name,label,types,merge_global_identifier,caption,wikipedia_url,wikidata_id,dbpedia_id,file_source,data_source,source_identifier,global_identifier,description,logo,image
Chris Nassetta,Human,"[""Human""]",,Hilton CEO Chris Nassetta,,Q52084464,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Chris Nassetta,crisk_keyword_to_guid_caption_name__Chris Nassetta,"President & CEO, Hilton Worldwide",,"[""https://commons.wikimedia.org/wiki/File:Closing_remarks_(40854079564).jpg"",""https://commons.wikimedia.org/wiki/File:Chris_Nassetta_President_&_CEO,_Hilton_Worldwide_(26279837295).jpg""]"
Hilton Chairman,Role,,,Hilton Chairman,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Hilton Chairman,crisk_keyword_to_guid_caption_name__Hilton Chairman,,,
Hilton board member,Role,,,Hilton board member,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Hilton board member,crisk_keyword_to_guid_caption_name__Hilton board member,,,
members,AAEntity,,,Hilton board members,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,members,crisk_keyword_to_guid_caption_name__members,,,
Hilton Board,Role,,,Hilton Board,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Hilton Board,crisk_keyword_to_guid_caption_name__Hilton Board,,,
Hilton President,Role,,,Hilton President,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Hilton President,crisk_keyword_to_guid_caption_name__Hilton President,,,
Hilton executive,Role,,,Hilton executive,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Hilton executive,crisk_keyword_to_guid_caption_name__Hilton executive,,,
DoubleTree,Company,"[""Company"",""Organisation"",""Agent"",""Privately_held_company"",""Enterprise"",""Business"",""Hotelchain""]",,DoubleTree,https://en.wikipedia.org/wiki/DoubleTree,Q2504643,http://dbpedia.org/resource/DoubleTree,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/DoubleTree,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/DoubleTree,"DoubleTree by Hilton is a hotel chain managed by Hilton Worldwide. DoubleTree has been the fastest growing Hilton brand by number of properties since 2007, and by number of rooms from 2007–2015. As of December 31, 2019, it has 587 properties with 135,745 rooms in 47 countries and territories, including 122 that are managed with 35,122 rooms. DoubleTree competes in the full service category, alongside sister chain Hilton Hotels & Resorts. Among the many signature things that DoubleTree is known for are their chocolate chip cookies, which were originally made in the early 1980s for VIPs but now given to all guests and made by Nashville-based Christie Cookie Company for over 30 years.",[],"[""http://commons.wikimedia.org/wiki/Special:FilePath/DoubleTree_by_Hilton_Hotel_Denver.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/DoubletreeLogo.svg""]"
Hampton Inn,Company,"[""Company"",""Organization"",""Organisation"",""Agent"",""Franchising"",""Business"",""Hotelchain""]",,Hampton Inn,https://en.wikipedia.org/wiki/Hampton_by_Hilton,Q5646230,http://dbpedia.org/resource/Hampton_Inn,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Hampton_by_Hilton,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Hampton_by_Hilton,"Hampton by Hilton, formerly known (and still commonly referred to) as Hampton Inn, is a brand of hotels trademarked by Hilton Worldwide. The Hampton hotel brand is a chain of moderately priced, upper midscale hotels with limited food and beverage facilities. Most Hampton hotels are independently owned and operated by franchisees, though a few are managed by Hilton. Hampton by Hilton is one of the largest hotel franchises in the U.S. As of December 31, 2019, the Hampton franchise includes 2,544 hotels in 30 countries and territories with 266,933 rooms.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Hampton_by_Hilton_Liverpool_John_Lennon_Airport.jpg?width=300"",""https://commons.wikimedia.org/wiki/File:Hampton_by_Hilton_logo.svg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Hampton_Inn_in_Gillette,_Wyoming.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Hampton_by_Hilton_logo.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Hampton_by_Hilton_Liverpool_John_Lennon_Airport.jpg"",""https://commons.wikimedia.org/wiki/File:Hampton_by_Hilton_Liverpool_John_Lennon_Airport.jpg""]"
Waldorf Astoria,Hotel,"[""Hotel"",""Architecturalstructure"",""Building""]",,Waldorf Astoria,https://en.wikipedia.org/wiki/Waldorf_Astoria_New_York,Q1123997,http://dbpedia.org/resource/Waldorf_Astoria,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Waldorf_Astoria_New_York,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Waldorf_Astoria_New_York,"The Waldorf Astoria New York is a luxury hotel in Midtown Manhattan in New York City. The structure, at 301 Park Avenue between 49th and 50th Streets, is a 47-story 625 ft (191 m) Art Deco landmark designed by architects Schultze and Weaver, which was completed in 1931. The building was the world's tallest hotel from 1931 until 1963, when it was surpassed by Moscow's Hotel Ukraina by 23 feet (7.0 m). An icon of glamour and luxury, the current Waldorf Astoria is one of the world's most prestigious and best-known hotels. Waldorf Astoria Hotels & Resorts is a division of Hilton Hotels, and a portfolio of high-end properties around the world now operate under the name, including in New York City. Both the exterior and the interior of the Waldorf Astoria are designated by the New York City Landmarks Preservation Commission as official landmarks. The original Waldorf–Astoria was built in two stages, as the Waldorf Hotel and the Astoria Hotel, which accounts for its dual name. That original site was situated on Astor family properties along Fifth Avenue, opened in 1893, and designed by Henry J. Hardenbergh. It was demolished in 1929 to make way for the construction of the Empire State Building. Particularly after its relocation, the Waldorf Astoria gained international renown for its lavish dinner parties and galas, often at the center of political and business conferences and fundraising schemes involving the rich and famous. Particularly after World War II it played a significant role in world politics and the Cold War, culminating in the controversial World Peace Conference of March 1949 at the hotel, whose Stalinism was widely denounced. Conrad Hilton acquired management rights to the hotel on October 12, 1949, and the Hilton Hotels Corporation finally bought the hotel outright in 1972. It underwent a $150 million renovation by Lee Jablin in the 1980s and early 1990s, and in October 2014 it was announced that the Anbang Insurance Group of China had purchased the Waldorf Astoria New York for US$1.95 billion, making it the most expensive hotel ever sold. Anbang then converted the Waldorf's upper-floor hotel rooms into 375 condominiums, closing the hotel for a three-year renovation on March 1, 2017. The renovated structure will retain 375 hotel rooms on the lowest 18 floors. As of late 2020, the hotel was expected to reopen by 2022. The Waldorf Astoria and Towers has a total of 1,413 hotel rooms as of 2014. In 2009, when it had 1,416 rooms, the main hotel had 1,235 single and double rooms and 208 mini suites, while the Waldorf Towers, from the 28th floor up to the 42nd, had 181 rooms, of which 115 were suites, with one to four bedrooms. Several of the luxury suites are named after celebrities who lived or stayed in them such as the Cole Porter Suite, the Royal Suite, named after the Duke and Duchess of Windsor, the MacArthur Suite, and the Churchill Suite. The most expensive room, the Presidential Suite, is designed with Georgian-style furniture to emulate that of the White House. It was the residence of Herbert Hoover from his retirement for over 30 years, and Frank Sinatra kept a suite at the Waldorf from 1979 until 1988. The hotel has three main restaurants: Peacock Alley, The Bull and Bear Steak House, and La Chine—a new Chinese restaurant that replaced Oscar's Brasserie in late 2015. Sir Harry's Bar, also located in the hotel, is named after British explorer Sir Harry Johnston.","[""http://commons.wikimedia.org/wiki/Special:FilePath/St_Bartholomews_and_The_Waldorf_Astoria_Hotel.jpg?width=300"",""https://commons.wikimedia.org/wiki/File:Waldorf_Astoria_NY_logo.svg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf_Towers_suite_30A.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Oscar-Tschirky.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/58th_International_Debutante_Ball_2012,_New_York_City_(Waldorf-Astoria_Hotel).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth_Taylor-1945.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/President_Hoover_portrait.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/US_Senate_Committee_hearings_Titanic_sinking_1912.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Conrad_Hilton_(croped).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Cast_from_Parks_and_Recreation,_Portlandia_and_Game_of_Thrones_at_the_71st_Annual_Peabody_Awards.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/St_Bartholomews_and_The_Waldorf_Astoria_Hotel.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Eleanor_Roosevelt_and_the_Royal_Family_of_Norway_with_Princess_Juliana_of_the_Netherlands_and_Thomas_Watson_-_NARA_-_195657.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Australian_$5_-_original_series_-_reverse.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/(Portrait_of_Frank_Sinatra,_Liederkrantz_Hall,_New_York,_N.Y.,_ca._1947)_(LOC)_(4843758334).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Women_in_Waldorf-Astoria.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Elbert_Henry_Gary_banquet_at_Waldorf-Astoria_1909.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Khrushchev_family_at_the_Waldorf-Astoria_1959.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/William_Waldorf_Astor.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Dwight_D._Eisenhower,_official_photo_portrait,_May_29,_1959.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf_-_Astoria_ad_1933.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf_Astoria,_NY.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf_Astoria_NY_logo.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf_Astoria_buffet.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf_Astoria_exterior.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf_Astoria_foyer.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf_Astoria_lobby_view_2.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/NY_Octagon_Room_Waldof_Astoria_Hotel_1893.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldolfastoriaelevatorlobby.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf-Astoria_1904-1908b.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorf-Astoria_menu_Archbishop_of_York_dinner.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/The_Waldorf_and_The_Astoria_Hotels,_New_York_City_c1915.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Elsa_Maxwell_Marilyn_Monroe_April_in_Paris_Ball_1957.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Waldorfsalat.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Marlene_Dietrich_April_in_Paris_Ball_1959.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf-Astoria_1904-1908.jpg"",""https://commons.wikimedia.org/wiki/File:Flags_on_the_Waldorf,_1916_Childe_Hassam.jpg"",""https://commons.wikimedia.org/wiki/File:0360New_York_City_Waldorf_A.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf_old.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf_Astoria_foyer.jpg"",""https://commons.wikimedia.org/wiki/File:Demolished_Astoria_hotel,_NYC.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf-equal.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf-Astoria_Park_Avenue_Entrance.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf_Astoria_Hotel.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf_Astoria,_NY.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf_Astoria_lobby_view_2.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf-Astoria,_New_York_City,_2006.jpeg"",""https://commons.wikimedia.org/wiki/File:Waldorf_Astoria_1899.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf-Astoria_1904-1908b.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf-park.jpg"",""https://commons.wikimedia.org/wiki/File:St_Bartholomews_and_The_Waldorf_Astoria_Hotel.jpg"",""https://commons.wikimedia.org/wiki/File:Waldorf_Hotel_1893.jpg"",""https://commons.wikimedia.org/wiki/File:Waldolfastoriaelevatorlobby.JPG""]"
Embassy Suites,Franchising,"[""Franchising"",""Business"",""Hotelchain""]",,Embassy Suites,https://en.wikipedia.org/wiki/Embassy_Suites_by_Hilton,Q5369524,http://dbpedia.org/resource/Embassy_Suites,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Embassy_Suites_by_Hilton,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Embassy_Suites_by_Hilton,"Embassy Suites by Hilton is a chain of upscale all-suite hotels trademarked by Hilton Worldwide. As of December 31, 2019, there are 257 locations in five countries and territories with 59,712 rooms. Similar to other Hilton brands, 212 Embassy Suites hotels are independently owned and operated by franchisees with 47,930 rooms, while 45 locations are managed with 11,782 rooms.",[],"[""http://commons.wikimedia.org/wiki/Special:FilePath/Embassy_Suites_Hotels.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Embassy_Suites_Laredo.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/The_avant.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Embassy_Suites,_Chicago,_IL_11-21-15.jpg""]"
Home2 Suites,Company,"[""Company"",""Organisation"",""Business"",""Hotelchain"",""Agent"",""Building"",""Franchising""]",,Home2 Suites,https://en.wikipedia.org/wiki/Home2_Suites_by_Hilton,Q5887912,http://dbpedia.org/resource/Home2_Suites_by_Hilton,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Home2_Suites_by_Hilton,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Home2_Suites_by_Hilton,midscale extended-stay hotel chain run by Hilton Worldwide,"[""https://commons.wikimedia.org/wiki/File:Home2_Suites_by_Hilton_logo.svg""]","[""https://commons.wikimedia.org/wiki/File:Home2_Suites_by_Hilton_in_Gillette,_Wyoming.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Home2_Suites_by_Hilton_logo.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Home2_Suites_by_Hilton_in_Gillette,_Wyoming.jpg""]"
Conrad Hotels,Company,"[""Company"",""Organization"",""Organisation"",""Agent"",""Privately_held_company"",""Business"",""Hotelchain""]",,Conrad Hotels,https://en.wikipedia.org/wiki/Conrad_Hotels,Q855525,http://dbpedia.org/resource/Conrad_Hotels,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Conrad_Hotels,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Conrad_Hotels,"Conrad Hotels & Resorts is an international brand of high-end luxury hotels and high-end resorts owned and operated by Hilton Worldwide. Conrad was considered the luxury flagship brand in the Hilton Family of Brands, named after company founder Conrad Hilton, until being supplanted by The Waldorf-Astoria Collection in 2006. As of December 31, 2019, it has 39 locations with 12,550 rooms in 3 countries and territories, including two that are owned or leased with 778 rooms, 35 that are managed with 10,890 rooms, and two that are franchised with 882 rooms.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Conrad_Hong_Kong_2012.jpg?width=300"",""https://commons.wikimedia.org/wiki/File:Conrad_hotels_&_Resorts.jpg""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Conrad_International_Centennial_Hotel_2,_Dec_05.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Conrad_Hong_Kong_2012.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/ConradHotelsLogo.svg""]"
Tru by Hilton,Company,"[""Company"",""Organisation"",""Agent"",""Franchising"",""Hotelchain""]",,Tru by Hilton,https://en.wikipedia.org/wiki/Tru_by_Hilton,Q24907770,http://dbpedia.org/resource/Tru_by_Hilton,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Tru_by_Hilton,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Tru_by_Hilton,"Tru by Hilton is an American brand of hotels trademarked by Hilton Worldwide. The hotel brand was announced in January 2016 at the Americas Lodging Investment Summit in Los Angeles. It was designed to compete against Comfort Inn and La Quinta, and the first Tru by Hilton hotels were expected to open late in the same year. The goal was to create rooms of 228 square feet with ""clever"" bathrooms. The brand uses platform beds instead of box springs and uses a landing zone where guests can place their luggage and hang their clothes rather than a dresser. Hilton realized that they could shrink the width of the room from the typical 12 feet to 10 feet because typically the TV cabinet would take up 2 feet, but with flat screen TV's the space could be spared. The desk that was decided to be used is a portable chair attached to a table allowing the guest to use the chair wherever they want in the room. As of December 31, 2019, it has 116 properties with 11,203 rooms in two countries and territories, all franchised.",[],"[""http://commons.wikimedia.org/wiki/Special:FilePath/Tru_by_Hilton_logo.svg""]"
Tapestry Collection,Hotelchain,"[""HotelChain""]",,Tapestry Collection,,Q109275422,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Tapestry Collection,crisk_keyword_to_guid_caption_name__Tapestry Collection,collection hotel chain,,
Motto Hotel,AAEntity,,,Motto Hotel,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Motto Hotel,crisk_keyword_to_guid_caption_name__Motto Hotel,,,
Garden Inn,Company,"[""Company"",""Organization"",""Organisation"",""Agent"",""Franchising"",""Business"",""Hotelchain""]",,Garden Inn,https://en.wikipedia.org/wiki/Hilton_Garden_Inn,Q1162859,http://dbpedia.org/resource/Hilton_Garden_Inn,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Hilton_Garden_Inn,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Hilton_Garden_Inn,"Hilton Garden Inn is an American chain of mid-priced, focused service hotels owned by Hilton Worldwide. As of December 31, 2019, it has 862 properties with 126,086 rooms in 49 countries and territories, including 81 that are managed with 15,678 rooms and 781 that are franchised with 110,408 rooms.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Hilton_Garden_Nuevo_Laredo.jpg?width=300"",""https://commons.wikimedia.org/wiki/File:HGI-Logo-Color_HR.png""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Willem_Einthovenstraat_3_Oegstgeest.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/HGI-Logo-Color_HR.png"",""http://commons.wikimedia.org/wiki/Special:FilePath/Hilton_garden_inn_hampton_muenchen.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/HiltonGardenInn2.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Hilton_Garden_Inn,_Konya.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Hilton_Garden_Inn_Hong_Kong_Mongkok_-_Lobby_and_Garden_Bar.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Hilton_Garden_Nuevo_Laredo.jpg"",""https://commons.wikimedia.org/wiki/File:Hilton_Garden_Inn,_Corning_NY.jpg""]"
Christopher Nassetta,Person,"[""Human""]",KP__f7AeOboy5ilaYhbhZeKyjE,Hilton CEO Christopher Nassetta,,Q52084464,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Christopher Nassetta,crisk_keyword_to_guid_caption_name__Christopher Nassetta,"President & CEO, Hilton Worldwide",,"[""https://commons.wikimedia.org/wiki/File:Closing_remarks_(40854079564).jpg"",""https://commons.wikimedia.org/wiki/File:Chris_Nassetta_President_&_CEO,_Hilton_Worldwide_(26279837295).jpg""]"
Hilton,Wikimediadisambiguationpage,"[""Wikimediadisambiguationpage""]",,Hilton,https://en.wikipedia.org/wiki/Hilton,Q232712,http://dbpedia.org/resource/Hilton,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Hilton,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Hilton,Wikimedia disambiguation page,[],"[""http://commons.wikimedia.org/wiki/Special:FilePath/Ealing_coat_of_arms.svg""]"
Curio Collection,Brand,"[""Brand"",""Company"",""Organization"",""Organisation"",""Agent"",""Privately_held_company"",""Hotelchain""]",,Curio Collection,https://en.wikipedia.org/wiki/Curio_(brand),Q19903229,http://dbpedia.org/resource/Curio_Collection,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Curio_(brand),crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Curio_(brand),"Curio Collection by Hilton is an upscale hotel brand within the Hilton Worldwide portfolio. Curio Collection is a soft brand, meaning its hotels are supported by Hilton, but retain their own individual branding. Hilton selects independent hotels and resorts to be part of the Curio Collection. The brand was launched in June 2014, and was Hilton's first ""collection"" brand. By January 2017, Curio Collection comprised more than 30 hotels and resorts in seven countries. As of December 31, 2019, it has 91 properties with 16,638 rooms in 27 countries and territories, including 20 that are managed with 4,322 rooms and 71 that are franchised with 12,316 rooms. Curio Collection properties use Hilton's reservation system and are part of Hilton Honors, Hilton's guest-loyalty program.","[""http://commons.wikimedia.org/wiki/Special:FilePath/Curio_Collection_logo.png?width=300"",""https://commons.wikimedia.org/wiki/File:Curio_Collection_logo.png""]","[""http://commons.wikimedia.org/wiki/Special:FilePath/Curio_by_Hilton_logo.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/London_Guarantee_&_Accident_Building_2_(32035277195).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Hotel_Phillips_Kansas_City_Missouri.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Redmont_Hotel_Nov_2011_01.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Hotel_Roanoke_Front_Entrance.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/The_Cincinnatian_Hotel_at_sunset.jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/St._Louis,_Missouri,_USA_-_St._Louis_Union_Station_-_panoramio_(2).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Sam_Houston_Hotel_(front)_(HDR).jpg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Radisson_Hotel_formerly_Martinique_south_facade.jpg""]"
Alan Jope,Person,"[""Person"",""Agent"",""Human""]",,Unilever CEO Alan Jope,https://en.wikipedia.org/wiki/Alan_Jope,Q59306324,http://dbpedia.org/resource/Alan_Jope,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,https://en.wikipedia.org/wiki/Alan_Jope,crisk_keyword_to_guid_caption_name__https://en.wikipedia.org/wiki/Alan_Jope,"Alan Jope (born 1963/1964) is a Scottish businessman, and the CEO of Unilever since January 2019, succeeding Paul Polman.",[],"[""http://commons.wikimedia.org/wiki/Special:FilePath/Penza_Electoral_District_-_Russian_Constituent_Assembly_election,_1917.png""]"
Unilever President,Role,,,Unilever President,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Unilever President,crisk_keyword_to_guid_caption_name__Unilever President,,,
Unilever Chairman,Role,,,Unilever Chairman,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Unilever Chairman,crisk_keyword_to_guid_caption_name__Unilever Chairman,,,
Unilever executive,Role,,,Unilever executive,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Unilever executive,crisk_keyword_to_guid_caption_name__Unilever executive,,,
Unilever Board,Role,,,Unilever Board,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Unilever Board,crisk_keyword_to_guid_caption_name__Unilever Board,,,
Unilever board member,Role,,,Unilever board member,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Unilever board member,crisk_keyword_to_guid_caption_name__Unilever board member,,,
members,AAEntity,,,Unilever board members,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,members,crisk_keyword_to_guid_caption_name__members,,,
Prudential Annuities,AAEntity,,,Prudential Annuities,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Prudential Annuities,crisk_keyword_to_guid_caption_name__Prudential Annuities,,,
Prudential Asset Management,AAEntity,,,Prudential Asset Management,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Prudential Asset Management,crisk_keyword_to_guid_caption_name__Prudential Asset Management,,,
Charles Lowrey,AAEntity,,,Prudential Financial CEO Charles Lowrey,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Charles Lowrey,crisk_keyword_to_guid_caption_name__Charles Lowrey,,,
Robert Falzon,AAEntity,,,Prudential Financial executive Robert Falzon,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Robert Falzon,crisk_keyword_to_guid_caption_name__Robert Falzon,,,
Mark Grier,Human,"[""Human""]",,Prudential Financial executive Mark Grier,,Q109774715,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Mark Grier,crisk_keyword_to_guid_caption_name__Mark Grier,"Businessperson and corporate director, retired Vice Chair, Prudential",,
Timothy Schmidt,Person,,KP__5RNJpNDT8QOb9Bq6lm8kab,Prudential Financial executive Timothy Schmidt,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Timothy Schmidt,crisk_keyword_to_guid_caption_name__Timothy Schmidt,,,
Scott Sleyster,Person,,KP__dgi0Z0rb62MaXEHDle4epx,Prudential Financial executive Scott Sleyster,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Scott Sleyster,crisk_keyword_to_guid_caption_name__Scott Sleyster,,,
Tim Harris,AAEntity,,,Prudential Financial executive Tim Harris,,,,crisk_keyword_to_guid_caption_name,crisk_keyword_to_guid_caption_name,Tim Harris,crisk_keyword_to_guid_caption_name__Tim Harris,,,
