labels,type,type_list,variant,row_index,keyword,guid,caption_name,Secondary Terms,Join Type,Exclude Terms,Plural,Possessive,relate_column2,key_edit_time,Dupe,data_source,source_identifier,global_identifier
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Jonathan Rubinstein,2792,,32ec5fc746a720416749e18927068772,Amazon executive Jonathan Rubinstein,,,,,,,,1,mapping,4a2517445fd8d10c8b46896fb0410b73,mapping__4a2517445fd8d10c8b46896fb0410b73
"[""NameVariant""]",NameVariant,"[""NameVariant""]",jonathan rubinstein,2792,jonathan rubinstein,,,,,,,,,,,mapping,e2d5bb47ee855aaf9f802e394c98a770,mapping__e2d5bb47ee855aaf9f802e394c98a770
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive David Lannon,2793,,32ec5fc746a720416749e18927068772,Amazon executive David Lannon,Company Names,AND,,,,,,1,mapping,da027ca3fc1720deef9e8752fa8f5971,mapping__da027ca3fc1720deef9e8752fa8f5971
"[""NameVariant""]",NameVariant,"[""NameVariant""]",david lannon,2793,david lannon,,,,,,,,,,,mapping,2f4a73d1739cec49250ab4379a3fb85c,mapping__2f4a73d1739cec49250ab4379a3fb85c
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Angela Lorenzen,2794,,32ec5fc746a720416749e18927068772,Amazon executive Angela Lorenzen,,,,,,,,1,mapping,5128a39b9945b49c5bf2e2df6d1a2c80,mapping__5128a39b9945b49c5bf2e2df6d1a2c80
"[""NameVariant""]",NameVariant,"[""NameVariant""]",angela lorenzen,2794,angela lorenzen,,,,,,,,,,,mapping,6bd5a37384768a31e903a066e447fe1b,mapping__6bd5a37384768a31e903a066e447fe1b
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Christina Minardi,2795,,32ec5fc746a720416749e18927068772,Amazon executive Christina Minardi,,,,,,,,1,mapping,3d1e28f4e4318cb2475411f7773359ea,mapping__3d1e28f4e4318cb2475411f7773359ea
"[""NameVariant""]",NameVariant,"[""NameVariant""]",christina minardi,2795,christina minardi,,,,,,,,,,,mapping,223bc097df8f0a479f25a2c5ea2104ed,mapping__223bc097df8f0a479f25a2c5ea2104ed
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Heather Stern,2796,,32ec5fc746a720416749e18927068772,Amazon executive Heather Stern,Company Names,AND,,,,,,1,mapping,e97de30e0ae4fde5cfe41e1e01dc74f8,mapping__e97de30e0ae4fde5cfe41e1e01dc74f8
"[""NameVariant""]",NameVariant,"[""NameVariant""]",heather stern,2796,heather stern,,,,,,,,,,,mapping,31b78ab9b7ca95f75bdd6f6e6f5e0a1a,mapping__31b78ab9b7ca95f75bdd6f6e6f5e0a1a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Jeff Turnas,2797,,32ec5fc746a720416749e18927068772,Amazon executive Jeff Turnas,Company Names,AND,,,,,,1,mapping,18141bf6467ab67137b9be6df594eaad,mapping__18141bf6467ab67137b9be6df594eaad
"[""NameVariant""]",NameVariant,"[""NameVariant""]",jeff turnas,2797,jeff turnas,,,,,,,,,,,mapping,e674b768691ea3065badb2c2ed927357,mapping__e674b768691ea3065badb2c2ed927357
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Bart Beilman,2798,,32ec5fc746a720416749e18927068772,Amazon executive Bart Beilman,,,,,,,,1,mapping,8298c0c21fa7593d67b4508a4bee0f4d,mapping__8298c0c21fa7593d67b4508a4bee0f4d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",bart beilman,2798,bart beilman,,,,,,,,,,,mapping,7a24f370072032396390a5d8eac48d1b,mapping__7a24f370072032396390a5d8eac48d1b
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Keith Manbeck,2799,,32ec5fc746a720416749e18927068772,Amazon executive Keith Manbeck,Company Names,AND,,,,,,1,mapping,c6a25f3e2920a174257f555320e561b6,mapping__c6a25f3e2920a174257f555320e561b6
"[""NameVariant""]",NameVariant,"[""NameVariant""]",keith manbeck,2799,keith manbeck,,,,,,,,,,,mapping,d703eea240a391d0a1b071b3c8b4e98a,mapping__d703eea240a391d0a1b071b3c8b4e98a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Brian O'Connell,2800,,32ec5fc746a720416749e18927068772,Amazon executive Brian O'Connell,Company Names,AND,,,,,,1,mapping,7873f394cff4e08b9a3b1cb0759d6404,mapping__7873f394cff4e08b9a3b1cb0759d6404
"[""NameVariant""]",NameVariant,"[""NameVariant""]",brian o'connell,2800,brian o'connell,,,,,,,,,,,mapping,d3a1daa5d2c39007e26fd95d4d5e9187,mapping__d3a1daa5d2c39007e26fd95d4d5e9187
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Brian O'Connell,-1,Brian O'Connell,,,,,,,,,,,mapping,ac5d37e07f68cefdc485ff56b1433593,mapping__ac5d37e07f68cefdc485ff56b1433593
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Robert Fraser,2801,,32ec5fc746a720416749e18927068772,Amazon executive Robert Fraser,Company Names,AND,,,,,,1,mapping,3f9de54a88e71a3b79856e1e46564479,mapping__3f9de54a88e71a3b79856e1e46564479
"[""NameVariant""]",NameVariant,"[""NameVariant""]",robert fraser,2801,robert fraser,,,,,,,,,,,mapping,d7f2211303da9456ad59b1ba3d585adb,mapping__d7f2211303da9456ad59b1ba3d585adb
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Amazon executive Jason Buechel,2802,,32ec5fc746a720416749e18927068772,Amazon executive Jason Buechel,,,,,,,,1,mapping,a5109b8543fd8823fc2eee65662a8965,mapping__a5109b8543fd8823fc2eee65662a8965
"[""NameVariant""]",NameVariant,"[""NameVariant""]",jason buechel,2802,jason buechel,,,,,,,,,,,mapping,35b734f814ad2c9831dfba224c3d784a,mapping__35b734f814ad2c9831dfba224c3d784a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Lab 126,2803,,32ec5fc746a720416749e18927068772,Lab 126,,,,,,,,1,mapping,06a834678a8f34ff497940c6e4f673c8,mapping__06a834678a8f34ff497940c6e4f673c8
"[""NameVariant""]",NameVariant,"[""NameVariant""]",lab 126,2803,lab 126,,,,,,,,,,,mapping,4adc43e64dc3a71bb8c58ff763888d53,mapping__4adc43e64dc3a71bb8c58ff763888d53
"[""NameVariant""]",NameVariant,"[""NameVariant""]",lab126,2804,lab126,,,,,,,,,,,mapping,d7063bc57ae5dc7c0813271161786113,mapping__d7063bc57ae5dc7c0813271161786113
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Amazon Lab126,-1,Amazon Lab126,,,,,,,,,,,mapping,65c1fc6031d7e42d2326492a601d8ec1,mapping__65c1fc6031d7e42d2326492a601d8ec1
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Citgo CEO Carlos Jorda,2805,,33c5c09778d9b812223665788e9934f0,Citgo CEO Carlos Jorda,,,,,,,,1,mapping,d05103661c663fb03d9e47cbf7375554,mapping__d05103661c663fb03d9e47cbf7375554
"[""NameVariant""]",NameVariant,"[""NameVariant""]",carlos e. jordã¡,2805,carlos e. jordã¡,,,,,,,,,,,mapping,c994111367e7b432559dafda77b20e7f,mapping__c994111367e7b432559dafda77b20e7f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",carlos jorda,2806,carlos jorda,,,,,,,,,,,mapping,ac5d8678865036531c13ec4c736d7f89,mapping__ac5d8678865036531c13ec4c736d7f89
"[""NameVariant""]",NameVariant,"[""NameVariant""]",citgo ceo jorda,2807,citgo ceo jorda,,,,,,,,,,,mapping,1f37bfb3d736631871dada5291e5e232,mapping__1f37bfb3d736631871dada5291e5e232
"[""NameVariant""]",NameVariant,"[""NameVariant""]",carlos e. jorda,2808,carlos e. jorda,,,,,,,,,,,mapping,3155fb38c10c0cd07ac8f008aa2e2a75,mapping__3155fb38c10c0cd07ac8f008aa2e2a75
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Citgo,2809,,33c5c09778d9b812223665788e9934f0,Citgo,,,,,,,,1,mapping,b8f6db89af9ce00f4174cac392188742,mapping__b8f6db89af9ce00f4174cac392188742
"[""NameVariant""]",NameVariant,"[""NameVariant""]",citgo petroleum,2809,citgo petroleum,,,,,,,,,,,mapping,db6834d67e9f1ec39ed4914bd13af020,mapping__db6834d67e9f1ec39ed4914bd13af020
"[""NameVariant""]",NameVariant,"[""NameVariant""]",citgo petroleum corporation,2810,citgo petroleum corporation,,,,,,,,,,,mapping,5e8d2bc02462d5c4ec7cc0519da2ea8a,mapping__5e8d2bc02462d5c4ec7cc0519da2ea8a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Ace Hardware CEO John Venhuizen,2811,,33d12e35c640c5bfe758459e5c0cea86,Ace Hardware CEO John Venhuizen,,,,,,,,1,mapping,8873f5bc685bea06841c3013101a0758,mapping__8873f5bc685bea06841c3013101a0758
"[""NameVariant""]",NameVariant,"[""NameVariant""]",john venhuizen,2811,john venhuizen,,,,,,,,,,,mapping,d8e560419d4e608c510e91a916f2452e,mapping__d8e560419d4e608c510e91a916f2452e
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Ace Hardware,2812,,33d12e35c640c5bfe758459e5c0cea86,Ace Hardware,,,,,,,,1,mapping,5f159f7845f6b9b911ec56da4ed3f416,mapping__5f159f7845f6b9b911ec56da4ed3f416
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ace hardware,2812,ace hardware,,,,,,,,,,,mapping,594efd1716673afeeeae3ec04d9f1ef7,mapping__594efd1716673afeeeae3ec04d9f1ef7
"[""NameVariant""]",NameVariant,"[""NameVariant""]",acehardware,2813,acehardware,,,,,,,,,,,mapping,3b1c7b81da349acb01c39f0e468fded5,mapping__3b1c7b81da349acb01c39f0e468fded5
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#acehardware,2814,#acehardware,,,,,,,,,,,mapping,eb4babae7536e83b31d6a5c9cabed1d7,mapping__eb4babae7536e83b31d6a5c9cabed1d7
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#thehelpfulplace,2815,#thehelpfulplace,,,,,,,,,,,mapping,5c6b6f76b76fbbfdf3d4603876e77c6c,mapping__5c6b6f76b76fbbfdf3d4603876e77c6c
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#aceexpert,2816,#aceexpert,,,,,,,,,,,mapping,04ff419798d97810e1a583b259a2c912,mapping__04ff419798d97810e1a583b259a2c912
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Ace Hardware Corporation,-1,Ace Hardware Corporation,,,,,,,,,,,mapping,446e0fe8d454f72b878bae06c5f92f3a,mapping__446e0fe8d454f72b878bae06c5f92f3a
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Westlake Hardware,2817,,33d12e35c640c5bfe758459e5c0cea86,Westlake Hardware,,,,,,,,1,mapping,61016e60e8eaa7826c81f3fc603bd2f9,mapping__61016e60e8eaa7826c81f3fc603bd2f9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",westlake hardware,2817,westlake hardware,,,,,,,,,,,mapping,e0bbdaf28d5b2060f67805dbfbe0fc01,mapping__e0bbdaf28d5b2060f67805dbfbe0fc01
"[""NameVariant""]",NameVariant,"[""NameVariant""]",westlakehardware,2818,westlakehardware,,,,,,,,,,,mapping,7ee2f97b9be582e183a90f39e3fa6c47,mapping__7ee2f97b9be582e183a90f39e3fa6c47
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#westlakehardware,2819,#westlakehardware,,,,,,,,,,,mapping,39ed0fec68379a980e24e1d94905d638,mapping__39ed0fec68379a980e24e1d94905d638
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Jensen Distribution Services,2820,,33d12e35c640c5bfe758459e5c0cea86,Jensen Distribution Services,,,,,,,,1,mapping,d7b45cf714dac1f1c67f3af25b676911,mapping__d7b45cf714dac1f1c67f3af25b676911
"[""NameVariant""]",NameVariant,"[""NameVariant""]",jensen distribution services,2820,jensen distribution services,,,,,,,,,,,mapping,d8ca0242ec39139a8ab0002745fa3f18,mapping__d8ca0242ec39139a8ab0002745fa3f18
"[""NameVariant""]",NameVariant,"[""NameVariant""]",jensen distribution,2821,jensen distribution,,,,,,,,,,,mapping,713b056bd18ac881443c637c38edf791,mapping__713b056bd18ac881443c637c38edf791
"[""NameVariant""]",NameVariant,"[""NameVariant""]",jensendistributionservices,2822,jensendistributionservices,,,,,,,,,,,mapping,539d533a1199a6461ecc2fe0b59b803d,mapping__539d533a1199a6461ecc2fe0b59b803d
"[""NameVariant"",""Hashtag""]",Hashtag,"[""NameVariant"",""Hashtag""]",#jensendistributionservices,2823,#jensendistributionservices,,,,,,,,,,,mapping,c9db37efe25011e4f90557d6c2af6fbd,mapping__c9db37efe25011e4f90557d6c2af6fbd
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Canadian Pacific Railway Limited,2824,,33de4e3571e77e8e73697f427ab328f0,Canadian Pacific Railway Limited,,,,,,,,1,mapping,0e7139c001545c97110975e12a91c178,mapping__0e7139c001545c97110975e12a91c178
"[""NameVariant""]",NameVariant,"[""NameVariant""]","minneapolis, st. paul and sault ste. marie railroad",2824,"minneapolis, st. paul and sault ste. marie railroad",,,,,,,,,,,mapping,9a2d187f86ab098de433e22df7ab8e1f,mapping__9a2d187f86ab098de433e22df7ab8e1f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",lawrence and hudson railway,2825,lawrence and hudson railway,,,,,,,,,,,mapping,7becf8c8f3cd3008222553bd7c12ae9e,mapping__7becf8c8f3cd3008222553bd7c12ae9e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",minneapolis st paul and sault ste marie railroad,2826,minneapolis st paul and sault ste marie railroad,,,,,,,,,,,mapping,4feed6ceb39c3b013f3bd528afe28a57,mapping__4feed6ceb39c3b013f3bd528afe28a57
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Canadian Pacific Railway,-1,Canadian Pacific Railway,,,,,,,,,,,mapping,19a288315e4a84840e53df5d05fd2ccc,mapping__19a288315e4a84840e53df5d05fd2ccc
"[""NameVariant""]",NameVariant,"[""NameVariant""]",CP Rail,-1,CP Rail,,,,,,,,,,,mapping,4fcd727cf245eb71e996421bd35de2fd,mapping__4fcd727cf245eb71e996421bd35de2fd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",CPR,-1,CPR,,,,,,,,,,,mapping,0014e0fbf0df9552ab7a80af4eae353e,mapping__0014e0fbf0df9552ab7a80af4eae353e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Canadian Pacific,-1,Canadian Pacific,,,,,,,,,,,mapping,8a2c0ac85936d137faef0a39b6f1a080,mapping__8a2c0ac85936d137faef0a39b6f1a080
"[""NameVariant""]",NameVariant,"[""NameVariant""]",CP,-1,CP,,,,,,,,,,,mapping,3169987de6122eb922773813074f757d,mapping__3169987de6122eb922773813074f757d
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Steelcare,2827,,33de4e3571e77e8e73697f427ab328f0,Steelcare,,,,,,,,1,mapping,ca1005dd16f108499f5dc69f38fea983,mapping__ca1005dd16f108499f5dc69f38fea983
"[""NameVariant""]",NameVariant,"[""NameVariant""]",steelcare inc,2827,steelcare inc,,,,,,,,,,,mapping,f4b40cbb6dc73c7a5953dced41cb3e44,mapping__f4b40cbb6dc73c7a5953dced41cb3e44
"[""NameVariant""]",NameVariant,"[""NameVariant""]",steelcareinc,2828,steelcareinc,,,,,,,,,,,mapping,969d17c91acdc4ba205c5c9594c77b13,mapping__969d17c91acdc4ba205c5c9594c77b13
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Detroit River Tunnel Company,2829,,33de4e3571e77e8e73697f427ab328f0,Detroit River Tunnel Company,,,,,,,,1,mapping,5950af0a5c2d018c917c20ea7220c3f5,mapping__5950af0a5c2d018c917c20ea7220c3f5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",detroit river tunnel company,2829,detroit river tunnel company,,,,,,,,,,,mapping,b3bcfeec08c963ba8bdc62c01582db47,mapping__b3bcfeec08c963ba8bdc62c01582db47
"[""NameVariant""]",NameVariant,"[""NameVariant""]",detroitrivertunnelcompany,2830,detroitrivertunnelcompany,,,,,,,,,,,mapping,ba9c2610024cc6189e78a132c2d21456,mapping__ba9c2610024cc6189e78a132c2d21456
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Michigan Central Railway Tunnel,-1,Michigan Central Railway Tunnel,,,,,,,,,,,mapping,124734819e5646fc6d888e7136af1033,mapping__124734819e5646fc6d888e7136af1033
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]","Dakota, Minnesota and Eastern Railroad",2831,,33de4e3571e77e8e73697f427ab328f0,"Dakota, Minnesota and Eastern Railroad",,,,,,,,1,mapping,9d90e95f3ffcb2e48536fd6db5c20831,mapping__9d90e95f3ffcb2e48536fd6db5c20831
"[""NameVariant""]",NameVariant,"[""NameVariant""]","dakota, minnesota and eastern railroad",2831,"dakota, minnesota and eastern railroad",,,,,,,,,,,mapping,0dbd91b7e85c428e3d9681c10cae4163,mapping__0dbd91b7e85c428e3d9681c10cae4163
"[""NameVariant""]",NameVariant,"[""NameVariant""]",dakotaminnesotaandeastern railroad,2832,dakotaminnesotaandeastern railroad,,,,,,,,,,,mapping,7b238b46325999f7c19f600493d57eb5,mapping__7b238b46325999f7c19f600493d57eb5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",dakota minnesota and eastern railroad,2833,dakota minnesota and eastern railroad,,,,,,,,,,,mapping,93ad89d5795e52a64ab5173931af2e66,mapping__93ad89d5795e52a64ab5173931af2e66
"[""NameVariant""]",NameVariant,"[""NameVariant""]",DME,-1,DME,,,,,,,,,,,mapping,86a0213c1ddec0f3ff4aa4b816820620,mapping__86a0213c1ddec0f3ff4aa4b816820620
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Canadian Pacific Railway Limited CEO Keith Kreel,2834,,33de4e3571e77e8e73697f427ab328f0,Canadian Pacific Railway Limited CEO Keith Kreel,Company Names,AND,,,,,,1,mapping,6cd4b200003c845c9b27fed63de6c18b,mapping__6cd4b200003c845c9b27fed63de6c18b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",keithkreel,2834,keithkreel,,,,,,,,,,,mapping,ce65d6873dd324c9930dd0f0bef1a477,mapping__ce65d6873dd324c9930dd0f0bef1a477
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Keith Kreel,-1,Keith Kreel,,,,,,,,,,,mapping,e4c302b691127d0d3fee8c70b647814e,mapping__e4c302b691127d0d3fee8c70b647814e
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Walton Family Member Alice Walton,2835,,343b1f841f2758ce00d11e5b07c3a2e9,Walton Family Member Alice Walton,Company Names,AND,,,,,,1,mapping,abd8841ee6b9221804f52c3b27a7f27c,mapping__abd8841ee6b9221804f52c3b27a7f27c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alice walton,2835,alice walton,,,,,,,,,,,mapping,8bbd7dd8484b9e99ce5c5ba224f77af4,mapping__8bbd7dd8484b9e99ce5c5ba224f77af4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alicewalton,2836,alicewalton,,,,,,,,,,,mapping,f055f59070502703d265430c35a2f454,mapping__f055f59070502703d265430c35a2f454
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Alice Anne Walton,-1,Alice Anne Walton,,,,,,,,,,,mapping,f617919bb563f89b2a9baa37322cf1a7,mapping__f617919bb563f89b2a9baa37322cf1a7
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Alice A. Proietti,-1,Alice A. Proietti,,,,,,,,,,,mapping,098d0f452fa2248e2d2d53d43699417c,mapping__098d0f452fa2248e2d2d53d43699417c
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Walton Family Member Ann Walton Kroenke,2837,,343b1f841f2758ce00d11e5b07c3a2e9,Walton Family Member Ann Walton Kroenke,,,,,,,,1,mapping,344e8eb52fcafb48d5165362928018da,mapping__344e8eb52fcafb48d5165362928018da
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ann walton kroenke,2837,ann walton kroenke,,,,,,,,,,,mapping,0653caac525a47447b3162b76057a7eb,mapping__0653caac525a47447b3162b76057a7eb
"[""NameVariant""]",NameVariant,"[""NameVariant""]",annwaltonkroenke,2838,annwaltonkroenke,,,,,,,,,,,mapping,1bdd15328b26643ef9dd4701c22cb4ed,mapping__1bdd15328b26643ef9dd4701c22cb4ed
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Walton Family Member Christy Walton,2839,,343b1f841f2758ce00d11e5b07c3a2e9,Walton Family Member Christy Walton,Company Names,AND,,,,,,1,mapping,9adac7b3693af201f2f3e31654f254da,mapping__9adac7b3693af201f2f3e31654f254da
"[""NameVariant""]",NameVariant,"[""NameVariant""]",christy walton,2839,christy walton,,,,,,,,,,,mapping,c24959d2284207f51c8c3b03614aec74,mapping__c24959d2284207f51c8c3b03614aec74
"[""NameVariant""]",NameVariant,"[""NameVariant""]",christywalton,2840,christywalton,,,,,,,,,,,mapping,13b381f9297c5076dfc966c71c6a9290,mapping__13b381f9297c5076dfc966c71c6a9290
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Walmart CEO Doug Mcmillon,2841,,343b1f841f2758ce00d11e5b07c3a2e9,Walmart CEO Doug Mcmillon,Company Names,AND,,,,,,1,mapping,33fbf2ff05f2504c3dade9c788985856,mapping__33fbf2ff05f2504c3dade9c788985856
"[""NameVariant""]",NameVariant,"[""NameVariant""]",doug mcmillon,2841,doug mcmillon,,,,,,,,,,,mapping,0a1510730e00664e6f72f7259af5153b,mapping__0a1510730e00664e6f72f7259af5153b
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Doug McMillon,-1,Doug McMillon,,,,,,,,,,,mapping,5f09d3cf1697c7041ee263fb5b0e05dc,mapping__5f09d3cf1697c7041ee263fb5b0e05dc
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Carl Douglas McMillon,-1,Carl Douglas McMillon,,,,,,,,,,,mapping,6cd1896d08b84a4341e046f726004621,mapping__6cd1896d08b84a4341e046f726004621
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Carl McMillon,-1,Carl McMillon,,,,,,,,,,,mapping,afd33fc959c44d815d895e637524b040,mapping__afd33fc959c44d815d895e637524b040
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Walmart US CEO John Furner,2842,,343b1f841f2758ce00d11e5b07c3a2e9,Walmart US CEO John Furner,Company Names,AND,,,,,,1,mapping,881236244508a9a6067a05b7552831f9,mapping__881236244508a9a6067a05b7552831f9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",john furner,2842,john furner,,,,,,,,,,,mapping,84e94f68c37a4d8f5ca711423d0a9021,mapping__84e94f68c37a4d8f5ca711423d0a9021
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Walmart International CEO Judith Mckenna,2843,,343b1f841f2758ce00d11e5b07c3a2e9,Walmart International CEO Judith Mckenna,Company Names,AND,,,,,,1,mapping,d68020c9adb3496b391d506dffdb4a51,mapping__d68020c9adb3496b391d506dffdb4a51
"[""NameVariant""]",NameVariant,"[""NameVariant""]",judith mckenna,2843,judith mckenna,,,,,,,,,,,mapping,2d1b1d504746c27233cf22e366aa7350,mapping__2d1b1d504746c27233cf22e366aa7350
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Judith McKenna,-1,Judith McKenna,,,,,,,,,,,mapping,571d7d858a933a988b2f064b32543be1,mapping__571d7d858a933a988b2f064b32543be1
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Walton Family Member Lukas Walton,2844,,343b1f841f2758ce00d11e5b07c3a2e9,Walton Family Member Lukas Walton,Company Names,AND,,,,,,1,mapping,13d80e86122d5a30b2fa94a71ee2ec2a,mapping__13d80e86122d5a30b2fa94a71ee2ec2a
