source_global_identifier,destination_global_identifier,rel_type,rel_properties
mapping__https://en.wikipedia.org/wiki/Nexenta_Systems,mapping__bad10b5f78db2202f81c7dcadf874bee,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Nexenta_Systems,mapping__1203d597e4ff168625f365a5dbf21582,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/NextWorth,mapping__f8fc1acdb5bfde0799a58ea123be25aa,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/NextWorth,mapping__3204675d43f9e9c7af0b2fac5438c1d0,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/NextWorth,mapping__b0ef9785707f790da841d36ebc788060,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Nimble_Storage,KP__417c5ea51dd70458d206d9da84418aca,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Nimble_Storage,mapping__6058ac508cb56333e988d390393fb6f6,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Nimble_Storage,mapping__b02c256f7c5d33aadbca93fe46cd6394,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/NJVC,KP__9a5d213cd32b1d821d04edf5209d099d,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/NJVC,mapping__2cc05348b8555a859ecf24b308984629,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/NJVC,mapping__79ddc402608628ce63c9acad549d4209,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/NolaPro,mapping__c080cd9c7e4b33c05a2f7b7db93df2d2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/NolaPro,mapping__40acbce2fce8f9b9c1c32a6be8152915,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Ntiva,KP__d67e5eafd0f799118b48aa2790cc183b,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Ntiva,mapping__b2a90f118aec18b9e41b0f1e466c6b75,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Ntiva,mapping__eafbef44d5ed3b36e0730a4c741b4a31,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Nvidia,KP__3726d07b4ac6b2c2b4d9812a7b7a31b5,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Nvidia,mapping__a1d7718d8959885bf4b4864b2841306c,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Nvidia,mapping__d2fc29582381702e96e044f1eff05a25,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Nvidia,mapping__c3bee3c32881a9269411eb490a4f9eb8,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Nvidia,mapping__9af8bddbdf057785f328c95ab1365ee5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Omni-ID,mapping__a1014cc0ae86c8c8276ca8d91e2dc357,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Omni-ID,mapping__184790ad45b7309170e2377b4c995f03,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Oracle_Corporation,KP__7869c3954964adcbd92107875b50ee55,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Oracle_Corporation,mapping__13ee5d4f37c2ef7dacbf067bec393737,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Oracle_Corporation,mapping__08fd90b55b3ab1f5b1aeab392924e127,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Oracle_Corporation,mapping__c5cbe9cb8380fe1bf27b2d747a3a8de2,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Oracle_Corporation,mapping__1763a67b6d45632db96a0360af1927de,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Origin_PC,KP__0167cc9d2d474b4bca33ebb4a7eedb4c,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Origin_PC,mapping__5c69e2cbeac5f76cfadcd545698e6f0e,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Origin_PC,mapping__dbf221dcb31f2a7882747bdbe50fe534,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Origin_PC,mapping__bf90c126129a4478a0ac6eaa416e8a60,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Origin_PC,mapping__a44a2e384d39c083160933dc21bd2e1a,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/OSF_Digital,mapping__b170d792e26cdb2ec40740ee589addbe,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/OSF_Digital,mapping__556342928268e31b5e82241dfa8cee91,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/OZ_Systems,mapping__e4f496360b002f44b99ca01ee7007ba2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/OZ_Systems,mapping__9a95375185c7a1c62c9cbcb7ebada665,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Panasas,KP__2191aaabda7ac9b3aeb7eceaf8523e74,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Panasas,mapping__00ea516c611108043b8f34651b526f2c,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Panasas,mapping__9ded832161d51b7fd5b0aab41f01cad7,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Parasoft,mapping__a946594ca0d71bc3b852dea5db2dd6b1,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Parasoft,mapping__e3bf31a9f99aeacc32ba448dbe5577fa,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Peraton,mapping__8be85d6dce332c30a43238dba5d93084,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Peraton,mapping__b3397180eb5db9df7d21369a88cd7b64,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Perceptive_Pixel,mapping__597e37cda580c110e2ba7085556d1c19,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Perceptive_Pixel,mapping__c906dc2e69002e36d7a98e0856d4aa16,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/PNY_Technologies,KP__630bb6278f176d62adad494360fa6ecf,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/PNY_Technologies,mapping__84e33e695ad105166c645f91afd799a4,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/PNY_Technologies,mapping__6a3f6b6cae5d2eb9293f9d797b57fa40,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/PNY_Technologies,mapping__069f9d4d5071bedca3ad16381f576821,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Progress_Software,mapping__e2d00001ac04d1b236d1db67a7e56dea,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Progress_Software,mapping__c2e6bb907932b5536e23ca216e6fbfdc,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/PSSC_Labs,mapping__fd973cc59671cb68f1e7be0aaa9df853,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/PSSC_Labs,mapping__31d19f3360d7602408163f983141e2ea,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Puget_Systems,mapping__0f7d16a00421fe7b1c314607d621ad20,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Puget_Systems,mapping__04537b6b7446bf400c943cdd9c9c1462,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Puppet,mapping__56cecf60d2eb2d6a660d5f4c69bbd070,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Puppet,mapping__195927f5e1bcd3c361e63f2e4ddc254f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Pure_Storage,KP__44c911b146a0e2e0b3dba1bc7ebbde30,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Pure_Storage,mapping__e146a1bce7a6751b15271335e18314ff,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Pure_Storage,mapping__e3089ed866d9ca446f3fe91a5897ce28,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Purism,mapping__88a1ad298eabd5c91e477b9fabb29af1,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Purism,mapping__1e49366968076f6db12d6acb4e516b3d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qcue,KP__a3f2dbe2d8014b09a015e436c8195273,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qcue,mapping__d1a111ebfa0bdaf0bbd91cff94d29d03,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qcue,mapping__7933efc7863b102fbb2dc7bb309c76ed,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qualcomm,KP__62969ad3287e3fcc256ba2e8176ba00d,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qualcomm,mapping__f636d8061aaedfda14897b4560d445ed,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qualcomm,mapping__94e5b702b5ac9787ddd1d567bf5dcec2,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qualcomm,mapping__8de9064c3ecd7ad2507a6d40722ed9cb,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Qualcomm,mapping__6c9e7f127b062d6302f718491cdfb543,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Qualcomm,mapping__a0cc63b06622771d6f4acdb70a400f51,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Qualcomm,mapping__ce4ff3fc18602468c392782ee56a58b5,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Qualstar,KP__58af4d668b29bd9ff4546b674227b7ca,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qualstar,mapping__36974e4517c730efec5c6de09a3c2525,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Qualstar,mapping__4bdb0afa9b2c7f6db9b04c7663101dba,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Quantum3D,KP__f362b73dd4bf219e8194b4ff3158b3ab,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Quantum3D,mapping__a8bcf3c3224187f1befb4eb5f2c55c40,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Quantum3D,mapping__dda7f4cddfe50d2fa63526e85d5169ba,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Rackspace_Technology,mapping__63f92e25e7e3b3107d7cf56badd87a03,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Rackspace_Technology,mapping__8edddb4725ed77490079143e5d9cbc6a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Rackspace_Technology,mapping__8009b0b24283ac5202932ae4e5dcf9db,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Rackspace_Technology,mapping__061d7aabb0b7966e575a6ce53b7846f7,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Rackspace_Technology,mapping__2eab76950136367a3239e7164c667b6b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Rackspace_Technology,mapping__0e86647e06af25b8583494ed0d415b63,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Radisys,KP__e0a8cc23f6a15aea98161e5a41a9ea42,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Radisys,mapping__c77a4826bc599b680eb1c4fb03e08e0b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Radisys,mapping__612786423459fe8949016583ef379d62,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Radisys,mapping__77c15518f0e4249da2d9151775fd29a1,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Radixx,mapping__8cb52f37eb8af0eb28113fd9e5d44f86,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Radixx,mapping__ca638212904bb03caefc9b53513e1194,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Radixx,mapping__33f7c1844001c1e0f6c3d74d8ea610c2,NAMEVARIANT,"{""from"":""external""}"
"mapping__https://en.wikipedia.org/wiki/Rainberry,_Inc.",mapping__23b0920f4427ab8fd103dae5b5560a81,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__https://en.wikipedia.org/wiki/Rainberry,_Inc.",mapping__e12b508b4b4cae13242345c8e257fd1f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
"mapping__https://en.wikipedia.org/wiki/Rainberry,_Inc.",mapping__645a7176701fa252d653b682db6dec77,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Ranorex,mapping__dc61f8fcef7e86d800c95b63ce9a91f8,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Ranorex,mapping__550cdd826db41d4e75cb93682d4e4786,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Ranorex,mapping__3d31c2ec09749e92628cff15ad877767,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/RealNetworks,KP__9c16a23640eaa596fe8e3968a3bfae87,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/RealNetworks,mapping__3de7049f806e803e2414160f36d7d6ae,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/RealNetworks,mapping__df49304f0f11e225c27dacae6ab0458d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/RealNetworks,mapping__1c4778a0d8aeba1bf2820466e783053b,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/RealNetworks,mapping__7e5bda10e881bbd5c6d33c2e66f6c0b6,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Red_Cedar_Technology,mapping__9907a021151ccdc0dfbccdd256364289,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Red_Cedar_Technology,mapping__40c8ee29d2fcade0b83db7700a3c84e8,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Riverbed_Technology,KP__3990f64c8dd383cbc22a8761293404bc,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Riverbed_Technology,mapping__ef9b5c9ac5122b19b1818a70c102fcd6,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Riverbed_Technology,mapping__8c9ecd37f6037a5cfd2180f08cd12eea,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Rocket_Software,mapping__3bc548af24c60e890df61fa4c8566643,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Rocket_Software,mapping__6e5a58eaee7c73f39784642b54e493e4,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/RTTS,KP__8c16f8e63f3eceea95ea1a5d360d3257,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/RTTS,mapping__6dee06657b683f2db7ab19b44a372090,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/RTTS,mapping__df24a42110df64d368b4f85ce1d295bf,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SDI_Presence,mapping__a4efcb318a06f651c9ee206bc0ca827d,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SDI_Presence,mapping__6eed2b179b3414177c88b303080a36ad,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SDI_Presence,mapping__a011196b3be778c80b38eeaa2b86f241,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Seagate_Technology,KP__711bc21f222bb0b9e69e334da7fafcd9,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Seagate_Technology,mapping__9914646e607dbcce4fa70f97e605f758,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Seagate_Technology,mapping__88262c6ffcbabf421940c3ebd433c9a4,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Seagate_Technology,mapping__99c0b0d2cc23e9bf03eb79e557e9a27e,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Seagate_Technology,mapping__1f1116068787d74c84d2c1ad4423adc2,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Seagate_Technology,mapping__42cdacc725df3b52a217956762436709,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Seagate_Technology,mapping__d5dd625d914bbec7f42f10610380a0ba,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Semiconductor_Research_Corporation,mapping__e404116c065868e767f7eb05adf9caf1,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Semiconductor_Research_Corporation,mapping__e5fcb52a61f8aeb8131825deaada84d9,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Seneca_Data,mapping__6034248b17c6fb5cb4dedef5c1606134,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Seneca_Data,mapping__804aaa4cef3c768d43b9455062657bc1,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SHI_International_Corp,KP__8905fd0f42624255fe1dd172d2288662,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SHI_International_Corp,mapping__0c4f1a78dc8a17a0438e256a2a3a09f4,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SHI_International_Corp,mapping__daf7ddf81865095347fab373ad8b23b0,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SingleHop,mapping__aa277a317020830d503682f054766ddb,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SingleHop,mapping__bb86fe5f11cb405edd3bdff1fe0e4afc,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SkySilk_Cloud_Services,mapping__f99417173a480d262cd7ceec158728be,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SkySilk_Cloud_Services,mapping__36692aa0af391d12019c275d70627d63,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SkySilk_Cloud_Services,mapping__bee0d216f11aec0c51c2e29ac48385e9,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/SkySilk_Cloud_Services,mapping__7de3a0c7ed66fea450bc5c8aa2b66018,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/SkySilk_Cloud_Services,mapping__8338b908754cca2e2cf98650dc861963,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/SlideShare,mapping__b24ba8bdd195267e70aa78832eb37fa7,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SlideShare,mapping__b4ba1b237659406b846930680a345af3,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SlideShare,mapping__9a4b296f4c20da8280c85cfde4dd4f27,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/SLPowers,mapping__1d601a1c6c0ccf0ab9a3adfc24da29a5,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SLPowers,mapping__f0b57c75ac117e9360dfa36708474333,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Snowflake_Inc.,mapping__cf1d7bd03d21f587b7aeaee1b0608b92,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Snowflake_Inc.,mapping__2d5e46d8c164309ca4c160be7cc9271f,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Snowflake_Inc.,mapping__51cc7e86764495c1cedeb6c9ad7d0437,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/Snowflake_Inc.,mapping__2d217dbf16f7fa48820a89471e29dd52,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/SolarEdge,KP__1d7822458ff2532dcf678999c41b43be,SAMEAS,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SolarEdge,mapping__f07c32bb736038a79768d03c6283795b,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SolarEdge,mapping__aa6c51c91bc2071d2d3cb53b7a0eaf9a,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Southtree,mapping__0c95f19c0b9ccfd22a5bc5ef926514cf,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Southtree,mapping__c4568ac14c565bebb9610addcde80d24,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Speedof.me,mapping__f448044730d37cf69ca4a430739fbe82,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Speedof.me,mapping__bbf24d0c044e71899838fbfdd861cd03,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Speedtest.net,mapping__32d4b82b92879a7d948f0b091611ca31,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Speedtest.net,mapping__43fe90a2ab6d6b9917819aaa505e6093,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/Speedtest.net,mapping__c52c674e46059e886a6dac7c736912fa,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/SpringCM,mapping__f9b9a8a0adb554956205c5841c106e66,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SpringCM,mapping__b40b1bdd9d2c84bb1ce576bbc3fb5598,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/SpringCM,mapping__9654711dbd7121430e662bf092c17eea,NAMEVARIANT,"{""from"":""external""}"
mapping__https://en.wikipedia.org/wiki/StackPath,mapping__1537a9b99fb84f9583514586d1c9b8ed,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
mapping__https://en.wikipedia.org/wiki/StackPath,mapping__199b252a4a52b681ea94b2425e449157,NAMEVARIANT,"{""from"":""EntityCollectionTask_Cognizant""}"
