source_global_identifier,destination_global_identifier,rel_type,rel_properties
F-5F/N Tiger II__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/General_Dynamics_F-16_Fighting_Falcon__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/Boeing_F/A-18E/F_Super_Hornet__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/Lockheed_Martin_F-35_Lightning_II__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/Lockheed_P-3_Orion__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/Boeing_P-8_Poseidon__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/Beechcraft_King_Air__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/McDonnell_Douglas_T-45_Goshawk__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/UC-35__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/Bell_Boeing_V-22_Osprey__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/Sikorsky_CH-53E_Super_Stallion__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
TH-57B/C Sea Ranger__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
https://en.wikipedia.org/wiki/Boeing_Insitu_ScanEagle__P0 - Military Aircrafts,https://en.wikipedia.org/wiki/United_States_Navy__P0 - Military Aircrafts,OperatingOrganization,{}
