Keyword.1,Keyword.2,caption_name,guid,org_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
@labcorpdna.com,labcorpdna.com,LabCorp email credential for @labcorpdna.com,6d07a7d61ef94a40f23858b883636998,LabCorp,Refinery,LabCorp email credential for @labcorpdna.com,,corp_email_mention,09a3038f4876a7fbb0b5d651b5136c44,corp_email_mention__09a3038f4876a7fbb0b5d651b5136c44
@www.landolakes.com,www.landolakes.com,Land O'Lakes email credential for @www.landolakes.com,f96c50719f117892d842d25e57b99604,Land O'Lakes,Media,Land O'Lakes email credential for @www.landolakes.com,,corp_email_mention,0810b0bf765955043fb3542efdf1a0fe,corp_email_mention__0810b0bf765955043fb3542efdf1a0fe
@www.landsend.com,www.landsend.com,Lands' End email credential for @www.landsend.com,944b09615c71dd94dfe3e1c8686a982a,Lands' End,Organization,Lands' End email credential for @www.landsend.com,,corp_email_mention,5af6028612cb9aaa0498b5f2b43d3c0d,corp_email_mention__5af6028612cb9aaa0498b5f2b43d3c0d
@www.laureate.net,www.laureate.net,"Laureate Education, Inc email credential for @www.laureate.net",d233d6ad04b66c9a4afcb46841cd28f8,"Laureate Education, Inc",Keyphrase,"Laureate Education, Inc email credential for @www.laureate.net",,corp_email_mention,7834709059de52880cd2bf2624cea146,corp_email_mention__7834709059de52880cd2bf2624cea146
@lazard.com,lazard.com,Lazard Asset Management email credential for @lazard.com,1d81ca0dd710c65554c35e9a913f1126,Lazard Asset Management,Consulates,Lazard Asset Management email credential for @lazard.com,,corp_email_mention,7e492225136204a1ab7f7eff59197313,corp_email_mention__7e492225136204a1ab7f7eff59197313
@www.lexmark.com,www.lexmark.com,Lexmark email credential for @www.lexmark.com,6d4fccc5fae5c891d71bcc371acdee5e,Lexmark,Keyphrase,Lexmark email credential for @www.lexmark.com,,corp_email_mention,f7844f22e96782629a18a56092092bd1,corp_email_mention__f7844f22e96782629a18a56092092bd1
@www.libertymutual.com,www.libertymutual.com,Liberty Mutual Insurance email credential for @www.libertymutual.com,e9bc652f3726074c7e4fe4a78285c56f,Liberty Mutual Insurance,Legislator,Liberty Mutual Insurance email credential for @www.libertymutual.com,,corp_email_mention,0425ae7f7855f21237ecac1a21c71f86,corp_email_mention__0425ae7f7855f21237ecac1a21c71f86
@libertymutualgroup.com,libertymutualgroup.com,Liberty Mutual Insurance email credential for @libertymutualgroup.com,e9bc652f3726074c7e4fe4a78285c56f,Liberty Mutual Insurance,Consulates,Liberty Mutual Insurance email credential for @libertymutualgroup.com,,corp_email_mention,150014682db220d7b9d29aae55411c99,corp_email_mention__150014682db220d7b9d29aae55411c99
@libertymutual.com,libertymutual.com,Liberty Mutual Insurance email credential for @libertymutual.com,e9bc652f3726074c7e4fe4a78285c56f,Liberty Mutual Insurance,IndustryTerm,Liberty Mutual Insurance email credential for @libertymutual.com,,corp_email_mention,aeeeb32f21e94805ab84386f0c06725b,corp_email_mention__aeeeb32f21e94805ab84386f0c06725b
@www.lockheedmartin.com,www.lockheedmartin.com,Lockheed Martin email credential for @www.lockheedmartin.com,308c91b6d857791198d4018951734576,Lockheed Martin,Legislator,Lockheed Martin email credential for @www.lockheedmartin.com,,corp_email_mention,37d53b0694a8518c37d375e8058118df,corp_email_mention__37d53b0694a8518c37d375e8058118df
@www.loves.com,www.loves.com,Love's Travel Stops email credential for @www.loves.com,3b2b42583ef18062650c66c681154ca7,Love's Travel Stops,Person,Love's Travel Stops email credential for @www.loves.com,,corp_email_mention,dada2dd5d06783921b77190e835aab69,corp_email_mention__dada2dd5d06783921b77190e835aab69
@lowes.com,lowes.com,"Lowe's Companies, Inc. email credential for @lowes.com",62c0edc1230fbcaea37c4db35d1ded67,"Lowe's Companies, Inc.",DiplomaticFacilities,"Lowe's Companies, Inc. email credential for @lowes.com",,corp_email_mention,df292eda10acdb2c90f7f60b1089275d,corp_email_mention__df292eda10acdb2c90f7f60b1089275d
@www.lvmh.com,www.lvmh.com,LVMH email credential for @www.lvmh.com,4d1b056f75584d33c3040a580b38b3b0,LVMH,Consulates,LVMH email credential for @www.lvmh.com,,corp_email_mention,0763306b4bfa9b183945d72e9b3c4211,corp_email_mention__0763306b4bfa9b183945d72e9b3c4211
@www.macysinc.com,www.macysinc.com,Macy's email credential for @www.macysinc.com,26c9e3a39545878fac13f5c1a3daa3d0,Macy's,Media,Macy's email credential for @www.macysinc.com,,corp_email_mention,19b5e3d906c5fe11094d3972be18f27e,corp_email_mention__19b5e3d906c5fe11094d3972be18f27e
@www.manulife.com,www.manulife.com,Manulife email credential for @www.manulife.com,732aae9c824e1898ff443d1a213446e6,Manulife,Exec,Manulife email credential for @www.manulife.com,,corp_email_mention,67cc42ba30434b58f7e5d67d4401921d,corp_email_mention__67cc42ba30434b58f7e5d67d4401921d
@www.mars.com,www.mars.com,Mars email credential for @www.mars.com,28442cb88a23d9ce7834025ad6107e38,Mars,Pipeline,Mars email credential for @www.mars.com,,corp_email_mention,72151cbd7360e14001e57c93a345f94b,corp_email_mention__72151cbd7360e14001e57c93a345f94b
@www.mmc.com,www.mmc.com,Marsh & McLennan Companies email credential for @www.mmc.com,7827e0fb7ded9a79f06203e0b86ff363,Marsh & McLennan Companies,ForeignMinister,Marsh & McLennan Companies email credential for @www.mmc.com,,corp_email_mention,603587e51a986024cd8b5dc2785071a6,corp_email_mention__603587e51a986024cd8b5dc2785071a6
@www.masco.com,www.masco.com,Masco Corporation email credential for @www.masco.com,f44782d590018f32e888753f493483f8,Masco Corporation,Consulates,Masco Corporation email credential for @www.masco.com,,corp_email_mention,3057fb596eab491cfad9f4bdbe7bedb7,corp_email_mention__3057fb596eab491cfad9f4bdbe7bedb7
@www.mazdausa.com,www.mazdausa.com,Mazda USA email credential for @www.mazdausa.com,75ff76629ae6ca521415e6598b7d36fd,Mazda USA,Organization,Mazda USA email credential for @www.mazdausa.com,,corp_email_mention,222df91cc6897d52b1539cc318761cbd,corp_email_mention__222df91cc6897d52b1539cc318761cbd
@www.mckesson.com,www.mckesson.com,McKesson email credential for @www.mckesson.com,d7f3a67888453257b007bfd7d7bf8484,McKesson,LegislativeCommittee,McKesson email credential for @www.mckesson.com,,corp_email_mention,0429384f111f87c32e8cab946ca37ee1,corp_email_mention__0429384f111f87c32e8cab946ca37ee1
@www.mckinsey.com,www.mckinsey.com,McKinsey email credential for @www.mckinsey.com,50efe49f9d9983c1098f1055f43dcb78,McKinsey,CompanyKeyword,McKinsey email credential for @www.mckinsey.com,,corp_email_mention,6cd7ccb96f61f992700cf7a92d2d9cdb,corp_email_mention__6cd7ccb96f61f992700cf7a92d2d9cdb
@www.meijer.com,www.meijer.com,Meijer email credential for @www.meijer.com,edb8574c2deddeeb0aa91694a1c83541,Meijer,FTO,Meijer email credential for @www.meijer.com,,corp_email_mention,c83d3d4332d5ef811c6350a35aa5c462,corp_email_mention__c83d3d4332d5ef811c6350a35aa5c462
@mskcc.org,mskcc.org,Memorial Sloan Kettering Cancer Center email credential for @mskcc.org,b33f4a7422987ef1e59203e55011df3f,Memorial Sloan Kettering Cancer Center,FTO,Memorial Sloan Kettering Cancer Center email credential for @mskcc.org,,corp_email_mention,c523e40c0668d04ca4061447e4faa7fe,corp_email_mention__c523e40c0668d04ca4061447e4faa7fe
@www.menards.com,www.menards.com,Menard's email credential for @www.menards.com,c4aec7f109908be33498f0babb4c1f61,Menard's,ForeignMinistry,Menard's email credential for @www.menards.com,,corp_email_mention,3bc8f89b39cc39eb3cb48e7b2ea8d591,corp_email_mention__3bc8f89b39cc39eb3cb48e7b2ea8d591
@metlife.com,metlife.com,MetLife email credential for @metlife.com,1e09eb73cc28ddab4a7d5f110bb91492,MetLife,Shipping,MetLife email credential for @metlife.com,,corp_email_mention,d1d5ed95a5d579a19d4190e8d2eacfc2,corp_email_mention__d1d5ed95a5d579a19d4190e8d2eacfc2
@www.michelin.com,www.michelin.com,Michelin USA email credential for @www.michelin.com,afa4b33e9c756b40695dff346afc3c8b,Michelin USA,AAEntity,Michelin USA email credential for @www.michelin.com,,corp_email_mention,224a4ca932d92520c20ad06ac35aa49b,corp_email_mention__224a4ca932d92520c20ad06ac35aa49b
@www.midamericanenergy.com,www.midamericanenergy.com,Midamerican Energy email credential for @www.midamericanenergy.com,316ac0d178c7571f4693c5ba010cdda6,Midamerican Energy,DiplomaticFacilities,Midamerican Energy email credential for @www.midamericanenergy.com,,corp_email_mention,09f07f1d8720364cab586d51cc14e78b,corp_email_mention__09f07f1d8720364cab586d51cc14e78b
@mitre.org,mitre.org,MITRE Corp email credential for @mitre.org,36b23937bf839217d4fe7fea11b3a002,MITRE Corp,Person,MITRE Corp email credential for @mitre.org,,corp_email_mention,6d899c31a5e51a07b1016dc8ce9622b9,corp_email_mention__6d899c31a5e51a07b1016dc8ce9622b9
@mondelezinternational.com/,mondelezinternational.com/,Mondelez International email credential for @mondelezinternational.com/,71c8aeb2cb80fe4a80c1bebdccddecb9,Mondelez International,Media,Mondelez International email credential for @mondelezinternational.com/,,corp_email_mention,214197f89c75da0edcef7b0949ca523d,corp_email_mention__214197f89c75da0edcef7b0949ca523d
@www.monsterbevcorp.com,www.monsterbevcorp.com,Monster Beverage Corporation email credential for @www.monsterbevcorp.com,4b3834103ad2cb7180fec79ab4ca5a37,Monster Beverage Corporation,Person,Monster Beverage Corporation email credential for @www.monsterbevcorp.com,,corp_email_mention,9475ba81463b86cc61fdf34450a7ffce,corp_email_mention__9475ba81463b86cc61fdf34450a7ffce
@www.montefiore.org,www.montefiore.org,Montefiore Medical Center email credential for @www.montefiore.org,4b1dbee600871b84e7b706f85d4d2dbd,Montefiore Medical Center,Exec,Montefiore Medical Center email credential for @www.montefiore.org,,corp_email_mention,610caff9125078678a4df2cb1e28bf11,corp_email_mention__610caff9125078678a4df2cb1e28bf11
@www.motorolasolutions.com,www.motorolasolutions.com,Motorola Solutions email credential for @www.motorolasolutions.com,b52267bfc351e464cb0e23dd7763e95b,Motorola Solutions,AAEntity,Motorola Solutions email credential for @www.motorolasolutions.com,,corp_email_mention,dbd757dbd9c8738b6320b471262b78b2,corp_email_mention__dbd757dbd9c8738b6320b471262b78b2
@prochoice.org,prochoice.org,National Abortion Federation email credential for @prochoice.org,f11044a23c9b39bc475dfd3487ba5848,National Abortion Federation,space,National Abortion Federation email credential for @prochoice.org,,corp_email_mention,0811e1857ad4ddb7831ee5ead5ab92e4,corp_email_mention__0811e1857ad4ddb7831ee5ead5ab92e4
@www.naturesbountyco.com,www.naturesbountyco.com,Nature's Bounty Co. (NBTY) email credential for @www.naturesbountyco.com,57231da08163cc588d9faf62297d33dd,Nature's Bounty Co. (NBTY),ForeignMinister,Nature's Bounty Co. (NBTY) email credential for @www.naturesbountyco.com,,corp_email_mention,cdf895489aaf97605e41da2c5451f441,corp_email_mention__cdf895489aaf97605e41da2c5451f441
@navient.com,navient.com,Navient email credential for @navient.com,22fc522a03ce4b1748be2b0075e26551,Navient,IndustryTerm,Navient email credential for @navient.com,,corp_email_mention,8523d52f23ae38ec44906f19521d9607,corp_email_mention__8523d52f23ae38ec44906f19521d9607
@www.navyfederal.org,www.navyfederal.org,Navy Federal Credit Union email credential for @www.navyfederal.org,f6c0b7ed8c390c61c664644ca5307bb9,Navy Federal Credit Union,AAEntity,Navy Federal Credit Union email credential for @www.navyfederal.org,,corp_email_mention,01e3a755922e1a4299a430be49299869,corp_email_mention__01e3a755922e1a4299a430be49299869
@nba.com,nba.com,NBA Properties Inc email credential for @nba.com,f1a5d824d231d6bdf8e04fe30dba6630,NBA Properties Inc,LegislativeCommittee,NBA Properties Inc email credential for @nba.com,,corp_email_mention,e51fbc37b952e9556dbe37e79ed39948,corp_email_mention__e51fbc37b952e9556dbe37e79ed39948
@nba.com,nba.com,NBA Properties Inc. email credential for @nba.com,a276cef7a19810eb3fdfb010cd6df1f1,NBA Properties Inc.,CompanyKeyword,NBA Properties Inc. email credential for @nba.com,,corp_email_mention,8f816e4721bdf01b99086d55a4c2f41a,corp_email_mention__8f816e4721bdf01b99086d55a4c2f41a
@nbcuniversal.com,nbcuniversal.com,"NBCUniversal Media, LLC email credential for @nbcuniversal.com",cfcf7aea6487efa1474d5c8bb0bbf24b,"NBCUniversal Media, LLC",Diplomat,"NBCUniversal Media, LLC email credential for @nbcuniversal.com",,corp_email_mention,0828e8433de02005698c80d37b1e44b9,corp_email_mention__0828e8433de02005698c80d37b1e44b9
@www.ncaa.org,www.ncaa.org,NCAA email credential for @www.ncaa.org,2a6c45c8b36cfce7f9199cb81c39a0aa,NCAA,Exec,NCAA email credential for @www.ncaa.org,,corp_email_mention,47e1786e06b8f8f7c06d85212f066b8b,corp_email_mention__47e1786e06b8f8f7c06d85212f066b8b
@www.neimanmarcus.com,www.neimanmarcus.com,"Neiman Marcus Group, Inc. email credential for @www.neimanmarcus.com",74f02ce2713f10171752ff04d1a3f97b,"Neiman Marcus Group, Inc.",LegislativeCommittee,"Neiman Marcus Group, Inc. email credential for @www.neimanmarcus.com",,corp_email_mention,92c3f63c80473ce2947726c1e9c2f142,corp_email_mention__92c3f63c80473ce2947726c1e9c2f142
@www.netgear.com,www.netgear.com,Netgear email credential for @www.netgear.com,ddf9aaa7e76a51a558ce47955aeae4c1,Netgear,LegislativeCommittee,Netgear email credential for @www.netgear.com,,corp_email_mention,263b4e101a27b90a7dcfbff79e5f4e1f,corp_email_mention__263b4e101a27b90a7dcfbff79e5f4e1f
@www.newellbrands.com,www.newellbrands.com,Newell Brands email credential for @www.newellbrands.com,80ab05c7c9b9a841b807cd36eb09e521,Newell Brands,Diplomat,Newell Brands email credential for @www.newellbrands.com,,corp_email_mention,468cade6fbf0101ea86fb4ef5ff849e0,corp_email_mention__468cade6fbf0101ea86fb4ef5ff849e0
@www.newmont.com,www.newmont.com,Newmont Mining Corporation email credential for @www.newmont.com,3be2e4e4d26c6a680f547df2b0634017,Newmont Mining Corporation,ForeignMinister,Newmont Mining Corporation email credential for @www.newmont.com,,corp_email_mention,31da0647d80442ee854b629bcc5e2990,corp_email_mention__31da0647d80442ee854b629bcc5e2990
@news.co.uk,news.co.uk,News Group Newspaper Limited email credential for @news.co.uk,cd2caf1143876745f0c62e83f7f49b74,News Group Newspaper Limited,space,News Group Newspaper Limited email credential for @news.co.uk,,corp_email_mention,195492e43314ec4702d8e1feea402e17,corp_email_mention__195492e43314ec4702d8e1feea402e17
@www.nielsen.com,www.nielsen.com,Nielsen Holdings email credential for @www.nielsen.com,359709fddbbb6282773bf1f358e00901,Nielsen Holdings,Refinery,Nielsen Holdings email credential for @www.nielsen.com,,corp_email_mention,4e7685758c44b8e4a84196e703155c2b,corp_email_mention__4e7685758c44b8e4a84196e703155c2b
@www.nordstrom.com,www.nordstrom.com,"Nordstrom, Inc. email credential for @www.nordstrom.com",a83049de7caf09a57e3028506b11c25b,"Nordstrom, Inc.",space,"Nordstrom, Inc. email credential for @www.nordstrom.com",,corp_email_mention,f76917ae45fc93e9ecdc6d196e191a64,corp_email_mention__f76917ae45fc93e9ecdc6d196e191a64
@www.hydro.com,www.hydro.com,Norsk Hydro email credential for @www.hydro.com,925cdbd6b30a1bbd26aad2ba4920447f,Norsk Hydro,LegislativeCommittee,Norsk Hydro email credential for @www.hydro.com,,corp_email_mention,d98d0d547a21682f5de8c0e6a2b6e040,corp_email_mention__d98d0d547a21682f5de8c0e6a2b6e040
@www.northropgrumman.com,www.northropgrumman.com,Northrop Grumman email credential for @www.northropgrumman.com,1612f1e2222175272d23e3a7ba3b0bc9,Northrop Grumman,Legislator,Northrop Grumman email credential for @www.northropgrumman.com,,corp_email_mention,9d62988ac148fbe86a4c886c80b5f77e,corp_email_mention__9d62988ac148fbe86a4c886c80b5f77e
@www.ncl.com,www.ncl.com,Norwegian Cruise Line email credential for @www.ncl.com,3b73e2655985a7e2b4e111a6bf187d38,Norwegian Cruise Line,Consulates,Norwegian Cruise Line email credential for @www.ncl.com,,corp_email_mention,69fa4655060b60cba916bdcefae87d46,corp_email_mention__69fa4655060b60cba916bdcefae87d46
@www.novartis.com,www.novartis.com,Novartis email credential for @www.novartis.com,acccf8b7824ee83b2d614c5dc3f526a2,Novartis,ForeignMinistry,Novartis email credential for @www.novartis.com,,corp_email_mention,5e2b35a1ebc882874f4e2f9f3e3a401b,corp_email_mention__5e2b35a1ebc882874f4e2f9f3e3a401b
@www.novonordisk.com,www.novonordisk.com,Novo Nordisk email credential for @www.novonordisk.com,f7d4808638e036ff019e94474b602855,Novo Nordisk,Exec,Novo Nordisk email credential for @www.novonordisk.com,,corp_email_mention,05497e3602709b66294c6ae040867509,corp_email_mention__05497e3602709b66294c6ae040867509
@www.officedepot.com,www.officedepot.com,Office Depot email credential for @www.officedepot.com,dd340d6b52f2d35adc3b65bf38dfa433,Office Depot,Shipping,Office Depot email credential for @www.officedepot.com,,corp_email_mention,52b5b4293cefc775ca43da0e04d9e39b,corp_email_mention__52b5b4293cefc775ca43da0e04d9e39b
@www.odfl.com,www.odfl.com,Old Dominion Freight Line Inc email credential for @www.odfl.com,c0f87f61ed4ffd8a7e54d61f70e0a275,Old Dominion Freight Line Inc,Organization,Old Dominion Freight Line Inc email credential for @www.odfl.com,,corp_email_mention,ac5fbc7a32721bb78fdb81c5659f7c01,corp_email_mention__ac5fbc7a32721bb78fdb81c5659f7c01
@www.omnihotels.com,www.omnihotels.com,Omni Hotels email credential for @www.omnihotels.com,bd5a7cf674e5545b6885bdf2413633ab,Omni Hotels,ForeignMinistry,Omni Hotels email credential for @www.omnihotels.com,,corp_email_mention,608960deaf91fff7f4d1cd3ba6cfaa48,corp_email_mention__608960deaf91fff7f4d1cd3ba6cfaa48
@www.omnicomgroup.com,www.omnicomgroup.com,Omnicom Group email credential for @www.omnicomgroup.com,ea6062468947f07f14275affdc354f27,Omnicom Group,Keyphrase,Omnicom Group email credential for @www.omnicomgroup.com,,corp_email_mention,94c9d31f3769769cfc25620cef81c3ec,corp_email_mention__94c9d31f3769769cfc25620cef81c3ec
@www.omv.com,www.omv.com,OMV email credential for @www.omv.com,c4e87e10b5ec7f7b018a9035f13a27a6,OMV,Exec,OMV email credential for @www.omv.com,,corp_email_mention,23a2f67b7fcc060111d4c330944acf99,corp_email_mention__23a2f67b7fcc060111d4c330944acf99
@optus.com,optus.com,Optus email credential for @optus.com,8867e6c3bbde342f28f26556f8826924,Optus,ForeignMinistry,Optus email credential for @optus.com,,corp_email_mention,d9791c4b3effa1618aed110e7fdcb9b2,corp_email_mention__d9791c4b3effa1618aed110e7fdcb9b2
@www.oracle.com,www.oracle.com,Oracle Corporation email credential for @www.oracle.com,8fe63e6ff302dc0387483ac34b96b4bd,Oracle Corporation,News,Oracle Corporation email credential for @www.oracle.com,,corp_email_mention,1c4a184f58c8cf8ca928223f509d1728,corp_email_mention__1c4a184f58c8cf8ca928223f509d1728
@www.pfchangs.com,www.pfchangs.com,P.F. Chang's China Bistro Inc email credential for @www.pfchangs.com,4ec07afd73775885134db42da4751e28,P.F. Chang's China Bistro Inc,Media,P.F. Chang's China Bistro Inc email credential for @www.pfchangs.com,,corp_email_mention,e9b093c16d569dc3fb1c330cbcc5857e,corp_email_mention__e9b093c16d569dc3fb1c330cbcc5857e
@www.pge.com,www.pge.com,Pacific Gas & Electric email credential for @www.pge.com,22897ee652ef305ea8454b1c48a93534,Pacific Gas & Electric,IndustryTerm,Pacific Gas & Electric email credential for @www.pge.com,,corp_email_mention,e9e7f2903d3695cd65f8c3a71fba04e0,corp_email_mention__e9e7f2903d3695cd65f8c3a71fba04e0
@www.pandarg.com,www.pandarg.com,"Panda Restaurant Group , Inc. email credential for @www.pandarg.com",5ab33eea346c08c56b6645c64f119019,"Panda Restaurant Group , Inc.",space,"Panda Restaurant Group , Inc. email credential for @www.pandarg.com",,corp_email_mention,ea0aa58be31e8135b259116bdc79033f,corp_email_mention__ea0aa58be31e8135b259116bdc79033f
@panerabread.com,panerabread.com,Panera Bread email credential for @panerabread.com,162b2a1e7d5d771d2e4aa4fed1555877,Panera Bread,IndustryTerm,Panera Bread email credential for @panerabread.com,,corp_email_mention,3591b3038835069fc6fb6668a05eb741,corp_email_mention__3591b3038835069fc6fb6668a05eb741
@aubonpain.com,aubonpain.com,Panera Bread email credential for @aubonpain.com,162b2a1e7d5d771d2e4aa4fed1555877,Panera Bread,CompanyKeyword,Panera Bread email credential for @aubonpain.com,,corp_email_mention,dca24d674e16dba15bf09ed52d2cdc75,corp_email_mention__dca24d674e16dba15bf09ed52d2cdc75
@www.papajohns.com,www.papajohns.com,Papa John's email credential for @www.papajohns.com,9fdc1f9c5d94c5f0e69e2d9a59996cfe,Papa John's,Organization,Papa John's email credential for @www.papajohns.com,,corp_email_mention,9bff6f5455339fe00ff74f7af7ee99a1,corp_email_mention__9bff6f5455339fe00ff74f7af7ee99a1
@www.paychex.com,www.paychex.com,"Paychex, Inc. email credential for @www.paychex.com",cbb1d5cbd04c32df3b63943db3497d6f,"Paychex, Inc.",Organization,"Paychex, Inc. email credential for @www.paychex.com",,corp_email_mention,70e73ea299ff67a2ae78fa43d1f15f5a,corp_email_mention__70e73ea299ff67a2ae78fa43d1f15f5a
@www.pngaming.com,www.pngaming.com,"Penn National Gaming, Inc. email credential for @www.pngaming.com",ee69389eb3b3638d7ccbd2375c7cec70,"Penn National Gaming, Inc.",IndustryTerm,"Penn National Gaming, Inc. email credential for @www.pngaming.com",,corp_email_mention,d52e53cf71c31081b3759f732cf7e145,corp_email_mention__d52e53cf71c31081b3759f732cf7e145
@www.pepsico.com,www.pepsico.com,PepsiCo email credential for @www.pepsico.com,6cc774f389cfb7ea5b8a9c706a03f400,PepsiCo,Person,PepsiCo email credential for @www.pepsico.com,,corp_email_mention,4abdd4ee3448eee37d45fb7c5f3f96c3,corp_email_mention__4abdd4ee3448eee37d45fb7c5f3f96c3
@www.perdue.com,www.perdue.com,"Perdue Farms, Incorporated email credential for @www.perdue.com",6905782ab488605ee134faaf605214fa,"Perdue Farms, Incorporated",LegislativeCommittee,"Perdue Farms, Incorporated email credential for @www.perdue.com",,corp_email_mention,205f43434c88ec93ac323ee805f036f9,corp_email_mention__205f43434c88ec93ac323ee805f036f9
@www.pfizer.com,www.pfizer.com,Pfizer email credential for @www.pfizer.com,a35666db9cb5e8fe11e739d1a73da288,Pfizer,ForeignMinistry,Pfizer email credential for @www.pfizer.com,,corp_email_mention,5feae29ab3d8f5b755a880d54878a77e,corp_email_mention__5feae29ab3d8f5b755a880d54878a77e
@www.pmi.com,www.pmi.com,Philip Morris International email credential for @www.pmi.com,87c65b13c24b3bc82295d935918a9ba1,Philip Morris International,Person,Philip Morris International email credential for @www.pmi.com,,corp_email_mention,19340bd1f16a60317ae4889a136a2e6b,corp_email_mention__19340bd1f16a60317ae4889a136a2e6b
@www.pilgrims.com,www.pilgrims.com,Pilgrim's Pride Corporation email credential for @www.pilgrims.com,d44440bec188a1d91a4a4544297ac811,Pilgrim's Pride Corporation,Keyphrase,Pilgrim's Pride Corporation email credential for @www.pilgrims.com,,corp_email_mention,34b6937a18ef87abf08a7f8f7ad2fa6c,corp_email_mention__34b6937a18ef87abf08a7f8f7ad2fa6c
@www.ppg.com,www.ppg.com,PPG Industries email credential for @www.ppg.com,e6c474ee2ffefd876a7648da663ed3c1,PPG Industries,CompanyKeyword,PPG Industries email credential for @www.ppg.com,,corp_email_mention,1a2a1feff68afed39bdf9efd420fe695,corp_email_mention__1a2a1feff68afed39bdf9efd420fe695
@www.pplweb.com,www.pplweb.com,PPL email credential for @www.pplweb.com,708a9152b20dc2db2e2156970a4d6a28,PPL,space,PPL email credential for @www.pplweb.com,,corp_email_mention,5e36eb64657bf56fdfb3b61b3558ef65,corp_email_mention__5e36eb64657bf56fdfb3b61b3558ef65
@www.pw.utc.com,www.pw.utc.com,Pratt & Whitney email credential for @www.pw.utc.com,cb0279d314f2880f6df0dacb57cc88a8,Pratt & Whitney,CompanyKeyword,Pratt & Whitney email credential for @www.pw.utc.com,,corp_email_mention,d77e07d7b467531a22183ee736e65ca3,corp_email_mention__d77e07d7b467531a22183ee736e65ca3
@principal.com,principal.com,Principal Financial Group email credential for @principal.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Diplomat,Principal Financial Group email credential for @principal.com,,corp_email_mention,bec5b1d00366f34a20353c8201699f89,corp_email_mention__bec5b1d00366f34a20353c8201699f89
@principal.com.hk,principal.com.hk,Principal Financial Group email credential for @principal.com.hk,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Legislator,Principal Financial Group email credential for @principal.com.hk,,corp_email_mention,b469149319406891cbda8ce9efe609fb,corp_email_mention__b469149319406891cbda8ce9efe609fb
@principal.com.mx,principal.com.mx,Principal Financial Group email credential for @principal.com.mx,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,IndustryTerm,Principal Financial Group email credential for @principal.com.mx,,corp_email_mention,56a5e5df5200006e84fa18f6e4210781,corp_email_mention__56a5e5df5200006e84fa18f6e4210781
@principalbank.com,principalbank.com,Principal Financial Group email credential for @principalbank.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,News,Principal Financial Group email credential for @principalbank.com,,corp_email_mention,c0dd439b00027ccc671ded3a9d4bb8ca,corp_email_mention__c0dd439b00027ccc671ded3a9d4bb8ca
@principalglobal.com,principalglobal.com,Principal Financial Group email credential for @principalglobal.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Pipeline,Principal Financial Group email credential for @principalglobal.com,,corp_email_mention,2709b79770ddd0373ce8be4bbc9c9c8d,corp_email_mention__2709b79770ddd0373ce8be4bbc9c9c8d
@principalfunds.com,principalfunds.com,Principal Financial Group email credential for @principalfunds.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,space,Principal Financial Group email credential for @principalfunds.com,,corp_email_mention,ca49b1a15a9a82895cb686c5ac7f7f5d,corp_email_mention__ca49b1a15a9a82895cb686c5ac7f7f5d
@cuprum.cl,cuprum.cl,Principal Financial Group email credential for @cuprum.cl,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Legislator,Principal Financial Group email credential for @cuprum.cl,,corp_email_mention,dc7413bb20d3ae9b1988c979b465a54a,corp_email_mention__dc7413bb20d3ae9b1988c979b465a54a
@postadvisory.com,postadvisory.com,Principal Financial Group email credential for @postadvisory.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,News,Principal Financial Group email credential for @postadvisory.com,,corp_email_mention,1dc93ffce5b506f26a8bc0830627b7d8,corp_email_mention__1dc93ffce5b506f26a8bc0830627b7d8
@principal.cl,principal.cl,Principal Financial Group email credential for @principal.cl,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Consulates,Principal Financial Group email credential for @principal.cl,,corp_email_mention,af8c3c7ddd9ec268ba762d8e7741a4ab,corp_email_mention__af8c3c7ddd9ec268ba762d8e7741a4ab
@robustwealth.com,robustwealth.com,Principal Financial Group email credential for @robustwealth.com,9c7488050ec495e5f39d9af943984d53,Principal Financial Group,Refinery,Principal Financial Group email credential for @robustwealth.com,,corp_email_mention,7df10711252faf1533de8a828c1ec921,corp_email_mention__7df10711252faf1533de8a828c1ec921
@pg.com,pg.com,Procter & Gamble email credential for @pg.com,f362c1e6665b9c8d30e0d33e00e9d721,Procter & Gamble,Refinery,Procter & Gamble email credential for @pg.com,,corp_email_mention,865f028c38060a31589016d7599e8bfc,corp_email_mention__865f028c38060a31589016d7599e8bfc
@www.progressive.com,www.progressive.com,Progressive email credential for @www.progressive.com,ff470d4a713e8b40d6e3a5179800e8d4,Progressive,IndustryTerm,Progressive email credential for @www.progressive.com,,corp_email_mention,a02a88569c677956a4014611ae5ef201,corp_email_mention__a02a88569c677956a4014611ae5ef201
