handle,caption_name,location_lower,location,type,groups,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
myembberne,Malaysian Embassy in Switzerland,Switzerland,,,switzerland;malaysia,,,Malaysian Embassy in Switzerland,,dgm_vcstartup_mentioner,ce0ebfc1528f5372858a27d44878e68e,dgm_vcstartup_mentioner__ce0ebfc1528f5372858a27d44878e68e
embrdaustria,Dominican Republic Mission in Switzerland,Austria,,,austria;dominican republic,,,Dominican Republic Mission in Switzerland,,dgm_vcstartup_mentioner,9bccf4813e6af60ac26b01258ac958b0,dgm_vcstartup_mentioner__9bccf4813e6af60ac26b01258ac958b0
myaseanptm,Malaysian Permanent Mission to ASEAN in Indonesia,Indonesia,,,indonesia;malaysia,,,Malaysian Permanent Mission to ASEAN in Indonesia,,dgm_vcstartup_mentioner,57e64512f6f870ccd19aabf8ae7574ba,dgm_vcstartup_mentioner__57e64512f6f870ccd19aabf8ae7574ba
myembkuwaitcity,Malaysian Embassy in Kuwait,Kuwait,,,kuwait;malaysia,,,Malaysian Embassy in Kuwait,,dgm_vcstartup_mentioner,4e49fa0848b6f54c657c34403ccbc6dd,dgm_vcstartup_mentioner__4e49fa0848b6f54c657c34403ccbc6dd
myhcnairobi,Malaysian High Commission in Kenya,Kenya,,,kenya;malaysia,,,Malaysian High Commission in Kenya,,dgm_vcstartup_mentioner,56eed7068472a9337e81515309a876fe,dgm_vcstartup_mentioner__56eed7068472a9337e81515309a876fe
mycghcmc,"Malaysian Consulate General in Ho Chi Minh City, Vietnam",Vietnam,,,vietnam;malaysia,,,"Malaysian Consulate General in Ho Chi Minh City, Vietnam",,dgm_vcstartup_mentioner,e911bcfbc4754f376cafa25088153c05,dgm_vcstartup_mentioner__e911bcfbc4754f376cafa25088153c05
mycgmelbourne,"Malaysian Consulate General in Melbourne, Australia",Australia,,,australia;malaysia,,,"Malaysian Consulate General in Melbourne, Australia",,dgm_vcstartup_mentioner,abe3d6aa2cbfb131f3cdd32b784f2cd3,dgm_vcstartup_mentioner__abe3d6aa2cbfb131f3cdd32b784f2cd3
myhccanberra,"Malaysian High Commission in Canberra, Australia",Australia,,,australia;malaysia,,,"Malaysian High Commission in Canberra, Australia",,dgm_vcstartup_mentioner,b87daf741cdfc79c8ae9a51966ca1b11,dgm_vcstartup_mentioner__b87daf741cdfc79c8ae9a51966ca1b11
myembcaracas,Malaysian Embassy in Venezuela,Venezuela,,,venezuela;malaysia,,,Malaysian Embassy in Venezuela,,dgm_vcstartup_mentioner,16915be77f4437c2fadeba5b64ec6624,dgm_vcstartup_mentioner__16915be77f4437c2fadeba5b64ec6624
mycgvancouver,"Malaysian Human Rights Council in Vancouver, Canada",Canada,,,canada;malaysia,,,"Malaysian Human Rights Council in Vancouver, Canada",,dgm_vcstartup_mentioner,4544e0d14ff3da290de2ea95c83d1247,dgm_vcstartup_mentioner__4544e0d14ff3da290de2ea95c83d1247
myhicomlondon,"Malaysian High Commission in London, UK",England,,,england;malaysia,,,"Malaysian High Commission in London, UK",,dgm_vcstartup_mentioner,3ec0f9cdcf37d0a669dba45ce3aaa3f4,dgm_vcstartup_mentioner__3ec0f9cdcf37d0a669dba45ce3aaa3f4
myembmexicocity,Malaysian Embassy in Mexico,Mexico,,,mexico;malaysia,,,Malaysian Embassy in Mexico,,dgm_vcstartup_mentioner,eee5760fbf76648dc78e20b67f931c92,dgm_vcstartup_mentioner__eee5760fbf76648dc78e20b67f931c92
mycgdxb,"Malaysian Consulate General in Dubai, UAE",UAE,,,uae;malaysia,,,"Malaysian Consulate General in Dubai, UAE",,dgm_vcstartup_mentioner,1ac857f3d8f9aa611d37b7427ee72c3f,dgm_vcstartup_mentioner__1ac857f3d8f9aa611d37b7427ee72c3f
myembhelsinki,Malaysian Embassy in Finland,Finland,,,finland;malaysia,,,Malaysian Embassy in Finland,,dgm_vcstartup_mentioner,a937b576747569dcd746f89a931007fe,dgm_vcstartup_mentioner__a937b576747569dcd746f89a931007fe
myembbeirut,Malaysian Embassy in Lebanon,Lebanon,,,lebanon;malaysia,,,Malaysian Embassy in Lebanon,,dgm_vcstartup_mentioner,57ce5c104e3755c18210f2f19ca22725,dgm_vcstartup_mentioner__57ce5c104e3755c18210f2f19ca22725
myhighcommaccra,Malaysian High Commission in Ghana,Ghana,,,ghana;malaysia,,,Malaysian High Commission in Ghana,,dgm_vcstartup_mentioner,c3be7a1f214649cb2b42ab90cd42f5c5,dgm_vcstartup_mentioner__c3be7a1f214649cb2b42ab90cd42f5c5
myembsarajevo,Malaysian Embassy in Bosnia and Herzegovina,Bosnia and Herzegovina,,,bosnia and herzegovina;malaysia,,,Malaysian Embassy in Bosnia and Herzegovina,,dgm_vcstartup_mentioner,ee7db953738037ac254251ec04c9390b,dgm_vcstartup_mentioner__ee7db953738037ac254251ec04c9390b
myembnl,Malaysian Embassy in Netherlands,Netherlands,,,netherlands;malaysia,,,Malaysian Embassy in Netherlands,,dgm_vcstartup_mentioner,bdbcc4b51393b6109c1dfbc37df864dd,dgm_vcstartup_mentioner__bdbcc4b51393b6109c1dfbc37df864dd
myembjkt,Malaysian Embassy in Indonesia,Indonesia,,,indonesia;malaysia,,,Malaysian Embassy in Indonesia,,dgm_vcstartup_mentioner,0d939dea50d0f1ce143f7710af48e7be,dgm_vcstartup_mentioner__0d939dea50d0f1ce143f7710af48e7be
myembbxl,Malaysian Embassy in Belgium,Belgium,,,belgium;malaysia,,,Malaysian Embassy in Belgium,,dgm_vcstartup_mentioner,942fc1f88608e1e78bfdebd588f68510,dgm_vcstartup_mentioner__942fc1f88608e1e78bfdebd588f68510
myhicomwindhoek,Malaysian High Commission in Namibia,Namibia,,,namibia;malaysia,,,Malaysian High Commission in Namibia,,dgm_vcstartup_mentioner,fbf4c7b46aa7116e2d5d8e43f64c10ef,dgm_vcstartup_mentioner__fbf4c7b46aa7116e2d5d8e43f64c10ef
myembparis,Malaysian Embassy in France,France,,,france;malaysia,,,Malaysian Embassy in France,,dgm_vcstartup_mentioner,5700826a95e8ff4f22c082b6ac67ff6b,dgm_vcstartup_mentioner__5700826a95e8ff4f22c082b6ac67ff6b
myhcdhaka,Malaysian High Commission in Bangladesh,Bangladesh,,,bangladesh;malaysia,,,Malaysian High Commission in Bangladesh,,dgm_vcstartup_mentioner,5276018833143e30c6ed91bee70f7a4e,dgm_vcstartup_mentioner__5276018833143e30c6ed91bee70f7a4e
myembktm,Malaysian Embassy in Kathmandu,Nepal,,,nepal;malaysia,,,Malaysian Embassy in Kathmandu,,dgm_vcstartup_mentioner,4b36f44d1eb950d71b4a47d7ea618b72,dgm_vcstartup_mentioner__4b36f44d1eb950d71b4a47d7ea618b72
myembriyadh,Malaysian Embassy in Saudi Arabia,Saudi Arabia,,,saudi arabia;malaysia,,,Malaysian Embassy in Saudi Arabia,,dgm_vcstartup_mentioner,5b50bcef9c8256830f100837c1b6ad08,dgm_vcstartup_mentioner__5b50bcef9c8256830f100837c1b6ad08
myembdoha,Malaysian Embassy in Qatar,Qatar,,,qatar;malaysia,,,Malaysian Embassy in Qatar,,dgm_vcstartup_mentioner,d46795d919d7e52075069ace8fe10637,dgm_vcstartup_mentioner__d46795d919d7e52075069ace8fe10637
myembabudhabi,Malaysian Embassy in UAE,UAE,,,uae;malaysia,,,Malaysian Embassy in UAE,,dgm_vcstartup_mentioner,8e75e08a2be52f19ccf3586ca4a92a5c,dgm_vcstartup_mentioner__8e75e08a2be52f19ccf3586ca4a92a5c
myembbaku,Malaysian Embassy in Azerbaijan,Azerbaijan,,,azerbaijan;malaysia,,,Malaysian Embassy in Azerbaijan,,dgm_vcstartup_mentioner,654c7be1a7ba758f4732dda34e5f5e0c,dgm_vcstartup_mentioner__654c7be1a7ba758f4732dda34e5f5e0c
mycgmedan,"Malaysian Consulate General in Medan, Indonesia",Indonesia,,,indonesia;malaysia,,,"Malaysian Consulate General in Medan, Indonesia",,dgm_vcstartup_mentioner,ee9a4eb8affae90c4339cc21a8a27b09,dgm_vcstartup_mentioner__ee9a4eb8affae90c4339cc21a8a27b09
myhccolombo,Malaysian High Commission in Sri Lanka,Sri Lanka,,,sri lanka;malaysia,,,Malaysian High Commission in Sri Lanka,,dgm_vcstartup_mentioner,f36393f4fb14b16e71a7078770099cc8,dgm_vcstartup_mentioner__f36393f4fb14b16e71a7078770099cc8
myembbrasilia,Malaysian Embassy in Brazil,Brazil,,,brazil;malaysia,,,Malaysian Embassy in Brazil,,dgm_vcstartup_mentioner,41b5a80d0201943bc10208af474dcf95,dgm_vcstartup_mentioner__41b5a80d0201943bc10208af474dcf95
myembbucharest,Malaysian Embassy in Romania,Romania,,,romania;malaysia,,,Malaysian Embassy in Romania,,dgm_vcstartup_mentioner,9d3239b41d3c7c6b3bad83cf27e87663,dgm_vcstartup_mentioner__9d3239b41d3c7c6b3bad83cf27e87663
myemblima,Malaysian Embassy in Peru,Peru,,,peru;malaysia,,,Malaysian Embassy in Peru,,dgm_vcstartup_mentioner,d013814a46cfd84de4cb369ae49ac100,dgm_vcstartup_mentioner__d013814a46cfd84de4cb369ae49ac100
mycgnewyork,"Malaysian Consulate General in New York, NY",United States,,,united states;malaysia,,,"Malaysian Consulate General in New York, NY",,dgm_vcstartup_mentioner,6bb5e350724abbc9bf9264ae9a8f94c9,dgm_vcstartup_mentioner__6bb5e350724abbc9bf9264ae9a8f94c9
myembconakry,Malaysian Embassy in Guinea,Guinea,,,guinea;malaysia,,,Malaysian Embassy in Guinea,,dgm_vcstartup_mentioner,32082fd178dc5f50aeb5bc982254f156,dgm_vcstartup_mentioner__32082fd178dc5f50aeb5bc982254f156
myembbudapest,Malaysian Embassy in Hungary,Hungary,,,hungary;malaysia,,,Malaysian Embassy in Hungary,,dgm_vcstartup_mentioner,287ccce2546f5b7f7b66c4960bd65ea0,dgm_vcstartup_mentioner__287ccce2546f5b7f7b66c4960bd65ea0
cyprusinukraine,Cypriot Embassy in Ukraine,Ukraine,,,ukraine;cyprus,,,Cypriot Embassy in Ukraine,,dgm_vcstartup_mentioner,7471b2c46ae8e3fac21f70afdb12d965,dgm_vcstartup_mentioner__7471b2c46ae8e3fac21f70afdb12d965
myembassycairo,Malaysian Embassy in Egypt,Egypt,,,egypt;malaysia,,,Malaysian Embassy in Egypt,,dgm_vcstartup_mentioner,686694889c2c2e99607e805601b1d839,dgm_vcstartup_mentioner__686694889c2c2e99607e805601b1d839
myhighcommabuja,Malaysian High Commission in Nigeria,Nigeria,,,nigeria;malaysia,,,Malaysian High Commission in Nigeria,,dgm_vcstartup_mentioner,cd14ad4daf2a337d9a997fad7173b0fe,dgm_vcstartup_mentioner__cd14ad4daf2a337d9a997fad7173b0fe
myembassydublin,Malaysian Embassy in Ireland,Ireland,,,ireland;malaysia,,,Malaysian Embassy in Ireland,,dgm_vcstartup_mentioner,db66c7a491f5402f33b372b0cf2e715f,dgm_vcstartup_mentioner__db66c7a491f5402f33b372b0cf2e715f
mwfrankfurt,"Malaysian Consulate in Frankfurt, Germany",Germany,,,germany;malaysia,,,"Malaysian Consulate in Frankfurt, Germany",,dgm_vcstartup_mentioner,cb793b811afc6d417e412e6a8bb87922,dgm_vcstartup_mentioner__cb793b811afc6d417e412e6a8bb87922
mycgjeddah,"Malaysian Consulate General in Jeddah, Saudi Arabia",Saudi Arabia,,,saudi arabia;malaysia,,,"Malaysian Consulate General in Jeddah, Saudi Arabia",,dgm_vcstartup_mentioner,95e64822647e1133ff69899c123fe436,dgm_vcstartup_mentioner__95e64822647e1133ff69899c123fe436
mycghksar,Malaysian Consulate General in Hong Kong,Hong Kong,,,hong kong;malaysia,,,Malaysian Consulate General in Hong Kong,,dgm_vcstartup_mentioner,80f557d74c0b45e0cd21df6dc245fa50,dgm_vcstartup_mentioner__80f557d74c0b45e0cd21df6dc245fa50
slincairo,Sri Lankan Embassy in Egypt,Egypt,,,egypt;sri lanka,,,Sri Lankan Embassy in Egypt,,dgm_vcstartup_mentioner,89688d808c995e513c9c9668d39d8dd4,dgm_vcstartup_mentioner__89688d808c995e513c9c9668d39d8dd4
franciamty,"French Consulate Representive in Monterrey, Mexico",Mexico,,,mexico;france,,,"French Consulate Representive in Monterrey, Mexico",,dgm_vcstartup_mentioner,06c9697b482c1ddda8c62ff41f85ca71,dgm_vcstartup_mentioner__06c9697b482c1ddda8c62ff41f85ca71
iranintunisia,Iranian Embasy in Tunisia,Tunisia,,,tunisia;iran,,,Iranian Embasy in Tunisia,,dgm_vcstartup_mentioner,41dc5e87a438a83211d91c8f99d43277,dgm_vcstartup_mentioner__41dc5e87a438a83211d91c8f99d43277
slinqatar,Sri Lankan Embassy in Qatar,Qatar,,,qatar;sri lanka,,,Sri Lankan Embassy in Qatar,,dgm_vcstartup_mentioner,492702efdad21f6e999180197dea6fd1,dgm_vcstartup_mentioner__492702efdad21f6e999180197dea6fd1
slinkuwait,Sri Lankan Consulate Representive in Kuwait,Kuwait,,,kuwait;sri lanka,,,Sri Lankan Consulate Representive in Kuwait,,dgm_vcstartup_mentioner,476d92826f1409c4e0eed671455556cc,dgm_vcstartup_mentioner__476d92826f1409c4e0eed671455556cc
sldhcinchennai,"Sri Lankan Deputy High Commission in Chennai, India",India,,,india;sri lanka,,,"Sri Lankan Deputy High Commission in Chennai, India",,dgm_vcstartup_mentioner,a187c213bc93e58625747d226100da4b,dgm_vcstartup_mentioner__a187c213bc93e58625747d226100da4b
slinethiopia,Sri Lankan Embassy in Ethiopia,Ethipia,,,ethipia;sri lanka,,,Sri Lankan Embassy in Ethiopia,,dgm_vcstartup_mentioner,509bc057fe451d5c48e619c6cefb5e8e,dgm_vcstartup_mentioner__509bc057fe451d5c48e619c6cefb5e8e
slinkathmandu,Sri Lankan Embasy in Nepal,Nepal,,,nepal;sri lanka,,,Sri Lankan Embasy in Nepal,,dgm_vcstartup_mentioner,3a37a76dce3d2613a55cd7cf6ed8e384,dgm_vcstartup_mentioner__3a37a76dce3d2613a55cd7cf6ed8e384
nzinberlin,New Zealand Ambassador to Germany,Germany,,,germany;new zealand,,,New Zealand Ambassador to Germany,,dgm_vcstartup_mentioner,065db77e32c2e937541b4da45e25fcd2,dgm_vcstartup_mentioner__065db77e32c2e937541b4da45e25fcd2
ambasciataro,Romanian Embassy in Italy,Italian,,,italian;romanian,,,Romanian Embassy in Italy,,dgm_vcstartup_mentioner,884b07026a8a0ce204255d04fc8e4783,dgm_vcstartup_mentioner__884b07026a8a0ce204255d04fc8e4783
embacubanamibia,Cuban Embassy in Namibia,Namibia,,,namibia;cuba,,,Cuban Embassy in Namibia,,dgm_vcstartup_mentioner,6f607279311236aada801ce1e3670366,dgm_vcstartup_mentioner__6f607279311236aada801ce1e3670366
belarusgeorgia,Belarusian Embassy in Georgia,Georgia,,,georgia;belarus,,,Belarusian Embassy in Georgia,,dgm_vcstartup_mentioner,42a0d3f933e9648b35b84676f6ba45c0,dgm_vcstartup_mentioner__42a0d3f933e9648b35b84676f6ba45c0
myconsulatepku,"Malaysian Consulate in Pekanbaru, Indonesia",Indonesia,,,indonesia;malaysia,,,"Malaysian Consulate in Pekanbaru, Indonesia",,dgm_vcstartup_mentioner,5bd69651bdbb3902e3007ec6b78bf55b,dgm_vcstartup_mentioner__5bd69651bdbb3902e3007ec6b78bf55b
slinaustria,Sri Lankan Embassy in Austria,Austria,,,austria;sri lanka,,,Sri Lankan Embassy in Austria,,dgm_vcstartup_mentioner,727f848d10ac82667dd8d821ee22c1c0,dgm_vcstartup_mentioner__727f848d10ac82667dd8d821ee22c1c0
slinmilan,"Sri Lankan Consulate Representive to Milan and Lombardy, Italy",Italy,,,italy;sri lanka,,,"Sri Lankan Consulate Representive to Milan and Lombardy, Italy",,dgm_vcstartup_mentioner,fe1269a1564b87593e556e4eed4b48d9,dgm_vcstartup_mentioner__fe1269a1564b87593e556e4eed4b48d9
slcgmel,"Sri Lankan Consulate General in Melbourne, Australia",Australia,,,australia;sri lanka,,,"Sri Lankan Consulate General in Melbourne, Australia",,dgm_vcstartup_mentioner,35b5bfd097f1e722b2c3d782bc795db4,dgm_vcstartup_mentioner__35b5bfd097f1e722b2c3d782bc795db4
srilankaincuba,Sri Lankan Embassy in Cuba,Cuba,,,cuba;sri lanka,,,Sri Lankan Embassy in Cuba,,dgm_vcstartup_mentioner,520cbbd015e21aa26bbf8ceebc0a616b,dgm_vcstartup_mentioner__520cbbd015e21aa26bbf8ceebc0a616b
slinpakistan,Sri Lankan Embassy in Pakistan,Pakistan,,,pakistan;sri lanka,,,Sri Lankan Embassy in Pakistan,,dgm_vcstartup_mentioner,b3d83258614eb59663a05cdeedc18ce8,dgm_vcstartup_mentioner__b3d83258614eb59663a05cdeedc18ce8
ambsuisserdc,Swiss Embassy in Democratic Republic of Congo,Democratic Republic of Congo,,,democratic republic of congo;switzerland,,,Swiss Embassy in Democratic Republic of Congo,,dgm_vcstartup_mentioner,9d2884924c1c7c6ebda6e5f5ebdfd42f,dgm_vcstartup_mentioner__9d2884924c1c7c6ebda6e5f5ebdfd42f
sliniraq,Sri Lankan Embassy in Iraq,Iraq,,,iraq;sri lanka,,,Sri Lankan Embassy in Iraq,,dgm_vcstartup_mentioner,b36c9ebaa3f4f7fefd374c77dae94b6a,dgm_vcstartup_mentioner__b36c9ebaa3f4f7fefd374c77dae94b6a
slinindia,Sri Lankan Embassy in India,India,,,india;sri lanka,,,Sri Lankan Embassy in India,,dgm_vcstartup_mentioner,d03fc24166c532392dc4585561e97793,dgm_vcstartup_mentioner__d03fc24166c532392dc4585561e97793
slinsydney,"Sri Lankan Consulate General in Sydney, Australia",Australia,,,australia;sri lanka,,,"Sri Lankan Consulate General in Sydney, Australia",,dgm_vcstartup_mentioner,627595ed2f8177a02ec4af8aa77461a4,dgm_vcstartup_mentioner__627595ed2f8177a02ec4af8aa77461a4
slinjordan,Sri Lankan Embassy in Jordan,Jordan,,,jordan;sri lanka,,,Sri Lankan Embassy in Jordan,,dgm_vcstartup_mentioner,c66eda81f5ad15a3ee882438d5f05417,dgm_vcstartup_mentioner__c66eda81f5ad15a3ee882438d5f05417
slinjeddah,"Sri Lankan Consulate General in Jeddah, Saudi Arabia",Saudi Arabia,,,saudi arabia;sri lanka,,,"Sri Lankan Consulate General in Jeddah, Saudi Arabia",,dgm_vcstartup_mentioner,94d0f10aad2106fadf861175a3afea1a,dgm_vcstartup_mentioner__94d0f10aad2106fadf861175a3afea1a
slinrussia,Sri Lankan Embassy in Russia,Russia,,,russia;sri lanka,,,Sri Lankan Embassy in Russia,,dgm_vcstartup_mentioner,2d31de04e3ce240618fbdf20e534422b,dgm_vcstartup_mentioner__2d31de04e3ce240618fbdf20e534422b
slinbelgium,Sri Lankan Embassy in Belgium,Belgium,,,belgium;sri lanka,,,Sri Lankan Embassy in Belgium,,dgm_vcstartup_mentioner,a3b40188b496c3020aa6df0dfacda71d,dgm_vcstartup_mentioner__a3b40188b496c3020aa6df0dfacda71d
slinitaly,Sri Lankan Embassy in Italy,Italy,,,italy;sri lanka,,,Sri Lankan Embassy in Italy,,dgm_vcstartup_mentioner,f3cecafb85b8d6163d620d278300416f,dgm_vcstartup_mentioner__f3cecafb85b8d6163d620d278300416f
slhcinlondon,Sri Lankan Embassy in UK,UK,,,uk;sri lanka;united kingdom,,,Sri Lankan Embassy in UK,,dgm_vcstartup_mentioner,dee0d4c6ecdf0ac4062842068f6936ed,dgm_vcstartup_mentioner__dee0d4c6ecdf0ac4062842068f6936ed
slinpretoria,Sri Lankan Embassy in South Africa,South Africa,,,south africa;sri lanka,,,Sri Lankan Embassy in South Africa,,dgm_vcstartup_mentioner,fa5eb8785e4f2892e1449f1e9cffb77d,dgm_vcstartup_mentioner__fa5eb8785e4f2892e1449f1e9cffb77d
slinjakarta,Sri Lankan Embassy in Indonesia,Indonesia,,,indonesia;sri lanka,,,Sri Lankan Embassy in Indonesia,,dgm_vcstartup_mentioner,c977e8875debee78a8c760ddad8b61eb,dgm_vcstartup_mentioner__c977e8875debee78a8c760ddad8b61eb
slinmaldives,Sri Lankan Embassy in Maldives,Maldives,,,maldives;sri lanka,,,Sri Lankan Embassy in Maldives,,dgm_vcstartup_mentioner,3467456f3482e9b672233ef007f7a46d,dgm_vcstartup_mentioner__3467456f3482e9b672233ef007f7a46d
slinisrael,Sri Lankan Embassy in Israel,Israel,,,israel;sri lanka,,,Sri Lankan Embassy in Israel,,dgm_vcstartup_mentioner,3c82cd9817c543fed37da8acc8326434,dgm_vcstartup_mentioner__3c82cd9817c543fed37da8acc8326434
slinaustralia,Sri Lankan Embassy in Australia,Australia,,,australia;sri lanka,,,Sri Lankan Embassy in Australia,,dgm_vcstartup_mentioner,56a929ca67400772e0c31dfc35de6052,dgm_vcstartup_mentioner__56a929ca67400772e0c31dfc35de6052
slinkenya,Sri Lankan Embassy in Kenya,Kenya,,,kenya;sri lanka,,,Sri Lankan Embassy in Kenya,,dgm_vcstartup_mentioner,d9d107b104a9acf17062abc92793ca7e,dgm_vcstartup_mentioner__d9d107b104a9acf17062abc92793ca7e
slinoman,Sri Lankan Embassy in Oman,Oman,,,oman;sri lanka,,,Sri Lankan Embassy in Oman,,dgm_vcstartup_mentioner,d7d09ff1b6b337430e2f7743100e9b6f,dgm_vcstartup_mentioner__d7d09ff1b6b337430e2f7743100e9b6f
slinsingapore,Sri Lankan Embassy in Singapore,Singapore,,,singapore;sri lanka,,,Sri Lankan Embassy in Singapore,,dgm_vcstartup_mentioner,a40f26233225cba7187945e030423336,dgm_vcstartup_mentioner__a40f26233225cba7187945e030423336
slinvietnam,Sri Lankan Embassy in Vietnam,Vietnam,,,vietnam;sri lanka,,,Sri Lankan Embassy in Vietnam,,dgm_vcstartup_mentioner,f748e5bdfdfbe8e68c0d17dbb39de507,dgm_vcstartup_mentioner__f748e5bdfdfbe8e68c0d17dbb39de507
slunnewyork,Sri Lankan Mission to UN,UN,,,un;sri lanka,,,Sri Lankan Mission to UN,,dgm_vcstartup_mentioner,b6358a31b06125ce9e26b3e9a7bff4c4,dgm_vcstartup_mentioner__b6358a31b06125ce9e26b3e9a7bff4c4
slinfrance,Sri Lankan Embassy in France,France,,,france;sri lanka,,,Sri Lankan Embassy in France,,dgm_vcstartup_mentioner,dff607842e762211b5667709d4f11360,dgm_vcstartup_mentioner__dff607842e762211b5667709d4f11360
slintoronto,"Sri Lankan Consulate in Toronto, Canada",Canada,,,canada;sri lanka,,,"Sri Lankan Consulate in Toronto, Canada",,dgm_vcstartup_mentioner,06b4485e177489c10598287a160dac82,dgm_vcstartup_mentioner__06b4485e177489c10598287a160dac82
slinottawa,Sri Lankan Embassy in Canada,Canada,,,canada;sri lanka,,,Sri Lankan Embassy in Canada,,dgm_vcstartup_mentioner,ee452e9eb8b848ee679384b03c69d56b,dgm_vcstartup_mentioner__ee452e9eb8b848ee679384b03c69d56b
slinnetherlands,Sri Lankan Embassy in Netherlands,The Netherlands,,,the netherlands;sri lanka,,,Sri Lankan Embassy in Netherlands,,dgm_vcstartup_mentioner,ba3dcf510ba4a2b3276fd5dd3d2c4aea,dgm_vcstartup_mentioner__ba3dcf510ba4a2b3276fd5dd3d2c4aea
slinbrazil,Sri Lankan Embassy in Brazil,Brazil,,,brazil;sri lanka,,,Sri Lankan Embassy in Brazil,,dgm_vcstartup_mentioner,81ec92a49e44e4cf8f97cbc65dcee185,dgm_vcstartup_mentioner__81ec92a49e44e4cf8f97cbc65dcee185
ethioriyadh,Ethiopian Embassy in Saudi Arabia,Saudi Arabia,,,saudi arabia;ethiopia,,,Ethiopian Embassy in Saudi Arabia,,dgm_vcstartup_mentioner,60006d97292bbc676ea0b7d096517f0c,dgm_vcstartup_mentioner__60006d97292bbc676ea0b7d096517f0c
slinsouthkorea,Sri Lankan Embassy in South Korea,South Korea,,,south korea;sri lanka,,,Sri Lankan Embassy in South Korea,,dgm_vcstartup_mentioner,815a234a32df4d0b0ec8abafd9e32697,dgm_vcstartup_mentioner__815a234a32df4d0b0ec8abafd9e32697
slinnigeria,Sri Lankan Embassy in Nigeria,Nigeria,,,nigeria;sri lanka,,,Sri Lankan Embassy in Nigeria,,dgm_vcstartup_mentioner,125895e71fb3dd2a421fbb163c03f5b6,dgm_vcstartup_mentioner__125895e71fb3dd2a421fbb163c03f5b6
slinbahrain,Sri Lankan Embassy in Bahrain,Bahrain,,,bahrain;sri lanka,,,Sri Lankan Embassy in Bahrain,,dgm_vcstartup_mentioner,168399c87b2e2956fd080a736528ddf7,dgm_vcstartup_mentioner__168399c87b2e2956fd080a736528ddf7
qataremb_rome,Qatari Embassy in Italy,Italy,,,italy;qatar,,,Qatari Embassy in Italy,,dgm_vcstartup_mentioner,73c02a77876137dc09984e7cee68edc8,dgm_vcstartup_mentioner__73c02a77876137dc09984e7cee68edc8
slinnorway,Sri Lankan Embassy in Norway,Norway,,,norway;sri lanka,,,Sri Lankan Embassy in Norway,,dgm_vcstartup_mentioner,2d0022f7c580d07c6134498267cb8c5a,dgm_vcstartup_mentioner__2d0022f7c580d07c6134498267cb8c5a
slinpoland,Sri Lankan Embassy in Poland,Poland,,,poland;sri lanka,,,Sri Lankan Embassy in Poland,,dgm_vcstartup_mentioner,534691b4fbf59903e9b3f5074e34e88f,dgm_vcstartup_mentioner__534691b4fbf59903e9b3f5074e34e88f
