keyword,caption_name,topic_id,type,groups,GUID,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
(gulf of mexico; production),Gulf of Mexico oil production,188162;188132,commodities,,,,,,,#N/A,Commodities,Gulf of Mexico oil production,,dgm_og_mentionee,2d91cc2fce82cc72c496b7feb5e7ccff,dgm_og_mentionee__2d91cc2fce82cc72c496b7feb5e7ccff
#minatitlan refinery,Minatitlan refinery,188162;188132,refinery,minatitlan refinery;minatitlan refinery,,,,,,#N/A,Refinery,Minatitlan refinery,,dgm_og_mentionee,32329c8132680a1fe94372d4845a0db0,dgm_og_mentionee__32329c8132680a1fe94372d4845a0db0
#minatitlán refinery,Minatitlan refinery,188162;188132,refinery,minatitlán refinery;minatitlan refinery,,,,,,#N/A,Refinery,Minatitlan refinery,,dgm_og_mentionee,32329c8132680a1fe94372d4845a0db0,dgm_og_mentionee__32329c8132680a1fe94372d4845a0db0
#miro refinery,Miro Karlsruhe refinery,188162;188132,refinery,miro refinery;miro karlsruhe refinery,,,,,,#N/A,Refinery,Miro Karlsruhe refinery,,dgm_og_mentionee,7b3ae5791e6765c5f4d03a905cef50a6,dgm_og_mentionee__7b3ae5791e6765c5f4d03a905cef50a6
#mitteldeutschland refinery,Mitteldeutschland Spergau refinery,188162;188132,refinery,mitteldeutschland refinery;mitteldeutschland spergau refinery,,,,,,#N/A,Refinery,Mitteldeutschland Spergau refinery,,dgm_og_mentionee,d2f116092e82097e076430dbc868f12a,dgm_og_mentionee__d2f116092e82097e076430dbc868f12a
#mizushima refinery,Mizushima refinery,188162;188132,refinery,mizushima refinery;mizushima refinery,,,,,,#N/A,Refinery,Mizushima refinery,,dgm_og_mentionee,a9b42e372a35fe212d8218024fc4329b,dgm_og_mentionee__a9b42e372a35fe212d8218024fc4329b
#mohammedia refinery,Mohammedia refinery,188162;188132,refinery,mohammedia refinery;mohammedia refinery,,,,,,#N/A,Refinery,Mohammedia refinery,,dgm_og_mentionee,a23d8e22a67f4c02519014ae938f9184,dgm_og_mentionee__a23d8e22a67f4c02519014ae938f9184
#momba refinery,Moomba refinery,188162;188132,refinery,momba refinery;moomba refinery,,,,,,#N/A,Refinery,Moomba refinery,,dgm_og_mentionee,f818c4dd17bf651249e5628f986bd638,dgm_og_mentionee__f818c4dd17bf651249e5628f986bd638
#mongstad refinery,Mongstad refinery,188162;188132,refinery,mongstad refinery;mongstad refinery,,,,,,#N/A,Refinery,Mongstad refinery,,dgm_og_mentionee,2b59ff5e2b7f9d5a3a11ce6f59036f45,dgm_og_mentionee__2b59ff5e2b7f9d5a3a11ce6f59036f45
#montevideo refinery,La Teja refinery,188162;188132,refinery,montevideo refinery;la teja refinery,,,,,,#N/A,Refinery,La Teja refinery,,dgm_og_mentionee,7adea47d46962ccc38956cf61e5f5bb6,dgm_og_mentionee__7adea47d46962ccc38956cf61e5f5bb6
#montreal refinery,Montreal refinery,188162;188132,refinery,montreal refinery;montreal refinery,,,,,,#N/A,Refinery,Montreal refinery,,dgm_og_mentionee,e920576d0800e4e2f354b35eccd34f23,dgm_og_mentionee__e920576d0800e4e2f354b35eccd34f23
#moscow refinery,Moscow refinery,188162;188132,refinery,moscow refinery;moscow refinery,,,,,,#N/A,Refinery,Moscow refinery,,dgm_og_mentionee,2f50c09d6e2c5afd3662e43697227b2a,dgm_og_mentionee__2f50c09d6e2c5afd3662e43697227b2a
#mossmorran plant,Mossmorran NGL plant,188162;188132,refinery,mossmorran plant;mossmorran ngl plant,,,,,,#N/A,Refinery,Mossmorran NGL plant,,dgm_og_mentionee,7f3efeb99ded6ef29bad7723a763259f,dgm_og_mentionee__7f3efeb99ded6ef29bad7723a763259f
#mostorod refinery,Mostorod refinery,188162;188132,refinery,mostorod refinery;mostorod refinery,,,,,,#N/A,Refinery,Mostorod refinery,,dgm_og_mentionee,00cd523187a03f705abc8ad6e1636b2e,dgm_og_mentionee__00cd523187a03f705abc8ad6e1636b2e
#motiva refinery,Motiva refinery,188162;188132,refinery,motiva refinery;motiva refinery,,,,,,#N/A,Refinery,Motiva refinery,,dgm_og_mentionee,8f53effeaa8a1df30c27ac7b090479ac,dgm_og_mentionee__8f53effeaa8a1df30c27ac7b090479ac
#mozyr refinery,Mozyr refinery,188162;188132,refinery,mozyr refinery;mozyr refinery,,,,,,#N/A,Refinery,Mozyr refinery,,dgm_og_mentionee,ede5df03852da13ec5a782f83dca4834,dgm_og_mentionee__ede5df03852da13ec5a782f83dca4834
#mumbai refinery,Mumbai refinery,188162;188132,refinery,mumbai refinery;mumbai refinery,,,,,,#N/A,Refinery,Mumbai refinery,,dgm_og_mentionee,0bf76750a35bb5963ee4e084b30e7066,dgm_og_mentionee__0bf76750a35bb5963ee4e084b30e7066
#muroran refinery,Muroran refinery,188162;188132,refinery,muroran refinery;muroran refinery,,,,,,#N/A,Refinery,Muroran refinery,,dgm_og_mentionee,4508307dc8d55b4201e3a1c4e7173f97,dgm_og_mentionee__4508307dc8d55b4201e3a1c4e7173f97
#naantali refinery,Naantali refinery,188162;188132,refinery,naantali refinery;naantali refinery,,,,,,#N/A,Refinery,Naantali refinery,,dgm_og_mentionee,8e64e7a44f1e3a7e4136952d62b31500,dgm_og_mentionee__8e64e7a44f1e3a7e4136952d62b31500
#nådendal refinery,Nadendal refinery,188162;188132,refinery,nådendal refinery;nadendal refinery,,,,,,#N/A,Refinery,Nadendal refinery,,dgm_og_mentionee,cbca0fb40462f358ff01a346caa76caf,dgm_og_mentionee__cbca0fb40462f358ff01a346caa76caf
#naftan refinery,Naftan refinery,188162;188132,refinery,naftan refinery;naftan refinery,,,,,,#N/A,Refinery,Naftan refinery,,dgm_og_mentionee,09fc40af645bddc3c70dc8115fa2d4be,dgm_og_mentionee__09fc40af645bddc3c70dc8115fa2d4be
#nanjing refinery,Nanjing refinery,188162;188132,refinery,nanjing refinery;nanjing refinery,,,,,,#N/A,Refinery,Nanjing refinery,,dgm_og_mentionee,3820bd742999870c21a77f13da2d10b5,dgm_og_mentionee__3820bd742999870c21a77f13da2d10b5
#nansei seikyu refinery,Nansei Sekiyu refinery,188162;188132,refinery,nansei seikyu refinery;nansei sekiyu refinery,,,,,,#N/A,Refinery,Nansei Sekiyu refinery,,dgm_og_mentionee,7585663ef6c0f84e72c053489e04c938,dgm_og_mentionee__7585663ef6c0f84e72c053489e04c938
#nanticoke refinery,Nanticoke refinery,188162;188132,refinery,nanticoke refinery;nanticoke refinery,,,,,,#N/A,Refinery,Nanticoke refinery,,dgm_og_mentionee,250ffe34d7ff121821a162896b841c47,dgm_og_mentionee__250ffe34d7ff121821a162896b841c47
#nasr refinery,El Nasr refinery,188162;188132,refinery,nasr refinery;el nasr refinery,,,,,,#N/A,Refinery,El Nasr refinery,,dgm_og_mentionee,4f76edac3c6e43f6927985311eb216f9,dgm_og_mentionee__4f76edac3c6e43f6927985311eb216f9
#navajo refinery,Navajo refinery,188162;188132,refinery,navajo refinery;navajo refinery,,,,,,#N/A,Refinery,Navajo refinery,,dgm_og_mentionee,f04cd73dbb478b4010b76757e7fefe70,dgm_og_mentionee__f04cd73dbb478b4010b76757e7fefe70
#neftochim refinery,Neftochim refinery,188162;188132,refinery,neftochim refinery;neftochim refinery,,,,,,#N/A,Refinery,Neftochim refinery,,dgm_og_mentionee,570e821f6e0138723e6826dad72da596,dgm_og_mentionee__570e821f6e0138723e6826dad72da596
#negishi refinery,Negishi refinery,188162;188132,refinery,negishi refinery;negishi refinery,,,,,,#N/A,Refinery,Negishi refinery,,dgm_og_mentionee,b458c2b89a870fd19bc0654301f05cab,dgm_og_mentionee__b458c2b89a870fd19bc0654301f05cab
#neustadt refinery,Neustadt refinery,188162;188132,refinery,neustadt refinery;neustadt refinery,,,,,,#N/A,Refinery,Neustadt refinery,,dgm_og_mentionee,3a471f1d5c6edb8be8e4dfaeae028551,dgm_og_mentionee__3a471f1d5c6edb8be8e4dfaeae028551
#nhà máy lọc dầu jamnagar,Jamnagar refinery,188162;188132,refinery,nhà máy lọc dầu jamnagar;jamnagar refinery,,,,,,#N/A,Refinery,Jamnagar refinery,,dgm_og_mentionee,63e035893c672d972e02acc4e3880a92,dgm_og_mentionee__63e035893c672d972e02acc4e3880a92
#ningbo refinery,Ningbo refinery,188162;188132,refinery,ningbo refinery;ningbo refinery,,,,,,#N/A,Refinery,Ningbo refinery,,dgm_og_mentionee,cd040ca995c5c0013c6e5dfe7e808a84,dgm_og_mentionee__cd040ca995c5c0013c6e5dfe7e808a84
#norco refinery,Norco refinery,188162;188132,refinery,norco refinery;norco refinery,,,,,,#N/A,Refinery,Norco refinery,,dgm_og_mentionee,bb67680b001b8b45def3cff5caa4016d,dgm_og_mentionee__bb67680b001b8b45def3cff5caa4016d
#normandy refinery,Normandy refinery,188162;188132,refinery,normandy refinery;normandy refinery,,,,,,#N/A,Refinery,Normandy refinery,,dgm_og_mentionee,60fcba225939adbc57847762ead0e368,dgm_og_mentionee__60fcba225939adbc57847762ead0e368
#north pole refinery,North Pole Terminal,188162;188132,refinery,north pole refinery;north pole terminal,,,,,,#N/A,Refinery,North Pole Terminal,,dgm_og_mentionee,6c2572ba89f3a65f35079790f5a1fe13,dgm_og_mentionee__6c2572ba89f3a65f35079790f5a1fe13
#novara refinery,Novara refinery,188162;188132,refinery,novara refinery;novara refinery,,,,,,#N/A,Refinery,Novara refinery,,dgm_og_mentionee,7b5f8e353cda88a2bc2dc9b61cbeaa8f,dgm_og_mentionee__7b5f8e353cda88a2bc2dc9b61cbeaa8f
#novgorod refinery,Nizhny Novgorod refinery,188162;188132,refinery,novgorod refinery;nizhny novgorod refinery,,,,,,#N/A,Refinery,Nizhny Novgorod refinery,,dgm_og_mentionee,59734e84c890cfa6f743cde964018517,dgm_og_mentionee__59734e84c890cfa6f743cde964018517
#novi sad refinery,Novi Sad refinery,188162;188132,refinery,novi sad refinery;novi sad refinery,,,,,,#N/A,Refinery,Novi Sad refinery,,dgm_og_mentionee,2eb5eb4f759e7886b54f6397f854676b,dgm_og_mentionee__2eb5eb4f759e7886b54f6397f854676b
#novisad refinery,Novi Sad refinery,188162;188132,refinery,novisad refinery;novi sad refinery,,,,,,#N/A,Refinery,Novi Sad refinery,,dgm_og_mentionee,2eb5eb4f759e7886b54f6397f854676b,dgm_og_mentionee__2eb5eb4f759e7886b54f6397f854676b
#novo-ufimsky,Novo-Ufimsky refinery,188162;188132,refinery,novo-ufimsky;novo-ufimsky refinery,,,,,,#N/A,Refinery,Novo-Ufimsky refinery,,dgm_og_mentionee,ac7568f8eb82360dd9562e3757c0fc8d,dgm_og_mentionee__ac7568f8eb82360dd9562e3757c0fc8d
#novopolotsk refinery,Naftan refinery,188162;188132,refinery,novopolotsk refinery;naftan refinery,,,,,,#N/A,Refinery,Naftan refinery,,dgm_og_mentionee,09fc40af645bddc3c70dc8115fa2d4be,dgm_og_mentionee__09fc40af645bddc3c70dc8115fa2d4be
#numaligarh refinery,Numaligarh refinery,188162;188132,refinery,numaligarh refinery;numaligarh refinery,,,,,,#N/A,Refinery,Numaligarh refinery,,dgm_og_mentionee,7cc1e0d20750f1828db5d12ce5bdec74,dgm_og_mentionee__7cc1e0d20750f1828db5d12ce5bdec74
#nynashamn refinery,Nynashamn refinery,188162;188132,refinery,nynashamn refinery;nynashamn refinery,,,,,,#N/A,Refinery,Nynashamn refinery,,dgm_og_mentionee,637c116f33edb9596670b1a7064bc613,dgm_og_mentionee__637c116f33edb9596670b1a7064bc613
#nynäshamn refinery,Nynashamn refinery,188162;188132,refinery,nynäshamn refinery;nynashamn refinery,,,,,,#N/A,Refinery,Nynashamn refinery,,dgm_og_mentionee,637c116f33edb9596670b1a7064bc613,dgm_og_mentionee__637c116f33edb9596670b1a7064bc613
#oakville refinery,Oakville refinery,188162;188132,refinery,oakville refinery;oakville refinery,,,,,,#N/A,Refinery,Oakville refinery,,dgm_og_mentionee,920fcf3d8bc1d2b821be02030c7fb0de,dgm_og_mentionee__920fcf3d8bc1d2b821be02030c7fb0de
#oita refinery,Oita refinery,188162;188132,refinery,oita refinery;oita refinery,,,,,,#N/A,Refinery,Oita refinery,,dgm_og_mentionee,c3f5ecee9d2a00329bd4148f2d1701bb,dgm_og_mentionee__c3f5ecee9d2a00329bd4148f2d1701bb
#oka refinery,Oka refinery,188162;188132,refinery,oka refinery;oka refinery,,,,,,#N/A,Refinery,Oka refinery,,dgm_og_mentionee,b10e8650b0e9dc76d91723fd6c98a5e6,dgm_og_mentionee__b10e8650b0e9dc76d91723fd6c98a5e6
#okayama refinery,Okayama refinery,188162;188132,refinery,okayama refinery;okayama refinery,,,,,,#N/A,Refinery,Okayama refinery,,dgm_og_mentionee,aa3141e1d1094c9cc4aeca35f6d7c925,dgm_og_mentionee__aa3141e1d1094c9cc4aeca35f6d7c925
#okinawa refinery,Nansei Sekiyu refinery,188162;188132,refinery,okinawa refinery;nansei sekiyu refinery,,,,,,#N/A,Refinery,Nansei Sekiyu refinery,,dgm_og_mentionee,7585663ef6c0f84e72c053489e04c938,dgm_og_mentionee__7585663ef6c0f84e72c053489e04c938
#omsk refinery,Omsk refinery,188162;188132,refinery,omsk refinery;omsk refinery,,,,,,#N/A,Refinery,Omsk refinery,,dgm_og_mentionee,11b1727e3b516bd00c8c3166e5d70311,dgm_og_mentionee__11b1727e3b516bd00c8c3166e5d70311
#onsan refinery,Onsan refinery,188162;188132,refinery,onsan refinery;onsan refinery,,,,,,#N/A,Refinery,Onsan refinery,,dgm_og_mentionee,090e40fac638f1c9cc0aec04ea1ac22b,dgm_og_mentionee__090e40fac638f1c9cc0aec04ea1ac22b
#orsk orenburg refinery,Orsk refinery,188162;188132,refinery,orsk orenburg refinery;orsk refinery,,,,,,#N/A,Refinery,Orsk refinery,,dgm_og_mentionee,70fd698c331f8d3f7bdadad9b23df066,dgm_og_mentionee__70fd698c331f8d3f7bdadad9b23df066
#pak-arab refinery,Pak-Arab refinery,188162;188132,refinery,pak-arab refinery;pak-arab refinery,,,,,,#N/A,Refinery,Pak-Arab refinery,,dgm_og_mentionee,872056b69b76604f34cbdae3839142fb,dgm_og_mentionee__872056b69b76604f34cbdae3839142fb
#pampilla de lima refinery,La Pampilla refinery,188162;188132,refinery,pampilla de lima refinery;la pampilla refinery,,,,,,#N/A,Refinery,La Pampilla refinery,,dgm_og_mentionee,c71104d200ef6e96c69d258999bd72ee,dgm_og_mentionee__c71104d200ef6e96c69d258999bd72ee
#pampilla lima refinery,La Pampilla refinery,188162;188132,refinery,pampilla lima refinery;la pampilla refinery,,,,,,#N/A,Refinery,La Pampilla refinery,,dgm_og_mentionee,c71104d200ef6e96c69d258999bd72ee,dgm_og_mentionee__c71104d200ef6e96c69d258999bd72ee
#pancevo refinery,Pancevo refinery,188162;188132,refinery,pancevo refinery;pancevo refinery,,,,,,#N/A,Refinery,Pancevo refinery,,dgm_og_mentionee,2f09c107b93dcc3df8a1e806a06d6b2a,dgm_og_mentionee__2f09c107b93dcc3df8a1e806a06d6b2a
#panipat refinery,Panipat refinery,188162;188132,refinery,panipat refinery;panipat refinery,,,,,,#N/A,Refinery,Panipat refinery,,dgm_og_mentionee,bd009aa6ee3da640c7c1d96bf5091b7b,dgm_og_mentionee__bd009aa6ee3da640c7c1d96bf5091b7b
#panjin refinery,Panjin refinery,188162;188132,refinery,panjin refinery;panjin refinery,,,,,,#N/A,Refinery,Panjin refinery,,dgm_og_mentionee,30360d3729f55b2eceff0f823a75a60d,dgm_og_mentionee__30360d3729f55b2eceff0f823a75a60d
#paradip refinery,Paradip refinery,188162;188132,refinery,paradip refinery;paradip refinery,,,,,,#N/A,Refinery,Paradip refinery,,dgm_og_mentionee,25dda9843baab90e47e29a4e4a23ba57,dgm_og_mentionee__25dda9843baab90e47e29a4e4a23ba57
#paraguana refinery,Paraguana refinery,188162;188132,refinery,paraguana refinery;paraguana refinery,,,,,,#N/A,Refinery,Paraguana refinery,,dgm_og_mentionee,f8f25d206b5eead653780cfc035f69ce,dgm_og_mentionee__f8f25d206b5eead653780cfc035f69ce
#paramount refinery,Paramount refinery,188162;188132,refinery,paramount refinery;paramount refinery,,,,,,#N/A,Refinery,Paramount refinery,,dgm_og_mentionee,6a275e073fb7d56d084974800ecc7549,dgm_og_mentionee__6a275e073fb7d56d084974800ecc7549
#parana refinery,Presidente Getulio Vargas refinery,188162;188132,refinery,parana refinery;presidente getulio vargas refinery,,,,,,#N/A,Refinery,Presidente Getulio Vargas refinery,,dgm_og_mentionee,9ce8462f8e5ec5ff055b7b83c095ba9f,dgm_og_mentionee__9ce8462f8e5ec5ff055b7b83c095ba9f
#parco refinery,Pak-Arab refinery,188162;188132,refinery,parco refinery;pak-arab refinery,,,,,,#N/A,Refinery,Pak-Arab refinery,,dgm_og_mentionee,872056b69b76604f34cbdae3839142fb,dgm_og_mentionee__872056b69b76604f34cbdae3839142fb
#pasadena refinery,Pasadena refinery,188162;188132,refinery,pasadena refinery;pasadena refinery,,,,,,#N/A,Refinery,Pasadena refinery,,dgm_og_mentionee,d4a2484ab9464dd4bc01ffb6106c200b,dgm_og_mentionee__d4a2484ab9464dd4bc01ffb6106c200b
#pascagoula refinery,Pascagoula refinery,188162;188132,refinery,pascagoula refinery;pascagoula refinery,,,,,,#N/A,Refinery,Pascagoula refinery,,dgm_og_mentionee,5327feaf15e07b0f2f6b7261d2b3a9e3,dgm_og_mentionee__5327feaf15e07b0f2f6b7261d2b3a9e3
#paul park refinery,Saint Paul Park refinery,188162;188132,refinery,paul park refinery;saint paul park refinery,,,,,,#N/A,Refinery,Saint Paul Park refinery,,dgm_og_mentionee,009a4219c99351442320f5bf49811461,dgm_og_mentionee__009a4219c99351442320f5bf49811461
#paulinia refinery,Paulinia refinery,188162;188132,refinery,paulinia refinery;paulinia refinery,,,,,,#N/A,Refinery,Paulinia refinery,,dgm_og_mentionee,e8d52dd7bff7266a614ebd05f2e5beaa,dgm_og_mentionee__e8d52dd7bff7266a614ebd05f2e5beaa
#paulsboro refinery,Paulsboro refinery,188162;188132,refinery,paulsboro refinery;paulsboro refinery,,,,,,#N/A,Refinery,Paulsboro refinery,,dgm_og_mentionee,c78c6388a6d539d21fafdac2e0f20423,dgm_og_mentionee__c78c6388a6d539d21fafdac2e0f20423
#pavia refinery,Pavia refinery,188162;188132,refinery,pavia refinery;pavia refinery,,,,,,#N/A,Refinery,Pavia refinery,,dgm_og_mentionee,f9e4d272782042aef1a8036bd6eda392,dgm_og_mentionee__f9e4d272782042aef1a8036bd6eda392
#pavlodar refinery,Pavlodar refinery,188162;188132,refinery,pavlodar refinery;pavlodar refinery,,,,,,#N/A,Refinery,Pavlodar refinery,,dgm_og_mentionee,f05ec5c8338cf4e95796c49a81b92570,dgm_og_mentionee__f05ec5c8338cf4e95796c49a81b92570
#pembroke refinery,Pembroke refinery,188162;188132,refinery,pembroke refinery;pembroke refinery,,,,,,#N/A,Refinery,Pembroke refinery,,dgm_og_mentionee,8e858d065bcdb4851ba3434bee2fc70f,dgm_og_mentionee__8e858d065bcdb4851ba3434bee2fc70f
#perm refinery,Perm refinery,188162;188132,refinery,perm refinery;perm refinery,,,,,,#N/A,Refinery,Perm refinery,,dgm_og_mentionee,8125c8c646e70f29632e4b7bba33c0cc,dgm_og_mentionee__8125c8c646e70f29632e4b7bba33c0cc
#pernis refinery,Pernis refinery,188162;188132,refinery,pernis refinery;pernis refinery,,,,,,#N/A,Refinery,Pernis refinery,,dgm_og_mentionee,4306d7a2dc89b1509d1bd22e376016ff,dgm_og_mentionee__4306d7a2dc89b1509d1bd22e376016ff
#pertamina refinery,Pertamina refinery,188162;188132,refinery,pertamina refinery;pertamina refinery,,,,,,#N/A,Refinery,Pertamina refinery,,dgm_og_mentionee,1dbfd3c064dec242b3d30324f054602e,dgm_og_mentionee__1dbfd3c064dec242b3d30324f054602e
#petit couronne refinery,Petit-Couronne refinery,188162;188132,refinery,petit couronne refinery;petit-couronne refinery,,,,,,#N/A,Refinery,Petit-Couronne refinery,,dgm_og_mentionee,3a23dfcab2f187bf230f2d944777c1f0,dgm_og_mentionee__3a23dfcab2f187bf230f2d944777c1f0
#petit-couronne refinery,Petit-Couronne refinery,188162;188132,refinery,petit-couronne refinery;petit-couronne refinery,,,,,,#N/A,Refinery,Petit-Couronne refinery,,dgm_og_mentionee,3a23dfcab2f187bf230f2d944777c1f0,dgm_og_mentionee__3a23dfcab2f187bf230f2d944777c1f0
#petro star refinery,Petro Star Valdez refinery,188162;188132,refinery,petro star refinery;petro star valdez refinery,,,,,,#N/A,Refinery,Petro Star Valdez refinery,,dgm_og_mentionee,a3372d90754ab9ad0d9cf5f18030355a,dgm_og_mentionee__a3372d90754ab9ad0d9cf5f18030355a
#petro star valdez refinery,Petro Star Valdez refinery,188162;188132,refinery,petro star valdez refinery;petro star valdez refinery,,,,,,#N/A,Refinery,Petro Star Valdez refinery,,dgm_og_mentionee,a3372d90754ab9ad0d9cf5f18030355a,dgm_og_mentionee__a3372d90754ab9ad0d9cf5f18030355a
#petrocedeno refinery,Petrocedeno refinery,188162;188132,refinery,petrocedeno refinery;petrocedeno refinery,,,,,,#N/A,Refinery,Petrocedeno refinery,,dgm_og_mentionee,bc9da59382f3ce55b5521d72c9d91103,dgm_og_mentionee__bc9da59382f3ce55b5521d72c9d91103
#petromidia refinery,Petromidia refinery,188162;188132,refinery,petromidia refinery;petromidia refinery,,,,,,#N/A,Refinery,Petromidia refinery,,dgm_og_mentionee,5079d5f3369f8b1c0e27aa18c7877227,dgm_og_mentionee__5079d5f3369f8b1c0e27aa18c7877227
#petromonagas refinery,Petromonagas refinery,188162;188132,refinery,petromonagas refinery;petromonagas refinery,,,,,,#N/A,Refinery,Petromonagas refinery,,dgm_og_mentionee,37bf17122352393850de2d630b6587ff,dgm_og_mentionee__37bf17122352393850de2d630b6587ff
#petronor refinery,Petronor refinery,188162;188132,refinery,petronor refinery;petronor refinery,,,,,,#N/A,Refinery,Petronor refinery,,dgm_og_mentionee,1740907a38d2fd8f0af0fa7bbc42b666,dgm_og_mentionee__1740907a38d2fd8f0af0fa7bbc42b666
#petropiar refinery,Petropiar refinery,188162;188132,refinery,petropiar refinery;petropiar refinery,,,,,,#N/A,Refinery,Petropiar refinery,,dgm_og_mentionee,720fdc3d37948ed24706bfd5a14b96bd,dgm_og_mentionee__720fdc3d37948ed24706bfd5a14b96bd
#petroplus refinery,Petroplus refinery,188162;188132,refinery,petroplus refinery;petroplus refinery,,,,,,#N/A,Refinery,Petroplus refinery,,dgm_og_mentionee,7e2dd7a37d58e517e9343d1f6df5a3ae,dgm_og_mentionee__7e2dd7a37d58e517e9343d1f6df5a3ae
#petrotel refinery,Petrotel Lukrefinery,188162;188132,refinery,petrotel refinery;petrotel lukrefinery,,,,,,#N/A,Refinery,Petrotel Lukrefinery,,dgm_og_mentionee,b72393d0094f8ef0ba9cbeec7aefbfb9,dgm_og_mentionee__b72393d0094f8ef0ba9cbeec7aefbfb9
#philadelphia refinery,Philadelphia refinery,188162;188132,refinery,philadelphia refinery;philadelphia refinery,,,,,,#N/A,Refinery,Philadelphia refinery,,dgm_og_mentionee,5169ed25cada533e3ac27a9ae7dd9e18,dgm_og_mentionee__5169ed25cada533e3ac27a9ae7dd9e18
#pine bend refinery,Pine Bend refinery,188162;188132,refinery,pine bend refinery;pine bend refinery,,,,,,#N/A,Refinery,Pine Bend refinery,,dgm_og_mentionee,eb6a8c41fe487fd8b782fb49558aaf0f,dgm_og_mentionee__eb6a8c41fe487fd8b782fb49558aaf0f
#pitesti refinery,Pitesti refinery,188162;188132,refinery,pitesti refinery;pitesti refinery,,,,,,#N/A,Refinery,Pitesti refinery,,dgm_og_mentionee,aa65d350dfdb20eac1b9674dcbb02734,dgm_og_mentionee__aa65d350dfdb20eac1b9674dcbb02734
#plock refinery,Plock refinery,188162;188132,refinery,plock refinery;plock refinery,,,,,,#N/A,Refinery,Plock refinery,,dgm_og_mentionee,e65e7b2718b43f08cd1377c9572bd36a,dgm_og_mentionee__e65e7b2718b43f08cd1377c9572bd36a
#ploiesti refinery,Ploiesti refinery,188162;188132,refinery,ploiesti refinery;ploiesti refinery,,,,,,#N/A,Refinery,Ploiesti refinery,,dgm_og_mentionee,6038d9a32eb08536ed6582ce788eb706,dgm_og_mentionee__6038d9a32eb08536ed6582ce788eb706
#pointe-a-pierre refinery,Pointe-a-Pierre refinery,188162;188132,refinery,pointe-a-pierre refinery;pointe-a-pierre refinery,,,,,,#N/A,Refinery,Pointe-a-Pierre refinery,,dgm_og_mentionee,51aafebf2da9e059d402c06f96852af7,dgm_og_mentionee__51aafebf2da9e059d402c06f96852af7
