german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,u,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
romereigasse,"Romereigasse in Bochum, Germany",51.480575,7.1322769,1,,,,,,,News,"Romereigasse in Bochum, Germany",,german_fires_bochum_locations,32e66301fecf2bd01f6374b4da121eb5,german_fires_bochum_locations__32e66301fecf2bd01f6374b4da121eb5
romerstrasse,"Romerstrasse in Bochum, Germany",51.4771044,7.1850343,1,,,,,,,AAEntity,"Romerstrasse in Bochum, Germany",,german_fires_bochum_locations,376327404a7497b4bec5b31219158773,german_fires_bochum_locations__376327404a7497b4bec5b31219158773
rominter heide,"Rominter Heide in Bochum, Germany",51.4883564,7.3339475,1,,,,,,,CompanyKeyword,"Rominter Heide in Bochum, Germany",,german_fires_bochum_locations,a04c225484882070891a04d12a0e6640,german_fires_bochum_locations__a04c225484882070891a04d12a0e6640
rontgenstrasse,"Rontgenstrasse in Bochum, Germany",51.4678836,7.1657289,1,,,,,,,Shipping,"Rontgenstrasse in Bochum, Germany",,german_fires_bochum_locations,f9ca8d81266ffe40afa365d3886d77d8,german_fires_bochum_locations__f9ca8d81266ffe40afa365d3886d77d8
roomersheide,"Roomersheide in Bochum, Germany",51.437121,7.2010245,1,,,,,,,Pipeline,"Roomersheide in Bochum, Germany",,german_fires_bochum_locations,c18929ff4f605d9f98d187fa7c1c067d,german_fires_bochum_locations__c18929ff4f605d9f98d187fa7c1c067d
roonstrasse,"Roonstrasse in Bochum, Germany",51.4893225,7.1549782,1,,,,,,,ForeignMinistry,"Roonstrasse in Bochum, Germany",,german_fires_bochum_locations,ef11fcafd7ef4c912a8728e34d18f5f2,german_fires_bochum_locations__ef11fcafd7ef4c912a8728e34d18f5f2
roseggerstrasse,"Roseggerstrasse in Bochum, Germany",51.4930226,7.2393187,1,,,,,,,Diplomat,"Roseggerstrasse in Bochum, Germany",,german_fires_bochum_locations,a8f088431a4b09763f100d7007ced096,german_fires_bochum_locations__a8f088431a4b09763f100d7007ced096
rosenbaumweg,"Rosenbaumweg in Bochum, Germany",51.5025529,7.2857426,1,,,,,,,ForeignMinister,"Rosenbaumweg in Bochum, Germany",,german_fires_bochum_locations,fc64251616032681bc90742f9d2ee827,german_fires_bochum_locations__fc64251616032681bc90742f9d2ee827
rosenbergstrasse,"Rosenbergstrasse in Bochum, Germany",51.5044293,7.2671748,1,,,,,,,CompanyKeyword,"Rosenbergstrasse in Bochum, Germany",,german_fires_bochum_locations,2b7af38135ba0eed028bcdcea1b189b9,german_fires_bochum_locations__2b7af38135ba0eed028bcdcea1b189b9
rosendelle,"Rosendelle in Bochum, Germany",51.4567314,7.1805667,1,,,,,,,ForeignMinister,"Rosendelle in Bochum, Germany",,german_fires_bochum_locations,1c24a7c96acd7b91186382a2e597406f,german_fires_bochum_locations__1c24a7c96acd7b91186382a2e597406f
rosenstrasse,"Rosenstrasse in Bochum, Germany",51.4814462,7.1337857,1,,,,,,,FTO,"Rosenstrasse in Bochum, Germany",,german_fires_bochum_locations,b727062def3a1a57c1addd5b6cae0671,german_fires_bochum_locations__b727062def3a1a57c1addd5b6cae0671
rosenweg,"Rosenweg in Bochum, Germany",51.5090053,7.2216813,1,,,,,,,CompanyKeyword,"Rosenweg in Bochum, Germany",,german_fires_bochum_locations,472b8858d743cf21efb98c1cf6727167,german_fires_bochum_locations__472b8858d743cf21efb98c1cf6727167
rotdornweg,"Rotdornweg in Bochum, Germany",51.4521047,7.147617,1,,,,,,,FTO,"Rotdornweg in Bochum, Germany",,german_fires_bochum_locations,ed80f77d430e8f83f01f651da786c0fc,german_fires_bochum_locations__ed80f77d430e8f83f01f651da786c0fc
rotkehlchenweg,"Rotkehlchenweg in Bochum, Germany",51.4986242,7.2339138,1,,,,,,,LegislativeCommittee,"Rotkehlchenweg in Bochum, Germany",,german_fires_bochum_locations,07f0b14f63702f8ab50d1462b5d9fe11,german_fires_bochum_locations__07f0b14f63702f8ab50d1462b5d9fe11
rotteland,"Rotteland in Bochum, Germany",51.4315338,7.249363,1,,,,,,,Person,"Rotteland in Bochum, Germany",,german_fires_bochum_locations,169eca513bc2d89a9e39bea6a1c4ea27,german_fires_bochum_locations__169eca513bc2d89a9e39bea6a1c4ea27
rottmannstrasse,"Rottmannstrasse in Bochum, Germany",51.4944447,7.2501256,1,,,,,,,Keyphrase,"Rottmannstrasse in Bochum, Germany",,german_fires_bochum_locations,80c03df087ae92a9cb64bbd18f48e24c,german_fires_bochum_locations__80c03df087ae92a9cb64bbd18f48e24c
rottstrasse,"Rottstrasse in Bochum, Germany",51.4795989,7.210151,1,,,,,,,ForeignMinister,"Rottstrasse in Bochum, Germany",,german_fires_bochum_locations,c70f39999539e2c0caf2d6c28ce422d6,german_fires_bochum_locations__c70f39999539e2c0caf2d6c28ce422d6
rs1,"Rs1 in Bochum, Germany",51.4623565,7.0065355,1,,,,,,,AAEntity,"Rs1 in Bochum, Germany",,german_fires_bochum_locations,b24ab7ac57038a452e0d84b23da4182d,german_fires_bochum_locations__b24ab7ac57038a452e0d84b23da4182d
rubensstrasse,"Rubensstrasse in Bochum, Germany",51.4580672,7.2067983,1,,,,,,,Wells,"Rubensstrasse in Bochum, Germany",,german_fires_bochum_locations,626e760242f790bd662e907736f32400,german_fires_bochum_locations__626e760242f790bd662e907736f32400
rudolfstrasse,"Rudolfstrasse in Bochum, Germany",51.4987569,7.1485112,1,,,,,,,Exec,"Rudolfstrasse in Bochum, Germany",,german_fires_bochum_locations,99d5cff6c087b4b72746334940bd58de,german_fires_bochum_locations__99d5cff6c087b4b72746334940bd58de
ruggenberg,"Ruggenberg in Bochum, Germany",51.4816574,7.107603,1,,,,,,,Legislator,"Ruggenberg in Bochum, Germany",,german_fires_bochum_locations,e50d21f628fd16e759ed729b1e0023cc,german_fires_bochum_locations__e50d21f628fd16e759ed729b1e0023cc
ruhrmuhle,"Ruhrmuhle in Bochum, Germany",51.425217,7.1432471,1,,,,,,,Pipeline,"Ruhrmuhle in Bochum, Germany",,german_fires_bochum_locations,7cec1bc430c553085b0c76f0dfab3059,german_fires_bochum_locations__7cec1bc430c553085b0c76f0dfab3059
ruhrpark,"Ruhrpark in Bochum, Germany",51.4950514,7.2816519,1,,,,,,,ForeignMinistry,"Ruhrpark in Bochum, Germany",,german_fires_bochum_locations,5e18d3de47234d8eee57095cf0c6916e,german_fires_bochum_locations__5e18d3de47234d8eee57095cf0c6916e
ruhrstrasse,"Ruhrstrasse in Bochum, Germany",51.4489772,7.1705762,1,,,,,,,Media,"Ruhrstrasse in Bochum, Germany",,german_fires_bochum_locations,e2448d8bd581c527c6c23672c33c4b3a,german_fires_bochum_locations__e2448d8bd581c527c6c23672c33c4b3a
rungestrasse,"Rungestrasse in Bochum, Germany",51.4562056,7.1931544,1,,,,,,,AAEntity,"Rungestrasse in Bochum, Germany",,german_fires_bochum_locations,88f34297fab07888d2aa5831bbc041ff,german_fires_bochum_locations__88f34297fab07888d2aa5831bbc041ff
rupingsweg,"Rupingsweg in Bochum, Germany",51.4848044,7.2847697,1,,,,,,,Media,"Rupingsweg in Bochum, Germany",,german_fires_bochum_locations,ac281d1d81fa4b7e86d99bccf6679001,german_fires_bochum_locations__ac281d1d81fa4b7e86d99bccf6679001
ruppelstrasse,"Ruppelstrasse in Bochum, Germany",51.5063304,7.1963398,1,,,,,,,space,"Ruppelstrasse in Bochum, Germany",,german_fires_bochum_locations,98cca36c2cf4042b8464e2801d85edd2,german_fires_bochum_locations__98cca36c2cf4042b8464e2801d85edd2
rusenacker,"Rusenacker in Bochum, Germany",51.4517421,7.2334817,1,,,,,,,Shipping,"Rusenacker in Bochum, Germany",,german_fires_bochum_locations,b78c786e955c4fb5f1cf8a9f23c14abb,german_fires_bochum_locations__b78c786e955c4fb5f1cf8a9f23c14abb
rusingstrasse,"Rusingstrasse in Bochum, Germany",51.4805183,7.2914634,1,,,,,,,IndustryTerm,"Rusingstrasse in Bochum, Germany",,german_fires_bochum_locations,ee6015fca2ace3b0ddde518e74493dca,german_fires_bochum_locations__ee6015fca2ace3b0ddde518e74493dca
russelsheimer weg,"Russelsheimer Weg in Bochum, Germany",51.4713467,7.2982504,1,,,,,,,Pipeline,"Russelsheimer Weg in Bochum, Germany",,german_fires_bochum_locations,57e246c00b2aea308112dc7c95c0b955,german_fires_bochum_locations__57e246c00b2aea308112dc7c95c0b955
rusternhagen,"Rusternhagen in Bochum, Germany",51.4463604,7.1590312,1,,,,,,,space,"Rusternhagen in Bochum, Germany",,german_fires_bochum_locations,513ad1c779f73aaa3acaa1868eac3249,german_fires_bochum_locations__513ad1c779f73aaa3acaa1868eac3249
rutgerweg,"Rutgerweg in Bochum, Germany",51.4943165,7.3023076,1,,,,,,,Organization,"Rutgerweg in Bochum, Germany",,german_fires_bochum_locations,4ba5cf137c59be9bc67e983688aa7bb9,german_fires_bochum_locations__4ba5cf137c59be9bc67e983688aa7bb9
saarbruckener strasse,"Saarbruckener Strasse in Bochum, Germany",51.4677057,7.208665,1,,,,,,,AAEntity,"Saarbruckener Strasse in Bochum, Germany",,german_fires_bochum_locations,802e8a97b06ea3fc54bfae737ac6c386,german_fires_bochum_locations__802e8a97b06ea3fc54bfae737ac6c386
saarlandstrasse,"Saarlandstrasse in Bochum, Germany",51.4776184,7.1355414,1,,,,,,,FTO,"Saarlandstrasse in Bochum, Germany",,german_fires_bochum_locations,86fa3d98ad3cf3ece5fbf4ad1aa36f62,german_fires_bochum_locations__86fa3d98ad3cf3ece5fbf4ad1aa36f62
sachsenring,"Sachsenring in Bochum, Germany",51.4672626,7.1517138,1,,,,,,,Refinery,"Sachsenring in Bochum, Germany",,german_fires_bochum_locations,359162c94060eb8e6c5256aaf6c2adb9,german_fires_bochum_locations__359162c94060eb8e6c5256aaf6c2adb9
sachsenstrasse,"Sachsenstrasse in Bochum, Germany",51.4793125,7.1897312,1,,,,,,,Refinery,"Sachsenstrasse in Bochum, Germany",,german_fires_bochum_locations,3c3e3de8060e2524f20ca0b7a1f66f42,german_fires_bochum_locations__3c3e3de8060e2524f20ca0b7a1f66f42
saladin-schmitt-strasse,"Saladin-Schmitt-Strasse in Bochum, Germany",51.4711826,7.2202959,1,,,,,,,Wells,"Saladin-Schmitt-Strasse in Bochum, Germany",,german_fires_bochum_locations,999c23f9ff3549f26583a31b7bcc7a8a,german_fires_bochum_locations__999c23f9ff3549f26583a31b7bcc7a8a
salbeiweg,"Salbeiweg in Bochum, Germany",51.4573493,7.168682,1,,,,,,,Shipping,"Salbeiweg in Bochum, Germany",,german_fires_bochum_locations,657d86bcb6be886d2e26bc15d94fdc87,german_fires_bochum_locations__657d86bcb6be886d2e26bc15d94fdc87
salweidenbecke,"Salweidenbecke in Bochum, Germany",51.4791113,7.3078403,1,,,,,,,Wells,"Salweidenbecke in Bochum, Germany",,german_fires_bochum_locations,1673cda8a217dd0da54aad753ad1cd91,german_fires_bochum_locations__1673cda8a217dd0da54aad753ad1cd91
salzborn,"Salzborn in Bochum, Germany",51.4305175,7.1704745,1,,,,,,,Shipping,"Salzborn in Bochum, Germany",,german_fires_bochum_locations,8f42c11166b2eec12d67f02c8c849e9d,german_fires_bochum_locations__8f42c11166b2eec12d67f02c8c849e9d
salzstrasse,"Salzstrasse in Bochum, Germany",51.4808258,7.3084538,1,,,,,,,Legislator,"Salzstrasse in Bochum, Germany",,german_fires_bochum_locations,cf67d0cfc4ffce5a49a003f0d2d23ee3,german_fires_bochum_locations__cf67d0cfc4ffce5a49a003f0d2d23ee3
sanddornweg,"Sanddornweg in Bochum, Germany",51.4951654,7.3012635,1,,,,,,,News,"Sanddornweg in Bochum, Germany",,german_fires_bochum_locations,ac016f8f0d313b8baed2d17a99e099a5,german_fires_bochum_locations__ac016f8f0d313b8baed2d17a99e099a5
sanderweg,"Sanderweg in Bochum, Germany",51.4708646,7.2437084,1,,,,,,,AAEntity,"Sanderweg in Bochum, Germany",,german_fires_bochum_locations,f070e102e64d6d0fb1b563eec6603a01,german_fires_bochum_locations__f070e102e64d6d0fb1b563eec6603a01
sandfuhrstrasse,"Sandfuhrstrasse in Bochum, Germany",51.4397865,7.2195208,1,,,,,,,ForeignMinistry,"Sandfuhrstrasse in Bochum, Germany",,german_fires_bochum_locations,a0d3e3e3ba84126f2cdbba96db3c6468,german_fires_bochum_locations__a0d3e3e3ba84126f2cdbba96db3c6468
sandkuhle,"Sandkuhle in Bochum, Germany",51.4384323,7.1430403,1,,,,,,,IndustryTerm,"Sandkuhle in Bochum, Germany",,german_fires_bochum_locations,88d4ada372a8d45146a598f8efeae1d2,german_fires_bochum_locations__88d4ada372a8d45146a598f8efeae1d2
sankt-annen-gasse,"Sankt-Annen-Gasse in Bochum, Germany",51.5001985,7.2836847,1,,,,,,,Person,"Sankt-Annen-Gasse in Bochum, Germany",,german_fires_bochum_locations,1bba6da797ff07cbbbd5888cee21b28b,german_fires_bochum_locations__1bba6da797ff07cbbbd5888cee21b28b
sarnsbankstrasse,"Sarnsbankstrasse in Bochum, Germany",51.500647,7.1724594,1,,,,,,,Shipping,"Sarnsbankstrasse in Bochum, Germany",,german_fires_bochum_locations,97816e7923a075db06672af5d8d98a84,german_fires_bochum_locations__97816e7923a075db06672af5d8d98a84
sauerbruchstrasse,"Sauerbruchstrasse in Bochum, Germany",51.4567997,7.2734896,1,,,,,,,LegislativeCommittee,"Sauerbruchstrasse in Bochum, Germany",,german_fires_bochum_locations,d07e549b62bdb765dc06345fe4f44b47,german_fires_bochum_locations__d07e549b62bdb765dc06345fe4f44b47
sauerlandstrasse,"Sauerlandstrasse in Bochum, Germany",51.514563,7.2487155,1,,,,,,,Media,"Sauerlandstrasse in Bochum, Germany",,german_fires_bochum_locations,90f464a0d157c100b87d831c85566504,german_fires_bochum_locations__90f464a0d157c100b87d831c85566504
schachtstrasse,"Schachtstrasse in Bochum, Germany",51.4891299,7.2073261,1,,,,,,,Exec,"Schachtstrasse in Bochum, Germany",,german_fires_bochum_locations,83fdea42a3a8b1611bef1fbff44447b0,german_fires_bochum_locations__83fdea42a3a8b1611bef1fbff44447b0
schadowstrasse,"Schadowstrasse in Bochum, Germany",51.4601864,7.2514954,1,,,,,,,ForeignMinistry,"Schadowstrasse in Bochum, Germany",,german_fires_bochum_locations,e8e1a85d47d220c74cc76dcfff61a78e,german_fires_bochum_locations__e8e1a85d47d220c74cc76dcfff61a78e
schaffnerweg,"Schaffnerweg in Bochum, Germany",51.4467226,7.1729852,1,,,,,,,Exec,"Schaffnerweg in Bochum, Germany",,german_fires_bochum_locations,8caaaebbaffa4366567889f968b0a517,german_fires_bochum_locations__8caaaebbaffa4366567889f968b0a517
scharnhorststrasse,"Scharnhorststrasse in Bochum, Germany",51.4813309,7.2239846,1,,,,,,,Wells,"Scharnhorststrasse in Bochum, Germany",,german_fires_bochum_locations,6334e30468b3999f3d6844dd2d2cbbdb,german_fires_bochum_locations__6334e30468b3999f3d6844dd2d2cbbdb
scharpenseelstrasse,"Scharpenseelstrasse in Bochum, Germany",51.4401676,7.1573196,1,,,,,,,News,"Scharpenseelstrasse in Bochum, Germany",,german_fires_bochum_locations,0daacf72ea2cea4fc0919690dc8b0224,german_fires_bochum_locations__0daacf72ea2cea4fc0919690dc8b0224
schattbachstrasse,"Schattbachstrasse in Bochum, Germany",51.4571295,7.2752704,1,,,,,,,Media,"Schattbachstrasse in Bochum, Germany",,german_fires_bochum_locations,7505e9baeef8422fd78a916239cf4deb,german_fires_bochum_locations__7505e9baeef8422fd78a916239cf4deb
schellstrasse,"Schellstrasse in Bochum, Germany",51.4695248,7.2177273,1,,,,,,,Keyphrase,"Schellstrasse in Bochum, Germany",,german_fires_bochum_locations,0b93bfebfcb4f4dc39a9efb05d7971cd,german_fires_bochum_locations__0b93bfebfcb4f4dc39a9efb05d7971cd
schieferbank,"Schieferbank in Bochum, Germany",51.4976029,7.1754162,1,,,,,,,Exec,"Schieferbank in Bochum, Germany",,german_fires_bochum_locations,c85223fabe667b52227de72b17f28463,german_fires_bochum_locations__c85223fabe667b52227de72b17f28463
schillerplatz,"Schillerplatz in Bochum, Germany",51.4882492,7.2185642,1,,,,,,,Exec,"Schillerplatz in Bochum, Germany",,german_fires_bochum_locations,bed9f069764bb63f970348965079189d,german_fires_bochum_locations__bed9f069764bb63f970348965079189d
schillerstrasse,"Schillerstrasse in Bochum, Germany",51.4882072,7.2190254,1,,,,,,,Organization,"Schillerstrasse in Bochum, Germany",,german_fires_bochum_locations,9360e48b9088f7563c908d9fee05f179,german_fires_bochum_locations__9360e48b9088f7563c908d9fee05f179
schinkelstrasse,"Schinkelstrasse in Bochum, Germany",51.4529955,7.2530456,1,,,,,,,Pipeline,"Schinkelstrasse in Bochum, Germany",,german_fires_bochum_locations,b5897ecfba094bb529a94dec7e95f6f3,german_fires_bochum_locations__b5897ecfba094bb529a94dec7e95f6f3
schlachthofstrasse,"Schlachthofstrasse in Bochum, Germany",51.4869341,7.1324178,1,,,,,,,Wells,"Schlachthofstrasse in Bochum, Germany",,german_fires_bochum_locations,ae118002ee10fb2c79c5f929359282c8,german_fires_bochum_locations__ae118002ee10fb2c79c5f929359282c8
schlagelstrasse,"Schlagelstrasse in Bochum, Germany",51.4568364,7.233571,1,,,,,,,CompanyKeyword,"Schlagelstrasse in Bochum, Germany",,german_fires_bochum_locations,3d417298d6ff0e24f744719cb4f0b95b,german_fires_bochum_locations__3d417298d6ff0e24f744719cb4f0b95b
schlaraffiastrasse,"Schlaraffiastrasse in Bochum, Germany",51.4651551,7.1326409,1,,,,,,,ForeignMinister,"Schlaraffiastrasse in Bochum, Germany",,german_fires_bochum_locations,710ba077aef97fdd65c954b5ee7f2316,german_fires_bochum_locations__710ba077aef97fdd65c954b5ee7f2316
schlehenkamp,"Schlehenkamp in Bochum, Germany",51.4835041,7.3088915,1,,,,,,,CompanyKeyword,"Schlehenkamp in Bochum, Germany",,german_fires_bochum_locations,35557b9d6406ba618e68403cd3ad5ef6,german_fires_bochum_locations__35557b9d6406ba618e68403cd3ad5ef6
schlehenweg,"Schlehenweg in Bochum, Germany",51.4522596,7.1456372,1,,,,,,,Exec,"Schlehenweg in Bochum, Germany",,german_fires_bochum_locations,aa0feb66d600e3c36a70dd7933b69cc2,german_fires_bochum_locations__aa0feb66d600e3c36a70dd7933b69cc2
schleiermacherstrasse,"Schleiermacherstrasse in Bochum, Germany",51.4529092,7.1732973,1,,,,,,,LegislativeCommittee,"Schleiermacherstrasse in Bochum, Germany",,german_fires_bochum_locations,07bfe3fc7cc15f334021dbeb4e175610,german_fires_bochum_locations__07bfe3fc7cc15f334021dbeb4e175610
schleipweg,"Schleipweg in Bochum, Germany",51.5013511,7.2707438,1,,,,,,,CompanyKeyword,"Schleipweg in Bochum, Germany",,german_fires_bochum_locations,8d745acc604654cc927397106ef6fa64,german_fires_bochum_locations__8d745acc604654cc927397106ef6fa64
schlosspark/museum unter tage,"Schlosspark/Museum Unter Tage in Bochum, Germany",51.44838,7.1893499,1,,,,,,,Consulates,"Schlosspark/Museum Unter Tage in Bochum, Germany",,german_fires_bochum_locations,7b55bb30a1096835e08664610a4ca9ec,german_fires_bochum_locations__7b55bb30a1096835e08664610a4ca9ec
schlossstrasse,"Schlossstrasse in Bochum, Germany",51.4427481,7.1931256,1,,,,,,,IndustryTerm,"Schlossstrasse in Bochum, Germany",,german_fires_bochum_locations,9df1e35d33f0ad0670b081c2be4ddef1,german_fires_bochum_locations__9df1e35d33f0ad0670b081c2be4ddef1
schluchtstrasse,"Schluchtstrasse in Bochum, Germany",51.4406441,7.1546821,1,,,,,,,ForeignMinister,"Schluchtstrasse in Bochum, Germany",,german_fires_bochum_locations,aa16ecea1716031911f16db8209920d4,german_fires_bochum_locations__aa16ecea1716031911f16db8209920d4
schlusselblumenweg,"Schlusselblumenweg in Bochum, Germany",51.5093611,7.2172293,1,,,,,,,CompanyKeyword,"Schlusselblumenweg in Bochum, Germany",,german_fires_bochum_locations,4a5fa452b65f6376767b9655eab4f847,german_fires_bochum_locations__4a5fa452b65f6376767b9655eab4f847
schluterweg,"Schluterweg in Bochum, Germany",51.4601133,7.254174,1,,,,,,,Shipping,"Schluterweg in Bochum, Germany",,german_fires_bochum_locations,705d5c6c8c535a9e7fa01b5835c74cd2,german_fires_bochum_locations__705d5c6c8c535a9e7fa01b5835c74cd2
schmaler hellweg,"Schmaler Hellweg in Bochum, Germany",51.5130308,7.2639241,1,,,,,,,space,"Schmaler Hellweg in Bochum, Germany",,german_fires_bochum_locations,28caf8ca391019664ce1db7128dcc702,german_fires_bochum_locations__28caf8ca391019664ce1db7128dcc702
schmechtingstrasse,"Schmechtingstrasse in Bochum, Germany",51.493808,7.2106481,1,,,,,,,space,"Schmechtingstrasse in Bochum, Germany",,german_fires_bochum_locations,b423c6198486aa19465bafcfd0a5d176,german_fires_bochum_locations__b423c6198486aa19465bafcfd0a5d176
schmelzhutte,"Schmelzhutte in Bochum, Germany",51.4945046,7.1467893,1,,,,,,,CompanyKeyword,"Schmelzhutte in Bochum, Germany",,german_fires_bochum_locations,3fb82cacbc0dea3e914bfb97b03c1302,german_fires_bochum_locations__3fb82cacbc0dea3e914bfb97b03c1302
schmidtstrasse,"Schmidtstrasse in Bochum, Germany",51.4785149,7.2120845,1,,,,,,,space,"Schmidtstrasse in Bochum, Germany",,german_fires_bochum_locations,4303b530d79f6ad00eed4939f5ed129d,german_fires_bochum_locations__4303b530d79f6ad00eed4939f5ed129d
schmiedestrasse,"Schmiedestrasse in Bochum, Germany",51.4953175,7.1487895,1,,,,,,,Diplomat,"Schmiedestrasse in Bochum, Germany",,german_fires_bochum_locations,e2c88aeafbabb679329d48f8a8875b02,german_fires_bochum_locations__e2c88aeafbabb679329d48f8a8875b02
schnatstrasse,"Schnatstrasse in Bochum, Germany",51.4412685,7.1760769,1,,,,,,,ForeignMinistry,"Schnatstrasse in Bochum, Germany",,german_fires_bochum_locations,276fc8b6b37ea134516974f56f6863d6,german_fires_bochum_locations__276fc8b6b37ea134516974f56f6863d6
schneeglockchenweg,"Schneeglockchenweg in Bochum, Germany",51.5110777,7.2170567,1,,,,,,,Exec,"Schneeglockchenweg in Bochum, Germany",,german_fires_bochum_locations,9d3961711b8e125a10f62bcc7a9f16d4,german_fires_bochum_locations__9d3961711b8e125a10f62bcc7a9f16d4
schollmannstrasse,"Schollmannstrasse in Bochum, Germany",51.5099221,7.2049936,1,,,,,,,ForeignMinistry,"Schollmannstrasse in Bochum, Germany",,german_fires_bochum_locations,13c99dba4f8a2872f07f61fe65c674a4,german_fires_bochum_locations__13c99dba4f8a2872f07f61fe65c674a4
