keyword,caption_name,type,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
titoortiz,Former UFC fighter Tito Ortiz,Celebrity,general.alert4,Celebrity,Former UFC fighter Tito Ortiz,,Celeb_Mentioner,5f96cc12ab4d9620ef6162bd6f28732f,Celeb_Mentioner__5f96cc12ab4d9620ef6162bd6f28732f
tyler,Former US Olympic rower Tyler Winklevoss,Celebrity,general.alert4,Celebrity,Former US Olympic rower Tyler Winklevoss,,Celeb_Mentioner,1e092c66547ab2dc496a75d825827369,Celeb_Mentioner__1e092c66547ab2dc496a75d825827369
jasondufner,Golfer Jason Dufner,Celebrity,general.alert4,Celebrity,Golfer Jason Dufner,,Celeb_Mentioner,89ecfd74f4ed43502487818ede9d4183,Celeb_Mentioner__89ecfd74f4ed43502487818ede9d4183
aronsthoughts,Former WWE wrestler Aron Stevens,Celebrity,general.alert4,Celebrity,Former WWE wrestler Aron Stevens,,Celeb_Mentioner,1829201ea585bcedd59bd1204ec2d819,Celeb_Mentioner__1829201ea585bcedd59bd1204ec2d819
18albertomp,Glasgow Rangers player Alberto Moreno,Celebrity,general.alert4,Celebrity,Glasgow Rangers player Alberto Moreno,,Celeb_Mentioner,36103174a9bfcce6ceaae795ffc67aa2,Celeb_Mentioner__36103174a9bfcce6ceaae795ffc67aa2
evra,Former French soccer player Patrice Evra,Celebrity,general.alert4,Celebrity,Former French soccer player Patrice Evra,,Celeb_Mentioner,88b0652101263cbb0fb990349269915d,Celeb_Mentioner__88b0652101263cbb0fb990349269915d
benehoewedes,Former German soccer player Benedikt Howedes,Celebrity,general.alert4,Celebrity,Former German soccer player Benedikt Howedes,,Celeb_Mentioner,55064fff5e4247e136c6f73b4822080f,Celeb_Mentioner__55064fff5e4247e136c6f73b4822080f
capita70,Former Brazilian soccer player Carlos Alberto Torres,Celebrity,general.alert4,Celebrity,Former Brazilian soccer player Carlos Alberto Torres,,Celeb_Mentioner,0ab7fec214caea13d94545b974d7097b,Celeb_Mentioner__0ab7fec214caea13d94545b974d7097b
nflcommish,NFL Commissioner Roger Goodell,Celebrity,general.alert4,Celebrity,NFL Commissioner Roger Goodell,,Celeb_Mentioner,7e0fc761e2d3c0b1b05c5527f185a7ea,Celeb_Mentioner__7e0fc761e2d3c0b1b05c5527f185a7ea
j_molina5,Chivas Jesus Molina,Celebrity,general.alert4,Celebrity,Chivas Jesus Molina,,Celeb_Mentioner,c8a10690ecf37fefad0fa6a94e25f571,Celeb_Mentioner__c8a10690ecf37fefad0fa6a94e25f571
matt_barnes22,Former NBA player Matt Barnes,Celebrity,general.alert4,Celebrity,Former NBA player Matt Barnes,,Celeb_Mentioner,ade964bdc7fa35f8f65b67fea7c0de3b,Celeb_Mentioner__ade964bdc7fa35f8f65b67fea7c0de3b
rbarkley8,Aston Villa player Ross Barkley,Celebrity,general.alert4,Celebrity,Aston Villa player Ross Barkley,,Celeb_Mentioner,07bd900dc42aa8dcfb7fc02dc174f13b,Celeb_Mentioner__07bd900dc42aa8dcfb7fc02dc174f13b
diegocosta,Spanish soccer player Diego Costa,Celebrity,general.alert4,Celebrity,Spanish soccer player Diego Costa,,Celeb_Mentioner,5643291f77429fe1e75fdd31104be393,Celeb_Mentioner__5643291f77429fe1e75fdd31104be393
xpeke,Former e-Sports player Enrique Cedeno,Celebrity,general.alert4,Celebrity,Former e-Sports player Enrique Cedeno,,Celeb_Mentioner,7f127251f1275c0cfb9fcadb412cd18f,Celeb_Mentioner__7f127251f1275c0cfb9fcadb412cd18f
richarlison97,Everton player Richarlison,Celebrity,general.alert4,Celebrity,Everton player Richarlison,,Celeb_Mentioner,644aff79ffb8fe8849213e093df7081b,Celeb_Mentioner__644aff79ffb8fe8849213e093df7081b
rayrice27,Former NFL player Ray Rice,Celebrity,general.alert4,Celebrity,Former NFL player Ray Rice,,Celeb_Mentioner,24ef0a711c07ee2e896b4fea0abbc202,Celeb_Mentioner__24ef0a711c07ee2e896b4fea0abbc202
christenpress,Manchester United player Christen Press,Celebrity,general.alert4,Celebrity,Manchester United player Christen Press,,Celeb_Mentioner,164a4f1c7b3fd79f769ef55f975f32da,Celeb_Mentioner__164a4f1c7b3fd79f769ef55f975f32da
hirammier21,Guadalajra player Hiram Mier,Celebrity,general.alert4,Celebrity,Guadalajra player Hiram Mier,,Celeb_Mentioner,e67baebb4cdcf7b1f9cfe111458138f1,Celeb_Mentioner__e67baebb4cdcf7b1f9cfe111458138f1
adrianocorreia6,Besiktas player Adriano Correia,Celebrity,general.alert4,Celebrity,Besiktas player Adriano Correia,,Celeb_Mentioner,134e4816651fcafbdfa9d90997608b15,Celeb_Mentioner__134e4816651fcafbdfa9d90997608b15
aldonsmith,Dallas Cowboys DE Aldon Smith,Celebrity,general.alert4,Celebrity,Dallas Cowboys DE Aldon Smith,,Celeb_Mentioner,d55496649bb23004f5c0f78981ca147e,Celeb_Mentioner__d55496649bb23004f5c0f78981ca147e
taminasnuka,WWE wrestler Tamina Snuka,Celebrity,general.alert4,Celebrity,WWE wrestler Tamina Snuka,,Celeb_Mentioner,3d9f9bddc6eb014fbd31ca4816447743,Celeb_Mentioner__3d9f9bddc6eb014fbd31ca4816447743
masonmount_10,Chelsea player Mason Mount,Celebrity,general.alert4,Celebrity,Chelsea player Mason Mount,,Celeb_Mentioner,2183abe2a4279edab177a54251877dc9,Celeb_Mentioner__2183abe2a4279edab177a54251877dc9
mirkovucinic,Former Montenegrin soccer player Mirko Vucinic,Celebrity,general.alert4,Celebrity,Former Montenegrin soccer player Mirko Vucinic,,Celeb_Mentioner,01cf8079aa95be509a4b5bf2a146f1ef,Celeb_Mentioner__01cf8079aa95be509a4b5bf2a146f1ef
dustinpoirier,UFC fighter Dustin Poirier,Celebrity,general.alert4,Celebrity,UFC fighter Dustin Poirier,,Celeb_Mentioner,c208e954d8124f43fd55a5956601a360,Celeb_Mentioner__c208e954d8124f43fd55a5956601a360
jdaygolf,Golfer Jason Day,Celebrity,general.alert4,Celebrity,Golfer Jason Day,,Celeb_Mentioner,e2e1ef1491320ed6595bc50b04dbb7a5,Celeb_Mentioner__e2e1ef1491320ed6595bc50b04dbb7a5
mattletiss7,Former English soccer player Matt Le Tissier,Celebrity,general.alert4,Celebrity,Former English soccer player Matt Le Tissier,,Celeb_Mentioner,48b0c0f5ab261bc9a5012eb6f2544da1,Celeb_Mentioner__48b0c0f5ab261bc9a5012eb6f2544da1
kamchancellor,Seattle Seahawks DB Kameron Chancellor,Celebrity,general.alert4,Celebrity,Seattle Seahawks DB Kameron Chancellor,,Celeb_Mentioner,a9475d149c602d09f3e4802564584024,Celeb_Mentioner__a9475d149c602d09f3e4802564584024
pibevalderramap,Former Colombian soccer player Carlos Valderrama,Celebrity,general.alert4,Celebrity,Former Colombian soccer player Carlos Valderrama,,Celeb_Mentioner,ccd9ae2e6a8e956ca72b4e8ac257343c,Celeb_Mentioner__ccd9ae2e6a8e956ca72b4e8ac257343c
josemagimenez13,Atletico Madrid player Jose Maria Gimenez,Celebrity,general.alert4,Celebrity,Atletico Madrid player Jose Maria Gimenez,,Celeb_Mentioner,8b91663fbffc2a3798dc357aa7bf6aa7,Celeb_Mentioner__8b91663fbffc2a3798dc357aa7bf6aa7
juanichela,Former Argentine tennis player Juan Ignacio Chela,Celebrity,general.alert4,Celebrity,Former Argentine tennis player Juan Ignacio Chela,,Celeb_Mentioner,0298f0dd3acf7faee3aced7db6944128,Celeb_Mentioner__0298f0dd3acf7faee3aced7db6944128
rpizarrot,Inter Miami player Rodolfo Pizarro,Celebrity,general.alert4,Celebrity,Inter Miami player Rodolfo Pizarro,,Celeb_Mentioner,55c4920be48eae7bbadf2288ad5a28a3,Celeb_Mentioner__55c4920be48eae7bbadf2288ad5a28a3
mauriceedu,Former US soccer player Maurice Edu,Celebrity,general.alert4,Celebrity,Former US soccer player Maurice Edu,,Celeb_Mentioner,d5084e198d4e9c45eb3516a4ce2062c4,Celeb_Mentioner__d5084e198d4e9c45eb3516a4ce2062c4
rcobb18,Houston Texans WR Randall Cobb,Celebrity,general.alert4,Celebrity,Houston Texans WR Randall Cobb,,Celeb_Mentioner,ea0fc24dcb2ae050a40901c1fb4ddb4d,Celeb_Mentioner__ea0fc24dcb2ae050a40901c1fb4ddb4d
davidhussey29,Melbourne Stars coach David Hussey,Celebrity,general.alert4,Celebrity,Melbourne Stars coach David Hussey,,Celeb_Mentioner,95a87decf465482b9374a0796ba6e812,Celeb_Mentioner__95a87decf465482b9374a0796ba6e812
nickswagypyoung,Denver Nuggets player Nick Young,Celebrity,general.alert4,Celebrity,Denver Nuggets player Nick Young,,Celeb_Mentioner,7eca1760cfd2710572039f02261593ae,Celeb_Mentioner__7eca1760cfd2710572039f02261593ae
johancruyff,Former Dutch soccer player Johan Cruyff,Celebrity,general.alert4,Celebrity,Former Dutch soccer player Johan Cruyff,,Celeb_Mentioner,ec858954eb6801e05d3b01e43e301d78,Celeb_Mentioner__ec858954eb6801e05d3b01e43e301d78
billiejeanking,Former US tennis player Billie Jean King,Celebrity,general.alert4,Celebrity,Former US tennis player Billie Jean King,,Celeb_Mentioner,ffe8dd7c61edd3cb3d859337d97670b8,Celeb_Mentioner__ffe8dd7c61edd3cb3d859337d97670b8
brandtsnedeker,Golfer Brandt Snedeker,Celebrity,general.alert4,Celebrity,Golfer Brandt Snedeker,,Celeb_Mentioner,68a81bd0232643d02eb3b91f9835197d,Celeb_Mentioner__68a81bd0232643d02eb3b91f9835197d
6cichero6,Former Venezuelan soccer player Gabriel Cichero,Celebrity,general.alert4,Celebrity,Former Venezuelan soccer player Gabriel Cichero,,Celeb_Mentioner,b61316a20c7fbd824d5cb64d4377c1f4,Celeb_Mentioner__b61316a20c7fbd824d5cb64d4377c1f4
joeyb,Cincinatti Bengals QB Joey Burrow,Celebrity,general.alert4,Celebrity,Cincinatti Bengals QB Joey Burrow,,Celeb_Mentioner,fcada00701c99a9df3a8b46f6ff6f9e8,Celeb_Mentioner__fcada00701c99a9df3a8b46f6ff6f9e8
vieri_bobo,Former Italian soccer player Christian Vieri,Celebrity,general.alert4,Celebrity,Former Italian soccer player Christian Vieri,,Celeb_Mentioner,1d91fc9d9c482d4cdafefced464e7d09,Celeb_Mentioner__1d91fc9d9c482d4cdafefced464e7d09
wweroaddogg,Former WWE wrestler Road Dogg,Celebrity,general.alert4,Celebrity,Former WWE wrestler Road Dogg,,Celeb_Mentioner,e0a69dfff424bce419d7b3b592774c4a,Celeb_Mentioner__e0a69dfff424bce419d7b3b592774c4a
josecanseco,Former baseball player Jose Canseco,Celebrity,general.alert4,Celebrity,Former baseball player Jose Canseco,,Celeb_Mentioner,c94c6018c82e64c08529b50c9dcb811e,Celeb_Mentioner__c94c6018c82e64c08529b50c9dcb811e
vluxemburgo,Vasco de Gama coach Vanderlei Luxemburgo,Celebrity,general.alert4,Celebrity,Vasco de Gama coach Vanderlei Luxemburgo,,Celeb_Mentioner,6fe0bdd0ead1dc4902c51315105ac110,Celeb_Mentioner__6fe0bdd0ead1dc4902c51315105ac110
mckaylamaroney,Former US gymnast McKayla Maroney,Celebrity,general.alert4,Celebrity,Former US gymnast McKayla Maroney,,Celeb_Mentioner,bd89a165c3ab4af3d920acaf4ea229d7,Celeb_Mentioner__bd89a165c3ab4af3d920acaf4ea229d7
simplyaj10,Orix Buffaloes player Adam Jones,Celebrity,general.alert4,Celebrity,Orix Buffaloes player Adam Jones,,Celeb_Mentioner,041abf224e9d90101058627b4bdf0200,Celeb_Mentioner__041abf224e9d90101058627b4bdf0200
_jorgehenrique,Nautico player Jorge Henrique,Celebrity,general.alert4,Celebrity,Nautico player Jorge Henrique,,Celeb_Mentioner,f5c14dd2ffec79f634dcbf4affcde609,Celeb_Mentioner__f5c14dd2ffec79f634dcbf4affcde609
jon_flan93,Glasgow Rangers player Jon Flanagan,Celebrity,general.alert4,Celebrity,Glasgow Rangers player Jon Flanagan,,Celeb_Mentioner,350a7f9ebfd1a2b1601651d9926c4f0e,Celeb_Mentioner__350a7f9ebfd1a2b1601651d9926c4f0e
specialkbrook,Boxer Kell Brook,Celebrity,general.alert4,Celebrity,Boxer Kell Brook,,Celeb_Mentioner,ba791b1399889d3e97b7d94ee1ddef6c,Celeb_Mentioner__ba791b1399889d3e97b7d94ee1ddef6c
theborisdiaw,Former NBA player Boris Diaw,Celebrity,general.alert4,Celebrity,Former NBA player Boris Diaw,,Celeb_Mentioner,0bfceec045686c786349714ab6f52d0c,Celeb_Mentioner__0bfceec045686c786349714ab6f52d0c
dindaashoke,Indian cricketer Ashoke Dinda,Celebrity,general.alert4,Celebrity,Indian cricketer Ashoke Dinda,,Celeb_Mentioner,75efd76561c53f9d64a4d45a4118bf0a,Celeb_Mentioner__75efd76561c53f9d64a4d45a4118bf0a
la_grulla5,Former Venezuelan soccer player Fernando Amorebieta,Celebrity,general.alert4,Celebrity,Former Venezuelan soccer player Fernando Amorebieta,,Celeb_Mentioner,3c90650aa213404146c00b643b681292,Celeb_Mentioner__3c90650aa213404146c00b643b681292
rlc,Fulham player Ruben Loftus-Cheek,Celebrity,general.alert4,Celebrity,Fulham player Ruben Loftus-Cheek,,Celeb_Mentioner,d87f9cdd2f084149401148b9fae57e55,Celeb_Mentioner__d87f9cdd2f084149401148b9fae57e55
ronnieo147,Snooker player Ronnie O'Sullivan,Celebrity,general.alert4,Celebrity,Snooker player Ronnie O'Sullivan,,Celeb_Mentioner,62078b7513655d455ea66cf1797cd1e0,Celeb_Mentioner__62078b7513655d455ea66cf1797cd1e0
alperpotuk,Ankaragucu player Alper Potuk,Celebrity,general.alert4,Celebrity,Ankaragucu player Alper Potuk,,Celeb_Mentioner,817e69660904bcf8dfd5ef9c2620981c,Celeb_Mentioner__817e69660904bcf8dfd5ef9c2620981c
nelsonpiquet,Former F1 driver Nelson Piquet Jr.,Celebrity,general.alert4,Celebrity,Former F1 driver Nelson Piquet Jr.,,Celeb_Mentioner,eb01720b3932e4c608114e306f89f513,Celeb_Mentioner__eb01720b3932e4c608114e306f89f513
demarcomurray,University Of Oklahoma RB Coach DeMarco Murray,Celebrity,general.alert4,Celebrity,University Of Oklahoma RB Coach DeMarco Murray,,Celeb_Mentioner,130857936d0a89697d9b13a6a81bc5ab,Celeb_Mentioner__130857936d0a89697d9b13a6a81bc5ab
john_w_henry,Boston Red Sox owner OR Liverpool owner OR,Celebrity,general.alert4,Celebrity,Boston Red Sox owner OR Liverpool owner OR,,Celeb_Mentioner,608c89f8edbbb1c7aba0df4ae38001f1,Celeb_Mentioner__608c89f8edbbb1c7aba0df4ae38001f1
g2kennys,E-Sports player Kenny Schrub,Celebrity,general.alert4,Celebrity,E-Sports player Kenny Schrub,,Celeb_Mentioner,b1f281649ded95861b75bfdf4bf8c8c0,Celeb_Mentioner__b1f281649ded95861b75bfdf4bf8c8c0
f_cancellara,Former Swiss cyclist Fabian Cancellara,Celebrity,general.alert4,Celebrity,Former Swiss cyclist Fabian Cancellara,,Celeb_Mentioner,2cceae2db7cc6878e3e70443e6f1c243,Celeb_Mentioner__2cceae2db7cc6878e3e70443e6f1c243
braxtonmiller5,Former NFL player Braxton Miller,Celebrity,general.alert4,Celebrity,Former NFL player Braxton Miller,,Celeb_Mentioner,408f7adc67fd6b7f635d45ef21399392,Celeb_Mentioner__408f7adc67fd6b7f635d45ef21399392
adamrippon,Former US Olympic figure skater Adam Rippon,Celebrity,general.alert4,Celebrity,Former US Olympic figure skater Adam Rippon,,Celeb_Mentioner,42f1c606673bae977aea6d1ca6660e4e,Celeb_Mentioner__42f1c606673bae977aea6d1ca6660e4e
rekkleslol,E-Sports player Rekkles,Celebrity,general.alert4,Celebrity,E-Sports player Rekkles,,Celeb_Mentioner,35227a082668e939b79b3788b4210dc3,Celeb_Mentioner__35227a082668e939b79b3788b4210dc3
douglascosta,Bayern Munich player Douglas Costa,Celebrity,general.alert4,Celebrity,Bayern Munich player Douglas Costa,,Celeb_Mentioner,b7dfcedb7ce7822de8c7069c6f4bc672,Celeb_Mentioner__b7dfcedb7ce7822de8c7069c6f4bc672
realkidpoker,Poker player Daniel Negreanu,Celebrity,general.alert4,Celebrity,Poker player Daniel Negreanu,,Celeb_Mentioner,f5d90343dcbeaa4bcd19e87f7030d5f7,Celeb_Mentioner__f5d90343dcbeaa4bcd19e87f7030d5f7
ashlyn_harris,Orlando Pride player Ashlyn Harris,Celebrity,general.alert4,Celebrity,Orlando Pride player Ashlyn Harris,,Celeb_Mentioner,d20041694328f73e0bfdc1a2bbbf7c1f,Celeb_Mentioner__d20041694328f73e0bfdc1a2bbbf7c1f
amydumas,Former WWE wrestler Lita,Celebrity,general.alert4,Celebrity,Former WWE wrestler Lita,,Celeb_Mentioner,0e470d39b2acd7115f803381d027f257,Celeb_Mentioner__0e470d39b2acd7115f803381d027f257
simongreatwich,Maharlika Manila player Simon Greatwich,Celebrity,general.alert4,Celebrity,Maharlika Manila player Simon Greatwich,,Celeb_Mentioner,7b6df95132cdc3c88455bbaf94fad112,Celeb_Mentioner__7b6df95132cdc3c88455bbaf94fad112
hallsy09,Buffalo Sabres player Taylor Hall,Celebrity,general.alert4,Celebrity,Buffalo Sabres player Taylor Hall,,Celeb_Mentioner,33405cc3b7fa0c7f09539a0b40fdb3ef,Celeb_Mentioner__33405cc3b7fa0c7f09539a0b40fdb3ef
obricio7,Former NBA player Fabricio Oberto,Celebrity,general.alert4,Celebrity,Former NBA player Fabricio Oberto,,Celeb_Mentioner,949217c903b4e6553fe597d44bb105b5,Celeb_Mentioner__949217c903b4e6553fe597d44bb105b5
kanewwe,WWE wrestler Kane,Celebrity,general.alert4,Celebrity,WWE wrestler Kane,,Celeb_Mentioner,19d398884dcf78e6a2194b90808d30d8,Celeb_Mentioner__19d398884dcf78e6a2194b90808d30d8
gregolsen88,Seattle Seahawks TE Greg Olsen,Celebrity,general.alert4,Celebrity,Seattle Seahawks TE Greg Olsen,,Celeb_Mentioner,9b3c4fb09ba64c78952e0e1937237127,Celeb_Mentioner__9b3c4fb09ba64c78952e0e1937237127
pierregasly,F1 team AlphaTauri driver Pierre Gasly,Celebrity,general.alert4,Celebrity,F1 team AlphaTauri driver Pierre Gasly,,Celeb_Mentioner,de0212c64c70dd753d1e17ed2c042c4c,Celeb_Mentioner__de0212c64c70dd753d1e17ed2c042c4c
ismaelbennacer,AC Milan player Ismael Bennacer,Celebrity,general.alert4,Celebrity,AC Milan player Ismael Bennacer,,Celeb_Mentioner,718ced138a7003acd29991ced69cd02e,Celeb_Mentioner__718ced138a7003acd29991ced69cd02e
lane_kiffin,University of Mississippi football coach Lane Kiffin,Celebrity,general.alert4,Celebrity,University of Mississippi football coach Lane Kiffin,,Celeb_Mentioner,c2f298405f8400cf14e1c723db426db7,Celeb_Mentioner__c2f298405f8400cf14e1c723db426db7
almayuof,Al-Hilal player Abdullah al-Mayouf,Celebrity,general.alert4,Celebrity,Al-Hilal player Abdullah al-Mayouf,,Celeb_Mentioner,228990724f731924ef52f584dfef8705,Celeb_Mentioner__228990724f731924ef52f584dfef8705
martintruex_jr,NASCAR driver Martin Truex Jr.,Celebrity,general.alert4,Celebrity,NASCAR driver Martin Truex Jr.,,Celeb_Mentioner,be2bb9bb732b475fef433fdbb70bca2d,Celeb_Mentioner__be2bb9bb732b475fef433fdbb70bca2d
lucaspaqueta97,Lyon player Lucas Paqueta,Celebrity,general.alert4,Celebrity,Lyon player Lucas Paqueta,,Celeb_Mentioner,1e682f2cce3914b3a63405564114cfd2,Celeb_Mentioner__1e682f2cce3914b3a63405564114cfd2
pipabenedetto,Marseille player Dario Benedetto,Celebrity,general.alert4,Celebrity,Marseille player Dario Benedetto,,Celeb_Mentioner,04fd7dbd8e0c49567e149050fe19c762,Celeb_Mentioner__04fd7dbd8e0c49567e149050fe19c762
donorsillo,San Diego Padres announcer Don Orsillo,Celebrity,general.alert4,Celebrity,San Diego Padres announcer Don Orsillo,,Celeb_Mentioner,8f9804a81c47b9362f36881cbdbcb0cf,Celeb_Mentioner__8f9804a81c47b9362f36881cbdbcb0cf
kileyjrwwe,WWE wrestler Alex Riley,Celebrity,general.alert4,Celebrity,WWE wrestler Alex Riley,,Celeb_Mentioner,0e117133bb603e5bcf74f15f9bde775c,Celeb_Mentioner__0e117133bb603e5bcf74f15f9bde775c
darrenbent,Former English soccer player Darren Bent,Celebrity,general.alert4,Celebrity,Former English soccer player Darren Bent,,Celeb_Mentioner,a08b2d74e0495c336060271b58e44b8e,Celeb_Mentioner__a08b2d74e0495c336060271b58e44b8e
adrian7oficial,Osasuna player Adrian Lopez,Celebrity,general.alert4,Celebrity,Osasuna player Adrian Lopez,,Celeb_Mentioner,2a5bdfd6538fba9ee370a979f107406e,Celeb_Mentioner__2a5bdfd6538fba9ee370a979f107406e
kengo19801031,Former Japanese soccer player Kengo Nakamura,Celebrity,general.alert4,Celebrity,Former Japanese soccer player Kengo Nakamura,,Celeb_Mentioner,0f6411cae44fda34a36355322b703271,Celeb_Mentioner__0f6411cae44fda34a36355322b703271
clijsterskim,Tennis player Kim Clijsters,Celebrity,general.alert4,Celebrity,Tennis player Kim Clijsters,,Celeb_Mentioner,6d1b05b468f5a41f145bb8647be7fcf6,Celeb_Mentioner__6d1b05b468f5a41f145bb8647be7fcf6
baroncorbinwwe,WWE wresstler Baron Corbin,Celebrity,general.alert4,Celebrity,WWE wresstler Baron Corbin,,Celeb_Mentioner,f61c96da4193c2496abb937ae4903709,Celeb_Mentioner__f61c96da4193c2496abb937ae4903709
jacknicklaus,Former golfer Jack Nicklaus,Celebrity,general.alert4,Celebrity,Former golfer Jack Nicklaus,,Celeb_Mentioner,26c5d579ecc0b236f7b65605edf2d485,Celeb_Mentioner__26c5d579ecc0b236f7b65605edf2d485
abhinav_bindra,Former Indian Olympic sport shooter Abhinav Bindra,Celebrity,general.alert4,Celebrity,Former Indian Olympic sport shooter Abhinav Bindra,,Celeb_Mentioner,4e8ea4bf31aa841477b53e55e18f5ddd,Celeb_Mentioner__4e8ea4bf31aa841477b53e55e18f5ddd
tammyabraham,Chelsea player Tammy Abraham,Celebrity,general.alert4,Celebrity,Chelsea player Tammy Abraham,,Celeb_Mentioner,622f150bcde6db77da7d8b14268cede1,Celeb_Mentioner__622f150bcde6db77da7d8b14268cede1
stuholden,Former US soccer player Stu Holden,Celebrity,general.alert4,Celebrity,Former US soccer player Stu Holden,,Celeb_Mentioner,df5ffebdf23f5d49fa99a9b34c795c2d,Celeb_Mentioner__df5ffebdf23f5d49fa99a9b34c795c2d
joehaden23,Pittsburgh Steelers CB Joe Haden,Celebrity,general.alert4,Celebrity,Pittsburgh Steelers CB Joe Haden,,Celeb_Mentioner,6ce1e16efa27458a8059878d5cc09d63,Celeb_Mentioner__6ce1e16efa27458a8059878d5cc09d63
ryanjnewman,NASCAR driver Ryan Newman,Celebrity,general.alert4,Celebrity,NASCAR driver Ryan Newman,,Celeb_Mentioner,9146f6c408f9a3eddcfedc46176f64ca,Celeb_Mentioner__9146f6c408f9a3eddcfedc46176f64ca
frankieedgar,UUFC fighter Frankie Edgar,Celebrity,general.alert4,Celebrity,UUFC fighter Frankie Edgar,,Celeb_Mentioner,062bcaf18956766990cce2d0f007ad8c,Celeb_Mentioner__062bcaf18956766990cce2d0f007ad8c
therealkapildev,Former Indian cricketer Kapil Dev,Celebrity,general.alert4,Celebrity,Former Indian cricketer Kapil Dev,,Celeb_Mentioner,dfb37e3c7809bbd70c9b7e846e46819f,Celeb_Mentioner__dfb37e3c7809bbd70c9b7e846e46819f
ignazioabate,Former Italian soccer player Ignazio Abate,Celebrity,general.alert4,Celebrity,Former Italian soccer player Ignazio Abate,,Celeb_Mentioner,e06a6eebfba5356ac9be4d5d6c8e211d,Celeb_Mentioner__e06a6eebfba5356ac9be4d5d6c8e211d
sergiorodriguez,Olimpia Milano player Sergio Rofriguez,Celebrity,general.alert4,Celebrity,Olimpia Milano player Sergio Rofriguez,,Celeb_Mentioner,d3f4eb764d12a08e96f5f94e485da2b3,Celeb_Mentioner__d3f4eb764d12a08e96f5f94e485da2b3
kj_huntelaar,Schalke 04 player Klaas Jan Huntelaar,Celebrity,general.alert4,Celebrity,Schalke 04 player Klaas Jan Huntelaar,,Celeb_Mentioner,5e8d659159bd1cfd951c3edb0c60c4f7,Celeb_Mentioner__5e8d659159bd1cfd951c3edb0c60c4f7
