german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
batenbrock,"Batenbrock in Bottrop, Germany",51.5329543,6.9501172,2,"Bottrop, Germany",51.52896989,6.943830598,u,LegislativeCommittee,"Batenbrock in Bottrop, Germany",,german_fires_bottrop_locations,647d26df84e057514a7c7416dd0b8f25,german_fires_bottrop_locations__647d26df84e057514a7c7416dd0b8f25
boy,"Boy in Bottrop, Germany",51.543293,6.968676,2,,,,a,FTO,"Boy in Bottrop, Germany",,german_fires_bottrop_locations,9efbfe9678ef07ab152d5de1466fddc0,german_fires_bottrop_locations__9efbfe9678ef07ab152d5de1466fddc0
ebel,"Ebel in Bottrop, Germany",51.5029593,6.9469388,2,,,,o,Keyphrase,"Ebel in Bottrop, Germany",,german_fires_bottrop_locations,0cb30b154c09ef6e5d8d05875fd1fc03,german_fires_bottrop_locations__0cb30b154c09ef6e5d8d05875fd1fc03
eigen,"Eigen in Bottrop, Germany",51.5471873,6.9371595,2,,,,,space,"Eigen in Bottrop, Germany",,german_fires_bottrop_locations,ae08adecb8b761708e7eb5b1ed989fdb,german_fires_bottrop_locations__ae08adecb8b761708e7eb5b1ed989fdb
ekel,"Ekel in Bottrop, Germany",51.6274024,6.9318686,2,,,,,Keyphrase,"Ekel in Bottrop, Germany",,german_fires_bottrop_locations,0e837e91497909a497bbfdcaabad456e,german_fires_bottrop_locations__0e837e91497909a497bbfdcaabad456e
feldhausen,"Feldhausen in Bottrop, Germany",51.6119119,6.970048,2,,,,,Wells,"Feldhausen in Bottrop, Germany",,german_fires_bottrop_locations,b84e77b3d6477155fc01994f0ea4b47f,german_fires_bottrop_locations__b84e77b3d6477155fc01994f0ea4b47f
fuhlenbrock,"Fuhlenbrock in Bottrop, Germany",51.5329955,6.8984832,2,,,,,Person,"Fuhlenbrock in Bottrop, Germany",,german_fires_bottrop_locations,3fb0f8ed7ae8294cc73ddd90312c0e73,german_fires_bottrop_locations__3fb0f8ed7ae8294cc73ddd90312c0e73
grafenwald,"Grafenwald in Bottrop, Germany",51.5741642,6.9043157,2,,,,,Exec,"Grafenwald in Bottrop, Germany",,german_fires_bottrop_locations,ca3b8b82dfb76f09519dc5ef12193ccc,german_fires_bottrop_locations__ca3b8b82dfb76f09519dc5ef12193ccc
hardinghausen,"Hardinghausen in Bottrop, Germany",51.5329955,6.8984832,2,,,,,Consulates,"Hardinghausen in Bottrop, Germany",,german_fires_bottrop_locations,7a9269cb6f5c474f8bc71d84682edf51,german_fires_bottrop_locations__7a9269cb6f5c474f8bc71d84682edf51
kirchhellen,"Kirchhellen in Bottrop, Germany",51.6084573,6.9279785,2,,,,,Shipping,"Kirchhellen in Bottrop, Germany",,german_fires_bottrop_locations,f7c7bc81d2c08e8ff6a0e739c699084b,german_fires_bottrop_locations__f7c7bc81d2c08e8ff6a0e739c699084b
mitte,"Mitte in Bottrop, Germany",51.5289417,6.9294308,2,,,,,Shipping,"Mitte in Bottrop, Germany",,german_fires_bottrop_locations,bcdcc7e793bb103eea5be4b226bb0622,german_fires_bottrop_locations__bcdcc7e793bb103eea5be4b226bb0622
lehmkuhle,"Lehmkuhle in Bottrop, Germany",51.508547,6.9299038,2,,,,,Refinery,"Lehmkuhle in Bottrop, Germany",,german_fires_bottrop_locations,44ccbaee9f9f6c6641905ad60044df0c,german_fires_bottrop_locations__44ccbaee9f9f6c6641905ad60044df0c
overhagen,"Overhagen in Bottrop, Germany",51.6046063,6.9234641,2,,,,,LegislativeCommittee,"Overhagen in Bottrop, Germany",,german_fires_bottrop_locations,d670c8b521679fbac7e910cd4a812678,german_fires_bottrop_locations__d670c8b521679fbac7e910cd4a812678
sud,"Sud in Bottrop, Germany",51.5040546,6.9361389,2,,,,,AAEntity,"Sud in Bottrop, Germany",,german_fires_bottrop_locations,7759a5998492dbecb97867cd4738427d,german_fires_bottrop_locations__7759a5998492dbecb97867cd4738427d
vonderort,"Vonderort in Bottrop, Germany",51.5049148,6.9139153,2,,,,,Consulates,"Vonderort in Bottrop, Germany",,german_fires_bottrop_locations,8bf03fac1789ed865892b69c9e048e71,german_fires_bottrop_locations__8bf03fac1789ed865892b69c9e048e71
welheim,"Welheim in Bottrop, Germany",51.5265709,6.981948,2,,,,,Shipping,"Welheim in Bottrop, Germany",,german_fires_bottrop_locations,56838512e9dff10b558003c662f7c293,german_fires_bottrop_locations__56838512e9dff10b558003c662f7c293
welheimer markt,"Welheimer Markt in Bottrop, Germany",51.5099794,6.9621081,2,,,,,LegislativeCommittee,"Welheimer Markt in Bottrop, Germany",,german_fires_bottrop_locations,5258547cbafbb50e8a5d8f58d7399714,german_fires_bottrop_locations__5258547cbafbb50e8a5d8f58d7399714
adolf-kolping-strasse,"Adolf-Kolping-strasse in Bottrop, Germany",51.519852,6.927064,1,,,,,Legislator,"Adolf-Kolping-strasse in Bottrop, Germany",,german_fires_bottrop_locations,852c2850cb3bce5b6cbf241b0dcf53e8,german_fires_bottrop_locations__852c2850cb3bce5b6cbf241b0dcf53e8
altmarkt,"Altmarkt in Bottrop, Germany",51.5227548,6.9262153,1,,,,,Legislator,"Altmarkt in Bottrop, Germany",,german_fires_bottrop_locations,3c26f5b1ba84787890de02256cf75261,german_fires_bottrop_locations__3c26f5b1ba84787890de02256cf75261
am pferdemarkt,"Am Pferdemarkt in Bottrop, Germany",51.5217243,6.9246357,1,,,,,Legislator,"Am Pferdemarkt in Bottrop, Germany",,german_fires_bottrop_locations,8ff5cbe00d11595ea0141e6ca56acb0e,german_fires_bottrop_locations__8ff5cbe00d11595ea0141e6ca56acb0e
auf der bette,"Auf der Bette in Bottrop, Germany",51.5213293,6.934709,1,,,,,LegislativeCommittee,"Auf der Bette in Bottrop, Germany",,german_fires_bottrop_locations,b2e4f5bd62712b6dcb5b53f123f16d68,german_fires_bottrop_locations__b2e4f5bd62712b6dcb5b53f123f16d68
berliner platz,"Berliner Platz in Bottrop, Germany",51.5218589,6.9279905,1,,,,,Pipeline,"Berliner Platz in Bottrop, Germany",,german_fires_bottrop_locations,f1a404dbd2c5f8ec9b0c9744ab8ab7e3,german_fires_bottrop_locations__f1a404dbd2c5f8ec9b0c9744ab8ab7e3
bothenstrasse,"Bothenstrasse in Bottrop, Germany",51.5195919,6.9276993,1,,,,,ForeignMinistry,"Bothenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,c1acce674a246f295e467537d484f63e,german_fires_bottrop_locations__c1acce674a246f295e467537d484f63e
brauerstrasse,"Brauerstrasse in Bottrop, Germany",51.5195503,6.9294257,1,,,,,Shipping,"Brauerstrasse in Bottrop, Germany",,german_fires_bottrop_locations,049a83dfff8fdbeb91a4fc6f6fc03b39,german_fires_bottrop_locations__049a83dfff8fdbeb91a4fc6f6fc03b39
ehrenplatz,"Ehrenplatz in Bottrop, Germany",51.5203319,6.9299698,1,,,,,CompanyKeyword,"Ehrenplatz in Bottrop, Germany",,german_fires_bottrop_locations,e916439bb68468ce697143062357aafe,german_fires_bottrop_locations__e916439bb68468ce697143062357aafe
essener strasse,"Essener strasse in Bottrop, Germany",51.5087968,6.9350303,1,,,,,Organization,"Essener strasse in Bottrop, Germany",,german_fires_bottrop_locations,0f1ada3d67295d8b005d923bc96818dd,german_fires_bottrop_locations__0f1ada3d67295d8b005d923bc96818dd
friedrich-ebert-strasse,"Friedrich-Ebert-strasse in Bottrop, Germany",51.5190348,6.9320531,1,,,,,AAEntity,"Friedrich-Ebert-strasse in Bottrop, Germany",,german_fires_bottrop_locations,8949b5ac6e99c5b27943a5095c3f1fef,german_fires_bottrop_locations__8949b5ac6e99c5b27943a5095c3f1fef
frobelstrasse,"Frobelstrasse in Bottrop, Germany",51.523969,6.9368674,1,,,,,Exec,"Frobelstrasse in Bottrop, Germany",,german_fires_bottrop_locations,96d468222713a3019bc79920cc4e715a,german_fires_bottrop_locations__96d468222713a3019bc79920cc4e715a
germaniastrasse,"Germaniastrasse in Bottrop, Germany",51.5263713,6.9347632,1,,,,,Consulates,"Germaniastrasse in Bottrop, Germany",,german_fires_bottrop_locations,d904286fed9a70c57bc5d908708b6b2b,german_fires_bottrop_locations__d904286fed9a70c57bc5d908708b6b2b
hansastrasse,"Hansastrasse in Bottrop, Germany",51.5217203,6.9252138,1,,,,,DiplomaticFacilities,"Hansastrasse in Bottrop, Germany",,german_fires_bottrop_locations,a43acd8c17abf17af422cad223a75fdb,german_fires_bottrop_locations__a43acd8c17abf17af422cad223a75fdb
heimbruch,"Heimbruch in Bottrop, Germany",51.5244956,6.9363877,1,,,,,Exec,"Heimbruch in Bottrop, Germany",,german_fires_bottrop_locations,211a8aed00c6b3fabb80232fbfbedb70,german_fires_bottrop_locations__211a8aed00c6b3fabb80232fbfbedb70
hochstrasse,"Hochstrasse in Bottrop, Germany",51.5206985,6.9241684,1,,,,,Legislator,"Hochstrasse in Bottrop, Germany",,german_fires_bottrop_locations,31190637a8e1fca070ffba869a7e1a42,german_fires_bottrop_locations__31190637a8e1fca070ffba869a7e1a42
horster strasse,"Horster strasse in Bottrop, Germany",51.5339825,6.9608683,1,,,,,ForeignMinister,"Horster strasse in Bottrop, Germany",,german_fires_bottrop_locations,e1e7da3b061415b92aa929fe58bb7ace,german_fires_bottrop_locations__e1e7da3b061415b92aa929fe58bb7ace
im beckedal,"Im Beckedal in Bottrop, Germany",51.5218328,6.93689,1,,,,,Exec,"Im Beckedal in Bottrop, Germany",,german_fires_bottrop_locations,ec09e140b1ed90dd30d3cc6dedf835af,german_fires_bottrop_locations__ec09e140b1ed90dd30d3cc6dedf835af
im hulsfeld,"Im Hulsfeld in Bottrop, Germany",51.5259458,6.9377746,1,,,,,Consulates,"Im Hulsfeld in Bottrop, Germany",,german_fires_bottrop_locations,9baee194be6887fcb1c640234378578b,german_fires_bottrop_locations__9baee194be6887fcb1c640234378578b
kirchplatz,"Kirchplatz in Bottrop, Germany",51.52065,6.9258387,1,,,,,Consulates,"Kirchplatz in Bottrop, Germany",,german_fires_bottrop_locations,2415ff3477d81229bd83cc778ea8b934,german_fires_bottrop_locations__2415ff3477d81229bd83cc778ea8b934
osterfelder strasse,"Osterfelder strasse in Bottrop, Germany",51.5176774,6.9104659,1,,,,,DiplomaticFacilities,"Osterfelder strasse in Bottrop, Germany",,german_fires_bottrop_locations,19daf4318860b2dcfad0b9ed1eda2b9f,german_fires_bottrop_locations__19daf4318860b2dcfad0b9ed1eda2b9f
passstrasse,"Passstrasse in Bottrop, Germany",51.5225579,6.9386853,1,,,,,Media,"Passstrasse in Bottrop, Germany",,german_fires_bottrop_locations,9ab365727c969c3046aaa4943b46f60b,german_fires_bottrop_locations__9ab365727c969c3046aaa4943b46f60b
pfarrstrasse,"Pfarrstrasse in Bottrop, Germany",51.520847,6.9276347,1,,,,,Exec,"Pfarrstrasse in Bottrop, Germany",,german_fires_bottrop_locations,a0656f29197beeb5ade822fcf24ba060,german_fires_bottrop_locations__a0656f29197beeb5ade822fcf24ba060
pferdemarkt,"Pferdemarkt in Bottrop, Germany",51.5217053,6.9236232,1,,,,,space,"Pferdemarkt in Bottrop, Germany",,german_fires_bottrop_locations,88ebe25058f1caf4f752d7dab934ed05,german_fires_bottrop_locations__88ebe25058f1caf4f752d7dab934ed05
poststrasse,"Poststrasse in Bottrop, Germany",51.5213487,6.9270533,1,,,,,Organization,"Poststrasse in Bottrop, Germany",,german_fires_bottrop_locations,630f47fc38e238757e9cafd7e066a8ac,german_fires_bottrop_locations__630f47fc38e238757e9cafd7e066a8ac
prosperstrasse,"Prosperstrasse in Bottrop, Germany",51.5215148,6.9591102,1,,,,,ForeignMinister,"Prosperstrasse in Bottrop, Germany",,german_fires_bottrop_locations,428ae8cfa711ad7e2e91e7ba7756441b,german_fires_bottrop_locations__428ae8cfa711ad7e2e91e7ba7756441b
am lohdick,"Am Lohdick in Bottrop, Germany",51.5163246,6.9233077,1,,,,,AAEntity,"Am Lohdick in Bottrop, Germany",,german_fires_bottrop_locations,a5f318b8af244cceb303ded572463b08,german_fires_bottrop_locations__a5f318b8af244cceb303ded572463b08
am sandknappen,"Am Sandknappen in Bottrop, Germany",51.5158265,6.9188037,1,,,,,DiplomaticFacilities,"Am Sandknappen in Bottrop, Germany",,german_fires_bottrop_locations,507a0c720805392c8b4f5fbabb7912e3,german_fires_bottrop_locations__507a0c720805392c8b4f5fbabb7912e3
bergstrasse,"Bergstrasse in Bottrop, Germany",51.5158718,6.9249023,1,,,,,CompanyKeyword,"Bergstrasse in Bottrop, Germany",,german_fires_bottrop_locations,b8b259514c3c20882e01dc772971d7a2,german_fires_bottrop_locations__b8b259514c3c20882e01dc772971d7a2
bogenstrasse,"Bogenstrasse in Bottrop, Germany",51.5155546,6.9271534,1,,,,,CompanyKeyword,"Bogenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,39661b80743bc98a88a187a0a0bae95f,german_fires_bottrop_locations__39661b80743bc98a88a187a0a0bae95f
essener strasse,"Essener strasse in Bottrop, Germany",51.5087968,6.9350303,1,,,,,IndustryTerm,"Essener strasse in Bottrop, Germany",,german_fires_bottrop_locations,0f1ada3d67295d8b005d923bc96818dd,german_fires_bottrop_locations__0f1ada3d67295d8b005d923bc96818dd
freiherr-vom-stein-strasse,"Freiherr-Vom-Stein-strasse in Bottrop, Germany",51.5138411,6.9343812,1,,,,,AAEntity,"Freiherr-Vom-Stein-strasse in Bottrop, Germany",,german_fires_bottrop_locations,103fae7618c5d84cc253f9a838a54961,german_fires_bottrop_locations__103fae7618c5d84cc253f9a838a54961
grunewaldstrasse,"Grunewaldstrasse in Bottrop, Germany",51.5134136,6.9296915,1,,,,,Consulates,"Grunewaldstrasse in Bottrop, Germany",,german_fires_bottrop_locations,4e0829fe0299976288bfdd5349e798ad,german_fires_bottrop_locations__4e0829fe0299976288bfdd5349e798ad
hardenbergstrasse,"Hardenbergstrasse in Bottrop, Germany",51.5155534,6.9345456,1,,,,,CompanyKeyword,"Hardenbergstrasse in Bottrop, Germany",,german_fires_bottrop_locations,a80055f55a3582c35b0d7bed41bcb274,german_fires_bottrop_locations__a80055f55a3582c35b0d7bed41bcb274
hunefeldstrasse,"Hunefeldstrasse in Bottrop, Germany",51.5160779,6.9210305,1,,,,,AAEntity,"Hunefeldstrasse in Bottrop, Germany",,german_fires_bottrop_locations,34022546fae669bd2c00bd2c0619feb2,german_fires_bottrop_locations__34022546fae669bd2c00bd2c0619feb2
im springfeld,"Im Springfeld in Bottrop, Germany",51.5112632,6.9314883,1,,,,,Organization,"Im Springfeld in Bottrop, Germany",,german_fires_bottrop_locations,45dc0f2b4b50e6d1dbd34b91c82022bc,german_fires_bottrop_locations__45dc0f2b4b50e6d1dbd34b91c82022bc
kapitan-lehmann-strasse,"Kapitan-Lehmann-strasse in Bottrop, Germany",51.5180327,6.9248186,1,,,,,Consulates,"Kapitan-Lehmann-strasse in Bottrop, Germany",,german_fires_bottrop_locations,3d7f3ce51329ad44e484340f4293948c,german_fires_bottrop_locations__3d7f3ce51329ad44e484340f4293948c
kastanienweg,"Kastanienweg in Bottrop, Germany",51.5194081,6.9228683,1,,,,,ForeignMinister,"Kastanienweg in Bottrop, Germany",,german_fires_bottrop_locations,b0ac51ef2751410cc978c1af169b34d3,german_fires_bottrop_locations__b0ac51ef2751410cc978c1af169b34d3
lilienthalstrasse,"Lilienthalstrasse in Bottrop, Germany",51.5163057,6.929089,1,,,,,IndustryTerm,"Lilienthalstrasse in Bottrop, Germany",,german_fires_bottrop_locations,e764dcadb79ccba012688995d35c3bbd,german_fires_bottrop_locations__e764dcadb79ccba012688995d35c3bbd
lukas-cranach-strasse,"Lukas-Cranach-strasse in Bottrop, Germany",51.5148002,6.9383385,1,,,,,Consulates,"Lukas-Cranach-strasse in Bottrop, Germany",,german_fires_bottrop_locations,dc943f7722d67beba0c9b7c3f9b19704,german_fires_bottrop_locations__dc943f7722d67beba0c9b7c3f9b19704
neustrasse,"Neustrasse in Bottrop, Germany",51.5174558,6.9197432,1,,,,,Organization,"Neustrasse in Bottrop, Germany",,german_fires_bottrop_locations,4d6686055840fd6c39cacbf441eee03f,german_fires_bottrop_locations__4d6686055840fd6c39cacbf441eee03f
peterstrasse,"Peterstrasse in Bottrop, Germany",51.5199524,6.9228391,1,,,,,Refinery,"Peterstrasse in Bottrop, Germany",,german_fires_bottrop_locations,e76059ae67497e9761e85b9d8b9f06b9,german_fires_bottrop_locations__e76059ae67497e9761e85b9d8b9f06b9
prosperstrasse,"Prosperstrasse in Bottrop, Germany",51.5215148,6.9591102,1,,,,,Organization,"Prosperstrasse in Bottrop, Germany",,german_fires_bottrop_locations,428ae8cfa711ad7e2e91e7ba7756441b,german_fires_bottrop_locations__428ae8cfa711ad7e2e91e7ba7756441b
sudring,"Sudring in Bottrop, Germany",51.5118838,6.9270399,1,,,,,AAEntity,"Sudring in Bottrop, Germany",,german_fires_bottrop_locations,d71ad513fec8ef4b31b8d4a6290ed715,german_fires_bottrop_locations__d71ad513fec8ef4b31b8d4a6290ed715
zeppelinstrasse,"Zeppelinstrasse in Bottrop, Germany",51.5175308,6.922276,1,,,,,FTO,"Zeppelinstrasse in Bottrop, Germany",,german_fires_bottrop_locations,ac202bbd3b2e36c90eca980fd3f74931,german_fires_bottrop_locations__ac202bbd3b2e36c90eca980fd3f74931
am lamperfeld,"Am Lamperfeld in Bottrop, Germany",51.5234212,6.9172256,1,,,,,Media,"Am Lamperfeld in Bottrop, Germany",,german_fires_bottrop_locations,416d1f0157c6802f3f18f73682578ff0,german_fires_bottrop_locations__416d1f0157c6802f3f18f73682578ff0
am spengelsberg,"Am Spengelsberg in Bottrop, Germany",51.5209236,6.9178637,1,,,,,space,"Am Spengelsberg in Bottrop, Germany",,german_fires_bottrop_locations,4436cf360a3b3f07c55fe3d8b826140a,german_fires_bottrop_locations__4436cf360a3b3f07c55fe3d8b826140a
an luggesmuhle,"An Luggesmuhle in Bottrop, Germany",51.5222997,6.9172092,1,,,,,Refinery,"An Luggesmuhle in Bottrop, Germany",,german_fires_bottrop_locations,059196b7fb7c6bfd2e478b3c5bbf6e51,german_fires_bottrop_locations__059196b7fb7c6bfd2e478b3c5bbf6e51
auf der koppe,"Auf der Koppe in Bottrop, Germany",51.5220729,6.9132826,1,,,,,ForeignMinistry,"Auf der Koppe in Bottrop, Germany",,german_fires_bottrop_locations,21c797fcf50e1120f392ba613ec5424b,german_fires_bottrop_locations__21c797fcf50e1120f392ba613ec5424b
eupenstrasse,"Eupenstrasse in Bottrop, Germany",51.5181438,6.9117565,1,,,,,FTO,"Eupenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,cecfddce099c3d75dfaf8487a0662952,german_fires_bottrop_locations__cecfddce099c3d75dfaf8487a0662952
fahndrichsweg,"Fahndrichsweg in Bottrop, Germany",51.5219418,6.9098138,1,,,,,ForeignMinistry,"Fahndrichsweg in Bottrop, Germany",,german_fires_bottrop_locations,a049c36c751dc839fed9124f37a37c46,german_fires_bottrop_locations__a049c36c751dc839fed9124f37a37c46
gleiwitzer platz,"Gleiwitzer Platz in Bottrop, Germany",51.5215087,6.9207709,1,,,,,CompanyKeyword,"Gleiwitzer Platz in Bottrop, Germany",,german_fires_bottrop_locations,b64b0475f98cc5dbaa50d6ccee42f2c0,german_fires_bottrop_locations__b64b0475f98cc5dbaa50d6ccee42f2c0
gustav-ohm-strasse,"Gustav-Ohm-strasse in Bottrop, Germany",51.5249534,6.9149271,1,,,,,Exec,"Gustav-Ohm-strasse in Bottrop, Germany",,german_fires_bottrop_locations,16a587aab320891098d48968a1849221,german_fires_bottrop_locations__16a587aab320891098d48968a1849221
hans-bockler-strasse,"Hans-Bockler-strasse in Bottrop, Germany",51.5299031,6.9043744,1,,,,,News,"Hans-Bockler-strasse in Bottrop, Germany",,german_fires_bottrop_locations,27250c1f6e998e400a34cfc0f0890b0d,german_fires_bottrop_locations__27250c1f6e998e400a34cfc0f0890b0d
heidenheck,"Heidenheck in Bottrop, Germany",51.5193476,6.9119883,1,,,,,space,"Heidenheck in Bottrop, Germany",,german_fires_bottrop_locations,e5c218f3db2cef9f12e8f0eeb066b707,german_fires_bottrop_locations__e5c218f3db2cef9f12e8f0eeb066b707
im wilmkesfeld,"Im Wilmkesfeld in Bottrop, Germany",51.5214698,6.910597,1,,,,,IndustryTerm,"Im Wilmkesfeld in Bottrop, Germany",,german_fires_bottrop_locations,f2be2881725d168c79de81ddd0bd29bf,german_fires_bottrop_locations__f2be2881725d168c79de81ddd0bd29bf
josefstrasse,"Josefstrasse in Bottrop, Germany",51.5242364,6.9165822,1,,,,,Diplomat,"Josefstrasse in Bottrop, Germany",,german_fires_bottrop_locations,18c9e75b7308d17007745cb12cf73c77,german_fires_bottrop_locations__18c9e75b7308d17007745cb12cf73c77
kolpingplatz,"Kolpingplatz in Bottrop, Germany",51.5219563,6.9219849,1,,,,,IndustryTerm,"Kolpingplatz in Bottrop, Germany",,german_fires_bottrop_locations,700d126d65a59b493b3990411d0e3fdf,german_fires_bottrop_locations__700d126d65a59b493b3990411d0e3fdf
nathrathstrasse,"Nathrathstrasse in Bottrop, Germany",51.5190549,6.9150974,1,,,,,Pipeline,"Nathrathstrasse in Bottrop, Germany",,german_fires_bottrop_locations,f5987d047733da20ab582d317400cb93,german_fires_bottrop_locations__f5987d047733da20ab582d317400cb93
osterfelder strasse,"Osterfelder strasse in Bottrop, Germany",51.5176774,6.9104659,1,,,,,space,"Osterfelder strasse in Bottrop, Germany",,german_fires_bottrop_locations,19daf4318860b2dcfad0b9ed1eda2b9f,german_fires_bottrop_locations__19daf4318860b2dcfad0b9ed1eda2b9f
rontgenstrasse,"Rontgenstrasse in Bottrop, Germany",51.5173649,6.908493,1,,,,,IndustryTerm,"Rontgenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,81f2c8d6ee1eb7e140ed898ef4ece042,german_fires_bottrop_locations__81f2c8d6ee1eb7e140ed898ef4ece042
saarstrasse,"Saarstrasse in Bottrop, Germany",51.51815,6.9140837,1,,,,,Shipping,"Saarstrasse in Bottrop, Germany",,german_fires_bottrop_locations,54cd7edb285e75c2d2be661b040777ea,german_fires_bottrop_locations__54cd7edb285e75c2d2be661b040777ea
schutzenstrasse,"Schutzenstrasse in Bottrop, Germany",51.5186192,6.9175374,1,,,,,News,"Schutzenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,f61b17508035c91529028ea21a2ba5a4,german_fires_bottrop_locations__f61b17508035c91529028ea21a2ba5a4
sterkrader strasse,"Sterkrader strasse in Bottrop, Germany",51.5198333,6.9064776,1,,,,,Media,"Sterkrader strasse in Bottrop, Germany",,german_fires_bottrop_locations,680846ee6683e5cb1f20b8064db616bb,german_fires_bottrop_locations__680846ee6683e5cb1f20b8064db616bb
westring,"Westring in Bottrop, Germany",51.5159642,6.9138132,1,,,,,Shipping,"Westring in Bottrop, Germany",,german_fires_bottrop_locations,d6aae2886796068896f8fbca57012209,german_fires_bottrop_locations__d6aae2886796068896f8fbca57012209
windmuhlenweg,"Windmuhlenweg in Bottrop, Germany",51.5232715,6.912245,1,,,,,DiplomaticFacilities,"Windmuhlenweg in Bottrop, Germany",,german_fires_bottrop_locations,332f636c88e4ab76c858d4f7a7abd788,german_fires_bottrop_locations__332f636c88e4ab76c858d4f7a7abd788
am marienhospital,"Am Marienhospital in Bottrop, Germany",51.5356568,6.9206113,1,,,,,Diplomat,"Am Marienhospital in Bottrop, Germany",,german_fires_bottrop_locations,fa8f87371e0a51272eba143f145df3b5,german_fires_bottrop_locations__fa8f87371e0a51272eba143f145df3b5
an der berufsschule,"An der Berufsschule in Bottrop, Germany",51.5291273,6.926586,1,,,,,Keyphrase,"An der Berufsschule in Bottrop, Germany",,german_fires_bottrop_locations,a8783654210f53bd72ae0f4ab477da29,german_fires_bottrop_locations__a8783654210f53bd72ae0f4ab477da29
