handle,caption_name,Category,Topic GUID,Topic Name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
harbhajan_singh,Indian cricket player Harbhajan Singh,Sports,214218,Reputation,Keyphrase,Indian cricket player Harbhajan Singh,,advocacy_groups_handles,32826c36ce3cb1aecf82d62ece26b578,advocacy_groups_handles__2b9c6f37bf5b2a94f71346afa09a5fcc
rioferdy5,Former English soccer player Rio Ferdinand,Sports,214218,Reputation,AAEntity,Former English soccer player Rio Ferdinand,,advocacy_groups_handles,197805b4cb826d985256d2d906f64d5f,advocacy_groups_handles__288ea8c345b2799cb9b49f1e72f0fb1f
serenawilliams,Serena Williams,Sports,214218,Reputation,Legislator,Serena Williams,,advocacy_groups_handles,e9dcae2839ce20748b214a7df9c24cdd,advocacy_groups_handles__2b9bac755c32b4d3fe52dc462ffd2ac0
ashwinravi99,Indian cricket player Ravichandran Ashwin,Sports,214218,Reputation,News,Indian cricket player Ravichandran Ashwin,,advocacy_groups_handles,a6f67d94ed2a05b84fbda37d902b3c44,advocacy_groups_handles__82ac39487cb261ddeb93242d131c0000
cesc4official,AS Monaco player Cesc Fabregas,Sports,214218,Reputation,Consulates,AS Monaco player Cesc Fabregas,,advocacy_groups_handles,13aa3db1e895f6d1e394f66ed6e07894,advocacy_groups_handles__db14aa22e7f7fc236886fa295e80eb6a
dwyanewade,Former NBA player Dwyane Wade,Sports,214218,Reputation,Legislator,Former NBA player Dwyane Wade,,advocacy_groups_handles,66ce3b307b453dc4e83016a7aa83d3b1,advocacy_groups_handles__038ae852f8804205e048af18c0d50d06
persie_official,Former Dutch soccer player Robin van Persie,Sports,214218,Reputation,FTO,Former Dutch soccer player Robin van Persie,,advocacy_groups_handles,efe23d5084cc999e5a839e8c5d99eb7a,advocacy_groups_handles__960b4cb769cdf2b9ac5d4b2c6239f419
ikercasillas,Former Spanish soccer player Iker Casillas,Sports,214218,Reputation,DiplomaticFacilities,Former Spanish soccer player Iker Casillas,,advocacy_groups_handles,9b179bff4e21023eae6ac485409b0cbe,advocacy_groups_handles__81643041105666cf26dd3b29b9424654
carmeloanthony,Portland Trail Blazers player Carmelo Anthony,Sports,214218,Reputation,Wells,Portland Trail Blazers player Carmelo Anthony,,advocacy_groups_handles,e47ffb34ec0d1902750eb8de19f5ee46,advocacy_groups_handles__3fbea536a576637f9c07b9d44ca67227
danialvesd2,Sao Paulo player Dani Alves,Sports,214218,Reputation,ForeignMinister,Sao Paulo player Dani Alves,,advocacy_groups_handles,e603a65e927ce1194cd92e836a3100e4,advocacy_groups_handles__ff88e6c534bf629839fc718e90d89d7c
guaje7villa,Vissel Kobe player David Villa,Sports,214218,Reputation,Legislator,Vissel Kobe player David Villa,,advocacy_groups_handles,1dc5d16b47b89fc064ef95381a5669e1,advocacy_groups_handles__4e952eb222ba3ed18cb72e6f093868a7
ch14_,LA Galaxy player Chicharito Hernandez,Sports,214218,Reputation,space,LA Galaxy player Chicharito Hernandez,,advocacy_groups_handles,a0399bfff2bf34a15bb186609043b9a7,advocacy_groups_handles__aebed666620def5a683c335ec9917244
tonikroos,Real Madrid player Toni Kroos,Sports,214218,Reputation,News,Real Madrid player Toni Kroos,,advocacy_groups_handles,56c78848a565dee4dd931f8dd6d80ff9,advocacy_groups_handles__9d2e454de277298b31c7db5e574cafde
djokernole,Novak Djokovic,Sports,214218,Reputation,Exec,Novak Djokovic,,advocacy_groups_handles,bc2e79b45fc2145490893114e6d6e776,advocacy_groups_handles__bf3e00efa0d11004630f34b74a0158c0
mariasharapova,Former tennis player Maria Sharapova,Sports,214218,Reputation,space,Former tennis player Maria Sharapova,,advocacy_groups_handles,1f9e096a020f4aa7f3e20259eadb5a5b,advocacy_groups_handles__4e79cc3b269dd1d077f3ba36f17b34a6
thenotoriousmma,MMA fighter Conor McGregor,Sports,214218,Reputation,space,MMA fighter Conor McGregor,,advocacy_groups_handles,b77e674a5c90deb32ae003b0b9c6ee5c,advocacy_groups_handles__937bd0a0a39ead055c6717a9aa5f98b4
nsaina,Badminton player Saina Nehwal,Sports,214218,Reputation,News,Badminton player Saina Nehwal,,advocacy_groups_handles,6c659bb18e457f482fb6140f629e62bd,advocacy_groups_handles__8ec9389af254c05122642b27d388142d
werevertumorro,YouTube personality Gabriel Montiel Gutierrez,Sports,214218,Reputation,LegislativeCommittee,YouTube personality Gabriel Montiel Gutierrez,,advocacy_groups_handles,8f02f0cb40839c276306c49bd03f2d0e,advocacy_groups_handles__b4bb2d556ccc9fea144aaabdb6c50c0a
mascherano,Argentine former soccer player Javier Mascherano,Sports,214218,Reputation,Media,Argentine former soccer player Javier Mascherano,,advocacy_groups_handles,33ab6613d46d9a461ad4967f8f5a9bd1,advocacy_groups_handles__6bbfbbf111c2b9c4b7d7a540dba6496f
floydmayweather,Former Boxer Floyd Mayweather,Sports,214218,Reputation,News,Former Boxer Floyd Mayweather,,advocacy_groups_handles,0cd88f4718b8fdd8e494f052e9ee4ff2,advocacy_groups_handles__a6bcd2ad4548731577e77ea0bd20bddd
antogriezmann,FC Barcelona player Antoine Griezmann,Sports,214218,Reputation,Organization,FC Barcelona player Antoine Griezmann,,advocacy_groups_handles,b5ee1041454f5c7b89eb68d3de990508,advocacy_groups_handles__77d0b23258d146dd2d2a49a206f318ee
spideranderson,MMA fighter Anderson Silva,Sports,214218,Reputation,News,MMA fighter Anderson Silva,,advocacy_groups_handles,16b44a82c5460cd9e88eda2a1a71e4dd,advocacy_groups_handles__2b97f091a54ddeb44205f2060d0f9314
tripleh,Former WWE wrestler Triple H,Sports,214218,Reputation,ForeignMinister,Former WWE wrestler Triple H,,advocacy_groups_handles,e9748883973943999841b4976db83e1c,advocacy_groups_handles__910f2e047a324c45018af782cf340a64
ibra_official,AC Milan player Zlatan Ibrahimovic,Sports,214218,Reputation,Keyphrase,AC Milan player Zlatan Ibrahimovic,,advocacy_groups_handles,50ef7840b96a377064b14d7976fcbe35,advocacy_groups_handles__2bc2d8739dbf0e6fe2721bb3bb0c839d
paugasol,Barcelona Basketball player Pau Gasol,Sports,214218,Reputation,Legislator,Barcelona Basketball player Pau Gasol,,advocacy_groups_handles,600b2ca2c5cc0982e79a70f90bb0a2af,advocacy_groups_handles__34e1e9ab3b95831162ced9187ae7f374
samialjaber,Saudi former soccer player Sami Al-Jaber,Sports,214218,Reputation,Exec,Saudi former soccer player Sami Al-Jaber,,advocacy_groups_handles,cc181ca8021908469f24d74bf249e940,advocacy_groups_handles__63dd1ba81f736912da01e39d19664a8b
vvslaxman281,Indian former cricket player VVS Laxman,Sports,214218,Reputation,IndustryTerm,Indian former cricket player VVS Laxman,,advocacy_groups_handles,8f3d874e7fe1f57636c2b9ddf62f152b,advocacy_groups_handles__16f1d9c80931609c20ae7371533d5c08
hazardeden10,Real Madrid player Eden Hazard,Sports,214218,Reputation,Shipping,Real Madrid player Eden Hazard,,advocacy_groups_handles,24f99a420949136236f1384972b8e032,advocacy_groups_handles__2c3b10e710d1b43bc2d23d5ac0e9fd1f
g_higuain,Inter Miami player Gonzalo Higuain,Sports,214218,Reputation,News,Inter Miami player Gonzalo Higuain,,advocacy_groups_handles,9ba27786fb1ef6ec379305fbb2f287f4,advocacy_groups_handles__7a35ca2eb176a1977c805715f47378b8
ninja,Video game streamer Ninja,Sports,214218,Reputation,Legislator,Video game streamer Ninja,,advocacy_groups_handles,e00080ad2d8a10dfa72f5757d1c2175d,advocacy_groups_handles__a11f9a9ff55588c0083ce51ed9813b65
tigerwoods,Tiger Woods,Sports,214218,Reputation,CompanyKeyword,Tiger Woods,,advocacy_groups_handles,89a640773dd46f06cb04e429e8bdf7cf,advocacy_groups_handles__e67c141d22d9f3679915945a58022beb
dwighthoward,Philadelphia 76ers player Dwight Howard,Sports,214218,Reputation,Diplomat,Philadelphia 76ers player Dwight Howard,,advocacy_groups_handles,e996480785cdb76c86d179a86b8ebb91,advocacy_groups_handles__04e684b8063c1d933fecc9cc2e7cd9e2
y20,Saudi former soccer player Yasser Al-Qahtani,Sports,214218,Reputation,Exec,Saudi former soccer player Yasser Al-Qahtani,,advocacy_groups_handles,0373f63fee7763a53662415993fdf061,advocacy_groups_handles__5df611a67a011ee4d8c15240924771c7
hardikpandya7,Indian cricket player Hardik Pandya,Sports,214218,Reputation,Consulates,Indian cricket player Hardik Pandya,,advocacy_groups_handles,93f286d5c2889e3af89725925f02f504,advocacy_groups_handles__e341f308bd26c349ca094af701a237fb
ajinkyarahane88,Indian cricket player Ajimkya Rahane,Sports,214218,Reputation,Wells,Indian cricket player Ajimkya Rahane,,advocacy_groups_handles,eedc4bb67a943ccc77299c22d03b0426,advocacy_groups_handles__5a79162abebeca25518757a1e0239cde
corinthians,Sport Club Corinthians Paulista,Sports,214218,Reputation,ForeignMinistry,Sport Club Corinthians Paulista,,advocacy_groups_handles,971ec5e5a6414770660ad446f70cab4a,advocacy_groups_handles__125f8859762176f8b3ca18a8d1c49779
raphaelvarane,Real Madrid player Raphael Varane,Sports,214218,Reputation,FTO,Real Madrid player Raphael Varane,,advocacy_groups_handles,a626edf18e640c1982c6fb8fd4adce08,advocacy_groups_handles__07d724e3cb47672e0deb0c6e834b449d
randyorton,WWE wrestler Randy Orton,Sports,214218,Reputation,Organization,WWE wrestler Randy Orton,,advocacy_groups_handles,7c5e78b4483bff2a71d1ef93cc827c01,advocacy_groups_handles__02220c9aab42d581e2ee16f25b50ecc7
lewishamilton,Formula 1 driver Lewis Hamilton,Sports,214218,Reputation,ForeignMinistry,Formula 1 driver Lewis Hamilton,,advocacy_groups_handles,eb3251078bb72780a23458bcfdf30475,advocacy_groups_handles__96aa018e48fdcda968fa5d41cafe5061
aarbeloa17,Spanish former soccer player Alvaro Arbeola,Sports,214218,Reputation,Exec,Spanish former soccer player Alvaro Arbeola,,advocacy_groups_handles,336516943b76e66b04e7ea43cba04e63,advocacy_groups_handles__627b5fd9acb191151329a65297d69316
imzaheer,Indian cricket player Zaheer Khan,Sports,214218,Reputation,CompanyKeyword,Indian cricket player Zaheer Khan,,advocacy_groups_handles,e7f70389a979db480457ba2b3b3655c1,advocacy_groups_handles__b64ffe7b9410f4453d5f9a0944737cd8
kmbappe,Paris Saint-Germain player Kylian Mbappe,Sports,214218,Reputation,Refinery,Paris Saint-Germain player Kylian Mbappe,,advocacy_groups_handles,a9b9a5e34dc805e81ae3b1a99611c5f8,advocacy_groups_handles__7d0677e46bfe7e69e28052c9303665e7
sganguly99,Indian cricket player Sourav Ganguly,Sports,214218,Reputation,Diplomat,Indian cricket player Sourav Ganguly,,advocacy_groups_handles,ab53827e0dff0597ea830b2f11b80c99,advocacy_groups_handles__0f38f8dca68e06abf3d1334d076fd0a7
miketyson,Former boxer Mike Tyson,Sports,214218,Reputation,Pipeline,Former boxer Mike Tyson,,advocacy_groups_handles,858c3a3bb82380fa4934ab5232e61a4e,advocacy_groups_handles__ca4d454c3b2049b094f78e5959cf505b
danawhite,UFC President Dana White,Sports,214218,Reputation,Refinery,UFC President Dana White,,advocacy_groups_handles,1e46fe866b7ab79a45b7a92d8ef2ec7d,advocacy_groups_handles__2d1ac3611a66f9bae0056d8583e93ed6
valeyellow46,Professional motorcycle driver Valentino Rossi,Sports,214218,Reputation,Consulates,Professional motorcycle driver Valentino Rossi,,advocacy_groups_handles,3e3c2cf8cd813aeaab1e2110142730f5,advocacy_groups_handles__c685ac8e62346105c60210e71d135471
isco_alarcon,Real Madrid player Isco,Sports,214218,Reputation,News,Real Madrid player Isco,,advocacy_groups_handles,8057edec57b4c5a77f1f670a92e6c688,advocacy_groups_handles__603e7894640398220d37621aff01fa74
irfanpathan,Indian cricket player Ifran Pathan,Sports,214218,Reputation,Pipeline,Indian cricket player Ifran Pathan,,advocacy_groups_handles,4b012f3dfeac000e38e5d58c93c3d521,advocacy_groups_handles__51eb4f57f5590851fa68955a68992c26
wasimakramlive,Former Pakistani cricket captain Wasim Akram,Sports,214218,Reputation,Organization,Former Pakistani cricket captain Wasim Akram,,advocacy_groups_handles,efe28f4ff6449010837da8ccb6d59a5b,advocacy_groups_handles__7d18baf8bbc51be298ca6bceb3af00a2
midoahm,Former Egyptian soccer player Mido,Sports,214218,Reputation,AAEntity,Former Egyptian soccer player Mido,,advocacy_groups_handles,a4d9e995e2ee52a61e593a1a7194f223,advocacy_groups_handles__6ff661412b2c02fede52a886bae3e9a5
diegoforlan7,Former Uruguayan soccer player Diego Forlan,Sports,214218,Reputation,Person,Former Uruguayan soccer player Diego Forlan,,advocacy_groups_handles,8881bf50b2c0c2588403673cca013414,advocacy_groups_handles__857d883d28ef05df53458884ee02583f
yuvstrong12,Indian cricket player Yuvraj Singh,Sports,214218,Reputation,News,Indian cricket player Yuvraj Singh,,advocacy_groups_handles,090efbdcb8ae4686a0670e84bbc5abdc,advocacy_groups_handles__e855a6b25811dd3bda0095974e268a04
pocholavezzi,Former Argentine soccer player Ezequiel Lavezzi,Sports,214218,Reputation,ForeignMinister,Former Argentine soccer player Ezequiel Lavezzi,,advocacy_groups_handles,f8a133d54575e8b14d9ef913205aa53d,advocacy_groups_handles__4cf7a7941523347693108170a888764f
bschweinsteiger,Former German soccer player Basti Schweinsteiger,Sports,214218,Reputation,Consulates,Former German soccer player Basti Schweinsteiger,,advocacy_groups_handles,6942666b059030227d2e1e636034d6d1,advocacy_groups_handles__25da6d8e4b5e892db74deb6006316e27
trikaofficial,Former Egyptian soccer player Mohamed Aboutrika,Sports,214218,Reputation,Exec,Former Egyptian soccer player Mohamed Aboutrika,,advocacy_groups_handles,0c0da680bf9793ecadfe732da6204aec,advocacy_groups_handles__326ddfb4746e6fae0aef3a6d4375a614
theajmendez,Former WWE wrestler AJ Mendez,Sports,214218,Reputation,ForeignMinistry,Former WWE wrestler AJ Mendez,,advocacy_groups_handles,b0dd26adc0fd7f1b05f3caf3966a8930,advocacy_groups_handles__198b8f365cf7b1635f820abf023cf40d
_pedro17_,AS Roma player Pedro Rodriguez,Sports,214218,Reputation,Consulates,AS Roma player Pedro Rodriguez,,advocacy_groups_handles,c18ffe83a6f9e6e32dd08e44f0b5a040,advocacy_groups_handles__297ebd8ef8642f337771e1a21a4132f7
usainbolt,Usain Bolt,Sports,214218,Reputation,Refinery,Usain Bolt,,advocacy_groups_handles,4ce3b67073d351139af937a72ff342d7,advocacy_groups_handles__bd0ae773d9c99ee8d8734c4d216ec387
manuginobili,Former Argentine basketball player Manu Ginobili,Sports,214218,Reputation,Keyphrase,Former Argentine basketball player Manu Ginobili,,advocacy_groups_handles,8b6ec5b0cff4230177ccd95c43fa3876,advocacy_groups_handles__e511cc0d7eea9f5b105d9912802f4992
wwesheamus,WWE wrestler Sheamus,Sports,214218,Reputation,Refinery,WWE wrestler Sheamus,,advocacy_groups_handles,5fecad7c4b5d581d832a3486a0429e8c,advocacy_groups_handles__c952a285941573813847b11a90216c8f
irfanbachdim10,PSS Sleman player Ifran Bachdim,Sports,214218,Reputation,Exec,PSS Sleman player Ifran Bachdim,,advocacy_groups_handles,2e6b8e72c59452ae88d99ec9cd908e26,advocacy_groups_handles__bc256713b957905e2a62ce40e015bd42
elnenny,Arsenal player Mohamed Elneny,Sports,214218,Reputation,ForeignMinistry,Arsenal player Mohamed Elneny,,advocacy_groups_handles,9dcddc80e950ee3813caea7150d61291,advocacy_groups_handles__799792a7e02c50d8f9875493094ffa55
steveaustinbsr,Steve Austin,Sports,214218,Reputation,Shipping,Steve Austin,,advocacy_groups_handles,67464872a84821d9c8ad5ae08a0c1ae3,advocacy_groups_handles__3c551963641504f7d0b2a6f042e11950
kingarturo23,Inter Milan player Arturo Vidal,Sports,214218,Reputation,Organization,Inter Milan player Arturo Vidal,,advocacy_groups_handles,9d5854a715b123448f82f453d05c156d,advocacy_groups_handles__e8c27223671b8d8ddd5f591b2109c7d0
wwedanielbryan,WWE wrestler Daniel Bryan,Sports,214218,Reputation,FTO,WWE wrestler Daniel Bryan,,advocacy_groups_handles,2325408b69c70249416c031c0fd2d3a5,advocacy_groups_handles__c7899502c53c4be9f7a5e0f341db8f59
timtebow,Former NFL player Tim Tebow,Sports,214218,Reputation,Media,Former NFL player Tim Tebow,,advocacy_groups_handles,ebe0aae1de9296892c4d5e27564a23eb,advocacy_groups_handles__f0856bdd6fe3b4d65a7aa8b2b9a380df
anilkumble1074,Former Indian cricket captain Anil Kumble,Sports,214218,Reputation,FTO,Former Indian cricket captain Anil Kumble,,advocacy_groups_handles,95c1bae8c7783cb0b023cc7a1dc9f48b,advocacy_groups_handles__3c0dfe226ed2d5a8dcbdd22eb807f461
oscar8,Shanghai Port FC player Oscar,Sports,214218,Reputation,IndustryTerm,Shanghai Port FC player Oscar,,advocacy_groups_handles,951ee59c897bb8d1abf0806c75c4337e,advocacy_groups_handles__519ffec326c05dc321b185c75b318855
tonyhawk,Skateboarder Tony Hawk,Sports,214218,Reputation,Shipping,Skateboarder Tony Hawk,,advocacy_groups_handles,799f01d9efef814311a69e6cd64e7fdd,advocacy_groups_handles__e4d97aa21fd6e782addb8b84fdb83dd1
gnev2,Former English soccer player Gary Neville,Sports,214218,Reputation,Organization,Former English soccer player Gary Neville,,advocacy_groups_handles,0769bdcf0c7a94335da7936659127e93,advocacy_groups_handles__29924863b84b433366fb497e72c1b3f1
esmuellert_,Bayern Munich player Thomas Muller,Sports,214218,Reputation,ForeignMinister,Bayern Munich player Thomas Muller,,advocacy_groups_handles,a507d42e3aac01c5e4ed16aa93b64ca4,advocacy_groups_handles__fada433e108921ba694294502707f8ce
alvaromorata,Juventus player Alvaro Morata,Sports,214218,Reputation,Diplomat,Juventus player Alvaro Morata,,advocacy_groups_handles,ef510a3f0bd17467ad403f8169fd5660,advocacy_groups_handles__733e0d85366ee87d98c8f6073a439b9f
mariogoetze,PSV Eindhoven Mario Gotze,Sports,214218,Reputation,FTO,PSV Eindhoven Mario Gotze,,advocacy_groups_handles,0ff3fbc46350dd4965ecd54d6478d1bc,advocacy_groups_handles__453482bda8ba25bb547d2b380a5efc52
wweromanreigns,WWE wrestler Roman Reigns,Sports,214218,Reputation,Organization,WWE wrestler Roman Reigns,,advocacy_groups_handles,ccef93e5d24ecfcd62da71097641f74d,advocacy_groups_handles__a03b811c8fc647ef73a7b8b442ba251c
ahmedfathi,Pyramids FC player Ahmed Fathi,Sports,214218,Reputation,Organization,Pyramids FC player Ahmed Fathi,,advocacy_groups_handles,2296f019c8e944d73ac9dd2bc2129a53,advocacy_groups_handles__bd2a1b43f060776e2655c2fe094874e8
paulpierce34,NBA analyst Paul Pierce,Sports,214218,Reputation,Wells,NBA analyst Paul Pierce,,advocacy_groups_handles,5c47330e6d7ce70fc2c84a36af74fddf,advocacy_groups_handles__849185d77ab651d0616dfbadf11a9363
danicarvajal92,Real Madrid player Dani Carvajal,Sports,214218,Reputation,Exec,Real Madrid player Dani Carvajal,,advocacy_groups_handles,16ed42bb38566b867cc75e7a36bd82a8,advocacy_groups_handles__27b377520eee45ebc89d8fee5fa8f621
shawnmichaels,Former wrestler Shawn Michaels,Sports,214218,Reputation,Diplomat,Former wrestler Shawn Michaels,,advocacy_groups_handles,d6be3429ae19a0c4abcbef6dc044e3f5,advocacy_groups_handles__3d281f879606abb9ff01bf7937e6db29
21lva,Real Soceidad player David Silver,Sports,214218,Reputation,News,Real Soceidad player David Silver,,advocacy_groups_handles,e5afba0219a6f0be76645a37a5109781,advocacy_groups_handles__d6b67bc8a0c7a11368fc2837593401bb
sneijder101010,Former Dutch soccer player Wesley Sneijder,Sports,214218,Reputation,LegislativeCommittee,Former Dutch soccer player Wesley Sneijder,,advocacy_groups_handles,405d07978d65506d1214b040eb57db0b,advocacy_groups_handles__29778ccf4f5c19fbe12ac390177159c1
manuel_neuer,Bayern Munich player Manuel Neuer,Sports,214218,Reputation,CompanyKeyword,Bayern Munich player Manuel Neuer,,advocacy_groups_handles,88a133c40ad3327795db449b2b6a848a,advocacy_groups_handles__960e992b32a5084d9ab27d2c51b4b3af
lalitkmodi,Indian Premier League founder Lalit Modi,Sports,214218,Reputation,Organization,Indian Premier League founder Lalit Modi,,advocacy_groups_handles,03277aa03e805a7dfcd566b68ec412b6,advocacy_groups_handles__e0eba9514f2cc55ad77b1fde1fdfd307
alexmorgan13,Orlando Pride player Alex Morgan,Sports,214218,Reputation,Shipping,Orlando Pride player Alex Morgan,,advocacy_groups_handles,dfc39c53a7b9a6c79a8bd9ea521b4ca4,advocacy_groups_handles__c03f1af6d46ae37e15e8d641388bab26
cuadrado,Juventus player Juan Cuadrado,Sports,214218,Reputation,ForeignMinister,Juventus player Juan Cuadrado,,advocacy_groups_handles,b9f5a2b31d4bcde00386690fc9b47ee4,advocacy_groups_handles__0dd3a0aead3e51eccf6b3650d3dbcdc9
luisnani,Orlando City SC player Nani,Sports,214218,Reputation,IndustryTerm,Orlando City SC player Nani,,advocacy_groups_handles,fde0813e8cb5766a8e28da4c83a7c6bf,advocacy_groups_handles__096ddb4b87ad52f6a592171cd890e326
reallamarodom,Former NBA player Lamar Odom,Sports,214218,Reputation,ForeignMinistry,Former NBA player Lamar Odom,,advocacy_groups_handles,9080688c5c1723472a9de27e77fb1c65,advocacy_groups_handles__ef199fcfc6d4a933043420f65a4cb736
wwerollins,WWE wrestler Seth Rollins,Sports,214218,Reputation,Keyphrase,WWE wrestler Seth Rollins,,advocacy_groups_handles,b013f14bad5977b0b6bf3befb7fc316d,advocacy_groups_handles__e20448935465742f9a23254f24d9e43e
