keyword,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
01 may 2023,May 1,Consulates,May 1,,dgm_uap_dates_twt,0442035d5a165ee16e4a6d7d7de67eda,dgm_uap_dates_twt__0442035d5a165ee16e4a6d7d7de67eda
02 may 2023,May 2,Diplomat,May 2,,dgm_uap_dates_twt,4289350aa3e4d21b1ee20a1f949bb5c0,dgm_uap_dates_twt__4289350aa3e4d21b1ee20a1f949bb5c0
03 may 2023,May 3,News,May 3,,dgm_uap_dates_twt,24bf245788b98eb9a1af079f80c01850,dgm_uap_dates_twt__24bf245788b98eb9a1af079f80c01850
04 may 2023,May 4,ForeignMinister,May 4,,dgm_uap_dates_twt,91bd56e51ce17ab2e7dfd2f6210926d8,dgm_uap_dates_twt__91bd56e51ce17ab2e7dfd2f6210926d8
05 may 2023,May 5,Legislator,May 5,,dgm_uap_dates_twt,fa560bfd99717904896e2d6195c7da50,dgm_uap_dates_twt__fa560bfd99717904896e2d6195c7da50
06 may 2023,May 6,AAEntity,May 6,,dgm_uap_dates_twt,7e413a2d3f1771d5111b061b157f0c5d,dgm_uap_dates_twt__7e413a2d3f1771d5111b061b157f0c5d
07 may 2023,May 7,space,May 7,,dgm_uap_dates_twt,0f43f23914e8bb02cb692feb584c52b6,dgm_uap_dates_twt__0f43f23914e8bb02cb692feb584c52b6
08 may 2023,May 8,IndustryTerm,May 8,,dgm_uap_dates_twt,9c2fdfc0d8bfb9a7653b2f0fd08183fb,dgm_uap_dates_twt__9c2fdfc0d8bfb9a7653b2f0fd08183fb
09 may 2023,May 9,Exec,May 9,,dgm_uap_dates_twt,7d81a32848360464b66ea6845350f11d,dgm_uap_dates_twt__7d81a32848360464b66ea6845350f11d
10 may 2023,May 10,ForeignMinister,May 10,,dgm_uap_dates_twt,7b9f52c8363e14ebcf54b3e49382494e,dgm_uap_dates_twt__7b9f52c8363e14ebcf54b3e49382494e
11 may 2023,May 11,ForeignMinister,May 11,,dgm_uap_dates_twt,0ee12f951e27aa80a4cb8d453e0e165f,dgm_uap_dates_twt__0ee12f951e27aa80a4cb8d453e0e165f
12 may 2023,May 12,Pipeline,May 12,,dgm_uap_dates_twt,eabe8fd99ea3cbddfaa1f7f06ab0cb6d,dgm_uap_dates_twt__eabe8fd99ea3cbddfaa1f7f06ab0cb6d
13 may 2023,May 13,Shipping,May 13,,dgm_uap_dates_twt,e33d7aaeaf2bd5d3b13be32954116686,dgm_uap_dates_twt__e33d7aaeaf2bd5d3b13be32954116686
14 may 2023,May 14,Keyphrase,May 14,,dgm_uap_dates_twt,174a0ea577bcd7eee258752eb1a39f25,dgm_uap_dates_twt__174a0ea577bcd7eee258752eb1a39f25
15 may 2023,May 15,Media,May 15,,dgm_uap_dates_twt,3968d89c885d4758cff9b5136e60b267,dgm_uap_dates_twt__3968d89c885d4758cff9b5136e60b267
16 may 2023,May 16,Media,May 16,,dgm_uap_dates_twt,9e88ecda74f90f3fe2aa83587bb58884,dgm_uap_dates_twt__9e88ecda74f90f3fe2aa83587bb58884
17 may 2023,May 17,Exec,May 17,,dgm_uap_dates_twt,8191d1e71fcf8f04a447093937eb3aa2,dgm_uap_dates_twt__8191d1e71fcf8f04a447093937eb3aa2
18 may 2023,May 18,LegislativeCommittee,May 18,,dgm_uap_dates_twt,d1d5da05c9ea7b0b08df6a347259f551,dgm_uap_dates_twt__d1d5da05c9ea7b0b08df6a347259f551
19 may 2023,May 19,Organization,May 19,,dgm_uap_dates_twt,ec6d4f685e2bfa7bca12d49223fe9364,dgm_uap_dates_twt__ec6d4f685e2bfa7bca12d49223fe9364
20 may 2023,May 20,Organization,May 20,,dgm_uap_dates_twt,97384244234879f6dd395c888e828e76,dgm_uap_dates_twt__97384244234879f6dd395c888e828e76
21 may 2023,May 21,ForeignMinister,May 21,,dgm_uap_dates_twt,63d6782c0a14107232e7a542c2a09ea4,dgm_uap_dates_twt__63d6782c0a14107232e7a542c2a09ea4
22 may 2023,May 22,Shipping,May 22,,dgm_uap_dates_twt,0ee3becf175d8808151d44513a8495f2,dgm_uap_dates_twt__0ee3becf175d8808151d44513a8495f2
23 may 2023,May 23,DiplomaticFacilities,May 23,,dgm_uap_dates_twt,9dda562283504ee64e8c9cb003729371,dgm_uap_dates_twt__9dda562283504ee64e8c9cb003729371
24 may 2023,May 24,LegislativeCommittee,May 24,,dgm_uap_dates_twt,319921184edc198c00350ce71ca1d9d1,dgm_uap_dates_twt__319921184edc198c00350ce71ca1d9d1
25 may 2023,May 25,ForeignMinister,May 25,,dgm_uap_dates_twt,170a7e3afccde3a057575824f3efac0e,dgm_uap_dates_twt__170a7e3afccde3a057575824f3efac0e
26 may 2023,May 26,Organization,May 26,,dgm_uap_dates_twt,40cd9e2ff8dd2db48fe85f3360e0f691,dgm_uap_dates_twt__40cd9e2ff8dd2db48fe85f3360e0f691
27 may 2023,May 27,Media,May 27,,dgm_uap_dates_twt,b63bc2730dd686d68ff08dd451e47dc5,dgm_uap_dates_twt__b63bc2730dd686d68ff08dd451e47dc5
28 may 2023,May 28,CompanyKeyword,May 28,,dgm_uap_dates_twt,18eade3be87dc9ab76b390945fcfa1f5,dgm_uap_dates_twt__18eade3be87dc9ab76b390945fcfa1f5
29 may 2023,May 29,Diplomat,May 29,,dgm_uap_dates_twt,c4edd70cabd68107f4ab2753af769e2f,dgm_uap_dates_twt__c4edd70cabd68107f4ab2753af769e2f
30 may 2023,May 30,space,May 30,,dgm_uap_dates_twt,b9828b8191e9e4f165e0821d68d530a6,dgm_uap_dates_twt__b9828b8191e9e4f165e0821d68d530a6
31 may 2023,May 31,IndustryTerm,May 31,,dgm_uap_dates_twt,05eeb713dcae1be7bd806ba5efc370ae,dgm_uap_dates_twt__05eeb713dcae1be7bd806ba5efc370ae
01 june 2023,June 1,Diplomat,June 1,,dgm_uap_dates_twt,73314ec325c3582f87bcd9b8f148392b,dgm_uap_dates_twt__73314ec325c3582f87bcd9b8f148392b
02 june 2023,June 2,IndustryTerm,June 2,,dgm_uap_dates_twt,0ac9e31022672442ed69d1b41e8c5e4b,dgm_uap_dates_twt__0ac9e31022672442ed69d1b41e8c5e4b
03 june 2023,June 3,Legislator,June 3,,dgm_uap_dates_twt,1c04f86eaa60c9710196f3b5ca7601d0,dgm_uap_dates_twt__1c04f86eaa60c9710196f3b5ca7601d0
04 june 2023,June 4,Keyphrase,June 4,,dgm_uap_dates_twt,1ce7b1d1c912e397550d88d0d88d057f,dgm_uap_dates_twt__1ce7b1d1c912e397550d88d0d88d057f
05 june 2023,June 5,DiplomaticFacilities,June 5,,dgm_uap_dates_twt,033566bb5d3cd77c92c95eadd49c1167,dgm_uap_dates_twt__033566bb5d3cd77c92c95eadd49c1167
06 june 2023,June 6,Organization,June 6,,dgm_uap_dates_twt,6e3541f993dee86b5f45aaa47ebbb774,dgm_uap_dates_twt__6e3541f993dee86b5f45aaa47ebbb774
07 june 2023,June 7,News,June 7,,dgm_uap_dates_twt,1737673a411c87fe4c30ff08572f7bd2,dgm_uap_dates_twt__1737673a411c87fe4c30ff08572f7bd2
08 june 2023,June 8,Person,June 8,,dgm_uap_dates_twt,c9d0f1912952be5c5a587ee4e4c35004,dgm_uap_dates_twt__c9d0f1912952be5c5a587ee4e4c35004
09 june 2023,June 9,Exec,June 9,,dgm_uap_dates_twt,3059cd04c148998a812ca74a784068a4,dgm_uap_dates_twt__3059cd04c148998a812ca74a784068a4
10 june 2023,June 10,Consulates,June 10,,dgm_uap_dates_twt,6bb99a2b2af28141e6fbda090a69d71a,dgm_uap_dates_twt__6bb99a2b2af28141e6fbda090a69d71a
11 june 2023,June 11,ForeignMinister,June 11,,dgm_uap_dates_twt,ffb98b64e59330e78bd20e21fa945267,dgm_uap_dates_twt__ffb98b64e59330e78bd20e21fa945267
12 june 2023,June 12,ForeignMinister,June 12,,dgm_uap_dates_twt,721d98a5676d664ced4710648aa2a7c6,dgm_uap_dates_twt__721d98a5676d664ced4710648aa2a7c6
13 june 2023,June 13,Media,June 13,,dgm_uap_dates_twt,dd8f46ebf88e6c6bac8ea09957e94ed4,dgm_uap_dates_twt__dd8f46ebf88e6c6bac8ea09957e94ed4
14 june 2023,June 14,AAEntity,June 14,,dgm_uap_dates_twt,840f21c0c7a35badc74d8b30c8f6af47,dgm_uap_dates_twt__840f21c0c7a35badc74d8b30c8f6af47
15 june 2023,June 15,Media,June 15,,dgm_uap_dates_twt,badb5a098127be47808b4e69d9716133,dgm_uap_dates_twt__badb5a098127be47808b4e69d9716133
16 june 2023,June 16,Refinery,June 16,,dgm_uap_dates_twt,78046408ae42bfe1fd3c5fd6205953bc,dgm_uap_dates_twt__78046408ae42bfe1fd3c5fd6205953bc
17 june 2023,June 17,space,June 17,,dgm_uap_dates_twt,cca212ce7db96b71829c5e6c12c111b4,dgm_uap_dates_twt__cca212ce7db96b71829c5e6c12c111b4
18 june 2023,June 18,AAEntity,June 18,,dgm_uap_dates_twt,74774c28a3fc0c4465a4428a53213df1,dgm_uap_dates_twt__74774c28a3fc0c4465a4428a53213df1
19 june 2023,June 19,Wells,June 19,,dgm_uap_dates_twt,817146fd2ab8c4881fa7c9f9ee91d72e,dgm_uap_dates_twt__817146fd2ab8c4881fa7c9f9ee91d72e
20 june 2023,June 20,Shipping,June 20,,dgm_uap_dates_twt,e7b4bab8d752836366eddc1ebeb2e594,dgm_uap_dates_twt__e7b4bab8d752836366eddc1ebeb2e594
21 june 2023,June 21,ForeignMinistry,June 21,,dgm_uap_dates_twt,c2d58c110f60ace6d1544d311464dde4,dgm_uap_dates_twt__c2d58c110f60ace6d1544d311464dde4
22 june 2023,June 22,Wells,June 22,,dgm_uap_dates_twt,27b27f67650bb7c92b108c51b481c330,dgm_uap_dates_twt__27b27f67650bb7c92b108c51b481c330
23 june 2023,June 23,Wells,June 23,,dgm_uap_dates_twt,21c3bb1ecfdb1e0c6539b597f9e61a53,dgm_uap_dates_twt__21c3bb1ecfdb1e0c6539b597f9e61a53
24 june 2023,June 24,Consulates,June 24,,dgm_uap_dates_twt,570b1ded7ba5f6b162ddcaa33767557e,dgm_uap_dates_twt__570b1ded7ba5f6b162ddcaa33767557e
25 june 2023,June 25,Exec,June 25,,dgm_uap_dates_twt,5ecce8458191c93fa8e0870977088797,dgm_uap_dates_twt__5ecce8458191c93fa8e0870977088797
26 june 2023,June 26,Person,June 26,,dgm_uap_dates_twt,e8bb9388672a980680ee2036699898a3,dgm_uap_dates_twt__e8bb9388672a980680ee2036699898a3
27 june 2023,June 27,Exec,June 27,,dgm_uap_dates_twt,db41866c90b0fd34d635aa59d3c98293,dgm_uap_dates_twt__db41866c90b0fd34d635aa59d3c98293
28 june 2023,June 28,News,June 28,,dgm_uap_dates_twt,386e5982cb06b4fb5c20296b643208aa,dgm_uap_dates_twt__386e5982cb06b4fb5c20296b643208aa
29 june 2023,June 29,Pipeline,June 29,,dgm_uap_dates_twt,283579266d5740435962cf33ed1e1b1e,dgm_uap_dates_twt__283579266d5740435962cf33ed1e1b1e
30 june 2023,June 30,Diplomat,June 30,,dgm_uap_dates_twt,19d0b96c9bbf592709b2d74f84e38c38,dgm_uap_dates_twt__19d0b96c9bbf592709b2d74f84e38c38
01 july 2023,July 1,Refinery,July 1,,dgm_uap_dates_twt,a2ac4a700e81d97be10e4679d324fa8c,dgm_uap_dates_twt__a2ac4a700e81d97be10e4679d324fa8c
02 july 2023,July 2,News,July 2,,dgm_uap_dates_twt,8ab3913a121b4d3873f7a911496f97e1,dgm_uap_dates_twt__8ab3913a121b4d3873f7a911496f97e1
03 july 2023,July 3,Exec,July 3,,dgm_uap_dates_twt,808f487f9380aeebfb6b2c6a4964b895,dgm_uap_dates_twt__808f487f9380aeebfb6b2c6a4964b895
04 july 2023,July 4,ForeignMinistry,July 4,,dgm_uap_dates_twt,16d5b97ba2a80af934b9f5e83d31af4d,dgm_uap_dates_twt__16d5b97ba2a80af934b9f5e83d31af4d
05 july 2023,July 5,CompanyKeyword,July 5,,dgm_uap_dates_twt,b26405bead682ba8c49abd19a67f9818,dgm_uap_dates_twt__b26405bead682ba8c49abd19a67f9818
06 july 2023,July 6,Diplomat,July 6,,dgm_uap_dates_twt,a29383bea3572ea6a4256c31c2fc8abc,dgm_uap_dates_twt__a29383bea3572ea6a4256c31c2fc8abc
07 july 2023,July 7,IndustryTerm,July 7,,dgm_uap_dates_twt,c925e7b4061eba66c0f045de112d7867,dgm_uap_dates_twt__c925e7b4061eba66c0f045de112d7867
08 july 2023,July 8,LegislativeCommittee,July 8,,dgm_uap_dates_twt,492cbd8172c0eee91e5a109ab9e5ff76,dgm_uap_dates_twt__492cbd8172c0eee91e5a109ab9e5ff76
09 july 2023,July 9,CompanyKeyword,July 9,,dgm_uap_dates_twt,468ac91c7225c73cc64f40ec2c96a7fc,dgm_uap_dates_twt__468ac91c7225c73cc64f40ec2c96a7fc
10 july 2023,July 10,LegislativeCommittee,July 10,,dgm_uap_dates_twt,bee31323a6085ba7574ba18c8fa9436d,dgm_uap_dates_twt__bee31323a6085ba7574ba18c8fa9436d
11 july 2023,July 11,Wells,July 11,,dgm_uap_dates_twt,23d7fad778bfb70326e8fe8e5de6453b,dgm_uap_dates_twt__23d7fad778bfb70326e8fe8e5de6453b
12 july 2023,July 12,AAEntity,July 12,,dgm_uap_dates_twt,f101331dec2908a8aee29d0bee908c89,dgm_uap_dates_twt__f101331dec2908a8aee29d0bee908c89
13 july 2023,July 13,News,July 13,,dgm_uap_dates_twt,1889013dcde091c0535ce52d593f981b,dgm_uap_dates_twt__1889013dcde091c0535ce52d593f981b
14 july 2023,July 14,Pipeline,July 14,,dgm_uap_dates_twt,53d2d6378012bc5c5ebdcdf6ea2e4e5c,dgm_uap_dates_twt__53d2d6378012bc5c5ebdcdf6ea2e4e5c
15 july 2023,July 15,AAEntity,July 15,,dgm_uap_dates_twt,f4ce2728a371b7315ead64a428cd2be9,dgm_uap_dates_twt__f4ce2728a371b7315ead64a428cd2be9
16 july 2023,July 16,CompanyKeyword,July 16,,dgm_uap_dates_twt,c7c76ebe2e5a1cdd894ed2e4f3c32dec,dgm_uap_dates_twt__c7c76ebe2e5a1cdd894ed2e4f3c32dec
17 july 2023,July 17,ForeignMinister,July 17,,dgm_uap_dates_twt,b5b8d11f1309027d881f690c0290c3d9,dgm_uap_dates_twt__b5b8d11f1309027d881f690c0290c3d9
18 july 2023,July 18,IndustryTerm,July 18,,dgm_uap_dates_twt,160d88143b6e1f932540d3895fb7b0d3,dgm_uap_dates_twt__160d88143b6e1f932540d3895fb7b0d3
19 july 2023,July 19,Legislator,July 19,,dgm_uap_dates_twt,5eeac62d395a2e0ef715cf9e7415b88a,dgm_uap_dates_twt__5eeac62d395a2e0ef715cf9e7415b88a
20 july 2023,July 20,Refinery,July 20,,dgm_uap_dates_twt,ba3673aa87fdd6084af269d625b8aebe,dgm_uap_dates_twt__ba3673aa87fdd6084af269d625b8aebe
21 july 2023,July 21,Pipeline,July 21,,dgm_uap_dates_twt,caa9b686ff5810adf1fe1679d3ab1328,dgm_uap_dates_twt__caa9b686ff5810adf1fe1679d3ab1328
22 july 2023,July 22,FTO,July 22,,dgm_uap_dates_twt,ea461326a32d4bb209843f89e55cd90b,dgm_uap_dates_twt__ea461326a32d4bb209843f89e55cd90b
23 july 2023,July 23,Shipping,July 23,,dgm_uap_dates_twt,7bdbe0d187905f39dc396a2b9cc91f66,dgm_uap_dates_twt__7bdbe0d187905f39dc396a2b9cc91f66
24 july 2023,July 24,FTO,July 24,,dgm_uap_dates_twt,ec03c06bb9cee9c4d42dad79dd427f5d,dgm_uap_dates_twt__ec03c06bb9cee9c4d42dad79dd427f5d
25 july 2023,July 25,Wells,July 25,,dgm_uap_dates_twt,8ec54f477544b15f1911be1f6d4e945b,dgm_uap_dates_twt__8ec54f477544b15f1911be1f6d4e945b
26 july 2023,July 26,Diplomat,July 26,,dgm_uap_dates_twt,4d1df8e4caa07ab140f1a63dc887c521,dgm_uap_dates_twt__4d1df8e4caa07ab140f1a63dc887c521
27 july 2023,July 27,Diplomat,July 27,,dgm_uap_dates_twt,e749a66e2ff28d15d0d522bb6d66c9a9,dgm_uap_dates_twt__e749a66e2ff28d15d0d522bb6d66c9a9
28 july 2023,July 28,ForeignMinister,July 28,,dgm_uap_dates_twt,8498bad23bc2c87c81b80ca9e9d1a9fc,dgm_uap_dates_twt__8498bad23bc2c87c81b80ca9e9d1a9fc
29 july 2023,July 29,Exec,July 29,,dgm_uap_dates_twt,a1e5ff5bbfef8d4f4b2be15df21f9bfb,dgm_uap_dates_twt__a1e5ff5bbfef8d4f4b2be15df21f9bfb
30 july 2023,July 30,Wells,July 30,,dgm_uap_dates_twt,deff5ac3a0930ae0399231baebe5c3fa,dgm_uap_dates_twt__deff5ac3a0930ae0399231baebe5c3fa
31 july 2023,July 31,ForeignMinister,July 31,,dgm_uap_dates_twt,6262c582ee39fecd3743e447ddc75149,dgm_uap_dates_twt__6262c582ee39fecd3743e447ddc75149
01 august 2023,August 1,space,August 1,,dgm_uap_dates_twt,9f2dad8a50e1a552b43c86bb8b1c6cd5,dgm_uap_dates_twt__9f2dad8a50e1a552b43c86bb8b1c6cd5
02 august 2023,August 2,ForeignMinister,August 2,,dgm_uap_dates_twt,16293ace79debe3b077d524d9287901a,dgm_uap_dates_twt__16293ace79debe3b077d524d9287901a
03 august 2023,August 3,IndustryTerm,August 3,,dgm_uap_dates_twt,a517f17d5393ce29a8c725fb9fd96b4e,dgm_uap_dates_twt__a517f17d5393ce29a8c725fb9fd96b4e
04 august 2023,August 4,Legislator,August 4,,dgm_uap_dates_twt,b50adcd7882eb8a9d4255e9809e93662,dgm_uap_dates_twt__b50adcd7882eb8a9d4255e9809e93662
05 august 2023,August 5,space,August 5,,dgm_uap_dates_twt,eb49a61709e0ca4696718007106a17e5,dgm_uap_dates_twt__eb49a61709e0ca4696718007106a17e5
06 august 2023,August 6,Consulates,August 6,,dgm_uap_dates_twt,fd701ba3c2da41af367fdc36b5922309,dgm_uap_dates_twt__fd701ba3c2da41af367fdc36b5922309
07 august 2023,August 7,Person,August 7,,dgm_uap_dates_twt,e0fb7feafc2b6afa30ea1cfdcc0770fd,dgm_uap_dates_twt__e0fb7feafc2b6afa30ea1cfdcc0770fd
08 august 2023,August 8,Wells,August 8,,dgm_uap_dates_twt,285d46777e216fcaf0ad6681151aa723,dgm_uap_dates_twt__285d46777e216fcaf0ad6681151aa723
09 august 2023,August 9,FTO,August 9,,dgm_uap_dates_twt,e97bb544adff25a5843fdbad33319069,dgm_uap_dates_twt__e97bb544adff25a5843fdbad33319069
10 august 2023,August 10,space,August 10,,dgm_uap_dates_twt,0d792acc358f9f0874795ac4aa772bb6,dgm_uap_dates_twt__0d792acc358f9f0874795ac4aa772bb6
11 august 2023,August 11,ForeignMinister,August 11,,dgm_uap_dates_twt,8754d184c62dee3190a34d2187e786fd,dgm_uap_dates_twt__8754d184c62dee3190a34d2187e786fd
12 august 2023,August 12,Exec,August 12,,dgm_uap_dates_twt,939f24f9e92145eb69f332bd0a67d5f1,dgm_uap_dates_twt__939f24f9e92145eb69f332bd0a67d5f1
13 august 2023,August 13,IndustryTerm,August 13,,dgm_uap_dates_twt,bb8e3b6423d1f5c08dfcddbd5159121b,dgm_uap_dates_twt__bb8e3b6423d1f5c08dfcddbd5159121b
14 august 2023,August 14,DiplomaticFacilities,August 14,,dgm_uap_dates_twt,53d613e8d8a4789f87638f86782ec236,dgm_uap_dates_twt__53d613e8d8a4789f87638f86782ec236
15 august 2023,August 15,DiplomaticFacilities,August 15,,dgm_uap_dates_twt,7a5042f8e7f4371dcd48ea46021fe56e,dgm_uap_dates_twt__7a5042f8e7f4371dcd48ea46021fe56e
16 august 2023,August 16,Legislator,August 16,,dgm_uap_dates_twt,9ed17c2910056c6b0a6bb0874c58c4ee,dgm_uap_dates_twt__9ed17c2910056c6b0a6bb0874c58c4ee
17 august 2023,August 17,DiplomaticFacilities,August 17,,dgm_uap_dates_twt,419f22d68caed40121e81c3055e96eed,dgm_uap_dates_twt__419f22d68caed40121e81c3055e96eed
18 august 2023,August 18,space,August 18,,dgm_uap_dates_twt,e268fe73c19c8f14c59c57f6584ebef3,dgm_uap_dates_twt__e268fe73c19c8f14c59c57f6584ebef3
19 august 2023,August 19,LegislativeCommittee,August 19,,dgm_uap_dates_twt,45d1af377eb69331fc97edf83c5731a3,dgm_uap_dates_twt__45d1af377eb69331fc97edf83c5731a3
20 august 2023,August 20,Wells,August 20,,dgm_uap_dates_twt,a24f36524190de4454293bfc286debb8,dgm_uap_dates_twt__a24f36524190de4454293bfc286debb8
21 august 2023,August 21,LegislativeCommittee,August 21,,dgm_uap_dates_twt,b72357b61431a8fa60101bfe7ca030b3,dgm_uap_dates_twt__b72357b61431a8fa60101bfe7ca030b3
22 august 2023,August 22,News,August 22,,dgm_uap_dates_twt,4498634952d6a8467bdae9f945be56a0,dgm_uap_dates_twt__4498634952d6a8467bdae9f945be56a0
23 august 2023,August 23,FTO,August 23,,dgm_uap_dates_twt,817ce5412c44186fa933bc3672e8d958,dgm_uap_dates_twt__817ce5412c44186fa933bc3672e8d958
24 august 2023,August 24,Refinery,August 24,,dgm_uap_dates_twt,d85162a7f2337554e9fe354bbea52305,dgm_uap_dates_twt__d85162a7f2337554e9fe354bbea52305
25 august 2023,August 25,space,August 25,,dgm_uap_dates_twt,29f76ccffaba339a1d0642fc207d232b,dgm_uap_dates_twt__29f76ccffaba339a1d0642fc207d232b
26 august 2023,August 26,space,August 26,,dgm_uap_dates_twt,09312f1a0c91ef689faa641ce2a34ac7,dgm_uap_dates_twt__09312f1a0c91ef689faa641ce2a34ac7
27 august 2023,August 27,Consulates,August 27,,dgm_uap_dates_twt,7f6a3e2b6b9417a9cd0d3792d4dee49f,dgm_uap_dates_twt__7f6a3e2b6b9417a9cd0d3792d4dee49f
28 august 2023,August 28,Organization,August 28,,dgm_uap_dates_twt,1ab3ce46b02abb0435764d2f53c6f821,dgm_uap_dates_twt__1ab3ce46b02abb0435764d2f53c6f821
29 august 2023,August 29,Refinery,August 29,,dgm_uap_dates_twt,0a8e799b7b251b56badfe771f8cbbd9c,dgm_uap_dates_twt__0a8e799b7b251b56badfe771f8cbbd9c
30 august 2023,August 30,ForeignMinister,August 30,,dgm_uap_dates_twt,6dbc2bce8b863e79b29b575184cb5b63,dgm_uap_dates_twt__6dbc2bce8b863e79b29b575184cb5b63
31 august 2023,August 31,Exec,August 31,,dgm_uap_dates_twt,5c455507d5bdfd584cdde2da082d25a7,dgm_uap_dates_twt__5c455507d5bdfd584cdde2da082d25a7
01 september 2023,September 1,LegislativeCommittee,September 1,,dgm_uap_dates_twt,ed67317bd33a15707196ae59af28f8b7,dgm_uap_dates_twt__ed67317bd33a15707196ae59af28f8b7
02 september 2023,September 2,Organization,September 2,,dgm_uap_dates_twt,0cd01225d83dfeee67e123dc695f5124,dgm_uap_dates_twt__0cd01225d83dfeee67e123dc695f5124
03 september 2023,September 3,DiplomaticFacilities,September 3,,dgm_uap_dates_twt,f6de42fdbec3229413e0ae0437902b18,dgm_uap_dates_twt__f6de42fdbec3229413e0ae0437902b18
04 september 2023,September 4,Exec,September 4,,dgm_uap_dates_twt,b27843f3544e106634230cf3ca9d6336,dgm_uap_dates_twt__b27843f3544e106634230cf3ca9d6336
05 september 2023,September 5,Shipping,September 5,,dgm_uap_dates_twt,ec071decda59a21a7669f338068edc8e,dgm_uap_dates_twt__ec071decda59a21a7669f338068edc8e
06 september 2023,September 6,AAEntity,September 6,,dgm_uap_dates_twt,78ab9c86795c058d9513cd507a7c29d8,dgm_uap_dates_twt__78ab9c86795c058d9513cd507a7c29d8
07 september 2023,September 7,Media,September 7,,dgm_uap_dates_twt,6ba9cb9a09be6711d47cf5e3093dee9e,dgm_uap_dates_twt__6ba9cb9a09be6711d47cf5e3093dee9e
08 september 2023,September 8,Refinery,September 8,,dgm_uap_dates_twt,8c7cf17312809d438a75e53f2abdd360,dgm_uap_dates_twt__8c7cf17312809d438a75e53f2abdd360
09 september 2023,September 9,AAEntity,September 9,,dgm_uap_dates_twt,aabfaf9a95968eb02cd428d7954ae495,dgm_uap_dates_twt__aabfaf9a95968eb02cd428d7954ae495
10 september 2023,September 10,Organization,September 10,,dgm_uap_dates_twt,1b9cffe0cfce1a7471e5847a272c28cc,dgm_uap_dates_twt__1b9cffe0cfce1a7471e5847a272c28cc
11 september 2023,September 11,ForeignMinister,September 11,,dgm_uap_dates_twt,7dcdc0f25ef4ba62b4221799391513c4,dgm_uap_dates_twt__7dcdc0f25ef4ba62b4221799391513c4
12 september 2023,September 12,Media,September 12,,dgm_uap_dates_twt,1d16b5d551234625982a5f0420f38eef,dgm_uap_dates_twt__1d16b5d551234625982a5f0420f38eef
13 september 2023,September 13,DiplomaticFacilities,September 13,,dgm_uap_dates_twt,6ed3f52d79e29bf2c80c75dbea6e9aa1,dgm_uap_dates_twt__6ed3f52d79e29bf2c80c75dbea6e9aa1
14 september 2023,September 14,IndustryTerm,September 14,,dgm_uap_dates_twt,9876cd2bb52ee9e73620826b54ac2f9f,dgm_uap_dates_twt__9876cd2bb52ee9e73620826b54ac2f9f
15 september 2023,September 15,Wells,September 15,,dgm_uap_dates_twt,826a92c18dded57a77e424aaadcb0291,dgm_uap_dates_twt__826a92c18dded57a77e424aaadcb0291
16 september 2023,September 16,FTO,September 16,,dgm_uap_dates_twt,609c3d5450db3d43aa43e0f6c8e31493,dgm_uap_dates_twt__609c3d5450db3d43aa43e0f6c8e31493
17 september 2023,September 17,Media,September 17,,dgm_uap_dates_twt,87e071e3b4f4c773776a1c6c122f7730,dgm_uap_dates_twt__87e071e3b4f4c773776a1c6c122f7730
18 september 2023,September 18,Shipping,September 18,,dgm_uap_dates_twt,62cf0ef280303208a73361fedeb88659,dgm_uap_dates_twt__62cf0ef280303208a73361fedeb88659
19 september 2023,September 19,News,September 19,,dgm_uap_dates_twt,f678b7400294890fdbf9256bee525fbc,dgm_uap_dates_twt__f678b7400294890fdbf9256bee525fbc
20 september 2023,September 20,Keyphrase,September 20,,dgm_uap_dates_twt,a3cd69bdc0e5c41e3633671da9f313ee,dgm_uap_dates_twt__a3cd69bdc0e5c41e3633671da9f313ee
21 september 2023,September 21,Exec,September 21,,dgm_uap_dates_twt,5c2c382be80a81ea5d6defe270c4412a,dgm_uap_dates_twt__5c2c382be80a81ea5d6defe270c4412a
22 september 2023,September 22,Keyphrase,September 22,,dgm_uap_dates_twt,46d74226bfc3a1640fc8b3b0d2c87db0,dgm_uap_dates_twt__46d74226bfc3a1640fc8b3b0d2c87db0
23 september 2023,September 23,ForeignMinistry,September 23,,dgm_uap_dates_twt,fd12904ca0ea248b72a561b369549b37,dgm_uap_dates_twt__fd12904ca0ea248b72a561b369549b37
24 september 2023,September 24,ForeignMinister,September 24,,dgm_uap_dates_twt,bdb8c1a490b348a5a08da5d3d6ee509a,dgm_uap_dates_twt__bdb8c1a490b348a5a08da5d3d6ee509a
25 september 2023,September 25,Organization,September 25,,dgm_uap_dates_twt,3add53290c3ebfb50a17cbe46687646d,dgm_uap_dates_twt__3add53290c3ebfb50a17cbe46687646d
26 september 2023,September 26,Shipping,September 26,,dgm_uap_dates_twt,c78c8350b5086b808cb12e8cd720080a,dgm_uap_dates_twt__c78c8350b5086b808cb12e8cd720080a
27 september 2023,September 27,ForeignMinistry,September 27,,dgm_uap_dates_twt,0b4eb80b5e09aad2845914af44995d68,dgm_uap_dates_twt__0b4eb80b5e09aad2845914af44995d68
28 september 2023,September 28,CompanyKeyword,September 28,,dgm_uap_dates_twt,69d77870c17638f8d22ecdca10494dac,dgm_uap_dates_twt__69d77870c17638f8d22ecdca10494dac
