german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
uhlenwinkel,"Uhlenwinkel in Gelsenkirchen, Germany",51.5854361,7.0404687,1,,,,Pipeline,"Uhlenwinkel in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,9d4da5f5fac3bb8d4c775a8c6ca54351,german_fires_gelsenkirchen_locations__9d4da5f5fac3bb8d4c775a8c6ca54351
uhustrasse,"Uhustrasse in Gelsenkirchen, Germany",51.5685943,7.0535353,1,,,,CompanyKeyword,"Uhustrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,e4ee8ef84f9f90a84b9891bd8e66f0d2,german_fires_gelsenkirchen_locations__e4ee8ef84f9f90a84b9891bd8e66f0d2
ulfkotter strasse,"Ulfkotter Strasse in Gelsenkirchen, Germany",51.6111903,7.028507,1,,,,DiplomaticFacilities,"Ulfkotter Strasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,60c54e1188c69922fc75e3fbaafa6b4c,german_fires_gelsenkirchen_locations__60c54e1188c69922fc75e3fbaafa6b4c
ulmenstrasse,"Ulmenstrasse in Gelsenkirchen, Germany",51.4988475,7.118017,1,,,,DiplomaticFacilities,"Ulmenstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,2ce591ba187cb70b095df8e9f3727d1f,german_fires_gelsenkirchen_locations__2ce591ba187cb70b095df8e9f3727d1f
ulrichstrasse,"Ulrichstrasse in Gelsenkirchen, Germany",51.5504674,7.0881826,1,,,,Media,"Ulrichstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,4e392954b1ca9961302b0169e0cbef6f,german_fires_gelsenkirchen_locations__4e392954b1ca9961302b0169e0cbef6f
unkelstrasse,"Unkelstrasse in Gelsenkirchen, Germany",51.5210663,7.1010335,1,,,,LegislativeCommittee,"Unkelstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,5524d93785bcef6367069c4ebc755f35,german_fires_gelsenkirchen_locations__5524d93785bcef6367069c4ebc755f35
urbanusstrasse,"Urbanusstrasse in Gelsenkirchen, Germany",51.576877,7.0485874,1,,,,Wells,"Urbanusstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,be346648653e7572cdf064b24895a25c,german_fires_gelsenkirchen_locations__be346648653e7572cdf064b24895a25c
urban-von-vorst-weg,"Urban-von-Vorst-Weg in Gelsenkirchen, Germany",51.5847266,7.0458397,1,,,,ForeignMinistry,"Urban-von-Vorst-Weg in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,eb69074852f620afff795e55ec43a37d,german_fires_gelsenkirchen_locations__eb69074852f620afff795e55ec43a37d
urnenfeldstrasse,"Urnenfeldstrasse in Gelsenkirchen, Germany",51.5770264,7.059291,1,,,,CompanyKeyword,"Urnenfeldstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,fabb96e3b8a56180a17056b5a643c924,german_fires_gelsenkirchen_locations__fabb96e3b8a56180a17056b5a643c924
uteweg,"Uteweg in Gelsenkirchen, Germany",51.5830517,7.1158751,1,,,,Consulates,"Uteweg in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,5d9817997f5230dc5c31412468f63b39,german_fires_gelsenkirchen_locations__5d9817997f5230dc5c31412468f63b39
valentinshof,"Valentinshof in Gelsenkirchen, Germany",51.6035788,7.0572913,1,,,,Media,"Valentinshof in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,e7ae233576584d46beff58ae5dbf0d64,german_fires_gelsenkirchen_locations__e7ae233576584d46beff58ae5dbf0d64
valentinstrasse,"Valentinstrasse in Gelsenkirchen, Germany",51.6028041,7.0568042,1,,,,ForeignMinister,"Valentinstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,c0fc038f237950bd999788e28b6349ba,german_fires_gelsenkirchen_locations__c0fc038f237950bd999788e28b6349ba
vandalenstrasse,"Vandalenstrasse in Gelsenkirchen, Germany",51.5185977,7.1295279,1,,,,CompanyKeyword,"Vandalenstrasse in Gelsenkirchen, Germany",,german_fires_gelsenkirchen_locations,53945d8a04aec8fbaa966fc632bd4298,german_fires_gelsenkirchen_locations__53945d8a04aec8fbaa966fc632bd4298
