keyword,keyword_upper,caption_name,location,location_lower,location (state),type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
dallasdepartmentofsanitation,DallasDepartmentofSanitation,Dallas Department of Sanitation,Dallas,dallas,,SLGAgency,,188120,3140002,Slgagency,Dallas Department of Sanitation,,EO_Mentionee,d4529a41b8962a84e55dd11ad35f81e0,EO_Mentionee__d4529a41b8962a84e55dd11ad35f81e0
dallasdepartmentofwaterutilities,DallasDepartmentofWaterUtilities,Dallas Department of Water,Dallas,dallas,,SLGAgency,,188120;188242,3140002,Slgagency,Dallas Department of Water,,EO_Mentionee,db3b063677dd6492c09a5e4dfd17cbfd,EO_Mentionee__db3b063677dd6492c09a5e4dfd17cbfd
houstondepartmentofparksandrecreation,HoustonDepartmentofParksandRecreation,Houston Department of Parks and Recreation,Houston,houston,,SLGAgency,,188120,3140002,Slgagency,Houston Department of Parks and Recreation,,EO_Mentionee,1d1606215fefafaeef038fc1cb3f5fda,EO_Mentionee__1d1606215fefafaeef038fc1cb3f5fda
houstonhealthdepartment,HoustonHealthDepartment,Houston Department of Health,Houston,houston,,SLGAgency,,188120;188124,3140002,Slgagency,Houston Department of Health,,EO_Mentionee,a33424011089c515e8e29ec29415d36b,EO_Mentionee__a33424011089c515e8e29ec29415d36b
houstondepartmentofhousingandcommunitydevelopment,HoustonDepartmentofHousingandCommunityDevelopment,Houston Department of Housing and Community Development,Houston,houston,,SLGAgency,,188120;188289,3140002,Slgagency,Houston Department of Housing and Community Development,,EO_Mentionee,45ad9eefaadc634b6da6ca810abdf87b,EO_Mentionee__45ad9eefaadc634b6da6ca810abdf87b
miamidepartmentofparksandrecreation,MiamiDepartmentofparksandRecreation,Miami Department of Parks and Recreation,Miami,miami,,SLGAgency,,188120,3140002,Slgagency,Miami Department of Parks and Recreation,,EO_Mentionee,95d84df95a01b905debc8d9b037924f4,EO_Mentionee__95d84df95a01b905debc8d9b037924f4
miamidadecountydepartmentofhealth,MiamiDadeCountyDepartmentofHealth,Miami-Dade County Department of Health,Miami,miami,,SLGAgency,,188120;188124,3140002,Slgagency,Miami-Dade County Department of Health,,EO_Mentionee,c9bc09b657761e242bb8871c6643c631,EO_Mentionee__c9bc09b657761e242bb8871c6643c631
miamidadecountydepartmentoftransportation,MiamiDadeCountyDepartmentofTransportation,Miami-Dade County Department of Transportation,Miami,miami,,SLGAgency,,188120,3140002,Slgagency,Miami-Dade County Department of Transportation,,EO_Mentionee,e288e2104bb034b4a0dca15a0fec1c38,EO_Mentionee__e288e2104bb034b4a0dca15a0fec1c38
miamidadecountypublicschools,MiamiDadeCountyPublicSchools,Miami-Dade County Public Schools,Miami,miami,,SLGAgency,,188120;188114,3140002,Slgagency,Miami-Dade County Public Schools,,EO_Mentionee,a73a235930efa1e65f279ab098edf258,EO_Mentionee__a73a235930efa1e65f279ab098edf258
miamidadecountydepartmentofwaterandsewer,MiamiDadeCountyDepartmentofWaterandSewer,Miami-Dade County Department of Water and Sewer,Miami,miami,,SLGAgency,,188120;188242,3140002,Slgagency,Miami-Dade County Department of Water and Sewer,,EO_Mentionee,c1765aceb7924a032c0b530a0942db88,EO_Mentionee__c1765aceb7924a032c0b530a0942db88
philadelphiadepartmentofparksandrecreation,PhiladelphiaDepartmentofParksandRecreation,Philadelphia Department of Parks and Recreation,Philadelphia,philadelphia,,SLGAgency,,188120,3140002,Slgagency,Philadelphia Department of Parks and Recreation,,EO_Mentionee,21bdc74409f46b1784b3edc06202ca78,EO_Mentionee__21bdc74409f46b1784b3edc06202ca78
philadelphiadepartmentofpublichealth,PhiladelphiaDepartmentofPublicHealth,Philadelphia Department of Public Health,Philadelphia,philadelphia,,SLGAgency,,188120;188124,3140002,Slgagency,Philadelphia Department of Public Health,,EO_Mentionee,68c02a5888bbc876b42f1d727550a036,EO_Mentionee__68c02a5888bbc876b42f1d727550a036
"philadelphiaofficeoftransportation,infrastructureandsustainability","PhiladelphiaOfficeofTransportation,InfrastructureandSustainability","Philadelphia Office of Transportation, Infrastructure and Sustainability",Philadelphia,philadelphia,,SLGAgency,,188120,3140002,Slgagency,"Philadelphia Office of Transportation, Infrastructure and Sustainability",,EO_Mentionee,729d3fc5f01b831d1786eb7d1043195b,EO_Mentionee__729d3fc5f01b831d1786eb7d1043195b
philadelphiahousingauthority,PhiladelphiaHousingAuthority,Philadelphia Housing Authority,Philadelphia,philadelphia,,SLGAgency,,188120;188289,3140002,Slgagency,Philadelphia Housing Authority,,EO_Mentionee,42252677de1a83a9289949334889880c,EO_Mentionee__42252677de1a83a9289949334889880c
detroitdepartmentofparksandrecreation,DetroitDepartmentofParksandRecreation,Detroit Department of Parks and Recreation,Detroit,detroit,,SLGAgency,,188120,3140002,Slgagency,Detroit Department of Parks and Recreation,,EO_Mentionee,f165e57f429e2f9c49f770cb637dd693,EO_Mentionee__f165e57f429e2f9c49f770cb637dd693
detroithealthdepartment,DetroitHealthDepartment,Detroit Health Department,Detroit,detroit,,SLGAgency,,188120;188124,3140002,Slgagency,Detroit Health Department,,EO_Mentionee,bc6912464676d3fac7494680f2a2aa45,EO_Mentionee__bc6912464676d3fac7494680f2a2aa45
detroithousingandrevitalizationdepartment,DetroitHousingandRevitalizationDepartment,Detroit Housing and Revitalization Department,Detroit,detroit,,SLGAgency,,188120;188289,3140002,Slgagency,Detroit Housing and Revitalization Department,,EO_Mentionee,1396c5807d617f8c60101ec6bc813363,EO_Mentionee__1396c5807d617f8c60101ec6bc813363
detroitwaterandseweragedepartment,DetroitWaterandSewerageDepartment,Detroit Department of Water and Sewerage,Detroit,detroit,,SLGAgency,,188120;188242,3140002,Slgagency,Detroit Department of Water and Sewerage,,EO_Mentionee,05ea1094104dbd44341460144828aaf3,EO_Mentionee__05ea1094104dbd44341460144828aaf3
"detroitbuildings,safety,engineeringandenvironmentaldepartment","DetroitBuildings,Safety,EngineeringandEnvironmentalDepartment","Detroit Buildings, Safety, Engineering and Environmental Department",Detroit,detroit,,SLGAgency,,188120,3140002,Slgagency,"Detroit Buildings, Safety, Engineering and Environmental Department",,EO_Mentionee,cdc0d2389da7b484d4b0655e701f8fed,EO_Mentionee__cdc0d2389da7b484d4b0655e701f8fed
atlantadepartmentofparksandrecreation,AtlantaDepartmentofParksandRecreation,Atlanta Department of Parks and Recreation,Atlanta,atlanta,,SLGAgency,,188120,3140002,Slgagency,Atlanta Department of Parks and Recreation,,EO_Mentionee,26c4902049161aaac494e7780fb2e674,EO_Mentionee__26c4902049161aaac494e7780fb2e674
atlantadepartmentofpublicworks,AtlantaDepartmentofPublicWorks,Atlanta Department of Public Works,Atlanta,atlanta,,SLGAgency,,188120,3140002,Slgagency,Atlanta Department of Public Works,,EO_Mentionee,7b52352bccd00d04653fdcb590a049e2,EO_Mentionee__7b52352bccd00d04653fdcb590a049e2
atlantadepartmentoftransportation,AtlantaDepartmentofTransportation,Atlanta Department of Transportation,Atlanta,atlanta,,SLGAgency,,188120,3140002,Slgagency,Atlanta Department of Transportation,,EO_Mentionee,5eca45815d5ad21398710a2920e33f67,EO_Mentionee__5eca45815d5ad21398710a2920e33f67
atlantadepartmentofcityplanning,AtlantaDepartmentofCityPlanning,Atlanta Department of City Planning,Atlanta,atlanta,,SLGAgency,,188120,3140002,Slgagency,Atlanta Department of City Planning,,EO_Mentionee,2dd4b48fe4656a3bf9a43e647ca5d218,EO_Mentionee__2dd4b48fe4656a3bf9a43e647ca5d218
atlantadepartmentofwatershedmanagement,AtlantaDepartmentofWatershedManagement,Atlanta Department of Watershed Management,Atlanta,atlanta,,SLGAgency,,188120;188133,3140002,Slgagency,Atlanta Department of Watershed Management,,EO_Mentionee,76a9906466b4b9335a5e24786c8d7ca4,EO_Mentionee__76a9906466b4b9335a5e24786c8d7ca4
fultoncountydepartmentofpublichealth,FultonCountyDepartmentofPublicHealth,Fulton County Department of Public Health,Atlanta,atlanta,,SLGAgency,,188120;188124,3140002,Slgagency,Fulton County Department of Public Health,,EO_Mentionee,69126fea07bd3c56239a03442d0245b0,EO_Mentionee__69126fea07bd3c56239a03442d0245b0
chicagoparksdistrict,ChicagoParksDistrict,Chicago Parks District,Chicago,chicago,,SLGAgency,,188120,3140002,Slgagency,Chicago Parks District,,EO_Mentionee,6ed9e95af0b9fe8ebf71a2793bcdeacf,EO_Mentionee__6ed9e95af0b9fe8ebf71a2793bcdeacf
chicagodepartmentofpublichealth,ChicagoDepartmentofPublicHealth,Chicago Department of Public Health,Chicago,chicago,,SLGAgency,,188120;188124,3140002,Slgagency,Chicago Department of Public Health,,EO_Mentionee,960add25381c855d0789d25d00b78730,EO_Mentionee__960add25381c855d0789d25d00b78730
chicagodepartmentoftransportation,ChicagoDepartmentofTransportation,Chicago Department of Transportation,Chicago,chicago,,SLGAgency,,188120,3140002,Slgagency,Chicago Department of Transportation,,EO_Mentionee,091b1898352a578e38609c2c658b70b5,EO_Mentionee__091b1898352a578e38609c2c658b70b5
chicagohousingauthority,ChicagoHousingAuthority,Chicago Housing Authority,Chicago,chicago,,SLGAgency,,188120;188289,3140002,Slgagency,Chicago Housing Authority,,EO_Mentionee,bfed2c37b37e44aa523fe4955319fb9b,EO_Mentionee__bfed2c37b37e44aa523fe4955319fb9b
chicagodepartmentofstreetsandsanitation,ChicagoDepartmentofStreetsandSanitation,Chicago Department of Streets and Sanitation,Chicago,chicago,,SLGAgency,,188120,3140002,Slgagency,Chicago Department of Streets and Sanitation,,EO_Mentionee,ca2d816aec5decffccda3e0d22ed3c5e,EO_Mentionee__ca2d816aec5decffccda3e0d22ed3c5e
chicagodepartmentofwatermanagement,ChicagoDepartmentofWaterManagement,Chicago Department of Water Management,Chicago,chicago,,SLGAgency,,188120;188242,3140002,Slgagency,Chicago Department of Water Management,,EO_Mentionee,90c4f37dff4cc9160c0155d6da08d69e,EO_Mentionee__90c4f37dff4cc9160c0155d6da08d69e
sandiegodepartmentofparksandrecreation,SanDiegoDepartmentofParksandRecreation,San Diego Department of Parks and Recreation,San Diego,san diego,,SLGAgency,,188120,3140002,Slgagency,San Diego Department of Parks and Recreation,,EO_Mentionee,b7064abd63bd9e7a73523d5583f6f912,EO_Mentionee__b7064abd63bd9e7a73523d5583f6f912
sandiegocountyhealth&humanservicesagency,SanDiegoCountyHealth&HumanServicesAgency,San Diego County Health & Human Services Agency,San Diego,san diego,,SLGAgency,,188120;188124,3140002,Slgagency,San Diego County Health & Human Services Agency,,EO_Mentionee,09d3ff35917916e8d97524d1fb8776c8,EO_Mentionee__09d3ff35917916e8d97524d1fb8776c8
sandiegocountytransportationdivision,SanDiegoCountyTransportationDivision,San Diego County Transportation Division,San Diego,san diego,,SLGAgency,,188120,3140002,Slgagency,San Diego County Transportation Division,,EO_Mentionee,b56732c88e0272b0a5bc9431873dd21c,EO_Mentionee__b56732c88e0272b0a5bc9431873dd21c
sandiegohousingcommission,SanDiegoHousingCommission,San Diego Housing Commission,San Diego,san diego,,SLGAgency,,188120;188289,3140002,Slgagency,San Diego Housing Commission,,EO_Mentionee,af106aaea3d43ae41664a4746a552271,EO_Mentionee__af106aaea3d43ae41664a4746a552271
sandiegodepartmentofenvironmentalservices,SanDiegoDepartmentofEnvironmentalServices,San Diego Department of Environmental Services,San Diego,san diego,,SLGAgency,,188120;188133,3140002,Slgagency,San Diego Department of Environmental Services,,EO_Mentionee,d6f53250b4243d4c0d6578aeb3f97aa3,EO_Mentionee__d6f53250b4243d4c0d6578aeb3f97aa3
sandiegodepartmentofpublicutilities,SanDiegoDepartmentofPublicUtilities,San Diego Department of Public Utilities,San Diego,san diego,,SLGAgency,,188120;188133,3140002,Slgagency,San Diego Department of Public Utilities,,EO_Mentionee,59268afd6b3564e306354521ff65f33b,EO_Mentionee__59268afd6b3564e306354521ff65f33b
columbusrecreationandparksdepartment,ColumbusRecreationandParksDepartment,Columbus Recreation and Parks Department,Columbus,columbus,,SLGAgency,,188120,3140002,Slgagency,Columbus Recreation and Parks Department,,EO_Mentionee,d9ea764d598195c999ba3086054cfd7f,EO_Mentionee__d9ea764d598195c999ba3086054cfd7f
columbuspublichealth,ColumbusPublicHealth,Columbus Public Health,Columbus,columbus,,SLGAgency,,188120;188124,3140002,Slgagency,Columbus Public Health,,EO_Mentionee,cccd5f1dc48dc1d184979d26db952cb2,EO_Mentionee__cccd5f1dc48dc1d184979d26db952cb2
columbusdepartmentofeducation,ColumbusDepartmentofEducation,Columbus Department of Education,Columbus,columbus,,SLGAgency,,188120;188114,3140002,Slgagency,Columbus Department of Education,,EO_Mentionee,7a4875fe35d7949a82d159e8b5b39b57,EO_Mentionee__7a4875fe35d7949a82d159e8b5b39b57
columbusmetropolitanhousingauthority,ColumbusMetropolitanHousingAuthority,Columbus Metropolitan Housing Authority,Columbus,columbus,,SLGAgency,,188120;188289,3140002,Slgagency,Columbus Metropolitan Housing Authority,,EO_Mentionee,a32725713931c3f936476fc1b8ae0988,EO_Mentionee__a32725713931c3f936476fc1b8ae0988
columbusdepartmentofpublicservice,ColumbusDepartmentofPublicService,Columbus Department of Public Service,Columbus,columbus,,SLGAgency,,188120,3140002,Slgagency,Columbus Department of Public Service,,EO_Mentionee,0dbbdc8d93417508780499d70931d0fa,EO_Mentionee__0dbbdc8d93417508780499d70931d0fa
columbusdepartmentofpublicutilities,ColumbusDepartmentofPublicUtilities,Columbus Department of Public Utilities,Columbus,columbus,,SLGAgency,,188120;188133,3140002,Slgagency,Columbus Department of Public Utilities,,EO_Mentionee,c01c0420791ccb4feff6840b3919cf9a,EO_Mentionee__c01c0420791ccb4feff6840b3919cf9a
mecklenburgcountyparksandrecreation,MecklenburgCountyParksandRecreation,Mecklenburg County Parks and Recreation,Charlotte,charlotte,,SLGAgency,,188120,3140002,Slgagency,Mecklenburg County Parks and Recreation,,EO_Mentionee,8495d849825a33db3e358b16959c2df0,EO_Mentionee__8495d849825a33db3e358b16959c2df0
mecklenburgcountydepartmentofhealth,MecklenburgCountyDepartmentofHealth,Mecklenburg County Department of Health,Charlotte,charlotte,,SLGAgency,,188120;188124,3140002,Slgagency,Mecklenburg County Department of Health,,EO_Mentionee,c3be320cbd81b94681ef96d258124a8e,EO_Mentionee__c3be320cbd81b94681ef96d258124a8e
charlottemecklenburgschoolsboardofeducation,CharlotteMecklenburgSchoolsBoardofEducation,Charlotte-Mecklenburg Schools Board of Education,Charlotte,charlotte,,SLGAgency,,188120;188114,3140002,Slgagency,Charlotte-Mecklenburg Schools Board of Education,,EO_Mentionee,7be1169425d548afb5529cf83e4f044d,EO_Mentionee__7be1169425d548afb5529cf83e4f044d
charlottewater,CharlotteWater,Charlotte Water Department,Charlotte,charlotte,,SLGAgency,,188120;188242,3140002,Slgagency,Charlotte Water Department,,EO_Mentionee,e7cb825d3a631a520af0a34fb0a6e772,EO_Mentionee__e7cb825d3a631a520af0a34fb0a6e772
sanantoniometropolitanhealthdistrict,SanAntonioMetropolitanHealthDistrict,San Antonio Metropolitan Health District,San Antonio,san antonio,,SLGAgency,,188120;188124,3140002,Slgagency,San Antonio Metropolitan Health District,,EO_Mentionee,d03a7dab4091d42f04de4f6eaaf3fce8,EO_Mentionee__d03a7dab4091d42f04de4f6eaaf3fce8
sanantoniodepartmentoftransportation,SanAntonioDepartmentofTransportation,San Antonio Department of Transportation,San Antonio,san antonio,,SLGAgency,,188120,3140002,Slgagency,San Antonio Department of Transportation,,EO_Mentionee,5cf3c312e0764980be0425eba68c05db,EO_Mentionee__5cf3c312e0764980be0425eba68c05db
sanantoniohousingauthority,SanAntonioHousingAuthority,San Antonio Housing Authority,San Antonio,san antonio,,SLGAgency,,188120;188289,3140002,Slgagency,San Antonio Housing Authority,,EO_Mentionee,2ffb37f017482a69ac14691324114963,EO_Mentionee__2ffb37f017482a69ac14691324114963
satxhousingauthority,SATXHousingAuthority,San Antonio Housing Authority,San Antonio,san antonio,,SLGAgency,,188120;188289,3140002,Slgagency,San Antonio Housing Authority,,EO_Mentionee,ed02ae6dea16cbe904651880ffd7a82d,EO_Mentionee__ed02ae6dea16cbe904651880ffd7a82d
sanantoniodepartmentofhumanservices,SanAntonioDepartmentofHumanServices,San Antonio Department of Human Services,San Antonio,san antonio,,SLGAgency,,188120,3140002,Slgagency,San Antonio Department of Human Services,,EO_Mentionee,90329564a19225449353a8aedf2905d3,EO_Mentionee__90329564a19225449353a8aedf2905d3
sanantoniodepartmentofpublicworks,SanAntonioDepartmentofPublicWorks,San Antonio Department of Public Works,San Antonio,san antonio,,SLGAgency,,188120,3140002,Slgagency,San Antonio Department of Public Works,,EO_Mentionee,dc22947322e8dd95ff67b5014678ca35,EO_Mentionee__dc22947322e8dd95ff67b5014678ca35
sanantoniowatersystem,SanAntonioWaterSystem,San Antonio Water System,San Antonio,san antonio,,SLGAgency,,188120;188242,3140002,Slgagency,San Antonio Water System,,EO_Mentionee,d9fd612f3d7098a8ad1ceaf3145b1842,EO_Mentionee__d9fd612f3d7098a8ad1ceaf3145b1842
londondepartmentofenvironment,LondonDepartmentofEnvironment,London Department of Environment,London,london,,SLGAgency,,188121;188133,3140002,Slgagency,London Department of Environment,,EO_Mentionee,5b8c37a0cb22ff7cda00519e0033e7da,EO_Mentionee__5b8c37a0cb22ff7cda00519e0033e7da
londongreenspacescommission,LondonGreenSpacesCommission,London Green Spaces Commission,London,london,,SLGAgency,,188121,3140002,Slgagency,London Green Spaces Commission,,EO_Mentionee,d8c14aeb8ff441f5f05218d2ca2fc8cb,EO_Mentionee__d8c14aeb8ff441f5f05218d2ca2fc8cb
transportforlondon,TransportforLondon,Transport for London,London,london,,SLGAgency,,188121,3140002,Slgagency,Transport for London,,EO_Mentionee,bedf534c5d4842ff69df0694b929d97d,EO_Mentionee__bedf534c5d4842ff69df0694b929d97d
uknhs,UKNHS,UK National Health Service,London,london,,SLGAgency,,188121;188124,3140002,Slgagency,UK National Health Service,,EO_Mentionee,9a95ce25dfd30cf89bafd94826c46597,EO_Mentionee__9a95ce25dfd30cf89bafd94826c46597
uknationalhealthservice,UKNationalHealthService,UK National Health Service,London,london,,SLGAgency,,188121;188124,3140002,Slgagency,UK National Health Service,,EO_Mentionee,80c29e72b9f8814b1025480f933e990a,EO_Mentionee__80c29e72b9f8814b1025480f933e990a
thameswater,ThamesWater,Thames Water Utilities,London,london,,SLGAgency,,188121;188242,3140002,Slgagency,Thames Water Utilities,,EO_Mentionee,6be2f1fb59ae30fb0ae31163522d4f61,EO_Mentionee__6be2f1fb59ae30fb0ae31163522d4f61
"torontoparks,forestry&recreationdivision","TorontoParks,Forestry&RecreationDivision","Toronto Parks, Forestry and Recreation Division",Toronto,toronto,,SLGAgency,,188121;188133,3140002,Slgagency,"Toronto Parks, Forestry and Recreation Division",,EO_Mentionee,5f46fe6af0f988bcdfd2535a3ed5f8a1,EO_Mentionee__5f46fe6af0f988bcdfd2535a3ed5f8a1
"torontoparks,forestryandrecreationdivision","TorontoParks,ForestryandRecreationDivision","Toronto Parks, Forestry and Recreation Division",Toronto,toronto,,SLGAgency,,188121;188133,3140002,Slgagency,"Toronto Parks, Forestry and Recreation Division",,EO_Mentionee,c6cc8b4e12c8b8f7ae660de3a45ba2c0,EO_Mentionee__c6cc8b4e12c8b8f7ae660de3a45ba2c0
torontotransportationservices,TorontoTransportationServices,Toronto Transportation Services,Toronto,toronto,,SLGAgency,,188121,3140002,Slgagency,Toronto Transportation Services,,EO_Mentionee,22ff67ab60b3c876919e95b6181c1056,EO_Mentionee__22ff67ab60b3c876919e95b6181c1056
torontoenvironment&energydivision,TorontoEnvironment&EnergyDivision,Toronto Environment and Energy Division,Toronto,toronto,,SLGAgency,,188121;188133,3140002,Slgagency,Toronto Environment and Energy Division,,EO_Mentionee,3bc9a95c4a630e9e0b7ac13030555a84,EO_Mentionee__3bc9a95c4a630e9e0b7ac13030555a84
"torontoshelter,support&housingadministration","TorontoShelter,Support&HousingAdministration","Toronto Shelter, Support and Housing Administration",Toronto,toronto,,SLGAgency,,188121;188289,3140002,Slgagency,"Toronto Shelter, Support and Housing Administration",,EO_Mentionee,d3df121870eae42d57fbb45a440bc622,EO_Mentionee__d3df121870eae42d57fbb45a440bc622
torontosolidwastemanagementservices,TorontoSolidWasteManagementServices,Toronto Solid Waste Management Services,Toronto,toronto,,SLGAgency,,188121,3140002,Slgagency,Toronto Solid Waste Management Services,,EO_Mentionee,85dd3babe84791d4d42ca463ef916133,EO_Mentionee__85dd3babe84791d4d42ca463ef916133
torontopublichealth,TorontoPublicHealth,Toronto Public Health,Toronto,toronto,,SLGAgency,,188121;188124,3140002,Slgagency,Toronto Public Health,,EO_Mentionee,482fba9e57acd2411de395f32b87bd9e,EO_Mentionee__482fba9e57acd2411de395f32b87bd9e
torontowater,TorontoWater,Toronto Water Department,Toronto,toronto,,SLGAgency,,188121;188242,3140002,Slgagency,Toronto Water Department,,EO_Mentionee,dd0b125e0a89ae8ac595c9ba5ae2f8a5,EO_Mentionee__dd0b125e0a89ae8ac595c9ba5ae2f8a5
ottawarecreationandparks,OttawaRecreationandParks,Ottawa Recreation and Parks,Ottawa,ottawa,,SLGAgency,,188121,3140002,Slgagency,Ottawa Recreation and Parks,,EO_Mentionee,d472f8952cd315ec5d6e845ad76a313e,EO_Mentionee__d472f8952cd315ec5d6e845ad76a313e
ottawapublichealth,OttawaPublicHealth,Ottawa Public Health,Ottawa,ottawa,,SLGAgency,,188121;188124,3140002,Slgagency,Ottawa Public Health,,EO_Mentionee,d8c061494ba3715c428278a162ea15ec,EO_Mentionee__d8c061494ba3715c428278a162ea15ec
octranspo,OCTranspo,OC Transpo,Ottawa,ottawa,,SLGAgency,,188121,3140002,Slgagency,OC Transpo,,EO_Mentionee,8c271433654ab820682ae543ebcd6896,EO_Mentionee__8c271433654ab820682ae543ebcd6896
parksvictoria,ParksVictoria,"Victoria, Australia Parks Department",Melbourne,melbourne,,SLGAgency,,188121,3140002,Slgagency,"Victoria, Australia Parks Department",,EO_Mentionee,6be348347df67de012318bb77622b56e,EO_Mentionee__6be348347df67de012318bb77622b56e
victoriastatehealthandhumanservices,VictoriaStateHealthandHumanServices,Victoria State Health and Human Services,Melbourne,melbourne,,SLGAgency,,188121;188124,3140002,Slgagency,Victoria State Health and Human Services,,EO_Mentionee,7e4f4968f5c5fb76005dcd2bdbcb6ef9,EO_Mentionee__7e4f4968f5c5fb76005dcd2bdbcb6ef9
victoriastatedepartmentoftransport,VictoriaStateDepartmentofTransport,Victoria State Department of Transport,Melbourne,melbourne,,SLGAgency,,188121,3140002,Slgagency,Victoria State Department of Transport,,EO_Mentionee,756b3707e2fb5735978685066c09b107,EO_Mentionee__756b3707e2fb5735978685066c09b107
victoriadepartmentofeducation,VictoriaDepartmentofEducation,Victoria Department of Education,Melbourne,melbourne,,SLGAgency,,188121;188114,3140002,Slgagency,Victoria Department of Education,,EO_Mentionee,a654b87571acd61e0e534b461d527293,EO_Mentionee__a654b87571acd61e0e534b461d527293
melbourneenergyinstitute,MelbourneEnergyInstitute,Melbourne Energy Institute,Melbourne,melbourne,,SLGAgency,,188121,3140002,Slgagency,Melbourne Energy Institute,,EO_Mentionee,4bf752135f571002e5de3298c8723ffa,EO_Mentionee__4bf752135f571002e5de3298c8723ffa
melbournewater,MelbourneWater,Melbourne Water,Melbourne,melbourne,,SLGAgency,,188121;188242,3140002,Slgagency,Melbourne Water,,EO_Mentionee,f1ddedcac384a37ce475ccf0938bbf74,EO_Mentionee__f1ddedcac384a37ce475ccf0938bbf74
"victoriastatedepartmentofenvironment,land,waterandplanning","VictoriaStateDepartmentofEnvironment,Land,WaterandPlanning","Victoria State Department of Environment, Land, Water and Planning",Melbourne,melbourne,,SLGAgency,,188121;188133,3140002,Slgagency,"Victoria State Department of Environment, Land, Water and Planning",,EO_Mentionee,11ed27913f4c772c902f83f629b613c7,EO_Mentionee__11ed27913f4c772c902f83f629b613c7
housingvic,HousingVic,Housing Victoria,Melbourne,melbourne,,SLGAgency,,188121;188289,3140002,Slgagency,Housing Victoria,,EO_Mentionee,79ebcc974ee020b3af8ac775977b4e3e,EO_Mentionee__79ebcc974ee020b3af8ac775977b4e3e
sydneyparks,SydneyParks,Sydney Parks Department,Sydney,sydney,,SLGAgency,,188121,3140002,Slgagency,Sydney Parks Department,,EO_Mentionee,a0d16de46c04bcfbf7b1a522f0b06655,EO_Mentionee__a0d16de46c04bcfbf7b1a522f0b06655
newsouthwaleshealth,NewSouthWalesHealth,New South Wales Health Department,Sydney,sydney,,SLGAgency,,188121;188124,3140002,Slgagency,New South Wales Health Department,,EO_Mentionee,185dbfa766757a90aa4df851e9c18a60,EO_Mentionee__185dbfa766757a90aa4df851e9c18a60
transportfornewsouthwales,TransportforNewSouthWales,New South Wales Department of Transport,Sydney,sydney,,SLGAgency,,188121,3140002,Slgagency,New South Wales Department of Transport,,EO_Mentionee,c28faf74cb8305a92252346d2a04a7b8,EO_Mentionee__c28faf74cb8305a92252346d2a04a7b8
transportfornsw,TransportforNSW,New South Wales Department of Transport,Sydney,sydney,,SLGAgency,,188121,3140002,Slgagency,New South Wales Department of Transport,,EO_Mentionee,a34490956129b1adc2f0f6147b5bd519,EO_Mentionee__a34490956129b1adc2f0f6147b5bd519
newsouthwalesdepartmentofeducation,NewSouthWalesDepartmentofEducation,New South Wales Department of Education,Sydney,sydney,,SLGAgency,,188121;188114,3140002,Slgagency,New South Wales Department of Education,,EO_Mentionee,c26fa016b26017122355eb9708ac6313,EO_Mentionee__c26fa016b26017122355eb9708ac6313
nswdepartmentofeducation,NSWDepartmentofEducation,New South Wales Department of Education,Sydney,sydney,,SLGAgency,,188121;188114,3140002,Slgagency,New South Wales Department of Education,,EO_Mentionee,ab9559d0bf71fa8af98c5dbefda28dfb,EO_Mentionee__ab9559d0bf71fa8af98c5dbefda28dfb
energynsw,EnergyNSW,Energy New South Wales,Sydney,sydney,,SLGAgency,,188121,3140002,Slgagency,Energy New South Wales,,EO_Mentionee,97a33c2ae8f80765b95e567a732cd7ec,EO_Mentionee__97a33c2ae8f80765b95e567a732cd7ec
sydneywater,SydneyWater,Sydney Water,Sydney,sydney,,SLGAgency,,188121;188242,3140002,Slgagency,Sydney Water,,EO_Mentionee,6460c0763541836555d839ed76a96d30,EO_Mentionee__6460c0763541836555d839ed76a96d30
nswenvironmentprotectionauthority,NSWEnvironmentProtectionAuthority,New South Wales Environment Protection Authority,Sydney,sydney,,SLGAgency,,188121;188133,3140002,Slgagency,New South Wales Environment Protection Authority,,EO_Mentionee,8702b051d6e16851fff727aef6676f7b,EO_Mentionee__8702b051d6e16851fff727aef6676f7b
homelessnessnsw,HomelessnessNSW,Homelessness New South Wales,Sydney,sydney,,SLGAgency,,188121;188289,3140002,Slgagency,Homelessness New South Wales,,EO_Mentionee,3693176e72615f9e4b572d970ad45033,EO_Mentionee__3693176e72615f9e4b572d970ad45033
californiadepartmentofparksandrecreation,CaliforniaDepartmentofParksandRecreation,California Department of Parks and Recreation,California,california,,SLGAgency,,188120,3140002,Slgagency,California Department of Parks and Recreation,,EO_Mentionee,a8a8282469bd05c48a87f175c0aea11e,EO_Mentionee__a8a8282469bd05c48a87f175c0aea11e
californiadepartmentoftransportation,CaliforniaDepartmentofTransportation,California Department of Transportation,California,california,,SLGAgency,,188120,3140002,Slgagency,California Department of Transportation,,EO_Mentionee,a435afc51e3b1ac7c402054b63794943,EO_Mentionee__a435afc51e3b1ac7c402054b63794943
californiadepartmentofeducation,CaliforniaDepartmentofEducation,California Department of Education,California,california,,SLGAgency,,188120;188114,3140002,Slgagency,California Department of Education,,EO_Mentionee,674e7b6b1954221b66525b56d7a42448,EO_Mentionee__674e7b6b1954221b66525b56d7a42448
