keyword,keyword_upper,caption_name,location,location_lower,type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
senrounds,senrounds,US Senator Rounds,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rounds,,dgm_USSenate,5d8fe62b36dce50fbc1c6fcabee87568,dgm_USSenate__5d8fe62b36dce50fbc1c6fcabee87568
sengraham,sengraham,US Senator Graham,Washington,washington,US Senators,,188285,,UsSenators,US Senator Graham,,dgm_USSenate,90ba817799b51af3a34e511405558bd4,dgm_USSenate__90ba817799b51af3a34e511405558bd4
senschatz,senschatz,US Senator Schatz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Schatz,,dgm_USSenate,4f81d5b1b19048be31bd70113b85460b,dgm_USSenate__4f81d5b1b19048be31bd70113b85460b
senhirono,senhirono,US Senator Hirono,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hirono,,dgm_USSenate,6c842ad280eb587e85d3ae6d98bdf746,dgm_USSenate__6c842ad280eb587e85d3ae6d98bdf746
seninhofe,seninhofe,US Senator Inhofe,Washington,washington,US Senators,,188285,,UsSenators,US Senator Inhofe,,dgm_USSenate,950937d6bdc343e347744aa934392e8b,dgm_USSenate__950937d6bdc343e347744aa934392e8b
senmurphy,senmurphy,US Senator Murphy,Washington,washington,US Senators,,188285,,UsSenators,US Senator Murphy,,dgm_USSenate,06dc107e644c5470c52f3eae384ac112,dgm_USSenate__06dc107e644c5470c52f3eae384ac112
senwicker,senwicker,US Senator Wicker,Washington,washington,US Senators,,188285,,UsSenators,US Senator Wicker,,dgm_USSenate,8c6088a9ce9a42cf42b6c5b6a02a6176,dgm_USSenate__8c6088a9ce9a42cf42b6c5b6a02a6176
senhawley,senhawley,US Senator Hawley,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hawley,,dgm_USSenate,0a4a479e19606e8d3950687d3406cc2b,dgm_USSenate__0a4a479e19606e8d3950687d3406cc2b
senromney,senromney,US Senator Romney,Washington,washington,US Senators,,188285,,UsSenators,US Senator Romney,,dgm_USSenate,c161e1909afdd2f5f316138be59dfc2f,dgm_USSenate__c161e1909afdd2f5f316138be59dfc2f
gary peters,gary peters,US Senator Peters,Washington,washington,US Senators,,188285,,UsSenators,US Senator Peters,,dgm_USSenate,f4d378f133e87ecc72fe49c875276589,dgm_USSenate__f4d378f133e87ecc72fe49c875276589
mark warner,mark warner,US Senator Warner,Washington,washington,US Senators,,188285,,UsSenators,US Senator Warner,,dgm_USSenate,a57ae9a6812a8f9213cb6c36f30d57a3,dgm_USSenate__a57ae9a6812a8f9213cb6c36f30d57a3
ben cardin,ben cardin,US Senator Cardin,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cardin,,dgm_USSenate,8c2e1f2e3f1c4f6ff3f9960b32dfdfd2,dgm_USSenate__8c2e1f2e3f1c4f6ff3f9960b32dfdfd2
dick durbin,dick durbin,US Senator Durbin,Washington,washington,US Senators,,188285,,UsSenators,US Senator Durbin,,dgm_USSenate,39a4455ebc3cfd0b46085ed371e0b0be,dgm_USSenate__39a4455ebc3cfd0b46085ed371e0b0be
patty murray,patty murray,US Senator Murray,Washington,washington,US Senators,,188285,,UsSenators,US Senator Murray,,dgm_USSenate,1742d2dae078415f25518957e4257dd0,dgm_USSenate__1742d2dae078415f25518957e4257dd0
tom cotton,tom cotton,US Senator Cotton,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cotton,,dgm_USSenate,233a06d5b4419d4f43385fdc38ce3548,dgm_USSenate__233a06d5b4419d4f43385fdc38ce3548
john cornyn,john cornyn,US Senator Cornyn,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cornyn,,dgm_USSenate,ccf1ad9055c7a3a6bd1ac9902aa98372,dgm_USSenate__ccf1ad9055c7a3a6bd1ac9902aa98372
kyrsten sinema,kyrsten sinema,US Senator Sinema,Washington,washington,US Senators,,188285,,UsSenators,US Senator Sinema,,dgm_USSenate,2f0f32bc93a3e5b43fd65946a449e2a7,dgm_USSenate__2f0f32bc93a3e5b43fd65946a449e2a7
shelley moore capito,shelley moore capito,US Senator Capito,Washington,washington,US Senators,,188285,,UsSenators,US Senator Capito,,dgm_USSenate,10df8f5d28f44ee8659e0901564b346a,dgm_USSenate__10df8f5d28f44ee8659e0901564b346a
tom carper,tom carper,US Senator Carper,Washington,washington,US Senators,,188285,,UsSenators,US Senator Carper,,dgm_USSenate,b09619e464b82ef0f3e5ec333dd0f77f,dgm_USSenate__b09619e464b82ef0f3e5ec333dd0f77f
steve daines,steve daines,US Senator Daines,Washington,washington,US Senators,,188285,,UsSenators,US Senator Daines,,dgm_USSenate,1b917d72ad2a93cca909392680baa274,dgm_USSenate__1b917d72ad2a93cca909392680baa274
jon tester,jon tester,US Senator Tester,Washington,washington,US Senators,,188285,,UsSenators,US Senator Tester,,dgm_USSenate,30ca69f9c980d8d9b3e29bc4299250ac,dgm_USSenate__30ca69f9c980d8d9b3e29bc4299250ac
david perdue,david perdue,Former US Senator Perdue,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Perdue,,dgm_USSenate,634aac6212467955e551dead5dd155f8,dgm_USSenate__634aac6212467955e551dead5dd155f8
elizabeth warren,elizabeth warren,US Senator Warren,Washington,washington,US Senators,,188285,,UsSenators,US Senator Warren,,dgm_USSenate,7062960e559b777195190859860977b9,dgm_USSenate__7062960e559b777195190859860977b9
edward j. markey,edward j. markey,US Senator Markey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Markey,,dgm_USSenate,bc45639d276fcae1360587848ec8e529,dgm_USSenate__bc45639d276fcae1360587848ec8e529
michael bennet,michael bennet,US Senator Bennet,Washington,washington,US Senators,,188285,,UsSenators,US Senator Bennet,,dgm_USSenate,fa7563f2cb795fae8f9bdb2cdad4c4ac,dgm_USSenate__fa7563f2cb795fae8f9bdb2cdad4c4ac
richard shelby,richard shelby,US Senator Shelby,Washington,washington,US Senators,,188285,,UsSenators,US Senator Shelby,,dgm_USSenate,c1bda2e4c9b9cf51b61236babb941c5e,dgm_USSenate__c1bda2e4c9b9cf51b61236babb941c5e
john hoeven,john hoeven,US Senator Hoeven,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hoeven,,dgm_USSenate,9e36e4ff14a724276ba3f3a759f98e0c,dgm_USSenate__9e36e4ff14a724276ba3f3a759f98e0c
kevin cramer,kevin cramer,US Senator Cramer,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cramer,,dgm_USSenate,6dbeab848fd0339e1e6c71abcb7dcf3f,dgm_USSenate__6dbeab848fd0339e1e6c71abcb7dcf3f
thom tillis,thom tillis,US Senator Tillis,Washington,washington,US Senators,,188285,,UsSenators,US Senator Tillis,,dgm_USSenate,30359d166fcdd1f6efb8a81108abcd59,dgm_USSenate__30359d166fcdd1f6efb8a81108abcd59
maggie hassan,maggie hassan,US Senator Hassan,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hassan,,dgm_USSenate,6281fa83b54dcaf9ed8f79dad7b3b6d3,dgm_USSenate__6281fa83b54dcaf9ed8f79dad7b3b6d3
mike rounds,mike rounds,US Senator Rounds,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rounds,,dgm_USSenate,5d8fe62b36dce50fbc1c6fcabee87568,dgm_USSenate__5d8fe62b36dce50fbc1c6fcabee87568
cory booker,cory booker,US Senator Booker,Washington,washington,US Senators,,188285,,UsSenators,US Senator Booker,,dgm_USSenate,dd3d9b6c4cb1b8e564e751153f3f8069,dgm_USSenate__dd3d9b6c4cb1b8e564e751153f3f8069
lindsey graham,lindsey graham,US Senator Graham,Washington,washington,US Senators,,188285,,UsSenators,US Senator Graham,,dgm_USSenate,90ba817799b51af3a34e511405558bd4,dgm_USSenate__90ba817799b51af3a34e511405558bd4
brian e. schatz,brian e. schatz,US Senator Schatz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Schatz,,dgm_USSenate,4f81d5b1b19048be31bd70113b85460b,dgm_USSenate__4f81d5b1b19048be31bd70113b85460b
mazie k. hirono,mazie k. hirono,US Senator Hirono,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hirono,,dgm_USSenate,6c842ad280eb587e85d3ae6d98bdf746,dgm_USSenate__6c842ad280eb587e85d3ae6d98bdf746
jim inhofe,jim inhofe,US Senator Inhofe,Washington,washington,US Senators,,188285,,UsSenators,US Senator Inhofe,,dgm_USSenate,950937d6bdc343e347744aa934392e8b,dgm_USSenate__950937d6bdc343e347744aa934392e8b
christopher s. murphy,christopher s. murphy,US Senator Murphy,Washington,washington,US Senators,,188285,,UsSenators,US Senator Murphy,,dgm_USSenate,06dc107e644c5470c52f3eae384ac112,dgm_USSenate__06dc107e644c5470c52f3eae384ac112
roger wicker,roger wicker,US Senator Wicker,Washington,washington,US Senators,,188285,,UsSenators,US Senator Wicker,,dgm_USSenate,8c6088a9ce9a42cf42b6c5b6a02a6176,dgm_USSenate__8c6088a9ce9a42cf42b6c5b6a02a6176
josh hawley,josh hawley,US Senator Hawley,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hawley,,dgm_USSenate,0a4a479e19606e8d3950687d3406cc2b,dgm_USSenate__0a4a479e19606e8d3950687d3406cc2b
pat toomey,pat toomey,US Senator Toomey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Toomey,,dgm_USSenate,cd878e987f071e0cba18ffe1f0b82b9b,dgm_USSenate__cd878e987f071e0cba18ffe1f0b82b9b
bob casey jr.,bob casey jr.,US Senator Casey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Casey,,dgm_USSenate,596b6c13a0baaf29fddc684d6bf72f8a,dgm_USSenate__596b6c13a0baaf29fddc684d6bf72f8a
mitt romney,mitt romney,US Senator Romney,Washington,washington,US Senators,,188285,,UsSenators,US Senator Romney,,dgm_USSenate,c161e1909afdd2f5f316138be59dfc2f,dgm_USSenate__c161e1909afdd2f5f316138be59dfc2f
senator peters,senator peters,US Senator Peters,Washington,washington,US Senators,,188285,,UsSenators,US Senator Peters,,dgm_USSenate,f4d378f133e87ecc72fe49c875276589,dgm_USSenate__f4d378f133e87ecc72fe49c875276589
senator warner,senator warner,US Senator Warner,Washington,washington,US Senators,,188285,,UsSenators,US Senator Warner,,dgm_USSenate,a57ae9a6812a8f9213cb6c36f30d57a3,dgm_USSenate__a57ae9a6812a8f9213cb6c36f30d57a3
senator cardin,senator cardin,US Senator Cardin,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cardin,,dgm_USSenate,8c2e1f2e3f1c4f6ff3f9960b32dfdfd2,dgm_USSenate__8c2e1f2e3f1c4f6ff3f9960b32dfdfd2
senator durbin,senator durbin,US Senator Durbin,Washington,washington,US Senators,,188285,,UsSenators,US Senator Durbin,,dgm_USSenate,39a4455ebc3cfd0b46085ed371e0b0be,dgm_USSenate__39a4455ebc3cfd0b46085ed371e0b0be
senator murray,senator murray,US Senator Murray,Washington,washington,US Senators,,188285,,UsSenators,US Senator Murray,,dgm_USSenate,1742d2dae078415f25518957e4257dd0,dgm_USSenate__1742d2dae078415f25518957e4257dd0
senator cotton,senator cotton,US Senator Cotton,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cotton,,dgm_USSenate,233a06d5b4419d4f43385fdc38ce3548,dgm_USSenate__233a06d5b4419d4f43385fdc38ce3548
senator cornyn,senator cornyn,US Senator Cornyn,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cornyn,,dgm_USSenate,ccf1ad9055c7a3a6bd1ac9902aa98372,dgm_USSenate__ccf1ad9055c7a3a6bd1ac9902aa98372
senator sinema,senator sinema,US Senator Sinema,Washington,washington,US Senators,,188285,,UsSenators,US Senator Sinema,,dgm_USSenate,2f0f32bc93a3e5b43fd65946a449e2a7,dgm_USSenate__2f0f32bc93a3e5b43fd65946a449e2a7
senator capito,senator capito,US Senator Capito,Washington,washington,US Senators,,188285,,UsSenators,US Senator Capito,,dgm_USSenate,10df8f5d28f44ee8659e0901564b346a,dgm_USSenate__10df8f5d28f44ee8659e0901564b346a
senator carper,senator carper,US Senator Carper,Washington,washington,US Senators,,188285,,UsSenators,US Senator Carper,,dgm_USSenate,b09619e464b82ef0f3e5ec333dd0f77f,dgm_USSenate__b09619e464b82ef0f3e5ec333dd0f77f
senator daines,senator daines,US Senator Daines,Washington,washington,US Senators,,188285,,UsSenators,US Senator Daines,,dgm_USSenate,1b917d72ad2a93cca909392680baa274,dgm_USSenate__1b917d72ad2a93cca909392680baa274
senator tester,senator tester,US Senator Tester,Washington,washington,US Senators,,188285,,UsSenators,US Senator Tester,,dgm_USSenate,30ca69f9c980d8d9b3e29bc4299250ac,dgm_USSenate__30ca69f9c980d8d9b3e29bc4299250ac
senator perdue,senator perdue,Former US Senator Perdue,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Perdue,,dgm_USSenate,634aac6212467955e551dead5dd155f8,dgm_USSenate__634aac6212467955e551dead5dd155f8
senator warren,senator warren,US Senator Warren,Washington,washington,US Senators,,188285,,UsSenators,US Senator Warren,,dgm_USSenate,7062960e559b777195190859860977b9,dgm_USSenate__7062960e559b777195190859860977b9
senator markey,senator markey,US Senator Markey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Markey,,dgm_USSenate,bc45639d276fcae1360587848ec8e529,dgm_USSenate__bc45639d276fcae1360587848ec8e529
senator bennet,senator bennet,US Senator Bennet,Washington,washington,US Senators,,188285,,UsSenators,US Senator Bennet,,dgm_USSenate,fa7563f2cb795fae8f9bdb2cdad4c4ac,dgm_USSenate__fa7563f2cb795fae8f9bdb2cdad4c4ac
senator shelby,senator shelby,US Senator Shelby,Washington,washington,US Senators,,188285,,UsSenators,US Senator Shelby,,dgm_USSenate,c1bda2e4c9b9cf51b61236babb941c5e,dgm_USSenate__c1bda2e4c9b9cf51b61236babb941c5e
senator hoeven,senator hoeven,US Senator Hoeven,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hoeven,,dgm_USSenate,9e36e4ff14a724276ba3f3a759f98e0c,dgm_USSenate__9e36e4ff14a724276ba3f3a759f98e0c
senator cramer,senator cramer,US Senator Cramer,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cramer,,dgm_USSenate,6dbeab848fd0339e1e6c71abcb7dcf3f,dgm_USSenate__6dbeab848fd0339e1e6c71abcb7dcf3f
senator tillis,senator tillis,US Senator Tillis,Washington,washington,US Senators,,188285,,UsSenators,US Senator Tillis,,dgm_USSenate,30359d166fcdd1f6efb8a81108abcd59,dgm_USSenate__30359d166fcdd1f6efb8a81108abcd59
senator hassan,senator hassan,US Senator Hassan,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hassan,,dgm_USSenate,6281fa83b54dcaf9ed8f79dad7b3b6d3,dgm_USSenate__6281fa83b54dcaf9ed8f79dad7b3b6d3
senator rounds,senator rounds,US Senator Rounds,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rounds,,dgm_USSenate,5d8fe62b36dce50fbc1c6fcabee87568,dgm_USSenate__5d8fe62b36dce50fbc1c6fcabee87568
senator booker,senator booker,US Senator Booker,Washington,washington,US Senators,,188285,,UsSenators,US Senator Booker,,dgm_USSenate,dd3d9b6c4cb1b8e564e751153f3f8069,dgm_USSenate__dd3d9b6c4cb1b8e564e751153f3f8069
senator graham,senator graham,US Senator Graham,Washington,washington,US Senators,,188285,,UsSenators,US Senator Graham,,dgm_USSenate,90ba817799b51af3a34e511405558bd4,dgm_USSenate__90ba817799b51af3a34e511405558bd4
senator schatz,senator schatz,US Senator Schatz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Schatz,,dgm_USSenate,4f81d5b1b19048be31bd70113b85460b,dgm_USSenate__4f81d5b1b19048be31bd70113b85460b
senator hirono,senator hirono,US Senator Hirono,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hirono,,dgm_USSenate,6c842ad280eb587e85d3ae6d98bdf746,dgm_USSenate__6c842ad280eb587e85d3ae6d98bdf746
senator inhofe,senator inhofe,US Senator Inhofe,Washington,washington,US Senators,,188285,,UsSenators,US Senator Inhofe,,dgm_USSenate,950937d6bdc343e347744aa934392e8b,dgm_USSenate__950937d6bdc343e347744aa934392e8b
senator murphy,senator murphy,US Senator Murphy,Washington,washington,US Senators,,188285,,UsSenators,US Senator Murphy,,dgm_USSenate,06dc107e644c5470c52f3eae384ac112,dgm_USSenate__06dc107e644c5470c52f3eae384ac112
senator wicker,senator wicker,US Senator Wicker,Washington,washington,US Senators,,188285,,UsSenators,US Senator Wicker,,dgm_USSenate,8c6088a9ce9a42cf42b6c5b6a02a6176,dgm_USSenate__8c6088a9ce9a42cf42b6c5b6a02a6176
senator hawley,senator hawley,US Senator Hawley,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hawley,,dgm_USSenate,0a4a479e19606e8d3950687d3406cc2b,dgm_USSenate__0a4a479e19606e8d3950687d3406cc2b
senator toomey,senator toomey,US Senator Toomey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Toomey,,dgm_USSenate,cd878e987f071e0cba18ffe1f0b82b9b,dgm_USSenate__cd878e987f071e0cba18ffe1f0b82b9b
senator romney,senator romney,US Senator Romney,Washington,washington,US Senators,,188285,,UsSenators,US Senator Romney,,dgm_USSenate,c161e1909afdd2f5f316138be59dfc2f,dgm_USSenate__c161e1909afdd2f5f316138be59dfc2f
sen peters,sen peters,US Senator Peters,Washington,washington,US Senators,,188285,,UsSenators,US Senator Peters,,dgm_USSenate,f4d378f133e87ecc72fe49c875276589,dgm_USSenate__f4d378f133e87ecc72fe49c875276589
sen warner,sen warner,US Senator Warner,Washington,washington,US Senators,,188285,,UsSenators,US Senator Warner,,dgm_USSenate,a57ae9a6812a8f9213cb6c36f30d57a3,dgm_USSenate__a57ae9a6812a8f9213cb6c36f30d57a3
sen cardin,sen cardin,US Senator Cardin,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cardin,,dgm_USSenate,8c2e1f2e3f1c4f6ff3f9960b32dfdfd2,dgm_USSenate__8c2e1f2e3f1c4f6ff3f9960b32dfdfd2
sen durbin,sen durbin,US Senator Durbin,Washington,washington,US Senators,,188285,,UsSenators,US Senator Durbin,,dgm_USSenate,39a4455ebc3cfd0b46085ed371e0b0be,dgm_USSenate__39a4455ebc3cfd0b46085ed371e0b0be
sen murray,sen murray,US Senator Murray,Washington,washington,US Senators,,188285,,UsSenators,US Senator Murray,,dgm_USSenate,1742d2dae078415f25518957e4257dd0,dgm_USSenate__1742d2dae078415f25518957e4257dd0
sen cotton,sen cotton,US Senator Cotton,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cotton,,dgm_USSenate,233a06d5b4419d4f43385fdc38ce3548,dgm_USSenate__233a06d5b4419d4f43385fdc38ce3548
sen cornyn,sen cornyn,US Senator Cornyn,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cornyn,,dgm_USSenate,ccf1ad9055c7a3a6bd1ac9902aa98372,dgm_USSenate__ccf1ad9055c7a3a6bd1ac9902aa98372
sen sinema,sen sinema,US Senator Sinema,Washington,washington,US Senators,,188285,,UsSenators,US Senator Sinema,,dgm_USSenate,2f0f32bc93a3e5b43fd65946a449e2a7,dgm_USSenate__2f0f32bc93a3e5b43fd65946a449e2a7
sen capito,sen capito,US Senator Capito,Washington,washington,US Senators,,188285,,UsSenators,US Senator Capito,,dgm_USSenate,10df8f5d28f44ee8659e0901564b346a,dgm_USSenate__10df8f5d28f44ee8659e0901564b346a
sen carper,sen carper,US Senator Carper,Washington,washington,US Senators,,188285,,UsSenators,US Senator Carper,,dgm_USSenate,b09619e464b82ef0f3e5ec333dd0f77f,dgm_USSenate__b09619e464b82ef0f3e5ec333dd0f77f
sen daines,sen daines,US Senator Daines,Washington,washington,US Senators,,188285,,UsSenators,US Senator Daines,,dgm_USSenate,1b917d72ad2a93cca909392680baa274,dgm_USSenate__1b917d72ad2a93cca909392680baa274
sen tester,sen tester,US Senator Tester,Washington,washington,US Senators,,188285,,UsSenators,US Senator Tester,,dgm_USSenate,30ca69f9c980d8d9b3e29bc4299250ac,dgm_USSenate__30ca69f9c980d8d9b3e29bc4299250ac
sen perdue,sen perdue,Former US Senator Perdue,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Perdue,,dgm_USSenate,634aac6212467955e551dead5dd155f8,dgm_USSenate__634aac6212467955e551dead5dd155f8
sen warren,sen warren,US Senator Warren,Washington,washington,US Senators,,188285,,UsSenators,US Senator Warren,,dgm_USSenate,7062960e559b777195190859860977b9,dgm_USSenate__7062960e559b777195190859860977b9
sen markey,sen markey,US Senator Markey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Markey,,dgm_USSenate,bc45639d276fcae1360587848ec8e529,dgm_USSenate__bc45639d276fcae1360587848ec8e529
sen bennet,sen bennet,US Senator Bennet,Washington,washington,US Senators,,188285,,UsSenators,US Senator Bennet,,dgm_USSenate,fa7563f2cb795fae8f9bdb2cdad4c4ac,dgm_USSenate__fa7563f2cb795fae8f9bdb2cdad4c4ac
sen shelby,sen shelby,US Senator Shelby,Washington,washington,US Senators,,188285,,UsSenators,US Senator Shelby,,dgm_USSenate,c1bda2e4c9b9cf51b61236babb941c5e,dgm_USSenate__c1bda2e4c9b9cf51b61236babb941c5e
sen hoeven,sen hoeven,US Senator Hoeven,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hoeven,,dgm_USSenate,9e36e4ff14a724276ba3f3a759f98e0c,dgm_USSenate__9e36e4ff14a724276ba3f3a759f98e0c
sen cramer,sen cramer,US Senator Cramer,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cramer,,dgm_USSenate,6dbeab848fd0339e1e6c71abcb7dcf3f,dgm_USSenate__6dbeab848fd0339e1e6c71abcb7dcf3f
sen tillis,sen tillis,US Senator Tillis,Washington,washington,US Senators,,188285,,UsSenators,US Senator Tillis,,dgm_USSenate,30359d166fcdd1f6efb8a81108abcd59,dgm_USSenate__30359d166fcdd1f6efb8a81108abcd59
sen hassan,sen hassan,US Senator Hassan,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hassan,,dgm_USSenate,6281fa83b54dcaf9ed8f79dad7b3b6d3,dgm_USSenate__6281fa83b54dcaf9ed8f79dad7b3b6d3
sen rounds,sen rounds,US Senator Rounds,Washington,washington,US Senators,,188285,,UsSenators,US Senator Rounds,,dgm_USSenate,5d8fe62b36dce50fbc1c6fcabee87568,dgm_USSenate__5d8fe62b36dce50fbc1c6fcabee87568
sen booker,sen booker,US Senator Booker,Washington,washington,US Senators,,188285,,UsSenators,US Senator Booker,,dgm_USSenate,dd3d9b6c4cb1b8e564e751153f3f8069,dgm_USSenate__dd3d9b6c4cb1b8e564e751153f3f8069
sen graham,sen graham,US Senator Graham,Washington,washington,US Senators,,188285,,UsSenators,US Senator Graham,,dgm_USSenate,90ba817799b51af3a34e511405558bd4,dgm_USSenate__90ba817799b51af3a34e511405558bd4
sen schatz,sen schatz,US Senator Schatz,Washington,washington,US Senators,,188285,,UsSenators,US Senator Schatz,,dgm_USSenate,4f81d5b1b19048be31bd70113b85460b,dgm_USSenate__4f81d5b1b19048be31bd70113b85460b
sen hirono,sen hirono,US Senator Hirono,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hirono,,dgm_USSenate,6c842ad280eb587e85d3ae6d98bdf746,dgm_USSenate__6c842ad280eb587e85d3ae6d98bdf746
sen inhofe,sen inhofe,US Senator Inhofe,Washington,washington,US Senators,,188285,,UsSenators,US Senator Inhofe,,dgm_USSenate,950937d6bdc343e347744aa934392e8b,dgm_USSenate__950937d6bdc343e347744aa934392e8b
sen murphy,sen murphy,US Senator Murphy,Washington,washington,US Senators,,188285,,UsSenators,US Senator Murphy,,dgm_USSenate,06dc107e644c5470c52f3eae384ac112,dgm_USSenate__06dc107e644c5470c52f3eae384ac112
sen wicker,sen wicker,US Senator Wicker,Washington,washington,US Senators,,188285,,UsSenators,US Senator Wicker,,dgm_USSenate,8c6088a9ce9a42cf42b6c5b6a02a6176,dgm_USSenate__8c6088a9ce9a42cf42b6c5b6a02a6176
sen hawley,sen hawley,US Senator Hawley,Washington,washington,US Senators,,188285,,UsSenators,US Senator Hawley,,dgm_USSenate,0a4a479e19606e8d3950687d3406cc2b,dgm_USSenate__0a4a479e19606e8d3950687d3406cc2b
sen toomey,sen toomey,US Senator Toomey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Toomey,,dgm_USSenate,cd878e987f071e0cba18ffe1f0b82b9b,dgm_USSenate__cd878e987f071e0cba18ffe1f0b82b9b
sen. peters,sen. peters,US Senator Peters,Washington,washington,US Senators,,188285,,UsSenators,US Senator Peters,,dgm_USSenate,f4d378f133e87ecc72fe49c875276589,dgm_USSenate__f4d378f133e87ecc72fe49c875276589
sen. warner,sen. warner,US Senator Warner,Washington,washington,US Senators,,188285,,UsSenators,US Senator Warner,,dgm_USSenate,a57ae9a6812a8f9213cb6c36f30d57a3,dgm_USSenate__a57ae9a6812a8f9213cb6c36f30d57a3
sen. cardin,sen. cardin,US Senator Cardin,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cardin,,dgm_USSenate,8c2e1f2e3f1c4f6ff3f9960b32dfdfd2,dgm_USSenate__8c2e1f2e3f1c4f6ff3f9960b32dfdfd2
sen. durbin,sen. durbin,US Senator Durbin,Washington,washington,US Senators,,188285,,UsSenators,US Senator Durbin,,dgm_USSenate,39a4455ebc3cfd0b46085ed371e0b0be,dgm_USSenate__39a4455ebc3cfd0b46085ed371e0b0be
sen. murray,sen. murray,US Senator Murray,Washington,washington,US Senators,,188285,,UsSenators,US Senator Murray,,dgm_USSenate,1742d2dae078415f25518957e4257dd0,dgm_USSenate__1742d2dae078415f25518957e4257dd0
sen. cotton,sen. cotton,US Senator Cotton,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cotton,,dgm_USSenate,233a06d5b4419d4f43385fdc38ce3548,dgm_USSenate__233a06d5b4419d4f43385fdc38ce3548
sen. cornyn,sen. cornyn,US Senator Cornyn,Washington,washington,US Senators,,188285,,UsSenators,US Senator Cornyn,,dgm_USSenate,ccf1ad9055c7a3a6bd1ac9902aa98372,dgm_USSenate__ccf1ad9055c7a3a6bd1ac9902aa98372
sen. sinema,sen. sinema,US Senator Sinema,Washington,washington,US Senators,,188285,,UsSenators,US Senator Sinema,,dgm_USSenate,2f0f32bc93a3e5b43fd65946a449e2a7,dgm_USSenate__2f0f32bc93a3e5b43fd65946a449e2a7
sen. capito,sen. capito,US Senator Capito,Washington,washington,US Senators,,188285,,UsSenators,US Senator Capito,,dgm_USSenate,10df8f5d28f44ee8659e0901564b346a,dgm_USSenate__10df8f5d28f44ee8659e0901564b346a
sen. carper,sen. carper,US Senator Carper,Washington,washington,US Senators,,188285,,UsSenators,US Senator Carper,,dgm_USSenate,b09619e464b82ef0f3e5ec333dd0f77f,dgm_USSenate__b09619e464b82ef0f3e5ec333dd0f77f
sen. daines,sen. daines,US Senator Daines,Washington,washington,US Senators,,188285,,UsSenators,US Senator Daines,,dgm_USSenate,1b917d72ad2a93cca909392680baa274,dgm_USSenate__1b917d72ad2a93cca909392680baa274
sen. perdue,sen. perdue,Former US Senator Perdue,Washington,washington,US Senators,,188285,,UsSenators,Former US Senator Perdue,,dgm_USSenate,634aac6212467955e551dead5dd155f8,dgm_USSenate__634aac6212467955e551dead5dd155f8
sen. warren,sen. warren,US Senator Warren,Washington,washington,US Senators,,188285,,UsSenators,US Senator Warren,,dgm_USSenate,7062960e559b777195190859860977b9,dgm_USSenate__7062960e559b777195190859860977b9
sen. markey,sen. markey,US Senator Markey,Washington,washington,US Senators,,188285,,UsSenators,US Senator Markey,,dgm_USSenate,bc45639d276fcae1360587848ec8e529,dgm_USSenate__bc45639d276fcae1360587848ec8e529
