keyword,caption_name,groups,topic_id,entity_type,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
arizonadepartmentofpublicsafetydistrict15,Arizona Department of Public Safety District 15,slg,188120,,3140002,,Arizona Department of Public Safety District 15,,slg_overlap_terms,0e1a7a437f98096c53a530b3592d1279,slg_overlap_terms__0e1a7a437f98096c53a530b3592d1279
arizonadepartmentofpublicsafetydistrict16,Arizona Department of Public Safety District 16,slg,188120,,3140002,,Arizona Department of Public Safety District 16,,slg_overlap_terms,df8962d954d04ebb0cd836dced70cf3d,slg_overlap_terms__df8962d954d04ebb0cd836dced70cf3d
arizonadepartmentofpublicsafetydistrict17,Arizona Department of Public Safety District 17,slg,188120,,3140002,,Arizona Department of Public Safety District 17,,slg_overlap_terms,f54eddc5c11f08a30a7abea8d140c0c8,slg_overlap_terms__f54eddc5c11f08a30a7abea8d140c0c8
arizonadepartmentofpublicsafetydistrict18,Arizona Department of Public Safety District 18,slg,188120,,3140002,,Arizona Department of Public Safety District 18,,slg_overlap_terms,75852a4730a719b2db36de0babe45d15,slg_overlap_terms__75852a4730a719b2db36de0babe45d15
arizonadepartmentofpublicsafetydistrict19,Arizona Department of Public Safety District 19,slg,188120,,3140002,,Arizona Department of Public Safety District 19,,slg_overlap_terms,a1128bc41b5fdae4b3a7dfd2c402d382,slg_overlap_terms__a1128bc41b5fdae4b3a7dfd2c402d382
njsptroopa,New Jersey State Police Troop A,slg,188120,,3140002,,New Jersey State Police Troop A,,slg_overlap_terms,1f7db54910ea59a0dc542769af68dcac,slg_overlap_terms__1f7db54910ea59a0dc542769af68dcac
njsptroopb,New Jersey State Police Troop B,slg,188120,,3140002,,New Jersey State Police Troop B,,slg_overlap_terms,3466ecff00498e53ad70ca97e9df5f0b,slg_overlap_terms__3466ecff00498e53ad70ca97e9df5f0b
njsptroopc,New Jersey State Police Troop C,slg,188120,,3140002,,New Jersey State Police Troop C,,slg_overlap_terms,a63e6650e049d9fe5dcdf1ceb256e771,slg_overlap_terms__a63e6650e049d9fe5dcdf1ceb256e771
njsptroopd,New Jersey State Police Troop D,slg,188120,,3140002,,New Jersey State Police Troop D,,slg_overlap_terms,ca32c699062e39f5eafd1ef4178cd85c,slg_overlap_terms__ca32c699062e39f5eafd1ef4178cd85c
newjerseystatepolicetroopa,New Jersey State Police Troop A,slg,188120,,3140002,,New Jersey State Police Troop A,,slg_overlap_terms,1f7db54910ea59a0dc542769af68dcac,slg_overlap_terms__1f7db54910ea59a0dc542769af68dcac
newjerseystatepolicetroopb,New Jersey State Police Troop B,slg,188120,,3140002,,New Jersey State Police Troop B,,slg_overlap_terms,3466ecff00498e53ad70ca97e9df5f0b,slg_overlap_terms__3466ecff00498e53ad70ca97e9df5f0b
newjerseystatepolicetroopc,New Jersey State Police Troop C,slg,188120,,3140002,,New Jersey State Police Troop C,,slg_overlap_terms,a63e6650e049d9fe5dcdf1ceb256e771,slg_overlap_terms__a63e6650e049d9fe5dcdf1ceb256e771
newjerseystatepolicetroopd,New Jersey State Police Troop D,slg,188120,,3140002,,New Jersey State Police Troop D,,slg_overlap_terms,ca32c699062e39f5eafd1ef4178cd85c,slg_overlap_terms__ca32c699062e39f5eafd1ef4178cd85c
northcarolinatroopa,North Carolina Department of Public Safety Troop A,slg,188120,,3140002,,North Carolina Department of Public Safety Troop A,,slg_overlap_terms,48d0e199d9a0cef241c41e58343d6195,slg_overlap_terms__48d0e199d9a0cef241c41e58343d6195
northcarolinatroopb,North Carolina Department of Public Safety Troop B,slg,188120,,3140002,,North Carolina Department of Public Safety Troop B,,slg_overlap_terms,52498e305a1b9492ebe53eaf55759da0,slg_overlap_terms__52498e305a1b9492ebe53eaf55759da0
northcarolinatroopc,North Carolina Department of Public Safety Troop C,slg,188120,,3140002,,North Carolina Department of Public Safety Troop C,,slg_overlap_terms,49410cf0dba9c5ae672219cda568554d,slg_overlap_terms__49410cf0dba9c5ae672219cda568554d
northcarolinatroopd,North Carolina Department of Public Safety Troop D,slg,188120,,3140002,,North Carolina Department of Public Safety Troop D,,slg_overlap_terms,09e4a6b5497536b05deafffdafb01401,slg_overlap_terms__09e4a6b5497536b05deafffdafb01401
northcarolinatroope,North Carolina Department of Public Safety Troop E,slg,188120,,3140002,,North Carolina Department of Public Safety Troop E,,slg_overlap_terms,2d9c9dfb7d685d31067d8fc797328696,slg_overlap_terms__2d9c9dfb7d685d31067d8fc797328696
northcarolinatroopf,North Carolina Department of Public Safety Troop F,slg,188120,,3140002,,North Carolina Department of Public Safety Troop F,,slg_overlap_terms,f0aa8706a5e1b47e27075dfff083e37f,slg_overlap_terms__f0aa8706a5e1b47e27075dfff083e37f
northcarolinatroopg,North Carolina Department of Public Safety Troop G,slg,188120,,3140002,,North Carolina Department of Public Safety Troop G,,slg_overlap_terms,f1310d646d7d7b4c33dee290eb5d075a,slg_overlap_terms__f1310d646d7d7b4c33dee290eb5d075a
northcarolinatrooph,North Carolina Department of Public Safety Troop H,slg,188120,,3140002,,North Carolina Department of Public Safety Troop H,,slg_overlap_terms,3b7f471acf13cbe563ae240306ada2e2,slg_overlap_terms__3b7f471acf13cbe563ae240306ada2e2
northcarolinadepartmentofpublicsafetytroopa,North Carolina Department of Public Safety Troop A,slg,188120,,3140002,,North Carolina Department of Public Safety Troop A,,slg_overlap_terms,48d0e199d9a0cef241c41e58343d6195,slg_overlap_terms__48d0e199d9a0cef241c41e58343d6195
northcarolinadepartmentofpublicsafetytroopb,North Carolina Department of Public Safety Troop B,slg,188120,,3140002,,North Carolina Department of Public Safety Troop B,,slg_overlap_terms,52498e305a1b9492ebe53eaf55759da0,slg_overlap_terms__52498e305a1b9492ebe53eaf55759da0
northcarolinadepartmentofpublicsafetytroopc,North Carolina Department of Public Safety Troop C,slg,188120,,3140002,,North Carolina Department of Public Safety Troop C,,slg_overlap_terms,49410cf0dba9c5ae672219cda568554d,slg_overlap_terms__49410cf0dba9c5ae672219cda568554d
northcarolinadepartmentofpublicsafetytroopd,North Carolina Department of Public Safety Troop D,slg,188120,,3140002,,North Carolina Department of Public Safety Troop D,,slg_overlap_terms,09e4a6b5497536b05deafffdafb01401,slg_overlap_terms__09e4a6b5497536b05deafffdafb01401
northcarolinadepartmentofpublicsafetytroope,North Carolina Department of Public Safety Troop E,slg,188120,,3140002,,North Carolina Department of Public Safety Troop E,,slg_overlap_terms,2d9c9dfb7d685d31067d8fc797328696,slg_overlap_terms__2d9c9dfb7d685d31067d8fc797328696
northcarolinadepartmentofpublicsafetytroopf,North Carolina Department of Public Safety Troop F,slg,188120,,3140002,,North Carolina Department of Public Safety Troop F,,slg_overlap_terms,f0aa8706a5e1b47e27075dfff083e37f,slg_overlap_terms__f0aa8706a5e1b47e27075dfff083e37f
northcarolinadepartmentofpublicsafetytroopg,North Carolina Department of Public Safety Troop G,slg,188120,,3140002,,North Carolina Department of Public Safety Troop G,,slg_overlap_terms,f1310d646d7d7b4c33dee290eb5d075a,slg_overlap_terms__f1310d646d7d7b4c33dee290eb5d075a
northcarolinadepartmentofpublicsafetytrooph,North Carolina Department of Public Safety Troop H,slg,188120,,3140002,,North Carolina Department of Public Safety Troop H,,slg_overlap_terms,3b7f471acf13cbe563ae240306ada2e2,slg_overlap_terms__3b7f471acf13cbe563ae240306ada2e2
cspdistrict1,Colorado State Patrol District 1,slg,188120,,3140002,,Colorado State Patrol District 1,,slg_overlap_terms,7c97e14af166bae01119bf50b996c5a8,slg_overlap_terms__7c97e14af166bae01119bf50b996c5a8
cspdistrict2,Colorado State Patrol District 2,slg,188120,,3140002,,Colorado State Patrol District 2,,slg_overlap_terms,2213afe0c3dbbd6a38f4dbc6b00652fd,slg_overlap_terms__2213afe0c3dbbd6a38f4dbc6b00652fd
cspdistrict3,Colorado State Patrol District 3,slg,188120,,3140002,,Colorado State Patrol District 3,,slg_overlap_terms,48d7ced7c98ef7c1a8c54f4a154e3ab6,slg_overlap_terms__48d7ced7c98ef7c1a8c54f4a154e3ab6
cspdistrict4,Colorado State Patrol District 4,slg,188120,,3140002,,Colorado State Patrol District 4,,slg_overlap_terms,08aef718bb8c11ff508fe4ba96aa9cbc,slg_overlap_terms__08aef718bb8c11ff508fe4ba96aa9cbc
cspdistrict5,Colorado State Patrol District 5,slg,188120,,3140002,,Colorado State Patrol District 5,,slg_overlap_terms,790b494d7342b79a54dcef76e95b8411,slg_overlap_terms__790b494d7342b79a54dcef76e95b8411
coloradostatepatroldistrict1,Colorado State Patrol District 1,slg,188120,,3140002,,Colorado State Patrol District 1,,slg_overlap_terms,7c97e14af166bae01119bf50b996c5a8,slg_overlap_terms__7c97e14af166bae01119bf50b996c5a8
coloradostatepatroldistrict2,Colorado State Patrol District 2,slg,188120,,3140002,,Colorado State Patrol District 2,,slg_overlap_terms,2213afe0c3dbbd6a38f4dbc6b00652fd,slg_overlap_terms__2213afe0c3dbbd6a38f4dbc6b00652fd
coloradostatepatroldistrict3,Colorado State Patrol District 3,slg,188120,,3140002,,Colorado State Patrol District 3,,slg_overlap_terms,48d7ced7c98ef7c1a8c54f4a154e3ab6,slg_overlap_terms__48d7ced7c98ef7c1a8c54f4a154e3ab6
coloradostatepatroldistrict4,Colorado State Patrol District 4,slg,188120,,3140002,,Colorado State Patrol District 4,,slg_overlap_terms,08aef718bb8c11ff508fe4ba96aa9cbc,slg_overlap_terms__08aef718bb8c11ff508fe4ba96aa9cbc
coloradostatepatroldistrict5,Colorado State Patrol District 5,slg,188120,,3140002,,Colorado State Patrol District 5,,slg_overlap_terms,790b494d7342b79a54dcef76e95b8411,slg_overlap_terms__790b494d7342b79a54dcef76e95b8411
indianapolicedistrict13,Indiana State Police District 13,slg,188120,,3140002,,Indiana State Police District 13,,slg_overlap_terms,9d884bf4cb035113afec0a2e4292c426,slg_overlap_terms__9d884bf4cb035113afec0a2e4292c426
indianapolicedistrict14,Indiana State Police District 14,slg,188120,,3140002,,Indiana State Police District 14,,slg_overlap_terms,b549c6d1de6a7bfdc4d5c0f1eccbbbd4,slg_overlap_terms__b549c6d1de6a7bfdc4d5c0f1eccbbbd4
indianapolicedistrict16,Indiana State Police District 16,slg,188120,,3140002,,Indiana State Police District 16,,slg_overlap_terms,4120f1d422c7ca21978367043a9d70fd,slg_overlap_terms__4120f1d422c7ca21978367043a9d70fd
indianapolicedistrict21,Indiana State Police District 21,slg,188120,,3140002,,Indiana State Police District 21,,slg_overlap_terms,426d6c1086416f97f4c09292b12634a4,slg_overlap_terms__426d6c1086416f97f4c09292b12634a4
indianapolicedistrict22,Indiana State Police District 22,slg,188120,,3140002,,Indiana State Police District 22,,slg_overlap_terms,3cd9ae1f0ee3ea9618a53b7b1f8e9930,slg_overlap_terms__3cd9ae1f0ee3ea9618a53b7b1f8e9930
indianapolicedistrict24,Indiana State Police District 24,slg,188120,,3140002,,Indiana State Police District 24,,slg_overlap_terms,b8ae317d18bb8053db0304cde0b17cc9,slg_overlap_terms__b8ae317d18bb8053db0304cde0b17cc9
indianapolicedistrict33,Indiana State Police District 33,slg,188120,,3140002,,Indiana State Police District 33,,slg_overlap_terms,6cd0621cecb8482769f365a1476adc91,slg_overlap_terms__6cd0621cecb8482769f365a1476adc91
indianapolicedistrict34,Indiana State Police District 34,slg,188120,,3140002,,Indiana State Police District 34,,slg_overlap_terms,c21732df6242e51c4983990b9dc05cd0,slg_overlap_terms__c21732df6242e51c4983990b9dc05cd0
indianapolicedistrict35,Indiana State Police District 35,slg,188120,,3140002,,Indiana State Police District 35,,slg_overlap_terms,5af3db312d7d68ca4ddce38106c36a95,slg_overlap_terms__5af3db312d7d68ca4ddce38106c36a95
indianapolicedistrict42,Indiana State Police District 42,slg,188120,,3140002,,Indiana State Police District 42,,slg_overlap_terms,df5be21f6837d676a785ead250496d3d,slg_overlap_terms__df5be21f6837d676a785ead250496d3d
indianapolicedistrict45,Indiana State Police District 45,slg,188120,,3140002,,Indiana State Police District 45,,slg_overlap_terms,16e3cd263b6ef1b3ccd5bdb2d862644d,slg_overlap_terms__16e3cd263b6ef1b3ccd5bdb2d862644d
indianapolicedistrict51,Indiana State Police District 51,slg,188120,,3140002,,Indiana State Police District 51,,slg_overlap_terms,2ae8d45ead68a303bc968550471b7d8c,slg_overlap_terms__2ae8d45ead68a303bc968550471b7d8c
indianapolicedistrict52,Indiana State Police District 52,slg,188120,,3140002,,Indiana State Police District 52,,slg_overlap_terms,00a757cc51695f4accebd4cb43a7fa60,slg_overlap_terms__00a757cc51695f4accebd4cb43a7fa60
indianapolicedistrict53,Indiana State Police District 53,slg,188120,,3140002,,Indiana State Police District 53,,slg_overlap_terms,2ce771e06ac2b36abb8fffd646a5713d,slg_overlap_terms__2ce771e06ac2b36abb8fffd646a5713d
indianastatepolicedistrict13,Indiana State Police District 13,slg,188120,,3140002,,Indiana State Police District 13,,slg_overlap_terms,9d884bf4cb035113afec0a2e4292c426,slg_overlap_terms__9d884bf4cb035113afec0a2e4292c426
indianastatepolicedistrict14,Indiana State Police District 14,slg,188120,,3140002,,Indiana State Police District 14,,slg_overlap_terms,b549c6d1de6a7bfdc4d5c0f1eccbbbd4,slg_overlap_terms__b549c6d1de6a7bfdc4d5c0f1eccbbbd4
indianastatepolicedistrict16,Indiana State Police District 16,slg,188120,,3140002,,Indiana State Police District 16,,slg_overlap_terms,4120f1d422c7ca21978367043a9d70fd,slg_overlap_terms__4120f1d422c7ca21978367043a9d70fd
indianastatepolicedistrict21,Indiana State Police District 21,slg,188120,,3140002,,Indiana State Police District 21,,slg_overlap_terms,426d6c1086416f97f4c09292b12634a4,slg_overlap_terms__426d6c1086416f97f4c09292b12634a4
indianastatepolicedistrict22,Indiana State Police District 22,slg,188120,,3140002,,Indiana State Police District 22,,slg_overlap_terms,3cd9ae1f0ee3ea9618a53b7b1f8e9930,slg_overlap_terms__3cd9ae1f0ee3ea9618a53b7b1f8e9930
indianastatepolicedistrict24,Indiana State Police District 24,slg,188120,,3140002,,Indiana State Police District 24,,slg_overlap_terms,b8ae317d18bb8053db0304cde0b17cc9,slg_overlap_terms__b8ae317d18bb8053db0304cde0b17cc9
indianastatepolicedistrict33,Indiana State Police District 33,slg,188120,,3140002,,Indiana State Police District 33,,slg_overlap_terms,6cd0621cecb8482769f365a1476adc91,slg_overlap_terms__6cd0621cecb8482769f365a1476adc91
indianastatepolicedistrict34,Indiana State Police District 34,slg,188120,,3140002,,Indiana State Police District 34,,slg_overlap_terms,c21732df6242e51c4983990b9dc05cd0,slg_overlap_terms__c21732df6242e51c4983990b9dc05cd0
indianastatepolicedistrict35,Indiana State Police District 35,slg,188120,,3140002,,Indiana State Police District 35,,slg_overlap_terms,5af3db312d7d68ca4ddce38106c36a95,slg_overlap_terms__5af3db312d7d68ca4ddce38106c36a95
indianastatepolicedistrict42,Indiana State Police District 42,slg,188120,,3140002,,Indiana State Police District 42,,slg_overlap_terms,df5be21f6837d676a785ead250496d3d,slg_overlap_terms__df5be21f6837d676a785ead250496d3d
indianastatepolicedistrict45,Indiana State Police District 45,slg,188120,,3140002,,Indiana State Police District 45,,slg_overlap_terms,16e3cd263b6ef1b3ccd5bdb2d862644d,slg_overlap_terms__16e3cd263b6ef1b3ccd5bdb2d862644d
indianastatepolicedistrict51,Indiana State Police District 51,slg,188120,,3140002,,Indiana State Police District 51,,slg_overlap_terms,2ae8d45ead68a303bc968550471b7d8c,slg_overlap_terms__2ae8d45ead68a303bc968550471b7d8c
indianastatepolicedistrict52,Indiana State Police District 52,slg,188120,,3140002,,Indiana State Police District 52,,slg_overlap_terms,00a757cc51695f4accebd4cb43a7fa60,slg_overlap_terms__00a757cc51695f4accebd4cb43a7fa60
indianastatepolicedistrict53,Indiana State Police District 53,slg,188120,,3140002,,Indiana State Police District 53,,slg_overlap_terms,2ce771e06ac2b36abb8fffd646a5713d,slg_overlap_terms__2ce771e06ac2b36abb8fffd646a5713d
illinoispolicedistrict1,Illinois State Police District 1,slg,188120,,3140002,,Illinois State Police District 1,,slg_overlap_terms,038c7e6b4d4d0572e5a422a159b1a9b0,slg_overlap_terms__038c7e6b4d4d0572e5a422a159b1a9b0
illinoispolicedistrict2,Illinois State Police District 2,slg,188120,,3140002,,Illinois State Police District 2,,slg_overlap_terms,c9bd034bd851639556db8c7cf16c0f83,slg_overlap_terms__c9bd034bd851639556db8c7cf16c0f83
illinoispolicedistrict5,Illinois State Police District 5,slg,188120,,3140002,,Illinois State Police District 5,,slg_overlap_terms,7460f81955c445fcd64c3831bd9dfb47,slg_overlap_terms__7460f81955c445fcd64c3831bd9dfb47
illinoispolicedistrict6,Illinois State Police District 6,slg,188120,,3140002,,Illinois State Police District 6,,slg_overlap_terms,0e805591c6ae60f9ce2c6e227a39820d,slg_overlap_terms__0e805591c6ae60f9ce2c6e227a39820d
illinoispolicedistrict7,Illinois State Police District 7,slg,188120,,3140002,,Illinois State Police District 7,,slg_overlap_terms,2332e1a63d28bca6263ff4c720964c65,slg_overlap_terms__2332e1a63d28bca6263ff4c720964c65
illinoispolicedistrict8,Illinois State Police District 8,slg,188120,,3140002,,Illinois State Police District 8,,slg_overlap_terms,732bf571e8ef7e36c56eae301a9d49d7,slg_overlap_terms__732bf571e8ef7e36c56eae301a9d49d7
illinoispolicedistrict9,Illinois State Police District 9,slg,188120,,3140002,,Illinois State Police District 9,,slg_overlap_terms,77d22bade916e44b582ab048a1439954,slg_overlap_terms__77d22bade916e44b582ab048a1439954
illinoispolicedistrict10,Illinois State Police District 10,slg,188120,,3140002,,Illinois State Police District 10,,slg_overlap_terms,ebd147551b011197c565787eab66fdf5,slg_overlap_terms__ebd147551b011197c565787eab66fdf5
illinoispolicedistrict11,Illinois State Police District 11,slg,188120,,3140002,,Illinois State Police District 11,,slg_overlap_terms,40fc69c77e9a33a6a76530ea69320551,slg_overlap_terms__40fc69c77e9a33a6a76530ea69320551
illinoispolicedistrict12,Illinois State Police District 12,slg,188120,,3140002,,Illinois State Police District 12,,slg_overlap_terms,f14ea847679114dc27fcd48d349905ad,slg_overlap_terms__f14ea847679114dc27fcd48d349905ad
illinoispolicedistrict13,Illinois State Police District 13,slg,188120,,3140002,,Illinois State Police District 13,,slg_overlap_terms,9ed5f8480874f1f053fc365d6d8d97d9,slg_overlap_terms__9ed5f8480874f1f053fc365d6d8d97d9
illinoispolicedistrict14,Illinois State Police District 14,slg,188120,,3140002,,Illinois State Police District 14,,slg_overlap_terms,3cc108c4666be29cc1d4a5826d167be8,slg_overlap_terms__3cc108c4666be29cc1d4a5826d167be8
illinoispolicedistrict15,Illinois State Police District 15,slg,188120,,3140002,,Illinois State Police District 15,,slg_overlap_terms,bdd67066a7627c5c84580b1141518eb5,slg_overlap_terms__bdd67066a7627c5c84580b1141518eb5
illinoispolicedistrict16,Illinois State Police District 16,slg,188120,,3140002,,Illinois State Police District 16,,slg_overlap_terms,9f0f763e779a5d2818cd14b2d14cb9f5,slg_overlap_terms__9f0f763e779a5d2818cd14b2d14cb9f5
illinoispolicedistrict17,Illinois State Police District 17,slg,188120,,3140002,,Illinois State Police District 17,,slg_overlap_terms,01d01aaf427f312f7ea13b7b8812acdf,slg_overlap_terms__01d01aaf427f312f7ea13b7b8812acdf
illinoispolicedistrict18,Illinois State Police District 18,slg,188120,,3140002,,Illinois State Police District 18,,slg_overlap_terms,15796f7b8ff6af4455e23de955acba20,slg_overlap_terms__15796f7b8ff6af4455e23de955acba20
illinoispolicedistrict19,Illinois State Police District 19,slg,188120,,3140002,,Illinois State Police District 19,,slg_overlap_terms,f5eb28fefe0c7cbaf5470abc95af4295,slg_overlap_terms__f5eb28fefe0c7cbaf5470abc95af4295
illinoispolicedistrict20,Illinois State Police District 20,slg,188120,,3140002,,Illinois State Police District 20,,slg_overlap_terms,4a6b138fa2ac523b5d762344025b0228,slg_overlap_terms__4a6b138fa2ac523b5d762344025b0228
illinoispolicedistrict21,Illinois State Police District 21,slg,188120,,3140002,,Illinois State Police District 21,,slg_overlap_terms,c50c12a98f14695d008437031f9f99e4,slg_overlap_terms__c50c12a98f14695d008437031f9f99e4
illinoispolicedistrict22,Illinois State Police District 22,slg,188120,,3140002,,Illinois State Police District 22,,slg_overlap_terms,61477b73ac86eddb3f83cfa361a433c9,slg_overlap_terms__61477b73ac86eddb3f83cfa361a433c9
illinoisstatepolicedistrict1,Illinois State Police District 1,slg,188120,,3140002,,Illinois State Police District 1,,slg_overlap_terms,038c7e6b4d4d0572e5a422a159b1a9b0,slg_overlap_terms__038c7e6b4d4d0572e5a422a159b1a9b0
