german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
unverhofftstr.,"Unverhofftstrasse in Dortmund, Germany",51.4959039,7.5163807,1,,,,,,ForeignMinistry,"Unverhofftstrasse in Dortmund, Germany",,german_fires_dortmund_locations,50dd968b253e061c4b5ff5326d48bcea,german_fires_dortmund_locations__50dd968b253e061c4b5ff5326d48bcea
uranusstr.,"Uranusstrasse in Dortmund, Germany",51.5184423,7.3232371,1,,,,,,Diplomat,"Uranusstrasse in Dortmund, Germany",,german_fires_dortmund_locations,a735f78e001ddcfbe3ef144a484e4530,german_fires_dortmund_locations__a735f78e001ddcfbe3ef144a484e4530
urbanusstr.,"Urbanusstrasse in Dortmund, Germany",51.5311283,7.4133449,1,,,,,,DiplomaticFacilities,"Urbanusstrasse in Dortmund, Germany",,german_fires_dortmund_locations,14ed541fbeef9b8e273c441370ad581b,german_fires_dortmund_locations__14ed541fbeef9b8e273c441370ad581b
ursulastr.,"Ursulastrasse in Dortmund, Germany",51.5053878,7.3145433,1,,,,,,Refinery,"Ursulastrasse in Dortmund, Germany",,german_fires_dortmund_locations,0d5c07175f41097a257c0e8b76cb0f5b,german_fires_dortmund_locations__0d5c07175f41097a257c0e8b76cb0f5b
vahleweg,"Vahleweg in Dortmund, Germany",51.5086796,7.5467235,1,,,,,,Refinery,"Vahleweg in Dortmund, Germany",,german_fires_dortmund_locations,0f6fa5affe1ca4fbcd67e0f2de15674f,german_fires_dortmund_locations__0f6fa5affe1ca4fbcd67e0f2de15674f
vahrenort,"Vahrenort in Dortmund, Germany",51.5171652,7.3168461,1,,,,,,Shipping,"Vahrenort in Dortmund, Germany",,german_fires_dortmund_locations,6851238f3f3ec5cb1a9e5cf2b46004f4,german_fires_dortmund_locations__6851238f3f3ec5cb1a9e5cf2b46004f4
valmeweg,"Valmeweg in Dortmund, Germany",51.4748616,7.5599144,1,,,,,,News,"Valmeweg in Dortmund, Germany",,german_fires_dortmund_locations,f760ab9c61006dd131d7f7ba7ca4da81,german_fires_dortmund_locations__f760ab9c61006dd131d7f7ba7ca4da81
varstbruch,"Varstbruch in Dortmund, Germany",51.5822563,7.5028902,1,,,,,,Diplomat,"Varstbruch in Dortmund, Germany",,german_fires_dortmund_locations,0e4028caafb7b67d203986e23807d252,german_fires_dortmund_locations__0e4028caafb7b67d203986e23807d252
varusstr.,"Varusstrasse in Dortmund, Germany",51.5170618,7.4200819,1,,,,,,Shipping,"Varusstrasse in Dortmund, Germany",,german_fires_dortmund_locations,3080e49b88b4e46aa973253407c43468,german_fires_dortmund_locations__3080e49b88b4e46aa973253407c43468
varziner str.,"Varziner Strasse in Dortmund, Germany",51.5359158,7.4083159,1,,,,,,Keyphrase,"Varziner Strasse in Dortmund, Germany",,german_fires_dortmund_locations,fab94534bb9d5299fdba8dd1dd25a9bf,german_fires_dortmund_locations__fab94534bb9d5299fdba8dd1dd25a9bf
