keyword,caption_name,topic_id,type,groups,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
#warri refinery,Warri refinery,188162;188132,refinery,warri refinery;warri refinery,,Refinery,Warri refinery,,og_mentionee_headsofstate,321a9126cb0a735066fd65c259aa3684,og_mentionee_headsofstate__321a9126cb0a735066fd65c259aa3684
#westlake refinery,Lake Charles refinery,188162;188132,refinery,westlake refinery;lake charles refinery,,Refinery,Lake Charles refinery,,og_mentionee_headsofstate,3b5ad8b704fad7b6055792732d8877f3,og_mentionee_headsofstate__3b5ad8b704fad7b6055792732d8877f3
#whitegate refinery,Whitegate refinery,188162;188132,refinery,whitegate refinery;whitegate refinery,,Refinery,Whitegate refinery,,og_mentionee_headsofstate,34a1180857e85f62666c47cd178e7fa5,og_mentionee_headsofstate__34a1180857e85f62666c47cd178e7fa5
#whiting refinery,Whiting refinery,188162;188132,refinery,whiting refinery;whiting refinery,,Refinery,Whiting refinery,,og_mentionee_headsofstate,d5ff53c5a06e3189f5bbcb0e194c3c0e,og_mentionee_headsofstate__d5ff53c5a06e3189f5bbcb0e194c3c0e
#wilhelmshaven refinery,Wilhelmshaven refinery,188162;188132,refinery,wilhelmshaven refinery;wilhelmshaven refinery,,Refinery,Wilhelmshaven refinery,,og_mentionee_headsofstate,98007201889e8515738b7b9857a203f2,og_mentionee_headsofstate__98007201889e8515738b7b9857a203f2
#wilmington refinery,Wilmington refinery,188162;188132,refinery,wilmington refinery;wilmington refinery,,Refinery,Wilmington refinery,,og_mentionee_headsofstate,8c650d00e6d977a01209a992161d2491,og_mentionee_headsofstate__8c650d00e6d977a01209a992161d2491
#wood river refinery,Wood River refinery,188162;188132,refinery,wood river refinery;wood river refinery,,Refinery,Wood River refinery,,og_mentionee_headsofstate,c44972491740d81d8e6d47c85fa699b3,og_mentionee_headsofstate__c44972491740d81d8e6d47c85fa699b3
#wuhan refinery,Wuhan refinery,188162;188132,refinery,wuhan refinery;wuhan refinery,,Refinery,Wuhan refinery,,og_mentionee_headsofstate,3b4320802a019033079cc8d41d53d347,og_mentionee_headsofstate__3b4320802a019033079cc8d41d53d347
#wynnewood refinery,Wynnewood refinery,188162;188132,refinery,wynnewood refinery;wynnewood refinery,,Refinery,Wynnewood refinery,,og_mentionee_headsofstate,81174eba452c60a09234df59295292a8,og_mentionee_headsofstate__81174eba452c60a09234df59295292a8
#xian refinery,Xian refinery,188162;188132,refinery,xian refinery;xian refinery,,Refinery,Xian refinery,,og_mentionee_headsofstate,c351c1869b18f5f9145a68577bfd52c6,og_mentionee_headsofstate__c351c1869b18f5f9145a68577bfd52c6
#xianyang refinery,Xianyang refinery,188162;188132,refinery,xianyang refinery;xianyang refinery,,Refinery,Xianyang refinery,,og_mentionee_headsofstate,15eb3a042c33843c0e26c3a2daab68f3,og_mentionee_headsofstate__15eb3a042c33843c0e26c3a2daab68f3
#yabucoa refinery,Yabucoa refinery,188162;188132,refinery,yabucoa refinery;yabucoa refinery,,Refinery,Yabucoa refinery,,og_mentionee_headsofstate,8e23c617ee680aaa460dd9ae7a779149,og_mentionee_headsofstate__8e23c617ee680aaa460dd9ae7a779149
#yamaguchi refinery,Yamaguchi refinery,188162;188132,refinery,yamaguchi refinery;yamaguchi refinery,,Refinery,Yamaguchi refinery,,og_mentionee_headsofstate,eb32901678a2b405d13f7993ca1cf22a,og_mentionee_headsofstate__eb32901678a2b405d13f7993ca1cf22a
#yanbu refinery,Yanbu refinery,188162;188132,refinery,yanbu refinery;yanbu refinery,,Refinery,Yanbu refinery,,og_mentionee_headsofstate,47b112b12fa4fce5cc7af0c37d48bc39,og_mentionee_headsofstate__47b112b12fa4fce5cc7af0c37d48bc39
#yasref refinery,Yanbu refinery,188162;188132,refinery,yasref refinery;yanbu refinery,,Refinery,Yanbu refinery,,og_mentionee_headsofstate,e5078aed13c7977ff0c0d7342eff3d9b,og_mentionee_headsofstate__e5078aed13c7977ff0c0d7342eff3d9b
#yeosu refinery,Yeosu refinery,188162;188132,refinery,yeosu refinery;yeosu refinery,,Refinery,Yeosu refinery,,og_mentionee_headsofstate,2ca75ec6b45d48fba74e96c736f90b6a,og_mentionee_headsofstate__2ca75ec6b45d48fba74e96c736f90b6a
#yinchuan refinery,Yinchuan refinery,188162;188132,refinery,yinchuan refinery;yinchuan refinery,,Refinery,Yinchuan refinery,,og_mentionee_headsofstate,79a1c2361546a470f8aef398f244afa7,og_mentionee_headsofstate__79a1c2361546a470f8aef398f244afa7
#yokkaichi refinery,Yokkaichi refinery,188162;188132,refinery,yokkaichi refinery;yokkaichi refinery,,Refinery,Yokkaichi refinery,,og_mentionee_headsofstate,29a27a42a552aa690190fcac224910db,og_mentionee_headsofstate__29a27a42a552aa690190fcac224910db
#yokohama refinery,Negishi refinery,188162;188132,refinery,yokohama refinery;negishi refinery,,Refinery,Negishi refinery,,og_mentionee_headsofstate,5aa7839706a83c7441bb11ed1dd1e7df,og_mentionee_headsofstate__5aa7839706a83c7441bb11ed1dd1e7df
#yueyang refinery,Yueyang refinery,188162;188132,refinery,yueyang refinery;yueyang refinery,,Refinery,Yueyang refinery,,og_mentionee_headsofstate,9901f5858e9c0c1a459474e7d5110361,og_mentionee_headsofstate__9901f5858e9c0c1a459474e7d5110361
#zarqa refinery,Zarqa refinery,188162;188132,refinery,zarqa refinery;zarqa refinery,,Refinery,Zarqa refinery,,og_mentionee_headsofstate,8f6374e2072be84c9b89bddff5d830ef,og_mentionee_headsofstate__8f6374e2072be84c9b89bddff5d830ef
#zawiya refinery,Zawiya refinery,188162;188132,refinery,zawiya refinery;zawiya refinery,,Refinery,Zawiya refinery,,og_mentionee_headsofstate,6535bfe8dfb1dca39d16bc2f39dc6f36,og_mentionee_headsofstate__6535bfe8dfb1dca39d16bc2f39dc6f36
#zeeland refinery,Zeeland refinery,188162;188132,refinery,zeeland refinery;zeeland refinery,,Refinery,Zeeland refinery,,og_mentionee_headsofstate,cf45f49688b5092f6c9eee6000e7deaf,og_mentionee_headsofstate__cf45f49688b5092f6c9eee6000e7deaf
#zhanjiang refinery,Zhanjiang refinery,188162;188132,refinery,zhanjiang refinery;zhanjiang refinery,,Refinery,Zhanjiang refinery,,og_mentionee_headsofstate,103a4af5362dcc0419889185888f08fb,og_mentionee_headsofstate__103a4af5362dcc0419889185888f08fb
#zhenhai refinery,Zhenhai refinery,188162;188132,refinery,zhenhai refinery;zhenhai refinery,,Refinery,Zhenhai refinery,,og_mentionee_headsofstate,d92730762afcd7fc666bab6360a544f8,og_mentionee_headsofstate__d92730762afcd7fc666bab6360a544f8
#פז בית זיקוק אשדוד,Ashdod refinery,188162;188132,refinery,פז בית זיקוק אשדוד;ashdod refinery,,Refinery,Ashdod refinery,,og_mentionee_headsofstate,57c2051b344041eab1f404eb22bd5ecb,og_mentionee_headsofstate__57c2051b344041eab1f404eb22bd5ecb
#السويس لتصنيع البترول,Suez refinery,188162;188132,refinery,السويس لتصنيع البترول;suez refinery,,Refinery,Suez refinery,,og_mentionee_headsofstate,7202ad595b22b8dfbc522e1a69a26619,og_mentionee_headsofstate__7202ad595b22b8dfbc522e1a69a26619
#پالایشگاه آبادان‎,Abadan refinery,188162;188132,refinery,پالایشگاه آبادان‎;abadan refinery,,Refinery,Abadan refinery,,og_mentionee_headsofstate,cd1af21d13a10d21b2af278c4324cce5,og_mentionee_headsofstate__cd1af21d13a10d21b2af278c4324cce5
#پالایشگاه بایوی,Bayway refinery,188162;188132,refinery,پالایشگاه بایوی;bayway refinery,,Refinery,Bayway refinery,,og_mentionee_headsofstate,7d307479d3e17560b094245bf70c525a,og_mentionee_headsofstate__7d307479d3e17560b094245bf70c525a
#پالایشگاه بی‌تاون,Baytown refinery,188162;188132,refinery,پالایشگاه بی‌تاون;baytown refinery,,Refinery,Baytown refinery,,og_mentionee_headsofstate,ec4d6dd324d11b3e5fd6afe7620aecdd,og_mentionee_headsofstate__ec4d6dd324d11b3e5fd6afe7620aecdd
#پالایشگاه پورت آرتر,Motiva refinery,188162;188132,refinery,پالایشگاه پورت آرتر;motiva refinery,,Refinery,Motiva refinery,,og_mentionee_headsofstate,379cb7f2b98bb75588d48aef71540f42,og_mentionee_headsofstate__379cb7f2b98bb75588d48aef71540f42
#پالایشگاه جام‌نگر,Jamnagar refinery,188162;188132,refinery,پالایشگاه جام‌نگر;jamnagar refinery,,Refinery,Jamnagar refinery,,og_mentionee_headsofstate,e2db423710aafecf4a1eaa8db2032058,og_mentionee_headsofstate__e2db423710aafecf4a1eaa8db2032058
#پالایشگاه نفت آبادان,Abadan refinery,188162;188132,refinery,پالایشگاه نفت آبادان;abadan refinery,,Refinery,Abadan refinery,,og_mentionee_headsofstate,5e7a2eba86e8cdd3a235b8968ca2bea4,og_mentionee_headsofstate__5e7a2eba86e8cdd3a235b8968ca2bea4
#پالایشگاه نفت اصفهان,Esfahan refinery,188162;188132,refinery,پالایشگاه نفت اصفهان;esfahan refinery,,Refinery,Esfahan refinery,,og_mentionee_headsofstate,dbab7e179709ae1a689ed594fc4ba1ca,og_mentionee_headsofstate__dbab7e179709ae1a689ed594fc4ba1ca
#پالایشگاه نفت بندرعباس,Bandar Abbas refinery,188162;188132,refinery,پالایشگاه نفت بندرعباس;bandar abbas refinery,,Refinery,Bandar Abbas refinery,,og_mentionee_headsofstate,47ee7a1c741f8bd3f230a733311157f6,og_mentionee_headsofstate__47ee7a1c741f8bd3f230a733311157f6
#پالایشگاه نفت تبریز,Tabriz refinery,188162;188132,refinery,پالایشگاه نفت تبریز;tabriz refinery,,Refinery,Tabriz refinery,,og_mentionee_headsofstate,bd03e11e5c36b56c8b001f4301783f9f,og_mentionee_headsofstate__bd03e11e5c36b56c8b001f4301783f9f
#پالایشگاه نفت تهران,Tehran refinery,188162;188132,refinery,پالایشگاه نفت تهران;tehran refinery,,Refinery,Tehran refinery,,og_mentionee_headsofstate,8acea38720497ae69495aeccdc9bc5a1,og_mentionee_headsofstate__8acea38720497ae69495aeccdc9bc5a1
#پالایشگاه نفت شیراز,Shiraz refinery,188162;188132,refinery,پالایشگاه نفت شیراز;shiraz refinery,,Refinery,Shiraz refinery,,og_mentionee_headsofstate,56480f8080894e13f466de76fc9e9e5a,og_mentionee_headsofstate__56480f8080894e13f466de76fc9e9e5a
#پالایشگاه نفت شیراز,Shiraz refinery,188162;188132,refinery,پالایشگاه نفت شیراز;shiraz refinery,,Refinery,Shiraz refinery,,og_mentionee_headsofstate,8dd6ebad359860cc1dadcc283c9a3bd7,og_mentionee_headsofstate__8dd6ebad359860cc1dadcc283c9a3bd7
#مصفاة أرزيو,Arzew refinery,188162;188132,refinery,مصفاة أرزيو;arzew refinery,,Refinery,Arzew refinery,,og_mentionee_headsofstate,9cbd3261a07f0ffce7d4e0c49c38552d,og_mentionee_headsofstate__9cbd3261a07f0ffce7d4e0c49c38552d
#مصفاة أسيوط,Assiut refinery,188162;188132,refinery,مصفاة أسيوط;assiut refinery,,Refinery,Assiut refinery,,og_mentionee_headsofstate,1be5aae368e9ec03bc369eae0deab134,og_mentionee_headsofstate__1be5aae368e9ec03bc369eae0deab134
#مصفاة أم سعيد,Umm Said refinery,188162;188132,refinery,مصفاة أم سعيد;umm said refinery,,Refinery,Umm Said refinery,,og_mentionee_headsofstate,b57844a0a9e54af099acade33d57d50e,og_mentionee_headsofstate__b57844a0a9e54af099acade33d57d50e
#مصفاة الأحمدي,Mina al-Ahmadi refinery,188162;188132,refinery,مصفاة الأحمدي;mina al-ahmadi refinery,,Refinery,Mina al-Ahmadi refinery,,og_mentionee_headsofstate,b4f5da665e5c83f88f12aeabc63ad538,og_mentionee_headsofstate__b4f5da665e5c83f88f12aeabc63ad538
#مصفاة الإسكندرية,Alexandria refinery,188162;188132,refinery,مصفاة الإسكندرية;alexandria refinery,,Refinery,Alexandria refinery,,og_mentionee_headsofstate,9722729e99d05c4ef8f566b92fd049a8,og_mentionee_headsofstate__9722729e99d05c4ef8f566b92fd049a8
#مصفاة البصرة,Basrah refinery,188162;188132,refinery,مصفاة البصرة;basrah refinery,,Refinery,Basrah refinery,,og_mentionee_headsofstate,960c01480c67ac4977652cec65cd2edc,og_mentionee_headsofstate__960c01480c67ac4977652cec65cd2edc
#مصفاة الجبيل,Satorp Jubail refinery,188162;188132,refinery,مصفاة الجبيل;satorp jubail refinery,,Refinery,Satorp Jubail refinery,,og_mentionee_headsofstate,0d241a67f2e110410682872f3856ea23,og_mentionee_headsofstate__0d241a67f2e110410682872f3856ea23
#مصفاة الجزائر,Algiers refinery,188162;188132,refinery,مصفاة الجزائر;algiers refinery,,Refinery,Algiers refinery,,og_mentionee_headsofstate,0a0a83e144b6e5743a95055452735233,og_mentionee_headsofstate__0a0a83e144b6e5743a95055452735233
#مصفاة الرويس,Ruwais refinery,188162;188132,refinery,مصفاة الرويس;ruwais refinery,,Refinery,Ruwais refinery,,og_mentionee_headsofstate,d89395b3f3194b7dfd91ae18b3833405,og_mentionee_headsofstate__d89395b3f3194b7dfd91ae18b3833405
#مصفاة الزاوية,Zawiya refinery,188162;188132,refinery,مصفاة الزاوية;zawiya refinery,,Refinery,Zawiya refinery,,og_mentionee_headsofstate,597d94d7978a759c01298c609ddd070d,og_mentionee_headsofstate__597d94d7978a759c01298c609ddd070d
#مصفاة الزور,al-Zour refinery,188162;188132,refinery,مصفاة الزور;al-zour refinery,,Refinery,al-Zour refinery,,og_mentionee_headsofstate,b7195fcbc90cd97554cd085f8f87961e,og_mentionee_headsofstate__b7195fcbc90cd97554cd085f8f87961e
#مصفاة الشعيبة,Al-Shaabiya refinery,188162;188132,refinery,مصفاة الشعيبة;al-shaabiya refinery,,Refinery,Al-Shaabiya refinery,,og_mentionee_headsofstate,338e164723485804447ab6ade822c2e9,og_mentionee_headsofstate__338e164723485804447ab6ade822c2e9
#مصفاة باركو الساحلية,PARCO Coastal refinery,188162;188132,refinery,مصفاة باركو الساحلية;parco coastal refinery,,Refinery,PARCO Coastal refinery,,og_mentionee_headsofstate,ca2fcfc065147cc88c428275defd025f,og_mentionee_headsofstate__ca2fcfc065147cc88c428275defd025f
#مصفاة بورتسودان,Port Sudan refinery,188162;188132,refinery,مصفاة بورتسودان;port sudan refinery,,Refinery,Port Sudan refinery,,og_mentionee_headsofstate,36f8fa81553630cc8efbef661563b6df,og_mentionee_headsofstate__36f8fa81553630cc8efbef661563b6df
#مصفاة بيجي,Baiji refinery,188162;188132,refinery,مصفاة بيجي;baiji refinery,,Refinery,Baiji refinery,,og_mentionee_headsofstate,8e69e783edf3c86d368b8c8060b53b72,og_mentionee_headsofstate__8e69e783edf3c86d368b8c8060b53b72
#مصفاة جبل علي,Jebel Ali refinery,188162;188132,refinery,مصفاة جبل علي;jebel ali refinery,,Refinery,Jebel Ali refinery,,og_mentionee_headsofstate,a0c90de7729ba03dcda0a806b11105fa,og_mentionee_headsofstate__a0c90de7729ba03dcda0a806b11105fa
#مصفاة جمناجار,Jamnagar refinery,188162;188132,refinery,مصفاة جمناجار;jamnagar refinery,,Refinery,Jamnagar refinery,,og_mentionee_headsofstate,9e0bfc41b953626fa31b4782136e6411,og_mentionee_headsofstate__9e0bfc41b953626fa31b4782136e6411
#مصفاة رأس لانوف,Ras Lanuf refinery,188162;188132,refinery,مصفاة رأس لانوف;ras lanuf refinery,,Refinery,Ras Lanuf refinery,,og_mentionee_headsofstate,c1258a6a69eb951be57f04c0832a7433,og_mentionee_headsofstate__c1258a6a69eb951be57f04c0832a7433
#مصفاة رويس,Ruwais refinery,188162;188132,refinery,مصفاة رويس;ruwais refinery,,Refinery,Ruwais refinery,,og_mentionee_headsofstate,fb9d82f5fa00a16315569f45b1ec5e58,og_mentionee_headsofstate__fb9d82f5fa00a16315569f45b1ec5e58
#مصفاة سترة,Sitra refinery,188162;188132,refinery,مصفاة سترة;sitra refinery,,Refinery,Sitra refinery,,og_mentionee_headsofstate,98907740e1959ee6576cfaa7525141c7,og_mentionee_headsofstate__98907740e1959ee6576cfaa7525141c7
#مصفاة سكيكدة,Skikda refinery,188162;188132,refinery,مصفاة سكيكدة;skikda refinery,,Refinery,Skikda refinery,,og_mentionee_headsofstate,b6da839452c884523b3ef98ceaeb16b4,og_mentionee_headsofstate__b6da839452c884523b3ef98ceaeb16b4
#مصفاة موتيفيا,Motiva refinery,188162;188132,refinery,مصفاة موتيفيا;motiva refinery,,Refinery,Motiva refinery,,og_mentionee_headsofstate,b62043844289dc1cabbfe7ad19bb6a52,og_mentionee_headsofstate__b62043844289dc1cabbfe7ad19bb6a52
#مصفى النصر,El Nasr refinery,188162;188132,refinery,مصفى النصر;el nasr refinery,,Refinery,El Nasr refinery,,og_mentionee_headsofstate,96c01cf48408fa1a45b5c401be49ae28,og_mentionee_headsofstate__96c01cf48408fa1a45b5c401be49ae28
#معمل تكرير طنطا,Tanta refinery,188162;188132,refinery,معمل تكرير طنطا;tanta refinery,,Refinery,Tanta refinery,,og_mentionee_headsofstate,2824dcf4f1951173c3cf80a9e688e947,og_mentionee_headsofstate__2824dcf4f1951173c3cf80a9e688e947
#ميناء الفحل,Mina Al-Fahl refinery,188162;188132,refinery,ميناء الفحل;mina al-fahl refinery,,Refinery,Mina Al-Fahl refinery,,og_mentionee_headsofstate,6ffbd0e02843856f3a6a0ebd92cec454,og_mentionee_headsofstate__6ffbd0e02843856f3a6a0ebd92cec454
#गुजरात तेल शोधनागार,Gujarat refinery,188162;188132,refinery,गुजरात तेल शोधनागार;gujarat refinery,,Refinery,Gujarat refinery,,og_mentionee_headsofstate,8f3e8226e13f117444e9b947293130d6,og_mentionee_headsofstate__8f3e8226e13f117444e9b947293130d6
#गुरु गोबिंद सिंह रिफाइनरी,Guru Gobind Singh refinery,188162;188132,refinery,गुरु गोबिंद सिंह रिफाइनरी;guru gobind singh refinery,,Refinery,Guru Gobind Singh refinery,,og_mentionee_headsofstate,c07d8b0702802c99c600488548e38fbd,og_mentionee_headsofstate__c07d8b0702802c99c600488548e38fbd
#जामनगर तेल शोधनागार,Jamnagar refinery,188162;188132,refinery,जामनगर तेल शोधनागार;jamnagar refinery,,Refinery,Jamnagar refinery,,og_mentionee_headsofstate,1efb74007a3b9d98b1494c2cc84babe8,og_mentionee_headsofstate__1efb74007a3b9d98b1494c2cc84babe8
#डिगबोई तेल शोधनागार,Digboi refinery,188162;188132,refinery,डिगबोई तेल शोधनागार;digboi refinery,,Refinery,Digboi refinery,,og_mentionee_headsofstate,9397790fb8478928292258db63a2afb4,og_mentionee_headsofstate__9397790fb8478928292258db63a2afb4
#बरौनी तेल शोधनागार,Barauni refinery,188162;188132,refinery,बरौनी तेल शोधनागार;barauni refinery,,Refinery,Barauni refinery,,og_mentionee_headsofstate,4314e4ad81ffd98deed7992ed073b37c,og_mentionee_headsofstate__4314e4ad81ffd98deed7992ed073b37c
#बरौनी रिफाइनरी,Barauni refinery,188162;188132,refinery,बरौनी रिफाइनरी;barauni refinery,,Refinery,Barauni refinery,,og_mentionee_headsofstate,9c9dd82cb1ffc8af8adab64e815ec87c,og_mentionee_headsofstate__9c9dd82cb1ffc8af8adab64e815ec87c
#मथुरा परिष्करणी,Mathura refinery,188162;188132,refinery,मथुरा परिष्करणी;mathura refinery,,Refinery,Mathura refinery,,og_mentionee_headsofstate,f5dc9b52073ef99985f7ff509fb3039c,og_mentionee_headsofstate__f5dc9b52073ef99985f7ff509fb3039c
#গুৱাহাটী তেল শোধনাগাৰ,Guwahati refinery,188162;188132,refinery,গুৱাহাটী তেল শোধনাগাৰ;guwahati refinery,,Refinery,Guwahati refinery,,og_mentionee_headsofstate,0d8b1a00f9ca5072cde56ec1afe4ae6f,og_mentionee_headsofstate__0d8b1a00f9ca5072cde56ec1afe4ae6f
#জামনগর তেল শোধনাগার,Jamnagar refinery,188162;188132,refinery,জামনগর তেল শোধনাগার;jamnagar refinery,,Refinery,Jamnagar refinery,,og_mentionee_headsofstate,371654548a7288b2ddbd258e5885139b,og_mentionee_headsofstate__371654548a7288b2ddbd258e5885139b
#ডিগবয় তেল শোধনাগার,Digboi refinery,188162;188132,refinery,ডিগবয় তেল শোধনাগার;digboi refinery,,Refinery,Digboi refinery,,og_mentionee_headsofstate,afd3495b992bd0e1d5d52eb0ebbc34c5,og_mentionee_headsofstate__afd3495b992bd0e1d5d52eb0ebbc34c5
#ডিগবৈ তেল শোধনাগাৰ,Digboi refinery,188162;188132,refinery,ডিগবৈ তেল শোধনাগাৰ;digboi refinery,,Refinery,Digboi refinery,,og_mentionee_headsofstate,323b9f31abd9dfec9147fbcc830abd5b,og_mentionee_headsofstate__323b9f31abd9dfec9147fbcc830abd5b
#পারাদ্বীপ তেল শোধনাগার,Paradip refinery,188162;188132,refinery,পারাদ্বীপ তেল শোধনাগার;paradip refinery,,Refinery,Paradip refinery,,og_mentionee_headsofstate,a31cfc278492dc9007a4b4d8519c93a9,og_mentionee_headsofstate__a31cfc278492dc9007a4b4d8519c93a9
#হলদিয়া তৈল শোধনাগার,Haldia refinery,188162;188132,refinery,হলদিয়া তৈল শোধনাগার;haldia refinery,,Refinery,Haldia refinery,,og_mentionee_headsofstate,500ca7bb85ef8fe88689125d9cc3cb9f,og_mentionee_headsofstate__500ca7bb85ef8fe88689125d9cc3cb9f
#ਗੁਰੂ ਗੋਬਿੰਦ ਸਿੰਘ ਰਿਫਾਇਨਰੀ,Guru Gobind Singh refinery,188162;188132,refinery,ਗੁਰੂ ਗੋਬਿੰਦ ਸਿੰਘ ਰਿਫਾਇਨਰੀ;guru gobind singh refinery,,Refinery,Guru Gobind Singh refinery,,og_mentionee_headsofstate,149f5723dd71c4fa4fcd0be942931389,og_mentionee_headsofstate__149f5723dd71c4fa4fcd0be942931389
#ગુજરાત રિફાઈનરી,Gujarat refinery,188162;188132,refinery,ગુજરાત રિફાઈનરી;gujarat refinery,,Refinery,Gujarat refinery,,og_mentionee_headsofstate,57b761cfbec573c22b3801a1fe1afe6b,og_mentionee_headsofstate__57b761cfbec573c22b3801a1fe1afe6b
#நாகப்பட்டினம் சுத்திகரிப்பு நிலையம்,Nagapattnam refinery,188162;188132,refinery,நாகப்பட்டினம் சுத்திகரிப்பு நிலையம்;nagapattnam refinery,,Refinery,Nagapattnam refinery,,og_mentionee_headsofstate,e53d1c0abfdfe1f834ed3c6c3e044fa4,og_mentionee_headsofstate__e53d1c0abfdfe1f834ed3c6c3e044fa4
abadan refinery,Abadan refinery,188162;188132,refinery,abadan refinery;abadan refinery,,Refinery,Abadan refinery,,og_mentionee_headsofstate,1668e2cc2dc64df29ba82c33f660a2be,og_mentionee_headsofstate__1668e2cc2dc64df29ba82c33f660a2be
abadan-raffinaderij,Abadan refinery,188162;188132,refinery,abadan-raffinaderij;abadan refinery,,Refinery,Abadan refinery,,og_mentionee_headsofstate,342a18820ffd967c85905291db2ae3a5,og_mentionee_headsofstate__342a18820ffd967c85905291db2ae3a5
abdulla refinery,Mina Abdullah refinery,188162;188132,refinery,abdulla refinery;mina abdullah refinery,,Refinery,Mina Abdullah refinery,,og_mentionee_headsofstate,2652d1bb5c9b908f414518f0af5841b5,og_mentionee_headsofstate__2652d1bb5c9b908f414518f0af5841b5
abidjan refinery,Abidjan refinery,188162;188132,refinery,abidjan refinery;abidjan refinery,,Refinery,Abidjan refinery,,og_mentionee_headsofstate,037647a12681015b254f750eb2bf9fe9,og_mentionee_headsofstate__037647a12681015b254f750eb2bf9fe9
abu dhabi refinery,Abu Dhabi refinery,188162;188132,refinery,abu dhabi refinery;abu dhabi refinery,,Refinery,Abu Dhabi refinery,,og_mentionee_headsofstate,ad6d2f5113356ea52f6d6f168dba3242,og_mentionee_headsofstate__ad6d2f5113356ea52f6d6f168dba3242
achinsk refinery,Achinsk refinery,188162;188132,refinery,achinsk refinery;achinsk refinery,,Refinery,Achinsk refinery,,og_mentionee_headsofstate,47f9994cc9d071e696d102737be7bfd7,og_mentionee_headsofstate__47f9994cc9d071e696d102737be7bfd7
aconcagua refinery,Aconcagua refinery,188162;188132,refinery,aconcagua refinery;aconcagua refinery,,Refinery,Aconcagua refinery,,og_mentionee_headsofstate,92a9aecd334caccde786860bccd09205,og_mentionee_headsofstate__92a9aecd334caccde786860bccd09205
aichi refinery,Aichi refinery,188162;188132,refinery,aichi refinery;aichi refinery,,Refinery,Aichi refinery,,og_mentionee_headsofstate,590742b12d7788a3d5b35aa00e6219b1,og_mentionee_headsofstate__590742b12d7788a3d5b35aa00e6219b1
al ahmadi refinery,Mina Al Ahmadi refinery,188162;188132,refinery,al ahmadi refinery;mina al ahmadi refinery,,Refinery,Mina Al Ahmadi refinery,,og_mentionee_headsofstate,008e3a93305b6005e66ef59acb583c0c,og_mentionee_headsofstate__008e3a93305b6005e66ef59acb583c0c
al jubail refinery,Jubail refinery,188162;188132,refinery,al jubail refinery;jubail refinery,,Refinery,Jubail refinery,,og_mentionee_headsofstate,c7ce894181a4a39633e80d17649e9957,og_mentionee_headsofstate__c7ce894181a4a39633e80d17649e9957
al zour refinery,al-Zour refinery,188162;188132,refinery,al zour refinery;al-zour refinery,,Refinery,al-Zour refinery,,og_mentionee_headsofstate,63da378628d92b1c6d8296b459aaaede,og_mentionee_headsofstate__63da378628d92b1c6d8296b459aaaede
al-zour refinery,al-Zour refinery,188162;188132,refinery,al-zour refinery;al-zour refinery,,Refinery,al-Zour refinery,,og_mentionee_headsofstate,40c1ab7bd8f8433a60b5654ec52e4e98,og_mentionee_headsofstate__40c1ab7bd8f8433a60b5654ec52e4e98
alexandria refinery,Midor refinery,188162;188132,refinery,alexandria refinery;midor refinery,,Refinery,Midor refinery,,og_mentionee_headsofstate,5022ff019797e8d1b095fef4fb90870f,og_mentionee_headsofstate__5022ff019797e8d1b095fef4fb90870f
aliaga refinery,STAR Aegean refinery,188162;188132,refinery,aliaga refinery;star aegean refinery,,Refinery,STAR Aegean refinery,,og_mentionee_headsofstate,48f7bf7e4cc9185736cee60ad3c90637,og_mentionee_headsofstate__48f7bf7e4cc9185736cee60ad3c90637
alliance refinery,Alliance refinery,188162;188132,refinery,alliance refinery;alliance refinery,,Refinery,Alliance refinery,,og_mentionee_headsofstate,0cf5096cb22d427ee714d91223022c4e,og_mentionee_headsofstate__0cf5096cb22d427ee714d91223022c4e
altona refinery,Altona refinery,188162;188132,refinery,altona refinery;altona refinery,,Refinery,Altona refinery,,og_mentionee_headsofstate,eb378463a53c9925ef73e9b397df0299,og_mentionee_headsofstate__eb378463a53c9925ef73e9b397df0299
altona-raffinerie,Altona refinery,188162;188132,refinery,altona-raffinerie;altona refinery,,Refinery,Altona refinery,,og_mentionee_headsofstate,88495e81bacf98f1bbdd1200fbf5b9f8,og_mentionee_headsofstate__88495e81bacf98f1bbdd1200fbf5b9f8
ameriya refinery,Amerya refinery,188162;188132,refinery,ameriya refinery;amerya refinery,,Refinery,Amerya refinery,,og_mentionee_headsofstate,0941e4314b1cc86d7ab1c231e0cfa398,og_mentionee_headsofstate__0941e4314b1cc86d7ab1c231e0cfa398
amuay refinery,Amuay refinery,188162;188132,refinery,amuay refinery;amuay refinery,,Refinery,Amuay refinery,,og_mentionee_headsofstate,704cf5ccbd69877038163417f8605a56,og_mentionee_headsofstate__704cf5ccbd69877038163417f8605a56
anacortes refinery,Anacortes refinery,188162;188132,refinery,anacortes refinery;anacortes refinery,,Refinery,Anacortes refinery,,og_mentionee_headsofstate,bb82897ef8e5bdf851784fdaf06818de,og_mentionee_headsofstate__bb82897ef8e5bdf851784fdaf06818de
anadolu refinery,Anadolu refinery,188162;188132,refinery,anadolu refinery;anadolu refinery,,Refinery,Anadolu refinery,,og_mentionee_headsofstate,9fb27960bd9a0a90fdbc3bceed2447ed,og_mentionee_headsofstate__9fb27960bd9a0a90fdbc3bceed2447ed
