handle,caption_name,location_lower,include_groups,entity_type,location,lat,long,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
rtvbn1,Bosnian news outlet RTV BN,bosnia and herzegovina,agriculture minister;agriculture ministry,hnmn,Bosnia and Herzegovina,43.915886,17.679076,,Hnmn,Bosnian news outlet RTV BN,,noneng_dgm_agr_mentioner_entities,e881aaf4ae2a82f0502bb551a48f4c4b,noneng_dgm_agr_mentioner_entities__e881aaf4ae2a82f0502bb551a48f4c4b
srpska_info,Bosnian news outlet Srpskainfo,bosnia and herzegovina,agriculture minister;agriculture ministry,hnmn,Bosnia and Herzegovina,43.915886,17.679076,,Hnmn,Bosnian news outlet Srpskainfo,,noneng_dgm_agr_mentioner_entities,4ff05d94154ab2e0ead56f1b9587f233,noneng_dgm_agr_mentioner_entities__4ff05d94154ab2e0ead56f1b9587f233
agenciabrasil,Brazilian news outlet Agencia Brasil,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,Hnmn,Brazilian news outlet Agencia Brasil,,noneng_dgm_agr_mentioner_entities,9d17ceee2f8ae00684ee53a85c587eda,noneng_dgm_agr_mentioner_entities__9d17ceee2f8ae00684ee53a85c587eda
estadao,Brazilian news outlet Estadão,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,Hnmn,Brazilian news outlet Estadão,,noneng_dgm_agr_mentioner_entities,9cbc11341c20c0b88b5933c5eb9a62f4,noneng_dgm_agr_mentioner_entities__9cbc11341c20c0b88b5933c5eb9a62f4
folha,Brazilian news outlet Folha de S.Paulo,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,Hnmn,Brazilian news outlet Folha de S.Paulo,,noneng_dgm_agr_mentioner_entities,3f4b61dd7881c796d103d289c1457b31,noneng_dgm_agr_mentioner_entities__3f4b61dd7881c796d103d289c1457b31
jornaloglobo,Brazilian news outlet Jornal O Globo,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,Hnmn,Brazilian news outlet Jornal O Globo,,noneng_dgm_agr_mentioner_entities,762ff4e68befa39b4f3912ee1aa84eef,noneng_dgm_agr_mentioner_entities__762ff4e68befa39b4f3912ee1aa84eef
uol,Brazilian news outlet UOL,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,Hnmn,Brazilian news outlet UOL,,noneng_dgm_agr_mentioner_entities,beb8941351a2b91d1419a1f28878c2e9,noneng_dgm_agr_mentioner_entities__beb8941351a2b91d1419a1f28878c2e9
borneo_bulletin,Brunei news outlet Borneo Bulletin,brunei darussalam,agriculture minister;agriculture ministry,hnmn,Brunei Darussalam,4.535277,114.727669,,Hnmn,Brunei news outlet Borneo Bulletin,,noneng_dgm_agr_mentioner_entities,950f0c8c217aabb5a060a930ab4f1885,noneng_dgm_agr_mentioner_entities__950f0c8c217aabb5a060a930ab4f1885
brudirectcom,Brunei news outlet BruDirect,brunei darussalam,agriculture minister;agriculture ministry,hnmn,Brunei Darussalam,4.535277,114.727669,,Hnmn,Brunei news outlet BruDirect,,noneng_dgm_agr_mentioner_entities,29d9552fbad38d480504adf53345983c,noneng_dgm_agr_mentioner_entities__29d9552fbad38d480504adf53345983c
mediapermata,Brunei news outlet Media Permata,brunei darussalam,agriculture minister;agriculture ministry,hnmn,Brunei Darussalam,4.535277,114.727669,,Hnmn,Brunei news outlet Media Permata,,noneng_dgm_agr_mentioner_entities,4eb2b6747412b4adbe6d08e4cf88cdc1,noneng_dgm_agr_mentioner_entities__4eb2b6747412b4adbe6d08e4cf88cdc1
thescoop_co,Brunei news outlet The Scoop,brunei darussalam,agriculture minister;agriculture ministry,hnmn,Brunei Darussalam,4.535277,114.727669,,Hnmn,Brunei news outlet The Scoop,,noneng_dgm_agr_mentioner_entities,8f23b0926d189a21c60cee25a7f74846,noneng_dgm_agr_mentioner_entities__8f23b0926d189a21c60cee25a7f74846
www24chasa,Bulgarian news outlet 24chasa,bulgaria,agriculture minister;agriculture ministry,hnmn,Bulgaria,42.733883,25.48583,,Hnmn,Bulgarian news outlet 24chasa,,noneng_dgm_agr_mentioner_entities,e6aa394b2f443d70feb7a3a35b5521a7,noneng_dgm_agr_mentioner_entities__e6aa394b2f443d70feb7a3a35b5521a7
bta_topnews,Bulgarian news outlet Bulgarian News Agency,bulgaria,agriculture minister;agriculture ministry,hnmn,Bulgaria,42.733883,25.48583,,Hnmn,Bulgarian news outlet Bulgarian News Agency,,noneng_dgm_agr_mentioner_entities,1027786b0dea2190ca61998c3023d432,noneng_dgm_agr_mentioner_entities__1027786b0dea2190ca61998c3023d432
dnevnik,Bulgarian news outlet Dnevnik,bulgaria,agriculture minister;agriculture ministry,hnmn,Bulgaria,42.733883,25.48583,,Hnmn,Bulgarian news outlet Dnevnik,,noneng_dgm_agr_mentioner_entities,1387b9005728606adf856042181d5864,noneng_dgm_agr_mentioner_entities__1387b9005728606adf856042181d5864
segabg,Bulgarian news outlet SegaBG,bulgaria,agriculture minister;agriculture ministry,hnmn,Bulgaria,42.733883,25.48583,,Hnmn,Bulgarian news outlet SegaBG,,noneng_dgm_agr_mentioner_entities,c3d3993c2e28d1fb13b482c637a00a99,noneng_dgm_agr_mentioner_entities__c3d3993c2e28d1fb13b482c637a00a99
standartnewsbg,Bulgarian news outlet Standart News,bulgaria,agriculture minister;agriculture ministry,hnmn,Bulgaria,42.733883,25.48583,,Hnmn,Bulgarian news outlet Standart News,,noneng_dgm_agr_mentioner_entities,3f5f1d624b809952a24c230f2e2e48ce,noneng_dgm_agr_mentioner_entities__3f5f1d624b809952a24c230f2e2e48ce
burkina24,Burkinabe news outlet Burkina 24,burkina faso,agriculture minister;agriculture ministry,hnmn,Burkina Faso,12.238333,-1.561593,,Hnmn,Burkinabe news outlet Burkina 24,,noneng_dgm_agr_mentioner_entities,c741984c08e6052b65c41e48fcf531f9,noneng_dgm_agr_mentioner_entities__c741984c08e6052b65c41e48fcf531f9
lefaso_net,Burkinabe news outlet Lefaso,burkina faso,agriculture minister;agriculture ministry,hnmn,Burkina Faso,12.238333,-1.561593,,Hnmn,Burkinabe news outlet Lefaso,,noneng_dgm_agr_mentioner_entities,cd05953dbcbfb284913d18a9be1d036a,noneng_dgm_agr_mentioner_entities__cd05953dbcbfb284913d18a9be1d036a
editionslepays,Burkinabe news outlet Les Pays,burkina faso,agriculture minister;agriculture ministry,hnmn,Burkina Faso,12.238333,-1.561593,,Hnmn,Burkinabe news outlet Les Pays,,noneng_dgm_agr_mentioner_entities,4688a1071a6ec0d83afa80d39052fd9e,noneng_dgm_agr_mentioner_entities__4688a1071a6ec0d83afa80d39052fd9e
radiosomega,Burkinabe news outlet Radio Omega,burkina faso,agriculture minister;agriculture ministry,hnmn,Burkina Faso,12.238333,-1.561593,,Hnmn,Burkinabe news outlet Radio Omega,,noneng_dgm_agr_mentioner_entities,ad2f33ae96dcbf131e06337b90bec75f,noneng_dgm_agr_mentioner_entities__ad2f33ae96dcbf131e06337b90bec75f
rtburkina,Burkinabe news outlet Television Nationale du Burkina,burkina faso,agriculture minister;agriculture ministry,hnmn,Burkina Faso,12.238333,-1.561593,,Hnmn,Burkinabe news outlet Television Nationale du Burkina,,noneng_dgm_agr_mentioner_entities,7427090a8e2a81fdccbe4847af8f3065,noneng_dgm_agr_mentioner_entities__7427090a8e2a81fdccbe4847af8f3065
radioisanganiro,Burundian news outlet Isanganiro,burundi,agriculture minister;agriculture ministry,hnmn,Burundi,-3.373056,29.918886,,Hnmn,Burundian news outlet Isanganiro,,noneng_dgm_agr_mentioner_entities,d4d0d7b4d5a52d08555001b5cf3d320c,noneng_dgm_agr_mentioner_entities__d4d0d7b4d5a52d08555001b5cf3d320c
iwacuinfo,Burundian news outlet Iwacu,burundi,agriculture minister;agriculture ministry,hnmn,Burundi,-3.373056,29.918886,,Hnmn,Burundian news outlet Iwacu,,noneng_dgm_agr_mentioner_entities,6d4f7444b5c70d75c14db13274d46008,noneng_dgm_agr_mentioner_entities__6d4f7444b5c70d75c14db13274d46008
radioinzamba,Burundian news outlet Radio Inzamba,burundi,agriculture minister;agriculture ministry,hnmn,Burundi,-3.373056,29.918886,,Hnmn,Burundian news outlet Radio Inzamba,,noneng_dgm_agr_mentioner_entities,f184032702b7b873365c58d3f2c07af8,noneng_dgm_agr_mentioner_entities__f184032702b7b873365c58d3f2c07af8
radio_rpa,Burundian news outlet Radio Publique Africaine,burundi,agriculture minister;agriculture ministry,hnmn,Burundi,-3.373056,29.918886,,Hnmn,Burundian news outlet Radio Publique Africaine,,noneng_dgm_agr_mentioner_entities,d0de618df60e99f2eb79492281660c31,noneng_dgm_agr_mentioner_entities__d0de618df60e99f2eb79492281660c31
khmertimes,Cambodian news outlet Khmer Times,cambodia,agriculture minister;agriculture ministry,hnmn,Cambodia,12.565679,104.990963,,Hnmn,Cambodian news outlet Khmer Times,,noneng_dgm_agr_mentioner_entities,e6f61769c6427349a166c389f027ddc5,noneng_dgm_agr_mentioner_entities__e6f61769c6427349a166c389f027ddc5
cambodiadaily,Cambodian news outlet The Cambodia Daily,cambodia,agriculture minister;agriculture ministry,hnmn,Cambodia,12.565679,104.990963,,Hnmn,Cambodian news outlet The Cambodia Daily,,noneng_dgm_agr_mentioner_entities,d4e223a2e635f76c0ad8bf0b3a84ce81,noneng_dgm_agr_mentioner_entities__d4e223a2e635f76c0ad8bf0b3a84ce81
phnompenhpost,Cambodian news outlet The Phnom Penh Post,cambodia,agriculture minister;agriculture ministry,hnmn,Cambodia,12.565679,104.990963,,Hnmn,Cambodian news outlet The Phnom Penh Post,,noneng_dgm_agr_mentioner_entities,dd6e7a345c1ae6a0965f36ccc6861edf,noneng_dgm_agr_mentioner_entities__dd6e7a345c1ae6a0965f36ccc6861edf
camerbe,Cameroonian news outlet Camer.be,cameroon,agriculture minister;agriculture ministry,hnmn,Cameroon,7.369722,12.354722,,Hnmn,Cameroonian news outlet Camer.be,,noneng_dgm_agr_mentioner_entities,ed084da78854421fd3e70b7b96305d2a,noneng_dgm_agr_mentioner_entities__ed084da78854421fd3e70b7b96305d2a
crtv_web,Cameroonian news outlet Cameroon Radio Television,cameroon,agriculture minister;agriculture ministry,hnmn,Cameroon,7.369722,12.354722,,Hnmn,Cameroonian news outlet Cameroon Radio Television,,noneng_dgm_agr_mentioner_entities,54653a67ab0ddcda794ed3424ef76085,noneng_dgm_agr_mentioner_entities__54653a67ab0ddcda794ed3424ef76085
camerountribune,Cameroonian news outlet Cameroon Tribune,cameroon,agriculture minister;agriculture ministry,hnmn,Cameroon,7.369722,12.354722,,Hnmn,Cameroonian news outlet Cameroon Tribune,,noneng_dgm_agr_mentioner_entities,cb5345f40076bcef49106c45470028ec,noneng_dgm_agr_mentioner_entities__cb5345f40076bcef49106c45470028ec
jdc_fr,Cameroonian news outlet Journal du Cameroun,cameroon,agriculture minister;agriculture ministry,hnmn,Cameroon,7.369722,12.354722,,Hnmn,Cameroonian news outlet Journal du Cameroun,,noneng_dgm_agr_mentioner_entities,b41d9aae5fceb5b58ebec4e150cda617,noneng_dgm_agr_mentioner_entities__b41d9aae5fceb5b58ebec4e150cda617
mimimefoinfo,Cameroonian news outlet Mimi Mefo Info,cameroon,agriculture minister;agriculture ministry,hnmn,Cameroon,7.369722,12.354722,,Hnmn,Cameroonian news outlet Mimi Mefo Info,,noneng_dgm_agr_mentioner_entities,159c68aaff594665cb54b7904d193465,noneng_dgm_agr_mentioner_entities__159c68aaff594665cb54b7904d193465
anacaocaboverde,Cape Verde news outlet A Nacao,cape verde,agriculture minister;agriculture ministry,hnmn,Cape Verde,16.5388,-23.0418,,Hnmn,Cape Verde news outlet A Nacao,,noneng_dgm_agr_mentioner_entities,293f9b0a4e45ed0f656fddf018882f33,noneng_dgm_agr_mentioner_entities__293f9b0a4e45ed0f656fddf018882f33
asemanacv,Cape Verde news outlet A Semana,cape verde,agriculture minister;agriculture ministry,hnmn,Cape Verde,16.5388,-23.0418,,Hnmn,Cape Verde news outlet A Semana,,noneng_dgm_agr_mentioner_entities,ffe9cf4145d062c1d96fe14a21e27109,noneng_dgm_agr_mentioner_entities__ffe9cf4145d062c1d96fe14a21e27109
inforpresscvp,Cape Verde news outlet Inforpress,cape verde,agriculture minister;agriculture ministry,hnmn,Cape Verde,16.5388,-23.0418,,Hnmn,Cape Verde news outlet Inforpress,,noneng_dgm_agr_mentioner_entities,796cb63b976eb6accafdd08e2f776535,noneng_dgm_agr_mentioner_entities__796cb63b976eb6accafdd08e2f776535
rtc_caboverde,Cape Verde news outlet Radio Televisao de Cabo Verde,cape verde,agriculture minister;agriculture ministry,hnmn,Cape Verde,16.5388,-23.0418,,Hnmn,Cape Verde news outlet Radio Televisao de Cabo Verde,,noneng_dgm_agr_mentioner_entities,48bbc180dbfcb13800e5a3e7adfce5d2,noneng_dgm_agr_mentioner_entities__48bbc180dbfcb13800e5a3e7adfce5d2
corbeaunews,Central African news outlet Corbeau News Centrafrique,central african republic,agriculture minister;agriculture ministry,hnmn,Central African Republic,6.611111,20.939444,,Hnmn,Central African news outlet Corbeau News Centrafrique,,noneng_dgm_agr_mentioner_entities,7ac0b7d324765067f5b384f802f51046,noneng_dgm_agr_mentioner_entities__7ac0b7d324765067f5b384f802f51046
lnc_le,Central African news outlet Le Nouveau Centrafrique,central african republic,agriculture minister;agriculture ministry,hnmn,Central African Republic,6.611111,20.939444,,Hnmn,Central African news outlet Le Nouveau Centrafrique,,noneng_dgm_agr_mentioner_entities,ef47c5dce346109b7a9280f3bc33ef58,noneng_dgm_agr_mentioner_entities__ef47c5dce346109b7a9280f3bc33ef58
mediasoubangui,Central African news outlet Oubangui Medias,central african republic,agriculture minister;agriculture ministry,hnmn,Central African Republic,6.611111,20.939444,,Hnmn,Central African news outlet Oubangui Medias,,noneng_dgm_agr_mentioner_entities,a0b8b3151f6f312335a8589b1a28c69a,noneng_dgm_agr_mentioner_entities__a0b8b3151f6f312335a8589b1a28c69a
radiondekeluka,Central African news outlet Radio Ndeke Luka,central african republic,agriculture minister;agriculture ministry,hnmn,Central African Republic,6.611111,20.939444,,Hnmn,Central African news outlet Radio Ndeke Luka,,noneng_dgm_agr_mentioner_entities,450bdf1faefb21097eea2da554aecd8d,noneng_dgm_agr_mentioner_entities__450bdf1faefb21097eea2da554aecd8d
rjdh_rca,Central African news outlet RJDH-RCA,central african republic,agriculture minister;agriculture ministry,hnmn,Central African Republic,6.611111,20.939444,,Hnmn,Central African news outlet RJDH-RCA,,noneng_dgm_agr_mentioner_entities,790ac97bf9cb34ad1e22580e9a48b44a,noneng_dgm_agr_mentioner_entities__790ac97bf9cb34ad1e22580e9a48b44a
alwihdainfo,Chadian news outlet Alwihda Info,chad,agriculture minister;agriculture ministry,hnmn,Chad,15.454166,18.732207,,Hnmn,Chadian news outlet Alwihda Info,,noneng_dgm_agr_mentioner_entities,f970a0205f9f9b5c483d69096aca8846,noneng_dgm_agr_mentioner_entities__f970a0205f9f9b5c483d69096aca8846
lepaystchad,Chadian news outlet Le Pays Tchad,chad,agriculture minister;agriculture ministry,hnmn,Chad,15.454166,18.732207,,Hnmn,Chadian news outlet Le Pays Tchad,,noneng_dgm_agr_mentioner_entities,231b597233654550163cf2bdb9bf8f95,noneng_dgm_agr_mentioner_entities__231b597233654550163cf2bdb9bf8f95
tchad24_tv,Chadian news outlet Tchad 24,chad,agriculture minister;agriculture ministry,hnmn,Chad,15.454166,18.732207,,Hnmn,Chadian news outlet Tchad 24,,noneng_dgm_agr_mentioner_entities,1ae01b9bae018dd83e749627c1fce685,noneng_dgm_agr_mentioner_entities__1ae01b9bae018dd83e749627c1fce685
tchadinfos,Chadian news outlet Tchadinfos,chad,agriculture minister;agriculture ministry,hnmn,Chad,15.454166,18.732207,,Hnmn,Chadian news outlet Tchadinfos,,noneng_dgm_agr_mentioner_entities,97a1d35237e822a3f5ce017eccc15997,noneng_dgm_agr_mentioner_entities__97a1d35237e822a3f5ce017eccc15997
dfinanciero,Chilean news outlet Diario Financiero,chile,agriculture minister;agriculture ministry,hnmn,Chile,-35.675147,-71.542969,,Hnmn,Chilean news outlet Diario Financiero,,noneng_dgm_agr_mentioner_entities,a3ce704d0935dc1161e3b5e3a47cc198,noneng_dgm_agr_mentioner_entities__a3ce704d0935dc1161e3b5e3a47cc198
elliberocl,Chilean news outlet El Libero,chile,agriculture minister;agriculture ministry,hnmn,Chile,-35.675147,-71.542969,,Hnmn,Chilean news outlet El Libero,,noneng_dgm_agr_mentioner_entities,f29e27ed9d69422fc68a3c2d068758db,noneng_dgm_agr_mentioner_entities__f29e27ed9d69422fc68a3c2d068758db
elmercurio_cl,Chilean news outlet El Mercurio,chile,agriculture minister;agriculture ministry,hnmn,Chile,-35.675147,-71.542969,,Hnmn,Chilean news outlet El Mercurio,,noneng_dgm_agr_mentioner_entities,34dd3ac7851a73875f4f78be637da4ef,noneng_dgm_agr_mentioner_entities__34dd3ac7851a73875f4f78be637da4ef
nacioncl,Chilean news outlet La Nacion,chile,agriculture minister;agriculture ministry,hnmn,Chile,-35.675147,-71.542969,,Hnmn,Chilean news outlet La Nacion,,noneng_dgm_agr_mentioner_entities,31c3424d753150bd7ab0262f2b3e4b9b,noneng_dgm_agr_mentioner_entities__31c3424d753150bd7ab0262f2b3e4b9b
latercera,Chilean news outlet La Tercera,chile,agriculture minister;agriculture ministry,hnmn,Chile,-35.675147,-71.542969,,Hnmn,Chilean news outlet La Tercera,,noneng_dgm_agr_mentioner_entities,304d3f6aa134c111ea5b247c6131c618,noneng_dgm_agr_mentioner_entities__304d3f6aa134c111ea5b247c6131c618
chinadaily,Chinese news outlet China Daily,china,agriculture minister;agriculture ministry,hnmn,China,35.86166,104.195397,,Hnmn,Chinese news outlet China Daily,,noneng_dgm_agr_mentioner_entities,bc3bacc6ac155945c168da77516a1926,noneng_dgm_agr_mentioner_entities__bc3bacc6ac155945c168da77516a1926
cgtnofficial,Chinese state news outlet CGTN,china,agriculture minister;agriculture ministry,hnmn,China,35.86166,104.195397,,Hnmn,Chinese state news outlet CGTN,,noneng_dgm_agr_mentioner_entities,cf00172700d5543c8dae0887fe8b29b8,noneng_dgm_agr_mentioner_entities__cf00172700d5543c8dae0887fe8b29b8
globaltimesnews,Chinese state news outlet Global Times,china,agriculture minister;agriculture ministry,hnmn,China,35.86166,104.195397,,Hnmn,Chinese state news outlet Global Times,,noneng_dgm_agr_mentioner_entities,7ceccd80c954aa123fc4096761343b2a,noneng_dgm_agr_mentioner_entities__7ceccd80c954aa123fc4096761343b2a
pdchina,Chinese news outlet People's Daily,china,agriculture minister;agriculture ministry,hnmn,China,35.86166,104.195397,,Hnmn,Chinese news outlet People's Daily,,noneng_dgm_agr_mentioner_entities,e1e66f2e69b56508c1901162c54ed07b,noneng_dgm_agr_mentioner_entities__e1e66f2e69b56508c1901162c54ed07b
xhnews,Chinese news outlet Xinhua,china,agriculture minister;agriculture ministry,hnmn,China,35.86166,104.195397,,Hnmn,Chinese news outlet Xinhua,,noneng_dgm_agr_mentioner_entities,2616660acb3c9eb831a40980f44b5cfa,noneng_dgm_agr_mentioner_entities__2616660acb3c9eb831a40980f44b5cfa
cocoscrc,Cocos Islands news outlet Cocos Islands Community Resource Centre,cocos islands,agriculture minister;agriculture ministry,hnmn,Cocos Islands,-12.164165,96.870956,,Hnmn,Cocos Islands news outlet Cocos Islands Community Resource Centre,,noneng_dgm_agr_mentioner_entities,486d837dc551384f0cbe7042ede82389,noneng_dgm_agr_mentioner_entities__486d837dc551384f0cbe7042ede82389
elcolombiano,Colombian news outlet El Colombiano,colombia,agriculture minister;agriculture ministry,hnmn,Colombia,4.570868,-74.297333,,Hnmn,Colombian news outlet El Colombiano,,noneng_dgm_agr_mentioner_entities,80e46b62ab9fb32522704c859afb6e7f,noneng_dgm_agr_mentioner_entities__80e46b62ab9fb32522704c859afb6e7f
elespectador,Colombian news outlet El Espectador,colombia,agriculture minister;agriculture ministry,hnmn,Colombia,4.570868,-74.297333,,Hnmn,Colombian news outlet El Espectador,,noneng_dgm_agr_mentioner_entities,e3610623392cf9bcfbee5460aecca58a,noneng_dgm_agr_mentioner_entities__e3610623392cf9bcfbee5460aecca58a
eltiempo,Colombian news outlet El Tiempo,colombia,agriculture minister;agriculture ministry,hnmn,Colombia,4.570868,-74.297333,,Hnmn,Colombian news outlet El Tiempo,,noneng_dgm_agr_mentioner_entities,ae367181792234fc1ae1fb03b88bc6b0,noneng_dgm_agr_mentioner_entities__ae367181792234fc1ae1fb03b88bc6b0
noticiascaracol,Colombian news outlet Noticias Caracol,colombia,agriculture minister;agriculture ministry,hnmn,Colombia,4.570868,-74.297333,,Hnmn,Colombian news outlet Noticias Caracol,,noneng_dgm_agr_mentioner_entities,175fde1bb36b244039ea7c778498edce,noneng_dgm_agr_mentioner_entities__175fde1bb36b244039ea7c778498edce
revistasemana,Colombian news outlet Revista Semana,colombia,agriculture minister;agriculture ministry,hnmn,Colombia,4.570868,-74.297333,,Hnmn,Colombian news outlet Revista Semana,,noneng_dgm_agr_mentioner_entities,fb352de9b87a03efa3983ef57f67357e,noneng_dgm_agr_mentioner_entities__fb352de9b87a03efa3983ef57f67357e
alwatwancomores,Comoran news outlet Al-watwan,comoros,agriculture minister;agriculture ministry,hnmn,Comoros,-11.6455,43.3333,,Hnmn,Comoran news outlet Al-watwan,,noneng_dgm_agr_mentioner_entities,c21baff05c6b42f696f4cd906b9e0f3e,noneng_dgm_agr_mentioner_entities__c21baff05c6b42f696f4cd906b9e0f3e
comoresinfos,Comoran news outlet Comores Infos,comoros,agriculture minister;agriculture ministry,hnmn,Comoros,-11.6455,43.3333,,Hnmn,Comoran news outlet Comores Infos,,noneng_dgm_agr_mentioner_entities,c26dcb6d9beb5cc94a8720a421349362,noneng_dgm_agr_mentioner_entities__c26dcb6d9beb5cc94a8720a421349362
habarizacomores,Comoran news outlet Habari Za Comores,comoros,agriculture minister;agriculture ministry,hnmn,Comoros,-11.6455,43.3333,,Hnmn,Comoran news outlet Habari Za Comores,,noneng_dgm_agr_mentioner_entities,2dfffd4f3dffd213006c0678b69e1fb0,noneng_dgm_agr_mentioner_entities__2dfffd4f3dffd213006c0678b69e1fb0
