keyword,caption_name,topic_id,groups,location,guid,.1,.2,.3,.4,apple suppliers,.5,.6,.7,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
wyndham vacation resorts inc,Wyndham Vacation Resorts,188278,,,2e76d4ef6c1a9fe6d8d0d19ff98ae16d,,n,,,,,,28,space,Wyndham Vacation Resorts,,dgm_weibo_media_mentionee,27c55ed263688eb073f2bff04813ad45,dgm_weibo_media_mentionee__209cce81d22314a834dc0d378a2fe724
monster beverage corporation,Monster Beverage Corporation,188278,,,4b3834103ad2cb7180fec79ab4ca5a37,,n,,,,,,28,Organization,Monster Beverage Corporation,,dgm_weibo_media_mentionee,932e64a220537e9ae493518fc27476e7,dgm_weibo_media_mentionee__3ca2eede110fc7e2f9a399ba2cd633fc
p f chang's china bistro inc,P.F. Chang's China Bistro Inc,188278,,,4ec07afd73775885134db42da4751e28,,,,,,,,28,CompanyKeyword,P.F. Chang's China Bistro Inc,,dgm_weibo_media_mentionee,22e7c66b780d5ae35923879e8e8a27bd,dgm_weibo_media_mentionee__8a97af2e1cc45ec011857d2433da85f1
uniper global commodities se,Uniper Global Commodities SE,188278,,,56681f81c157ef6aac909f5fac001644;b59cf8b79aecea9326ef4916ba09a45b,,n,,,,,,28,Shipping,Uniper Global Commodities SE,,dgm_weibo_media_mentionee,7246621bfc9daa40057d1dd5ab72b3b1,dgm_weibo_media_mentionee__362020e678104cc3a791aff579216764
portland general electric co,Portland General Electric Co,188278,,,7ab1c4817f5debaa7232de0d6754290b,,n,,,,,,28,Person,Portland General Electric Co,,dgm_weibo_media_mentionee,5d30afe60bd6da68e8097d7fb2ed5275,dgm_weibo_media_mentionee__bcde46817c73b8dfff1215597779740b
scientific games corporation,Scientific Games Corporation,188278,,,98948eebb4ebd5ac8832ceb477e584c0,,n,,,,,,28,ForeignMinister,Scientific Games Corporation,,dgm_weibo_media_mentionee,9827131bd86e354c660c720225a13b94,dgm_weibo_media_mentionee__604e7622fd71410734531541c2240a4e
the hain celestial group inc,The Hain Celestial Group,188278,,,a1ccc5f48d0c43e4846c4e627433e20a,,n,,,,,,28,AAEntity,The Hain Celestial Group,,dgm_weibo_media_mentionee,d185f18cf3af4bc6d42916baa32f31fb,dgm_weibo_media_mentionee__4b30c837d74b91903aa3b78752718396
the huntington national bank,The Huntington National Bank,188278,,,bfd6a52584a73a0b3d90c4fd0a81cbb7,,n,,,,,,28,CompanyKeyword,The Huntington National Bank,,dgm_weibo_media_mentionee,b7baebc838d00bc8afd345459a743ac7,dgm_weibo_media_mentionee__02b0271b467f602df85bda877aaff678
enterprise products partners,Enterprise Products Partners,188278,,,c7bab6325065914d78f42273101dd6ff,,n,,,,,,28,Pipeline,Enterprise Products Partners,,dgm_weibo_media_mentionee,2112c84088266272ec37333bac835585,dgm_weibo_media_mentionee__865418193c6a732ac01a791d7915ea2a
reinsurance group of america,Reinsurance Group of America,188278,,,de7c7bd39c1233f527619ebb1633661d,,n,,,,,,28,Organization,Reinsurance Group of America,,dgm_weibo_media_mentionee,9ce7cd82e1f61d142a0b1f76e41a407f,dgm_weibo_media_mentionee__170a736d64aedadb9633df9ca15d8422
the procter & gamble company,The Procter & Gamble Company,188278,,,f362c1e6665b9c8d30e0d33e00e9d721,,n,,,,,,28,Organization,The Procter & Gamble Company,,dgm_weibo_media_mentionee,188aa081c33332dbd18b3a89ee9fa6ee,dgm_weibo_media_mentionee__88a76fd453cccf65c8d54f424c266603
fiat chrysler - north america,Fiat Chrysler - North America,188278,,,06a3a77c3f4a0c4da81dff406a3261cb,,n,,,,,,29,News,Fiat Chrysler - North America,,dgm_weibo_media_mentionee,1013791e9543a7afa9ba736600ba80bd,dgm_weibo_media_mentionee__6c62ff3cc38df65333ce7e6dea7e8785
u s bank national association,U.S. Bank National Association,188278,,,22a70da6a5cc28f5f4da736e7a93ff08,,n,,,,,,29,ForeignMinistry,U.S. Bank National Association,,dgm_weibo_media_mentionee,d37716a77256b41e0bcb9d5398f69fd3,dgm_weibo_media_mentionee__cfcd6ddc88997bda98b9d06c6ba9b695
acadia healthcare company inc,Acadia Healthcare Company,188278,,,58f7727140d4d66b81ea3a7b413bec4e,,n,,,,,,29,Person,Acadia Healthcare Company,,dgm_weibo_media_mentionee,811e96f133a5946f281fc7ffb2f4e73d,dgm_weibo_media_mentionee__1ae5fe9e9c59e7c2989c6f0d498c331b
american beverage corporation,American Beverage Corporation,188278,,,5bea6e034190b9154176bac48302897d,,n,,,,,,29,Keyphrase,American Beverage Corporation,,dgm_weibo_media_mentionee,f12f81984c43e12200bcdf549aa21133,dgm_weibo_media_mentionee__75f719781d0695f9e976d743b097664f
warner bros entertainment inc,Warner Bros Entertainment,188278,,,68c99c18b04742addfac70889332fdcc,,n,,,,,,29,LegislativeCommittee,Warner Bros Entertainment,,dgm_weibo_media_mentionee,8fb5c5b6d348afcad55fd1d96e5835c3,dgm_weibo_media_mentionee__169411199cec6e0c2e27f456c7e9f830
catalent pharma solutions llc,"Catalent Pharma Solutions, LLC",188278,,,91e31d7af1bd3451cb93f8f38bf5e036,,n,,,,,,29,News,"Catalent Pharma Solutions, LLC",,dgm_weibo_media_mentionee,afc581368e61a4876420799fdd8b8f3e,dgm_weibo_media_mentionee__6d8e91ac9f0adb14ee4068fef5e181ea
kaiser foundation health plan,Kaiser Foundation Health Plan,188278,,,97b2c9471ac17188f3f3b80bbd9ae27a,,n,,,,,,29,AAEntity,Kaiser Foundation Health Plan,,dgm_weibo_media_mentionee,1eb556dca31ecc5dd26aaaec4d9cd14c,dgm_weibo_media_mentionee__143dc761504cb15b879a6f282a0ede01
take-two interactive software,Take-Two Interactive Software,188278,,,989a38bf2134eaf523c7899e1bc1905b,,n,,,,,,29,space,Take-Two Interactive Software,,dgm_weibo_media_mentionee,2a3882d39c8aa18057925afb70edbb76,dgm_weibo_media_mentionee__53d8dfeefbba7c502f22d5c13a2e3dd9
martin marietta materials inc,Martin Marietta Materials Inc,188278,,,a10dbbc33ece23ca1a2a5e2497e1df1d,,n,,,,,,29,Keyphrase,Martin Marietta Materials Inc,,dgm_weibo_media_mentionee,2de71330cf48d845abdc6f4401b387d9,dgm_weibo_media_mentionee__1aa4f64f410c67ec92f43d4843e8627d
huntington ingalls industries,Huntington Ingalls Industries,188278,,,be64f376e923fa98f613cc9369f04cf0,,n,,,,,,29,Person,Huntington Ingalls Industries,,dgm_weibo_media_mentionee,a76bd3f0cf05a26c9f995e6ba84eefb4,dgm_weibo_media_mentionee__a1eac8edee4bcc1f50625b0b98b29937
old dominion freight line inc,Old Dominion Freight Line Inc,188278,,,c0f87f61ed4ffd8a7e54d61f70e0a275,,n,,,,,,29,LegislativeCommittee,Old Dominion Freight Line Inc,,dgm_weibo_media_mentionee,7c932555d714f7295b134903d1f16e74,dgm_weibo_media_mentionee__1777583b6a8469fdae583b7aaea9eb58
louisiana-pacific corporation,Louisiana-Pacific Corporation,188278,,,e7acf76dff028527bf76cfe96a0a8124,,n,,,,,,29,Diplomat,Louisiana-Pacific Corporation,,dgm_weibo_media_mentionee,457f0dcb0e2f0b20c6399c5871e15ae6,dgm_weibo_media_mentionee__bd0716b4f27d1f36abad96332f616561
volt information sciences inc,Volt Information Sciences,188278,,,fa9585b21aa42b0000cf3af348db98fc,,n,,,,,,29,FTO,Volt Information Sciences,,dgm_weibo_media_mentionee,ef1f6a0cd37ba96235c57089fa57c6ef,dgm_weibo_media_mentionee__c96894d9e3118d19e2efd50040019cde
royal bank of scotland/natwest,Royal Bank of Scotland/Natwest,188278,,,478d8487c76105e0114a2f749ae68bf3,,n,,,,,,30,Diplomat,Royal Bank of Scotland/Natwest,,dgm_weibo_media_mentionee,5b2a00cdc4f90d41cba1d7a294946f42,dgm_weibo_media_mentionee__14508d82bb75a1d049f15f1cf2c3a015
fidelity security services inc,Fidelity Security Services,188278,,,4da3c4132726d90cd3cca4e4f9676bf2,,n,,,,,,30,Organization,Fidelity Security Services,,dgm_weibo_media_mentionee,fd538b19c0af3c5f49bd50360587b232,dgm_weibo_media_mentionee__aeaaa43608d93e0309c789bed6e5c21b
new york community bancorp inc,New York Community Bancorp,188278,,,4f503fd8c163649e9ab417c689c09fff,,n,,,,,,30,News,New York Community Bancorp,,dgm_weibo_media_mentionee,1d4365925ec389f119dbf3db5307c132,dgm_weibo_media_mentionee__ffb6f6df0c7cdb89c06d2420a47f4ded
broadridge financial solutions,Broadridge Financial Solutions,188278,,,7129bc0eddb9c8804b83d476e7abfad2,,n,,,,,,30,FTO,Broadridge Financial Solutions,,dgm_weibo_media_mentionee,5e68816c19a29066c4a3d8d88cb4b08e,dgm_weibo_media_mentionee__a1d5d36c26211a6b5b70890d4f70ef9a
chimera investment corporation,Chimera Investment Corporation,188278,,,8564d0e28397e1cd3f9f302ffd2dce2f,,n,,,,,,30,FTO,Chimera Investment Corporation,,dgm_weibo_media_mentionee,693028bf57fd5a5af3ee3e237cbd7e91,dgm_weibo_media_mentionee__e1d6688f24060baaeeca6a308c1429da
the charles schwab corporation,The Charles Schwab Corporation,188278,,,9f4a6cc8e5ded006e3d807d8f4c689f0,,n,,,,,,30,IndustryTerm,The Charles Schwab Corporation,,dgm_weibo_media_mentionee,8c28d6cc8283622a9fe3b6a261faed62,dgm_weibo_media_mentionee__d02d575ba82f009aac9439d82033c957
cognizant technology solutions,Cognizant Technology Solutions,188278,,,a7b5599d2f512bee58ad7e711f2713d4,,n,,,,,,30,CompanyKeyword,Cognizant Technology Solutions,,dgm_weibo_media_mentionee,893cb04db8bad62f222c9e57d7f28058,dgm_weibo_media_mentionee__5981f475807ab195e0d6985087225df9
the estee lauder companies inc,The Estee Lauder Companies Inc.,188278,,,bc113e305ff83bc3cbb7587b490657fb,,n,,,,,,30,ForeignMinistry,The Estee Lauder Companies Inc.,,dgm_weibo_media_mentionee,5edd73a8ef4895d7559f1fa30d1442a5,dgm_weibo_media_mentionee__9d0b2bd130d4e00a95871b5294dfa769
the scotts miracle-gro company,The Scotts Miracle-Gro Company,188278,,,d409a86d4f286522ee87c914d9c56816,,n,,,,,,30,Keyphrase,The Scotts Miracle-Gro Company,,dgm_weibo_media_mentionee,c58445cf884f7cf1dff93a096913743f,dgm_weibo_media_mentionee__468f23397f1c3806207fe3e8f1f4ce58
fortune brands home & security,Fortune Brands Home & Security,188278,,,e537f74a913ce473ba82dfdc270fe345,,n,,,,,,30,Person,Fortune Brands Home & Security,,dgm_weibo_media_mentionee,addf16d6e479300e50b09ecb8108d9ee,dgm_weibo_media_mentionee__10c0d88794728ca110528ad11ec4da51
liberty mutual insurance group,Liberty Mutual Insurance,188278,,,e9bc652f3726074c7e4fe4a78285c56f,,n,,,,,,30,Wells,Liberty Mutual Insurance,,dgm_weibo_media_mentionee,c896b12aeba991a69f46c7c5f33a116e,dgm_weibo_media_mentionee__e9ec1ccdd1fc27c6ebff4cc7930bc3b0
universal music investments inc,Universal Music Investments,188278,,,1c6b7355d109e907bd5a0a22fe8c5c29,,n,,,,,,31,Person,Universal Music Investments,,dgm_weibo_media_mentionee,e328d263fd8e91ab0d71f5fc40866407,dgm_weibo_media_mentionee__97da810cb570610148083fda6c497f6a
international olympic committee,International Olympic Committee,188278,,,24cce950dfc9dee004cb94f7be451e82,,n,,,,,,31,Legislator,International Olympic Committee,,dgm_weibo_media_mentionee,26c067b711ec7910a18f2f97450367af,dgm_weibo_media_mentionee__4305d73270793ed1b5a7024148cdfc00
american automobile association,American Automobile Association,188278,,,714fe17307dbbe1ae79914dadfd53840,,n,,,,,,31,Refinery,American Automobile Association,,dgm_weibo_media_mentionee,9a8e4ae686a7cceaa9a233ccc8208607,dgm_weibo_media_mentionee__9bd5dc8692df3a5204e86c3af14d08b0
madison square garden companies,Madison Square Garden Companies,188278,,,c4d88f8d25c3ae702f66428faa72bf98,,n,,,,,,31,Wells,Madison Square Garden Companies,,dgm_weibo_media_mentionee,5ee2f6541b8e242175b3ba758e1bc4ea,dgm_weibo_media_mentionee__0d012914a2da94959ddcc51cab91c15f
four seasons hotels and resorts,Four Seasons Hotels and Resorts,188278,,,cd8a808d2865f863f64493fa06fd2a32,,n,,,,,,31,FTO,Four Seasons Hotels and Resorts,,dgm_weibo_media_mentionee,8700716c4c4abd30ac27fce6f58739a1,dgm_weibo_media_mentionee__273849926e57cacfc148c0f9e8d6106f
spirit aerosystems holdings inc,Spirit Aerosystems Holdings,188278,,,ce86c95b15b725bb088bf5ed63d2209b,,n,,,,,,31,News,Spirit Aerosystems Holdings,,dgm_weibo_media_mentionee,8d27019f4d8aa61a449db402d7556228,dgm_weibo_media_mentionee__4d8a525ae6fb6446eababb72f38cccdc
health care service corporation,Health Care Service Corporation,188278,,,d184f433776ecbd6d3b44a9b026f4049,,n,,,,,,31,IndustryTerm,Health Care Service Corporation,,dgm_weibo_media_mentionee,e003b019bd4aad965c93a9c4f065194f,dgm_weibo_media_mentionee__31fae8092eea86fa36ca2be62f997cdd
maxar technologies holdings inc,Maxar Technologies Holdings Inc,188278,,,dae5b3a262d2b8a6567bc7b0ab53c14f,,n,,,,,,31,AAEntity,Maxar Technologies Holdings Inc,,dgm_weibo_media_mentionee,af829cbe39c25d7ad6897994180865de,dgm_weibo_media_mentionee__3d0d92c03223ca635338709abddc538c
public service enterprise group,Public Service Enterprise Group,188278,,,e8f083b5840d8f41b40063847e83b58a,,n,,,,,,31,IndustryTerm,Public Service Enterprise Group,,dgm_weibo_media_mentionee,975421c12b8f1efeae5910b5d26cd1e1,dgm_weibo_media_mentionee__25c71c5d28c8c4fb4bfbb09a0e885b74
the cleveland clinic foundation,The Cleveland Clinic Foundation,188278,,,fb8cb1d75ce0a544ab419d5e263a5215,,n,,,,,,31,FTO,The Cleveland Clinic Foundation,,dgm_weibo_media_mentionee,301af4db66ee8e4373939689180de992,dgm_weibo_media_mentionee__221a42be16fb3f4ded92f6766688d755
piedmont natural gas company inc,Piedmont Natural Gas Company Inc,188278,,,1ff17b627afea818098df1ff4fd2526a,,n,,,,,,32,Wells,Piedmont Natural Gas Company Inc,,dgm_weibo_media_mentionee,5f70113490e6b12767b4143601f31370,dgm_weibo_media_mentionee__7e95a713ca9c445842df73116e948718
canadian pacific railway limited,Canadian Pacific Railway,188278,,,33de4e3571e77e8e73697f427ab328f0,,n,,,,,,32,Legislator,Canadian Pacific Railway,,dgm_weibo_media_mentionee,c7a98f882985e5df85260d40bcafa829,dgm_weibo_media_mentionee__c535aea1fc323c21c12276b8d5f3414f
west pharmaceutical services inc,West Pharmaceutical Services Inc,188278,,,4b45347f1ce5873923385a901dca2e2c,,n,,,,,,32,ForeignMinister,West Pharmaceutical Services Inc,,dgm_weibo_media_mentionee,5dc02c3539ce204f09d15b19934a4038,dgm_weibo_media_mentionee__f3ff90355a492010cf75bdd889bd89c0
carpenter technology corporation,Carpenter Technology Corporation,188278,,,8ef3228b5d930abe123253d506b4ff8e,,n,,,,,,32,IndustryTerm,Carpenter Technology Corporation,,dgm_weibo_media_mentionee,0fcc8ce5dfd9cefc52053fe4b56008b1,dgm_weibo_media_mentionee__b4b31be46f420a027908ff4b80278e32
california resources corporation,California Resources Corporation,188278,,,96a75f60ba430f010970012077adee8a,,n,,,,,,32,IndustryTerm,California Resources Corporation,,dgm_weibo_media_mentionee,e6892ea0231409a16317c744e936b5af,dgm_weibo_media_mentionee__35379f4c7ddec4a6249a0065c4dda2e3
sensata technologies holding n v,Sensata Technologies Holding N.V.,188278,,,c17c245e10be59a59f96f82240f863ee,,n,,,,,,32,FTO,Sensata Technologies Holding N.V.,,dgm_weibo_media_mentionee,d4d5614f9b27b99b46478ab0847f25d4,dgm_weibo_media_mentionee__5ca0543ee232bc4087a0e2c823934c93
weight watchers international inc,Weight Watchers International Inc,188278,,,0728af0e10f246dd4cf153622bf4cb2c,,n,,,,,,33,CompanyKeyword,Weight Watchers International Inc,,dgm_weibo_media_mentionee,26c754da693dc3c72cca93e10ab71ede,dgm_weibo_media_mentionee__dc638275c5f3ebec246390c765b8d2cf
insurance australia group limited,Insurance Australia Group,188278,,,3e144f971e0fdfc3366b782f88269500,,n,,,,,,33,Consulates,Insurance Australia Group,,dgm_weibo_media_mentionee,c252878474f61e98cdfab71ea92bab9c,dgm_weibo_media_mentionee__fbbc197c6841747c3a0835213071fad5
monumental sports & entertainment,Monumental Sports & Entertainment,188278,,,79c6459e127e646a8dccccf6864cc2db,,n,,,,,,33,LegislativeCommittee,Monumental Sports & Entertainment,,dgm_weibo_media_mentionee,2980f350cfcf7b86966f067903b2b12f,dgm_weibo_media_mentionee__15043e02a39b4009a4dadcdc3ada141f
alliance data systems corporation,Alliance Data Systems Corporation,188278,,,7bd58a4cfcbee8688be7574fff5d8455,,n,,,,,,33,LegislativeCommittee,Alliance Data Systems Corporation,,dgm_weibo_media_mentionee,1afe6271c20c2377c5f4bc89a1b05f5b,dgm_weibo_media_mentionee__f93e31ad4455337e7a78241f8d8af24d
foundation building materials llc,Foundation Building Materials LLC,188278,,,af2d085eb39c45b9dee318efec9045e8,,n,,,,,,33,Exec,Foundation Building Materials LLC,,dgm_weibo_media_mentionee,c2bab9010657c05540dc20db3a8c448b,dgm_weibo_media_mentionee__e1f61e6b7dfca80f50fb1d6cc3fd287d
the madison square garden company,The Madison Square Garden Company,188278,,,c4d88f8d25c3ae702f66428faa72bf98,,n,,,,,,33,News,The Madison Square Garden Company,,dgm_weibo_media_mentionee,a4abb2c67ed1ca5431f48a31b7c588ee,dgm_weibo_media_mentionee__7fcb21a69971d6e8ea877f66a6b995a4
walt disney parks and resorts u s,Walt Disney Parks and Resorts U.S.,188278,,,cb1eabf6f10ada8ee69ccf5ad4705cc5;6eef59b51c9224808c07de857d2af840,,n,,,,,,33,FTO,Walt Disney Parks and Resorts U.S.,,dgm_weibo_media_mentionee,951a78f87336187d4cb16e9482818797,dgm_weibo_media_mentionee__df62d11654ec75234f7d93bf0462fe55
hartford financial services group,Hartford Financial Services Group,188278,,,ec02a835e190a6a75d0ed6686b8af2de,,n,,,,,,33,Pipeline,Hartford Financial Services Group,,dgm_weibo_media_mentionee,b905e82bdea65e6fb2773041acb68bae,dgm_weibo_media_mentionee__3883bba74e91693b2f63f2ee82d12dd7
brinker international restaurants,Brinker International Restaurants,188278,,,f2934b082f9569f375427b3896edc27b,,n,,,,,,33,Keyphrase,Brinker International Restaurants,,dgm_weibo_media_mentionee,0dd78a9ccb4f264f2f23946bd047d7db,dgm_weibo_media_mentionee__d50b47c0d81b454f651c63da1988ba85
reliance corporate it park limited,Reliance Corporate IT Park,188278,,,34c74fa7bbcf28c3e1d6f15fae43ed2d,,n,,,,,,34,Shipping,Reliance Corporate IT Park,,dgm_weibo_media_mentionee,5a3902297fcbe85fc47f612f34092293,dgm_weibo_media_mentionee__c13c7ef3486fa7286596103fdcfc5fea
canadian imperial bank of commerce,Canadian Imperial Bank of Commerce,188278,,,4e9e7d49f3fdceb3f60b4763bd4c7238,,n,,,,,,34,AAEntity,Canadian Imperial Bank of Commerce,,dgm_weibo_media_mentionee,19c8404e1a89080131950d4d8872ffbf,dgm_weibo_media_mentionee__5baa4b06ba0e776457ea8bbe2d051a11
first horizon national corporation,First Horizon National Corporation,188278,,,59274d4cebdad859df6ce8ba28fd5462,,n,,,,,,34,Refinery,First Horizon National Corporation,,dgm_weibo_media_mentionee,c755ed817e696fbcad518812ff270b70,dgm_weibo_media_mentionee__a7993ef207a2e4a3283ced0b80ed11d4
sumitomo mitsui banking corporation,Sumitomo Mitsui Banking Corporation,188278,,,bcf246f446f1c795d24da9b80c23eeae,,n,,,,,,35,Person,Sumitomo Mitsui Banking Corporation,,dgm_weibo_media_mentionee,25c000fd48a88e3f6eccab0e79293dae,dgm_weibo_media_mentionee__002bc1bc7bf10e469884623ebf6dae83
first american financial corporation,First American Financial Corporation,188278,,,3ed0beaa130da8d837307b64ec408536,,n,,,,,,36,LegislativeCommittee,First American Financial Corporation,,dgm_weibo_media_mentionee,7934a4525fad636c8e091cc95b6c767a,dgm_weibo_media_mentionee__045dc61574b00506b2632e951f295e30
international flavors and fragrances,International Flavors and Fragrances,188278,,,5291148799c6dfe3d329f56dd7191556,,n,,,,,,36,Exec,International Flavors and Fragrances,,dgm_weibo_media_mentionee,640e00f8dc013a5e5735d266c890a60c,dgm_weibo_media_mentionee__db9b61c280e4d22be33e636d148ee8f9
western union financial services inc,Western Union,188278,,,b04eb4bb20dc1fdf663492c64f24e204,,n,,,,,,36,Legislator,Western Union,,dgm_weibo_media_mentionee,5ea0300cfc4700c770b55a8b4f3e8128,dgm_weibo_media_mentionee__82a19c8382cf3b61e0f12f58489aa002
canada pension plan investment board,Canada Pension Plan Investment Board,188278,,,fcc5ff72a09142958bfa34aa93da5905,,n,,,,,,36,CompanyKeyword,Canada Pension Plan Investment Board,,dgm_weibo_media_mentionee,d4c1562f522ffae948bef3e8922293ac,dgm_weibo_media_mentionee__92bd310d2a5ae40aa8600b2d1696a7b6
memorial sloan kettering cancer center,Memorial Sloan Kettering Cancer Center,188278,,,b33f4a7422987ef1e59203e55011df3f,,n,,,,,,38,Person,Memorial Sloan Kettering Cancer Center,,dgm_weibo_media_mentionee,3e4f52266ffae726bc2e4f49d3dbfcaf,dgm_weibo_media_mentionee__233ff87f9b057fd9d6fd4086f296dcd1
the new york and presbyterian hospital,The New York and Presbyterian Hospital,188278,,,bd07e804a4c27189c0646e435c68d759,,n,,,,,,38,Shipping,The New York and Presbyterian Hospital,,dgm_weibo_media_mentionee,44cfaa80cd49d54abdb40ccb5d7aad0e,dgm_weibo_media_mentionee__f4027df53f39a2d0394ea1b463886d64
science applications international corp,Science Applications International Corp,188278,,,e7e5047d351d003e88060ecbf02d2151,,n,,,,,,39,DiplomaticFacilities,Science Applications International Corp,,dgm_weibo_media_mentionee,9ecc09ca799d608823a330d39ab6ce03,dgm_weibo_media_mentionee__4e627f9654bcf4c39347294eb8fc9d00
planned parenthood federation of america,Planned Parenthood Federation of America,188278,,,5bd919ada3b1587ca156fc1fc9b8b97a,,n,,,,,,40,Refinery,Planned Parenthood Federation of America,,dgm_weibo_media_mentionee,358ed5ff528491c3560e40b600851164,dgm_weibo_media_mentionee__31eb2585ba78dddcbb3c5ff8dbde3620
the hartford financial services group inc,The Hartford Financial Services Group,188278,,,ec02a835e190a6a75d0ed6686b8af2de,,n,,,,,,41,IndustryTerm,The Hartford Financial Services Group,,dgm_weibo_media_mentionee,70c3e0f24b79dbfa9c2e9508c0879418,dgm_weibo_media_mentionee__d6a9d0f0539b131763538baa277d3cc7
expeditors international of washington inc,Expeditors International Of Washington Inc,188278,,,0367744aea8ba9c2124d38c05298b283,,n,,,,,,42,DiplomaticFacilities,Expeditors International Of Washington Inc,,dgm_weibo_media_mentionee,bddd5dd7a21fdce230a85565da8d9609,dgm_weibo_media_mentionee__e0990b3c96965a4c7d41ccf7f2759625
taiwan semiconductor manufacturing company,Taiwan Semiconductor Manufacturing Company,188278,,,3ad6bdc84f84f4c8f5a601b8b0e07dcf,,,,,,,,42,News,Taiwan Semiconductor Manufacturing Company,,dgm_weibo_media_mentionee,ac8251b3f7873d700a5428129c4ebd64,dgm_weibo_media_mentionee__31b05270ba6e717d72ceed6a45179bf5
helmerich & payne international drilling co,Helmerich & Payne International Drilling Co.,188278,,,8d1c5880fc1b03269e59a7d10c694b51,,n,,,,,,43,space,Helmerich & Payne International Drilling Co.,,dgm_weibo_media_mentionee,91556ec7f7a75b169988e285a4c9b9ed,dgm_weibo_media_mentionee__da81f85ce8a677b62c945e5d5577701b
church of jesus christ of latter day saints,Church of Jesus Christ of Latter Day Saints,188278,,,998856a8c6d77c6142e78b7789e36792,,n,,,,,,43,CompanyKeyword,Church of Jesus Christ of Latter Day Saints,,dgm_weibo_media_mentionee,5f78be3e006dde6c66c19a5fb0c32ff3,dgm_weibo_media_mentionee__ae8dec3e5f329362d06a679b094bb805
hca - information technology & services inc,HCA - Information Technology & Services,188278,,,dbe089b0d2c2e279343b29e31b355e50,,n,,,,,,43,IndustryTerm,HCA - Information Technology & Services,,dgm_weibo_media_mentionee,b4cb10d01b125904ca8be587d5c32168,dgm_weibo_media_mentionee__a685c7dc86500b83fc21c451b4121d90
charles river laboratories international inc,Charles River Laboratories International,188278,,,9c019a337e3e294868fedc5e3b7c0957,,n,,,,,,44,Legislator,Charles River Laboratories International,,dgm_weibo_media_mentionee,d1ed73f8e2e8fbea3862c0f8d4774bf0,dgm_weibo_media_mentionee__a4391851b74651f5b36cfd463ed0837c
carefirst of maryland inc d/b/a carefirst bluecross blueshield,CareFirst of Maryland d/b/a CareFirst BlueCross BlueShield,188278,,,e0fd16625154955ddc280a50899171a1,,n,,,,,,62,DiplomaticFacilities,CareFirst of Maryland d/b/a CareFirst BlueCross BlueShield,,dgm_weibo_media_mentionee,8583f455a3a511a76569f5ccc651c3bb,dgm_weibo_media_mentionee__7a350c148eb9c82557c2f45e04fde033
亚得里亚海,Adriatic Sea,188134,,,,,,,,,,,,DiplomaticFacilities,Adriatic Sea,,dgm_weibo_media_mentionee,5e7be7c86445ff6a9b55088f02b9a17d,dgm_weibo_media_mentionee__524605043642431ab7cd5cd01ba0a8fc
爱琴海,Aegean Sea,188134,,,,,,,,,,,,LegislativeCommittee,Aegean Sea,,dgm_weibo_media_mentionee,780fa17fe5f7055937d099f866ceb8af,dgm_weibo_media_mentionee__14d149d7c9326303168e4206bbcf7796
玛瑙通过,Agate Pass,188134,,,,,,,,,,,,space,Agate Pass,,dgm_weibo_media_mentionee,372b27631d5ac3c8327e7ad7e79a7afa,dgm_weibo_media_mentionee__b053381547f1e6d8fa4ec0df85435c0d
阿加图岛,Agattu Strait,188134,,,,,,,,,,,,News,Agattu Strait,,dgm_weibo_media_mentionee,4fc52714bd526f76c3a4c7af9490a4e0,dgm_weibo_media_mentionee__6a0e715423c6b01b2dd9f9e1dd02807b
明石海峡,Akashi Strait,188134,,,,,,,,,,,,Consulates,Akashi Strait,,dgm_weibo_media_mentionee,2e0f75c410439de1f5ea8baef619bd00,dgm_weibo_media_mentionee__d1c73b5bc6807c5feed69482b53c7308
阿卡西海峡,Akashi Strait,188134,,,,,,,,,,,,Wells,Akashi Strait,,dgm_weibo_media_mentionee,8e28af1fd9e123643e2f36190e97f0ad,dgm_weibo_media_mentionee__d1c73b5bc6807c5feed69482b53c7308
唉海峡,Alas Strait,188134,,,,,,,,,,,,Organization,Alas Strait,,dgm_weibo_media_mentionee,e5642a49b8bc07f3a62b7b83831ea00c,dgm_weibo_media_mentionee__b3e7f9b4363cab85ce68978b65a1dab2
阿尔拜海湾,Albay Gulf,188134,,,,,,,,,,,,Exec,Albay Gulf,,dgm_weibo_media_mentionee,5b9e35b9ce05c7c9d100c2a74e9a86fa,dgm_weibo_media_mentionee__486fbf408be7149f549ca7cbba33a960
阿洛斯海峡,Alor Strait,188134,,,,,,,,,,,,Pipeline,Alor Strait,,dgm_weibo_media_mentionee,05f8c58be7ffaba5734a334264a35a61,dgm_weibo_media_mentionee__ee1fa79190ab2d52f16ea7236eb393a8
安布拉基亚湾,Ambracian Gulf,188134,,,,,,,,,,,,News,Ambracian Gulf,,dgm_weibo_media_mentionee,51be7cca4c30e7d462291943b4800925,dgm_weibo_media_mentionee__ca8a40070bc71f45cf5909e89aaa8fda
阿姆奇特卡通过,Amchitka Pass,188134,,,,,,,,,,,,CompanyKeyword,Amchitka Pass,,dgm_weibo_media_mentionee,502c305481b069dffdb16f472cf8e281,dgm_weibo_media_mentionee__364528ac4e46dc3c94b8a8353def2787
阿蒙森湾,Amundsen Gulf,188134,,,,,,,,,,,,Consulates,Amundsen Gulf,,dgm_weibo_media_mentionee,1d4720dddaf9ac0d4e873a64479374cb,dgm_weibo_media_mentionee__73b520c8cc525ed7d9b88ddd2814f139
