keyword,Entity,City,State (US),Country,Caption Text,DE Assignment,Complete,QA Check,Notes,Dupe,Entity Caption,Character Count,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
karenbradley,UK Politicians,London,,England,UK MP Bradley,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,AAEntity,UK MP Bradley,,public_sector_keyword_mapping,5d8f4208caf569394c4dd0888c606085,public_sector_keyword_mapping__5d8f4208caf569394c4dd0888c606085
markmenzies,UK Politicians,London,,England,UK MP Menzies,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,FTO,UK MP Menzies,,public_sector_keyword_mapping,b8e121dd62b51242c85552fe1d1d0300,public_sector_keyword_mapping__b8e121dd62b51242c85552fe1d1d0300
markgarnier,UK Politicians,London,,England,UK MP Garnier,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Diplomat,UK MP Garnier,,public_sector_keyword_mapping,e44702c5b1733ccf12980d6d266e4295,public_sector_keyword_mapping__e44702c5b1733ccf12980d6d266e4295
markspencer,UK Politicians,London,,England,UK MP Spencer,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,CompanyKeyword,UK MP Spencer,,public_sector_keyword_mapping,f57531d17406d845a6529ebc4f40a03a,public_sector_keyword_mapping__f57531d17406d845a6529ebc4f40a03a
martinvickers,UK Politicians,London,,England,UK MP Vickers,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,AAEntity,UK MP Vickers,,public_sector_keyword_mapping,5d128c75e8ccb24c0e13acfa9ac0338b,public_sector_keyword_mapping__5d128c75e8ccb24c0e13acfa9ac0338b
matthewhancock,UK Politicians,London,,England,UK MP Hancock,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Refinery,UK MP Hancock,,public_sector_keyword_mapping,179db445443ae7c172225ed85d197af6,public_sector_keyword_mapping__179db445443ae7c172225ed85d197af6
michelledonelan,UK Politicians,London,,England,UK MP Donelan,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,CompanyKeyword,UK MP Donelan,,public_sector_keyword_mapping,41b99b55a4317724078edf9e2b3aa08e,public_sector_keyword_mapping__41b99b55a4317724078edf9e2b3aa08e
mikepenning,UK Politicians,London,,England,UK MP Penning,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,space,UK MP Penning,,public_sector_keyword_mapping,18ecae48ff8b702709568872d0fa3364,public_sector_keyword_mapping__18ecae48ff8b702709568872d0fa3364
nadinedorries,UK Politicians,London,,England,UK MP Dorries,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Diplomat,UK MP Dorries,,public_sector_keyword_mapping,fc94ec2687d5e11a1df073cba0a23357,public_sector_keyword_mapping__fc94ec2687d5e11a1df073cba0a23357
neilobrien,UK Politicians,London,,England,UK MP O'Brien,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Consulates,UK MP O'Brien,,public_sector_keyword_mapping,d7c034961991f5ab96cf060eaf895ab3,public_sector_keyword_mapping__d7c034961991f5ab96cf060eaf895ab3
paulmaynard,UK Politicians,London,,England,UK MP Maynard,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,LegislativeCommittee,UK MP Maynard,,public_sector_keyword_mapping,73c207dff51d89dd734b3fcd24fca53c,public_sector_keyword_mapping__73c207dff51d89dd734b3fcd24fca53c
peterbristow,UK Politicians,London,,England,UK MP Bristow,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Diplomat,UK MP Bristow,,public_sector_keyword_mapping,07df4045cc9bb12ce9e123011e11ee6c,public_sector_keyword_mapping__07df4045cc9bb12ce9e123011e11ee6c
rachelmaclean,UK Politicians,London,,England,UK MP Maclean,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Wells,UK MP Maclean,,public_sector_keyword_mapping,303cf8b6da9b5eb65894602059fde6d5,public_sector_keyword_mapping__303cf8b6da9b5eb65894602059fde6d5
rehmanchishti,UK Politicians,London,,England,UK MP Chishti,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,FTO,UK MP Chishti,,public_sector_keyword_mapping,73fad5e3fe5dee6c2e0083ee11a85a52,public_sector_keyword_mapping__73fad5e3fe5dee6c2e0083ee11a85a52
robertjenrick,UK Politicians,London,,England,UK MP Jenrick,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,News,UK MP Jenrick,,public_sector_keyword_mapping,2806ea447b5dbc33dbed06c919f32411,public_sector_keyword_mapping__2806ea447b5dbc33dbed06c919f32411
ruthedwards,UK Politicians,London,,England,UK MP Edwards,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Person,UK MP Edwards,,public_sector_keyword_mapping,b6c2f2544e6e90ccf862e202aa70c03a,public_sector_keyword_mapping__b6c2f2544e6e90ccf862e202aa70c03a
stephenhammond,UK Politicians,London,,England,UK MP Hammond,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Exec,UK MP Hammond,,public_sector_keyword_mapping,7b4557cb6165c77ec5966e084ee847a0,public_sector_keyword_mapping__7b4557cb6165c77ec5966e084ee847a0
stephenbarclay,UK Politicians,London,,England,UK MP Barclay,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,CompanyKeyword,UK MP Barclay,,public_sector_keyword_mapping,854bed7b0264bf17ad463237fc8ddc5b,public_sector_keyword_mapping__854bed7b0264bf17ad463237fc8ddc5b
tobiasellwood,UK Politicians,London,,England,UK MP Ellwood,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,IndustryTerm,UK MP Ellwood,,public_sector_keyword_mapping,23d72f00c91be83ff06d78f64414b631,public_sector_keyword_mapping__23d72f00c91be83ff06d78f64414b631
victoriaprentis,UK Politicians,London,,England,UK MP Prentis,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinister,UK MP Prentis,,public_sector_keyword_mapping,c8ccc944e749d13d1380878c75210c35,public_sector_keyword_mapping__c8ccc944e749d13d1380878c75210c35
julieelliott,UK Politicians,London,,England,UK MP Elliott,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,LegislativeCommittee,UK MP Elliott,,public_sector_keyword_mapping,681df92d63900b3609a209c564d8a87b,public_sector_keyword_mapping__681df92d63900b3609a209c564d8a87b
sharonhodgson,UK Politicians,London,,England,UK MP Hodgson,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Pipeline,UK MP Hodgson,,public_sector_keyword_mapping,ed7aebec9bb01e480fc41bb6337ed89c,public_sector_keyword_mapping__ed7aebec9bb01e480fc41bb6337ed89c
chionwurah,UK Politicians,London,,England,UK MP Onwurah,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,CompanyKeyword,UK MP Onwurah,,public_sector_keyword_mapping,0bc8130e9ec6fc6d89b73e6ec0ad2aa1,public_sector_keyword_mapping__0bc8130e9ec6fc6d89b73e6ec0ad2aa1
stephenkinnock,UK Politicians,London,,England,UK MP Kinnock,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,FTO,UK MP Kinnock,,public_sector_keyword_mapping,0080f78b2cb65a039c403b07bf2ee0e8,public_sector_keyword_mapping__0080f78b2cb65a039c403b07bf2ee0e8
marshadecordova,UK Politicians,London,,England,UK MP Cordova,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,LegislativeCommittee,UK MP Cordova,,public_sector_keyword_mapping,cee56e12c5ecbb53a84b57ed56a2c33b,public_sector_keyword_mapping__cee56e12c5ecbb53a84b57ed56a2c33b
katehollern,UK Politicians,London,,England,UK MP Hollern,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,LegislativeCommittee,UK MP Hollern,,public_sector_keyword_mapping,f1d1708752b357a6884c766e93b81142,public_sector_keyword_mapping__f1d1708752b357a6884c766e93b81142
dianarjohnson,UK Politicians,London,,England,UK MP Johnson,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Media,UK MP Johnson,,public_sector_keyword_mapping,2b8634a84b372a29550f9edb336e9598,public_sector_keyword_mapping__2b8634a84b372a29550f9edb336e9598
georgehowarth,UK Politicians,London,,England,UK MP Howarth,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinistry,UK MP Howarth,,public_sector_keyword_mapping,4ceddccbeee9341fd3699899541e6954,public_sector_keyword_mapping__4ceddccbeee9341fd3699899541e6954
maryglindon,UK Politicians,London,,England,UK MP Glindon,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Shipping,UK MP Glindon,,public_sector_keyword_mapping,6fbfa1340e41ac1f9e139ef517623cc3,public_sector_keyword_mapping__6fbfa1340e41ac1f9e139ef517623cc3
johnspellar,UK Politicians,London,,England,UK MP Spellar,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Shipping,UK MP Spellar,,public_sector_keyword_mapping,fe334527a60eb03e6987314e024ec0e4,public_sector_keyword_mapping__fe334527a60eb03e6987314e024ec0e4
stephaniepeacock,UK Politicians,London,,England,UK MP Peacock,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Shipping,UK MP Peacock,,public_sector_keyword_mapping,2b0477188e341aed3a0d2a5019212322,public_sector_keyword_mapping__2b0477188e341aed3a0d2a5019212322
shabanamahmood,UK Politicians,London,,England,UK MP Mahmood,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,LegislativeCommittee,UK MP Mahmood,,public_sector_keyword_mapping,7649f7b74d92d280ef34292f8990dad2,public_sector_keyword_mapping__7649f7b74d92d280ef34292f8990dad2
yasminqureshi,UK Politicians,London,,England,UK MP Qureshi,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Diplomat,UK MP Qureshi,,public_sector_keyword_mapping,97b82e9dd1d07ce96939ce92dda80651,public_sector_keyword_mapping__97b82e9dd1d07ce96939ce92dda80651
imranhussain,UK Politicians,London,,England,UK MP Hussain,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Shipping,UK MP Hussain,,public_sector_keyword_mapping,4698fe535fbfc73da646a39679f17b5f,public_sector_keyword_mapping__4698fe535fbfc73da646a39679f17b5f
judithcummins,UK Politicians,London,,England,UK MP Cummins,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Diplomat,UK MP Cummins,,public_sector_keyword_mapping,8064f01ffb4ad7f3e029d03acd59bfe9,public_sector_keyword_mapping__8064f01ffb4ad7f3e029d03acd59bfe9
jostevens,UK Politicians,London,,England,UK MP Stevens,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Refinery,UK MP Stevens,,public_sector_keyword_mapping,db229334635cea79981094de7a9a8f7c,public_sector_keyword_mapping__db229334635cea79981094de7a9a8f7c
joncruddas,UK Politicians,London,,England,UK MP Cruddas,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Diplomat,UK MP Cruddas,,public_sector_keyword_mapping,6cd8c4a72576031c0fd065affe067de5,public_sector_keyword_mapping__6cd8c4a72576031c0fd065affe067de5
margaretbeckett,UK Politicians,London,,England,UK MP Beckett,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,FTO,UK MP Beckett,,public_sector_keyword_mapping,89a107caca6797ea5b058d5353a2f88d,public_sector_keyword_mapping__89a107caca6797ea5b058d5353a2f88d
keirstarmer,UK Politicians,London,,England,UK MP Starmer,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Keyphrase,UK MP Starmer,,public_sector_keyword_mapping,a407a69e8c7a142a2d6462f43134f4cf,public_sector_keyword_mapping__a407a69e8c7a142a2d6462f43134f4cf
gillfurniss,UK Politicians,London,,England,UK MP Furniss,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,space,UK MP Furniss,,public_sector_keyword_mapping,cd6179be0ae3981d469a66c2fe0bbec7,public_sector_keyword_mapping__cd6179be0ae3981d469a66c2fe0bbec7
tobyperkins,UK Politicians,London,,England,UK MP Perkins,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,News,UK MP Perkins,,public_sector_keyword_mapping,0529264329811f3ece87a1fbf85b909e,public_sector_keyword_mapping__0529264329811f3ece87a1fbf85b909e
khalidmahmood,UK Politicians,London,,England,UK MP Mahmood,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Refinery,UK MP Mahmood,,public_sector_keyword_mapping,7649f7b74d92d280ef34292f8990dad2,public_sector_keyword_mapping__7649f7b74d92d280ef34292f8990dad2
ruthcadbury,UK Politicians,London,,England,UK MP Cadbury,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Diplomat,UK MP Cadbury,,public_sector_keyword_mapping,50bee17ee02da239ca64e5f04ab8b418,public_sector_keyword_mapping__50bee17ee02da239ca64e5f04ab8b418
kevinbrennan,UK Politicians,London,,England,UK MP Brennan,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,FTO,UK MP Brennan,,public_sector_keyword_mapping,110f7f4788bee4bec19bdfde85226a9d,public_sector_keyword_mapping__110f7f4788bee4bec19bdfde85226a9d
hughgaffney,UK Politicians,London,,England,UK MP Gaffney,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinistry,UK MP Gaffney,,public_sector_keyword_mapping,9ff9d64ee1fbc90feb0eb85d55078add,public_sector_keyword_mapping__9ff9d64ee1fbc90feb0eb85d55078add
justinmadders,UK Politicians,London,,England,UK MP Madders,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,FTO,UK MP Madders,,public_sector_keyword_mapping,57fa21a48f5ac609b5b05a27db99af3b,public_sector_keyword_mapping__57fa21a48f5ac609b5b05a27db99af3b
charlottenichols,UK Politicians,London,,England,UK MP Nichols,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinister,UK MP Nichols,,public_sector_keyword_mapping,3e1a3494d31352d97de7601ece2f2eb8,public_sector_keyword_mapping__3e1a3494d31352d97de7601ece2f2eb8
lizkendall,UK Politicians,London,,England,UK MP Kendall,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Consulates,UK MP Kendall,,public_sector_keyword_mapping,33c2b79d017840856374754013f60cbd,public_sector_keyword_mapping__33c2b79d017840856374754013f60cbd
mattwestern,UK Politicians,London,,England,UK MP Western,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Consulates,UK MP Western,,public_sector_keyword_mapping,3aad9144e944b5ea1db42d4434b1b4d7,public_sector_keyword_mapping__3aad9144e944b5ea1db42d4434b1b4d7
kateosborne,UK Politicians,London,,England,UK MP Osborne,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Keyphrase,UK MP Osborne,,public_sector_keyword_mapping,a5ea59e54fd4b27f735eb4da3a6eee6f,public_sector_keyword_mapping__a5ea59e54fd4b27f735eb4da3a6eee6f
meghillier,UK Politicians,London,,England,UK MP Hillier,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,FTO,UK MP Hillier,,public_sector_keyword_mapping,12bf99d9a717921f87056065a1df228f,public_sector_keyword_mapping__12bf99d9a717921f87056065a1df228f
stephendoughty,UK Politicians,London,,England,UK MP Doughty,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Organization,UK MP Doughty,,public_sector_keyword_mapping,06d825d9f526c16bd7a01a8ae9ce44a3,public_sector_keyword_mapping__06d825d9f526c16bd7a01a8ae9ce44a3
rachaelmaskell,UK Politicians,London,,England,UK MP Maskell,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,CompanyKeyword,UK MP Maskell,,public_sector_keyword_mapping,bb8932488f701005142972846ac537db,public_sector_keyword_mapping__bb8932488f701005142972846ac537db
jimmcmahon,UK Politicians,London,,England,UK MP McMahon,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Keyphrase,UK MP McMahon,,public_sector_keyword_mapping,30ab918067f7074fe4a4744ec581cc35,public_sector_keyword_mapping__30ab918067f7074fe4a4744ec581cc35
lukepollard,UK Politicians,London,,England,UK MP Pollard,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinistry,UK MP Pollard,,public_sector_keyword_mapping,62da81b3eba99e6fb79ffca98d865ae1,public_sector_keyword_mapping__62da81b3eba99e6fb79ffca98d865ae1
christinejardine,UK Politicians,London,,England,UK MP Jardine,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinistry,UK MP Jardine,,public_sector_keyword_mapping,36ea31a69f4257e04b17402773bde690,public_sector_keyword_mapping__36ea31a69f4257e04b17402773bde690
ian paisley,UK Politicians,London,,England,UK MP Paisley,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Diplomat,UK MP Paisley,,public_sector_keyword_mapping,ebe6ef4b91be97c9b66885cb2c7c2cdd,public_sector_keyword_mapping__ebe6ef4b91be97c9b66885cb2c7c2cdd
jim shannon,UK Politicians,London,,England,UK MP Shannon,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinister,UK MP Shannon,,public_sector_keyword_mapping,91e4115157a998ed694932f6b90ecdc7,public_sector_keyword_mapping__91e4115157a998ed694932f6b90ecdc7
hannah bardell,UK Politicians,London,,England,UK MP Bardell,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,FTO,UK MP Bardell,,public_sector_keyword_mapping,ef00745f845c2890932f29a0f3a55a6a,public_sector_keyword_mapping__ef00745f845c2890932f29a0f3a55a6a
lisa cameron,UK Politicians,London,,England,UK MP Cameron,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Organization,UK MP Cameron,,public_sector_keyword_mapping,0e683f05b1def99b2bfbb7a11e604a18,public_sector_keyword_mapping__0e683f05b1def99b2bfbb7a11e604a18
douglas chapman,UK Politicians,London,,England,UK MP Chapman,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Consulates,UK MP Chapman,,public_sector_keyword_mapping,000252d2bc6e03c9e67db611ad391fac,public_sector_keyword_mapping__000252d2bc6e03c9e67db611ad391fac
angela crawley,UK Politicians,London,,England,UK MP Crawley,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,space,UK MP Crawley,,public_sector_keyword_mapping,84df3a60f1a14583b0d50e8e6f88a336,public_sector_keyword_mapping__84df3a60f1a14583b0d50e8e6f88a336
marion fellows,UK Politicians,London,,England,UK MP Fellows,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Consulates,UK MP Fellows,,public_sector_keyword_mapping,ebba561a8038b7daef8d6478445858db,public_sector_keyword_mapping__ebba561a8038b7daef8d6478445858db
margaret ferrier,UK Politicians,London,,England,UK MP Ferrier,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Pipeline,UK MP Ferrier,,public_sector_keyword_mapping,e409cf41eec228eac626ed9223ad88c1,public_sector_keyword_mapping__e409cf41eec228eac626ed9223ad88c1
john mcnally,UK Politicians,London,,England,UK MP McNally,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Wells,UK MP McNally,,public_sector_keyword_mapping,c3ddb3c1a83aebca2fe779a3620431e6,public_sector_keyword_mapping__c3ddb3c1a83aebca2fe779a3620431e6
adam afriyie,UK Politicians,London,,England,UK MP Afriyie,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinistry,UK MP Afriyie,,public_sector_keyword_mapping,0a25e20d65b970a1756ff35ccb4737c7,public_sector_keyword_mapping__0a25e20d65b970a1756ff35ccb4737c7
amanda milling,UK Politicians,London,,England,UK MP Milling,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,ForeignMinistry,UK MP Milling,,public_sector_keyword_mapping,dde0e08e92e57d75a215897b308ba9ab,public_sector_keyword_mapping__dde0e08e92e57d75a215897b308ba9ab
andrea jenkyns,UK Politicians,London,,England,UK MP Jenkyns,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Person,UK MP Jenkyns,,public_sector_keyword_mapping,b2d81bbf68c485856a6d684f60dfe08e,public_sector_keyword_mapping__b2d81bbf68c485856a6d684f60dfe08e
andrea leadsom,UK Politicians,London,,England,UK MP Leadsom,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Keyphrase,UK MP Leadsom,,public_sector_keyword_mapping,373de1ee36c279ba97a03f5eec33ef54,public_sector_keyword_mapping__373de1ee36c279ba97a03f5eec33ef54
andrew bridgen,UK Politicians,London,,England,UK MP Bridgen,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,space,UK MP Bridgen,,public_sector_keyword_mapping,46ba5687c93ab0b62a27f7f88e5ff19a,public_sector_keyword_mapping__46ba5687c93ab0b62a27f7f88e5ff19a
ben wallace,UK Politicians,London,,England,UK MP Wallace,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Person,UK MP Wallace,,public_sector_keyword_mapping,9a69c785cdda7114660ebfbbeb8ab35c,public_sector_keyword_mapping__9a69c785cdda7114660ebfbbeb8ab35c
ben bradley,UK Politicians,London,,England,UK MP Bradley,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,AAEntity,UK MP Bradley,,public_sector_keyword_mapping,5d8f4208caf569394c4dd0888c606085,public_sector_keyword_mapping__5d8f4208caf569394c4dd0888c606085
bim afolami,UK Politicians,London,,England,UK MP Afolami,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Consulates,UK MP Afolami,,public_sector_keyword_mapping,1ec20e4678d4fe9b3400fdc1ca289bc6,public_sector_keyword_mapping__1ec20e4678d4fe9b3400fdc1ca289bc6
bob stewart,UK Politicians,London,,England,UK MP Stewart,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Shipping,UK MP Stewart,,public_sector_keyword_mapping,3859ee72a56592a0fab082c49aa6c271,public_sector_keyword_mapping__3859ee72a56592a0fab082c49aa6c271
caroline johnson,UK Politicians,London,,England,UK MP Johnson,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Exec,UK MP Johnson,,public_sector_keyword_mapping,2b8634a84b372a29550f9edb336e9598,public_sector_keyword_mapping__2b8634a84b372a29550f9edb336e9598
christopher pincher,UK Politicians,London,,England,UK MP Pincher,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,Wells,UK MP Pincher,,public_sector_keyword_mapping,ad180b5a062fd77594b1c80ae51c646b,public_sector_keyword_mapping__ad180b5a062fd77594b1c80ae51c646b
damian collins,UK Politicians,London,,England,UK MP Collins,Harshita,TRUE,FALSE,,1,UK Member of Parliament,13,CompanyKeyword,UK MP Collins,,public_sector_keyword_mapping,9dc8fac751a1b9688535323f85d3cd54,public_sector_keyword_mapping__9dc8fac751a1b9688535323f85d3cd54
