keyword,caption_name,guid,address,coordinates,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
bloomberg lp,Bloomberg,13973f2df031fdfb9c5478fba4a9b0ba,,,AAEntity,Bloomberg,,shodan_keyword_to_guid,208421fcbc090a62f099f85472ded9ba,shodan_keyword_to_guid__208421fcbc090a62f099f85472ded9ba
bloomberg data management services limited,Bloomberg,13973f2df031fdfb9c5478fba4a9b0ba,,,Shipping,Bloomberg,,shodan_keyword_to_guid,208421fcbc090a62f099f85472ded9ba,shodan_keyword_to_guid__208421fcbc090a62f099f85472ded9ba
bluecrossmn.com,BCBS Minnesota,2542d810a3ad46b624ee6795e1082e6f,,,Media,BCBS Minnesota,,shodan_keyword_to_guid,245467c5b75bdc86d359541cdbca77ab,shodan_keyword_to_guid__245467c5b75bdc86d359541cdbca77ab
blue cross & blue shield of minnesota,BCBS Minnesota,2542d810a3ad46b624ee6795e1082e6f,,,Wells,BCBS Minnesota,,shodan_keyword_to_guid,245467c5b75bdc86d359541cdbca77ab,shodan_keyword_to_guid__245467c5b75bdc86d359541cdbca77ab
blue cross blue shield of minnesota,BCBS Minnesota,2542d810a3ad46b624ee6795e1082e6f,,,ForeignMinister,BCBS Minnesota,,shodan_keyword_to_guid,245467c5b75bdc86d359541cdbca77ab,shodan_keyword_to_guid__245467c5b75bdc86d359541cdbca77ab
bcbsal.org,BCBS Alabama,2542d810a3ad46b624ee6795e1082e6f,,,CompanyKeyword,BCBS Alabama,,shodan_keyword_to_guid,045e80f8ac629fd7aa348c8f9ebd65d0,shodan_keyword_to_guid__045e80f8ac629fd7aa348c8f9ebd65d0
blue cross and blue shield of alabama,BCBS Alabama,2542d810a3ad46b624ee6795e1082e6f,,,Organization,BCBS Alabama,,shodan_keyword_to_guid,045e80f8ac629fd7aa348c8f9ebd65d0,shodan_keyword_to_guid__045e80f8ac629fd7aa348c8f9ebd65d0
blue cross blue shield of alabama,BCBS Alabama,2542d810a3ad46b624ee6795e1082e6f,,,ForeignMinistry,BCBS Alabama,,shodan_keyword_to_guid,045e80f8ac629fd7aa348c8f9ebd65d0,shodan_keyword_to_guid__045e80f8ac629fd7aa348c8f9ebd65d0
bcbsnd.com,BCBS North Dakota,2542d810a3ad46b624ee6795e1082e6f,,,Exec,BCBS North Dakota,,shodan_keyword_to_guid,8b1f4782bb5de4e84fc1b11d08364042,shodan_keyword_to_guid__8b1f4782bb5de4e84fc1b11d08364042
blue cross blue shield of north dakota,BCBS North Dakota,2542d810a3ad46b624ee6795e1082e6f,,,DiplomaticFacilities,BCBS North Dakota,,shodan_keyword_to_guid,8b1f4782bb5de4e84fc1b11d08364042,shodan_keyword_to_guid__8b1f4782bb5de4e84fc1b11d08364042
bwpmlp.com,Boardwalk Pipeline,725e9a850d492c189eabb5e6e16302f0,,,CompanyKeyword,Boardwalk Pipeline,,shodan_keyword_to_guid,bc904fe46514a0ec3648bababe62bdbc,shodan_keyword_to_guid__bc904fe46514a0ec3648bababe62bdbc
boardwalk pipeline partners,Boardwalk Pipeline,725e9a850d492c189eabb5e6e16302f0,,,Organization,Boardwalk Pipeline,,shodan_keyword_to_guid,bc904fe46514a0ec3648bababe62bdbc,shodan_keyword_to_guid__bc904fe46514a0ec3648bababe62bdbc
boehringer-ingelheim.com,Boehringer,,,,DiplomaticFacilities,Boehringer,,shodan_keyword_to_guid,5e0ef42f3abff5dd1fddf72d9e97b9ed,shodan_keyword_to_guid__5e0ef42f3abff5dd1fddf72d9e97b9ed
boehringer ingelheim pharmaceuticals,Boehringer,,,,Legislator,Boehringer,,shodan_keyword_to_guid,5e0ef42f3abff5dd1fddf72d9e97b9ed,shodan_keyword_to_guid__5e0ef42f3abff5dd1fddf72d9e97b9ed
boehringer ingelheim,Boehringer,,,,LegislativeCommittee,Boehringer,,shodan_keyword_to_guid,5e0ef42f3abff5dd1fddf72d9e97b9ed,shodan_keyword_to_guid__5e0ef42f3abff5dd1fddf72d9e97b9ed
bombardier.com,Bombardier,941ce0d6b45160d314d37c747db79b5c,,,Media,Bombardier,,shodan_keyword_to_guid,7015ea08a136b9bb9aee90295316d7ee,shodan_keyword_to_guid__7015ea08a136b9bb9aee90295316d7ee
bombardier,Bombardier,941ce0d6b45160d314d37c747db79b5c,,,AAEntity,Bombardier,,shodan_keyword_to_guid,7015ea08a136b9bb9aee90295316d7ee,shodan_keyword_to_guid__7015ea08a136b9bb9aee90295316d7ee
bombardier inc.,Bombardier,941ce0d6b45160d314d37c747db79b5c,,,Shipping,Bombardier,,shodan_keyword_to_guid,7015ea08a136b9bb9aee90295316d7ee,shodan_keyword_to_guid__7015ea08a136b9bb9aee90295316d7ee
bookingholdings.com,Booking Holdings,e6a55c38ad22d8e1d5ae6646fef048ec,,,IndustryTerm,Booking Holdings,,shodan_keyword_to_guid,9916595ea3fe71b2f5d3d806adbff271,shodan_keyword_to_guid__9916595ea3fe71b2f5d3d806adbff271
priceline.com llc,Booking Holdings,e6a55c38ad22d8e1d5ae6646fef048ec,,,LegislativeCommittee,Booking Holdings,,shodan_keyword_to_guid,9916595ea3fe71b2f5d3d806adbff271,shodan_keyword_to_guid__9916595ea3fe71b2f5d3d806adbff271
bhp.com,BHP,c503f35fcdc52d4912f2ca64ea221306,,,Diplomat,BHP,,shodan_keyword_to_guid,78dddceb22a64ee01ab5beaa8be6149f,shodan_keyword_to_guid__78dddceb22a64ee01ab5beaa8be6149f
bhp billiton,BHP,c503f35fcdc52d4912f2ca64ea221306,,,Refinery,BHP,,shodan_keyword_to_guid,78dddceb22a64ee01ab5beaa8be6149f,shodan_keyword_to_guid__78dddceb22a64ee01ab5beaa8be6149f
bhp billiton iron ore pty.,BHP,c503f35fcdc52d4912f2ca64ea221306,,,News,BHP,,shodan_keyword_to_guid,78dddceb22a64ee01ab5beaa8be6149f,shodan_keyword_to_guid__78dddceb22a64ee01ab5beaa8be6149f
bhp innovation,BHP,c503f35fcdc52d4912f2ca64ea221306,,,News,BHP,,shodan_keyword_to_guid,78dddceb22a64ee01ab5beaa8be6149f,shodan_keyword_to_guid__78dddceb22a64ee01ab5beaa8be6149f
bose.com,Bose,960e0d172242014d2a3c40d906cdefce,,,LegislativeCommittee,Bose,,shodan_keyword_to_guid,20383fe03b614c5fb3a4da13e1d0b873,shodan_keyword_to_guid__20383fe03b614c5fb3a4da13e1d0b873
bose products bv,Bose,960e0d172242014d2a3c40d906cdefce,,,AAEntity,Bose,,shodan_keyword_to_guid,20383fe03b614c5fb3a4da13e1d0b873,shodan_keyword_to_guid__20383fe03b614c5fb3a4da13e1d0b873
bose corporation,Bose,960e0d172242014d2a3c40d906cdefce,,,Legislator,Bose,,shodan_keyword_to_guid,20383fe03b614c5fb3a4da13e1d0b873,shodan_keyword_to_guid__20383fe03b614c5fb3a4da13e1d0b873
bostonscientific.com,Boston Scientific,19ed1a9f49895c64e95dc95d23bf95f7,,,Shipping,Boston Scientific,,shodan_keyword_to_guid,fc7e7271fb92a64ec66a3c9974fb1aaa,shodan_keyword_to_guid__fc7e7271fb92a64ec66a3c9974fb1aaa
boston scientific corporation,Boston Scientific,19ed1a9f49895c64e95dc95d23bf95f7,,,CompanyKeyword,Boston Scientific,,shodan_keyword_to_guid,fc7e7271fb92a64ec66a3c9974fb1aaa,shodan_keyword_to_guid__fc7e7271fb92a64ec66a3c9974fb1aaa
bp.com,BP North America,38d8b69ed5061389a56cf5a9dad770db,,,DiplomaticFacilities,BP North America,,shodan_keyword_to_guid,0788b676b89b1bd5550e102c887e70c8,shodan_keyword_to_guid__0788b676b89b1bd5550e102c887e70c8
briggsandstratton.com,Briggs & Stratton,db553c509a6d469d70b00b4f8de8c56b,,,Diplomat,Briggs & Stratton,,shodan_keyword_to_guid,29594994c165f98e829941d2edaa72b6,shodan_keyword_to_guid__29594994c165f98e829941d2edaa72b6
briggs & stratton corporation,Briggs & Stratton,db553c509a6d469d70b00b4f8de8c56b,,,Keyphrase,Briggs & Stratton,,shodan_keyword_to_guid,29594994c165f98e829941d2edaa72b6,shodan_keyword_to_guid__29594994c165f98e829941d2edaa72b6
brinker.com,Brinker,f2934b082f9569f375427b3896edc27b,,,Person,Brinker,,shodan_keyword_to_guid,661ce3e04d212cfd2d70e8adf8be58bb,shodan_keyword_to_guid__661ce3e04d212cfd2d70e8adf8be58bb
brinker international,Brinker,f2934b082f9569f375427b3896edc27b,,,Person,Brinker,,shodan_keyword_to_guid,661ce3e04d212cfd2d70e8adf8be58bb,shodan_keyword_to_guid__661ce3e04d212cfd2d70e8adf8be58bb
brinker restaurant corp,Brinker,f2934b082f9569f375427b3896edc27b,,,Organization,Brinker,,shodan_keyword_to_guid,661ce3e04d212cfd2d70e8adf8be58bb,shodan_keyword_to_guid__661ce3e04d212cfd2d70e8adf8be58bb
britishairways.com,British Airways,d493454666ce0c6c58eda8c7efe9c863,,,Legislator,British Airways,,shodan_keyword_to_guid,16c0479d01b56107315a4a36c5109984,shodan_keyword_to_guid__16c0479d01b56107315a4a36c5109984
british airways plc,British Airways,d493454666ce0c6c58eda8c7efe9c863,,,ForeignMinistry,British Airways,,shodan_keyword_to_guid,16c0479d01b56107315a4a36c5109984,shodan_keyword_to_guid__16c0479d01b56107315a4a36c5109984
bat.com,British American Tobacco,2037bdb717b3511c220447491342823c,,,News,British American Tobacco,,shodan_keyword_to_guid,a13c37478a66be4a7bbe4b077a1816c5,shodan_keyword_to_guid__a13c37478a66be4a7bbe4b077a1816c5
british american tobacco,British American Tobacco,2037bdb717b3511c220447491342823c,,,Pipeline,British American Tobacco,,shodan_keyword_to_guid,a13c37478a66be4a7bbe4b077a1816c5,shodan_keyword_to_guid__a13c37478a66be4a7bbe4b077a1816c5
brittainresorts.com,Brittain Resorts,,,,ForeignMinistry,Brittain Resorts,,shodan_keyword_to_guid,4e2117fc22bd4cab2b07b6fe4e9060ea,shodan_keyword_to_guid__4e2117fc22bd4cab2b07b6fe4e9060ea
usaa.com,USAA,5ef829b144a08f855c8570d2b6cbc57d,,,Shipping,USAA,,shodan_keyword_to_guid,01b4c8b1942693d43f4955ce540d1734,shodan_keyword_to_guid__01b4c8b1942693d43f4955ce540d1734
usaa,USAA,5ef829b144a08f855c8570d2b6cbc57d,,,News,USAA,,shodan_keyword_to_guid,01b4c8b1942693d43f4955ce540d1734,shodan_keyword_to_guid__01b4c8b1942693d43f4955ce540d1734
united services automobile association,USAA,5ef829b144a08f855c8570d2b6cbc57d,,,LegislativeCommittee,USAA,,shodan_keyword_to_guid,01b4c8b1942693d43f4955ce540d1734,shodan_keyword_to_guid__01b4c8b1942693d43f4955ce540d1734
schwab.com,Charles Schwab,9f4a6cc8e5ded006e3d807d8f4c689f0,,,Media,Charles Schwab,,shodan_keyword_to_guid,9a5149c0663c197a0da18c412cfb21e6,shodan_keyword_to_guid__9a5149c0663c197a0da18c412cfb21e6
charles schwab & co.,Charles Schwab,9f4a6cc8e5ded006e3d807d8f4c689f0,,,Pipeline,Charles Schwab,,shodan_keyword_to_guid,9a5149c0663c197a0da18c412cfb21e6,shodan_keyword_to_guid__9a5149c0663c197a0da18c412cfb21e6
charles schwab & co. inc.,Charles Schwab,9f4a6cc8e5ded006e3d807d8f4c689f0,,,FTO,Charles Schwab,,shodan_keyword_to_guid,9a5149c0663c197a0da18c412cfb21e6,shodan_keyword_to_guid__9a5149c0663c197a0da18c412cfb21e6
intlfcstone.com,INTL FCStone,d42133409102523d5085139ab363c6e5,,,CompanyKeyword,INTL FCStone,,shodan_keyword_to_guid,9e340ad6bd1e3f16eba7d4f17aeb7e8c,shodan_keyword_to_guid__9e340ad6bd1e3f16eba7d4f17aeb7e8c
intl fcstone financial,INTL FCStone,d42133409102523d5085139ab363c6e5,,,Media,INTL FCStone,,shodan_keyword_to_guid,9e340ad6bd1e3f16eba7d4f17aeb7e8c,shodan_keyword_to_guid__9e340ad6bd1e3f16eba7d4f17aeb7e8c
intl fcstone,INTL FCStone,d42133409102523d5085139ab363c6e5,,,Exec,INTL FCStone,,shodan_keyword_to_guid,9e340ad6bd1e3f16eba7d4f17aeb7e8c,shodan_keyword_to_guid__9e340ad6bd1e3f16eba7d4f17aeb7e8c
cit.com,CIT,7db5b31af2a7a7ba7d997f4b3edbb86e,,,Shipping,CIT,,shodan_keyword_to_guid,dc1490d4ed836d9ed85d182c2079dc12,shodan_keyword_to_guid__dc1490d4ed836d9ed85d182c2079dc12
the cit group,CIT,7db5b31af2a7a7ba7d997f4b3edbb86e,,,IndustryTerm,CIT,,shodan_keyword_to_guid,dc1490d4ed836d9ed85d182c2079dc12,shodan_keyword_to_guid__dc1490d4ed836d9ed85d182c2079dc12
carlyle.com/,Carlyle,b12cc8ff00ca02fcb6f99f99bc9cf973,,,DiplomaticFacilities,Carlyle,,shodan_keyword_to_guid,fde3f1466ed1840822044d645617ced2,shodan_keyword_to_guid__fde3f1466ed1840822044d645617ced2
carlyle investment management l.l.c.,Carlyle,b12cc8ff00ca02fcb6f99f99bc9cf973,,,Legislator,Carlyle,,shodan_keyword_to_guid,fde3f1466ed1840822044d645617ced2,shodan_keyword_to_guid__fde3f1466ed1840822044d645617ced2
the carlyle group,Carlyle,b12cc8ff00ca02fcb6f99f99bc9cf973,,,AAEntity,Carlyle,,shodan_keyword_to_guid,fde3f1466ed1840822044d645617ced2,shodan_keyword_to_guid__fde3f1466ed1840822044d645617ced2
bnymellon.com,BNY Mellon,b2f2c0d486fea7c706245510793f29fd,,,Exec,BNY Mellon,,shodan_keyword_to_guid,0968375f4fb467ccf5eb573af10474bb,shodan_keyword_to_guid__0968375f4fb467ccf5eb573af10474bb
the bank of new york mellon corporation,BNY Mellon,b2f2c0d486fea7c706245510793f29fd,,,Consulates,BNY Mellon,,shodan_keyword_to_guid,0968375f4fb467ccf5eb573af10474bb,shodan_keyword_to_guid__0968375f4fb467ccf5eb573af10474bb
the bank of new york mellon,BNY Mellon,b2f2c0d486fea7c706245510793f29fd,,,AAEntity,BNY Mellon,,shodan_keyword_to_guid,0968375f4fb467ccf5eb573af10474bb,shodan_keyword_to_guid__0968375f4fb467ccf5eb573af10474bb
broadcom.com,Broadcom,46fa5341fd8823652ddc08bdf05fe537,,,Pipeline,Broadcom,,shodan_keyword_to_guid,93933c6ca68705cf2c6eee19987428b0,shodan_keyword_to_guid__93933c6ca68705cf2c6eee19987428b0
genworth.com,Genworth,3fdca3ca1b84b9c5c588b933910500da,,,Diplomat,Genworth,,shodan_keyword_to_guid,53b354bf6347abb087873e8d35bf9d78,shodan_keyword_to_guid__53b354bf6347abb087873e8d35bf9d78
genworth north america corporation,Genworth,3fdca3ca1b84b9c5c588b933910500da,,,News,Genworth,,shodan_keyword_to_guid,53b354bf6347abb087873e8d35bf9d78,shodan_keyword_to_guid__53b354bf6347abb087873e8d35bf9d78
genworth financial,Genworth,3fdca3ca1b84b9c5c588b933910500da,,,FTO,Genworth,,shodan_keyword_to_guid,53b354bf6347abb087873e8d35bf9d78,shodan_keyword_to_guid__53b354bf6347abb087873e8d35bf9d78
genworth financial inc.,Genworth,3fdca3ca1b84b9c5c588b933910500da,,,Legislator,Genworth,,shodan_keyword_to_guid,53b354bf6347abb087873e8d35bf9d78,shodan_keyword_to_guid__53b354bf6347abb087873e8d35bf9d78
broadridge.com,Broadridge,7129bc0eddb9c8804b83d476e7abfad2,,,Consulates,Broadridge,,shodan_keyword_to_guid,8bd463045829569b5f5dcf8a4f599642,shodan_keyword_to_guid__8bd463045829569b5f5dcf8a4f599642
broadridge customer communications canada ulc,Broadridge,7129bc0eddb9c8804b83d476e7abfad2,,,ForeignMinister,Broadridge,,shodan_keyword_to_guid,8bd463045829569b5f5dcf8a4f599642,shodan_keyword_to_guid__8bd463045829569b5f5dcf8a4f599642
broadridge (deutschland) gmbh,Broadridge,7129bc0eddb9c8804b83d476e7abfad2,,,Media,Broadridge,,shodan_keyword_to_guid,8bd463045829569b5f5dcf8a4f599642,shodan_keyword_to_guid__8bd463045829569b5f5dcf8a4f599642
broadridge financial solutions,Broadridge,7129bc0eddb9c8804b83d476e7abfad2,,,Wells,Broadridge,,shodan_keyword_to_guid,8bd463045829569b5f5dcf8a4f599642,shodan_keyword_to_guid__8bd463045829569b5f5dcf8a4f599642
morganstanley.com,Morgan Stanley,9597f9cbacb1485175682349860da818,,,space,Morgan Stanley,,shodan_keyword_to_guid,0e72dec947a8b849cb33ca5799320f5a,shodan_keyword_to_guid__0e72dec947a8b849cb33ca5799320f5a
morgan stanley,Morgan Stanley,9597f9cbacb1485175682349860da818,,,Shipping,Morgan Stanley,,shodan_keyword_to_guid,0e72dec947a8b849cb33ca5799320f5a,shodan_keyword_to_guid__0e72dec947a8b849cb33ca5799320f5a
principal.com,Principal Financial,9c7488050ec495e5f39d9af943984d53,,,IndustryTerm,Principal Financial,,shodan_keyword_to_guid,773be19aec150722af67f9e070c23ffb,shodan_keyword_to_guid__773be19aec150722af67f9e070c23ffb
principal financial group,Principal Financial,9c7488050ec495e5f39d9af943984d53,,,space,Principal Financial,,shodan_keyword_to_guid,773be19aec150722af67f9e070c23ffb,shodan_keyword_to_guid__773be19aec150722af67f9e070c23ffb
troweprice.com,T Rowe Price,0927e9e306bf9f1956414b99caae1375,,,ForeignMinister,T Rowe Price,,shodan_keyword_to_guid,4b2c47d2b7c1ec51e13606f18712daf6,shodan_keyword_to_guid__4b2c47d2b7c1ec51e13606f18712daf6
t. rowe price,T Rowe Price,0927e9e306bf9f1956414b99caae1375,,,FTO,T Rowe Price,,shodan_keyword_to_guid,4b2c47d2b7c1ec51e13606f18712daf6,shodan_keyword_to_guid__4b2c47d2b7c1ec51e13606f18712daf6
t. rowe price associates,T Rowe Price,0927e9e306bf9f1956414b99caae1375,,,DiplomaticFacilities,T Rowe Price,,shodan_keyword_to_guid,4b2c47d2b7c1ec51e13606f18712daf6,shodan_keyword_to_guid__4b2c47d2b7c1ec51e13606f18712daf6
t. rowe price group,T Rowe Price,0927e9e306bf9f1956414b99caae1375,,,Refinery,T Rowe Price,,shodan_keyword_to_guid,4b2c47d2b7c1ec51e13606f18712daf6,shodan_keyword_to_guid__4b2c47d2b7c1ec51e13606f18712daf6
blackstone.com,Blackstone,c109fca584f605108ba9475930a5e2a6,,,Exec,Blackstone,,shodan_keyword_to_guid,2a17c6044c793dc94b069d2da1a8f15e,shodan_keyword_to_guid__2a17c6044c793dc94b069d2da1a8f15e
the blackstone group,Blackstone,c109fca584f605108ba9475930a5e2a6,,,Diplomat,Blackstone,,shodan_keyword_to_guid,2a17c6044c793dc94b069d2da1a8f15e,shodan_keyword_to_guid__2a17c6044c793dc94b069d2da1a8f15e
synchrony.com,Synchrony Financial,0fc3be1432e8ff0dc9a6d62551d62693,,,ForeignMinistry,Synchrony Financial,,shodan_keyword_to_guid,3d9999c626deb390a3f1cbd3915d25bd,shodan_keyword_to_guid__3d9999c626deb390a3f1cbd3915d25bd
synchrony financial,Synchrony Financial,0fc3be1432e8ff0dc9a6d62551d62693,,,IndustryTerm,Synchrony Financial,,shodan_keyword_to_guid,3d9999c626deb390a3f1cbd3915d25bd,shodan_keyword_to_guid__3d9999c626deb390a3f1cbd3915d25bd
brookfield.com,Brookfield Properties,97da620e2957904ceceb25bc860b4136,,,Legislator,Brookfield Properties,,shodan_keyword_to_guid,93af224cfb4ab9a2a3a0c578579e5ae7,shodan_keyword_to_guid__93af224cfb4ab9a2a3a0c578579e5ae7
brookfield properties management llc,Brookfield Properties,97da620e2957904ceceb25bc860b4136,,,ForeignMinister,Brookfield Properties,,shodan_keyword_to_guid,93af224cfb4ab9a2a3a0c578579e5ae7,shodan_keyword_to_guid__93af224cfb4ab9a2a3a0c578579e5ae7
peoples.com,People's United Bank,91cedb76d35b7b42fcae7e5f1d21cd2f,,,Refinery,People's United Bank,,shodan_keyword_to_guid,457602337f0003f1a29053dd0a9a1700,shodan_keyword_to_guid__457602337f0003f1a29053dd0a9a1700
people's united bank,People's United Bank,91cedb76d35b7b42fcae7e5f1d21cd2f,,,CompanyKeyword,People's United Bank,,shodan_keyword_to_guid,457602337f0003f1a29053dd0a9a1700,shodan_keyword_to_guid__457602337f0003f1a29053dd0a9a1700
people's united bank national association,People's United Bank,91cedb76d35b7b42fcae7e5f1d21cd2f,,,AAEntity,People's United Bank,,shodan_keyword_to_guid,457602337f0003f1a29053dd0a9a1700,shodan_keyword_to_guid__457602337f0003f1a29053dd0a9a1700
buffalowildwings.com,Buffalo Wild Wings,020cce34368d045922c32ff4a1ac63dc,,,CompanyKeyword,Buffalo Wild Wings,,shodan_keyword_to_guid,df431b20f1fd793e2e09fd15c92c5b2f,shodan_keyword_to_guid__df431b20f1fd793e2e09fd15c92c5b2f
buffalo wild wings,Buffalo Wild Wings,020cce34368d045922c32ff4a1ac63dc,,,DiplomaticFacilities,Buffalo Wild Wings,,shodan_keyword_to_guid,df431b20f1fd793e2e09fd15c92c5b2f,shodan_keyword_to_guid__df431b20f1fd793e2e09fd15c92c5b2f
bunge.com,Bunge,167889d6136ef7d643b0a1943d86b753,,,Refinery,Bunge,,shodan_keyword_to_guid,de5b5a031976eb27704cd28997699de0,shodan_keyword_to_guid__de5b5a031976eb27704cd28997699de0
bunge north america,Bunge,167889d6136ef7d643b0a1943d86b753,,,CompanyKeyword,Bunge,,shodan_keyword_to_guid,de5b5a031976eb27704cd28997699de0,shodan_keyword_to_guid__de5b5a031976eb27704cd28997699de0
firstrepublic.com,First Republic,b64a8f29446c604eb1fe4a637634888f,,,space,First Republic,,shodan_keyword_to_guid,4d7eff60c941557f071a09e8b35fe2ce,shodan_keyword_to_guid__4d7eff60c941557f071a09e8b35fe2ce
first republic bank,First Republic,b64a8f29446c604eb1fe4a637634888f,,,ForeignMinistry,First Republic,,shodan_keyword_to_guid,4d7eff60c941557f071a09e8b35fe2ce,shodan_keyword_to_guid__4d7eff60c941557f071a09e8b35fe2ce
salliemae.com,Sallie Mae,abfcf7c7d0534d7178c5138500fa26f0,,,News,Sallie Mae,,shodan_keyword_to_guid,90071cde8a90fdce630d38d08752c399,shodan_keyword_to_guid__90071cde8a90fdce630d38d08752c399
sallie mae bank,Sallie Mae,abfcf7c7d0534d7178c5138500fa26f0,,,News,Sallie Mae,,shodan_keyword_to_guid,90071cde8a90fdce630d38d08752c399,shodan_keyword_to_guid__90071cde8a90fdce630d38d08752c399
firsthorizon.com,First Horizon,59274d4cebdad859df6ce8ba28fd5462,,,IndustryTerm,First Horizon,,shodan_keyword_to_guid,d75bc5276c92ecc4e055c902a7e4c08f,shodan_keyword_to_guid__d75bc5276c92ecc4e055c902a7e4c08f
first horizon national corporation,First Horizon,59274d4cebdad859df6ce8ba28fd5462,,,AAEntity,First Horizon,,shodan_keyword_to_guid,d75bc5276c92ecc4e055c902a7e4c08f,shodan_keyword_to_guid__d75bc5276c92ecc4e055c902a7e4c08f
first horizon bank,First Horizon,59274d4cebdad859df6ce8ba28fd5462,,,Refinery,First Horizon,,shodan_keyword_to_guid,d75bc5276c92ecc4e055c902a7e4c08f,shodan_keyword_to_guid__d75bc5276c92ecc4e055c902a7e4c08f
mynycb.com,NYCB,4f503fd8c163649e9ab417c689c09fff,,,ForeignMinister,NYCB,,shodan_keyword_to_guid,b6dabce797574fc272185f4927e1b88d,shodan_keyword_to_guid__b6dabce797574fc272185f4927e1b88d
new york community bancorp,NYCB,4f503fd8c163649e9ab417c689c09fff,,,LegislativeCommittee,NYCB,,shodan_keyword_to_guid,b6dabce797574fc272185f4927e1b88d,shodan_keyword_to_guid__b6dabce797574fc272185f4927e1b88d
berkshirehathaway.com,Berkshire Hathaway,a5d91bcc184582038da424d86dbfb176,,,CompanyKeyword,Berkshire Hathaway,,shodan_keyword_to_guid,84a28c3021f697852f6b4c073d9930ba,shodan_keyword_to_guid__84a28c3021f697852f6b4c073d9930ba
berkshire hathaway,Berkshire Hathaway,a5d91bcc184582038da424d86dbfb176,,,Diplomat,Berkshire Hathaway,,shodan_keyword_to_guid,84a28c3021f697852f6b4c073d9930ba,shodan_keyword_to_guid__84a28c3021f697852f6b4c073d9930ba
burberry.com,Burberry,04d198d7d4f14e412c2639b980e1ac31,,,ForeignMinister,Burberry,,shodan_keyword_to_guid,4476771a6c90eeeec43dd09d7c6d1eea,shodan_keyword_to_guid__4476771a6c90eeeec43dd09d7c6d1eea
burberry limited,Burberry,04d198d7d4f14e412c2639b980e1ac31,,,Diplomat,Burberry,,shodan_keyword_to_guid,4476771a6c90eeeec43dd09d7c6d1eea,shodan_keyword_to_guid__4476771a6c90eeeec43dd09d7c6d1eea
burberry ltd,Burberry,04d198d7d4f14e412c2639b980e1ac31,,,Refinery,Burberry,,shodan_keyword_to_guid,4476771a6c90eeeec43dd09d7c6d1eea,shodan_keyword_to_guid__4476771a6c90eeeec43dd09d7c6d1eea
signatureny.com,Signature Bank,7cab5514f952cbec895e5fc23aa247ef,,,space,Signature Bank,,shodan_keyword_to_guid,eb2e97797ea02d33c4563ae70aae6c00,shodan_keyword_to_guid__eb2e97797ea02d33c4563ae70aae6c00
