keyword,caption_name,topic_id,type,groups,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
gasoline supply,gasoline supply,188162;188132,industry term,,,IndustryTerm,gasoline supply,,og_mentionee_v3,60754fc500c0ee9c388c0622a15baecd,og_mentionee_v3__fb462475538e6d1d43a2e043ceb934b1
#gdansk refinery,Gdansk refinery,188162;188132,refinery,gdansk refinery;gdansk refinery,,Refinery,Gdansk refinery,,og_mentionee_v3,e12626245b04638bd0e87cb94c6246ac,og_mentionee_v3__b412c09a0c366dd459cb8c81731732e1
#gdańsk refinery,Gdansk refinery,188162;188132,refinery,gdańsk refinery;gdansk refinery,,Refinery,Gdansk refinery,,og_mentionee_v3,3e757994cee763acc9ceaadeb65e0c2c,og_mentionee_v3__b412c09a0c366dd459cb8c81731732e1
gdansk refinery,Gdansk refinery,188162;188132,refinery,gdansk refinery;gdansk refinery,,Refinery,Gdansk refinery,,og_mentionee_v3,2c1d90662d9540ef772cd173179ae95c,og_mentionee_v3__b412c09a0c366dd459cb8c81731732e1
gdańsk refinery,Gdansk refinery,188162;188132,refinery,gdańsk refinery;gdansk refinery,,Refinery,Gdansk refinery,,og_mentionee_v3,c408e72243c0fd91fcc3c21352b8fd1f,og_mentionee_v3__b412c09a0c366dd459cb8c81731732e1
#gela refinery,Gela refinery,188162;188132,refinery,gela refinery;gela refinery,,Refinery,Gela refinery,,og_mentionee_v3,45c4ce92b120fd9e9a177cd97e066306,og_mentionee_v3__dfb6efe68c828dcf5e3dd2382f51ef1c
gela refinery,Gela refinery,188162;188132,refinery,gela refinery;gela refinery,,Refinery,Gela refinery,,og_mentionee_v3,e08803ab8470ab6c06a3e60c911335e9,og_mentionee_v3__dfb6efe68c828dcf5e3dd2382f51ef1c
#gelsenkirchen refinery,Gelsenkirchen refinery,188162;188132,refinery,gelsenkirchen refinery;gelsenkirchen refinery,,Refinery,Gelsenkirchen refinery,,og_mentionee_v3,ea866eadcbc301ee15b03e818fc1667b,og_mentionee_v3__0251ded54083ecc3831a70a6c5f34c91
gelsenkirchen refinery,Gelsenkirchen refinery,188162;188132,refinery,gelsenkirchen refinery;gelsenkirchen refinery,,Refinery,Gelsenkirchen refinery,,og_mentionee_v3,57635a67295212a87f92b413fcd41e44,og_mentionee_v3__0251ded54083ecc3831a70a6c5f34c91
#georgia environmental finance authority,Georgia Environmental Finance Authority,188162;188132,sub-federal regulators,georgia environmental finance authority;georgia environmental finance authority,,Sub-federalRegulators,Georgia Environmental Finance Authority,,og_mentionee_v3,cf7e766b60150b71455bebd41b057d9e,og_mentionee_v3__681fec9ad8763448c90e7b48d5f3358e
georgia environmental finance authority,Georgia Environmental Finance Authority,188162;188132,sub-federal regulators,georgia environmental finance authority;georgia environmental finance authority,,Sub-federalRegulators,Georgia Environmental Finance Authority,,og_mentionee_v3,8534b5160bce60dba61d4a86f7052a60,og_mentionee_v3__681fec9ad8763448c90e7b48d5f3358e
wingas,German natural gas company Wingas,188162;188132,company keyword,wingas,,CompanyKeyword,German natural gas company Wingas,,og_mentionee_v3,8597df1065de5ff3ed5312ac1a89acac,og_mentionee_v3__2162adf9a0f4a061a90c1eda01690544
gascade,German natural gas pipeline operator Gascade,188162;188132,company keyword,gascade,,CompanyKeyword,German natural gas pipeline operator Gascade,,og_mentionee_v3,eeb7c8e67f095a0f44c60091ccb109e3,og_mentionee_v3__604cdd90808ad72407980c82d70b8f0d
@energy_min,Ghanian Energy and Petroleum Ministry,188162;188132;188121,energy ministry,energy ministry;ghana;ghanian energy and petroleum ministry;energy_min,,EnergyMinistry,Ghanian Energy and Petroleum Ministry,,og_mentionee_v3,5c445d6800f28b35284f5bb2c3c98e1f,og_mentionee_v3__79d92b2d975ab4c46ae92f6126bead29
#ghanian energy and petroleum ministry,Ghanian Energy and Petroleum Ministry,188162;188132;188121,energy ministry,energy ministry;,,EnergyMinistry,Ghanian Energy and Petroleum Ministry,,og_mentionee_v3,8a6394d840e130a49c2df17a42c1e8fb,og_mentionee_v3__79d92b2d975ab4c46ae92f6126bead29
ghanian energy and petroleum ministry,Ghanian Energy and Petroleum Ministry,188162;188132;188121,energy ministry,energy ministry;,,EnergyMinistry,Ghanian Energy and Petroleum Ministry,,og_mentionee_v3,6a3cba3d0dfc2f30ad42e9ce98b397c5,og_mentionee_v3__79d92b2d975ab4c46ae92f6126bead29
@matthewoprempeh,Ghanian Minister of Energy and Petroleum,188162;188132;188121,energy ministry/minister,ghana;matthewoprempeh;ghanian minister of energy and petroleum,,EnergyMinistry/minister,Ghanian Minister of Energy and Petroleum,,og_mentionee_v3,5a91ad15c133775d0e8a70df9d375fdb,og_mentionee_v3__bedc439645f780edbd56c0b803a459f7
#ghawar field,Ghawar field,188162;188132,o&g field,ghawar field;ghawar field,,O&gField,Ghawar field,,og_mentionee_v3,0d459fe51d6b210d066423a796851062,og_mentionee_v3__1a052082a35dda9f4258bd4e72b73fba
ghawar field,Ghawar field,188162;188132,o&g field,ghawar field;ghawar field,,O&gField,Ghawar field,,og_mentionee_v3,ae3fe727a01281974552a75d662d2528,og_mentionee_v3__1a052082a35dda9f4258bd4e72b73fba
#cadiz refinery,Gibraltar-San Roque Refinery,188162;188132,refinery,cadiz refinery;gibraltar-san roque refinery,,Refinery,Gibraltar-San Roque Refinery,,og_mentionee_v3,9bd48afb0298c5edf05b0e8368253033,og_mentionee_v3__5b52708d0dcea8401153c61392a0f3d9
#refinería de gibraltar-san roque,Gibraltar-San Roque refinery,188162;188132,refinery,refinería de gibraltar-san roque;gibraltar-san roque refinery,,Refinery,Gibraltar-San Roque refinery,,og_mentionee_v3,326f870f33ee04e73adfc2d24dc8cfb5,og_mentionee_v3__2bd19b64d2f7f870b462bcb61952ea9b
cadiz refinery,Gibraltar-San Roque Refinery,188162;188132,refinery,cadiz refinery;gibraltar-san roque refinery,,Refinery,Gibraltar-San Roque Refinery,,og_mentionee_v3,abdd79d6995f8b97f132262d05847739,og_mentionee_v3__5b52708d0dcea8401153c61392a0f3d9
refinería de gibraltar-san roque,Gibraltar-San Roque refinery,188162;188132,refinery,refinería de gibraltar-san roque;gibraltar-san roque refinery,,Refinery,Gibraltar-San Roque refinery,,og_mentionee_v3,b75a8beedd264c1874800c85b256eb8e,og_mentionee_v3__2bd19b64d2f7f870b462bcb61952ea9b
#gippsland crude,Gippsland crude,188162;188132,industry term,gippsland crude;gippsland crude,,IndustryTerm,Gippsland crude,,og_mentionee_v3,aa585d80ed64c28163064ed76733925c,og_mentionee_v3__295c8f0c45ec0bc9dd1990239bee2c90
gippsland crude,Gippsland crude,188162;188132,industry term,gippsland crude;gippsland crude,,IndustryTerm,Gippsland crude,,og_mentionee_v3,4b5466c747d37e22b019c3b60c9e12af,og_mentionee_v3__295c8f0c45ec0bc9dd1990239bee2c90
#girassol crude,Girassol crude,188162;188132,industry term,girassol crude;girassol crude,,IndustryTerm,Girassol crude,,og_mentionee_v3,1842335e71c1b0608f3365ffc2e87e3e,og_mentionee_v3__357ff21f7d14b7c91f79404a32b8bcaa
girassol crude,Girassol crude,188162;188132,industry term,girassol crude;girassol crude,,IndustryTerm,Girassol crude,,og_mentionee_v3,4d20cf7e97e8dd31c6a5a54bd83f54e7,og_mentionee_v3__357ff21f7d14b7c91f79404a32b8bcaa
#glaucus-1,Glaucus-1 well,188162;188132,wells,glaucus-1;glaucus-1 well,,Wells,Glaucus-1 well,,og_mentionee_v3,08d6e1ba375efd6694a85ddde5983343,og_mentionee_v3__03e1a4a237b98d965325680598c0be26
glaucus-1,Glaucus-1 well,188162;188132,wells,glaucus-1;glaucus-1 well,,Wells,Glaucus-1 well,,og_mentionee_v3,150d07b2e882155e7cff6763cb41302f,og_mentionee_v3__03e1a4a237b98d965325680598c0be26
#glengorm discovery,Glengorm gas field,188162;188132,o&g field,glengorm discovery;glengorm gas field,,O&gField,Glengorm gas field,,og_mentionee_v3,f2a20b4b879848800f668a775f6b50d3,og_mentionee_v3__031e8b82fbebaef93ea26c52b57cf2d5
#glengorm field,Glengorm gas field,188162;188132,o&g field,glengorm field;glengorm gas field,,O&gField,Glengorm gas field,,og_mentionee_v3,312f25b0687958897fc5d9803fed1f85,og_mentionee_v3__031e8b82fbebaef93ea26c52b57cf2d5
#glengorm gas,Glengorm gas field,188162;188132,o&g field,glengorm gas;glengorm gas field,,O&gField,Glengorm gas field,,og_mentionee_v3,e0a0d3657ac2d5a04f5023bd1820173e,og_mentionee_v3__031e8b82fbebaef93ea26c52b57cf2d5
glengorm discovery,Glengorm gas field,188162;188132,o&g field,glengorm discovery;glengorm gas field,,O&gField,Glengorm gas field,,og_mentionee_v3,31c9d39bb813819d5d15e19e15db5d25,og_mentionee_v3__031e8b82fbebaef93ea26c52b57cf2d5
glengorm field,Glengorm gas field,188162;188132,o&g field,glengorm field;glengorm gas field,,O&gField,Glengorm gas field,,og_mentionee_v3,8ec0dd0d37e7fbd67e8d6ad4e1d2c8ca,og_mentionee_v3__031e8b82fbebaef93ea26c52b57cf2d5
glengorm gas,Glengorm gas field,188162;188132,o&g field,glengorm gas;glengorm gas field,,O&gField,Glengorm gas field,,og_mentionee_v3,92b5b526b20ade725077a4c166c6efd1,og_mentionee_v3__031e8b82fbebaef93ea26c52b57cf2d5
#glimar refinery,Glimar refinery,188162;188132,refinery,glimar refinery;glimar refinery,,Refinery,Glimar refinery,,og_mentionee_v3,903deb9491eab20f3efd6322e9da88c2,og_mentionee_v3__9cd5d14f6ac60290913dafd0988e9952
#gorlice refinery,Glimar refinery,188162;188132,refinery,gorlice refinery;glimar refinery,,Refinery,Glimar refinery,,og_mentionee_v3,2631e6938e468a1da189b5f7de46e0b4,og_mentionee_v3__9cd5d14f6ac60290913dafd0988e9952
glimar refinery,Glimar refinery,188162;188132,refinery,glimar refinery;glimar refinery,,Refinery,Glimar refinery,,og_mentionee_v3,fe1131396990c3cd1a28e9eda0e7b0e2,og_mentionee_v3__9cd5d14f6ac60290913dafd0988e9952
gorlice refinery,Glimar refinery,188162;188132,refinery,gorlice refinery;glimar refinery,,Refinery,Glimar refinery,,og_mentionee_v3,956eeafd0cd3f57ef6fe227ce50d7f3d,og_mentionee_v3__9cd5d14f6ac60290913dafd0988e9952
#golden eagle refinery,Golden Eagle refinery,188162;188132,refinery,golden eagle refinery;golden eagle refinery,,Refinery,Golden Eagle refinery,,og_mentionee_v3,86c7742d739bc5f3b3c24a89537199e6,og_mentionee_v3__8f9860d0b5ccb908fe1b04fdd8a9db6c
#golden eagle-raffinerie,Golden Eagle refinery,188162;188132,refinery,golden eagle-raffinerie;golden eagle refinery,,Refinery,Golden Eagle refinery,,og_mentionee_v3,4d1d0a35daa85ba203c4f5c97c6eded8,og_mentionee_v3__8f9860d0b5ccb908fe1b04fdd8a9db6c
golden eagle refinery,Golden Eagle refinery,188162;188132,refinery,golden eagle refinery;golden eagle refinery,,Refinery,Golden Eagle refinery,,og_mentionee_v3,2c9974183a2e62f5dcbfb57f721cd440,og_mentionee_v3__8f9860d0b5ccb908fe1b04fdd8a9db6c
golden eagle-raffinerie,Golden Eagle refinery,188162;188132,refinery,golden eagle-raffinerie;golden eagle refinery,,Refinery,Golden Eagle refinery,,og_mentionee_v3,0c97a458db6bd72f91bfa6895b944b79,og_mentionee_v3__8f9860d0b5ccb908fe1b04fdd8a9db6c
golden pass pipeline,Golden Pass pipeline,188162;188132,pipeline,golden pass;golden pass pipeline,,Pipeline,Golden Pass pipeline,,og_mentionee_v3,803f68bb0153d0873c6d3dec34660a88,og_mentionee_v3__eac9b41745f501101daeabd530375f48
#gonfreville refinery,Gonfreville refinery,188162;188132,refinery,gonfreville refinery;gonfreville refinery,,Refinery,Gonfreville refinery,,og_mentionee_v3,a23c9f249630d2d3097b31b8502a7c0b,og_mentionee_v3__c1c8e14ae6e93fcfdff4b963866b4e45
gonfreville refinery,Gonfreville refinery,188162;188132,refinery,gonfreville refinery;gonfreville refinery,,Refinery,Gonfreville refinery,,og_mentionee_v3,65fddb66002f749fdaf93fd7110f3917,og_mentionee_v3__c1c8e14ae6e93fcfdff4b963866b4e45
#gothenburg refinery,Gothenborg refinery,188162;188132,refinery,gothenburg refinery;gothenborg refinery,,Refinery,Gothenborg refinery,,og_mentionee_v3,2ea13278e4f7c34ff29b70798f150f11,og_mentionee_v3__ce763e3a60dbd8e64c295b7e7bce6f7a
gothenburg refinery,Gothenborg refinery,188162;188132,refinery,gothenburg refinery;gothenborg refinery,,Refinery,Gothenborg refinery,,og_mentionee_v3,b18cf08a52705a46f4e6f02df5699f64,og_mentionee_v3__ce763e3a60dbd8e64c295b7e7bce6f7a
#grandpuits refinery,Grandpuits refinery,188162;188132,refinery,grandpuits refinery;grandpuits refinery,,Refinery,Grandpuits refinery,,og_mentionee_v3,0df5384e2378aace67677bc851880504,og_mentionee_v3__291b43ea612eca4c59a7a2b09982c7fe
grandpuits refinery,Grandpuits refinery,188162;188132,refinery,grandpuits refinery;grandpuits refinery,,Refinery,Grandpuits refinery,,og_mentionee_v3,5bf9adfc199f50060788497aec6b85bb,og_mentionee_v3__291b43ea612eca4c59a7a2b09982c7fe
#grangemouth refinery,Grangemouth refinery,188162;188132,refinery,grangemouth refinery;grangemouth refinery,,Refinery,Grangemouth refinery,,og_mentionee_v3,54944c892724a685d7e516d6a63621ee,og_mentionee_v3__45d2329ca2064fae06bb4c4140a275b4
#grangemouth-raffineriet,Grangemouth refinery,188162;188132,refinery,grangemouth-raffineriet;grangemouth refinery,,Refinery,Grangemouth refinery,,og_mentionee_v3,6c642b48c5daab98530d991e91ccf2f0,og_mentionee_v3__45d2329ca2064fae06bb4c4140a275b4
grangemouth refinery,Grangemouth refinery,188162;188132,refinery,grangemouth refinery;grangemouth refinery,,Refinery,Grangemouth refinery,,og_mentionee_v3,6dae6eb9bd5c544f67756b277aa5eac1,og_mentionee_v3__45d2329ca2064fae06bb4c4140a275b4
grangemouth-raffineriet,Grangemouth refinery,188162;188132,refinery,grangemouth-raffineriet;grangemouth refinery,,Refinery,Grangemouth refinery,,og_mentionee_v3,390100142c91551ed36a941b7bd1bee2,og_mentionee_v3__45d2329ca2064fae06bb4c4140a275b4
gray oak pipeline,Gray Oak pipeline,188162;188132,pipeline,gray oak;gray oak pipeline,,Pipeline,Gray Oak pipeline,,og_mentionee_v3,ea090b09aa45de2d50cb090a15c00375,og_mentionee_v3__9edba365e962ab0c12c55b025686c123
#angostura field,Greater Angostura field,188162;188132,o&g field,angostura field;greater angostura field,,O&gField,Greater Angostura field,,og_mentionee_v3,f3c48e264d3653914536eb10aec3b466,og_mentionee_v3__46195ec48969247700a9779a9926cfb4
angostura field,Greater Angostura field,188162;188132,o&g field,angostura field;greater angostura field,,O&gField,Greater Angostura field,,og_mentionee_v3,a3ceac8ba0ca637a6ddb353423a92e50,og_mentionee_v3__46195ec48969247700a9779a9926cfb4
@helpe_group,Greek oil and gas company Hellenic Petroleum,188162;188132,company handle,helpe_group;hellenic petroleum,fe8802301986a21f3e604a0c20282cdc,CompanyHandle,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,920be3ce7c4f35d4606b0816c2388c2e,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
#hellenic petroleum,Greek oil and gas company Hellenic Petroleum,188162;188132,company keyword,hellenic petroleum,fe8802301986a21f3e604a0c20282cdc,CompanyKeyword,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,6077dc8cdc804b5017867fc837c31b88,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
#ελληνικά πετρέλαια,Greek oil and gas company Hellenic Petroleum,188162;188132,company keyword,hellenic petroleum;ελληνικά πετρέλαια,fe8802301986a21f3e604a0c20282cdc,CompanyKeyword,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,373163558e8246ccfe819d64f99be36c,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
#اليونانية للبترول,Greek oil and gas company Hellenic Petroleum,188162;188132,company keyword,hellenic petroleum;اليونانية للبترول,fe8802301986a21f3e604a0c20282cdc,CompanyKeyword,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,70ac8d0baa6be1b2926a3f653f38dc40,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
#هلنیک پترولیوم,Greek oil and gas company Hellenic Petroleum,188162;188132,company keyword,hellenic petroleum;هلنیک پترولیوم,fe8802301986a21f3e604a0c20282cdc,CompanyKeyword,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,f9ec8969813bc3764747c60e8fc120d6,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
hellenic petroleum,Greek oil and gas company Hellenic Petroleum,188162;188132,company keyword,hellenic petroleum,fe8802301986a21f3e604a0c20282cdc,CompanyKeyword,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,0d054af7d09f1fe9cf5a22f8de4842f1,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
ελληνικά πετρέλαια,Greek oil and gas company Hellenic Petroleum,188162;188132,company keyword,hellenic petroleum;ελληνικά πετρέλαια,fe8802301986a21f3e604a0c20282cdc,CompanyKeyword,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,e9d2fdf6c23d4304b735751c51d16090,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
اليونانية للبترول,Greek oil and gas company Hellenic Petroleum,188162;188132,company keyword,hellenic petroleum;اليونانية للبترول,fe8802301986a21f3e604a0c20282cdc,CompanyKeyword,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,069c891effb8aafe15251c6ebdefc97b,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
هلنیک پترولیوم,Greek oil and gas company Hellenic Petroleum,188162;188132,company keyword,hellenic petroleum;هلنیک پترولیوم,fe8802301986a21f3e604a0c20282cdc,CompanyKeyword,Greek oil and gas company Hellenic Petroleum,,og_mentionee_v3,ecd555d446a66f2da12cb86ab810de49,og_mentionee_v3__c40862a44ae2cdd6dc5a970b2f3f3733
#geelong refinery,Greelong refinery,188162;188132,refinery,geelong refinery;greelong refinery,,Refinery,Greelong refinery,,og_mentionee_v3,541c139ecdee7f1795d1d445d3461772,og_mentionee_v3__43f3b7776494867567179f72ae204856
geelong refinery,Greelong refinery,188162;188132,refinery,geelong refinery;greelong refinery,,Refinery,Greelong refinery,,og_mentionee_v3,57854fe11d9ea19aaeabe9281a28c8d8,og_mentionee_v3__43f3b7776494867567179f72ae204856
#griffin crude,Griffin crude,188162;188132,industry term,griffin crude;griffin crude,,IndustryTerm,Griffin crude,,og_mentionee_v3,09be29bd1a2eec64cabdda975f440b3c,og_mentionee_v3__2a49a184dee211b2e8b7775f282e116f
griffin crude,Griffin crude,188162;188132,industry term,griffin crude;griffin crude,,IndustryTerm,Griffin crude,,og_mentionee_v3,18dfad28e38ecf57e0b8791b003bc76a,og_mentionee_v3__2a49a184dee211b2e8b7775f282e116f
#cochabamba refinery,Gualberto Villarroel refinery,188162;188132,refinery,cochabamba refinery;gualberto villarroel refinery,,Refinery,Gualberto Villarroel refinery,,og_mentionee_v3,3b679a95592b0d88a6c8f13afe0df723,og_mentionee_v3__e395ec9cb4c452a74945cb54486f7f17
#gualberto villarroel refinery,Gualberto Villarroel refinery,188162;188132,refinery,gualberto villarroel refinery;gualberto villarroel refinery,,Refinery,Gualberto Villarroel refinery,,og_mentionee_v3,a6793c6ec9f7e1b696aa55d53d886bdc,og_mentionee_v3__e395ec9cb4c452a74945cb54486f7f17
cochabamba refinery,Gualberto Villarroel refinery,188162;188132,refinery,cochabamba refinery;gualberto villarroel refinery,,Refinery,Gualberto Villarroel refinery,,og_mentionee_v3,6796c98ce91d23d60ef20b7cdfdd7009,og_mentionee_v3__e395ec9cb4c452a74945cb54486f7f17
gualberto villarroel refinery,Gualberto Villarroel refinery,188162;188132,refinery,gualberto villarroel refinery;gualberto villarroel refinery,,Refinery,Gualberto Villarroel refinery,,og_mentionee_v3,9a1d84773d27215c8d4dac36ae7fc915,og_mentionee_v3__e395ec9cb4c452a74945cb54486f7f17
#guangzhou refinery,Guangzhou refinery,188162;188132,refinery,guangzhou refinery;guangzhou refinery,,Refinery,Guangzhou refinery,,og_mentionee_v3,49f69e6038717464f5c40ad7af89c303,og_mentionee_v3__5228288593762dc50880a8dcb9c7d0a3
guangzhou refinery,Guangzhou refinery,188162;188132,refinery,guangzhou refinery;guangzhou refinery,,Refinery,Guangzhou refinery,,og_mentionee_v3,56d8429fa8ef78537d1ac24b9241d424,og_mentionee_v3__5228288593762dc50880a8dcb9c7d0a3
#gujarat refinery,Gujarat refinery,188162;188132,refinery,gujarat refinery;gujarat refinery,,Refinery,Gujarat refinery,,og_mentionee_v3,0559c99650ccb7b76d16dbb1cc5f288c,og_mentionee_v3__45507f529a2209d42492c5a53012fa9b
#koyali refinery,Gujarat refinery,188162;188132,refinery,koyali refinery;gujarat refinery,,Refinery,Gujarat refinery,,og_mentionee_v3,9c0c29b3a0328b79464e419521fdd739,og_mentionee_v3__45507f529a2209d42492c5a53012fa9b
#गुजरात तेल शोधनागार,Gujarat refinery,188162;188132,refinery,गुजरात तेल शोधनागार;gujarat refinery,,Refinery,Gujarat refinery,,og_mentionee_v3,94fe4b206ba3d28e534f95b86ac64ba0,og_mentionee_v3__45507f529a2209d42492c5a53012fa9b
