german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
hortensienweg,"Hortensienweg in Pinneberg, Germany",53.6522991,9.7751019,1,,,,ForeignMinister,"Hortensienweg in Pinneberg, Germany",,german_fires_pinneberg_locations,b67c3096c450fff1bb55b920eba2d51a,german_fires_pinneberg_locations__b67c3096c450fff1bb55b920eba2d51a
humboldtstrasse,"Humboldtstrasse in Pinneberg, Germany",53.6420641,9.8022072,1,,,,Keyphrase,"Humboldtstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,f9304ef79bb290df8698d2ef5ec388c5,german_fires_pinneberg_locations__f9304ef79bb290df8698d2ef5ec388c5
hunnenbarg,"Hunnenbarg in Pinneberg, Germany",53.6311801,9.7936694,1,,,,Diplomat,"Hunnenbarg in Pinneberg, Germany",,german_fires_pinneberg_locations,1e9a3e92f466d70a0846d2fb2cb1c4b1,german_fires_pinneberg_locations__1e9a3e92f466d70a0846d2fb2cb1c4b1
hatschenfeld,"Hatschenfeld in Pinneberg, Germany",53.647145,9.8032182,1,,,,DiplomaticFacilities,"Hatschenfeld in Pinneberg, Germany",,german_fires_pinneberg_locations,6738c26da3de084204d278db70cb8c41,german_fires_pinneberg_locations__6738c26da3de084204d278db70cb8c41
hatschenkamp,"Hatschenkamp in Pinneberg, Germany",53.6484733,9.8024371,1,,,,space,"Hatschenkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,16cad8256f77edd31ca25eb5ad4a9a65,german_fires_pinneberg_locations__16cad8256f77edd31ca25eb5ad4a9a65
hornkamp,"Hornkamp in Pinneberg, Germany",53.6734269,9.788596,1,,,,Legislator,"Hornkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,5d77bf6919220f935f7467dc5785edc1,german_fires_pinneberg_locations__5d77bf6919220f935f7467dc5785edc1
igelweg,"Igelweg in Pinneberg, Germany",53.6371948,9.7958129,1,,,,AAEntity,"Igelweg in Pinneberg, Germany",,german_fires_pinneberg_locations,c76402b28cc4abea6bf083d0b60916dd,german_fires_pinneberg_locations__c76402b28cc4abea6bf083d0b60916dd
im bans,"Im Bans in Pinneberg, Germany",53.6613979,9.8092806,1,,,,Legislator,"Im Bans in Pinneberg, Germany",,german_fires_pinneberg_locations,7348b8321a4b56f849311aaf7b1b78b0,german_fires_pinneberg_locations__7348b8321a4b56f849311aaf7b1b78b0
im hauen,"Im Hauen in Pinneberg, Germany",53.683333,9.766667,1,,,,Consulates,"Im Hauen in Pinneberg, Germany",,german_fires_pinneberg_locations,a83f056c015db0df6d7eedcdb650f30b,german_fires_pinneberg_locations__a83f056c015db0df6d7eedcdb650f30b
im rosenfeld,"Im Rosenfeld in Pinneberg, Germany",53.6536862,9.7735363,1,,,,LegislativeCommittee,"Im Rosenfeld in Pinneberg, Germany",,german_fires_pinneberg_locations,a77aac1f0c7386a6deb9e122d9ab9a8a,german_fires_pinneberg_locations__a77aac1f0c7386a6deb9e122d9ab9a8a
im stook,"Im Stook in Pinneberg, Germany",53.6603198,9.8104284,1,,,,News,"Im Stook in Pinneberg, Germany",,german_fires_pinneberg_locations,14b35dcc696a36d95a795f62505e06e9,german_fires_pinneberg_locations__14b35dcc696a36d95a795f62505e06e9
immanuel-kant-strasse,"Immanuel-Kant-Strasse in Pinneberg, Germany",53.6494563,9.7906274,1,,,,Wells,"Immanuel-Kant-Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,65ca421ad410b68750aa0d205f41ce32,german_fires_pinneberg_locations__65ca421ad410b68750aa0d205f41ce32
in de simp,"In de Simp in Pinneberg, Germany",53.6178071,9.7932662,1,,,,AAEntity,"In de Simp in Pinneberg, Germany",,german_fires_pinneberg_locations,fe454b95d1a1b3db3c5d0a9ced866bef,german_fires_pinneberg_locations__fe454b95d1a1b3db3c5d0a9ced866bef
in der heide,"In der Heide in Pinneberg, Germany",53.7686505,9.8559335,1,,,,Organization,"In der Heide in Pinneberg, Germany",,german_fires_pinneberg_locations,0607247d5fcea730775226e1ecd53e63,german_fires_pinneberg_locations__0607247d5fcea730775226e1ecd53e63
industriestrasse,"Industriestrasse in Pinneberg, Germany",53.6697941,9.7765757,1,,,,ForeignMinister,"Industriestrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,f6833861f788eb8b8fa94557334d708d,german_fires_pinneberg_locations__f6833861f788eb8b8fa94557334d708d
jansenallee,"Jansenallee in Pinneberg, Germany",53.6560798,9.7815861,1,,,,Wells,"Jansenallee in Pinneberg, Germany",,german_fires_pinneberg_locations,1144f0990f46555bc70ccf27e95e7a6c,german_fires_pinneberg_locations__1144f0990f46555bc70ccf27e95e7a6c
jappopkamp,"Jappopkamp in Pinneberg, Germany",53.617265,9.793814,1,,,,Legislator,"Jappopkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,e9bba52d4437b6347ff3699ce48c8037,german_fires_pinneberg_locations__e9bba52d4437b6347ff3699ce48c8037
jappopweg,"Jappopweg in Pinneberg, Germany",53.6183749,9.7966742,1,,,,ForeignMinistry,"Jappopweg in Pinneberg, Germany",,german_fires_pinneberg_locations,c75d3236b7e44995805813da84185b5d,german_fires_pinneberg_locations__c75d3236b7e44995805813da84185b5d
jappopweide,"Jappopweide in Pinneberg, Germany",53.6166523,9.7917108,1,,,,Keyphrase,"Jappopweide in Pinneberg, Germany",,german_fires_pinneberg_locations,7283f034792628cb31de605bd4abd59a,german_fires_pinneberg_locations__7283f034792628cb31de605bd4abd59a
jasminweg,"Jasminweg in Pinneberg, Germany",53.6676409,9.7893262,1,,,,Pipeline,"Jasminweg in Pinneberg, Germany",,german_fires_pinneberg_locations,c502f49297e840d8b8f8bad0eeccd242,german_fires_pinneberg_locations__c502f49297e840d8b8f8bad0eeccd242
jagerkamp,"Jagerkamp in Pinneberg, Germany",53.6566337,9.8069085,1,,,,Wells,"Jagerkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,91cb5f32a97510a7ee068bd0ac104d4d,german_fires_pinneberg_locations__91cb5f32a97510a7ee068bd0ac104d4d
kastanienallee,"Kastanienallee in Pinneberg, Germany",53.6238148,9.7843898,1,,,,News,"Kastanienallee in Pinneberg, Germany",,german_fires_pinneberg_locations,4140abc443d4ecac0d8ea45d4c00e2ee,german_fires_pinneberg_locations__4140abc443d4ecac0d8ea45d4c00e2ee
katerkamp,"Katerkamp in Pinneberg, Germany",53.6725343,9.7905774,1,,,,Organization,"Katerkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,f6ede1fea888b4fcd5a5154e26ad6b16,german_fires_pinneberg_locations__f6ede1fea888b4fcd5a5154e26ad6b16
kiebitzgrund,"Kiebitzgrund in Pinneberg, Germany",53.6474226,9.7873981,1,,,,Pipeline,"Kiebitzgrund in Pinneberg, Germany",,german_fires_pinneberg_locations,d309ffd165b1c9d34ce9d6a6f8d35e39,german_fires_pinneberg_locations__d309ffd165b1c9d34ce9d6a6f8d35e39
kiefernweg,"Kiefernweg in Pinneberg, Germany",53.6346532,9.7869492,1,,,,ForeignMinister,"Kiefernweg in Pinneberg, Germany",,german_fires_pinneberg_locations,c9f4944973172eda76f594e4082cfa5e,german_fires_pinneberg_locations__c9f4944973172eda76f594e4082cfa5e
kirchhofsweg,"Kirchhofsweg in Pinneberg, Germany",53.6542366,9.7820764,1,,,,Keyphrase,"Kirchhofsweg in Pinneberg, Germany",,german_fires_pinneberg_locations,452a427f2bacd7c987279c61911a96f5,german_fires_pinneberg_locations__452a427f2bacd7c987279c61911a96f5
kirchweg,"Kirchweg in Pinneberg, Germany",53.8011934,9.9784084,1,,,,Media,"Kirchweg in Pinneberg, Germany",,german_fires_pinneberg_locations,70171d9020e7120958b6f8f82fe0db4f,german_fires_pinneberg_locations__70171d9020e7120958b6f8f82fe0db4f
kirscheneck,"Kirscheneck in Pinneberg, Germany",53.6515028,9.7727481,1,,,,Person,"Kirscheneck in Pinneberg, Germany",,german_fires_pinneberg_locations,2cb6230d270ee81276d9dd8ad27edd17,german_fires_pinneberg_locations__2cb6230d270ee81276d9dd8ad27edd17
klaus-groth-strasse,"Klaus-Groth-Strasse in Pinneberg, Germany",53.6558501,9.7801024,1,,,,Exec,"Klaus-Groth-Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,cecf3b77f1118c1f2d824ca75a0a5b9f,german_fires_pinneberg_locations__cecf3b77f1118c1f2d824ca75a0a5b9f
kleiner reitweg,"Kleiner Reitweg in Pinneberg, Germany",53.6459393,9.8088932,1,,,,Shipping,"Kleiner Reitweg in Pinneberg, Germany",,german_fires_pinneberg_locations,c22246d53823835a96396f2549784798,german_fires_pinneberg_locations__c22246d53823835a96396f2549784798
kolberger strasse,"Kolberger Strasse in Pinneberg, Germany",53.6527765,9.7834032,1,,,,IndustryTerm,"Kolberger Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,c6802db495805058fd6f343246e38b36,german_fires_pinneberg_locations__c6802db495805058fd6f343246e38b36
koppelstrasse,"Koppelstrasse in Pinneberg, Germany",53.6617846,9.7913817,1,,,,Keyphrase,"Koppelstrasse in Pinneberg, Germany",,german_fires_pinneberg_locations,37749c7ebff437a4a6bb2dc7e9369127,german_fires_pinneberg_locations__37749c7ebff437a4a6bb2dc7e9369127
kornkamp,"Kornkamp in Pinneberg, Germany",53.6785761,9.7926813,1,,,,Media,"Kornkamp in Pinneberg, Germany",,german_fires_pinneberg_locations,705ec4ef8266a3a60b685b69b4032537,german_fires_pinneberg_locations__705ec4ef8266a3a60b685b69b4032537
kremerwisch,"Kremerwisch in Pinneberg, Germany",53.6695911,9.8061781,1,,,,ForeignMinister,"Kremerwisch in Pinneberg, Germany",,german_fires_pinneberg_locations,3646fa3926a17b072eebf62346c61868,german_fires_pinneberg_locations__3646fa3926a17b072eebf62346c61868
kurzer kamp,"Kurzer Kamp in Pinneberg, Germany",53.6511054,9.7791631,1,,,,AAEntity,"Kurzer Kamp in Pinneberg, Germany",,german_fires_pinneberg_locations,d6d6bad7a80d4771bf33e5c38e4dab5e,german_fires_pinneberg_locations__d6d6bad7a80d4771bf33e5c38e4dab5e
konigsberger strasse,"Konigsberger Strasse in Pinneberg, Germany",53.6508022,9.7858373,1,,,,ForeignMinistry,"Konigsberger Strasse in Pinneberg, Germany",,german_fires_pinneberg_locations,a38027c2c30f64aaec033392f8a12773,german_fires_pinneberg_locations__a38027c2c30f64aaec033392f8a12773
