german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
nattwerder weg,"Nattwerder Weg in Potsdam, Germany",52.429629,12.9542432,1,,,,AAEntity,"Nattwerder Weg in Potsdam, Germany",,german_fires_potsdam_locations,b44cf5bd3eca26f66ced6105244de031,german_fires_potsdam_locations__b44cf5bd3eca26f66ced6105244de031
nedlitzer holz,"Nedlitzer Holz in Potsdam, Germany",52.4265064,13.0530178,1,,,,ForeignMinistry,"Nedlitzer Holz in Potsdam, Germany",,german_fires_potsdam_locations,665d578eabd8556b16239928ca8d0556,german_fires_potsdam_locations__665d578eabd8556b16239928ca8d0556
nedlitzer strasse,"Nedlitzer strasse in Potsdam, Germany",52.4247576,13.0535636,1,,,,Keyphrase,"Nedlitzer strasse in Potsdam, Germany",,german_fires_potsdam_locations,78dd6d75a6dc54de937508f4de375e15,german_fires_potsdam_locations__78dd6d75a6dc54de937508f4de375e15
nelly-sachs-strasse,"Nelly-Sachs-strasse in Potsdam, Germany",52.3636576,13.1329345,1,,,,Legislator,"Nelly-Sachs-strasse in Potsdam, Germany",,german_fires_potsdam_locations,3ccaab410fc1bf78870b3707f305bc49,german_fires_potsdam_locations__3ccaab410fc1bf78870b3707f305bc49
neue dorfstrasse,"Neue Dorfstrasse in Potsdam, Germany",52.4315148,12.9527635,1,,,,space,"Neue Dorfstrasse in Potsdam, Germany",,german_fires_potsdam_locations,4050128f31a6619481e37db19700fcb8,german_fires_potsdam_locations__4050128f31a6619481e37db19700fcb8
neue kirschallee,"Neue Kirschallee in Potsdam, Germany",52.4156093,13.0312648,1,,,,ForeignMinister,"Neue Kirschallee in Potsdam, Germany",,german_fires_potsdam_locations,152359dd1c0df77f4e70a2f2b1cefb30,german_fires_potsdam_locations__152359dd1c0df77f4e70a2f2b1cefb30
neue plantage,"Neue Plantage in Potsdam, Germany",52.3972586,13.0545198,1,,,,LegislativeCommittee,"Neue Plantage in Potsdam, Germany",,german_fires_potsdam_locations,857135ad89b369ff3895e8ebe66d2449,german_fires_potsdam_locations__857135ad89b369ff3895e8ebe66d2449
neue strasse,"Neue strasse in Potsdam, Germany",52.3949988,13.0857426,1,,,,Media,"Neue strasse in Potsdam, Germany",,german_fires_potsdam_locations,7113525f9ebc9a81e44ba70a63e09fb8,german_fires_potsdam_locations__7113525f9ebc9a81e44ba70a63e09fb8
neuendorfer anger,"Neuendorfer Anger in Potsdam, Germany",52.3888485,13.0878522,1,,,,Exec,"Neuendorfer Anger in Potsdam, Germany",,german_fires_potsdam_locations,d8c446387bb78a11ba3515f0d8a8c041,german_fires_potsdam_locations__d8c446387bb78a11ba3515f0d8a8c041
neuendorfer strasse,"Neuendorfer strasse in Potsdam, Germany",52.3728473,13.1282189,1,,,,AAEntity,"Neuendorfer strasse in Potsdam, Germany",,german_fires_potsdam_locations,9842af4309823693937a48c918457521,german_fires_potsdam_locations__9842af4309823693937a48c918457521
neuhainholz,"Neuhainholz in Potsdam, Germany",52.4461615,13.0321844,1,,,,Person,"Neuhainholz in Potsdam, Germany",,german_fires_potsdam_locations,6cdaba05d9b00960d914a1517e883fd1,german_fires_potsdam_locations__6cdaba05d9b00960d914a1517e883fd1
newtonstrasse,"Newtonstrasse in Potsdam, Germany",52.3754276,13.1314487,1,,,,Shipping,"Newtonstrasse in Potsdam, Germany",,german_fires_potsdam_locations,0b2dcf5d7ff7181283dd6e4c37a93e40,german_fires_potsdam_locations__0b2dcf5d7ff7181283dd6e4c37a93e40
nibelungenstrasse,"Nibelungenstrasse in Potsdam, Germany",52.4558536,13.10305,1,,,,CompanyKeyword,"Nibelungenstrasse in Potsdam, Germany",,german_fires_potsdam_locations,370e6a13adcef7e33a394409f848723a,german_fires_potsdam_locations__370e6a13adcef7e33a394409f848723a
niels-bohr-ring,"Niels-Bohr-Ring in Potsdam, Germany",52.3749983,13.1369925,1,,,,LegislativeCommittee,"Niels-Bohr-Ring in Potsdam, Germany",,german_fires_potsdam_locations,cddf20fcd6c841566c7eba683d3fb371,german_fires_potsdam_locations__cddf20fcd6c841566c7eba683d3fb371
nietnerstrasse,"Nietnerstrasse in Potsdam, Germany",52.4245758,13.0451538,1,,,,News,"Nietnerstrasse in Potsdam, Germany",,german_fires_potsdam_locations,b628c892b6621d2b044e078cbe4206ee,german_fires_potsdam_locations__b628c892b6621d2b044e078cbe4206ee
nuthedamm,"Nuthedamm in Potsdam, Germany",52.361226,13.1204025,1,,,,Shipping,"Nuthedamm in Potsdam, Germany",,german_fires_potsdam_locations,9b889c88a04784c2bb23e0ab3442b56d,german_fires_potsdam_locations__9b889c88a04784c2bb23e0ab3442b56d
nuthestrasseand 2,"Nuthestrand 2 in Potsdam, Germany",52.37207,13.10638,1,,,,IndustryTerm,"Nuthestrand 2 in Potsdam, Germany",,german_fires_potsdam_locations,2452c05ab18470f9f0bfc4973a2daca0,german_fires_potsdam_locations__2452c05ab18470f9f0bfc4973a2daca0
nuthewinkel,"Nuthewinkel in Potsdam, Germany",52.3828116,13.0820901,1,,,,CompanyKeyword,"Nuthewinkel in Potsdam, Germany",,german_fires_potsdam_locations,3ba34c6f9ce26d4040e772dc3d26713e,german_fires_potsdam_locations__3ba34c6f9ce26d4040e772dc3d26713e
obere donarstrasse,"Obere Donarstrasse in Potsdam, Germany",52.4012143,13.1006263,1,,,,Person,"Obere Donarstrasse in Potsdam, Germany",,german_fires_potsdam_locations,cf559c2133af1e8b5b25a9453669480b,german_fires_potsdam_locations__cf559c2133af1e8b5b25a9453669480b
oberforsterwiese,"Oberforsterwiese in Potsdam, Germany",52.3866205,13.0809255,1,,,,Refinery,"Oberforsterwiese in Potsdam, Germany",,german_fires_potsdam_locations,ec4ee7e83947b4698b1fe71d62cfa2ed,german_fires_potsdam_locations__ec4ee7e83947b4698b1fe71d62cfa2ed
olympischer weg,"Olympischer Weg in Potsdam, Germany",52.3798444,13.0183712,1,,,,Shipping,"Olympischer Weg in Potsdam, Germany",,german_fires_potsdam_locations,89ba7165275fc2cde62cb4d14851c546,german_fires_potsdam_locations__89ba7165275fc2cde62cb4d14851c546
opolestrasse,"Opolestrasse in Potsdam, Germany",52.4229114,13.0477573,1,,,,Wells,"Opolestrasse in Potsdam, Germany",,german_fires_potsdam_locations,45a4db6bb049c61dae811ddded5bbdc1,german_fires_potsdam_locations__45a4db6bb049c61dae811ddded5bbdc1
orenstein und koppel strasse,"Orenstein und Koppel strasse in Potsdam, Germany",52.3786429,13.1134403,1,,,,ForeignMinistry,"Orenstein und Koppel strasse in Potsdam, Germany",,german_fires_potsdam_locations,01bd0d6e5bddbb5ecf05ff2ac0f1f79a,german_fires_potsdam_locations__01bd0d6e5bddbb5ecf05ff2ac0f1f79a
orville-wright-strasse,"Orville-Wright-strasse in Potsdam, Germany",52.4219887,13.0420013,1,,,,Legislator,"Orville-Wright-strasse in Potsdam, Germany",,german_fires_potsdam_locations,565d1c1d673a05b64db49734ee573718,german_fires_potsdam_locations__565d1c1d673a05b64db49734ee573718
oskar-messter-strasse,"Oskar-Messter-strasse in Potsdam, Germany",52.3665373,13.133951,1,,,,Organization,"Oskar-Messter-strasse in Potsdam, Germany",,german_fires_potsdam_locations,99b82fa845060eab5cfd725cedeeae6b,german_fires_potsdam_locations__99b82fa845060eab5cfd725cedeeae6b
otterkiez,"Otterkiez in Potsdam, Germany",52.3738136,13.1029255,1,,,,Exec,"Otterkiez in Potsdam, Germany",,german_fires_potsdam_locations,02fe0d1e5159abcadd630e34fdd1f1e2,german_fires_potsdam_locations__02fe0d1e5159abcadd630e34fdd1f1e2
otterweg,"Otterweg in Potsdam, Germany",52.3811021,13.1064112,1,,,,Legislator,"Otterweg in Potsdam, Germany",,german_fires_potsdam_locations,71124bcbb1ede5554fa79eb952035a07,german_fires_potsdam_locations__71124bcbb1ede5554fa79eb952035a07
otto-braun-platz,"Otto-Braun-Platz in Potsdam, Germany",52.3942396,13.0614299,1,,,,CompanyKeyword,"Otto-Braun-Platz in Potsdam, Germany",,german_fires_potsdam_locations,d5aef547da560140bcba23fb313ace53,german_fires_potsdam_locations__d5aef547da560140bcba23fb313ace53
otto-erich-strasse,"Otto-Erich-strasse in Potsdam, Germany",52.3954751,13.1179046,1,,,,Pipeline,"Otto-Erich-strasse in Potsdam, Germany",,german_fires_potsdam_locations,5bfcffe5a57d08070982138a95cba7f2,german_fires_potsdam_locations__5bfcffe5a57d08070982138a95cba7f2
otto-hahn-ring,"Otto-Hahn-Ring in Potsdam, Germany",52.3744615,13.1387955,1,,,,Media,"Otto-Hahn-Ring in Potsdam, Germany",,german_fires_potsdam_locations,57805a006071572878dd1640abda7a1a,german_fires_potsdam_locations__57805a006071572878dd1640abda7a1a
