handle,caption_name,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
flightglobal,Flight Global,flightglobal,DiplomaticFacilities,Flight Global,,milpress_mentioner,74c5fd92abb9d84ed8a1db6d234427e9,milpress_mentioner__74c5fd92abb9d84ed8a1db6d234427e9
dlr_de,German Aerospace Center,germanaerospacecenter,Organization,German Aerospace Center,,milpress_mentioner,586e836c644489d4d6031c1a996ea4bc,milpress_mentioner__586e836c644489d4d6031c1a996ea4bc
spaceflight101,Space Flight 101,spaceflight101,IndustryTerm,Space Flight 101,,milpress_mentioner,3a7759a8b94c051316f15e1a47b5e83e,milpress_mentioner__3a7759a8b94c051316f15e1a47b5e83e
skaigr,Skai,skai,Person,Skai,,milpress_mentioner,f6907d2b03e110de86bb458bdac4ec20,milpress_mentioner__f6907d2b03e110de86bb458bdac4ec20
pulispace,Puli Space,pulispace,Consulates,Puli Space,,milpress_mentioner,e2cf5096fce52f312ccf46cf0cca11d6,milpress_mentioner__e2cf5096fce52f312ccf46cf0cca11d6
india_inspace,Space Ref,spaceref,FTO,Space Ref,,milpress_mentioner,95dc0c1d73803429206a9e863ab9542e,milpress_mentioner__95dc0c1d73803429206a9e863ab9542e
haaretzcom,Haaretz,haaretz,Pipeline,Haaretz,,milpress_mentioner,29e095352f7b128679fa03cc5f838579,milpress_mentioner__29e095352f7b128679fa03cc5f838579
ynetnews,YNet News,ynetnews,CompanyKeyword,YNet News,,milpress_mentioner,4258b36c1ec99906b57bd82b088caba2,milpress_mentioner__4258b36c1ec99906b57bd82b088caba2
asi_spazio,Italian Space Agency,italianspaceagency,Consulates,Italian Space Agency,,milpress_mentioner,d164b5485d7d576aa3dcf6a343272af2,milpress_mentioner__d164b5485d7d576aa3dcf6a343272af2
news_mynai_jp,MyNavi News,mynavinews,Keyphrase,MyNavi News,,milpress_mentioner,ec5aa77600828e0094bacb2c5c4cca7d,milpress_mentioner__ec5aa77600828e0094bacb2c5c4cca7d
tx_spacenews,TV Tokyo,tvtokyo,ForeignMinister,TV Tokyo,,milpress_mentioner,3d95b7e518373a70aa342d8ed498ce9d,milpress_mentioner__3d95b7e518373a70aa342d8ed498ce9d
jaza_en,Japan Aerospace Exploration Agency,japanaerospaceexplorationagency,Media,Japan Aerospace Exploration Agency,,milpress_mentioner,520400f88d794bf24a99c6939908ab9b,milpress_mentioner__520400f88d794bf24a99c6939908ab9b
bagdatmussin,BagdatMussin,bagdatmussin,Organization,BagdatMussin,,milpress_mentioner,bde190e8e1c938bfa81f74866f848551,milpress_mentioner__bde190e8e1c938bfa81f74866f848551
lsta_lu,Luxembourg Space Tech Angels,luxembourgspacetechangels,Wells,Luxembourg Space Tech Angels,,milpress_mentioner,1e87e76b1a5e497dfbdcfbd086bcab29,milpress_mentioner__1e87e76b1a5e497dfbdcfbd086bcab29
newspaceeurope,NewSpace Europe,newspaceeurope,LegislativeCommittee,NewSpace Europe,,milpress_mentioner,81abc57b3776b05f036acd628976037e,milpress_mentioner__81abc57b3776b05f036acd628976037e
mo_robotics,MO Space Robotics Luxembourg,mospaceroboticsluxembourg,Refinery,MO Space Robotics Luxembourg,,milpress_mentioner,1c3db3287989c018adee8fd5ac5ff748,milpress_mentioner__1c3db3287989c018adee8fd5ac5ff748
malaysiaspace,Malaysia Space,malaysiaspace,ForeignMinister,Malaysia Space,,milpress_mentioner,15a06d9c1b87dfb1ec1456f2af1133a9,milpress_mentioner__15a06d9c1b87dfb1ec1456f2af1133a9
aucklandspace,Auckland Space,aucklandspace,Media,Auckland Space,,milpress_mentioner,977f863764b69a30d3fa79f9d7a9b997,milpress_mentioner__977f863764b69a30d3fa79f9d7a9b997
kiwispace,Kiwi Space,kiwispace,Organization,Kiwi Space,,milpress_mentioner,62d4181cce2ed8164eb7b9260092b56b,milpress_mentioner__62d4181cce2ed8164eb7b9260092b56b
pakistanspacec1,Pakistan Space Community,pakistanspacecommunity,Pipeline,Pakistan Space Community,,milpress_mentioner,b983b32885977a03898c6bf80858ce99,milpress_mentioner__b983b32885977a03898c6bf80858ce99
spaceappsphil,NASA Space Apps Philippines,nasaspaceappsphilippines,AAEntity,NASA Space Apps Philippines,,milpress_mentioner,b06d15ab6497f431b3ef8c3fcec89b02,milpress_mentioner__b06d15ab6497f431b3ef8c3fcec89b02
portugalspace,Portugal Space,portugalspace,FTO,Portugal Space,,milpress_mentioner,b7122ac26426a6514a7eabda576b11ad,milpress_mentioner__b7122ac26426a6514a7eabda576b11ad
roscosmos,Roscosmos,roscosmos,AAEntity,Roscosmos,,milpress_mentioner,d5bea17c8acfaf5459ccddb2c29db812,milpress_mentioner__d5bea17c8acfaf5459ccddb2c29db812
lentaruofficial,Lenta Russia,lentarussia,CompanyKeyword,Lenta Russia,,milpress_mentioner,fcc120351d7a5cb48e5474804825a4f2,milpress_mentioner__fcc120351d7a5cb48e5474804825a4f2
rianru,RIA Novosti,rianovosti,Organization,RIA Novosti,,milpress_mentioner,46c0daaa502e56ee1eea2538afc65f9e,milpress_mentioner__46c0daaa502e56ee1eea2538afc65f9e
yandexdotcom,Yandex,yandex,Consulates,Yandex,,milpress_mentioner,0c0a230358d00f0fcf81c28d23bf6e8c,milpress_mentioner__0c0a230358d00f0fcf81c28d23bf6e8c
africanaeronews,African Aerospace,africanaerospace,LegislativeCommittee,African Aerospace,,milpress_mentioner,2e5b33bfac233c3fd191c33a9fa2b5fc,milpress_mentioner__2e5b33bfac233c3fd191c33a9fa2b5fc
sfssarabic,SFSS,sfss,Diplomat,SFSS,,milpress_mentioner,81140b59b26ff0366a0fbdf3ed1681da,milpress_mentioner__81140b59b26ff0366a0fbdf3ed1681da
kyunghyang,Kyunghyang,kyunghyang,Diplomat,Kyunghyang,,milpress_mentioner,d4426f36f2389a7c2ce44481f2944d13,milpress_mentioner__d4426f36f2389a7c2ce44481f2944d13
accimtsrilanka,Arthur C. Clarke Insitute for Modern Technologies,arthurcclarkeinsituteformoderntechnologies,space,Arthur C. Clarke Insitute for Modern Technologies,,milpress_mentioner,0179711d66e8ebfc93de201dd0d75fcd,milpress_mentioner__0179711d66e8ebfc93de201dd0d75fcd
ioas_lk,"Institute of Astronomy, Sri Lanka","instituteofastronomy,srilanka",Person,"Institute of Astronomy, Sri Lanka",,milpress_mentioner,7717f5bcab806b61db7261fd14116873,milpress_mentioner__7717f5bcab806b61db7261fd14116873
africanexponent,The African Exponent,theafricanexponent,Consulates,The African Exponent,,milpress_mentioner,749e73a6885ede7901bcdd52b3e73ee5,milpress_mentioner__749e73a6885ede7901bcdd52b3e73ee5
spaceatch,SpaceWatchGL,spacewatchgl,Legislator,SpaceWatchGL,,milpress_mentioner,769aed16fded84d190b67990d5cd0bbc,milpress_mentioner__769aed16fded84d190b67990d5cd0bbc
ukrainespace,Space Logistics Ukraine,spacelogisticsukraine,Refinery,Space Logistics Ukraine,,milpress_mentioner,c8ae7bd704fbb28030db3f3e53cf6198,milpress_mentioner__c8ae7bd704fbb28030db3f3e53cf6198
arabianaeronews,Arabian Aerospace,arabianaerospace,Shipping,Arabian Aerospace,,milpress_mentioner,2c5dfa0a26a39f097b99c1e6f2a6cbb8,milpress_mentioner__2c5dfa0a26a39f097b99c1e6f2a6cbb8
uaespaceagency,UAE Space Agency,uaesa,Diplomat,UAE Space Agency,,milpress_mentioner,6647747435014495aaeb878867c2051e,milpress_mentioner__6647747435014495aaeb878867c2051e
physorg_com,Phys Org,physorg,CompanyKeyword,Phys Org,,milpress_mentioner,ee88e3bc6e9a521805b1b17c1d904db2,milpress_mentioner__ee88e3bc6e9a521805b1b17c1d904db2
americaspace,America Space,americaspace,Wells,America Space,,milpress_mentioner,72c01649086e9e4260ad001d226bc9ac,milpress_mentioner__72c01649086e9e4260ad001d226bc9ac
nbcnewsscience,NBC Science,nbcscience,LegislativeCommittee,NBC Science,,milpress_mentioner,c06a4267339bc63dbf68d37f72fb33f8,milpress_mentioner__c06a4267339bc63dbf68d37f72fb33f8
space,Space Science and Robots,spacescienceandrobots,ForeignMinister,Space Science and Robots,,milpress_mentioner,9f8afdb51b8f706dffeba6a55244a62f,milpress_mentioner__9f8afdb51b8f706dffeba6a55244a62f
thespaceres,The Space Resource,thespaceresource,DiplomaticFacilities,The Space Resource,,milpress_mentioner,89f19255d3e97bb26e5299813cb363c6,milpress_mentioner__89f19255d3e97bb26e5299813cb363c6
spacenews_inc,Space News,spacenews,FTO,Space News,,milpress_mentioner,9e2ee47a444ed40a2bf3ff51bea035dc,milpress_mentioner__9e2ee47a444ed40a2bf3ff51bea035dc
intelligentaero,Intelligent Aerospace,intelligentaerospace,Pipeline,Intelligent Aerospace,,milpress_mentioner,ffb2dbbb25eb1b1e2ec3e187ef51b28c,milpress_mentioner__ffb2dbbb25eb1b1e2ec3e187ef51b28c
gizmodo,Gizmodo,gizmodo,ForeignMinister,Gizmodo,,milpress_mentioner,c469dfb502336532e432fae14fcbfa42,milpress_mentioner__c469dfb502336532e432fae14fcbfa42
defensepost,The Defense Post,thedefensepost,FTO,The Defense Post,,milpress_mentioner,da7501a6f149b0c9eb74607e942877f3,milpress_mentioner__da7501a6f149b0c9eb74607e942877f3
milaero,Military and Aerospace Electronics,militaryandaerospaceelectronics,Media,Military and Aerospace Electronics,,milpress_mentioner,dd9aabd2537450c05a661d555c931b25,milpress_mentioner__dd9aabd2537450c05a661d555c931b25
spaceflightins,Space Flight Insider,spaceflightinsider,ForeignMinistry,Space Flight Insider,,milpress_mentioner,b9ce862abd8b40f185fb39c8e0816dd2,milpress_mentioner__b9ce862abd8b40f185fb39c8e0816dd2
spaceflightnow,Space Flight Now,spaceflightnow,IndustryTerm,Space Flight Now,,milpress_mentioner,52cd5d4770f1f0c8d2a06b44dcb1a0e9,milpress_mentioner__52cd5d4770f1f0c8d2a06b44dcb1a0e9
astronomymag,Astronomy Magazine,astronomymagazine,LegislativeCommittee,Astronomy Magazine,,milpress_mentioner,6def5b74b7c2112c276d20cd6a4e089c,milpress_mentioner__6def5b74b7c2112c276d20cd6a4e089c
spacenews360,Space News 360,spacenews360,Media,Space News 360,,milpress_mentioner,af1c11b978a84261a7530842a09d3d6f,milpress_mentioner__af1c11b978a84261a7530842a09d3d6f
spacedotcom,Space.com,spacecom,LegislativeCommittee,Space.com,,milpress_mentioner,ba2fb88a66bfc38be01191e537ede7f8,milpress_mentioner__ba2fb88a66bfc38be01191e537ede7f8
pdbes,Space Intel Report,spaceintelreport,FTO,Space Intel Report,,milpress_mentioner,2b33b8f4e5cf7c71a031c7fa56fe2ce7,milpress_mentioner__2b33b8f4e5cf7c71a031c7fa56fe2ce7
scitechdaily1,SciTechDaily,scitechdaily,space,SciTechDaily,,milpress_mentioner,3b2599092a5dab17d039a9e9aeef3fe0,milpress_mentioner__3b2599092a5dab17d039a9e9aeef3fe0
arstechnica,Ars Technica,arstechnica,Exec,Ars Technica,,milpress_mentioner,de63cf00f347db6f58b61190c98719f6,milpress_mentioner__de63cf00f347db6f58b61190c98719f6
spacetoday,Spacetoday.net,spacetodaynet,Legislator,Spacetoday.net,,milpress_mentioner,3287f1490d40f97ac335f9b91acb1899,milpress_mentioner__3287f1490d40f97ac335f9b91acb1899
kacific,Kacific Broadband Satellites Group,kacificbroadbandsatellitesgroup,FTO,Kacific Broadband Satellites Group,,milpress_mentioner,71ef7626321b62ab3548cedcac976c5c,milpress_mentioner__71ef7626321b62ab3548cedcac976c5c
abae_ve,Venezuelan Bolivarian Space Activities Agency,venezuelanbolivarianspaceactivitiesagency,ForeignMinister,Venezuelan Bolivarian Space Activities Agency,,milpress_mentioner,d3793949c837737b713a69495690f546,milpress_mentioner__d3793949c837737b713a69495690f546
techzim,Techzim,techzim,DiplomaticFacilities,Techzim,,milpress_mentioner,4fc6ef272038036ef452c03daf24f3af,milpress_mentioner__4fc6ef272038036ef452c03daf24f3af
telonezw,TelOne,telone,Organization,TelOne,,milpress_mentioner,bc7d89cf343cc8cb52053ef1a83cf9a2,milpress_mentioner__bc7d89cf343cc8cb52053ef1a83cf9a2
