german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,u,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
ackerhummelweg,"Ackerhummelweg in Cologne, Germany",50.8765223,7.0091382,1,,,,,,Wells,"Ackerhummelweg in Cologne, Germany",,german_fires_cologne_locations,8e65a3b3f31045a6ed3dba1871033eb0,german_fires_cologne_locations__8e65a3b3f31045a6ed3dba1871033eb0
ackerstrasse,"Ackerstrasse in Cologne, Germany",50.9595326,7.0163826,1,,,,,,Legislator,"Ackerstrasse in Cologne, Germany",,german_fires_cologne_locations,c7834528d439f67b83ddd6ed8f023ac8,german_fires_cologne_locations__c7834528d439f67b83ddd6ed8f023ac8
ackerwinde,"Ackerwinde in Cologne, Germany",50.9343586,6.8585746,1,,,,,,ForeignMinister,"Ackerwinde in Cologne, Germany",,german_fires_cologne_locations,8fa441d187fe0a956a26f273bde6dedb,german_fires_cologne_locations__8fa441d187fe0a956a26f273bde6dedb
adalbert-stifter-strasse,"Adalbert-Stifter-strasse in Cologne, Germany",50.9725972,7.0447408,1,,,,,,Person,"Adalbert-Stifter-strasse in Cologne, Germany",,german_fires_cologne_locations,95bf21b08eda415b0bffced38026ad0c,german_fires_cologne_locations__95bf21b08eda415b0bffced38026ad0c
adalbert-stifter-weg,"Adalbert-Stifter-Weg in Cologne, Germany",50.8883068,7.0079944,1,,,,,,Organization,"Adalbert-Stifter-Weg in Cologne, Germany",,german_fires_cologne_locations,fd994fb59de5eee422ffb4bd4677e6da,german_fires_cologne_locations__fd994fb59de5eee422ffb4bd4677e6da
adalbertstrasse,"Adalbertstrasse in Cologne, Germany",50.9393257,7.0271477,1,,,,,,ForeignMinistry,"Adalbertstrasse in Cologne, Germany",,german_fires_cologne_locations,5e706416b266128a326996b269df683a,german_fires_cologne_locations__5e706416b266128a326996b269df683a
adam-linden-strasse,"Adam-Linden-strasse in Cologne, Germany",50.8961204,7.076689,1,,,,,,DiplomaticFacilities,"Adam-Linden-strasse in Cologne, Germany",,german_fires_cologne_locations,dc94678711d80f49bca807bcdd6d8bb7,german_fires_cologne_locations__dc94678711d80f49bca807bcdd6d8bb7
adam-riese-strasse,"Adam-Riese-strasse in Cologne, Germany",50.8691237,6.9865859,1,,,,,,IndustryTerm,"Adam-Riese-strasse in Cologne, Germany",,german_fires_cologne_locations,1ae24074c118e9db14fc8868ec378a9d,german_fires_cologne_locations__1ae24074c118e9db14fc8868ec378a9d
adamsstrasse,"Adamsstrasse in Cologne, Germany",50.9647069,7.0044078,1,,,,,,ForeignMinistry,"Adamsstrasse in Cologne, Germany",,german_fires_cologne_locations,2f49ed6b93c11a1359ce924eb17382ee,german_fires_cologne_locations__2f49ed6b93c11a1359ce924eb17382ee
adam-stegerwald-strasse,"Adam-Stegerwald-strasse in Cologne, Germany",50.9499817,6.9906133,1,,,,,,ForeignMinistry,"Adam-Stegerwald-strasse in Cologne, Germany",,german_fires_cologne_locations,8c946c696e96ca9f17da36b93bf4374a,german_fires_cologne_locations__8c946c696e96ca9f17da36b93bf4374a
adamstrasse,"Adamstrasse in Cologne, Germany",50.8928278,6.9912684,1,,,,,,Consulates,"Adamstrasse in Cologne, Germany",,german_fires_cologne_locations,c1a4b6ef2c344c6d4b6036d9d6e55541,german_fires_cologne_locations__c1a4b6ef2c344c6d4b6036d9d6e55541
adam-wrede-strasse,"Adam-Wrede-strasse in Cologne, Germany",50.9604775,6.9635418,1,,,,,,AAEntity,"Adam-Wrede-strasse in Cologne, Germany",,german_fires_cologne_locations,1ca1d05e4c695999c447246ec8cefe6a,german_fires_cologne_locations__1ca1d05e4c695999c447246ec8cefe6a
adelmutstrasse,"Adelmutstrasse in Cologne, Germany",50.8679465,7.0504479,1,,,,,,Organization,"Adelmutstrasse in Cologne, Germany",,german_fires_cologne_locations,322db1383b10c82e1b3c96488434ee92,german_fires_cologne_locations__322db1383b10c82e1b3c96488434ee92
adlerstrasse,"Adlerstrasse in Cologne, Germany",50.8759834,6.9643566,1,,,,,,ForeignMinister,"Adlerstrasse in Cologne, Germany",,german_fires_cologne_locations,ff12f367e7f114e5a2b67f7c43fc56e0,german_fires_cologne_locations__ff12f367e7f114e5a2b67f7c43fc56e0
adlerweg,"Adlerweg in Cologne, Germany",50.9568061,6.8871807,1,,,,,,Exec,"Adlerweg in Cologne, Germany",,german_fires_cologne_locations,daab78d3b50e404cfa30f6532a0553e2,german_fires_cologne_locations__daab78d3b50e404cfa30f6532a0553e2
adolf-fischer-strasse,"Adolf-Fischer-strasse in Cologne, Germany",50.9469571,6.9488472,1,,,,,,Legislator,"Adolf-Fischer-strasse in Cologne, Germany",,german_fires_cologne_locations,633e8d4659b33d8a1356d94b7a21b465,german_fires_cologne_locations__633e8d4659b33d8a1356d94b7a21b465
adolf-grimme-allee,"Adolf-Grimme-Allee in Cologne, Germany",50.9862055,6.8910363,1,,,,,,Consulates,"Adolf-Grimme-Allee in Cologne, Germany",,german_fires_cologne_locations,e3de3ccdb1e6e097eabbcf6a23c864ae,german_fires_cologne_locations__e3de3ccdb1e6e097eabbcf6a23c864ae
adolf-kalsbach-strasse,"Adolf-Kalsbach-strasse in Cologne, Germany",50.8409808,7.07068,1,,,,,,space,"Adolf-Kalsbach-strasse in Cologne, Germany",,german_fires_cologne_locations,3adb288f4c0303a580fc5b50becd2b02,german_fires_cologne_locations__3adb288f4c0303a580fc5b50becd2b02
adolf-kober-strasse,"Adolf-Kober-strasse in Cologne, Germany",50.982721,6.9967859,1,,,,,,IndustryTerm,"Adolf-Kober-strasse in Cologne, Germany",,german_fires_cologne_locations,545d27e064b47ec14e2b81a24e41d022,german_fires_cologne_locations__545d27e064b47ec14e2b81a24e41d022
adolf-menzel-strasse,"Adolf-Menzel-strasse in Cologne, Germany",50.8819171,7.0157476,1,,,,,,Refinery,"Adolf-Menzel-strasse in Cologne, Germany",,german_fires_cologne_locations,9a13469010b836ec43899dd451e92901,german_fires_cologne_locations__9a13469010b836ec43899dd451e92901
adolph-kolping-strasse,"Adolph-Kolping-strasse in Cologne, Germany",50.8589672,7.0890981,1,,,,,,Person,"Adolph-Kolping-strasse in Cologne, Germany",,german_fires_cologne_locations,72a4b16cf2d7448cfe98b38d1f2b0ba8,german_fires_cologne_locations__72a4b16cf2d7448cfe98b38d1f2b0ba8
adolphstrasse,"Adolphstrasse in Cologne, Germany",50.9352465,6.9757659,1,,,,,,Diplomat,"Adolphstrasse in Cologne, Germany",,german_fires_cologne_locations,f9043ff5b9170c93c844dc8d32454874,german_fires_cologne_locations__f9043ff5b9170c93c844dc8d32454874
adrian-kiels-strasse,"Adrian-Kiels-strasse in Cologne, Germany",50.8968506,7.0168374,1,,,,,,CompanyKeyword,"Adrian-Kiels-strasse in Cologne, Germany",,german_fires_cologne_locations,dc04a14f754cc46c28f053177bad8b1b,german_fires_cologne_locations__dc04a14f754cc46c28f053177bad8b1b
adrian-meller-strasse,"Adrian-Meller-strasse in Cologne, Germany",50.9609857,6.8301326,1,,,,,,Keyphrase,"Adrian-Meller-strasse in Cologne, Germany",,german_fires_cologne_locations,9e2107f29e17073569e917b28f37cae4,german_fires_cologne_locations__9e2107f29e17073569e917b28f37cae4
aduchtstrasse,"Aduchtstrasse in Cologne, Germany",50.9563064,6.9649749,1,,,,,,Exec,"Aduchtstrasse in Cologne, Germany",,german_fires_cologne_locations,1e3922146dd0f880485b49052f9300e0,german_fires_cologne_locations__1e3922146dd0f880485b49052f9300e0
aegidienberger strasse,"Aegidienberger strasse in Cologne, Germany",50.9160261,6.9306989,1,,,,,,Legislator,"Aegidienberger strasse in Cologne, Germany",,german_fires_cologne_locations,61b72ea8f644246e76f6319ee8295e09,german_fires_cologne_locations__61b72ea8f644246e76f6319ee8295e09
aeltgen-dunwald-strasse,"Aeltgen-Dunwald-strasse in Cologne, Germany",51.0034873,7.0229809,1,,,,,,Consulates,"Aeltgen-Dunwald-strasse in Cologne, Germany",,german_fires_cologne_locations,e7b84e3d6fd8a05018b04ab6675b0ced,german_fires_cologne_locations__e7b84e3d6fd8a05018b04ab6675b0ced
aggerstrasse,"Aggerstrasse in Cologne, Germany",50.9255528,7.0119467,1,,,,,,CompanyKeyword,"Aggerstrasse in Cologne, Germany",,german_fires_cologne_locations,c5509d18c5838f5fb52424594133cf41,german_fires_cologne_locations__c5509d18c5838f5fb52424594133cf41
aggerweg,"Aggerweg in Cologne, Germany",50.8981298,7.0314787,1,,,,,,Legislator,"Aggerweg in Cologne, Germany",,german_fires_cologne_locations,1078f9ae33cc7e000083ad3d00eb2b3e,german_fires_cologne_locations__1078f9ae33cc7e000083ad3d00eb2b3e
agidiusstrasse,"agidiusstrasse in Cologne, Germany",50.9215853,6.9264161,1,,,,,,Legislator,"agidiusstrasse in Cologne, Germany",,german_fires_cologne_locations,f566c4b9151c130b33a2a935ee701c2e,german_fires_cologne_locations__f566c4b9151c130b33a2a935ee701c2e
agilolfstrasse,"Agilolfstrasse in Cologne, Germany",50.9164959,6.9628986,1,,,,,,Diplomat,"Agilolfstrasse in Cologne, Germany",,german_fires_cologne_locations,7e305a56b081e450ae9c739691e9e173,german_fires_cologne_locations__7e305a56b081e450ae9c739691e9e173
agrippastrasse,"Agrippastrasse in Cologne, Germany",50.9332737,6.953169,1,,,,,,ForeignMinister,"Agrippastrasse in Cologne, Germany",,german_fires_cologne_locations,000c0e3cda228bf1332e1ac6c9623441,german_fires_cologne_locations__000c0e3cda228bf1332e1ac6c9623441
agrippinaufer,"Agrippinaufer in Cologne, Germany",50.9198878,6.9684413,1,,,,,,ForeignMinister,"Agrippinaufer in Cologne, Germany",,german_fires_cologne_locations,bd2d61b6112c346a473be416b2263a3c,german_fires_cologne_locations__bd2d61b6112c346a473be416b2263a3c
agrippinawerft,"Agrippinawerft in Cologne, Germany",50.9207411,6.9686736,1,,,,,,ForeignMinistry,"Agrippinawerft in Cologne, Germany",,german_fires_cologne_locations,4824c89657f5a76556e830c6612300b9,german_fires_cologne_locations__4824c89657f5a76556e830c6612300b9
ahornstrasse,"Ahornstrasse in Cologne, Germany",51.000959,6.8565827,1,,,,,,Legislator,"Ahornstrasse in Cologne, Germany",,german_fires_cologne_locations,4bcf13ecfc83d7b004373ec44b893f5e,german_fires_cologne_locations__4bcf13ecfc83d7b004373ec44b893f5e
ahornweg,"Ahornweg in Cologne, Germany",50.8794028,7.1018209,1,,,,,,Diplomat,"Ahornweg in Cologne, Germany",,german_fires_cologne_locations,7ca094334c812cc9d3984cf2f97a197a,german_fires_cologne_locations__7ca094334c812cc9d3984cf2f97a197a
ahrenweg,"ahrenweg in Cologne, Germany",50.9503112,6.8546468,1,,,,,,Consulates,"ahrenweg in Cologne, Germany",,german_fires_cologne_locations,8334f11390d08256c34923fb55273c9e,german_fires_cologne_locations__8334f11390d08256c34923fb55273c9e
ahrstrasse,"Ahrstrasse in Cologne, Germany",50.8827922,6.9996707,1,,,,,,Refinery,"Ahrstrasse in Cologne, Germany",,german_fires_cologne_locations,8d7c03c154e1280e5d6047096db3c633,german_fires_cologne_locations__8d7c03c154e1280e5d6047096db3c633
ahrweg,"Ahrweg in Cologne, Germany",50.9913494,7.033598,1,,,,,,News,"Ahrweg in Cologne, Germany",,german_fires_cologne_locations,7b087f6a02b0db1e2b0c00e8de8f9772,german_fires_cologne_locations__7b087f6a02b0db1e2b0c00e8de8f9772
ahrweilerstrasse,"Ahrweilerstrasse in Cologne, Germany",50.8985678,6.9678392,1,,,,,,Person,"Ahrweilerstrasse in Cologne, Germany",,german_fires_cologne_locations,5c4a1f7267f13b0d1c69052ea1f71f63,german_fires_cologne_locations__5c4a1f7267f13b0d1c69052ea1f71f63
akazienstrasse,"Akazienstrasse in Cologne, Germany",50.9999036,6.8552071,1,,,,,,IndustryTerm,"Akazienstrasse in Cologne, Germany",,german_fires_cologne_locations,221869d746be2346934eff533f0374ba,german_fires_cologne_locations__221869d746be2346934eff533f0374ba
akazienweg,"Akazienweg in Cologne, Germany",50.8767565,7.0978251,1,,,,,,Legislator,"Akazienweg in Cologne, Germany",,german_fires_cologne_locations,89120031ff813c5c946f8f7778d70159,german_fires_cologne_locations__89120031ff813c5c946f8f7778d70159
akeleiweg,"Akeleiweg in Cologne, Germany",50.9364072,6.8611286,1,,,,,,DiplomaticFacilities,"Akeleiweg in Cologne, Germany",,german_fires_cologne_locations,1ea1f2af0ff83eabd2c22984e32bbe31,german_fires_cologne_locations__1ea1f2af0ff83eabd2c22984e32bbe31
aladinstrasse,"Aladinstrasse in Cologne, Germany",50.8774357,6.9630339,1,,,,,,ForeignMinistry,"Aladinstrasse in Cologne, Germany",,german_fires_cologne_locations,332eb09580a98070125b0dc032685092,german_fires_cologne_locations__332eb09580a98070125b0dc032685092
alarichstrasse,"Alarichstrasse in Cologne, Germany",50.9336964,6.9803457,1,,,,,,ForeignMinistry,"Alarichstrasse in Cologne, Germany",,german_fires_cologne_locations,8b989d25b22eaa1c5f7bbd64ffdc464d,german_fires_cologne_locations__8b989d25b22eaa1c5f7bbd64ffdc464d
alban-berg-weg,"Alban-Berg-Weg in Cologne, Germany",50.9779822,6.8679236,1,,,,,,LegislativeCommittee,"Alban-Berg-Weg in Cologne, Germany",,german_fires_cologne_locations,611682b81b501be089a55b7fb3a02be9,german_fires_cologne_locations__611682b81b501be089a55b7fb3a02be9
alberichhof,"Alberichhof in Cologne, Germany",50.9760306,6.9382967,1,,,,,,ForeignMinistry,"Alberichhof in Cologne, Germany",,german_fires_cologne_locations,a359c50e6b50aea029406a600381c681,german_fires_cologne_locations__a359c50e6b50aea029406a600381c681
alberichshof,"Alberichshof in Cologne, Germany",50.8574932,7.1049436,1,,,,,,Diplomat,"Alberichshof in Cologne, Germany",,german_fires_cologne_locations,e42ff1dc3ae63efd328ceed026f46456,german_fires_cologne_locations__e42ff1dc3ae63efd328ceed026f46456
albermannstrasse,"Albermannstrasse in Cologne, Germany",50.9439438,7.0067836,1,,,,,,Wells,"Albermannstrasse in Cologne, Germany",,german_fires_cologne_locations,5d9c3e3797c957aeba57951884a14b3a,german_fires_cologne_locations__5d9c3e3797c957aeba57951884a14b3a
albert-kindle-strasse,"Albert-Kindle-strasse in Cologne, Germany",50.9407199,6.8246146,1,,,,,,Wells,"Albert-Kindle-strasse in Cologne, Germany",,german_fires_cologne_locations,c3bd19e9954a78829e024f08329a24b7,german_fires_cologne_locations__c3bd19e9954a78829e024f08329a24b7
albert-schweitzer-strasse,"Albert-Schweitzer-strasse in Cologne, Germany",50.9030753,6.9511677,1,,,,,,CompanyKeyword,"Albert-Schweitzer-strasse in Cologne, Germany",,german_fires_cologne_locations,274f002b4302762fe089ab1ed05a74f8,german_fires_cologne_locations__274f002b4302762fe089ab1ed05a74f8
albert-tobias-weg,"Albert-Tobias-Weg in Cologne, Germany",50.8639703,7.0405378,1,,,,,,Organization,"Albert-Tobias-Weg in Cologne, Germany",,german_fires_cologne_locations,64d16df64fa62c7d63876ce22a6cd1ae,german_fires_cologne_locations__64d16df64fa62c7d63876ce22a6cd1ae
albertus-magnus-platz,"Albertus-Magnus-Platz in Cologne, Germany",50.9279194,6.9279692,1,,,,,,Wells,"Albertus-Magnus-Platz in Cologne, Germany",,german_fires_cologne_locations,e6949e3c964f064dddacc0c59f04ab80,german_fires_cologne_locations__e6949e3c964f064dddacc0c59f04ab80
albertusstrasse,"Albertusstrasse in Cologne, Germany",50.9398003,6.9444198,1,,,,,,Legislator,"Albertusstrasse in Cologne, Germany",,german_fires_cologne_locations,1710dabaf894e64e66a2c718d2e91e5a,german_fires_cologne_locations__1710dabaf894e64e66a2c718d2e91e5a
albertusweg,"Albertusweg in Cologne, Germany",50.8732385,7.020565,1,,,,,,News,"Albertusweg in Cologne, Germany",,german_fires_cologne_locations,d2453505f954dfc9b70fc00109d60ab9,german_fires_cologne_locations__d2453505f954dfc9b70fc00109d60ab9
albin-hanseroth-weg,"Albin-Hanseroth-Weg in Cologne, Germany",50.958399,6.8401332,1,,,,,,Media,"Albin-Hanseroth-Weg in Cologne, Germany",,german_fires_cologne_locations,9aa7440d337f1113cb2068347a993e9a,german_fires_cologne_locations__9aa7440d337f1113cb2068347a993e9a
albin-kobis-strasse,"Albin-Kobis-strasse in Cologne, Germany",50.8609641,7.0939755,1,,,,,,Wells,"Albin-Kobis-strasse in Cologne, Germany",,german_fires_cologne_locations,1a17a5818092c8413c061c12a5a60414,german_fires_cologne_locations__1a17a5818092c8413c061c12a5a60414
albrecht-durer-platz,"Albrecht-Durer-Platz in Cologne, Germany",50.9406428,6.92955,1,,,,,,News,"Albrecht-Durer-Platz in Cologne, Germany",,german_fires_cologne_locations,fec3f54f64b81414d4587652fa8fbd0f,german_fires_cologne_locations__fec3f54f64b81414d4587652fa8fbd0f
albrecht-durer-strasse,"Albrecht-Durer-strasse in Cologne, Germany",50.8819594,7.0177947,1,,,,,,FTO,"Albrecht-Durer-strasse in Cologne, Germany",,german_fires_cologne_locations,bdaeda066582a9f867cbd60c5a46a11a,german_fires_cologne_locations__bdaeda066582a9f867cbd60c5a46a11a
albusweg,"Albusweg in Cologne, Germany",50.9962126,7.04413,1,,,,,,Legislator,"Albusweg in Cologne, Germany",,german_fires_cologne_locations,9cbe49f07157c7805d567edad5e500b0,german_fires_cologne_locations__9cbe49f07157c7805d567edad5e500b0
alemannenstrasse,"Alemannenstrasse in Cologne, Germany",50.9318777,6.9823489,1,,,,,,Consulates,"Alemannenstrasse in Cologne, Germany",,german_fires_cologne_locations,73ef1717888777562097c0b90648ae86,german_fires_cologne_locations__73ef1717888777562097c0b90648ae86
alexander-petofi-platz,"Alexander-Petofi-Platz in Cologne, Germany",50.9956528,6.9125836,1,,,,,,CompanyKeyword,"Alexander-Petofi-Platz in Cologne, Germany",,german_fires_cologne_locations,9a7e5f63144f2997797c145922a2ce19,german_fires_cologne_locations__9a7e5f63144f2997797c145922a2ce19
alexander-von-wacker-platz,"Alexander-von-Wacker-Platz in Cologne, Germany",51.0231185,6.9560034,1,,,,,,Shipping,"Alexander-von-Wacker-Platz in Cologne, Germany",,german_fires_cologne_locations,9648c0ded639f479152bd908583481c5,german_fires_cologne_locations__9648c0ded639f479152bd908583481c5
alexe-altenkirch-strasse,"Alexe-Altenkirch-strasse in Cologne, Germany",50.9774105,6.9231642,1,,,,,,ForeignMinister,"Alexe-Altenkirch-strasse in Cologne, Germany",,german_fires_cologne_locations,5f03f4c27a95cb215ac30ea54aba36bf,german_fires_cologne_locations__5f03f4c27a95cb215ac30ea54aba36bf
alexianerstrasse,"Alexianerstrasse in Cologne, Germany",50.9327279,6.947448,1,,,,,,CompanyKeyword,"Alexianerstrasse in Cologne, Germany",,german_fires_cologne_locations,06611501a3678519f322a2264c40e802,german_fires_cologne_locations__06611501a3678519f322a2264c40e802
alfons-kafka-strasse,"Alfons-Kafka-strasse in Cologne, Germany",50.8615109,7.037106,1,,,,,,LegislativeCommittee,"Alfons-Kafka-strasse in Cologne, Germany",,german_fires_cologne_locations,822ce78bd3b4327356c2735c525041a9,german_fires_cologne_locations__822ce78bd3b4327356c2735c525041a9
alfons-nowak-strasse,"Alfons-Nowak-strasse in Cologne, Germany",50.9297677,6.8599376,1,,,,,,Organization,"Alfons-Nowak-strasse in Cologne, Germany",,german_fires_cologne_locations,cff795b4bf4dd9ffde66ba56f59c68ec,german_fires_cologne_locations__cff795b4bf4dd9ffde66ba56f59c68ec
alfred-delp-strasse,"Alfred-Delp-strasse in Cologne, Germany",50.8963825,7.0400599,1,,,,,,DiplomaticFacilities,"Alfred-Delp-strasse in Cologne, Germany",,german_fires_cologne_locations,1f2605ca15cce88cfacd5f686077bc8e,german_fires_cologne_locations__1f2605ca15cce88cfacd5f686077bc8e
alfred-doblin-strasse,"Alfred-Doblin-strasse in Cologne, Germany",50.981347,6.8649893,1,,,,,,Organization,"Alfred-Doblin-strasse in Cologne, Germany",,german_fires_cologne_locations,6ad399bead43cfe0e9837cf64e96554f,german_fires_cologne_locations__6ad399bead43cfe0e9837cf64e96554f
alfred-moritz-platz,"Alfred-Moritz-Platz in Cologne, Germany",50.940854,6.960231,1,,,,,,Shipping,"Alfred-Moritz-Platz in Cologne, Germany",,german_fires_cologne_locations,ea4adad411d8ffba38d2c2d7cb49bfbe,german_fires_cologne_locations__ea4adad411d8ffba38d2c2d7cb49bfbe
alfred-nobel-strasse,"Alfred-Nobel-strasse in Cologne, Germany",50.8893724,7.0663002,1,,,,,,Media,"Alfred-Nobel-strasse in Cologne, Germany",,german_fires_cologne_locations,67e7ac515f0fd469b5820f2699a42452,german_fires_cologne_locations__67e7ac515f0fd469b5820f2699a42452
alfred-schutte-allee,"Alfred-Schutte-Allee in Cologne, Germany",50.9164789,6.9800808,1,,,,,,Media,"Alfred-Schutte-Allee in Cologne, Germany",,german_fires_cologne_locations,c3f59bfbd129512bec3629a27d7c7546,german_fires_cologne_locations__c3f59bfbd129512bec3629a27d7c7546
alfred-werner-strasse,"Alfred-Werner-strasse in Cologne, Germany",50.9999222,6.9915642,1,,,,,,ForeignMinister,"Alfred-Werner-strasse in Cologne, Germany",,german_fires_cologne_locations,00bad5418606a3e0e9cc0e6d8a0fcd19,german_fires_cologne_locations__00bad5418606a3e0e9cc0e6d8a0fcd19
alfterstrasse,"Alfterstrasse in Cologne, Germany",50.9065287,6.9444239,1,,,,,,Person,"Alfterstrasse in Cologne, Germany",,german_fires_cologne_locations,f28dcbdc6557508301b42d037742ab83,german_fires_cologne_locations__f28dcbdc6557508301b42d037742ab83
allensteiner strasse,"Allensteiner strasse in Cologne, Germany",50.8728362,6.9491672,1,,,,,,Consulates,"Allensteiner strasse in Cologne, Germany",,german_fires_cologne_locations,63d62d6602aeba6aae667f93906e9134,german_fires_cologne_locations__63d62d6602aeba6aae667f93906e9134
