keyword,keyword_upper,caption_name,location,location_lower,location (state),type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
pa state police,PA State Police,Pennsylvania State Police,Pennsylvania,pennsylvania,,PoliceDept,,188120,3140002,Policedept,Pennsylvania State Police,,dgm_EO_Mentionee_Int,5f256692cf80bbadc8c4d8940d91c5f8,dgm_EO_Mentionee_Int__cf21e4b261925d6f506fa4dadcfc2a9b
pennsylvania state police,Pennsylvania State Police,Pennsylvania State Police,Pennsylvania,pennsylvania,,PoliceDept,,188120,3140002,Policedept,Pennsylvania State Police,,dgm_EO_Mentionee_Int,8937061a84d3ae58a36af4a582a4ea62,dgm_EO_Mentionee_Int__cf21e4b261925d6f506fa4dadcfc2a9b
pastatepolice,PAStatePolice,Pennsylvania State Police,Pennsylvania,pennsylvania,,PoliceDept,,188120,3140002,Policedept,Pennsylvania State Police,,dgm_EO_Mentionee_Int,6073b5397be33c61fee7a58c589a8eea,dgm_EO_Mentionee_Int__cf21e4b261925d6f506fa4dadcfc2a9b
@newyorkcitypolicedepartment,@NewYorkCityPoliceDepartment,New York City Police Department,NYC,nyc,,PoliceDept,,188120,3140002,Policedept,New York City Police Department,,dgm_EO_Mentionee_Int,21e3eca7fc180cba1796a92bc988407b,dgm_EO_Mentionee_Int__48c8005a2be6768a46c29fe7c5ff73b7
@nypdnews,@NYPDNews,New York City Police Department,NYC,nyc,,PoliceDept,,188120,3140002,Policedept,New York City Police Department,,dgm_EO_Mentionee_Int,06b0efb56c25fdba967e9daf09217b4f,dgm_EO_Mentionee_Int__48c8005a2be6768a46c29fe7c5ff73b7
@nypd,@NYPD,New York City Police Department,NYC,nyc,,PoliceDept,,188120,3140002,Policedept,New York City Police Department,,dgm_EO_Mentionee_Int,166d25e9a1e5d3595385c4fac4404df2,dgm_EO_Mentionee_Int__48c8005a2be6768a46c29fe7c5ff73b7
@losangelespolicedepartment,@LosAngelesPoliceDepartment,Los Angeles Police Department,Los Angeles,los angeles,,PoliceDept,,188120,3140002,Policedept,Los Angeles Police Department,,dgm_EO_Mentionee_Int,f9eb6f1c71af3eea315a0ec7c465b4cd,dgm_EO_Mentionee_Int__dada3222a1d88143fb7e561e96e8ca1b
@lapd,@LAPD,Los Angeles Police Department,Los Angeles,los angeles,,PoliceDept,,188120,3140002,Policedept,Los Angeles Police Department,,dgm_EO_Mentionee_Int,2496a4dd984ae3c6e47f8cf95de85b12,dgm_EO_Mentionee_Int__dada3222a1d88143fb7e561e96e8ca1b
@lapdhq,@LAPDHQ,Los Angeles Police Department,Los Angeles,los angeles,,PoliceDept,,188120,3140002,Policedept,Los Angeles Police Department,,dgm_EO_Mentionee_Int,f070f8ca8a883f52741a4baf5eea53d2,dgm_EO_Mentionee_Int__dada3222a1d88143fb7e561e96e8ca1b
@dcmpd,@DCMPD,"Washington, DC Metropolitan Police Department",DC,dc,,PoliceDept,,188120,3140002,Policedept,"Washington, DC Metropolitan Police Department",,dgm_EO_Mentionee_Int,0509d2a1b7b495500ad6aa878e4644be,dgm_EO_Mentionee_Int__d8d105aff1260da44806fab1b82e9945
@metropolitanpolicedepartmentofthedistrictofcolumbia,@MetropolitanPoliceDepartmentoftheDistrictofColumbia,"Washington, DC Metropolitan Police Department",DC,dc,,PoliceDept,,188120,3140002,Policedept,"Washington, DC Metropolitan Police Department",,dgm_EO_Mentionee_Int,3190fca4f279bb55b4f1306c7985ff6c,dgm_EO_Mentionee_Int__d8d105aff1260da44806fab1b82e9945
@mpddc,@MPDDC,"Washington, DC Metropolitan Police Department",DC,dc,,PoliceDept,,188120,3140002,Policedept,"Washington, DC Metropolitan Police Department",,dgm_EO_Mentionee_Int,9f2ba61ad3e906a2f4feccd234329cf3,dgm_EO_Mentionee_Int__d8d105aff1260da44806fab1b82e9945
@dcpolicedept,@DCPoliceDept,"Washington, DC Metropolitan Police Department",DC,dc,,PoliceDept,,188120,3140002,Policedept,"Washington, DC Metropolitan Police Department",,dgm_EO_Mentionee_Int,bb4cdab9948205cdbe3031a9ccedfa61,dgm_EO_Mentionee_Int__d8d105aff1260da44806fab1b82e9945
@dallaspolicedepartment,@DallasPoliceDepartment,Dallas Police Department,Dallas,dallas,,PoliceDept,,188120,3140002,Policedept,Dallas Police Department,,dgm_EO_Mentionee_Int,4be5ecdcc0001fcc6ff09cf77ee1589c,dgm_EO_Mentionee_Int__c65810579cdf6b073a367a52cb4a4033
@dallaspd,@DallasPD,Dallas Police Department,Dallas,dallas,,PoliceDept,,188120,3140002,Policedept,Dallas Police Department,,dgm_EO_Mentionee_Int,3c52b09a70443d5b16b58a3e3d12174d,dgm_EO_Mentionee_Int__c65810579cdf6b073a367a52cb4a4033
@houstonpolicedepartment,@HoustonPoliceDepartment,Houston Police Department,Houston,houston,,PoliceDept,,188120,3140002,Policedept,Houston Police Department,,dgm_EO_Mentionee_Int,ce9f5130ec7d1cb62e958e96a45a739c,dgm_EO_Mentionee_Int__1d0c971f8625e11d1e6993187e4bb22e
@hpd,@HPD,Houston Police Department,Houston,houston,,PoliceDept,,188120,3140002,Policedept,Houston Police Department,,dgm_EO_Mentionee_Int,e0f0faa0a952d356556d2d988062e8cd,dgm_EO_Mentionee_Int__1d0c971f8625e11d1e6993187e4bb22e
@houstonpolice,@houstonpolice,Houston Police Department,Houston,houston,,PoliceDept,,188120,3140002,Policedept,Houston Police Department,,dgm_EO_Mentionee_Int,645ba37904660a02295493182a2529c9,dgm_EO_Mentionee_Int__1d0c971f8625e11d1e6993187e4bb22e
@miamipolicedepartment,@MiamiPoliceDepartment,Miami Police Department,Miami,miami,,PoliceDept,,188120,3140002,Policedept,Miami Police Department,,dgm_EO_Mentionee_Int,9b48ce47a2fd55b397cb4ff3c2d79d81,dgm_EO_Mentionee_Int__d2e0b6447e9d30ca1448a7bf0b83ff88
@miamipd,@MiamiPD,Miami Police Department,Miami,miami,,PoliceDept,,188120,3140002,Policedept,Miami Police Department,,dgm_EO_Mentionee_Int,fca7f20bb4ab8d29682aac8459bcd87b,dgm_EO_Mentionee_Int__d2e0b6447e9d30ca1448a7bf0b83ff88
@phillypolicedepartment,@PhillyPoliceDepartment,Philadelphia Police Department,Philadelphia,philadelphia,,PoliceDept,,188120,3140002,Policedept,Philadelphia Police Department,,dgm_EO_Mentionee_Int,0dc8b9218a0c432cf257745bdf170d0e,dgm_EO_Mentionee_Int__e673160b54761db77c9c25ececc63c1b
@philadelphiapolicedepartment,@PhiladelphiaPoliceDepartment,Philadelphia Police Department,Philadelphia,philadelphia,,PoliceDept,,188120,3140002,Policedept,Philadelphia Police Department,,dgm_EO_Mentionee_Int,ab075a68b50913b6193d3418cabe0db0,dgm_EO_Mentionee_Int__e673160b54761db77c9c25ececc63c1b
@phillypolice,@PhillyPolice,Philadelphia Police Department,Philadelphia,philadelphia,,PoliceDept,,188120,3140002,Policedept,Philadelphia Police Department,,dgm_EO_Mentionee_Int,b1fa86b1bf04983b24355e347f1fff46,dgm_EO_Mentionee_Int__e673160b54761db77c9c25ececc63c1b
@detroitpolicedepartment,@DetroitPoliceDepartment,Detroit Police Department,Detroit,detroit,,PoliceDept,,188120,3140002,Policedept,Detroit Police Department,,dgm_EO_Mentionee_Int,dc5a98aa2555921c57610b25b508d015,dgm_EO_Mentionee_Int__98b505e9f2d006ae163b7586048b3298
@detroitpolice,@detroitpolice,Detroit Police Department,Detroit,detroit,,PoliceDept,,188120,3140002,Policedept,Detroit Police Department,,dgm_EO_Mentionee_Int,d02e5a46319977e2834cef0517980b2c,dgm_EO_Mentionee_Int__98b505e9f2d006ae163b7586048b3298
@atlantapolicedepartment,@AtlantaPoliceDepartment,Atlanta Police Department,Atlanta,atlanta,,PoliceDept,,188120,3140002,Policedept,Atlanta Police Department,,dgm_EO_Mentionee_Int,9472b7e91a99821e89a2b8210eb80a4e,dgm_EO_Mentionee_Int__534237aa6a70e796e0eeeaf6979e41f9
@atlanta_police,@Atlanta_Police,Atlanta Police Department,Atlanta,atlanta,,PoliceDept,,188120,3140002,Policedept,Atlanta Police Department,,dgm_EO_Mentionee_Int,c762b69e65139f5fae922ae26fedcf46,dgm_EO_Mentionee_Int__534237aa6a70e796e0eeeaf6979e41f9
@apd,@APD,Atlanta Police Department,Atlanta,atlanta,,PoliceDept,,188120,3140002,Policedept,Atlanta Police Department,,dgm_EO_Mentionee_Int,bd619d3ef81933a1284a56b7d3833984,dgm_EO_Mentionee_Int__534237aa6a70e796e0eeeaf6979e41f9
@chicagopolicedepartment,@ChicagoPoliceDepartment,Chicago Police Department,Chicago,chicago,,PoliceDept,,188120,3140002,Policedept,Chicago Police Department,,dgm_EO_Mentionee_Int,9b3d691799610a4d0f9f6512f24518ba,dgm_EO_Mentionee_Int__7c1efbf3fb1247dc74ef52757f66378e
@cpd,@CPD,Chicago Police Department,Chicago,chicago,,PoliceDept,,188120,3140002,Policedept,Chicago Police Department,,dgm_EO_Mentionee_Int,4a387e44588df1d7cf8bc04d38e62fee,dgm_EO_Mentionee_Int__7c1efbf3fb1247dc74ef52757f66378e
@chicago_police,@Chicago_Police,Chicago Police Department,Chicago,chicago,,PoliceDept,,188120,3140002,Policedept,Chicago Police Department,,dgm_EO_Mentionee_Int,c566d128413616872802e0ddd3a0a16a,dgm_EO_Mentionee_Int__7c1efbf3fb1247dc74ef52757f66378e
@sandiegopolicedepartment,@SanDiegoPoliceDepartment,San Diego Police Department,San Diego,san diego,,PoliceDept,,188120,3140002,Policedept,San Diego Police Department,,dgm_EO_Mentionee_Int,2bbbe5ee6e383efa590d714864efb047,dgm_EO_Mentionee_Int__422f2839c2cb3cfc3b366faeb6bde8b1
@sandiegopd,@SanDiegoPD,San Diego Police Department,San Diego,san diego,,PoliceDept,,188120,3140002,Policedept,San Diego Police Department,,dgm_EO_Mentionee_Int,2be4d79694d0758b0bc676aad0407fda,dgm_EO_Mentionee_Int__422f2839c2cb3cfc3b366faeb6bde8b1
@columbusohiopolice,@ColumbusOhioPolice,Columbus Police Department,Columbus,columbus,,PoliceDept,,188120,3140002,Policedept,Columbus Police Department,,dgm_EO_Mentionee_Int,e92052993512ff4967e7aaa29eb60938,dgm_EO_Mentionee_Int__c41974b6fdeb33f16a2c3debb2d08d9e
@columbuspolice,@ColumbusPolice,Columbus Police Department,Columbus,columbus,,PoliceDept,,188120,3140002,Policedept,Columbus Police Department,,dgm_EO_Mentionee_Int,ae4858f1f0fc7ee8735852c812b6f40f,dgm_EO_Mentionee_Int__c41974b6fdeb33f16a2c3debb2d08d9e
@cmpd,@CMPD,Charlotte-Mecklenburg Police Department,Charlotte,charlotte,,PoliceDept,,188120,3140002,Policedept,Charlotte-Mecklenburg Police Department,,dgm_EO_Mentionee_Int,59ffc324ba0225c2887a2075ffebbb2b,dgm_EO_Mentionee_Int__8e0f29117a84c4b6766d5a71c2124d00
@charlottepd,@CharlottePD,Charlotte-Mecklenburg Police Department,Charlotte,charlotte,,PoliceDept,,188120,3140002,Policedept,Charlotte-Mecklenburg Police Department,,dgm_EO_Mentionee_Int,06290eeb5851bd55e8e908bf0d4e2a1c,dgm_EO_Mentionee_Int__8e0f29117a84c4b6766d5a71c2124d00
@charlotte-mecklenburgpolicedepartment,@Charlotte-MecklenburgPoliceDepartment,Charlotte-Mecklenburg Police Department,Charlotte,charlotte,,PoliceDept,,188120,3140002,Policedept,Charlotte-Mecklenburg Police Department,,dgm_EO_Mentionee_Int,aca9e57c7aa8bed0b27759e3ccd09ce5,dgm_EO_Mentionee_Int__8e0f29117a84c4b6766d5a71c2124d00
@sapd,@SAPD,San Antonio Police Department,San Antonio,san antonio,,PoliceDept,,188120,3140002,Policedept,San Antonio Police Department,,dgm_EO_Mentionee_Int,c19fe4e3b781876afd5546f2f8c2fe26,dgm_EO_Mentionee_Int__50db68c05f1a60d8e5826b2d6d1b37f2
@sanantoniopolicedepartment,@SanAntonioPoliceDepartment,San Antonio Police Department,San Antonio,san antonio,,PoliceDept,,188120,3140002,Policedept,San Antonio Police Department,,dgm_EO_Mentionee_Int,888ff45191b9982d3722a69e22e50ba9,dgm_EO_Mentionee_Int__50db68c05f1a60d8e5826b2d6d1b37f2
@satxpolice,@SATXPolice,San Antonio Police Department,San Antonio,san antonio,,PoliceDept,,188120,3140002,Policedept,San Antonio Police Department,,dgm_EO_Mentionee_Int,0d8d5a91ff739186d44a860769cf894e,dgm_EO_Mentionee_Int__50db68c05f1a60d8e5826b2d6d1b37f2
@ukmetropolitanpolice,@UKMetropolitanPolice,UK Metropolitan Police,London,london,,PoliceDept,,188121,3140002,Policedept,UK Metropolitan Police,,dgm_EO_Mentionee_Int,ae7c7fe5c5495903d6b6ccd253979eaf,dgm_EO_Mentionee_Int__62ac8a149bbebc8ae163d035a982d8d5
@londonmetropolitanpolice,@LondonMetropolitanPolice,UK Metropolitan Police,London,london,,PoliceDept,,188121,3140002,Policedept,UK Metropolitan Police,,dgm_EO_Mentionee_Int,61f4326b53b66a36aacc04bf485f93a5,dgm_EO_Mentionee_Int__62ac8a149bbebc8ae163d035a982d8d5
@u.k.metropolitanpolice,@U.K.MetropolitanPolice,UK Metropolitan Police,London,london,,PoliceDept,,188121,3140002,Policedept,UK Metropolitan Police,,dgm_EO_Mentionee_Int,013da49e7421ad46ae6cfb9d47dbcd9a,dgm_EO_Mentionee_Int__62ac8a149bbebc8ae163d035a982d8d5
@ukmetpolice,@UKMetPolice,UK Metropolitan Police,London,london,,PoliceDept,,188121,3140002,Policedept,UK Metropolitan Police,,dgm_EO_Mentionee_Int,849deca2b069e037ff67e212ecd2e19f,dgm_EO_Mentionee_Int__62ac8a149bbebc8ae163d035a982d8d5
@londonmetpolice,@LondonMetPolice,UK Metropolitan Police,London,london,,PoliceDept,,188121,3140002,Policedept,UK Metropolitan Police,,dgm_EO_Mentionee_Int,452670ac61526a6075e8725db738064c,dgm_EO_Mentionee_Int__62ac8a149bbebc8ae163d035a982d8d5
@u.k.metpolice,@U.K.MetPolice,UK Metropolitan Police,London,london,,PoliceDept,,188121,3140002,Policedept,UK Metropolitan Police,,dgm_EO_Mentionee_Int,97ed3a123de41d5ac4ef74b594adb777,dgm_EO_Mentionee_Int__62ac8a149bbebc8ae163d035a982d8d5
@metpoliceuk,@metpoliceuk,UK Metropolitan Police,London,london,,PoliceDept,,188121,3140002,Policedept,UK Metropolitan Police,,dgm_EO_Mentionee_Int,3f26e93bcedd6e4069655b2d76cbf75c,dgm_EO_Mentionee_Int__62ac8a149bbebc8ae163d035a982d8d5
@cityoflondonpolice,@CityofLondonPolice,City of London Police Department,London,london,,PoliceDept,,188121,3140002,Policedept,City of London Police Department,,dgm_EO_Mentionee_Int,b3b691478e8f156325b17f30e5c47ea4,dgm_EO_Mentionee_Int__c13a2296ec78f3633ba90c2ef3ef631e
@citypolice,@CityPolice,City of London Police Department,London,london,,PoliceDept,,188121,3140002,Policedept,City of London Police Department,,dgm_EO_Mentionee_Int,2055ecdf742e2904b8925ad3883b77a9,dgm_EO_Mentionee_Int__c13a2296ec78f3633ba90c2ef3ef631e
@torontopolice,@TorontoPolice,Toronto Police Service,Toronto,toronto,,PoliceDept,,188121,3140002,Policedept,Toronto Police Service,,dgm_EO_Mentionee_Int,4e8421f455082b8839b87b746a0ccfec,dgm_EO_Mentionee_Int__1c2ff0803dc39d4a9a2837428e422325
@torontopd,@TorontoPD,Toronto Police Service,Toronto,toronto,,PoliceDept,,188121,3140002,Policedept,Toronto Police Service,,dgm_EO_Mentionee_Int,374e8cf4b44bcf987378b12e9fd4cf18,dgm_EO_Mentionee_Int__1c2ff0803dc39d4a9a2837428e422325
@ottawapolice,@OttawaPolice,Ottawa Police Service,Ottawa,ottawa,,PoliceDept,,188121,3140002,Policedept,Ottawa Police Service,,dgm_EO_Mentionee_Int,88ca73360dc0200c8a2cc006338603ae,dgm_EO_Mentionee_Int__3b12f7d297a5c664e7e43ef6d277145f
@ottawapd,@OttawaPD,Ottawa Police Service,Ottawa,ottawa,,PoliceDept,,188121,3140002,Policedept,Ottawa Police Service,,dgm_EO_Mentionee_Int,fc9140ba7f6a3abe15ddb3eccf24f37d,dgm_EO_Mentionee_Int__3b12f7d297a5c664e7e43ef6d277145f
@victoriapolice,@VictoriaPolice,Victoria Police,Melbourne,melbourne,,PoliceDept,,188121,3140002,Policedept,Victoria Police,,dgm_EO_Mentionee_Int,08f083a8d37838dc808edb69d1dbb34a,dgm_EO_Mentionee_Int__7f79905c9a74296029d6ca413572d4e5
@victoriapolicesouthernmetroregion,@VictoriaPoliceSouthernMetroRegion,Victoria Police Southern Metro Region Disrict,Melbourne,melbourne,,PoliceDept,,188121,3140002,Policedept,Victoria Police Southern Metro Region Disrict,,dgm_EO_Mentionee_Int,ce4f069965ae9f28d91e164f558a6368,dgm_EO_Mentionee_Int__6f0c356ebc42442ca926d0124a73bfc8
@nswpoliceforce,@NSWPoliceForce,New South Wales Police Force,Sydney,sydney,,PoliceDept,,188121,3140002,Policedept,New South Wales Police Force,,dgm_EO_Mentionee_Int,4f5d6c28d42431f40167430640adddb2,dgm_EO_Mentionee_Int__fbb0ebc0e453510076484bd229abcf6f
@newsouthwalespoliceforce,@NewSouthWalesPoliceForce,New South Wales Police Force,Sydney,sydney,,PoliceDept,,188121,3140002,Policedept,New South Wales Police Force,,dgm_EO_Mentionee_Int,647bd901aed548a385941dbcadd7fad4,dgm_EO_Mentionee_Int__fbb0ebc0e453510076484bd229abcf6f
@nswpolice,@nswpolice,New South Wales Police Force,Sydney,sydney,,PoliceDept,,188121,3140002,Policedept,New South Wales Police Force,,dgm_EO_Mentionee_Int,3f243dd39fb5e4eaed4d2be4bade2194,dgm_EO_Mentionee_Int__fbb0ebc0e453510076484bd229abcf6f
@californiahighwaypatrol,@CaliforniaHighwayPatrol,California Highway Patrol,California,california,,PoliceDept,,188120,3140002,Policedept,California Highway Patrol,,dgm_EO_Mentionee_Int,2c3fcf35c9e1384865bc0a3773d49050,dgm_EO_Mentionee_Int__728c29f73758f06ed948c021904f1d45
@chpalerts,@CHPAlerts,California Highway Patrol,California,california,,PoliceDept,,188120,3140002,Policedept,California Highway Patrol,,dgm_EO_Mentionee_Int,6c2da08ea15b3429255320b1289aa78e,dgm_EO_Mentionee_Int__728c29f73758f06ed948c021904f1d45
@virginiastatepolice,@VirginiaStatePolice,Virginia State Police,Virginia,virginia,,PoliceDept,,188120,3140002,Policedept,Virginia State Police,,dgm_EO_Mentionee_Int,06826c0b4443e985e743462697b8ea7b,dgm_EO_Mentionee_Int__a74857dbee2ff814073d3ecfdb10a704
@vastatepolice,@VAStatePolice,Virginia State Police,Virginia,virginia,,PoliceDept,,188120,3140002,Policedept,Virginia State Police,,dgm_EO_Mentionee_Int,4950736a44bca93eb5551f3a157a96f5,dgm_EO_Mentionee_Int__a74857dbee2ff814073d3ecfdb10a704
@vsppio,@VSPPIO,Virginia State Police,Virginia,virginia,,PoliceDept,,188120,3140002,Policedept,Virginia State Police,,dgm_EO_Mentionee_Int,eaacc761baab61a3e1375e1d4b85bd4c,dgm_EO_Mentionee_Int__a74857dbee2ff814073d3ecfdb10a704
@texasdps,@TexasDPS,Texas Department of Public Safety,Texas,texas,,PoliceDept,,188120,3140002,Policedept,Texas Department of Public Safety,,dgm_EO_Mentionee_Int,17e7784e6000d2b3f8aea6e294f659cf,dgm_EO_Mentionee_Int__603207166a54e7591a83039ce983560f
@txdps,@TxDPS,Texas Department of Public Safety,Texas,texas,,PoliceDept,,188120,3140002,Policedept,Texas Department of Public Safety,,dgm_EO_Mentionee_Int,7e26162157e938635b57089aaa9f2862,dgm_EO_Mentionee_Int__603207166a54e7591a83039ce983560f
@texasdepartmentofpublicsafety,@TexasDepartmentofPublicSafety,Texas Department of Public Safety,Texas,texas,,PoliceDept,,188120,3140002,Policedept,Texas Department of Public Safety,,dgm_EO_Mentionee_Int,aeb855cca3c750d41635db417c729605,dgm_EO_Mentionee_Int__603207166a54e7591a83039ce983560f
@newyorkstatepolice,@NewYorkStatePolice,New York State Police,New York,new york,,PoliceDept,,188120,3140002,Policedept,New York State Police,,dgm_EO_Mentionee_Int,14ace90ad54ed564f74ae33b8f5ca08c,dgm_EO_Mentionee_Int__00ad7441e839f0207f28831e318cbfe3
@nyspolice,@nyspolice,New York State Police,New York,new york,,PoliceDept,,188120,3140002,Policedept,New York State Police,,dgm_EO_Mentionee_Int,1422b920256423d393d69485f188cd78,dgm_EO_Mentionee_Int__00ad7441e839f0207f28831e318cbfe3
@departmentofpublicsafety,@DepartmentofPublicSafety,Arizona Department of Public Safety,Arizona,arizona,,PoliceDept,,188120,3140002,Policedept,Arizona Department of Public Safety,,dgm_EO_Mentionee_Int,84f26d0b69a88559f931932483af1806,dgm_EO_Mentionee_Int__db540cd8e5a6a05b902de9b5baa6ecd3
@arizona_dps,@Arizona_DPS,Arizona Department of Public Safety,Arizona,arizona,,PoliceDept,,188120,3140002,Policedept,Arizona Department of Public Safety,,dgm_EO_Mentionee_Int,dceffa577b688d17aa316d2f864dcfd6,dgm_EO_Mentionee_Int__db540cd8e5a6a05b902de9b5baa6ecd3
@arizonadepartmentofpublicsafety,@ArizonaDepartmentofPublicSafety,Arizona Department of Public Safety,Arizona,arizona,,PoliceDept,,188120,3140002,Policedept,Arizona Department of Public Safety,,dgm_EO_Mentionee_Int,8f6820d8e6c10004775480342d297e36,dgm_EO_Mentionee_Int__db540cd8e5a6a05b902de9b5baa6ecd3
@newjerseystatepolice,@NewJerseyStatePolice,New Jersey State Police,New Jersey,new jersey,,PoliceDept,,188120,3140002,Policedept,New Jersey State Police,,dgm_EO_Mentionee_Int,ac7cbdf5bc9edac2ba980526742dcea7,dgm_EO_Mentionee_Int__7ffa1161d4aa27a8c0738d253840f1d0
@njsp,@NJSP,New Jersey State Police,New Jersey,new jersey,,PoliceDept,,188120,3140002,Policedept,New Jersey State Police,,dgm_EO_Mentionee_Int,02660ae44736366d5d03e12a49c53403,dgm_EO_Mentionee_Int__7ffa1161d4aa27a8c0738d253840f1d0
@ncdps,@NCDPS,North Carolina Department of Public Safety,North Carolina,north carolina,,PoliceDept,,188120,3140002,Policedept,North Carolina Department of Public Safety,,dgm_EO_Mentionee_Int,bc330443edaf209856aff9754b341245,dgm_EO_Mentionee_Int__8b4a7323f51581a9ba3d665f28d2a651
@northcarolinadepartmentofpublicsafety,@NorthCarolinaDepartmentofPublicSafety,North Carolina Department of Public Safety,North Carolina,north carolina,,PoliceDept,,188120,3140002,Policedept,North Carolina Department of Public Safety,,dgm_EO_Mentionee_Int,8fa40104da9010cd3c9a63574063cef1,dgm_EO_Mentionee_Int__8b4a7323f51581a9ba3d665f28d2a651
@ncpublicsafety,@NCPublicSafety,North Carolina Department of Public Safety,North Carolina,north carolina,,PoliceDept,,188120,3140002,Policedept,North Carolina Department of Public Safety,,dgm_EO_Mentionee_Int,58254d6a221028d218ea507ce57fb7f1,dgm_EO_Mentionee_Int__8b4a7323f51581a9ba3d665f28d2a651
