keyword,guid,caption_name,topic_guid,topic_name,concatenated,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
huntingtonnationalbank,bfd6a52584a73a0b3d90c4fd0a81cbb7,Huntington National Bank,214218,Reputation,hashtagContains:HuntingtonNationalBank,Shipping,Huntington National Bank,,lte_hashtag_contains_mapping,45a26fd248859336577dbd6fb5f58877,lte_hashtag_contains_mapping__45a26fd248859336577dbd6fb5f58877
stephensteinour,bfd6a52584a73a0b3d90c4fd0a81cbb7,Huntington National Bank CEO Stephen Steinour,214218,Reputation,hashtagContains:StephenSteinour,News,Huntington National Bank CEO Stephen Steinour,,lte_hashtag_contains_mapping,d4b17c3f1be9c9c6502ad5313d35eeeb,lte_hashtag_contains_mapping__d4b17c3f1be9c9c6502ad5313d35eeeb
madisonsquaregarden,c4d88f8d25c3ae702f66428faa72bf98,Madison Square Garden Companies,214218,Reputation,hashtagContains:MadisonSquareGarden,Organization,Madison Square Garden Companies,,lte_hashtag_contains_mapping,0d012914a2da94959ddcc51cab91c15f,lte_hashtag_contains_mapping__0d012914a2da94959ddcc51cab91c15f
jamesdolan,c4d88f8d25c3ae702f66428faa72bf98,Madison Square Garden Companies CEO James Dolan,214218,Reputation,hashtagContains:JamesDolan,CompanyKeyword,Madison Square Garden Companies CEO James Dolan,,lte_hashtag_contains_mapping,0905676f6dc05f5c1303984b146584ad,lte_hashtag_contains_mapping__0905676f6dc05f5c1303984b146584ad
newyorkandpresbyterianhospital,bd07e804a4c27189c0646e435c68d759,The New York and Presbyterian Hospital,214218,Reputation,hashtagContains:NewYorkandPresbyterianHospital,Refinery,The New York and Presbyterian Hospital,,lte_hashtag_contains_mapping,f4027df53f39a2d0394ea1b463886d64,lte_hashtag_contains_mapping__f4027df53f39a2d0394ea1b463886d64
stevencorwin,bd07e804a4c27189c0646e435c68d759,The New York and Presbyterian Hospital CEO Steven Corwin,214218,Reputation,hashtagContains:StevenCorwin,CompanyKeyword,The New York and Presbyterian Hospital CEO Steven Corwin,,lte_hashtag_contains_mapping,ef8ab68aae2083116bd6b8aeac69d830,lte_hashtag_contains_mapping__ef8ab68aae2083116bd6b8aeac69d830
tripadvisor,61b05c55f5c2708664bda58a68eed318,TripAdvisor,214218,Reputation,hashtagContains:TripAdvisor,Media,TripAdvisor,,lte_hashtag_contains_mapping,d00887917cf4ecf7a02ef188112ff63f,lte_hashtag_contains_mapping__d00887917cf4ecf7a02ef188112ff63f
stephenkaufer,61b05c55f5c2708664bda58a68eed318,TripAdvisor CEO Stephen Kaufer,214218,Reputation,hashtagContains:StephenKaufer,LegislativeCommittee,TripAdvisor CEO Stephen Kaufer,,lte_hashtag_contains_mapping,197e0e2305555b8def43e66bb1202ef3,lte_hashtag_contains_mapping__197e0e2305555b8def43e66bb1202ef3
uberinc,c0f40627427dacd06ff9438863c83be7,Uber,214218,Reputation,hashtagContains:UberInc,IndustryTerm,Uber,,lte_hashtag_contains_mapping,af00a7270cc3dc7b1bfd41fdb533f6e0,lte_hashtag_contains_mapping__af00a7270cc3dc7b1bfd41fdb533f6e0
darakhosrowshahi,c0f40627427dacd06ff9438863c83be7,Uber CEO Dara Khosrowshahi,214218,Reputation,hashtagContains:DaraKhosrowshahi,Consulates,Uber CEO Dara Khosrowshahi,,lte_hashtag_contains_mapping,94701eb42474e54652952c87a8278099,lte_hashtag_contains_mapping__94701eb42474e54652952c87a8278099
ups,9cbf31388531bdcb5e616f7a42f99574,UPS,214218,Reputation,hashtagContains:UPS,Person,UPS,,lte_hashtag_contains_mapping,0e60ac85bc39f1e221d66a048ff164da,lte_hashtag_contains_mapping__0e60ac85bc39f1e221d66a048ff164da
caroltome,9cbf31388531bdcb5e616f7a42f99574,UPS CEO Carol Tome,214218,Reputation,hashtagContains:CarolTome,Keyphrase,UPS CEO Carol Tome,,lte_hashtag_contains_mapping,9007bfde7cfd3bd726e574377eab3bd4,lte_hashtag_contains_mapping__9007bfde7cfd3bd726e574377eab3bd4
verizon,5559b5eea076eae74a93a09af10cd9b7,Verizon,214218,Reputation,hashtagContains:Verizon,Media,Verizon,,lte_hashtag_contains_mapping,9ef23a446a119387586d089c425f2d55,lte_hashtag_contains_mapping__9ef23a446a119387586d089c425f2d55
hansvestberg,5559b5eea076eae74a93a09af10cd9b7,Verizon CEO Hans Vestberg,214218,Reputation,hashtagContains:HansVestberg,IndustryTerm,Verizon CEO Hans Vestberg,,lte_hashtag_contains_mapping,c5921f40d35b85d4e260bbfa2617b84d,lte_hashtag_contains_mapping__c5921f40d35b85d4e260bbfa2617b84d
visausa,acab4e59bb18181324d348ea9feb9ddc,Visa,214218,Reputation,hashtagContains:VisaUSA,Refinery,Visa,,lte_hashtag_contains_mapping,89fc0d6fe12b0e0c1af5c7a0373435a6,lte_hashtag_contains_mapping__89fc0d6fe12b0e0c1af5c7a0373435a6
alfredkelly,acab4e59bb18181324d348ea9feb9ddc,Visa CEO Alfred Kelly,214218,Reputation,hashtagContains:AlfredKelly,Shipping,Visa CEO Alfred Kelly,,lte_hashtag_contains_mapping,cb9da3d9f59bee66c4aa5145a4733dc6,lte_hashtag_contains_mapping__cb9da3d9f59bee66c4aa5145a4733dc6
vodafone,fb7930bf795fb75b9033712a5fcbda7e,Vodafone,214218,Reputation,hashtagContains:Vodafone,Wells,Vodafone,,lte_hashtag_contains_mapping,9fa79a022c25390f258d71886fc68e7d,lte_hashtag_contains_mapping__9fa79a022c25390f258d71886fc68e7d
nickread,fb7930bf795fb75b9033712a5fcbda7e,Vodafone CEO Nick Read,214218,Reputation,hashtagContains:NickRead,LegislativeCommittee,Vodafone CEO Nick Read,,lte_hashtag_contains_mapping,9b1c8df26eaf0fb20747bb952950dfda,lte_hashtag_contains_mapping__9b1c8df26eaf0fb20747bb952950dfda
autozone,a8aab37f3ec4d5cbc37ec5df7b1cb8a8,AutoZone,214218,Reputation,hashtagContains:AutoZone,CompanyKeyword,AutoZone,,lte_hashtag_contains_mapping,a93c760af8cf581763854a3489ffef7b,lte_hashtag_contains_mapping__a93c760af8cf581763854a3489ffef7b
williamrhodes,a8aab37f3ec4d5cbc37ec5df7b1cb8a8,AutoZone CEO William Rhodes,214218,Reputation,hashtagContains:WilliamRhodes,Refinery,AutoZone CEO William Rhodes,,lte_hashtag_contains_mapping,9c6b1b8b80027a4d13afc3316a39a6e8,lte_hashtag_contains_mapping__9c6b1b8b80027a4d13afc3316a39a6e8
disneyparks,"cb1eabf6f10ada8ee69ccf5ad4705cc5,6eef59b51c9224808c07de857d2af840",Disney,214218,Reputation,hashtagContains:DisneyParks,Keyphrase,Disney,,lte_hashtag_contains_mapping,a77450f87def43cbe79f3f494d0c332a,lte_hashtag_contains_mapping__a77450f87def43cbe79f3f494d0c332a
disneyresort,"cb1eabf6f10ada8ee69ccf5ad4705cc5,6eef59b51c9224808c07de857d2af840",Disney,214218,Reputation,hashtagContains:DisneyResort,Media,Disney,,lte_hashtag_contains_mapping,a77450f87def43cbe79f3f494d0c332a,lte_hashtag_contains_mapping__a77450f87def43cbe79f3f494d0c332a
waltdisney,"cb1eabf6f10ada8ee69ccf5ad4705cc5,6eef59b51c9224808c07de857d2af840",Disney,214218,Reputation,hashtagContains:WaltDisney,FTO,Disney,,lte_hashtag_contains_mapping,a77450f87def43cbe79f3f494d0c332a,lte_hashtag_contains_mapping__a77450f87def43cbe79f3f494d0c332a
bobchapek,"cb1eabf6f10ada8ee69ccf5ad4705cc5,6eef59b51c9224808c07de857d2af840",Disney CEO Bob Chapek,214218,Reputation,hashtagContains:BobChapek,CompanyKeyword,Disney CEO Bob Chapek,,lte_hashtag_contains_mapping,fc946b85098f5ba4f001efc5a3a7b673,lte_hashtag_contains_mapping__fc946b85098f5ba4f001efc5a3a7b673
lyft,c9744788bc700f942e4711689d8e3ea0,Lyft,214218,Reputation,hashtagContains:Lyft,AAEntity,Lyft,,lte_hashtag_contains_mapping,6fad50840dd41242695277924e4a6f16,lte_hashtag_contains_mapping__6fad50840dd41242695277924e4a6f16
logangreen,c9744788bc700f942e4711689d8e3ea0,Lyft CEO Logan Green,214218,Reputation,hashtagContains:LoganGreen,ForeignMinister,Lyft CEO Logan Green,,lte_hashtag_contains_mapping,205674bd2c70eac80e031faf48c89e88,lte_hashtag_contains_mapping__205674bd2c70eac80e031faf48c89e88
wellsfargo,d9d5c8ff5b1f43a93a3991d4472355af,Wells Fargo,214218,Reputation,hashtagContains:WellsFargo,Shipping,Wells Fargo,,lte_hashtag_contains_mapping,db9756cc1ba8953cec0b0d95989cfe39,lte_hashtag_contains_mapping__db9756cc1ba8953cec0b0d95989cfe39
charlesscharf,d9d5c8ff5b1f43a93a3991d4472355af,Wells Fargo CEO Charles Scharf,214218,Reputation,hashtagContains:CharlesScharf,Organization,Wells Fargo CEO Charles Scharf,,lte_hashtag_contains_mapping,840b715defa5430f8c8d8e785da02f98,lte_hashtag_contains_mapping__840b715defa5430f8c8d8e785da02f98
westernunion,b04eb4bb20dc1fdf663492c64f24e204,Western Union,214218,Reputation,hashtagContains:WesternUnion,CompanyKeyword,Western Union,,lte_hashtag_contains_mapping,82a19c8382cf3b61e0f12f58489aa002,lte_hashtag_contains_mapping__82a19c8382cf3b61e0f12f58489aa002
hikmetersek,b04eb4bb20dc1fdf663492c64f24e204,Western Union CEO Hikmet Ersek,214218,Reputation,hashtagContains:HikmetErsek,DiplomaticFacilities,Western Union CEO Hikmet Ersek,,lte_hashtag_contains_mapping,01a0dba442a3ad96cd07b6e3035bb78b,lte_hashtag_contains_mapping__01a0dba442a3ad96cd07b6e3035bb78b
westpac,"be092acf3bdd9edb18379fcff13bbb0d,66f3f385b2f3bf76d89d2eaeba5e300c",Westpac,214218,Reputation,hashtagContains:Westpac,Consulates,Westpac,,lte_hashtag_contains_mapping,ce9633ac910f02f2f006f3846106bcc0,lte_hashtag_contains_mapping__ce9633ac910f02f2f006f3846106bcc0
peterking,"be092acf3bdd9edb18379fcff13bbb0d,66f3f385b2f3bf76d89d2eaeba5e300c",Westpac CEO Peter King,214218,Reputation,hashtagContains:PeterKing,LegislativeCommittee,Westpac CEO Peter King,,lte_hashtag_contains_mapping,bbe43a4c577262add27cf532f166819e,lte_hashtag_contains_mapping__bbe43a4c577262add27cf532f166819e
americanairlines,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines,214218,Reputation,hashtagContains:AmericanAirlines,FTO,American Airlines,,lte_hashtag_contains_mapping,74c33d8b1535bdee3549ef38dfd12f62,lte_hashtag_contains_mapping__74c33d8b1535bdee3549ef38dfd12f62
dougparker,4c0cfa29b24e5fb16b526d401bf15d77,American Airlines CEO Doug Parker,214218,Reputation,hashtagContains:DougParker,DiplomaticFacilities,American Airlines CEO Doug Parker,,lte_hashtag_contains_mapping,2579f47285edd357ad8c855ee5676ddd,lte_hashtag_contains_mapping__2579f47285edd357ad8c855ee5676ddd
wework,5f43f664d6054e5b07dac51bcaf40706,WeWork,214218,Reputation,hashtagContains:WeWork,Consulates,WeWork,,lte_hashtag_contains_mapping,ba5ee4ae82c4076719c7a00c1a18e7ac,lte_hashtag_contains_mapping__ba5ee4ae82c4076719c7a00c1a18e7ac
sandeepmathrani,5f43f664d6054e5b07dac51bcaf40706,WeWork CEO Sandeep Mathrani,214218,Reputation,hashtagContains:SandeepMathrani,CompanyKeyword,WeWork CEO Sandeep Mathrani,,lte_hashtag_contains_mapping,e31b9d41054a16a24d00d64a5a531af1,lte_hashtag_contains_mapping__e31b9d41054a16a24d00d64a5a531af1
woodsideenergy,1b2a1bccabfcc7bf71adcbdb34a4ecc2,Woodside Energy,214218,Reputation,hashtagContains:WoodsideEnergy,Wells,Woodside Energy,,lte_hashtag_contains_mapping,43dfdbfd27325bc7ea9a462b6e46296c,lte_hashtag_contains_mapping__43dfdbfd27325bc7ea9a462b6e46296c
petercoleman,1b2a1bccabfcc7bf71adcbdb34a4ecc2,Woodside Energy CEO Peter Coleman,214218,Reputation,hashtagContains:PeterColeman,Legislator,Woodside Energy CEO Peter Coleman,,lte_hashtag_contains_mapping,3f702a8afa75f7db544c3042fbbbbf48,lte_hashtag_contains_mapping__3f702a8afa75f7db544c3042fbbbbf48
michaeldell,172f134c7db3f3afed258f79968ffde0,Dell,214218,Reputation,hashtagContains:MichaelDell,LegislativeCommittee,Dell,,lte_hashtag_contains_mapping,ab2724d10b490217916b1bcc56aef48f,lte_hashtag_contains_mapping__ab2724d10b490217916b1bcc56aef48f
dell,172f134c7db3f3afed258f79968ffde0,Dell,214218,Reputation,hashtagContains:Dell,LegislativeCommittee,Dell,,lte_hashtag_contains_mapping,ab2724d10b490217916b1bcc56aef48f,lte_hashtag_contains_mapping__ab2724d10b490217916b1bcc56aef48f
xcelenergy,7d35331757a145e41208c2275691fd8b,Xcel Energy,214218,Reputation,hashtagContains:XcelEnergy,space,Xcel Energy,,lte_hashtag_contains_mapping,9b8f6bc38750b48b560c33cf56001a41,lte_hashtag_contains_mapping__9b8f6bc38750b48b560c33cf56001a41
benfowke,7d35331757a145e41208c2275691fd8b,Xcel Energy CEO Ben Fowke,214218,Reputation,hashtagContains:BenFowke,Wells,Xcel Energy CEO Ben Fowke,,lte_hashtag_contains_mapping,81487c65e64b447bfccacc3614916424,lte_hashtag_contains_mapping__81487c65e64b447bfccacc3614916424
truist,"d40dbc4bd2cb221b6c8214ade7be1a01,2b6f4cda0b5cac5783edd79bc9596a70,2916b651bbc29138a226e7904de313ff",Truist,214218,Reputation,hashtagContains:Truist,ForeignMinister,Truist,,lte_hashtag_contains_mapping,4fcf947459b92d320e761770e71d46fc,lte_hashtag_contains_mapping__4fcf947459b92d320e761770e71d46fc
kellyking,"d40dbc4bd2cb221b6c8214ade7be1a01,2b6f4cda0b5cac5783edd79bc9596a70,2916b651bbc29138a226e7904de313ff",Truist CEO Kelly King,214218,Reputation,hashtagContains:KellyKing,FTO,Truist CEO Kelly King,,lte_hashtag_contains_mapping,8b86ab27b4823fe3dcef25cc97ec9959,lte_hashtag_contains_mapping__8b86ab27b4823fe3dcef25cc97ec9959
boozallenhamilton,fb39ab5b2d2020ac31120923f8cf5d07,Booz Allen Hamilton,214218,Reputation,hashtagContains:BoozAllenHamilton,News,Booz Allen Hamilton,,lte_hashtag_contains_mapping,00a861641d84876df2b914533ee33a41,lte_hashtag_contains_mapping__00a861641d84876df2b914533ee33a41
horaciorozanski,fb39ab5b2d2020ac31120923f8cf5d07,Booz Allen Hamilton CEO Horacio Rozanski,214218,Reputation,hashtagContains:HoracioRozanski,Shipping,Booz Allen Hamilton CEO Horacio Rozanski,,lte_hashtag_contains_mapping,f01c06bac819da9c7174767a44e1baa4,lte_hashtag_contains_mapping__f01c06bac819da9c7174767a44e1baa4
equinor,180d0f07bea6e793d4e521fb3b247411,Equinor,214218,Reputation,hashtagContains:Equinor,Organization,Equinor,,lte_hashtag_contains_mapping,142c6e03afef743822e44f0fb378533e,lte_hashtag_contains_mapping__142c6e03afef743822e44f0fb378533e
andersopedal,180d0f07bea6e793d4e521fb3b247411,Equinor CEO Anders Opedal,214218,Reputation,hashtagContains:AndersOpedal,Diplomat,Equinor CEO Anders Opedal,,lte_hashtag_contains_mapping,16d14fbe1845810b929af9e68a93f212,lte_hashtag_contains_mapping__16d14fbe1845810b929af9e68a93f212
msccruise,1859ca5b073e6c79fdd7973db99c796d,MSC,214218,Reputation,hashtagContains:MSCCruise,Media,MSC,,lte_hashtag_contains_mapping,d6d3f15d5bf6480c19b6205bc27dccc3,lte_hashtag_contains_mapping__d6d3f15d5bf6480c19b6205bc27dccc3
giannionorato,1859ca5b073e6c79fdd7973db99c796d,MSC CEO Gianni Onorato,214218,Reputation,hashtagContains:GianniOnorato,DiplomaticFacilities,MSC CEO Gianni Onorato,,lte_hashtag_contains_mapping,4b3b25c61e53557fdd5ed470876d4bde,lte_hashtag_contains_mapping__4b3b25c61e53557fdd5ed470876d4bde
pierfrancescovago,1859ca5b073e6c79fdd7973db99c796d,MSC CEO Pierfrancesco Vago,214218,Reputation,hashtagContains:PierfrancescoVago,space,MSC CEO Pierfrancesco Vago,,lte_hashtag_contains_mapping,6f3229205978612668869cc7ba5c7bae,lte_hashtag_contains_mapping__6f3229205978612668869cc7ba5c7bae
nationalfootballleague,e91833d83ab04011777fe55112e50674,NFL,214218,Reputation,hashtagContains:NationalFootballLeague,Legislator,NFL,,lte_hashtag_contains_mapping,18f8abea98013844e3b2112c9d33ffb8,lte_hashtag_contains_mapping__18f8abea98013844e3b2112c9d33ffb8
rogergoodell,e91833d83ab04011777fe55112e50674,NFL Commissioner Roger Goodell,214218,Reputation,hashtagContains:RogerGoodell,Refinery,NFL Commissioner Roger Goodell,,lte_hashtag_contains_mapping,7e0fc761e2d3c0b1b05c5527f185a7ea,lte_hashtag_contains_mapping__7e0fc761e2d3c0b1b05c5527f185a7ea
subway,d233216e6356445c609b2c9d956ee7db,Subway,214218,Reputation,hashtagContains:Subway,Person,Subway,,lte_hashtag_contains_mapping,59e6c9bc4380c7ff71a3cd3eb9515b30,lte_hashtag_contains_mapping__59e6c9bc4380c7ff71a3cd3eb9515b30
johnchidsey,d233216e6356445c609b2c9d956ee7db,Subway CEO John Chidsey,214218,Reputation,hashtagContains:JohnChidsey,Wells,Subway CEO John Chidsey,,lte_hashtag_contains_mapping,4f7fa17d5ddce384a7ff2e396a5ce811,lte_hashtag_contains_mapping__4f7fa17d5ddce384a7ff2e396a5ce811
riteaid,d3d26716193993df62bbc6ddc1422a0f,Rite Aid,214218,Reputation,hashtagContains:RiteAid,Media,Rite Aid,,lte_hashtag_contains_mapping,51483ae28162eafa5add7e260fbe1dae,lte_hashtag_contains_mapping__51483ae28162eafa5add7e260fbe1dae
heywarddonigan,d3d26716193993df62bbc6ddc1422a0f,Rite Aid CEO Heyward Donigan,214218,Reputation,hashtagContains:HeywardDonigan,Organization,Rite Aid CEO Heyward Donigan,,lte_hashtag_contains_mapping,8cf602baa039596f8cf856cfcac03e45,lte_hashtag_contains_mapping__8cf602baa039596f8cf856cfcac03e45
thermofisherscientific,24635fab910d9bab148fdab719b9e8d8,Thermo Fisher Scientific,214218,Reputation,hashtagContains:ThermoFisherScientific,DiplomaticFacilities,Thermo Fisher Scientific,,lte_hashtag_contains_mapping,a029ee19405e2289d1999cc066f0e165,lte_hashtag_contains_mapping__a029ee19405e2289d1999cc066f0e165
marccasper,24635fab910d9bab148fdab719b9e8d8,Thermo Fisher Scientific CEO Marc Casper,214218,Reputation,hashtagContains:MarcCasper,ForeignMinister,Thermo Fisher Scientific CEO Marc Casper,,lte_hashtag_contains_mapping,7f84fbfd2b69c0b2c9bdb7efbb87a254,lte_hashtag_contains_mapping__7f84fbfd2b69c0b2c9bdb7efbb87a254
medtronic,b8f579288955ba089b210daf4bb0b5bb,Medtronic,214218,Reputation,hashtagContains:Medtronic,Diplomat,Medtronic,,lte_hashtag_contains_mapping,ffacc1d1f3b9b1564c40e6ac4a49cd51,lte_hashtag_contains_mapping__ffacc1d1f3b9b1564c40e6ac4a49cd51
geoffreymartha,b8f579288955ba089b210daf4bb0b5bb,Medtronic CEO Geoffrey Martha,214218,Reputation,hashtagContains:GeoffreyMartha,ForeignMinister,Medtronic CEO Geoffrey Martha,,lte_hashtag_contains_mapping,6c67c1b41e67478a5a02ec964812d979,lte_hashtag_contains_mapping__6c67c1b41e67478a5a02ec964812d979
fiscompany,776e4467de3962f89c769e33c77235f9,FIS Company,214218,Reputation,hashtagContains:FISCompany,Diplomat,FIS Company,,lte_hashtag_contains_mapping,3a98cd3a96e1f063aaa0f5daca818096,lte_hashtag_contains_mapping__3a98cd3a96e1f063aaa0f5daca818096
garynorcross,776e4467de3962f89c769e33c77235f9,FIS Company CEO Gary Norcross,214218,Reputation,hashtagContains:GaryNorcross,Media,FIS Company CEO Gary Norcross,,lte_hashtag_contains_mapping,e97652e0ba8c345ed92bd3fc3bb16a1f,lte_hashtag_contains_mapping__e97652e0ba8c345ed92bd3fc3bb16a1f
plannedparenthood,5bd919ada3b1587ca156fc1fc9b8b97a,Planned Parenthood,214218,Reputation,hashtagContains:PlannedParenthood,Pipeline,Planned Parenthood,,lte_hashtag_contains_mapping,ce992da6345c524a22db401bc1a5d69a,lte_hashtag_contains_mapping__ce992da6345c524a22db401bc1a5d69a
alexismcgilljohnson,5bd919ada3b1587ca156fc1fc9b8b97a,Planned Parenthood CEO Alexis McGillJohnson,214218,Reputation,hashtagContains:AlexisMcGillJohnson,Legislator,Planned Parenthood CEO Alexis McGillJohnson,,lte_hashtag_contains_mapping,5f7df4c0110ea0bda7d33455d7d3d2e1,lte_hashtag_contains_mapping__5f7df4c0110ea0bda7d33455d7d3d2e1
zillow,75cbdcea128a2a0a5ffe4b7a889abef9,Zillow,214218,Reputation,hashtagContains:Zillow,Exec,Zillow,,lte_hashtag_contains_mapping,26f8915a28c09be64f13107ee33fc48f,lte_hashtag_contains_mapping__26f8915a28c09be64f13107ee33fc48f
richbarton,75cbdcea128a2a0a5ffe4b7a889abef9,Zillow CEO Rich Barton,214218,Reputation,hashtagContains:RichBarton,IndustryTerm,Zillow CEO Rich Barton,,lte_hashtag_contains_mapping,be171166f29139d4b0d12eb81211741c,lte_hashtag_contains_mapping__be171166f29139d4b0d12eb81211741c
unilever,0b300045ac31a3f38e27dd546289d2ec,Unilever,214218,Reputation,hashtagContains:Unilever,Refinery,Unilever,,lte_hashtag_contains_mapping,79e805dea3870be6bd7f3ecf85520fa7,lte_hashtag_contains_mapping__79e805dea3870be6bd7f3ecf85520fa7
alanjope,0b300045ac31a3f38e27dd546289d2ec,Unilever CEO Alan Jope,214218,Reputation,hashtagContains:AlanJope,FTO,Unilever CEO Alan Jope,,lte_hashtag_contains_mapping,a9298ed77fb00b29feaa074816edfde1,lte_hashtag_contains_mapping__a9298ed77fb00b29feaa074816edfde1
teliacompanyab,d4e3333a416b1445cdea73f9c4de9b66,Telia Company AB,214218,Reputation,hashtagContains:TeliaCompanyAB,FTO,Telia Company AB,,lte_hashtag_contains_mapping,596781c7ebc9b68cf693d5311b4ea6f5,lte_hashtag_contains_mapping__596781c7ebc9b68cf693d5311b4ea6f5
allisonkirkby,d4e3333a416b1445cdea73f9c4de9b66,Telia Company AB CEO Allison Kirkby,214218,Reputation,hashtagContains:AllisonKirkby,space,Telia Company AB CEO Allison Kirkby,,lte_hashtag_contains_mapping,6afc502180f5d5da8829e70fee0dd4c3,lte_hashtag_contains_mapping__6afc502180f5d5da8829e70fee0dd4c3
weyerhaeuser,ae1c699abcd9aa394e346e9bb2c1d470,Weyerhaeuser,214218,Reputation,hashtagContains:Weyerhaeuser,Shipping,Weyerhaeuser,,lte_hashtag_contains_mapping,445b95b36ec9218b61e0474ca590921c,lte_hashtag_contains_mapping__445b95b36ec9218b61e0474ca590921c
devinstockfish,ae1c699abcd9aa394e346e9bb2c1d470,Weyerhaeuser CEO Devin Stockfish,214218,Reputation,hashtagContains:DevinStockfish,CompanyKeyword,Weyerhaeuser CEO Devin Stockfish,,lte_hashtag_contains_mapping,ac5bab4a796c223b4a1ef78f767e8ec4,lte_hashtag_contains_mapping__ac5bab4a796c223b4a1ef78f767e8ec4
