rkeyword,rcaption_name,rlocation,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
министерство обороны перу,Peruvian Defense Ministry,rmoscow,188258,News,Peruvian Defense Ministry,,dgm_russianallmentions,091b2c806b5e7ffaf6eb8dabfd555481,dgm_russianallmentions__091b2c806b5e7ffaf6eb8dabfd555481
минобороны перу,Peruvian Defense Ministry,rmoscow,188258,IndustryTerm,Peruvian Defense Ministry,,dgm_russianallmentions,091b2c806b5e7ffaf6eb8dabfd555481,dgm_russianallmentions__091b2c806b5e7ffaf6eb8dabfd555481
министерство обороны португалии,Portuguese Defense Ministry,rmoscow,188258,Pipeline,Portuguese Defense Ministry,,dgm_russianallmentions,de58c62d437be4bccdee8ff7f0ac7a19,dgm_russianallmentions__de58c62d437be4bccdee8ff7f0ac7a19
минобороны португалии,Portuguese Defense Ministry,rmoscow,188258,CompanyKeyword,Portuguese Defense Ministry,,dgm_russianallmentions,de58c62d437be4bccdee8ff7f0ac7a19,dgm_russianallmentions__de58c62d437be4bccdee8ff7f0ac7a19
министерство обороны катара,Qatari Defense Ministry,rmoscow,188258,CompanyKeyword,Qatari Defense Ministry,,dgm_russianallmentions,95795dd47c6d4b5e15f5fc9ee7b105be,dgm_russianallmentions__95795dd47c6d4b5e15f5fc9ee7b105be
минобороны катара,Qatari Defense Ministry,rmoscow,188258,Shipping,Qatari Defense Ministry,,dgm_russianallmentions,95795dd47c6d4b5e15f5fc9ee7b105be,dgm_russianallmentions__95795dd47c6d4b5e15f5fc9ee7b105be
министерство обороны и авиации саудовской аравии,Saudi Defense Ministry,rmoscow,188258,AAEntity,Saudi Defense Ministry,,dgm_russianallmentions,c55b8dbc8620046a450ee619c9306eea,dgm_russianallmentions__c55b8dbc8620046a450ee619c9306eea
министерство обороны саудовской аравии,Saudi Defense Ministry,rmoscow,188258,Person,Saudi Defense Ministry,,dgm_russianallmentions,c55b8dbc8620046a450ee619c9306eea,dgm_russianallmentions__c55b8dbc8620046a450ee619c9306eea
минобороны саудовской аравии,Saudi Defense Ministry,rmoscow,188258,ForeignMinistry,Saudi Defense Ministry,,dgm_russianallmentions,c55b8dbc8620046a450ee619c9306eea,dgm_russianallmentions__c55b8dbc8620046a450ee619c9306eea
министерство обороны сербии,Serbian Defense Ministry,rmoscow,188258,LegislativeCommittee,Serbian Defense Ministry,,dgm_russianallmentions,f5ae2eebf44a47f587665d8c198c69f1,dgm_russianallmentions__f5ae2eebf44a47f587665d8c198c69f1
минобороны сербии,Serbian Defense Ministry,rmoscow,188258,Person,Serbian Defense Ministry,,dgm_russianallmentions,f5ae2eebf44a47f587665d8c198c69f1,dgm_russianallmentions__f5ae2eebf44a47f587665d8c198c69f1
министерство обороны словакии,Slovak Defense Ministry,rmoscow,188258,CompanyKeyword,Slovak Defense Ministry,,dgm_russianallmentions,4924e9dce17179078da1df6a8c68ab13,dgm_russianallmentions__4924e9dce17179078da1df6a8c68ab13
минобороны словакии,Slovak Defense Ministry,rmoscow,188258,CompanyKeyword,Slovak Defense Ministry,,dgm_russianallmentions,4924e9dce17179078da1df6a8c68ab13,dgm_russianallmentions__4924e9dce17179078da1df6a8c68ab13
министерство обороны словении,Slovenian Defense Ministry,rmoscow,188258,Diplomat,Slovenian Defense Ministry,,dgm_russianallmentions,93ffac8fbb4aafb3cbba5255e1035821,dgm_russianallmentions__93ffac8fbb4aafb3cbba5255e1035821
минобороны словении,Slovenian Defense Ministry,rmoscow,188258,Wells,Slovenian Defense Ministry,,dgm_russianallmentions,93ffac8fbb4aafb3cbba5255e1035821,dgm_russianallmentions__93ffac8fbb4aafb3cbba5255e1035821
министерство обороны южной кореи,South Korean Defense Ministry,rmoscow,188258,News,South Korean Defense Ministry,,dgm_russianallmentions,634bd8acc14ee954dbf1d45a42b1b57a,dgm_russianallmentions__634bd8acc14ee954dbf1d45a42b1b57a
минобороны южной кореи,South Korean Defense Ministry,rmoscow,188258,Consulates,South Korean Defense Ministry,,dgm_russianallmentions,634bd8acc14ee954dbf1d45a42b1b57a,dgm_russianallmentions__634bd8acc14ee954dbf1d45a42b1b57a
министерство обороны испании,Spanish Defense Ministry,rmoscow,188258,ForeignMinister,Spanish Defense Ministry,,dgm_russianallmentions,37087ef21c6e49d0968e6e417dfb5e94,dgm_russianallmentions__37087ef21c6e49d0968e6e417dfb5e94
минобороны испании,Spanish Defense Ministry,rmoscow,188258,Person,Spanish Defense Ministry,,dgm_russianallmentions,37087ef21c6e49d0968e6e417dfb5e94,dgm_russianallmentions__37087ef21c6e49d0968e6e417dfb5e94
министерство обороны швеции,Swedish Defense Ministry,rmoscow,188258,Person,Swedish Defense Ministry,,dgm_russianallmentions,a22bc6df7587d6bef27bfcbe3eda1f87,dgm_russianallmentions__a22bc6df7587d6bef27bfcbe3eda1f87
минобороны швеции,Swedish Defense Ministry,rmoscow,188258,News,Swedish Defense Ministry,,dgm_russianallmentions,a22bc6df7587d6bef27bfcbe3eda1f87,dgm_russianallmentions__a22bc6df7587d6bef27bfcbe3eda1f87
министерство обороны швейцарии,Swiss Defense Department,rmoscow,188258,ForeignMinister,Swiss Defense Department,,dgm_russianallmentions,813d08f3041ee4135aafa931c05594d6,dgm_russianallmentions__813d08f3041ee4135aafa931c05594d6
минобороны швейцарии,Swiss Defense Department,rmoscow,188258,FTO,Swiss Defense Department,,dgm_russianallmentions,813d08f3041ee4135aafa931c05594d6,dgm_russianallmentions__813d08f3041ee4135aafa931c05594d6
министерство обороны сирии,Syrian Defense Ministry,rmoscow,188258,ForeignMinister,Syrian Defense Ministry,,dgm_russianallmentions,922add15cc3494cdeca9eb6ed34bfb0a,dgm_russianallmentions__922add15cc3494cdeca9eb6ed34bfb0a
минобороны сирии,Syrian Defense Ministry,rmoscow,188258,ForeignMinistry,Syrian Defense Ministry,,dgm_russianallmentions,922add15cc3494cdeca9eb6ed34bfb0a,dgm_russianallmentions__922add15cc3494cdeca9eb6ed34bfb0a
министерство обороны турции,Turkish Defense Ministry,rmoscow,188258,IndustryTerm,Turkish Defense Ministry,,dgm_russianallmentions,7612d7b24b366a8e2554c2f90a2c1b50,dgm_russianallmentions__7612d7b24b366a8e2554c2f90a2c1b50
минобороны турции,Turkish Defense Ministry,rmoscow,188258,Consulates,Turkish Defense Ministry,,dgm_russianallmentions,7612d7b24b366a8e2554c2f90a2c1b50,dgm_russianallmentions__7612d7b24b366a8e2554c2f90a2c1b50
министерство обороны украины,Ukrainian Defense Ministry,rmoscow,188258,ForeignMinistry,Ukrainian Defense Ministry,,dgm_russianallmentions,1c9d44152077df4371aea8d641477de6,dgm_russianallmentions__1c9d44152077df4371aea8d641477de6
минобороны украины,Ukrainian Defense Ministry,rmoscow,188258,Exec,Ukrainian Defense Ministry,,dgm_russianallmentions,1c9d44152077df4371aea8d641477de6,dgm_russianallmentions__1c9d44152077df4371aea8d641477de6
министерство обороны оаэ,UAE Defense Ministry,rmoscow,188258,Shipping,UAE Defense Ministry,,dgm_russianallmentions,5821718e88f74758e5a1b744e7379397,dgm_russianallmentions__5821718e88f74758e5a1b744e7379397
минобороны оаэ,UAE Defense Ministry,rmoscow,188258,Refinery,UAE Defense Ministry,,dgm_russianallmentions,5821718e88f74758e5a1b744e7379397,dgm_russianallmentions__5821718e88f74758e5a1b744e7379397
министерство национальной обороны уругвая,Uruguayan National Defense Ministry,rmoscow,188258,ForeignMinister,Uruguayan National Defense Ministry,,dgm_russianallmentions,de2d2f59aa875587fc2512d0a02c9ee2,dgm_russianallmentions__de2d2f59aa875587fc2512d0a02c9ee2
министерство обороны уругвая,Uruguayan National Defense Ministry,rmoscow,188258,Organization,Uruguayan National Defense Ministry,,dgm_russianallmentions,de2d2f59aa875587fc2512d0a02c9ee2,dgm_russianallmentions__de2d2f59aa875587fc2512d0a02c9ee2
минобороны уругвая,Uruguayan National Defense Ministry,rmoscow,188258,Person,Uruguayan National Defense Ministry,,dgm_russianallmentions,de2d2f59aa875587fc2512d0a02c9ee2,dgm_russianallmentions__de2d2f59aa875587fc2512d0a02c9ee2
министерство обороны венесуэлы,Venezuelan Defense MInistry,rmoscow,188258,Keyphrase,Venezuelan Defense MInistry,,dgm_russianallmentions,686c4953109e0d034f3da47a7ad5d58d,dgm_russianallmentions__686c4953109e0d034f3da47a7ad5d58d
минобороны венесуэлы,Venezuelan Defense MInistry,rmoscow,188258,space,Venezuelan Defense MInistry,,dgm_russianallmentions,686c4953109e0d034f3da47a7ad5d58d,dgm_russianallmentions__686c4953109e0d034f3da47a7ad5d58d
министр обороны австралии даттон,Australian Defence Minister Dutton,rmoscow,188258,LegislativeCommittee,Australian Defence Minister Dutton,,dgm_russianallmentions,3d7984582a098d5c153ca46654c54929,dgm_russianallmentions__3d7984582a098d5c153ca46654c54929
министра обороны австралии даттона,Australian Defence Minister Dutton,rmoscow,188258,Person,Australian Defence Minister Dutton,,dgm_russianallmentions,3d7984582a098d5c153ca46654c54929,dgm_russianallmentions__3d7984582a098d5c153ca46654c54929
министром обороны австралии даттоном,Australian Defence Minister Dutton,rmoscow,188258,Organization,Australian Defence Minister Dutton,,dgm_russianallmentions,3d7984582a098d5c153ca46654c54929,dgm_russianallmentions__3d7984582a098d5c153ca46654c54929
министру обороны австралии даттону,Australian Defence Minister Dutton,rmoscow,188258,Pipeline,Australian Defence Minister Dutton,,dgm_russianallmentions,3d7984582a098d5c153ca46654c54929,dgm_russianallmentions__3d7984582a098d5c153ca46654c54929
министр обороны австрии таннер,Austrian Defense Minister Tanner,rmoscow,188258,AAEntity,Austrian Defense Minister Tanner,,dgm_russianallmentions,76d503328614bdb3a31487413a861845,dgm_russianallmentions__76d503328614bdb3a31487413a861845
министра обороны австрии таннера,Austrian Defense Minister Tanner,rmoscow,188258,CompanyKeyword,Austrian Defense Minister Tanner,,dgm_russianallmentions,76d503328614bdb3a31487413a861845,dgm_russianallmentions__76d503328614bdb3a31487413a861845
министром обороны австрии таннером,Austrian Defense Minister Tanner,rmoscow,188258,Person,Austrian Defense Minister Tanner,,dgm_russianallmentions,76d503328614bdb3a31487413a861845,dgm_russianallmentions__76d503328614bdb3a31487413a861845
министру обороны австрии таннеру,Austrian Defense Minister Tanner,rmoscow,188258,ForeignMinister,Austrian Defense Minister Tanner,,dgm_russianallmentions,76d503328614bdb3a31487413a861845,dgm_russianallmentions__76d503328614bdb3a31487413a861845
министр обороны бельгии дедондер,Belgian Defense Minister Dedonder,rmoscow,188258,Refinery,Belgian Defense Minister Dedonder,,dgm_russianallmentions,e867b57d814aefd65d05cc4b31ee841a,dgm_russianallmentions__e867b57d814aefd65d05cc4b31ee841a
министра обороны бельгии дедондера,Belgian Defense Minister Dedonder,rmoscow,188258,DiplomaticFacilities,Belgian Defense Minister Dedonder,,dgm_russianallmentions,e867b57d814aefd65d05cc4b31ee841a,dgm_russianallmentions__e867b57d814aefd65d05cc4b31ee841a
министром обороны бельгии дедондером,Belgian Defense Minister Dedonder,rmoscow,188258,Pipeline,Belgian Defense Minister Dedonder,,dgm_russianallmentions,e867b57d814aefd65d05cc4b31ee841a,dgm_russianallmentions__e867b57d814aefd65d05cc4b31ee841a
министру обороны бельгии дедондеру,Belgian Defense Minister Dedonder,rmoscow,188258,FTO,Belgian Defense Minister Dedonder,,dgm_russianallmentions,e867b57d814aefd65d05cc4b31ee841a,dgm_russianallmentions__e867b57d814aefd65d05cc4b31ee841a
султан брунея хассанал болкия,Bruneian Sultan Hassanal Bolkiah,rmoscow,188258,Refinery,Bruneian Sultan Hassanal Bolkiah,,dgm_russianallmentions,fca4d0016552db44dea35cdacbefeee6,dgm_russianallmentions__fca4d0016552db44dea35cdacbefeee6
султана брунея хассанала болкиаха,Bruneian Sultan Hassanal Bolkiah,rmoscow,188258,Organization,Bruneian Sultan Hassanal Bolkiah,,dgm_russianallmentions,fca4d0016552db44dea35cdacbefeee6,dgm_russianallmentions__fca4d0016552db44dea35cdacbefeee6
султаном брунея хассаналом болкиахом,Bruneian Sultan Hassanal Bolkiah,rmoscow,188258,Pipeline,Bruneian Sultan Hassanal Bolkiah,,dgm_russianallmentions,fca4d0016552db44dea35cdacbefeee6,dgm_russianallmentions__fca4d0016552db44dea35cdacbefeee6
султану брунея хассаналу болкиаху,Bruneian Sultan Hassanal Bolkiah,rmoscow,188258,Wells,Bruneian Sultan Hassanal Bolkiah,,dgm_russianallmentions,fca4d0016552db44dea35cdacbefeee6,dgm_russianallmentions__fca4d0016552db44dea35cdacbefeee6
министр обороны канады саджан,Canadian Defence Minister Sajjan,rmoscow,188258,Consulates,Canadian Defence Minister Sajjan,,dgm_russianallmentions,a3fac2736a38bd94d65c9de410812c36,dgm_russianallmentions__a3fac2736a38bd94d65c9de410812c36
министра обороны канады саджана,Canadian Defence Minister Sajjan,rmoscow,188258,FTO,Canadian Defence Minister Sajjan,,dgm_russianallmentions,a3fac2736a38bd94d65c9de410812c36,dgm_russianallmentions__a3fac2736a38bd94d65c9de410812c36
министром обороны канады саджаном,Canadian Defence Minister Sajjan,rmoscow,188258,IndustryTerm,Canadian Defence Minister Sajjan,,dgm_russianallmentions,a3fac2736a38bd94d65c9de410812c36,dgm_russianallmentions__a3fac2736a38bd94d65c9de410812c36
министру обороны канады саджану,Canadian Defence Minister Sajjan,rmoscow,188258,Wells,Canadian Defence Minister Sajjan,,dgm_russianallmentions,a3fac2736a38bd94d65c9de410812c36,dgm_russianallmentions__a3fac2736a38bd94d65c9de410812c36
министр обороны центральноафриканской республики койяра,Central African Republic Defense Minister Koyara,rmoscow,188258,Pipeline,Central African Republic Defense Minister Koyara,,dgm_russianallmentions,ba52092d26b473457e3863c063a47c4e,dgm_russianallmentions__ba52092d26b473457e3863c063a47c4e
министра обороны центральноафриканской республики койяры,Central African Republic Defense Minister Koyara,rmoscow,188258,AAEntity,Central African Republic Defense Minister Koyara,,dgm_russianallmentions,ba52092d26b473457e3863c063a47c4e,dgm_russianallmentions__ba52092d26b473457e3863c063a47c4e
министром обороны центральноафриканской республики коярой,Central African Republic Defense Minister Koyara,rmoscow,188258,Pipeline,Central African Republic Defense Minister Koyara,,dgm_russianallmentions,ba52092d26b473457e3863c063a47c4e,dgm_russianallmentions__ba52092d26b473457e3863c063a47c4e
министру обороны центральноафриканской республики кояре,Central African Republic Defense Minister Koyara,rmoscow,188258,Shipping,Central African Republic Defense Minister Koyara,,dgm_russianallmentions,ba52092d26b473457e3863c063a47c4e,dgm_russianallmentions__ba52092d26b473457e3863c063a47c4e
министр обороны цар койяра,Central African Republic Defense Minister Koyara,rmoscow,188258,Diplomat,Central African Republic Defense Minister Koyara,,dgm_russianallmentions,ba52092d26b473457e3863c063a47c4e,dgm_russianallmentions__ba52092d26b473457e3863c063a47c4e
министра обороны цар койяры,Central African Republic Defense Minister Koyara,rmoscow,188258,Wells,Central African Republic Defense Minister Koyara,,dgm_russianallmentions,ba52092d26b473457e3863c063a47c4e,dgm_russianallmentions__ba52092d26b473457e3863c063a47c4e
