german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
b57,"B57 in Monchengladbach, Germany",51.1888461,6.4196309,1,,,,AAEntity,"B57 in Monchengladbach, Germany",,german_fires_monchengladbach_locations,45609f81e2fe0544cdd2e6c0108909cf,german_fires_monchengladbach_locations__556b2be2dd06b1179504da3506c06ef3
b230,"B230 in Monchengladbach, Germany",51.1807365,6.4400607,1,,,,Diplomat,"B230 in Monchengladbach, Germany",,german_fires_monchengladbach_locations,60d16b864a843bc987b0a8a601881e5a,german_fires_monchengladbach_locations__8ff3c9952af76dc417ec10f7a7a29301
b59,"B59 in Monchengladbach, Germany",51.1807365,6.4400607,1,,,,Organization,"B59 in Monchengladbach, Germany",,german_fires_monchengladbach_locations,105a39073ad0081ed38dac239bb5f610,german_fires_monchengladbach_locations__49fb775517f1fdfe53c891338e65a650
a61,"A61 in Monchengladbach, Germany",51.1747823,6.4051683,1,,,,LegislativeCommittee,"A61 in Monchengladbach, Germany",,german_fires_monchengladbach_locations,3369eb0f7b89d83f67c0eaacbe100892,german_fires_monchengladbach_locations__32edc8cfa9ecbfe689061ceb20fffcb4
a52,"A52 in Monchengladbach, Germany",51.2231521,6.4279288,1,,,,space,"A52 in Monchengladbach, Germany",,german_fires_monchengladbach_locations,5554411daa27b702ee79a2d5cbeed833,german_fires_monchengladbach_locations__16fc25c69df1835e527cfbcc5712cde7
am schlagbaum,"Am Schlagbaum in Monchengladbach, Germany",51.12944,6.3212991,1,,,,Diplomat,"Am Schlagbaum in Monchengladbach, Germany",,german_fires_monchengladbach_locations,fa036d14fefb1a74cfd685117bb407ee,german_fires_monchengladbach_locations__90f0be4e30a369c53a4eacf33b3dcb32
anna-schiller-stiege,"Anna-Schiller-Stiege in Monchengladbach, Germany",51.193603,6.4291968,1,,,,LegislativeCommittee,"Anna-Schiller-Stiege in Monchengladbach, Germany",,german_fires_monchengladbach_locations,d110f8fce441d37c75835bac55b32723,german_fires_monchengladbach_locations__ba9a624f6586c7586aa0b7778c46a0e9
aretzplatzke,"Aretzplatzke in Monchengladbach, Germany",51.1745698,6.3855055,1,,,,Legislator,"Aretzplatzke in Monchengladbach, Germany",,german_fires_monchengladbach_locations,ca9af0f9f7daaeee9b15bf36c108b594,german_fires_monchengladbach_locations__513491e15ef06bbbceccff2c538648f6
belgrader str.,"Belgrader Strasse in Monchengladbach, Germany",51.1793753,6.3940947,1,,,,CompanyKeyword,"Belgrader Strasse in Monchengladbach, Germany",,german_fires_monchengladbach_locations,a5d1e8f8cc0fce56edb2eeb0ab73f129,german_fires_monchengladbach_locations__62637d48e0d0010c7779e3e5e7dcd23d
beller busch,"Beller Busch in Monchengladbach, Germany",51.145265,6.4521804,1,,,,Pipeline,"Beller Busch in Monchengladbach, Germany",,german_fires_monchengladbach_locations,b5bbe1ae8dbd544db5b2fda13f218f72,german_fires_monchengladbach_locations__33b43062d398e150dd7bfd62d85d205e
beller feld,"Beller Feld in Monchengladbach, Germany",51.1456545,6.458218,1,,,,LegislativeCommittee,"Beller Feld in Monchengladbach, Germany",,german_fires_monchengladbach_locations,22155c959508f439cb95f6446fe36390,german_fires_monchengladbach_locations__3bc7596610b74d8e23c6dda205e3aa8b
