handle,caption_name,location_lower,exclude_groups,include_groups,entity_type,location,lat,long,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
moai_somalia,Somalian agriculture ministry,somalia,somalia;country;stateprovince,,agriculture ministry,Somalia,5.152149,46.199616,AgricultureMinistry,Somalian agriculture ministry,,noneng_dgm_agr_mentioner_government,66315a30988f41b9a4375c516036d69f,noneng_dgm_agr_mentioner_government__66315a30988f41b9a4375c516036d69f
alimentacion_es,Spanish agriculture ministry,spain,spain;country;stateprovince,,agriculture ministry,Spain,40.463667,-3.74922,AgricultureMinistry,Spanish agriculture ministry,,noneng_dgm_agr_mentioner_government,b08cdbd567e20938f0e6e4256d1fb019,noneng_dgm_agr_mentioner_government__b08cdbd567e20938f0e6e4256d1fb019
ministryofagric,Sri Lankan agriculture ministry,sri lanka,sri lanka;country;stateprovince,,agriculture ministry,Sri Lanka,7.873054,80.771797,AgricultureMinistry,Sri Lankan agriculture ministry,,noneng_dgm_agr_mentioner_government,0ddf5556bf043a54d1390bafaa3fcc98,noneng_dgm_agr_mentioner_government__0ddf5556bf043a54d1390bafaa3fcc98
ministryagri_sd,Sudanese agriculture ministry,sudan,sudan;country;stateprovince,,agriculture ministry,Sudan,12.862807,30.217636,AgricultureMinistry,Sudanese agriculture ministry,,noneng_dgm_agr_mentioner_government,b080831e8455d46467efeb6b4c673eea,noneng_dgm_agr_mentioner_government__b080831e8455d46467efeb6b4c673eea
chblw,Swiss Federal Office for Agriculture,switzerland,switzerland;country;stateprovince,,agriculture ministry,Switzerland,46.818188,8.227512,AgricultureMinistry,Swiss Federal Office for Agriculture,,noneng_dgm_agr_mentioner_government,c07c24d52f22f62bee3dc5e3bccbb0c3,noneng_dgm_agr_mentioner_government__c07c24d52f22f62bee3dc5e3bccbb0c3
tzagriculture,Tanzanian agriculture ministry,tanzania,tanzania;country;stateprovince,,agriculture ministry,Tanzania,-6.369028,34.888822,AgricultureMinistry,Tanzanian agriculture ministry,,noneng_dgm_agr_mentioner_government,f4f5a5c8100f53a539b6fdd0a27ae985,noneng_dgm_agr_mentioner_government__f4f5a5c8100f53a539b6fdd0a27ae985
moacthailand,Thai agriculture ministry,thailand,thailand;country;stateprovince,,agriculture ministry,Thailand,15.870032,100.992541,AgricultureMinistry,Thai agriculture ministry,,noneng_dgm_agr_mentioner_government,0069a2a4c2546f75a00bbeeab4fadde6,noneng_dgm_agr_mentioner_government__0069a2a4c2546f75a00bbeeab4fadde6
agriculturetg,Togolese agriculture ministry,togo,togo;country;stateprovince,,agriculture ministry,Togo,8.619543,0.824782,AgricultureMinistry,Togolese agriculture ministry,,noneng_dgm_agr_mentioner_government,fc971578b4dfd20c115bf59ea5c05e3a,noneng_dgm_agr_mentioner_government__fc971578b4dfd20c115bf59ea5c05e3a
ministryapk,Ukrainian agriculture ministry,ukraine,ukraine;country;stateprovince,,agriculture ministry,Ukraine,48.379433,31.1655799,AgricultureMinistry,Ukrainian agriculture ministry,,noneng_dgm_agr_mentioner_government,d29cfb644e801a1e6210cc20a8f5be84,noneng_dgm_agr_mentioner_government__d29cfb644e801a1e6210cc20a8f5be84
mgapuruguay,Uruguayan agriculture ministry,uruguay,uruguay;country;stateprovince,,agriculture ministry,Uruguay,-32.522779,-55.765835,AgricultureMinistry,Uruguayan agriculture ministry,,noneng_dgm_agr_mentioner_government,2c58d5465b68d7e5e05f59b9af070d2e,noneng_dgm_agr_mentioner_government__2c58d5465b68d7e5e05f59b9af070d2e
minagriculturav,Venezuelan agriculture ministry,venezuela,venezuela;country;stateprovince,,agriculture ministry,Venezuela,6.42375,-66.58973,AgricultureMinistry,Venezuelan agriculture ministry,,noneng_dgm_agr_mentioner_government,8d87f3f514401b9cde2dafc04c8adaa5,noneng_dgm_agr_mentioner_government__8d87f3f514401b9cde2dafc04c8adaa5
lebasterra,Argentinian agriculture minister,argentina,argentina;country;stateprovince,,agriculture minister,Argentina,-38.416097,-63.616672,AgricultureMinister,Argentinian agriculture minister,,noneng_dgm_agr_mentioner_government,fc73f40a3c6698b1374699b9ffa96c98,noneng_dgm_agr_mentioner_government__fc73f40a3c6698b1374699b9ffa96c98
