german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
allen,"Allen in Hamm, Germany",51.6018727,7.8743234,2,"Hamm, Germany",51.67400281,7.815459482,,,,,Pipeline,"Allen in Hamm, Germany",,german_fires_hamm_locations,2344412c64cdfa4f54a95a8cc427a492,german_fires_hamm_locations__2344412c64cdfa4f54a95a8cc427a492
berge,"Berge in Hamm, Germany",51.65031,7.829145,2,,,,,,,,IndustryTerm,"Berge in Hamm, Germany",,german_fires_hamm_locations,15a25092bce62b9aa4674f1beddca713,german_fires_hamm_locations__15a25092bce62b9aa4674f1beddca713
bockum-hovel,"Bockum-Hovel in Hamm, Germany",51.6949146,7.731774,2,,,,,,,ss,Wells,"Bockum-Hovel in Hamm, Germany",,german_fires_hamm_locations,77f0e6951a0764d6139efdb036e8dd5c,german_fires_hamm_locations__77f0e6951a0764d6139efdb036e8dd5c
braam-ostwennemar,"Braam-Ostwennemar in Hamm, Germany",51.675379,7.875444,2,,,,,,,u,LegislativeCommittee,"Braam-Ostwennemar in Hamm, Germany",,german_fires_hamm_locations,bb787038172a5e0361cc2021b81e4d92,german_fires_hamm_locations__bb787038172a5e0361cc2021b81e4d92
daberg,"Daberg in Hamm, Germany",51.66894,7.77082,2,,,,,,,a,Organization,"Daberg in Hamm, Germany",,german_fires_hamm_locations,ba357c3ac5d19a35e1dedfb4e6f098ce,german_fires_hamm_locations__ba357c3ac5d19a35e1dedfb4e6f098ce
freiske,"Freiske in Hamm, Germany",51.6184731,7.822921,2,,,,,,,o,Diplomat,"Freiske in Hamm, Germany",,german_fires_hamm_locations,2069a4a1241806478b80194a8529e1e1,german_fires_hamm_locations__2069a4a1241806478b80194a8529e1e1
frielinghausen,"Frielinghausen in Hamm, Germany",51.6631,7.939126,2,,,,,,,,Wells,"Frielinghausen in Hamm, Germany",,german_fires_hamm_locations,9e96053591aedf3e6ff03c9e1d706fb3,german_fires_hamm_locations__9e96053591aedf3e6ff03c9e1d706fb3
haaren,"Haaren in Hamm, Germany",51.6922343,7.9174856,2,,,,,,,,Diplomat,"Haaren in Hamm, Germany",,german_fires_hamm_locations,85163030b96e8ac660cd986546539ad7,german_fires_hamm_locations__85163030b96e8ac660cd986546539ad7
hamm-mitte,"Hamm-Mitte in Hamm, Germany",53.5507906,10.0658968,2,,,,,,,,Shipping,"Hamm-Mitte in Hamm, Germany",,german_fires_hamm_locations,028edb3eee74642e53b1d6ddd2745306,german_fires_hamm_locations__028edb3eee74642e53b1d6ddd2745306
hamm-norden,"Hamm-Norden in Hamm, Germany",53.5596704,10.0578654,2,,,,,,,,Person,"Hamm-Norden in Hamm, Germany",,german_fires_hamm_locations,bd94260ed5c859266dd153c9d57612e7,german_fires_hamm_locations__bd94260ed5c859266dd153c9d57612e7
hamm-osten,"Hamm-Osten in Hamm, Germany",51.6841991,7.8217417,2,,,,,,,,Media,"Hamm-Osten in Hamm, Germany",,german_fires_hamm_locations,160254a86b23ec507c978e45d8eb6f60,german_fires_hamm_locations__160254a86b23ec507c978e45d8eb6f60
hamm-westen,"Hamm-Westen in Hamm, Germany",51.6666018,7.7904909,2,,,,,,,,Legislator,"Hamm-Westen in Hamm, Germany",,german_fires_hamm_locations,70d632f4bb3fca506b3c52f55951dd35,german_fires_hamm_locations__70d632f4bb3fca506b3c52f55951dd35
heessen,"Heessen in Hamm, Germany",51.690813,7.8093353,2,,,,,,,,Exec,"Heessen in Hamm, Germany",,german_fires_hamm_locations,9b42593aca58651e3cc026801f54d93e,german_fires_hamm_locations__9b42593aca58651e3cc026801f54d93e
herringen,"Herringen in Hamm, Germany",51.6614236,7.7410777,2,,,,,,,,CompanyKeyword,"Herringen in Hamm, Germany",,german_fires_hamm_locations,72c369f49ad2c3183eb6432c90ec6ac2,german_fires_hamm_locations__72c369f49ad2c3183eb6432c90ec6ac2
lerche,"Lerche in Hamm, Germany",51.622776,7.707513,2,,,,,,,,Keyphrase,"Lerche in Hamm, Germany",,german_fires_hamm_locations,728baee2b876d62246307f132bea2be4,german_fires_hamm_locations__728baee2b876d62246307f132bea2be4
lohauserholz,"Lohauserholz in Hamm, Germany",51.6526886,7.8027748,2,,,,,,,,Person,"Lohauserholz in Hamm, Germany",,german_fires_hamm_locations,7d31c1ca4f6701e6b30cdaf232918189,german_fires_hamm_locations__7d31c1ca4f6701e6b30cdaf232918189
mark,"Mark in Hamm, Germany",51.6758714,7.875162,2,,,,,,,,Pipeline,"Mark in Hamm, Germany",,german_fires_hamm_locations,f80d9ff041a6b0c8b6d64cf9bd0a4be8,german_fires_hamm_locations__f80d9ff041a6b0c8b6d64cf9bd0a4be8
osterflierich,"Osterflierich in Hamm, Germany",51.6332685,7.8554432,2,,,,,,,,AAEntity,"Osterflierich in Hamm, Germany",,german_fires_hamm_locations,c3a3c822bfc9dbca34c015f0c5d9aea0,german_fires_hamm_locations__c3a3c822bfc9dbca34c015f0c5d9aea0
osttunnen,"Osttunnen in Hamm, Germany",51.6465788,7.8840413,2,,,,,,,,Wells,"Osttunnen in Hamm, Germany",,german_fires_hamm_locations,13e4cfb6a4ad95fbf62ebad3ae50322b,german_fires_hamm_locations__13e4cfb6a4ad95fbf62ebad3ae50322b
pelkum,"Pelkum in Hamm, Germany",51.6399839,7.7547714,2,,,,,,,,Legislator,"Pelkum in Hamm, Germany",,german_fires_hamm_locations,18282d31801f35cc7dc73e27b88a1b33,german_fires_hamm_locations__18282d31801f35cc7dc73e27b88a1b33
rhynern,"Rhynern in Hamm, Germany",51.6332685,7.8554432,2,,,,,,,,Wells,"Rhynern in Hamm, Germany",,german_fires_hamm_locations,faa0013cb7a1e0f3f793fe5c3aec04f3,german_fires_hamm_locations__faa0013cb7a1e0f3f793fe5c3aec04f3
sandbochum,"Sandbochum in Hamm, Germany",51.6384291,7.7328237,2,,,,,,,,Diplomat,"Sandbochum in Hamm, Germany",,german_fires_hamm_locations,a98b8284703e72e40205eec247e1b364,german_fires_hamm_locations__a98b8284703e72e40205eec247e1b364
schmehausen,"Schmehausen in Hamm, Germany",51.686207,7.97053,2,,,,,,,,Organization,"Schmehausen in Hamm, Germany",,german_fires_hamm_locations,4cc3090a921403e13d9f3ba92f253088,german_fires_hamm_locations__4cc3090a921403e13d9f3ba92f253088
suddinker,"Suddinker in Hamm, Germany",51.6374696,7.9208342,2,,,,,,,,Refinery,"Suddinker in Hamm, Germany",,german_fires_hamm_locations,007a4069838dc1d560d0925e78c5f5c1,german_fires_hamm_locations__007a4069838dc1d560d0925e78c5f5c1
uentrop,"Uentrop in Hamm, Germany",51.6880796,7.9464763,2,,,,,,,,Legislator,"Uentrop in Hamm, Germany",,german_fires_hamm_locations,1163e09e324342cb9359a88908a2ce76,german_fires_hamm_locations__1163e09e324342cb9359a88908a2ce76
vockinghausen,"Vockinghausen in Hamm, Germany",51.653097,7.915467,2,,,,,,,,Organization,"Vockinghausen in Hamm, Germany",,german_fires_hamm_locations,b9d1ad456034c2ca5b50a60e3f1bc571,german_fires_hamm_locations__b9d1ad456034c2ca5b50a60e3f1bc571
wambeln,"Wambeln in Hamm, Germany",51.6053149,7.9018105,2,,,,,,,,IndustryTerm,"Wambeln in Hamm, Germany",,german_fires_hamm_locations,e8e3f4d8c90c15c6f6780338ca7ef5f4,german_fires_hamm_locations__e8e3f4d8c90c15c6f6780338ca7ef5f4
weetfeld,"Weetfeld in Hamm, Germany",51.631861,7.782255,2,,,,,,,,ForeignMinistry,"Weetfeld in Hamm, Germany",,german_fires_hamm_locations,092dc540b121eedac4814c7fb58847ec,german_fires_hamm_locations__092dc540b121eedac4814c7fb58847ec
werries,"Werries in Hamm, Germany",51.6866354,7.8915531,2,,,,,,,,LegislativeCommittee,"Werries in Hamm, Germany",,german_fires_hamm_locations,ca58883edea7aed40e86765e6d103106,german_fires_hamm_locations__ca58883edea7aed40e86765e6d103106
westtunnen,"Westtunnen in Hamm, Germany",51.6521445,7.8505262,2,,,,,,,,Legislator,"Westtunnen in Hamm, Germany",,german_fires_hamm_locations,1392e5dc7cbc01d88b5c7a17a3d303ba,german_fires_hamm_locations__1392e5dc7cbc01d88b5c7a17a3d303ba
wiescherhofen,"Wiescherhofen in Hamm, Germany",51.6501649,7.7610386,2,,,,,,,,AAEntity,"Wiescherhofen in Hamm, Germany",,german_fires_hamm_locations,b300b9f05e203c12b284b83bab3d8c00,german_fires_hamm_locations__b300b9f05e203c12b284b83bab3d8c00
a445,"A445 in Hamm, Germany",51.5687529,7.8843552,1,,,,,,,,Refinery,"A445 in Hamm, Germany",,german_fires_hamm_locations,7892b0cbde24737c3392e74155a9a5ec,german_fires_hamm_locations__7892b0cbde24737c3392e74155a9a5ec
ackerstrasse,"Ackerstrasse in Hamm, Germany",51.6673993,7.7979984,1,,,,,,,,Refinery,"Ackerstrasse in Hamm, Germany",,german_fires_hamm_locations,3775bfc23a540d1f44f68cf8ae8f30d6,german_fires_hamm_locations__3775bfc23a540d1f44f68cf8ae8f30d6
adalbert-falk-strasse,"Adalbert-Falk-Strasse in Hamm, Germany",51.6834929,7.8342759,1,,,,,,,,space,"Adalbert-Falk-Strasse in Hamm, Germany",,german_fires_hamm_locations,63cc82f7568b16ac575fc6c9b005b38b,german_fires_hamm_locations__63cc82f7568b16ac575fc6c9b005b38b
adenauerallee,"Adenauerallee in Hamm, Germany",51.6923642,7.8383483,1,,,,,,,,Organization,"Adenauerallee in Hamm, Germany",,german_fires_hamm_locations,2f66fb816089314bf9d46034a8274228,german_fires_hamm_locations__2f66fb816089314bf9d46034a8274228
adlerstrasse,"Adlerstrasse in Hamm, Germany",51.7050293,7.7535053,1,,,,,,,,Person,"Adlerstrasse in Hamm, Germany",,german_fires_hamm_locations,cf61ea2bc317828b6a6993a072e273fe,german_fires_hamm_locations__cf61ea2bc317828b6a6993a072e273fe
adolf-juckenack-strasse,"Adolf-Juckenack-Strasse in Hamm, Germany",51.6693261,7.7847434,1,,,,,,,,Keyphrase,"Adolf-Juckenack-Strasse in Hamm, Germany",,german_fires_hamm_locations,44db30f21d1bf45a8e3d93d28f2ecd50,german_fires_hamm_locations__44db30f21d1bf45a8e3d93d28f2ecd50
adolf-schillupp-strasse,"Adolf-Schillupp-Strasse in Hamm, Germany",51.6846063,7.8227081,1,,,,,,,,ForeignMinistry,"Adolf-Schillupp-Strasse in Hamm, Germany",,german_fires_hamm_locations,1ba7f2c1573e2fee02339253d87eec51,german_fires_hamm_locations__1ba7f2c1573e2fee02339253d87eec51
adolfstrasse,"Adolfstrasse in Hamm, Germany",51.6938323,7.7649666,1,,,,,,,,Pipeline,"Adolfstrasse in Hamm, Germany",,german_fires_hamm_locations,276bdf2fc43322bc168c357710939013,german_fires_hamm_locations__276bdf2fc43322bc168c357710939013
agnesstrasse,"Agnesstrasse in Hamm, Germany",51.6854174,7.8270495,1,,,,,,,,Keyphrase,"Agnesstrasse in Hamm, Germany",,german_fires_hamm_locations,f77cca0eddd2e0e7b9dbe25b33999251,german_fires_hamm_locations__f77cca0eddd2e0e7b9dbe25b33999251
ahlener strasse,"Ahlener Strasse in Hamm, Germany",51.7134515,7.8406642,1,,,,,,,,Keyphrase,"Ahlener Strasse in Hamm, Germany",,german_fires_hamm_locations,8573d856403712bc665c7f38472c880f,german_fires_hamm_locations__8573d856403712bc665c7f38472c880f
ahornallee,"Ahornallee in Hamm, Germany",51.6729294,7.8375924,1,,,,,,,,Pipeline,"Ahornallee in Hamm, Germany",,german_fires_hamm_locations,aca30122ad7b989f40c0c77e0590bf4f,german_fires_hamm_locations__aca30122ad7b989f40c0c77e0590bf4f
ahornweg,"Ahornweg in Hamm, Germany",50.7607563,7.6645272,1,,,,,,,,DiplomaticFacilities,"Ahornweg in Hamm, Germany",,german_fires_hamm_locations,de97b714b88ab77e057f1ea058fb418b,german_fires_hamm_locations__de97b714b88ab77e057f1ea058fb418b
ahsegrund,"Ahsegrund in Hamm, Germany",51.6575311,7.8668799,1,,,,,,,,Wells,"Ahsegrund in Hamm, Germany",,german_fires_hamm_locations,aac9938fe2505ba4e3dd16a4b6d42dde,german_fires_hamm_locations__aac9938fe2505ba4e3dd16a4b6d42dde
ahseufer,"Ahseufer in Hamm, Germany",51.6844033,7.8415193,1,,,,,,,,LegislativeCommittee,"Ahseufer in Hamm, Germany",,german_fires_hamm_locations,69f44275fa9ed2b8289dec0a9876bc09,german_fires_hamm_locations__69f44275fa9ed2b8289dec0a9876bc09
akazienallee,"Akazienallee in Hamm, Germany",51.6687366,7.8403296,1,,,,,,,,Media,"Akazienallee in Hamm, Germany",,german_fires_hamm_locations,d29c62a64b423778240142e444daf313,german_fires_hamm_locations__d29c62a64b423778240142e444daf313
albert-einstein-strasse,"Albert-Einstein-Strasse in Hamm, Germany",51.6503255,7.8471894,1,,,,,,,,Shipping,"Albert-Einstein-Strasse in Hamm, Germany",,german_fires_hamm_locations,4650e98ff963fb61b958033f34762773,german_fires_hamm_locations__4650e98ff963fb61b958033f34762773
albert-funk-strasse,"Albert-Funk-Strasse in Hamm, Germany",51.6685204,7.751907,1,,,,,,,,LegislativeCommittee,"Albert-Funk-Strasse in Hamm, Germany",,german_fires_hamm_locations,1a8729190b72c9fb7af64cbc29c2fadb,german_fires_hamm_locations__1a8729190b72c9fb7af64cbc29c2fadb
albert-schweitzer-strasse,"Albert-Schweitzer-Strasse in Hamm, Germany",51.6438881,7.7607492,1,,,,,,,,Shipping,"Albert-Schweitzer-Strasse in Hamm, Germany",,german_fires_hamm_locations,02f4febb4f7d10c9e0551b78b24e8045,german_fires_hamm_locations__02f4febb4f7d10c9e0551b78b24e8045
albert-schweitzer-strasse,"Albert-Schweitzer-Strasse in Hamm, Germany",51.6438881,7.7607492,1,,,,,,,,Keyphrase,"Albert-Schweitzer-Strasse in Hamm, Germany",,german_fires_hamm_locations,02f4febb4f7d10c9e0551b78b24e8045,german_fires_hamm_locations__02f4febb4f7d10c9e0551b78b24e8045
albert-spieker-weg,"Albert-Spieker-Weg in Hamm, Germany",51.6601089,7.7878085,1,,,,,,,,Diplomat,"Albert-Spieker-Weg in Hamm, Germany",,german_fires_hamm_locations,5d8b38dfff615dc5bbd1b0ddcfaf0a30,german_fires_hamm_locations__5d8b38dfff615dc5bbd1b0ddcfaf0a30
albert-struck-strasse,"Albert-Struck-Strasse in Hamm, Germany",51.6977606,7.764321,1,,,,,,,,ForeignMinister,"Albert-Struck-Strasse in Hamm, Germany",,german_fires_hamm_locations,2a22815ef009432c0313b556bdefbd99,german_fires_hamm_locations__2a22815ef009432c0313b556bdefbd99
albertsmeierhof,"Albertsmeierhof in Hamm, Germany",51.6995993,7.8116126,1,,,,,,,,LegislativeCommittee,"Albertsmeierhof in Hamm, Germany",,german_fires_hamm_locations,61a7ee03bc728b1a0a7d1e6ffef96897,german_fires_hamm_locations__61a7ee03bc728b1a0a7d1e6ffef96897
albertstrasse,"Albertstrasse in Hamm, Germany",51.6736242,7.8136026,1,,,,,,,,IndustryTerm,"Albertstrasse in Hamm, Germany",,german_fires_hamm_locations,2c8611246984c59d54b78051611c2182,german_fires_hamm_locations__2c8611246984c59d54b78051611c2182
alfred-fischer-weg,"Alfred-Fischer-Weg in Hamm, Germany",51.7044272,7.8212604,1,,,,,,,,space,"Alfred-Fischer-Weg in Hamm, Germany",,german_fires_hamm_locations,b2c033e6c6076a2d5427971f31ab9a08,german_fires_hamm_locations__b2c033e6c6076a2d5427971f31ab9a08
alfred-weber-weg,"Alfred-Weber-Weg in Hamm, Germany",51.6511558,7.8632724,1,,,,,,,,Legislator,"Alfred-Weber-Weg in Hamm, Germany",,german_fires_hamm_locations,a7bef0550508e2714b8b5dd07240ef5a,german_fires_hamm_locations__a7bef0550508e2714b8b5dd07240ef5a
alleestrasse,"Alleestrasse in Hamm, Germany",51.6721758,7.8183055,1,,,,,,,,Wells,"Alleestrasse in Hamm, Germany",,german_fires_hamm_locations,4c65818db3c12516d741fd0b30bef69d,german_fires_hamm_locations__4c65818db3c12516d741fd0b30bef69d
allener strasse,"Allener Strasse in Hamm, Germany",51.5949064,7.8739639,1,,,,,,,,IndustryTerm,"Allener Strasse in Hamm, Germany",,german_fires_hamm_locations,12ffa459dfcdb34e1d71edae35c33b7e,german_fires_hamm_locations__12ffa459dfcdb34e1d71edae35c33b7e
allensteiner strasse,"Allensteiner Strasse in Hamm, Germany",51.6563734,7.7431028,1,,,,,,,,CompanyKeyword,"Allensteiner Strasse in Hamm, Germany",,german_fires_hamm_locations,2d9b82c5db4eb7b20270b16297320f1c,german_fires_hamm_locations__2d9b82c5db4eb7b20270b16297320f1c
alois-wiehagen-strasse,"Alois-Wiehagen-Strasse in Hamm, Germany",51.6286684,7.8617483,1,,,,,,,,Refinery,"Alois-Wiehagen-Strasse in Hamm, Germany",,german_fires_hamm_locations,6e70c9067c311daa6ae7b1ed8ed444df,german_fires_hamm_locations__6e70c9067c311daa6ae7b1ed8ed444df
alpendohlenweg,"Alpendohlenweg in Hamm, Germany",51.6350003,7.7780425,1,,,,,,,,ForeignMinistry,"Alpendohlenweg in Hamm, Germany",,german_fires_hamm_locations,e6b9455bd0ba5d77726fe7cebe08f972,german_fires_hamm_locations__e6b9455bd0ba5d77726fe7cebe08f972
alsenhof,"Alsenhof in Hamm, Germany",51.6712984,7.7869511,1,,,,,,,,Person,"Alsenhof in Hamm, Germany",,german_fires_hamm_locations,0db55e3f222ae56db4438c4728ffa4b8,german_fires_hamm_locations__0db55e3f222ae56db4438c4728ffa4b8
alsenstrasse,"Alsenstrasse in Hamm, Germany",51.6712984,7.7869511,1,,,,,,,,LegislativeCommittee,"Alsenstrasse in Hamm, Germany",,german_fires_hamm_locations,3f842f5224b1b41d1afe0aa162d91b6c,german_fires_hamm_locations__3f842f5224b1b41d1afe0aa162d91b6c
alte freisker strasse,"Alte Freisker Strasse in Hamm, Germany",51.6183889,7.8213234,1,,,,,,,,AAEntity,"Alte Freisker Strasse in Hamm, Germany",,german_fires_hamm_locations,4e9209455726640ca1ba292fd1bfae6c,german_fires_hamm_locations__4e9209455726640ca1ba292fd1bfae6c
alte landwehrstrasse,"Alte Landwehrstrasse in Hamm, Germany",51.6343743,7.7123455,1,,,,,,,,Exec,"Alte Landwehrstrasse in Hamm, Germany",,german_fires_hamm_locations,b46788bfdc9384de6f3989c263fc0db5,german_fires_hamm_locations__b46788bfdc9384de6f3989c263fc0db5
alte lunener strasse,"Alte Lunener Strasse in Hamm, Germany",51.6723458,7.7418062,1,,,,,,,,Person,"Alte Lunener Strasse in Hamm, Germany",,german_fires_hamm_locations,44eb417bc338cb9656ad63b2c1a2864f,german_fires_hamm_locations__44eb417bc338cb9656ad63b2c1a2864f
alte salzstrasse,"Alte Salzstrasse in Hamm, Germany",51.6339061,7.8543705,1,,,,,,,,Legislator,"Alte Salzstrasse in Hamm, Germany",,german_fires_hamm_locations,f17c22ed3c7dc064bd58fc56999c51eb,german_fires_hamm_locations__f17c22ed3c7dc064bd58fc56999c51eb
alte soester strasse,"Alte Soester Strasse in Hamm, Germany",51.6834074,7.852227,1,,,,,,,,IndustryTerm,"Alte Soester Strasse in Hamm, Germany",,german_fires_hamm_locations,c152812a4458d4915148c00853d22b46,german_fires_hamm_locations__c152812a4458d4915148c00853d22b46
alte teichstrasse,"Alte Teichstrasse in Hamm, Germany",51.6831435,7.8529713,1,,,,,,,,Shipping,"Alte Teichstrasse in Hamm, Germany",,german_fires_hamm_locations,ec41d9d0fa745df08e86650b5b79e3a5,german_fires_hamm_locations__ec41d9d0fa745df08e86650b5b79e3a5
alter grenzweg,"Alter Grenzweg in Hamm, Germany",51.6842431,7.8891662,1,,,,,,,,Organization,"Alter Grenzweg in Hamm, Germany",,german_fires_hamm_locations,4930dd36d9a4ba6d0b7cfacebbef6a99,german_fires_hamm_locations__4930dd36d9a4ba6d0b7cfacebbef6a99
alter hellweg,"Alter Hellweg in Hamm, Germany",51.5911479,7.8468304,1,,,,,,,,Pipeline,"Alter Hellweg in Hamm, Germany",,german_fires_hamm_locations,631e93b8d3a9857640a818488c0cc31f,german_fires_hamm_locations__631e93b8d3a9857640a818488c0cc31f
alter papenweg,"Alter Papenweg in Hamm, Germany",51.682222,7.8686689,1,,,,,,,,Pipeline,"Alter Papenweg in Hamm, Germany",,german_fires_hamm_locations,292a5438a79b02bbf83a73a3a77b7632,german_fires_hamm_locations__292a5438a79b02bbf83a73a3a77b7632
alter uentroper weg,"Alter Uentroper Weg in Hamm, Germany",51.6908986,7.8945059,1,,,,,,,,Legislator,"Alter Uentroper Weg in Hamm, Germany",,german_fires_hamm_locations,6a53327e129bbc1d55ea7253b9b78f4c,german_fires_hamm_locations__6a53327e129bbc1d55ea7253b9b78f4c
altmarker weg,"Altmarker Weg in Hamm, Germany",51.6704044,7.7846963,1,,,,,,,,Wells,"Altmarker Weg in Hamm, Germany",,german_fires_hamm_locations,2e58ce98d56d3b5997d087e019ae006f,german_fires_hamm_locations__2e58ce98d56d3b5997d087e019ae006f
alvenslebenstrasse,"Alvenslebenstrasse in Hamm, Germany",51.69245,7.7756073,1,,,,,,,,DiplomaticFacilities,"Alvenslebenstrasse in Hamm, Germany",,german_fires_hamm_locations,c80c89ba1c242a27e4f7fc7fbbe724ba,german_fires_hamm_locations__c80c89ba1c242a27e4f7fc7fbbe724ba
am bach,"Am Bach in Hamm, Germany",51.6377283,7.8477917,1,,,,,,,,ForeignMinistry,"Am Bach in Hamm, Germany",,german_fires_hamm_locations,322c2e97aabe5fcb76c226e883f64101,german_fires_hamm_locations__322c2e97aabe5fcb76c226e883f64101
am beckhof,"Am Beckhof in Hamm, Germany",51.7054211,7.8361607,1,,,,,,,,ForeignMinister,"Am Beckhof in Hamm, Germany",,german_fires_hamm_locations,0e080f91d0bdd4925ff8979093c1a029,german_fires_hamm_locations__0e080f91d0bdd4925ff8979093c1a029
am beisenkamp,"Am Beisenkamp in Hamm, Germany",51.6720365,7.8293472,1,,,,,,,,Wells,"Am Beisenkamp in Hamm, Germany",,german_fires_hamm_locations,189ec165d52cbe957a03b3938c459642,german_fires_hamm_locations__189ec165d52cbe957a03b3938c459642
am berg,"Am Berg in Hamm, Germany",51.7044397,7.7614797,1,,,,,,,,Shipping,"Am Berg in Hamm, Germany",,german_fires_hamm_locations,f2c9a6c40798a39241a0262576065221,german_fires_hamm_locations__f2c9a6c40798a39241a0262576065221
am bocken,"Am Bocken in Hamm, Germany",51.7024017,7.7504405,1,,,,,,,,Wells,"Am Bocken in Hamm, Germany",,german_fires_hamm_locations,7e22e99caf805600be2a8f9844a41cfb,german_fires_hamm_locations__7e22e99caf805600be2a8f9844a41cfb
am bockenberg,"Am Bockenberg in Hamm, Germany",51.613829,7.702723,1,,,,,,,,CompanyKeyword,"Am Bockenberg in Hamm, Germany",,german_fires_hamm_locations,86188e980dff5079c40a69941d31622c,german_fires_hamm_locations__86188e980dff5079c40a69941d31622c
am boonekamp,"Am Boonekamp in Hamm, Germany",51.6776294,7.7772319,1,,,,,,,,ForeignMinistry,"Am Boonekamp in Hamm, Germany",,german_fires_hamm_locations,1fb2d662d4803975b7ad9ce7df25c6ca,german_fires_hamm_locations__1fb2d662d4803975b7ad9ce7df25c6ca
am bremsberg,"Am Bremsberg in Hamm, Germany",51.6697087,7.7532119,1,,,,,,,,ForeignMinistry,"Am Bremsberg in Hamm, Germany",,german_fires_hamm_locations,c700e946d6b7d0cf2431a3120a7ee43c,german_fires_hamm_locations__c700e946d6b7d0cf2431a3120a7ee43c
am brokhof,"Am Brokhof in Hamm, Germany",51.7048788,7.8324466,1,,,,,,,,space,"Am Brokhof in Hamm, Germany",,german_fires_hamm_locations,036d1f5ec7aba4c554b5ec957eeddf40,german_fires_hamm_locations__036d1f5ec7aba4c554b5ec957eeddf40
am bruch,"Am Bruch in Hamm, Germany",50.7625221,7.6809521,1,,,,,,,,ForeignMinister,"Am Bruch in Hamm, Germany",,german_fires_hamm_locations,d09130d8caccec0f598ff415dbba7cf7,german_fires_hamm_locations__d09130d8caccec0f598ff415dbba7cf7
am buchenkamp,"Am Buchenkamp in Hamm, Germany",51.6348403,7.7427808,1,,,,,,,,Keyphrase,"Am Buchenkamp in Hamm, Germany",,german_fires_hamm_locations,2f85e34b0fadaf3a866cf6d2000e9562,german_fires_hamm_locations__2f85e34b0fadaf3a866cf6d2000e9562
am busch,"Am Busch in Hamm, Germany",51.7068856,7.8017746,1,,,,,,,,CompanyKeyword,"Am Busch in Hamm, Germany",,german_fires_hamm_locations,0d67e1093b32fcfdd5b1359f96b0fcb2,german_fires_hamm_locations__0d67e1093b32fcfdd5b1359f96b0fcb2
am dahlhof,"Am Dahlhof in Hamm, Germany",51.6883645,7.7468791,1,,,,,,,,Media,"Am Dahlhof in Hamm, Germany",,german_fires_hamm_locations,806d9089a189699be7197182df29595d,german_fires_hamm_locations__806d9089a189699be7197182df29595d
am damm,"Am Damm in Hamm, Germany",51.6408068,7.7465612,1,,,,,,,,Keyphrase,"Am Damm in Hamm, Germany",,german_fires_hamm_locations,2373970acc1f9a66b4bd8b37995f7701,german_fires_hamm_locations__2373970acc1f9a66b4bd8b37995f7701
am ebertpark,"Am Ebertpark in Hamm, Germany",51.6659175,7.7979001,1,,,,,,,,Wells,"Am Ebertpark in Hamm, Germany",,german_fires_hamm_locations,cf9935794703358b9f36458d8fc02967,german_fires_hamm_locations__cf9935794703358b9f36458d8fc02967
am eichenholz,"Am Eichenholz in Hamm, Germany",51.6406613,7.8343132,1,,,,,,,,ForeignMinistry,"Am Eichenholz in Hamm, Germany",,german_fires_hamm_locations,29bae38aef19a872662cec7e051a2f71,german_fires_hamm_locations__29bae38aef19a872662cec7e051a2f71
am entenschnabel,"Am Entenschnabel in Hamm, Germany",51.6941474,7.8665061,1,,,,,,,,Refinery,"Am Entenschnabel in Hamm, Germany",,german_fires_hamm_locations,eb4c14a0339627aaa0172a2aeb673685,german_fires_hamm_locations__eb4c14a0339627aaa0172a2aeb673685
am eversbach,"Am Eversbach in Hamm, Germany",51.6981078,7.7394018,1,,,,,,,,Exec,"Am Eversbach in Hamm, Germany",,german_fires_hamm_locations,a76800f692a9e2389878b485860f32f3,german_fires_hamm_locations__a76800f692a9e2389878b485860f32f3
am feuerwehrhaus,"Am Feuerwehrhaus in Hamm, Germany",51.6581321,7.7433092,1,,,,,,,,Consulates,"Am Feuerwehrhaus in Hamm, Germany",,german_fires_hamm_locations,06921a579bef87bdfe598ac64d1e0358,german_fires_hamm_locations__06921a579bef87bdfe598ac64d1e0358
am finnbusch,"Am Finnbusch in Hamm, Germany",51.6353535,7.8648264,1,,,,,,,,CompanyKeyword,"Am Finnbusch in Hamm, Germany",,german_fires_hamm_locations,9e0a73e31dd0b3bb3068e452c03cf62f,german_fires_hamm_locations__9e0a73e31dd0b3bb3068e452c03cf62f
am forderturm,"Am Forderturm in Hamm, Germany",51.6661792,7.7492852,1,,,,,,,,FTO,"Am Forderturm in Hamm, Germany",,german_fires_hamm_locations,68427b11ca1f4d360ac12c1068d8d442,german_fires_hamm_locations__68427b11ca1f4d360ac12c1068d8d442
am freihof,"Am Freihof in Hamm, Germany",51.6991034,7.8227429,1,,,,,,,,News,"Am Freihof in Hamm, Germany",,german_fires_hamm_locations,5d68280bd0fdbde51895c3f8a16f5fdf,german_fires_hamm_locations__5d68280bd0fdbde51895c3f8a16f5fdf
am frienbusch,"Am Frienbusch in Hamm, Germany",51.6874931,7.729195,1,,,,,,,,LegislativeCommittee,"Am Frienbusch in Hamm, Germany",,german_fires_hamm_locations,8972351854925871ea23dbb9bba59fcd,german_fires_hamm_locations__8972351854925871ea23dbb9bba59fcd
