german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
guldener winkel,"Guldener Winkel in Hildesheim, Germany",52.1682262,9.9088112,1,,,,,ForeignMinister,"Guldener Winkel in Hildesheim, Germany",,german_fires_hildesheim_locations,c71ef6a3e5808f2f47d731122055178a,german_fires_hildesheim_locations__c71ef6a3e5808f2f47d731122055178a
guldenfeld,"Guldenfeld in Hildesheim, Germany",52.1678173,9.9634818,1,,,,,ForeignMinistry,"Guldenfeld in Hildesheim, Germany",,german_fires_hildesheim_locations,42682b0d0dbbd31a1a41534d3e2d8c29,german_fires_hildesheim_locations__42682b0d0dbbd31a1a41534d3e2d8c29
gumbinnenweg,"Gumbinnenweg in Hildesheim, Germany",52.1325474,9.9869011,1,,,,,Keyphrase,"Gumbinnenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,c44be66a16b2a0368c17d74646031761,german_fires_hildesheim_locations__c44be66a16b2a0368c17d74646031761
guntherstrasse,"Guntherstrasse in Hildesheim, Germany",52.1477542,9.9564353,1,,,,,Exec,"Guntherstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8a02fadb0e5ce9bc6d2a69244e410e79,german_fires_hildesheim_locations__8a02fadb0e5ce9bc6d2a69244e410e79
gustav-giere-weg,"Gustav-Giere-Weg in Hildesheim, Germany",52.162447,10.0125447,1,,,,,AAEntity,"Gustav-Giere-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,56968e1317297a4afe307311428bf7eb,german_fires_hildesheim_locations__56968e1317297a4afe307311428bf7eb
gustav-schwartz-strasse,"Gustav-Schwartz-Strasse in Hildesheim, Germany",52.1727762,9.9459328,1,,,,,FTO,"Gustav-Schwartz-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,67b3a67ac5e33d4e08fb866f1b4369cc,german_fires_hildesheim_locations__67b3a67ac5e33d4e08fb866f1b4369cc
gutenbergstrasse,"Gutenbergstrasse in Hildesheim, Germany",52.12929,9.9408267,1,,,,,Organization,"Gutenbergstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c3b2de7a27fc7397ec4b1e4debe19272,german_fires_hildesheim_locations__c3b2de7a27fc7397ec4b1e4debe19272
hachmeisterstrasse,"Hachmeisterstrasse in Hildesheim, Germany",52.1423406,9.9366671,1,,,,,ForeignMinister,"Hachmeisterstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f4bc969180b869728a9ac9629346e4b6,german_fires_hildesheim_locations__f4bc969180b869728a9ac9629346e4b6
hackelbrink,"Hackelbrink in Hildesheim, Germany",52.1218041,9.950003,1,,,,,Refinery,"Hackelbrink in Hildesheim, Germany",,german_fires_hildesheim_locations,fdc0eb6291f9d3c70950cf972ea46dcd,german_fires_hildesheim_locations__fdc0eb6291f9d3c70950cf972ea46dcd
hafenkopfstrasse,"Hafenkopfstrasse in Hildesheim, Germany",52.1733121,9.9282723,1,,,,,Consulates,"Hafenkopfstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,d3a4603f2ddb2951352aefe3359c5c6e,german_fires_hildesheim_locations__d3a4603f2ddb2951352aefe3359c5c6e
hafenstrasse,"Hafenstrasse in Hildesheim, Germany",52.1759296,9.9313714,1,,,,,AAEntity,"Hafenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,9b1cc0d61a807ee4795b2743b16663cf,german_fires_hildesheim_locations__9b1cc0d61a807ee4795b2743b16663cf
hagemannstrasse,"Hagemannstrasse in Hildesheim, Germany",52.1646048,9.9555748,1,,,,,Organization,"Hagemannstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c6dcd1cb3792e4c6e2faed4526dc039b,german_fires_hildesheim_locations__c6dcd1cb3792e4c6e2faed4526dc039b
hagentor,"Hagentor in Hildesheim, Germany",52.1481177,9.9475394,1,,,,,LegislativeCommittee,"Hagentor in Hildesheim, Germany",,german_fires_hildesheim_locations,035972ef16476bf1ae2fb3bc2d16a9ee,german_fires_hildesheim_locations__035972ef16476bf1ae2fb3bc2d16a9ee
hagentorwall,"Hagentorwall in Hildesheim, Germany",52.1540141,9.9454011,1,,,,,Keyphrase,"Hagentorwall in Hildesheim, Germany",,german_fires_hildesheim_locations,6e236cd7c4bbb5a4a8ffd9a656a10bf0,german_fires_hildesheim_locations__6e236cd7c4bbb5a4a8ffd9a656a10bf0
hainbuchenweg,"Hainbuchenweg in Hildesheim, Germany",52.1170609,9.9043691,1,,,,,AAEntity,"Hainbuchenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,a0a7969c7270433724d7a15516df99ae,german_fires_hildesheim_locations__a0a7969c7270433724d7a15516df99ae
halberstadter strasse,"Halberstadter Strasse in Hildesheim, Germany",52.1351397,9.9657095,1,,,,,Shipping,"Halberstadter Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5ada3c549871208ec9fd82489f0ded58,german_fires_hildesheim_locations__5ada3c549871208ec9fd82489f0ded58
hammersteinstrasse,"Hammersteinstrasse in Hildesheim, Germany",52.1515046,9.914513,1,,,,,FTO,"Hammersteinstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,2b1adb5574d516d1ef130daaf0956e67,german_fires_hildesheim_locations__2b1adb5574d516d1ef130daaf0956e67
handelstrasse,"Handelstrasse in Hildesheim, Germany",52.1425256,9.9659914,1,,,,,space,"Handelstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5a3b0f574a718cc069752136fc6940b4,german_fires_hildesheim_locations__5a3b0f574a718cc069752136fc6940b4
hannah-arendt-strasse,"Hannah-Arendt-Strasse in Hildesheim, Germany",52.1318546,9.9431665,1,,,,,FTO,"Hannah-Arendt-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,dc0d78f8407a90a0f58ae4418cb50e5e,german_fires_hildesheim_locations__dc0d78f8407a90a0f58ae4418cb50e5e
hannoversche strasse,"Hannoversche Strasse in Hildesheim, Germany",52.1579358,9.9508448,1,,,,,Organization,"Hannoversche Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c6d22c409f87974ffb53ed5dfc17afc2,german_fires_hildesheim_locations__c6d22c409f87974ffb53ed5dfc17afc2
hans-adolf-krebs-weg,"Hans-Adolf-Krebs-Weg in Hildesheim, Germany",52.1190178,9.9844777,1,,,,,Consulates,"Hans-Adolf-Krebs-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,832646bf8dbfba680a70612aeb98b6ba,german_fires_hildesheim_locations__832646bf8dbfba680a70612aeb98b6ba
hans-bockler-weg,"Hans-Bockler-Weg in Hildesheim, Germany",52.1300423,9.9929334,1,,,,,News,"Hans-Bockler-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,c300ed114c68be7570b184f3f8c45929,german_fires_hildesheim_locations__c300ed114c68be7570b184f3f8c45929
hans-pander-weg,"Hans-Pander-Weg in Hildesheim, Germany",52.1628625,10.0120079,1,,,,,Wells,"Hans-Pander-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,651fd01102c3bec9521d5fe71a5dd3dc,german_fires_hildesheim_locations__651fd01102c3bec9521d5fe71a5dd3dc
hansaweg,"Hansaweg in Hildesheim, Germany",52.1604432,10.0122428,1,,,,,Organization,"Hansaweg in Hildesheim, Germany",,german_fires_hildesheim_locations,72b3bb59013ac008566de963583cec9f,german_fires_hildesheim_locations__72b3bb59013ac008566de963583cec9f
hansering,"Hansering in Hildesheim, Germany",52.1259076,9.9847376,1,,,,,Keyphrase,"Hansering in Hildesheim, Germany",,german_fires_hildesheim_locations,dc491985aae9dc2c5904cce593f3071a,german_fires_hildesheim_locations__dc491985aae9dc2c5904cce593f3071a
hardenbergstrasse,"Hardenbergstrasse in Hildesheim, Germany",52.1413727,9.9641951,1,,,,,CompanyKeyword,"Hardenbergstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,e0d01d03c0351bb1bae1a277ead10bfc,german_fires_hildesheim_locations__e0d01d03c0351bb1bae1a277ead10bfc
harlessemstrasse,"Harlessemstrasse in Hildesheim, Germany",52.1382064,9.958215,1,,,,,space,"Harlessemstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,ade10dbe657f16a04c2cc96f83d3fe7d,german_fires_hildesheim_locations__ade10dbe657f16a04c2cc96f83d3fe7d
hasenkamp,"Hasenkamp in Hildesheim, Germany",52.121007,9.9503083,1,,,,,space,"Hasenkamp in Hildesheim, Germany",,german_fires_hildesheim_locations,c766b243ab089f4dcba0a0a0f3e49e21,german_fires_hildesheim_locations__c766b243ab089f4dcba0a0a0f3e49e21
hasenwinkel,"Hasenwinkel in Hildesheim, Germany",52.1268036,9.9103266,1,,,,,Keyphrase,"Hasenwinkel in Hildesheim, Germany",,german_fires_hildesheim_locations,bdd07f4fc6a183c02644800a9ce273b4,german_fires_hildesheim_locations__bdd07f4fc6a183c02644800a9ce273b4
hasestrasse,"Hasestrasse in Hildesheim, Germany",52.1625164,9.9498979,1,,,,,ForeignMinister,"Hasestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,d1bdd27841aaf02460616f74d978c322,german_fires_hildesheim_locations__d1bdd27841aaf02460616f74d978c322
hausbergring,"Hausbergring in Hildesheim, Germany",52.1159522,9.9927523,1,,,,,News,"Hausbergring in Hildesheim, Germany",,german_fires_hildesheim_locations,6ead21fdc2b59ee852abf48291654e60,german_fires_hildesheim_locations__6ead21fdc2b59ee852abf48291654e60
haydnstrasse,"Haydnstrasse in Hildesheim, Germany",52.1435492,9.968206,1,,,,,AAEntity,"Haydnstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,12c7552ea694c04b62f473e4373ce378,german_fires_hildesheim_locations__12c7552ea694c04b62f473e4373ce378
heidskampweg,"Heidskampweg in Hildesheim, Germany",52.1313535,9.9082434,1,,,,,DiplomaticFacilities,"Heidskampweg in Hildesheim, Germany",,german_fires_hildesheim_locations,9e89b5b1a1f9b9a00c542d7665f8416c,german_fires_hildesheim_locations__9e89b5b1a1f9b9a00c542d7665f8416c
heiligenweg,"Heiligenweg in Hildesheim, Germany",52.1467203,9.9713452,1,,,,,Wells,"Heiligenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,6f66b9161d48952771dd32717ea8ea2e,german_fires_hildesheim_locations__6f66b9161d48952771dd32717ea8ea2e
heinrich-bertram-ring,"Heinrich-Bertram-Ring in Hildesheim, Germany",52.171065,9.966557,1,,,,,Diplomat,"Heinrich-Bertram-Ring in Hildesheim, Germany",,german_fires_hildesheim_locations,fb301052a922979bcdfcdbedfd3411a9,german_fires_hildesheim_locations__fb301052a922979bcdfcdbedfd3411a9
heinrich-brauns-weg,"Heinrich-Brauns-Weg in Hildesheim, Germany",52.1193546,9.9879507,1,,,,,CompanyKeyword,"Heinrich-Brauns-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,5612177a429c981134761bd1fbb4ed6d,german_fires_hildesheim_locations__5612177a429c981134761bd1fbb4ed6d
heinrich-freise-weg,"Heinrich-Freise-Weg in Hildesheim, Germany",52.1600292,9.9116649,1,,,,,LegislativeCommittee,"Heinrich-Freise-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,167c393ba20db9b0b6591b189d22f06f,german_fires_hildesheim_locations__167c393ba20db9b0b6591b189d22f06f
heinrich-heine-strasse,"Heinrich-Heine-Strasse in Hildesheim, Germany",52.1660678,9.9045335,1,,,,,Wells,"Heinrich-Heine-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c540a0b7330bd191e7dd15d9f223dd24,german_fires_hildesheim_locations__c540a0b7330bd191e7dd15d9f223dd24
heinrich-helmke-strasse,"Heinrich-Helmke-Strasse in Hildesheim, Germany",52.1731716,9.9909085,1,,,,,AAEntity,"Heinrich-Helmke-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,bfc93c8043d50e60c21bf0c193f321c7,german_fires_hildesheim_locations__bfc93c8043d50e60c21bf0c193f321c7
heinrich-hertz-strasse,"Heinrich-Hertz-Strasse in Hildesheim, Germany",52.1674655,9.9165751,1,,,,,Wells,"Heinrich-Hertz-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5999ffa79ea96abe043cd8fd31582718,german_fires_hildesheim_locations__5999ffa79ea96abe043cd8fd31582718
heinrich-jasper-weg,"Heinrich-Jasper-Weg in Hildesheim, Germany",52.1414667,9.921974,1,,,,,Diplomat,"Heinrich-Jasper-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,00ec9672acb89d1a5eeac4ecd786a18f,german_fires_hildesheim_locations__00ec9672acb89d1a5eeac4ecd786a18f
heinrich-nusse-weg,"Heinrich-Nusse-Weg in Hildesheim, Germany",52.1231364,9.950054,1,,,,,Keyphrase,"Heinrich-Nusse-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,abcaae0623a1fc222a6788d1125adce7,german_fires_hildesheim_locations__abcaae0623a1fc222a6788d1125adce7
heinrich-schutz-strasse,"Heinrich-Schutz-Strasse in Hildesheim, Germany",52.1465741,9.9685384,1,,,,,Media,"Heinrich-Schutz-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,9b3f00049d765b4ec7fe0a85f677b77b,german_fires_hildesheim_locations__9b3f00049d765b4ec7fe0a85f677b77b
heinrichstrasse,"Heinrichstrasse in Hildesheim, Germany",52.1628099,9.9578123,1,,,,,Consulates,"Heinrichstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,48e9bafda1fb956eebc6ba03c1762be4,german_fires_hildesheim_locations__48e9bafda1fb956eebc6ba03c1762be4
heinz-wutkewicz-weg,"Heinz-Wutkewicz-Weg in Hildesheim, Germany",52.1155346,9.9126462,1,,,,,ForeignMinistry,"Heinz-Wutkewicz-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,3ac5c9a1fce8273074b587078af031e2,german_fires_hildesheim_locations__3ac5c9a1fce8273074b587078af031e2
helmerstrasse,"Helmerstrasse in Hildesheim, Germany",52.1465662,9.9612588,1,,,,,DiplomaticFacilities,"Helmerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1820076428cf3bd9661e94a8b4663b20,german_fires_hildesheim_locations__1820076428cf3bd9661e94a8b4663b20
helmut-hesse-strasse,"Helmut-Hesse-Strasse in Hildesheim, Germany",52.1411978,9.9208181,1,,,,,IndustryTerm,"Helmut-Hesse-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,2020d7e041164a028d9e78747dcf187b,german_fires_hildesheim_locations__2020d7e041164a028d9e78747dcf187b
henri-dunant-strasse,"Henri-Dunant-Strasse in Hildesheim, Germany",52.1291138,9.9856986,1,,,,,DiplomaticFacilities,"Henri-Dunant-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,5d0ac4900a2ffe370d2840edc99da9eb,german_fires_hildesheim_locations__5d0ac4900a2ffe370d2840edc99da9eb
herbert-quandt-strasse,"Herbert-Quandt-Strasse in Hildesheim, Germany",52.1650828,9.9677453,1,,,,,Legislator,"Herbert-Quandt-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,e7c5db33689fe5a83585474be3f44b87,german_fires_hildesheim_locations__e7c5db33689fe5a83585474be3f44b87
herderstrasse,"Herderstrasse in Hildesheim, Germany",52.1540628,9.9583179,1,,,,,DiplomaticFacilities,"Herderstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,234e5c1af1ce57b8d1a9e581be2c8af2,german_fires_hildesheim_locations__234e5c1af1ce57b8d1a9e581be2c8af2
hermann-lons-strasse,"Hermann-Lons-Strasse in Hildesheim, Germany",52.1641769,9.9037397,1,,,,,LegislativeCommittee,"Hermann-Lons-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,2db612a1dde1a42cab43b93623a6e0cd,german_fires_hildesheim_locations__2db612a1dde1a42cab43b93623a6e0cd
hermann-roemer-strasse,"Hermann-Roemer-Strasse in Hildesheim, Germany",52.1548356,9.9383973,1,,,,,Keyphrase,"Hermann-Roemer-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,2deba0bb952175a25cfa3cb0e98a9161,german_fires_hildesheim_locations__2deba0bb952175a25cfa3cb0e98a9161
hermann-seeiand-strasse,"Hermann-SeeIand-Strasse in Hildesheim, Germany",52.1718248,9.9736591,1,,,,,CompanyKeyword,"Hermann-SeeIand-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,9e2bac55e4adabde8c197990b490ab74,german_fires_hildesheim_locations__9e2bac55e4adabde8c197990b490ab74
hermannstrasse,"Hermannstrasse in Hildesheim, Germany",52.162146,9.9442098,1,,,,,Consulates,"Hermannstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,be897a4dd13bb9ad0eb59db5530323ec,german_fires_hildesheim_locations__be897a4dd13bb9ad0eb59db5530323ec
hezilostrasse,"Hezilostrasse in Hildesheim, Germany",52.159028,9.9540263,1,,,,,Wells,"Hezilostrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,79756dc78d817acc8ba68688c7eee89b,german_fires_hildesheim_locations__79756dc78d817acc8ba68688c7eee89b
hildebrandstrasse,"Hildebrandstrasse in Hildesheim, Germany",52.1742682,9.9760719,1,,,,,News,"Hildebrandstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,81ac346d237fff5b1960d33500d58b4d,german_fires_hildesheim_locations__81ac346d237fff5b1960d33500d58b4d
hildesheimer strasse,"Hildesheimer Strasse in Hildesheim, Germany",52.1580488,9.9112078,1,,,,,DiplomaticFacilities,"Hildesheimer Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,b3bbdc83362cc1415d68cb937acf7b04,german_fires_hildesheim_locations__b3bbdc83362cc1415d68cb937acf7b04
