keyword,caption_name,topic_id,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
covid-19 fraud,COVID-19 coronavirus fraud,188354;188110,,fraud,Consulates,COVID-19 coronavirus fraud,,dgm_fraud_keywords,d5ca7cac50be407426bf063102951031,dgm_fraud_keywords__d826b40b876f2c6747cf4531f4317374
covid method,COVID-19 coronavirus fraud,188354;188110,,fraud,AAEntity,COVID-19 coronavirus fraud,,dgm_fraud_keywords,6cdf920180cdd228b106448eba8e2202,dgm_fraud_keywords__d826b40b876f2c6747cf4531f4317374
illicit balance transfer,illicit balance transfer fraud,188354;188110,,fraud,IndustryTerm,illicit balance transfer fraud,,dgm_fraud_keywords,bc76a2b506288228964e28492fba90f1,dgm_fraud_keywords__6aaba0baf2f256e306a82669e9bb5193
supply chain fraud,supply chain fraud,188354;188110,,fraud,Shipping,supply chain fraud,,dgm_fraud_keywords,602961b50e071ab6e0ed67c992623d3b,dgm_fraud_keywords__e113329bb4543a37d45634d09318dfa3
activision blizzard gift card,Activision Blizzard gift card,188354,5f1a65971ad63c9cf9be9b25b89b5e28,gift_cards,Refinery,Activision Blizzard gift card,,dgm_fraud_keywords,4de094e3238a194a1fc9fd00d8f64123,dgm_fraud_keywords__2a4ae66cec7973c2be2cf14c22b5e67b
adtalem global education gift card,Adtalem Global Education gift card,188354,a03153bd0b88c5aa0c4015b844de032e,gift_cards,LegislativeCommittee,Adtalem Global Education gift card,,dgm_fraud_keywords,7a23702ea66c55bfa250ecf0bdbf413a,dgm_fraud_keywords__475d9898d109f6dc3604bdd58b2c4e9e
aetna gift card,Aetna gift card,188354,ade4c68cba85e3beb73a3413c0888b7d,gift_cards,Wells,Aetna gift card,,dgm_fraud_keywords,c4ac2867d877fb2cd82276b362ae4c0d,dgm_fraud_keywords__d690ebc4bec51dcb4fb8fdc2ba7f1208
air canada gift card,Air Canada gift card,188354,e2437347300ecc96b6855502ea951918,gift_cards,IndustryTerm,Air Canada gift card,,dgm_fraud_keywords,178c0829768b0134c41f24f7304a0747,dgm_fraud_keywords__5073386223367c5c1648558272cf4153
airbus gift card,Airbus gift card,188354,252db0d6399cb907417e6bc9b56042d5,gift_cards,space,Airbus gift card,,dgm_fraud_keywords,45b23d08eff0b321df27141167ba67c7,dgm_fraud_keywords__784a3defce93beda96e879ae8efc1037
alexion pharmaceuticals gift card,Alexion Pharmaceuticals gift card,188354,0561c22457ce25c15c5251b4100d79e7,gift_cards,Refinery,Alexion Pharmaceuticals gift card,,dgm_fraud_keywords,b41952d85b1f7b16c5adfa5f784d48f1,dgm_fraud_keywords__946f4689a916e888639c6b12ee9bbb2f
ally financial gift card,Ally Financial gift card,188354,dd4bc800f9a4c4d6659f7f7818d8c45d,gift_cards,CompanyKeyword,Ally Financial gift card,,dgm_fraud_keywords,ad651776ed0215f42ec7555db2a42362,dgm_fraud_keywords__034c9f26d1e577a09e2f1180e781c773
amazon gift card,Amazon gift card,188354,32ec5fc746a720416749e18927068772,gift_cards,News,Amazon gift card,,dgm_fraud_keywords,6a4d5146d9e2a7db6c343d6f3bfdd074,dgm_fraud_keywords__4ad77be7dfc00fdde482bd188df23957
american electric power gift card,American Electric Power gift card,188354,41a6ce85ffd66124357de8ba23e871ba,gift_cards,ForeignMinister,American Electric Power gift card,,dgm_fraud_keywords,77f9895412ddea800887d6909e3a2a9e,dgm_fraud_keywords__fdb2816657e5a87f6db52566906def18
amgen gift card,Amgen gift card,188354,cbbf605ac8c153dab40ee70a8371ed1b,gift_cards,News,Amgen gift card,,dgm_fraud_keywords,1662aa79901ed79914929470111e3aaf,dgm_fraud_keywords__870a85b270e0871b3f085b8a9cc611f0
apple gift card,Apple gift card,188354,2adac6e9b077021a8c4e5de1a3aa057b,gift_cards,Refinery,Apple gift card,,dgm_fraud_keywords,cc9b0d070d1f36da341e1290fe12fd0a,dgm_fraud_keywords__9f850633ff40869099755196b902b98a
dropbox gift card,Dropbox gift card,188354,75a6131f845974797c5c2823b234ec0f,gift_cards,IndustryTerm,Dropbox gift card,,dgm_fraud_keywords,66c292042a142d79fa27b912650a41da,dgm_fraud_keywords__54b39683c8507003111ccd905d9d00d1
archer daniels midland company gift card,Archer Daniels Midland Company gift card,188354,b77236a889ac01314f318337ee2f9524,gift_cards,Shipping,Archer Daniels Midland Company gift card,,dgm_fraud_keywords,3a672314e2ababc4df5c480de64a9bac,dgm_fraud_keywords__35cc1eda00055ca7135f7700e7b2ab99
general electric gift card,General Electric gift card,188354,322ac38925c136d0cdf64421568a1bf7,gift_cards,Exec,General Electric gift card,,dgm_fraud_keywords,f44abbb9d95b1e149fb45012c0253dd2,dgm_fraud_keywords__c99d5392330b6f51aba7784d6e26aa4b
freddie mac gift card,Freddie Mac gift card,188354,2f73a63fa56565bb8209179dfe056f48,gift_cards,AAEntity,Freddie Mac gift card,,dgm_fraud_keywords,6daa3c9fdcbbdf5a26f50ce45c6f6aaf,dgm_fraud_keywords__575c189721d892491b81b99569f45964
panasonic gift card,Panasonic gift card,188354,300414e91c9cf1d0de9a668688a8db4b,gift_cards,ForeignMinistry,Panasonic gift card,,dgm_fraud_keywords,8e9f16f6463ab6b3950e3d686a704871,dgm_fraud_keywords__c049befba0e2224d38777756681c02f2
at&t gift card,AT&T gift card,188354,eb4c37efac8ef073aaf6d5e9f4120e0a,gift_cards,FTO,AT&T gift card,,dgm_fraud_keywords,bc9e0119bc19cf61290ec862327221bf,dgm_fraud_keywords__1a2300e4c3d0252c0fa095955ec57418
kohl's gift card,Kohl's gift card,188354,bebe2053a8d82be1e8c0986f277a27ba,gift_cards,News,Kohl's gift card,,dgm_fraud_keywords,c18525e22ee478f9c04f013375edc5e6,dgm_fraud_keywords__b3891e286d1683a795fbcbb035558b31
bae systems gift card,BAE Systems gift card,188354,68de11995b3eaa7243a40b135a58219b,gift_cards,DiplomaticFacilities,BAE Systems gift card,,dgm_fraud_keywords,dd3464cd44b738462e4f5925af242d95,dgm_fraud_keywords__d9017f72f538c4105b070e14c6b0a886
bank of america gift card,Bank of America gift card,188354,e672678f644ea6ca9d8396db9db0bdf0,gift_cards,Diplomat,Bank of America gift card,,dgm_fraud_keywords,193661a964b7bb6dd1fa898419a7ba4c,dgm_fraud_keywords__b80a336b7c539e6ee981d0f7447d629f
basf gift card,BASF gift card,188354,8d49b8dc5ba98024dc999c10317deae7,gift_cards,space,BASF gift card,,dgm_fraud_keywords,8a561f26e8cfc1b8761f5149bf8e250b,dgm_fraud_keywords__a21092efacb20cdb23aedee7309dc619
bcg - boston consulting group gift card,BCG - Boston Consulting Group gift card,188354,2e782cdf90647fa9b827009f6d6818e9,gift_cards,DiplomaticFacilities,BCG - Boston Consulting Group gift card,,dgm_fraud_keywords,62af812399ef5435cfde29b6cbe76ec4,dgm_fraud_keywords__37f3089589f0c21c71f750ff3ea4f271
biogen gift card,Biogen gift card,188354,1f46a67ae7e6023e6cffca51f4a46c16,gift_cards,IndustryTerm,Biogen gift card,,dgm_fraud_keywords,6a3cdc29d1a667aee555689977081656,dgm_fraud_keywords__ac528125c402a93dba02605b89d6dfe9
bhp group limited gift card,BHP Group Limited gift card,188354,c503f35fcdc52d4912f2ca64ea221306,gift_cards,News,BHP Group Limited gift card,,dgm_fraud_keywords,c1150926050fc73f50494e6824812b5f,dgm_fraud_keywords__f79d85f010bb2e156912b126235ff3b1
bose gift card,Bose gift card,188354,960e0d172242014d2a3c40d906cdefce,gift_cards,IndustryTerm,Bose gift card,,dgm_fraud_keywords,11bb05597c1108c774df30b4e69fc160,dgm_fraud_keywords__f59159c07279855e50973ac83960187b
boston scientific gift card,Boston Scientific gift card,188354,19ed1a9f49895c64e95dc95d23bf95f7,gift_cards,Pipeline,Boston Scientific gift card,,dgm_fraud_keywords,7a402fd19224d11b31a9bb770c02208f,dgm_fraud_keywords__81bed8b30b79e875d16f208550934d53
bp gift card,BP gift card,188354,38d8b69ed5061389a56cf5a9dad770db,gift_cards,DiplomaticFacilities,BP gift card,,dgm_fraud_keywords,cdfac2ef481c849f3e030472fef1016e,dgm_fraud_keywords__073c658edf3338067b883c7e8f82f100
british american tobacco gift card,British American Tobacco gift card,188354,2037bdb717b3511c220447491342823c,gift_cards,Media,British American Tobacco gift card,,dgm_fraud_keywords,c424fc5738ef171829ffe7220ece0dda,dgm_fraud_keywords__bf33de5e8c83bbf68270ef1d82b7582d
morgan stanley gift card,Morgan Stanley gift card,188354,9597f9cbacb1485175682349860da818,gift_cards,Diplomat,Morgan Stanley gift card,,dgm_fraud_keywords,ab134a17f3ccd065bdceb09e22d8eff5,dgm_fraud_keywords__8c911587723d638e96678cc43189b00e
capital one gift card,Capital One gift card,188354,11a15878b8b8b4b13fc8246f628fa84b,gift_cards,Wells,Capital One gift card,,dgm_fraud_keywords,64e5d9e4d05f4b1b3a2b8f9d7764d614,dgm_fraud_keywords__b7c45ae0605bcf5c0a64dcd71c10a262
carefirst of maryland gift card,CareFirst of Maryland gift card,188354,e0fd16625154955ddc280a50899171a1,gift_cards,News,CareFirst of Maryland gift card,,dgm_fraud_keywords,8755f3da8d0f313cc505193ecf177d10,dgm_fraud_keywords__db01cbd71840477aec0865cd10249e63
cargill gift card,Cargill gift card,188354,173ffc846f2c3792c5e439621237cc2b,gift_cards,Pipeline,Cargill gift card,,dgm_fraud_keywords,3e49f20457269200a639777f05eb774a,dgm_fraud_keywords__3eb130de3d7924f09b60cd8ba1343b6b
cedar fair gift card,Cedar Fair gift card,188354,aa4f7640a7be9a678a3c2e6e104f82ec,gift_cards,IndustryTerm,Cedar Fair gift card,,dgm_fraud_keywords,44558e7d5c0998f7edc228d72f25a4de,dgm_fraud_keywords__99b0a64b4dbd2aa5d5d283696918ddbc
chevron gift card,Chevron gift card,188354,f41dd1b2abb0c41f225675ebb448ce63,gift_cards,Refinery,Chevron gift card,,dgm_fraud_keywords,98e0138162474ccfcc641a183e1c720f,dgm_fraud_keywords__d0fa2300f63fd31f12018ce6d60a50fb
chick-fil-a gift card,Chick-Fil-A gift card,188354,dcacaa6c910a47709f897b963266c88c,gift_cards,Organization,Chick-Fil-A gift card,,dgm_fraud_keywords,501784ed82c0b838892d6e9ea912eaf6,dgm_fraud_keywords__8cb4770ce9f3f25dc76ee2b8d3d16773
church of jesus christ of latter day saints gift card,Church of Jesus Christ of Latter Day Saints gift card,188354,998856a8c6d77c6142e78b7789e36792,gift_cards,space,Church of Jesus Christ of Latter Day Saints gift card,,dgm_fraud_keywords,a7ca7e0bde7bd1bdfae1bf8dc038a282,dgm_fraud_keywords__3aea51c8a2b08ba27b5bf68a5575e96b
citadel gift card,Citadel gift card,188354,a6fcf4438b6796c183ab63dd6eb1baee,gift_cards,DiplomaticFacilities,Citadel gift card,,dgm_fraud_keywords,839904a84a894f1d324fa643a1593bef,dgm_fraud_keywords__7e8a7f8748a1922d20f7103dc5acce45
cleveland clinic gift card,Cleveland Clinic gift card,188354,fb8cb1d75ce0a544ab419d5e263a5215,gift_cards,Keyphrase,Cleveland Clinic gift card,,dgm_fraud_keywords,d4df3d551a92a33ea60b748a4d81cc74,dgm_fraud_keywords__1973c8a602c45a7ba89c13795affc6c8
cvs gift card,CVS gift card,188354,480b1d303f9e1e9b2d443e70ac8d14b3,gift_cards,Media,CVS gift card,,dgm_fraud_keywords,597d6051e80acf2c91dc684fcfe783f1,dgm_fraud_keywords__a63103e8243b6442a1e1f614d6523192
electronic arts gift card,Electronic Arts gift card,188354,8418b27bbef61aa2e8c7f980c41d1c1c,gift_cards,Pipeline,Electronic Arts gift card,,dgm_fraud_keywords,64f23a36098a28c56a8462f303c57111,dgm_fraud_keywords__9b21abf9ff098b63db9f02ea169f43b9
daimler gift card,Daimler gift card,188354,15b3b39434e24514040c575fdecb4a7e,gift_cards,Diplomat,Daimler gift card,,dgm_fraud_keywords,72265173563a68f52af75f639bba8342,dgm_fraud_keywords__afc18c78202b7f9279b4bdec4b18a44a
molson coors brewing company gift card,Molson Coors Brewing Company gift card,188354,49cfc3783b7905abaebdc749346ba24a,gift_cards,Person,Molson Coors Brewing Company gift card,,dgm_fraud_keywords,26715b674e969c5757e50efec105d237,dgm_fraud_keywords__5525d25c6105963799ba0ff81c8ca571
deloitte gift card,Deloitte gift card,188354,797bb8c12c01507ad8669b06b9abe7ac,gift_cards,ForeignMinistry,Deloitte gift card,,dgm_fraud_keywords,4c9c59a1d1099f90e7c4b98db6e6fdd6,dgm_fraud_keywords__bd3250d547bc5a0deca41f45e77812c7
deutsche boerse gift card,Deutsche Boerse gift card,188354,4c1cc52d48963075b04cb3ae577b4ea7,gift_cards,Wells,Deutsche Boerse gift card,,dgm_fraud_keywords,897205784d78302fbcea6e76b8e951d1,dgm_fraud_keywords__25a5f5f529e3cccc632b48240d37bcad
discover financial services gift card,Discover Financial Services gift card,188354,a6404f7feafdb9022a4fe8d84508cb48,gift_cards,DiplomaticFacilities,Discover Financial Services gift card,,dgm_fraud_keywords,5e22160b1f7ccf14af535bb9098f0201,dgm_fraud_keywords__11d0983105f91494aab9c49d128a71a3
dominion energy gift card,Dominion Energy gift card,188354,bf26669d9b6a391452db87b69ae4843d,gift_cards,Exec,Dominion Energy gift card,,dgm_fraud_keywords,3f60091da8b33230f8218a355a302ed1,dgm_fraud_keywords__7d49c28d39a0212c66d5349450fd2adf
dow inc. gift card,Dow Inc. gift card,188354,6126506d0c8e7cb895ed4acce9127b14,gift_cards,Refinery,Dow Inc. gift card,,dgm_fraud_keywords,c0156f1a9a812a2fd87ff49ce76c8bfe,dgm_fraud_keywords__c6a9269c67ad8986c091ac9e6678451b
duke energy gift card,Duke Energy gift card,188354,794cbab05fc1f2c570713e090fe21da8,gift_cards,CompanyKeyword,Duke Energy gift card,,dgm_fraud_keywords,626ccb683ac7af47244a43111e8ae25b,dgm_fraud_keywords__b11b0342dd333b8b9c1a4e669b01d82d
dupont gift card,DuPont gift card,188354,6130f2e02f74ce48a72b9cd8eaa023f2,gift_cards,CompanyKeyword,DuPont gift card,,dgm_fraud_keywords,1c7b94fdf4c1b1dcbfdbef4a3fd6238e,dgm_fraud_keywords__8c749bc99fc687a01afe366a7dbb0fe9
dyson gift card,Dyson gift card,188354,1cb134be4c341441d394951c92b6f997,gift_cards,Refinery,Dyson gift card,,dgm_fraud_keywords,46c359c6678b10dd29e17ba99e3fc7d5,dgm_fraud_keywords__5cb42b173d89f6a2b698ec4506021b28
enbridge gift card,Enbridge gift card,188354,eecb6c43a82fbbcb5050b5ebcfcf5e40,gift_cards,ForeignMinistry,Enbridge gift card,,dgm_fraud_keywords,c3cb5fa7fb1a6add02cf40e30dfb18b1,dgm_fraud_keywords__4cdeaa9cef72b8d8f360f917af204bc9
eversource energy gift card,Eversource Energy gift card,188354,527ca1ca6a722a33494a9a9bfc58e307,gift_cards,Media,Eversource Energy gift card,,dgm_fraud_keywords,068123f2b89dcb9a4592019664434c02,dgm_fraud_keywords__9a74403db56b1f84499ec09e7508ce8b
exxon gift card,Exxon gift card,188354,ca7e1e10c738703f369aafb8278af324,gift_cards,CompanyKeyword,Exxon gift card,,dgm_fraud_keywords,8db05ae43313ffa8c42d02d7bd9d48e0,dgm_fraud_keywords__9de852acf6512b49f5f935d7a28f5faa
fedex gift card,FedEx gift card,188354,7e37b4390d0cefb5819d047e9cd91fe2,gift_cards,Shipping,FedEx gift card,,dgm_fraud_keywords,b43bbd393eadbf539c483f49d33240d3,dgm_fraud_keywords__77288f3a019c69d326f5d0562293709a
ferrero gift card,Ferrero gift card,188354,a67b76d0e3fda90530db658a226461af,gift_cards,Keyphrase,Ferrero gift card,,dgm_fraud_keywords,a715ab470cfd6594cbf077b42d36c243,dgm_fraud_keywords__c3c006adbca6c493f35b1c81c49c0fa7
fidelity investments gift card,Fidelity Investments gift card,188354,e9afa108b7b5298d3e935f63fb4a0d98,gift_cards,DiplomaticFacilities,Fidelity Investments gift card,,dgm_fraud_keywords,bc329bfe6bf47062eea5bf5259bf5793,dgm_fraud_keywords__4c3d1100ca812051dc7f235c9d4028cb
fifth third bancorp gift card,Fifth Third Bancorp gift card,188354,c6b3ea2fcdd38d874c0925cae90557d4,gift_cards,IndustryTerm,Fifth Third Bancorp gift card,,dgm_fraud_keywords,75046fc01d11f8b3c85dbe7db3e7eb81,dgm_fraud_keywords__38b0a71b3137b9724fca35c693055eb0
tenet health gift card,Tenet Health gift card,188354,639e66de65b9dceef0c2b956a22c1424,gift_cards,Media,Tenet Health gift card,,dgm_fraud_keywords,e8bb6aec210a76c5adfa295b9e487701,dgm_fraud_keywords__540cf990dc446073c9e260905ed43bad
general atomics gift card,General Atomics gift card,188354,22107f1bd5d5959e733e3a0bbd906417,gift_cards,Pipeline,General Atomics gift card,,dgm_fraud_keywords,1ebd344e78e2b360689fc719088101b3,dgm_fraud_keywords__6e908cc68cf595a55cc0569a3871516e
cardinal health gift card,Cardinal Health gift card,188354,859d479ca8ddbcc2bbca3d5d5f1c8156,gift_cards,CompanyKeyword,Cardinal Health gift card,,dgm_fraud_keywords,5a854031d8750e71a6da4473f71a8926,dgm_fraud_keywords__ad11c508a9fb5164ebc25ee1e26d925a
goldman sachs gift card,Goldman Sachs gift card,188354,d7da147afcfd4a6f38e43898c7054765,gift_cards,CompanyKeyword,Goldman Sachs gift card,,dgm_fraud_keywords,12578e0572da00cf90856a7b0fc0a0ce,dgm_fraud_keywords__2593a30e29b8ec8e42a66cc13e44bfe8
google gift card,Google gift card,188354,69bb2b0e88234d04213412ad72e44ee5;29d99882da5223603d025ccb959dfcbf;422fa12f23e9d8325787f49af1efba4a,gift_cards,Refinery,Google gift card,,dgm_fraud_keywords,531809159d9e63c180a4486563cebff9,dgm_fraud_keywords__6220a1f5ef317db75fda0b8e00d6add0
hilton gift card,Hilton gift card,188354,0af4c9915ef92f2bac32cf75af1acc8f,gift_cards,Pipeline,Hilton gift card,,dgm_fraud_keywords,8d7e9c076d3667c1f379bcda3c06f594,dgm_fraud_keywords__1a74f8aff517d0f547f068afebe274ea
home depot gift card,Home Depot gift card,188354,b0bc77bc4da0f4941a2f120f71ed7008,gift_cards,Pipeline,Home Depot gift card,,dgm_fraud_keywords,6c72367ec98e048bd59308ef74648ad6,dgm_fraud_keywords__4691b054430de2052bb4fb37747aa3ae
intel gift card,Intel gift card,188354,79d16ab7312c744ea3cb3560c99820b7,gift_cards,Diplomat,Intel gift card,,dgm_fraud_keywords,e182616beb329353cb2285acce230eeb,dgm_fraud_keywords__e3b3296b8fd58b6309dc5ad97b3817df
invesco gift card,Invesco gift card,188354,5963722ccd6e454af56c5528515ab354,gift_cards,Wells,Invesco gift card,,dgm_fraud_keywords,ea6b8e7e80fd4f097c21a7ef9c67ef86,dgm_fraud_keywords__e3ff9fde9b5ff816d115557e7004d360
jpmorgan gift card,JPMorgan gift card,188354,966191f75ef9ac701462a3d71cb0811c,gift_cards,CompanyKeyword,JPMorgan gift card,,dgm_fraud_keywords,1c134b46b87ff827f7c7ef27f1565206,dgm_fraud_keywords__b439daa5fd9f1cefcb2f7065a58089fb
leidos gift card,Leidos gift card,188354,35dc6a4ae7eafabfc7f83b96160c3ca4,gift_cards,Exec,Leidos gift card,,dgm_fraud_keywords,bcbf7fa525ac6c54c1918d40b9cf3e5d,dgm_fraud_keywords__d23fd44bae3f1f1c77f280f9a1f41fd6
live nation gift card,Live Nation gift card,188354,7f8dc2fc9426e0d0ead8e972defd5df1,gift_cards,Legislator,Live Nation gift card,,dgm_fraud_keywords,21bfcd79a5b1c7fe45e292245974d33b,dgm_fraud_keywords__159458e4dd4638aa39a065a18ef60366
lululemon gift card,Lululemon gift card,188354,dcf18aebf1671864220c4f5042abbeb0,gift_cards,Wells,Lululemon gift card,,dgm_fraud_keywords,3d9d365f3da44153623ff3ccf00db91f,dgm_fraud_keywords__6d2f75ab0c09f49fc36402c818a13cfd
marathon petroleum corporation gift card,Marathon Petroleum Corporation gift card,188354,3745c7565cb8b13605bb3d4d3ba65aab,gift_cards,Diplomat,Marathon Petroleum Corporation gift card,,dgm_fraud_keywords,8b929c52e5809f286f47a0343dd9ab52,dgm_fraud_keywords__af2ce505e997510fe61f0e6a61d509df
matador security gift card,Matador Security gift card,188354,0da8d49bf82a588b71353aa723b69290,gift_cards,Pipeline,Matador Security gift card,,dgm_fraud_keywords,cca14d2fe6ea9bfbf3c9eae811c7cd66,dgm_fraud_keywords__4127b2412253053fc1eec3500f67fd38
mcdonald's gift card,McDonald's gift card,188354,ce93c4a9ef56bba5fbc32da77fd5d371,gift_cards,LegislativeCommittee,McDonald's gift card,,dgm_fraud_keywords,322f9f87c333455ee3144fbf48ff147f,dgm_fraud_keywords__286fd969b2fb8ff4368411ac9e0356ce
merck gift card,Merck gift card,188354,ad092289f2b0ad35e50c00b62dbb7885,gift_cards,Person,Merck gift card,,dgm_fraud_keywords,0480512f594847eccadc1ff8ed4dbcb5,dgm_fraud_keywords__5f40feb7dde205475163819f8dc73f31
mgm gift card,MGM gift card,188354,7afe2fa0360fc52fbf602c89787e893d,gift_cards,Wells,MGM gift card,,dgm_fraud_keywords,4b0802be6691f285362338d6ae0b3545,dgm_fraud_keywords__f0d4a3fa070c2da989421f95b9f0441b
mylan gift card,Mylan gift card,188354,8fc49fc4a1c567169f4d2092122c70b0,gift_cards,News,Mylan gift card,,dgm_fraud_keywords,ab2c60f822c03ed35140a810d5721962,dgm_fraud_keywords__dccd81053d355eea5ecf7710597f80d9
nbn co gift card,NBN Co gift card,188354,fbc846794aa017f18d519376d869df92,gift_cards,ForeignMinister,NBN Co gift card,,dgm_fraud_keywords,7d4cf055e9fbf788b4cc0a7f6e8fc356,dgm_fraud_keywords__1ab2e6aeb78897e79503d53b166a6e1f
netflix gift card,Netflix gift card,188354,1e8efb6d2c02a70af5041088361f83f3,gift_cards,DiplomaticFacilities,Netflix gift card,,dgm_fraud_keywords,2095fee0b52c2d69e7e1fc102a4fe732,dgm_fraud_keywords__e84748dd09d4fd6a919679dd5d7f18c0
estee lauder gift card,Estee Lauder gift card,188354,bc113e305ff83bc3cbb7587b490657fb,gift_cards,ForeignMinistry,Estee Lauder gift card,,dgm_fraud_keywords,7794ca526e584f2cccdf8f7c194cc7fe,dgm_fraud_keywords__243ed72864050e41cc3d0a1a9fed8830
airbnb gift card,Airbnb gift card,188354,549f9e87cdd69547c3f20392345a00b5,gift_cards,Person,Airbnb gift card,,dgm_fraud_keywords,607af6cb91ec91a0f4e47e86b66e9a63,dgm_fraud_keywords__c9a7f65beff2e088771e81ca3f807fe6
albertsons gift card,Albertsons gift card,188354,949eebc349bda3ce68cb04fe43baa843,gift_cards,Keyphrase,Albertsons gift card,,dgm_fraud_keywords,63a7e040c291de9ca7c4813a02981874,dgm_fraud_keywords__1fb8fbb179d3390c0f33dcb007916bf9
microsoft corporation gift card,Microsoft Corporation gift card,188354,3d1c91a37937505c39e43597605a2022,gift_cards,CompanyKeyword,Microsoft Corporation gift card,,dgm_fraud_keywords,23d4165cafb159a726c121ce9c582b49,dgm_fraud_keywords__bc96abcd425801bcdb170856451c2742
linkedin gift card,LinkedIn gift card,188354,16f891d30be91a161149c66e4977802e,gift_cards,ForeignMinister,LinkedIn gift card,,dgm_fraud_keywords,9ea0c2c2e11badfde858ebb14c702918,dgm_fraud_keywords__f679dd2f02ed22b39f25a65cc3cb99d4
oxy inc. gift card,OXY Inc. gift card,188354,947451a3db558bc8061d25e7e9a2c442,gift_cards,space,OXY Inc. gift card,,dgm_fraud_keywords,671e9ada4fac3f695a50cdb2c60766ca,dgm_fraud_keywords__c3ed3c95cc7566105714d5c4390b626a
