keyword,caption_name,topic_id,type,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
palabora mining,South African mining company Palabora Mining,188471,mining company,,MiningCompany,South African mining company Palabora Mining,,dgm_mining_mentionee,74bcf0560e9082c3ee959d02b4e760d1,dgm_mining_mentionee__74bcf0560e9082c3ee959d02b4e760d1
pine point mining,Canadian mining company Pine Point Mining,188471,mining company,,MiningCompany,Canadian mining company Pine Point Mining,,dgm_mining_mentionee,5d4cd0895c3a770a606d6d7e46c63d2b,dgm_mining_mentionee__5d4cd0895c3a770a606d6d7e46c63d2b
polymet mining,Canadian mining company Polymet Mining,188471,mining company,,MiningCompany,Canadian mining company Polymet Mining,,dgm_mining_mentionee,da5faf736c1966d83324b2d9389e89bb,dgm_mining_mentionee__da5faf736c1966d83324b2d9389e89bb
scozinc mining,Canadian mining company Scozinc Mining,188471,mining company,,MiningCompany,Canadian mining company Scozinc Mining,,dgm_mining_mentionee,5a9bf66619a81613c0810cbd052852e7,dgm_mining_mentionee__5a9bf66619a81613c0810cbd052852e7
telson mining,Canadian mining company Telson Mining,188471,mining company,,MiningCompany,Canadian mining company Telson Mining,,dgm_mining_mentionee,76f5e900ec3b927b9bfcb8ef67db382f,dgm_mining_mentionee__76f5e900ec3b927b9bfcb8ef67db382f
toachi mining,Canadian mining company Toachi Mining,188471,mining company,,MiningCompany,Canadian mining company Toachi Mining,,dgm_mining_mentionee,862897bfa1254408522a818e1a2af470,dgm_mining_mentionee__862897bfa1254408522a818e1a2af470
transatlantic mining,Canadian mining company Transatlantic Mining Corporation,188471,mining company,,MiningCompany,Canadian mining company Transatlantic Mining Corporation,,dgm_mining_mentionee,5252a176caa94bac3067fc9ad213957e,dgm_mining_mentionee__5252a176caa94bac3067fc9ad213957e
tungsten mining nl,Australian mining company Tungsten Mining Nl,188471,mining company,,MiningCompany,Australian mining company Tungsten Mining Nl,,dgm_mining_mentionee,aa8a77ecb0b9c18a84787deb93fb65d4,dgm_mining_mentionee__aa8a77ecb0b9c18a84787deb93fb65d4
vendetta mining,Canadian mining company Vendetta Mining,188471,mining company,,MiningCompany,Canadian mining company Vendetta Mining,,dgm_mining_mentionee,7ecf4f874aa19c2e6b5b22d3c53c3f55,dgm_mining_mentionee__7ecf4f874aa19c2e6b5b22d3c53c3f55
american zinc recycling,US mining company American Zinc Recycling,188471,mining company,,MiningCompany,US mining company American Zinc Recycling,,dgm_mining_mentionee,3bdc3e0f150e1d8fe7764c817e6b9068,dgm_mining_mentionee__3bdc3e0f150e1d8fe7764c817e6b9068
fireweed zinc,Canadian mining company Fireweed Zinc,188471,mining company,,MiningCompany,Canadian mining company Fireweed Zinc,,dgm_mining_mentionee,ae1eb392c67df31303f9e8e77025b1ff,dgm_mining_mentionee__ae1eb392c67df31303f9e8e77025b1ff
hindustan zinc,Indian mining company Hindustan Zinc,188471,mining company,,MiningCompany,Indian mining company Hindustan Zinc,,dgm_mining_mentionee,cdba88eeb1c53a4571ece51d7cc07d52,dgm_mining_mentionee__cdba88eeb1c53a4571ece51d7cc07d52
korea zinc,South Korean mining company Korea Zinc,188471,mining company,,MiningCompany,South Korean mining company Korea Zinc,,dgm_mining_mentionee,2a0521e3f76f49e821aa93deb877e04e,dgm_mining_mentionee__2a0521e3f76f49e821aa93deb877e04e
nevada zinc,Canadian mining company Nevada Zinc,188471,mining company,,MiningCompany,Canadian mining company Nevada Zinc,,dgm_mining_mentionee,2f8024251f092a8271248a03086fdd3a,dgm_mining_mentionee__2f8024251f092a8271248a03086fdd3a
solitario zinc,US mining company Solitario Zinc,188471,mining company,,MiningCompany,US mining company Solitario Zinc,,dgm_mining_mentionee,9daa209905e958c8acdb0c513ef68a37,dgm_mining_mentionee__9daa209905e958c8acdb0c513ef68a37
zinc one resources,Canadian mining company Zinc One Resources,188471,mining company,,MiningCompany,Canadian mining company Zinc One Resources,,dgm_mining_mentionee,2e9018af3177d00e5d9cff3503453fd6,dgm_mining_mentionee__2e9018af3177d00e5d9cff3503453fd6
zincx resources,Canadian mining company Zincx Resources,188471,mining company,,MiningCompany,Canadian mining company Zincx Resources,,dgm_mining_mentionee,c8ef3a86151876c9780bed9aa33005ec,dgm_mining_mentionee__c8ef3a86151876c9780bed9aa33005ec
dome gold mines,Australian mining company Dome Gold Mines,188471,mining company,,MiningCompany,Australian mining company Dome Gold Mines,,dgm_mining_mentionee,8a3882dc6bc2dbc64091b86abbf86443,dgm_mining_mentionee__8a3882dc6bc2dbc64091b86abbf86443
energold drilling,Canadian mining company Energold Drilling,188471,mining company,,MiningCompany,Canadian mining company Energold Drilling,,dgm_mining_mentionee,5fadb60d76a8bc15a994b0ff499c2cb9,dgm_mining_mentionee__5fadb60d76a8bc15a994b0ff499c2cb9
engold mines,Canadian mining company Engold Mines,188471,mining company,,MiningCompany,Canadian mining company Engold Mines,,dgm_mining_mentionee,abbcfee78fe74d004afcec8d53d93c7c,dgm_mining_mentionee__abbcfee78fe74d004afcec8d53d93c7c
golden arrow resources,Canadian mining company Golden Arrow Resources,188471,mining company,,MiningCompany,Canadian mining company Golden Arrow Resources,,dgm_mining_mentionee,4835c64b1d4280f80f9a181397efae9c,dgm_mining_mentionee__4835c64b1d4280f80f9a181397efae9c
golden dawn minerals,Canadian mining company Golden Dawn Minerals,188471,mining company,,MiningCompany,Canadian mining company Golden Dawn Minerals,,dgm_mining_mentionee,3f3599094c00508cf6900f1486a58446,dgm_mining_mentionee__3f3599094c00508cf6900f1486a58446
golden valley mines,Canadian mining company Golden Valley Mines,188471,mining company,,MiningCompany,Canadian mining company Golden Valley Mines,,dgm_mining_mentionee,429af61f7f25b996e3a1228707b2b1b7,dgm_mining_mentionee__429af61f7f25b996e3a1228707b2b1b7
merrex gold,Canadian mining company Merrex Gold,188471,mining company,,MiningCompany,Canadian mining company Merrex Gold,,dgm_mining_mentionee,9bd628d1940fbeab960943a71f2b069f,dgm_mining_mentionee__9bd628d1940fbeab960943a71f2b069f
minaurum gold,Canadian mining company Minaurum Gold,188471,mining company,,MiningCompany,Canadian mining company Minaurum Gold,,dgm_mining_mentionee,57073640ca648535dbc62fdfdee38d74,dgm_mining_mentionee__57073640ca648535dbc62fdfdee38d74
newrange gold,Canadian mining company Newrange Gold,188471,mining company,,MiningCompany,Canadian mining company Newrange Gold,,dgm_mining_mentionee,ec537f4114dff226af91ab866be02102,dgm_mining_mentionee__ec537f4114dff226af91ab866be02102
nv gold,Canadian mining company Nv Gold,188471,mining company,,MiningCompany,Canadian mining company Nv Gold,,dgm_mining_mentionee,eca580dfbc40856059c51c86fdc2cf40,dgm_mining_mentionee__eca580dfbc40856059c51c86fdc2cf40
nxgold,Canadian mining company Nxgold,188471,mining company,,MiningCompany,Canadian mining company Nxgold,,dgm_mining_mentionee,26bfdb9c1de2bada8d83d5d0710825aa,dgm_mining_mentionee__26bfdb9c1de2bada8d83d5d0710825aa
pacton gold,Canadian mining company Pacton Gold,188471,mining company,,MiningCompany,Canadian mining company Pacton Gold,,dgm_mining_mentionee,2971fa7dc1723ad46e95342d97a264b7,dgm_mining_mentionee__2971fa7dc1723ad46e95342d97a264b7
reunion gold,Canadian mining company Reunion Gold Corporation,188471,mining company,,MiningCompany,Canadian mining company Reunion Gold Corporation,,dgm_mining_mentionee,22db955739b3bf54ff6450aa75d318af,dgm_mining_mentionee__22db955739b3bf54ff6450aa75d318af
romios gold resources,Canadian mining company Romios Gold Resources,188471,mining company,,MiningCompany,Canadian mining company Romios Gold Resources,,dgm_mining_mentionee,cf0c61663be543f917b43c10d1f0a178,dgm_mining_mentionee__cf0c61663be543f917b43c10d1f0a178
ryan gold,Canadian mining company Ryan Gold,188471,mining company,,MiningCompany,Canadian mining company Ryan Gold,,dgm_mining_mentionee,da720d83e2cf8a0675a93a77510e1734,dgm_mining_mentionee__da720d83e2cf8a0675a93a77510e1734
sage gold incorporated,Canadian mining company Sage Gold Incorporated,188471,mining company,,MiningCompany,Canadian mining company Sage Gold Incorporated,,dgm_mining_mentionee,2450fafb58b70f4c7c3996b41b11924a,dgm_mining_mentionee__2450fafb58b70f4c7c3996b41b11924a
sibanye gold,South African mining company Sibanye Gold,188471,mining company,,MiningCompany,South African mining company Sibanye Gold,,dgm_mining_mentionee,34e90fcd4b54ed4bf0299fd18840a013,dgm_mining_mentionee__34e90fcd4b54ed4bf0299fd18840a013
stakeholder gold,Canadian mining company Stakeholder Gold,188471,mining company,,MiningCompany,Canadian mining company Stakeholder Gold,,dgm_mining_mentionee,2c87ef2418c3369cfb6374d8698e546c,dgm_mining_mentionee__2c87ef2418c3369cfb6374d8698e546c
tudor gold,Canadian mining company Tudor Gold Corporation,188471,mining company,,MiningCompany,Canadian mining company Tudor Gold Corporation,,dgm_mining_mentionee,7fbce5fba459970db214293f150ae4fe,dgm_mining_mentionee__7fbce5fba459970db214293f150ae4fe
usa gold,US mining company USA Gold Corporation,188471,mining company,,MiningCompany,US mining company USA Gold Corporation,,dgm_mining_mentionee,ddf679f9ae0f9c2473f11dd11f5f4a39,dgm_mining_mentionee__ddf679f9ae0f9c2473f11dd11f5f4a39
white gold,Canadian mining company White Gold Corporation,188471,mining company,,MiningCompany,Canadian mining company White Gold Corporation,,dgm_mining_mentionee,62da69180d8574f6a5cd00b142119580,dgm_mining_mentionee__62da69180d8574f6a5cd00b142119580
arch coal,US mining company Arch Coal,188471,mining company,,MiningCompany,US mining company Arch Coal,,dgm_mining_mentionee,2085a59991b5671f84c381953b63cc9c,dgm_mining_mentionee__2085a59991b5671f84c381953b63cc9c
atrum coal,Australian mining company Atrum Coal,188471,mining company,,MiningCompany,Australian mining company Atrum Coal,,dgm_mining_mentionee,151890ee41d95518c4f475a5da8b30c8,dgm_mining_mentionee__151890ee41d95518c4f475a5da8b30c8
colonial coal international,Canadian mining company Colonial Coal International,188471,mining company,,MiningCompany,Canadian mining company Colonial Coal International,,dgm_mining_mentionee,c43fdd8e34271a14e663853e7a2d621b,dgm_mining_mentionee__c43fdd8e34271a14e663853e7a2d621b
tigers realm coal,Australian mining company Tigers Realm Coal,188471,mining company,,MiningCompany,Australian mining company Tigers Realm Coal,,dgm_mining_mentionee,0d2c18f9dc66d87ad73b048792541115,dgm_mining_mentionee__0d2c18f9dc66d87ad73b048792541115
wollongong coal,Australian mining company Wollongong Coal,188471,mining company,,MiningCompany,Australian mining company Wollongong Coal,,dgm_mining_mentionee,027c68c51a074d4aaecb5120663a3351,dgm_mining_mentionee__027c68c51a074d4aaecb5120663a3351
bayhorse silver,Canadian mining company Bayhorse Silver,188471,mining company,,MiningCompany,Canadian mining company Bayhorse Silver,,dgm_mining_mentionee,95cd953e9383d41c8e03b0757bd092e6,dgm_mining_mentionee__95cd953e9383d41c8e03b0757bd092e6
silver bull resources,Canadian mining company Silver Bull Resources,188471,mining company,,MiningCompany,Canadian mining company Silver Bull Resources,,dgm_mining_mentionee,9a8b0a94b4a951f6ca366ffd3f54a1de,dgm_mining_mentionee__9a8b0a94b4a951f6ca366ffd3f54a1de
silver range resources,Canadian mining company Silver Range Resources,188471,mining company,,MiningCompany,Canadian mining company Silver Range Resources,,dgm_mining_mentionee,ddb025ac9cc4f8881bf97a357fe1d643,dgm_mining_mentionee__ddb025ac9cc4f8881bf97a357fe1d643
advantage lithium,Canadian mining company Advantage Lithium,188471,mining company,,MiningCompany,Canadian mining company Advantage Lithium,,dgm_mining_mentionee,32037d8690807753a3352df1d01d5280,dgm_mining_mentionee__32037d8690807753a3352df1d01d5280
american lithium,Canadian mining company American Lithium,188471,mining company,,MiningCompany,Canadian mining company American Lithium,,dgm_mining_mentionee,10012a019ccb4b23a3c87f136d265df6,dgm_mining_mentionee__10012a019ccb4b23a3c87f136d265df6
yahua lithium,Chinese Company Yahua Lithium,188471,mining company,,MiningCompany,Chinese Company Yahua Lithium,,dgm_mining_mentionee,101816252401146b88832604389e0e12,dgm_mining_mentionee__101816252401146b88832604389e0e12
argentina lithium energy,Canadian mining company Argentina Lithium Energy,188471,mining company,,MiningCompany,Canadian mining company Argentina Lithium Energy,,dgm_mining_mentionee,030a7558c0ef7ee1f64ad6c60d579562,dgm_mining_mentionee__030a7558c0ef7ee1f64ad6c60d579562
bacanora lithium,UK mining company Bacanora Lithium,188471,mining company,,MiningCompany,UK mining company Bacanora Lithium,,dgm_mining_mentionee,ee35c248f31a0681696222a132d39d84,dgm_mining_mentionee__ee35c248f31a0681696222a132d39d84
bearing lithium,Canadian mining company Bearing Lithium,188471,mining company,,MiningCompany,Canadian mining company Bearing Lithium,,dgm_mining_mentionee,e9c45d3c1fac67efd3937dd25e6f40b5,dgm_mining_mentionee__e9c45d3c1fac67efd3937dd25e6f40b5
frontier lithium,Canadian mining company Frontier Lithium,188471,mining company,,MiningCompany,Canadian mining company Frontier Lithium,,dgm_mining_mentionee,bd8dd41cff1f09b1e67aed4313bf0eec,dgm_mining_mentionee__bd8dd41cff1f09b1e67aed4313bf0eec
international lithium,Canadian mining company International Lithium,188471,mining company,,MiningCompany,Canadian mining company International Lithium,,dgm_mining_mentionee,bf785bfc98060400c30f69e7e21cac1b,dgm_mining_mentionee__bf785bfc98060400c30f69e7e21cac1b
liberty one lithium,Canadian mining company Liberty One Lithium,188471,mining company,,MiningCompany,Canadian mining company Liberty One Lithium,,dgm_mining_mentionee,9ad7f30205f81062eb7f74901c9e4c9b,dgm_mining_mentionee__9ad7f30205f81062eb7f74901c9e4c9b
lithium americas,Canadian mining company Lithium Americas,188471,mining company,,MiningCompany,Canadian mining company Lithium Americas,,dgm_mining_mentionee,f8496f95c94be0275bcddc9ceaf5c506,dgm_mining_mentionee__f8496f95c94be0275bcddc9ceaf5c506
lithium chile,Canadian mining company Lithium Chile,188471,mining company,,MiningCompany,Canadian mining company Lithium Chile,,dgm_mining_mentionee,bff9f69242c4e3ad08471710c1b73b95,dgm_mining_mentionee__bff9f69242c4e3ad08471710c1b73b95
lithium energi exploration,Canadian mining company Lithium Energi Exploration,188471,mining company,,MiningCompany,Canadian mining company Lithium Energi Exploration,,dgm_mining_mentionee,052ca78892a95a852fa06fb8b2f32d26,dgm_mining_mentionee__052ca78892a95a852fa06fb8b2f32d26
lithium x energy,Canadian mining company Lithium X Energy,188471,mining company,,MiningCompany,Canadian mining company Lithium X Energy,,dgm_mining_mentionee,fca09a217b795bd08067ca50a185b7f6,dgm_mining_mentionee__fca09a217b795bd08067ca50a185b7f6
lsc lithium,Canadian mining company LSC Lithium,188471,mining company,,MiningCompany,Canadian mining company LSC Lithium,,dgm_mining_mentionee,5a8a48d3f51f04e1127eaec304f521c6,dgm_mining_mentionee__5a8a48d3f51f04e1127eaec304f521c6
millennial lithium,Canadian mining company Millennial Lithium,188471,mining company,,MiningCompany,Canadian mining company Millennial Lithium,,dgm_mining_mentionee,c88287375dcf6557c18208cb7b5f1ade,dgm_mining_mentionee__c88287375dcf6557c18208cb7b5f1ade
nemaska lithium,Canadian mining company Nemaska Lithium,188471,mining company,,MiningCompany,Canadian mining company Nemaska Lithium,,dgm_mining_mentionee,54e2ac57b8d4cc35d15df2e330ed0fdb,dgm_mining_mentionee__54e2ac57b8d4cc35d15df2e330ed0fdb
neo lithium,Canadian mining company Neo Lithium,188471,mining company,,MiningCompany,Canadian mining company Neo Lithium,,dgm_mining_mentionee,7dbdfe9755052bed0a1a0e0e58728a0f,dgm_mining_mentionee__7dbdfe9755052bed0a1a0e0e58728a0f
rock tech lithium,Canadian mining company Rock Tech Lithium,188471,mining company,,MiningCompany,Canadian mining company Rock Tech Lithium,,dgm_mining_mentionee,bb5ff401c2f5e7b5209c8c154bb7b219,dgm_mining_mentionee__bb5ff401c2f5e7b5209c8c154bb7b219
standard lithium,Canadian mining company Standard Lithium,188471,mining company,,MiningCompany,Canadian mining company Standard Lithium,,dgm_mining_mentionee,99d978cba52a37e2eae7a776ac46c46f,dgm_mining_mentionee__99d978cba52a37e2eae7a776ac46c46f
ultra lithium,Canadian mining company Ultra Lithium,188471,mining company,,MiningCompany,Canadian mining company Ultra Lithium,,dgm_mining_mentionee,4c21a0527e7a7bb35af3b3c98611b747,dgm_mining_mentionee__4c21a0527e7a7bb35af3b3c98611b747
first bauxite,US mining company First Bauxite,188471,mining company,,MiningCompany,US mining company First Bauxite,,dgm_mining_mentionee,3f05f442ccecea6126fff23c680eb91a,dgm_mining_mentionee__3f05f442ccecea6126fff23c680eb91a
atlas iron ltd,Australian mining company Atlas Iron Ltd,188471,mining company,,MiningCompany,Australian mining company Atlas Iron Ltd,,dgm_mining_mentionee,dc7865b5fca50ead5146c705048c601f,dgm_mining_mentionee__dc7865b5fca50ead5146c705048c601f
bc pilbara iron ore,Australian mining company BC Pilbara Iron Ore,188471,mining company,,MiningCompany,Australian mining company BC Pilbara Iron Ore,,dgm_mining_mentionee,4e3eeb86669747239148ddb96ba3a46b,dgm_mining_mentionee__4e3eeb86669747239148ddb96ba3a46b
chiho environmental group,Hong Kong mining company Chiho Environmental Group,188471,mining company,,MiningCompany,Hong Kong mining company Chiho Environmental Group,,dgm_mining_mentionee,8bf23b9246d504ec329b4ba6065f50fc,dgm_mining_mentionee__8bf23b9246d504ec329b4ba6065f50fc
great northern iron ore properties,US mining company Great Northern Iron Ore Properties,188471,mining company,,MiningCompany,US mining company Great Northern Iron Ore Properties,,dgm_mining_mentionee,3f9f4ae72f0397309aa16ff8a7eb4513,dgm_mining_mentionee__3f9f4ae72f0397309aa16ff8a7eb4513
