german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
reinekeweg,"Reinekeweg in Solingen, Germany",51.1965748,7.0660477,1,,,,,,,,,FTO,"Reinekeweg in Solingen, Germany",,german_fires_solingen_locations,f129bfe136c01d6191d171e4555a2da3,german_fires_solingen_locations__f129bfe136c01d6191d171e4555a2da3
reisstrasse,"Reisstrasse in Solingen, Germany",51.1800016,7.0215547,1,,,,,,,,,Diplomat,"Reisstrasse in Solingen, Germany",,german_fires_solingen_locations,faa028681b3394d6f1b387e8980ccba4,german_fires_solingen_locations__faa028681b3394d6f1b387e8980ccba4
rembrandtstrasse,"Rembrandtstrasse in Solingen, Germany",51.1802197,7.0420241,1,,,,,,,,,Shipping,"Rembrandtstrasse in Solingen, Germany",,german_fires_solingen_locations,b49ae6909502a8ba836d531b690e8f4d,german_fires_solingen_locations__b49ae6909502a8ba836d531b690e8f4d
remscheider strasse,"Remscheider Strasse in Solingen, Germany",51.1681428,7.1265182,1,,,,,,,,,Wells,"Remscheider Strasse in Solingen, Germany",,german_fires_solingen_locations,1af2b54e0c76747d337123bf1bfa0e01,german_fires_solingen_locations__1af2b54e0c76747d337123bf1bfa0e01
rennpatt,"Rennpatt in Solingen, Germany",51.1652156,7.0017295,1,,,,,,,,,Media,"Rennpatt in Solingen, Germany",,german_fires_solingen_locations,402a97444903bbc6a0dd2613aa3a45b5,german_fires_solingen_locations__402a97444903bbc6a0dd2613aa3a45b5
rheinstrasse,"Rheinstrasse in Solingen, Germany",51.1595458,6.998012,1,,,,,,,,,IndustryTerm,"Rheinstrasse in Solingen, Germany",,german_fires_solingen_locations,6437d1d569da8866d2e87896b15f37e6,german_fires_solingen_locations__6437d1d569da8866d2e87896b15f37e6
richard-wagner-strasse,"Richard-Wagner-Strasse in Solingen, Germany",51.1810811,7.0727105,1,,,,,,,,,IndustryTerm,"Richard-Wagner-Strasse in Solingen, Germany",,german_fires_solingen_locations,db8e781e7c202dd25b6b9fe7b20f0a0c,german_fires_solingen_locations__db8e781e7c202dd25b6b9fe7b20f0a0c
richrather strasse,"Richrather Strasse in Solingen, Germany",51.1662899,6.9848243,1,,,,,,,,,Organization,"Richrather Strasse in Solingen, Germany",,german_fires_solingen_locations,8e81a3c387a12978802b60641cba4b28,german_fires_solingen_locations__8e81a3c387a12978802b60641cba4b28
richterweg,"Richterweg in Solingen, Germany",51.1684833,7.0353172,1,,,,,,,,,Exec,"Richterweg in Solingen, Germany",,german_fires_solingen_locations,5d5b800650a81de0fbf2a1d79f01d640,german_fires_solingen_locations__5d5b800650a81de0fbf2a1d79f01d640
riefnacken,"Riefnacken in Solingen, Germany",51.1542438,7.0176237,1,,,,,,,,,AAEntity,"Riefnacken in Solingen, Germany",,german_fires_solingen_locations,b10d9e2f5e200f5c6c6a0993a5501e19,german_fires_solingen_locations__b10d9e2f5e200f5c6c6a0993a5501e19
rilkestrasse,"Rilkestrasse in Solingen, Germany",51.1534073,7.0106131,1,,,,,,,,,Organization,"Rilkestrasse in Solingen, Germany",,german_fires_solingen_locations,efffa6a25e02b2591985c562aedb2b9d,german_fires_solingen_locations__efffa6a25e02b2591985c562aedb2b9d
ringelshauschen,"Ringelshauschen in Solingen, Germany",51.1953796,7.0888002,1,,,,,,,,,Exec,"Ringelshauschen in Solingen, Germany",,german_fires_solingen_locations,53c103a4817d4058e4d0b7287c562b42,german_fires_solingen_locations__53c103a4817d4058e4d0b7287c562b42
ringelstrasse,"Ringelstrasse in Solingen, Germany",51.1962369,7.0771688,1,,,,,,,,,Wells,"Ringelstrasse in Solingen, Germany",,german_fires_solingen_locations,601436c245630ed526187985bc304e69,german_fires_solingen_locations__601436c245630ed526187985bc304e69
ringstrasse,"Ringstrasse in Solingen, Germany",51.1775971,7.0280712,1,,,,,,,,,Refinery,"Ringstrasse in Solingen, Germany",,german_fires_solingen_locations,a72550aeb9e44b7ca594e0f65f17a381,german_fires_solingen_locations__a72550aeb9e44b7ca594e0f65f17a381
ritaweg,"Ritaweg in Solingen, Germany",51.1808117,7.0934658,1,,,,,,,,,DiplomaticFacilities,"Ritaweg in Solingen, Germany",,german_fires_solingen_locations,626a6070226616a511b0c0f02f633cd1,german_fires_solingen_locations__626a6070226616a511b0c0f02f633cd1
ritterstrasse,"Ritterstrasse in Solingen, Germany",51.1581239,7.0991191,1,,,,,,,,,Diplomat,"Ritterstrasse in Solingen, Germany",,german_fires_solingen_locations,806ae596ad8e0b3d0bba70eaa401b842,german_fires_solingen_locations__806ae596ad8e0b3d0bba70eaa401b842
robert-blum-weg,"Robert-Blum-Weg in Solingen, Germany",51.1578615,7.0778091,1,,,,,,,,,Refinery,"Robert-Blum-Weg in Solingen, Germany",,german_fires_solingen_locations,a8dc0e7ce6b2e9c7f29a99ab0886127a,german_fires_solingen_locations__a8dc0e7ce6b2e9c7f29a99ab0886127a
robert-klaas-strasse,"Robert-Klaas-Strasse in Solingen, Germany",51.1624745,7.0192565,1,,,,,,,,,Pipeline,"Robert-Klaas-Strasse in Solingen, Germany",,german_fires_solingen_locations,7b4268e461c928189bff0837a896091f,german_fires_solingen_locations__7b4268e461c928189bff0837a896091f
robert-koch-strasse,"Robert-Koch-Strasse in Solingen, Germany",51.1759216,7.1003834,1,,,,,,,,,Refinery,"Robert-Koch-Strasse in Solingen, Germany",,german_fires_solingen_locations,4e6d3d16a5214024e58ce686a304cf3e,german_fires_solingen_locations__4e6d3d16a5214024e58ce686a304cf3e
roggenkamp,"Roggenkamp in Solingen, Germany",51.2108189,7.062088,1,,,,,,,,,Refinery,"Roggenkamp in Solingen, Germany",,german_fires_solingen_locations,affb7c035bfd138adec619c137259638,german_fires_solingen_locations__affb7c035bfd138adec619c137259638
rolandstrasse,"Rolandstrasse in Solingen, Germany",51.1802739,7.1056989,1,,,,,,,,,Exec,"Rolandstrasse in Solingen, Germany",,german_fires_solingen_locations,33be39a32da03f0156d8244ed7e6b333,german_fires_solingen_locations__33be39a32da03f0156d8244ed7e6b333
rolsberg,"Rolsberg in Solingen, Germany",51.1857254,7.02351,1,,,,,,,,,Refinery,"Rolsberg in Solingen, Germany",,german_fires_solingen_locations,127e14f7027182c5078ffff83b34dc00,german_fires_solingen_locations__127e14f7027182c5078ffff83b34dc00
rolsberger strasse,"Rolsberger Strasse in Solingen, Germany",51.1846927,7.0255668,1,,,,,,,,,DiplomaticFacilities,"Rolsberger Strasse in Solingen, Germany",,german_fires_solingen_locations,4387df1dd03427f0358ffb66cf5c82b4,german_fires_solingen_locations__4387df1dd03427f0358ffb66cf5c82b4
rolscheider strasse,"Rolscheider Strasse in Solingen, Germany",51.1356918,7.06881,1,,,,,,,,,News,"Rolscheider Strasse in Solingen, Germany",,german_fires_solingen_locations,81adff98522c6693da1837d46bc21a98,german_fires_solingen_locations__81adff98522c6693da1837d46bc21a98
rontgenstrasse,"Rontgenstrasse in Solingen, Germany",51.1716924,7.0237311,1,,,,,,,,,Organization,"Rontgenstrasse in Solingen, Germany",,german_fires_solingen_locations,1fb541395141266b0377b822a4c11c06,german_fires_solingen_locations__1fb541395141266b0377b822a4c11c06
roonstrasse,"Roonstrasse in Solingen, Germany",51.1678221,7.025218,1,,,,,,,,,ForeignMinistry,"Roonstrasse in Solingen, Germany",,german_fires_solingen_locations,ecce1622ab65bec8b8be02a6542d7e52,german_fires_solingen_locations__ecce1622ab65bec8b8be02a6542d7e52
roseggerstrasse,"Roseggerstrasse in Solingen, Germany",51.1605961,7.0580554,1,,,,,,,,,News,"Roseggerstrasse in Solingen, Germany",,german_fires_solingen_locations,83f9e952ee16fe8221c51f1ba06dc5ef,german_fires_solingen_locations__83f9e952ee16fe8221c51f1ba06dc5ef
rosenkamper strasse,"Rosenkamper Strasse in Solingen, Germany",51.178357,7.0381462,1,,,,,,,,,Exec,"Rosenkamper Strasse in Solingen, Germany",,german_fires_solingen_locations,c580ca7b75e06ded0548b16695def9dd,german_fires_solingen_locations__c580ca7b75e06ded0548b16695def9dd
rosenstrasse,"Rosenstrasse in Solingen, Germany",51.1605703,7.0164338,1,,,,,,,,,Wells,"Rosenstrasse in Solingen, Germany",,german_fires_solingen_locations,cf257ac14e67e599a393ce297f06a84e,german_fires_solingen_locations__cf257ac14e67e599a393ce297f06a84e
rosenzweigstrasse,"Rosenzweigstrasse in Solingen, Germany",51.1928952,7.0713866,1,,,,,,,,,Diplomat,"Rosenzweigstrasse in Solingen, Germany",,german_fires_solingen_locations,b08ba9c16f47b160f1101010f60b125e,german_fires_solingen_locations__b08ba9c16f47b160f1101010f60b125e
rotdornweg,"Rotdornweg in Solingen, Germany",51.1811085,7.0961831,1,,,,,,,,,Pipeline,"Rotdornweg in Solingen, Germany",,german_fires_solingen_locations,19193c7e991a2aa63e50cb1c37a50676,german_fires_solingen_locations__19193c7e991a2aa63e50cb1c37a50676
rubensstrasse,"Rubensstrasse in Solingen, Germany",51.1822281,7.0304804,1,,,,,,,,,Shipping,"Rubensstrasse in Solingen, Germany",,german_fires_solingen_locations,aee6286b6bfb1afb30ca2ba406840b8d,german_fires_solingen_locations__aee6286b6bfb1afb30ca2ba406840b8d
rubezahlstrasse,"Rubezahlstrasse in Solingen, Germany",51.1731425,7.0599554,1,,,,,,,,,Consulates,"Rubezahlstrasse in Solingen, Germany",,german_fires_solingen_locations,6efccba718d8a1fe4f8106bc159f717d,german_fires_solingen_locations__6efccba718d8a1fe4f8106bc159f717d
ruckertstrasse,"Ruckertstrasse in Solingen, Germany",51.1545894,7.0126477,1,,,,,,,,,Organization,"Ruckertstrasse in Solingen, Germany",,german_fires_solingen_locations,27db962b4642e1b99b54f1ad677ffc00,german_fires_solingen_locations__27db962b4642e1b99b54f1ad677ffc00
rudener strasse,"Rudener Strasse in Solingen, Germany",51.131081,7.0634566,1,,,,,,,,,FTO,"Rudener Strasse in Solingen, Germany",,german_fires_solingen_locations,fc704a0f6a5e4f2ab17847d49d102f3d,german_fires_solingen_locations__fc704a0f6a5e4f2ab17847d49d102f3d
rudigerstrasse,"Rudigerstrasse in Solingen, Germany",51.1956788,7.0752174,1,,,,,,,,,Consulates,"Rudigerstrasse in Solingen, Germany",,german_fires_solingen_locations,8f9c87814aef32b553d67511bbfd573a,german_fires_solingen_locations__8f9c87814aef32b553d67511bbfd573a
rudolf-kronenberg-weg,"Rudolf-Kronenberg-Weg in Solingen, Germany",51.175405,7.0122404,1,,,,,,,,,FTO,"Rudolf-Kronenberg-Weg in Solingen, Germany",,german_fires_solingen_locations,405bff6393a0fee8676c021010d6119e,german_fires_solingen_locations__405bff6393a0fee8676c021010d6119e
rudolf-schwarz-strasse,"Rudolf-Schwarz-Strasse in Solingen, Germany",51.1708079,7.0679122,1,,,,,,,,,space,"Rudolf-Schwarz-Strasse in Solingen, Germany",,german_fires_solingen_locations,fdaa97f56f05cd1a71fed8ef542fff8f,german_fires_solingen_locations__fdaa97f56f05cd1a71fed8ef542fff8f
ruhrstrasse,"Ruhrstrasse in Solingen, Germany",51.1603488,6.995764,1,,,,,,,,,CompanyKeyword,"Ruhrstrasse in Solingen, Germany",,german_fires_solingen_locations,9f0cf87af63a5254148df9f5139d5bce,german_fires_solingen_locations__9f0cf87af63a5254148df9f5139d5bce
rupelrath,"Rupelrath in Solingen, Germany",51.1242043,7.0001421,1,,,,,,,,,Exec,"Rupelrath in Solingen, Germany",,german_fires_solingen_locations,2ef2ce35b670b005c4bb732dcd70d4f3,german_fires_solingen_locations__2ef2ce35b670b005c4bb732dcd70d4f3
saarstrasse,"Saarstrasse in Solingen, Germany",51.1695056,7.0751637,1,,,,,,,,,Consulates,"Saarstrasse in Solingen, Germany",,german_fires_solingen_locations,988c46dc4fb0b4f90886f216804d6f26,german_fires_solingen_locations__988c46dc4fb0b4f90886f216804d6f26
sachsenstrasse,"Sachsenstrasse in Solingen, Germany",51.1868236,7.0669416,1,,,,,,,,,Shipping,"Sachsenstrasse in Solingen, Germany",,german_fires_solingen_locations,e1349ac52c4ae2c252e3423270dc52db,german_fires_solingen_locations__e1349ac52c4ae2c252e3423270dc52db
sandstrasse,"Sandstrasse in Solingen, Germany",51.1771974,7.0717442,1,,,,,,,,,FTO,"Sandstrasse in Solingen, Germany",,german_fires_solingen_locations,1d93423c73013edfe1c60417d48b09da,german_fires_solingen_locations__1d93423c73013edfe1c60417d48b09da
sangerweg,"Sangerweg in Solingen, Germany",51.1689118,7.1102321,1,,,,,,,,,Media,"Sangerweg in Solingen, Germany",,german_fires_solingen_locations,928e2d5cee6be5c0ab3f985b6db43f9d,german_fires_solingen_locations__928e2d5cee6be5c0ab3f985b6db43f9d
saturnstrasse,"Saturnstrasse in Solingen, Germany",51.1619851,7.0177875,1,,,,,,,,,IndustryTerm,"Saturnstrasse in Solingen, Germany",,german_fires_solingen_locations,450d5f36c28b98a43788cf7633d8afff,german_fires_solingen_locations__450d5f36c28b98a43788cf7633d8afff
sauerbreystrasse,"Sauerbreystrasse in Solingen, Germany",51.1610563,7.0072145,1,,,,,,,,,Refinery,"Sauerbreystrasse in Solingen, Germany",,german_fires_solingen_locations,47816ac2cea38a1a8209d52b76db6751,german_fires_solingen_locations__47816ac2cea38a1a8209d52b76db6751
sauerlandstrasse,"Sauerlandstrasse in Solingen, Germany",51.1674775,7.0947675,1,,,,,,,,,DiplomaticFacilities,"Sauerlandstrasse in Solingen, Germany",,german_fires_solingen_locations,dbd4ec6e45623a1cabe2cb234a734f92,german_fires_solingen_locations__dbd4ec6e45623a1cabe2cb234a734f92
schaberfeld,"Schaberfeld in Solingen, Germany",51.165195,7.1217895,1,,,,,,,,,Shipping,"Schaberfeld in Solingen, Germany",,german_fires_solingen_locations,d398a52b07440ce39798dc051c82e002,german_fires_solingen_locations__d398a52b07440ce39798dc051c82e002
schaberg,"Schaberg in Solingen, Germany",51.1628667,7.1311269,1,,,,,,,,,AAEntity,"Schaberg in Solingen, Germany",,german_fires_solingen_locations,4d3f07a7a2538957db4fdccd9c9cf88e,german_fires_solingen_locations__4d3f07a7a2538957db4fdccd9c9cf88e
schaberger strasse,"Schaberger Strasse in Solingen, Germany",51.163823,7.1218811,1,,,,,,,,,DiplomaticFacilities,"Schaberger Strasse in Solingen, Germany",,german_fires_solingen_locations,92d24c3ae1ffd27a4812082362d44217,german_fires_solingen_locations__92d24c3ae1ffd27a4812082362d44217
schafenhaus,"Schafenhaus in Solingen, Germany",51.1964045,7.0999133,1,,,,,,,,,Organization,"Schafenhaus in Solingen, Germany",,german_fires_solingen_locations,2fefc15a67931aabca4d3c7055452992,german_fires_solingen_locations__2fefc15a67931aabca4d3c7055452992
scharfhausen,"Scharfhausen in Solingen, Germany",51.1483875,7.1091395,1,,,,,,,,,Consulates,"Scharfhausen in Solingen, Germany",,german_fires_solingen_locations,61374fbff35edd805c3402d651021a56,german_fires_solingen_locations__61374fbff35edd805c3402d651021a56
scharnhorststrasse,"Scharnhorststrasse in Solingen, Germany",51.1626637,7.0955481,1,,,,,,,,,News,"Scharnhorststrasse in Solingen, Germany",,german_fires_solingen_locations,0fded929fa60c6d0072029e88c5dc5a4,german_fires_solingen_locations__0fded929fa60c6d0072029e88c5dc5a4
scharrenberg,"Scharrenberg in Solingen, Germany",51.1571861,7.0107515,1,,,,,,,,,Organization,"Scharrenberg in Solingen, Germany",,german_fires_solingen_locations,28df13491d25b226668c3417d97019ee,german_fires_solingen_locations__28df13491d25b226668c3417d97019ee
scharrenberger damm,"Scharrenberger Damm in Solingen, Germany",51.1574196,7.0082011,1,,,,,,,,,Media,"Scharrenberger Damm in Solingen, Germany",,german_fires_solingen_locations,cc662f1cf817594095415a1fecb3a027,german_fires_solingen_locations__cc662f1cf817594095415a1fecb3a027
scharrenberger strasse,"Scharrenberger Strasse in Solingen, Germany",51.1593002,7.0101291,1,,,,,,,,,Media,"Scharrenberger Strasse in Solingen, Germany",,german_fires_solingen_locations,24dc7c18982ae6e376b3f5a8af9adabc,german_fires_solingen_locations__24dc7c18982ae6e376b3f5a8af9adabc
scheffelstrasse,"Scheffelstrasse in Solingen, Germany",51.1529445,7.0132487,1,,,,,,,,,Exec,"Scheffelstrasse in Solingen, Germany",,german_fires_solingen_locations,2fb83171a7f90f7da9fd0f9fadb62263,german_fires_solingen_locations__2fb83171a7f90f7da9fd0f9fadb62263
scheider muhlenweg,"Scheider Muhlenweg in Solingen, Germany",51.1794914,7.0535704,1,,,,,,,,,FTO,"Scheider Muhlenweg in Solingen, Germany",,german_fires_solingen_locations,61572572e3219fe6b67d1e685ce7b6d2,german_fires_solingen_locations__61572572e3219fe6b67d1e685ce7b6d2
scheidter feld,"Scheidter Feld in Solingen, Germany",51.1819195,7.0795337,1,,,,,,,,,IndustryTerm,"Scheidter Feld in Solingen, Germany",,german_fires_solingen_locations,3bcc0cb4c2a2c57cdda939a673cce58f,german_fires_solingen_locations__3bcc0cb4c2a2c57cdda939a673cce58f
scheidter strasse,"Scheidter Strasse in Solingen, Germany",51.1823849,7.0769249,1,,,,,,,,,Person,"Scheidter Strasse in Solingen, Germany",,german_fires_solingen_locations,34a89d9ba0af296e622c79c41d6e9ace,german_fires_solingen_locations__34a89d9ba0af296e622c79c41d6e9ace
scheidterbachstrasse,"Scheidterbachstrasse in Solingen, Germany",51.1830619,7.0740927,1,,,,,,,,,ForeignMinistry,"Scheidterbachstrasse in Solingen, Germany",,german_fires_solingen_locations,3aa5de5331bd34e7b641d278d7fd995f,german_fires_solingen_locations__3aa5de5331bd34e7b641d278d7fd995f
schelerstrasse,"Schelerstrasse in Solingen, Germany",51.1952459,7.056629,1,,,,,,,,,Legislator,"Schelerstrasse in Solingen, Germany",,german_fires_solingen_locations,69d34acba54b763da703c96d61f04b00,german_fires_solingen_locations__69d34acba54b763da703c96d61f04b00
schellberger weg,"Schellberger Weg in Solingen, Germany",51.1500582,7.0992444,1,,,,,,,,,Keyphrase,"Schellberger Weg in Solingen, Germany",,german_fires_solingen_locations,79e1309478409aef95c2b6d53e73a613,german_fires_solingen_locations__79e1309478409aef95c2b6d53e73a613
schellingstrasse,"Schellingstrasse in Solingen, Germany",51.1917689,7.0647838,1,,,,,,,,,Legislator,"Schellingstrasse in Solingen, Germany",,german_fires_solingen_locations,1c6230b28523dd3307451b5eada779c4,german_fires_solingen_locations__1c6230b28523dd3307451b5eada779c4
schenkendorfstrasse,"Schenkendorfstrasse in Solingen, Germany",51.1879894,7.0544112,1,,,,,,,,,CompanyKeyword,"Schenkendorfstrasse in Solingen, Germany",,german_fires_solingen_locations,20408921e27bb973a7b381ccaae64a99,german_fires_solingen_locations__20408921e27bb973a7b381ccaae64a99
scheuren,"Scheuren in Solingen, Germany",51.1691683,7.0442252,1,,,,,,,,,Organization,"Scheuren in Solingen, Germany",,german_fires_solingen_locations,8baa58ec402359f09731fbca80d259ac,german_fires_solingen_locations__8baa58ec402359f09731fbca80d259ac
schieferweg,"Schieferweg in Solingen, Germany",51.1613319,7.1235905,1,,,,,,,,,Pipeline,"Schieferweg in Solingen, Germany",,german_fires_solingen_locations,914e521e61fb903cebd0794779981805,german_fires_solingen_locations__914e521e61fb903cebd0794779981805
schillerstrasse,"Schillerstrasse in Solingen, Germany",51.1802111,7.090934,1,,,,,,,,,LegislativeCommittee,"Schillerstrasse in Solingen, Germany",,german_fires_solingen_locations,88cc565a1b04dbdd20261a14728a75fa,german_fires_solingen_locations__88cc565a1b04dbdd20261a14728a75fa
schimmelbuschweg,"Schimmelbuschweg in Solingen, Germany",51.1815787,7.0513579,1,,,,,,,,,Pipeline,"Schimmelbuschweg in Solingen, Germany",,german_fires_solingen_locations,d3aa99a7ebc44c3bc9f8fd8335dbac01,german_fires_solingen_locations__d3aa99a7ebc44c3bc9f8fd8335dbac01
schlachthofstrasse,"Schlachthofstrasse in Solingen, Germany",51.1810629,7.0840992,1,,,,,,,,,Legislator,"Schlachthofstrasse in Solingen, Germany",,german_fires_solingen_locations,a160dc86c0b3d72fab86604d325552a6,german_fires_solingen_locations__a160dc86c0b3d72fab86604d325552a6
schlagbaumer strasse,"Schlagbaumer Strasse in Solingen, Germany",51.1871622,7.0790069,1,,,,,,,,,Exec,"Schlagbaumer Strasse in Solingen, Germany",,german_fires_solingen_locations,8f52c75a731e5f9542ab3c87fd567269,german_fires_solingen_locations__8f52c75a731e5f9542ab3c87fd567269
schlegelstrasse,"Schlegelstrasse in Solingen, Germany",51.1905666,7.0596424,1,,,,,,,,,Diplomat,"Schlegelstrasse in Solingen, Germany",,german_fires_solingen_locations,808a31d7fa3b3a4f4794d424f4102deb,german_fires_solingen_locations__808a31d7fa3b3a4f4794d424f4102deb
schleiermacherstrasse,"Schleiermacherstrasse in Solingen, Germany",51.2129443,7.0764243,1,,,,,,,,,CompanyKeyword,"Schleiermacherstrasse in Solingen, Germany",,german_fires_solingen_locations,c41a1484ec1dd2fd21beb419657a7c4b,german_fires_solingen_locations__c41a1484ec1dd2fd21beb419657a7c4b
schleifersberg,"Schleifersberg in Solingen, Germany",51.1676344,7.0106838,1,,,,,,,,,News,"Schleifersberg in Solingen, Germany",,german_fires_solingen_locations,933f052fa3425b55040f66260166c709,german_fires_solingen_locations__933f052fa3425b55040f66260166c709
schlicken,"Schlicken in Solingen, Germany",51.1538641,7.0920579,1,,,,,,,,,Media,"Schlicken in Solingen, Germany",,german_fires_solingen_locations,ad2eb57085717762611c5077e7bf6c57,german_fires_solingen_locations__ad2eb57085717762611c5077e7bf6c57
schlicker weg,"Schlicker Weg in Solingen, Germany",51.1561593,7.0943275,1,,,,,,,,,News,"Schlicker Weg in Solingen, Germany",,german_fires_solingen_locations,15c2b7ddd0097a6a2c72e6f73359688d,german_fires_solingen_locations__15c2b7ddd0097a6a2c72e6f73359688d
schlossbergstrasse,"Schlossbergstrasse in Solingen, Germany",51.1382532,7.1494232,1,,,,,,,,,CompanyKeyword,"Schlossbergstrasse in Solingen, Germany",,german_fires_solingen_locations,f27288c7974dcbd904808e604982bcaa,german_fires_solingen_locations__f27288c7974dcbd904808e604982bcaa
schlossplatz,"Schlossplatz in Solingen, Germany",51.1372461,7.1526444,1,,,,,,,,,Organization,"Schlossplatz in Solingen, Germany",,german_fires_solingen_locations,1855eb3a3fcc18735551608fc09088c4,german_fires_solingen_locations__1855eb3a3fcc18735551608fc09088c4
schlossstrasse,"Schlossstrasse in Solingen, Germany",51.1780397,7.047289,1,,,,,,,,,Refinery,"Schlossstrasse in Solingen, Germany",,german_fires_solingen_locations,808f34130d4f0afbc18318e49cbd248c,german_fires_solingen_locations__808f34130d4f0afbc18318e49cbd248c
schmalzgraben,"Schmalzgraben in Solingen, Germany",51.1625164,7.0314167,1,,,,,,,,,Pipeline,"Schmalzgraben in Solingen, Germany",,german_fires_solingen_locations,6def15aad17f2b484b80d98028998340,german_fires_solingen_locations__6def15aad17f2b484b80d98028998340
schmalzgrube,"Schmalzgrube in Solingen, Germany",51.1613914,7.0313295,1,,,,,,,,,DiplomaticFacilities,"Schmalzgrube in Solingen, Germany",,german_fires_solingen_locations,3eaf70ca6ddd43b360eb8f31c77655c9,german_fires_solingen_locations__3eaf70ca6ddd43b360eb8f31c77655c9
schmiedeweg,"Schmiedeweg in Solingen, Germany",51.1649399,7.0650733,1,,,,,,,,,Consulates,"Schmiedeweg in Solingen, Germany",,german_fires_solingen_locations,e61fbbf70d56e4ee555fe8a238aadb70,german_fires_solingen_locations__e61fbbf70d56e4ee555fe8a238aadb70
schneebacher weg,"Schneebacher Weg in Solingen, Germany",51.1442423,7.0103911,1,,,,,,,,,Pipeline,"Schneebacher Weg in Solingen, Germany",,german_fires_solingen_locations,f9311abbaf2b56c7c808fda0461a1f19,german_fires_solingen_locations__f9311abbaf2b56c7c808fda0461a1f19
schneekoppenweg,"Schneekoppenweg in Solingen, Germany",51.173824,7.0609138,1,,,,,,,,,Shipping,"Schneekoppenweg in Solingen, Germany",,german_fires_solingen_locations,4486284f7efe55037f90b5e3d40cd2d9,german_fires_solingen_locations__4486284f7efe55037f90b5e3d40cd2d9
schnepperter strasse,"Schnepperter Strasse in Solingen, Germany",51.1898186,7.0466844,1,,,,,,,,,Keyphrase,"Schnepperter Strasse in Solingen, Germany",,german_fires_solingen_locations,b1c2b639c701bfbde8533ee696acc53e,german_fires_solingen_locations__b1c2b639c701bfbde8533ee696acc53e
schnittert,"Schnittert in Solingen, Germany",51.1701909,7.0010825,1,,,,,,,,,ForeignMinistry,"Schnittert in Solingen, Germany",,german_fires_solingen_locations,a157bfb55967b7b97171c90ca855464b,german_fires_solingen_locations__a157bfb55967b7b97171c90ca855464b
schnitterter weg,"Schnitterter Weg in Solingen, Germany",51.1714517,7.0033142,1,,,,,,,,,Person,"Schnitterter Weg in Solingen, Germany",,german_fires_solingen_locations,d45b505a36bfdc7f5bbb479f013c3cb9,german_fires_solingen_locations__d45b505a36bfdc7f5bbb479f013c3cb9
schnitzlerstrasse,"Schnitzlerstrasse in Solingen, Germany",51.2079086,7.0754878,1,,,,,,,,,Refinery,"Schnitzlerstrasse in Solingen, Germany",,german_fires_solingen_locations,67613d4ff5ec6fea62c15d2588e18ff4,german_fires_solingen_locations__67613d4ff5ec6fea62c15d2588e18ff4
schoffenweg,"Schoffenweg in Solingen, Germany",51.1681631,7.034213,1,,,,,,,,,Legislator,"Schoffenweg in Solingen, Germany",,german_fires_solingen_locations,ba81ccd8e4ad89ffa2ba33fd2fb36d72,german_fires_solingen_locations__ba81ccd8e4ad89ffa2ba33fd2fb36d72
schonauer weg,"Schonauer Weg in Solingen, Germany",51.1448007,7.0094513,1,,,,,,,,,News,"Schonauer Weg in Solingen, Germany",,german_fires_solingen_locations,149705f19816c5ab2df218d81631af52,german_fires_solingen_locations__149705f19816c5ab2df218d81631af52
schonfelder weg,"Schonfelder Weg in Solingen, Germany",51.1441415,7.013441,1,,,,,,,,,space,"Schonfelder Weg in Solingen, Germany",,german_fires_solingen_locations,98e35d1eaac386fcaea930aa0ca730fa,german_fires_solingen_locations__98e35d1eaac386fcaea930aa0ca730fa
schontal,"Schontal in Solingen, Germany",51.1775401,7.0779916,1,,,,,,,,,LegislativeCommittee,"Schontal in Solingen, Germany",,german_fires_solingen_locations,86e6a33b025495031f0e691dfb5850a7,german_fires_solingen_locations__86e6a33b025495031f0e691dfb5850a7
schopenhauerstrasse,"Schopenhauerstrasse in Solingen, Germany",51.1924175,7.0641523,1,,,,,,,,,Keyphrase,"Schopenhauerstrasse in Solingen, Germany",,german_fires_solingen_locations,df7a918e0395c4ca4083e52dff5b1e67,german_fires_solingen_locations__df7a918e0395c4ca4083e52dff5b1e67
schorberger strasse,"Schorberger Strasse in Solingen, Germany",51.1579342,7.0275639,1,,,,,,,,,AAEntity,"Schorberger Strasse in Solingen, Germany",,german_fires_solingen_locations,bac0de5ef344560d49756fb9fbd8d6dc,german_fires_solingen_locations__bac0de5ef344560d49756fb9fbd8d6dc
schreinerstrasse,"Schreinerstrasse in Solingen, Germany",51.1677695,7.0620666,1,,,,,,,,,AAEntity,"Schreinerstrasse in Solingen, Germany",,german_fires_solingen_locations,99d0b5bb3d43db86ab6b4b69f9dc566b,german_fires_solingen_locations__99d0b5bb3d43db86ab6b4b69f9dc566b
schrodtberg,"Schrodtberg in Solingen, Germany",51.190561,7.103388,1,,,,,,,,,News,"Schrodtberg in Solingen, Germany",,german_fires_solingen_locations,01572ac9d2da47cb37e630468c74462b,german_fires_solingen_locations__01572ac9d2da47cb37e630468c74462b
schubertstrasse,"Schubertstrasse in Solingen, Germany",51.1815012,7.0337025,1,,,,,,,,,News,"Schubertstrasse in Solingen, Germany",,german_fires_solingen_locations,7ce77d3a21d976bd26bea686c467d848,german_fires_solingen_locations__7ce77d3a21d976bd26bea686c467d848
